_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/backward_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,8.0,31557.169152,1696169589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1696169589,5.0,0.0,0.0,1094.107136,0.0,18.0,0.22100209258566864,243.2,0.0,550.572032,0.0,0.0,0.0,5.0,7.0,0.11681539185925628,30001.799168,2.654208,442.0,0.0,1110.454272,0.0,21.0,4.9,5.875,9347.166208,40.0,,,,,,,,,,,,,,
2,2,,,1696169590,5.0,0.0,0.016000000000005343,1290.309632,1.9795490154297726,3336.0,0.7529253582409218,247.812096,11.0,557.686784,0.0,0.0,0.0,5.625,1710.0,2.399334258680006,29805.58848,2.654208,493.0,0.022000000000389264,1138.638848,0.0,3874.0,5.6,6.0,10060.488704,40.0,,,,,,,,,,,,,,
3,3,,,1696169591,5.0,0.0,0.01999999999999602,1325.17888,0.004083626360650981,5867.0,0.6345413006938618,248.139776,12.0,591.003648,0.0,0.0,0.0,5.625,3140.0,31.684011489592873,29770.706944,2.654208,690.0,0.023000000000138243,1171.324928,0.0,6157.0,5.7,6.0,10093.174784,40.0,,,,,,,,,,,,,,
4,4,,,1696169592,5.0,0.0,0.031999999999996476,1332.453376,0.012241343838921953,16422.0,3.217082542194478,248.15616,15.0,595.591168,0.0,0.0,0.0,5.625,10949.0,1209.7350728518995,29763.342336,2.654208,3544.0,0.02500000000009095,1175.670784,0.0,18331.0,5.7,6.0,10097.508352,44.0,,,,,,,,,,,,,,
5,5,,,1696169593,5.0,0.0,0.04399999999999693,1621.024768,0.00817061262349605,21186.0,1.22592701640865,249.69216,17.0,821.80096,0.0,0.0,0.0,5.625,12838.0,0.657383235236458,29474.77504,2.654208,3554.0,0.027000000000043656,1434.660864,0.0,22695.0,6.6,6.0,10727.56736,47.0,,,,,,,,,,,,,,
6,6,,,1696169594,5.0,0.0,0.04800000000000182,2155.454464,0.004086077805507724,25727.0,1.1861357146763876,446.644224,18.0,1532.014592,0.0,0.0,0.0,5.625,14763.0,0.5984029022854027,28927.85664,2.654208,3571.0,0.028000000000247383,1949.667328,0.0,26954.0,8.3,6.0,11613.769728,52.0,,,,,,,,,,,,,,
7,7,,,1696169595,5.125,0.0,0.060000000000002274,2593.472512,0.1919933716643967,30752.0,1.3751652900656548,529.01888,21.0,2042.699776,0.0,0.0,0.0,6.125,17071.0,0.7471258021420768,28489.842688,2.654208,3573.0,0.031000000000403816,2376.802304,0.0,31344.0,9.7,6.125,12443.557888,54.0,,,,,,,,,,,,,,
8,8,,,1696169596,5.125,0.0009999999999976694,0.08400000000000318,3094.9376,3.2797274575518256,39409.0,1.6100819219012228,833.523712,225.0,2610.663424,2.0,0.0,0.016317052027636798,6.125,20248.0,2.0419898273785884,27685.240832,2.654208,3957.0,0.7899999999999636,2711.871488,0.0,86007.0,12.3,6.125,14020.186112,63.0,,,,,,,,,,,,,,
9,9,,,1696169597,5.125,0.0009999999999976694,0.09600000000000364,3271.204864,2.704809554768222,44994.0,1.390404508621126,833.589248,247.0,2610.888704,2.0,0.0,0.0,6.125,23148.0,0.8436274993546103,27508.87936,2.654208,3957.0,0.8920000000002801,2712.162304,0.0,91245.0,12.8,6.125,14020.448256,63.0,,,,,,,,,,,,,,
