03_hivemind/estimated_current_samples,03_hivemind/optimistic_total_samples_per_second,03_hivemind/num_peers,03_hivemind/global_samples_accumulated,_step,03_hivemind/eta_next_epoch_s,_runtime,03_hivemind/global_epoch,03_hivemind/next_fetch_time_s,03_hivemind/actual_total_samples_per_second,_timestamp,03_hivemind/num_clients,04_peers/peer_1_samples_accumulated,04_peers/peer_1_epoch,04_peers/peer_1_samples_per_second,04_peers/peer_1_epoch_oos,04_peers/peer_2_samples_accumulated,04_peers/peer_2_epoch,04_peers/peer_2_epoch_oos,04_peers/peer_2_samples_per_second,03_hivemind/epoch_s,03_hivemind/undershot_TBS,03_hivemind/total_training_samples,03_hivemind/per_epoch_training_samples,03_hivemind/reached_TBS,03_hivemind/epoch_based_sps,03_hivemind/overshot_TBS
64,1.3888426854309612,1,64,0,11750.65,37,0,10.0,1.3888426854309612,1683037218,0,,,,,,,,,,,,,,,
353,12.349821021433156,1,352,1,1298.04,38,0,10.0,12.349821021433156,1683037219,0,64.0,0.0,1.39,0.0,,,,,,,,,,,
714,32.88439653359852,1,608,2,476.51,43,0,10.0,32.88439653359852,1683037224,0,352.0,0.0,12.35,0.0,,,,,,,,,,,
1654,200.78090495360007,1,1632,3,73.37,44,0,10.0,200.78090495360007,1683037225,0,608.0,0.0,32.88,0.0,,,,,,,,,,,
2034,244.87535469236516,2,1984,4,58.6,45,0,10.0,244.87535469236516,1683037226,0,1632.0,0.0,200.78,0.0,,,,,,,,,,,
2594,326.6887849942326,2,2528,5,42.21,46,0,10.0,326.6887849942326,1683037227,0,1888.0,0.0,220.32,0.0,96.0,0.0,0.0,24.55,,,,,,,
3174,398.5221523864195,2,3104,6,33.15,47,0,10.0,398.5221523864195,1683037228,0,2176.0,0.0,230.87,0.0,352.0,0.0,0.0,95.81,,,,,,,
3745,440.05507128175884,2,3680,7,28.72,49,0,10.0,440.05507128175884,1683037230,0,2464.0,0.0,235.27,0.0,640.0,0.0,0.0,163.25,,,,,,,
4314,461.35471969980006,2,4256,8,26.16,50,0,10.0,461.35471969980006,1683037231,0,2752.0,0.0,236.76,0.0,928.0,0.0,0.0,203.3,,,,,,,
4881,470.9919332098842,2,4832,9,24.42,51,0,9.77,470.9919332098842,1683037232,0,3040.0,0.0,236.93,0.0,1216.0,0.0,0.0,224.43,,,,,,,
5442,470.25331660836434,2,5344,10,23.27,52,0,9.31,470.25331660836434,1683037233,0,3328.0,0.0,237.23,0.0,1504.0,0.0,0.0,233.76,,,,,,,
6000,462.5792774889097,2,5920,11,22.45,53,0,8.98,462.5792774889097,1683037234,0,3584.0,0.0,237.4,0.0,1760.0,0.0,0.0,232.86,,,,,,,
6562,467.85743629488206,2,6464,12,20.99,55,0,8.4,467.85743629488206,1683037236,0,3872.0,0.0,237.09,0.0,2048.0,0.0,0.0,225.49,,,,,,,
7115,465.90764626669977,2,7040,13,19.9,56,0,7.96,465.90764626669977,1683037237,0,4160.0,0.0,237.39,0.0,2304.0,0.0,0.0,230.47,,,,,,,
7688,472.7627726534596,2,7616,14,18.39,57,0,7.36,472.7627726534596,1683037238,0,4448.0,0.0,236.34,0.0,2592.0,0.0,0.0,229.57,,,,,,,
8238,464.43501809817826,2,8160,15,17.54,58,0,7.02,464.43501809817826,1683037239,0,4736.0,0.0,237.13,0.0,2880.0,0.0,0.0,235.63,,,,,,,
8796,467.70019379572113,2,8736,16,16.22,59,0,6.49,467.70019379572113,1683037240,0,5024.0,0.0,236.9,0.0,3136.0,0.0,0.0,227.54,,,,,,,
9360,469.781139552746,2,9280,17,14.95,60,0,5.98,469.781139552746,1683037241,0,5312.0,0.0,237.01,0.0,3424.0,0.0,0.0,230.7,,,,,,,
9921,470.47310887771954,2,9824,18,13.74,62,0,5.5,470.47310887771954,1683037243,0,5568.0,0.0,236.98,0.0,3712.0,0.0,0.0,232.8,,,,,,,
10482,470.79634937564674,2,10400,19,12.54,63,0,5.01,470.79634937564674,1683037244,0,5856.0,0.0,236.73,0.0,3968.0,0.0,0.0,233.74,,,,,,,
11039,470.0317749832445,2,10976,20,11.37,64,0,4.55,470.0317749832445,1683037245,0,6144.0,0.0,237.05,0.0,4256.0,0.0,0.0,233.75,,,,,,,
11602,470.6218497429776,2,11552,21,10.16,65,0,4.06,470.6218497429776,1683037246,0,6432.0,0.0,236.62,0.0,4544.0,0.0,0.0,233.41,,,,,,,
12161,470.7391135532716,2,12064,22,8.97,66,0,3.59,470.7391135532716,1683037247,0,6720.0,0.0,236.79,0.0,4832.0,0.0,0.0,233.83,,,,,,,
12720,470.911955685163,2,12640,23,7.78,68,0,3.11,470.911955685163,1683037249,0,6976.0,0.0,236.64,0.0,5088.0,0.0,0.0,234.1,,,,,,,
