03_hivemind/estimated_current_samples,03_hivemind/optimistic_total_samples_per_second,03_hivemind/num_peers,03_hivemind/global_samples_accumulated,_step,03_hivemind/eta_next_epoch_s,_runtime,03_hivemind/global_epoch,03_hivemind/next_fetch_time_s,03_hivemind/actual_total_samples_per_second,_timestamp,03_hivemind/num_clients,04_peers/peer_1_samples_accumulated,04_peers/peer_1_epoch,04_peers/peer_1_samples_per_second,04_peers/peer_1_epoch_oos,04_peers/peer_2_samples_accumulated,04_peers/peer_2_epoch,04_peers/peer_2_epoch_oos,04_peers/peer_2_samples_per_second,03_hivemind/epoch_s,03_hivemind/undershot_TBS,03_hivemind/total_training_samples,03_hivemind/per_epoch_training_samples,03_hivemind/reached_TBS,03_hivemind/epoch_based_sps,03_hivemind/overshot_TBS
386,14.195878286771709,1,384,0,1126.93,44,0,10.0,14.195878286771709,1683058753,0,,,,,,,,,,,,,,,
841,68.50777160252828,1,832,1,226.88,45,0,10.0,68.50777160252828,1683058754,0,384.0,0.0,14.2,0.0,,,,,,,,,,,
1299,188.6392317999395,1,1280,2,79.97,46,0,10.0,188.6392317999395,1683058755,0,832.0,0.0,68.51,0.0,,,,,,,,,,,
1800,307.2070810537233,1,1760,3,47.47,47,0,10.0,307.2070810537233,1683058756,0,1280.0,0.0,188.64,0.0,,,,,,,,,,,
2378,384.2125652433722,2,2336,4,36.45,48,0,10.0,384.2125652433722,1683058757,0,1760.0,0.0,307.21,0.0,,,,,,,,,,,
3276,554.4336170600756,2,3200,5,23.64,50,0,9.46,554.4336170600756,1683058759,0,2208.0,0.0,350.74,0.0,128.0,0.0,0.0,33.47,,,,,,,
4162,673.1033591561518,2,4064,6,18.16,51,0,7.26,673.1033591561518,1683058760,0,2624.0,0.0,362.39,0.0,576.0,0.0,0.0,192.05,,,,,,,
5043,719.350519771735,2,4960,7,15.77,52,0,6.31,719.350519771735,1683058761,0,3072.0,0.0,365.99,0.0,992.0,0.0,0.0,307.12,,,,,,,
5916,732.1900508908168,2,5824,8,14.3,53,0,5.72,732.1900508908168,1683058762,0,3520.0,0.0,367.22,0.0,1440.0,0.0,0.0,352.13,,,,,,,
6794,736.3382594910352,2,6688,9,13.02,54,0,5.21,736.3382594910352,1683058763,0,3936.0,0.0,367.21,0.0,1888.0,0.0,0.0,364.98,,,,,,,
7672,738.0267175983378,2,7584,10,11.8,56,0,4.72,738.0267175983378,1683058765,0,4384.0,0.0,367.47,0.0,2304.0,0.0,0.0,368.86,,,,,,,
8548,738.0803961749755,2,8448,11,10.62,57,0,4.25,738.0803961749755,1683058766,0,4832.0,0.0,367.45,0.0,2752.0,0.0,0.0,370.57,,,,,,,
9422,736.2758934796425,2,9344,12,9.46,58,0,3.78,736.2758934796425,1683058767,0,5248.0,0.0,367.21,0.0,3200.0,0.0,0.0,370.87,,,,,,,
10297,735.7429756508916,2,10176,13,8.27,59,0,3.31,735.7429756508916,1683058768,0,5696.0,0.0,367.04,0.0,3648.0,0.0,0.0,369.23,,,,,,,
11135,709.0838244345532,2,11040,14,7.4,60,0,2.96,709.0838244345532,1683058769,0,6112.0,0.0,367.18,0.0,4064.0,0.0,0.0,368.56,,,,,,,
12009,728.2888535699196,2,11936,15,6.01,62,0,2.4,728.2888535699196,1683058771,0,6560.0,0.0,366.51,0.0,4480.0,0.0,0.0,342.57,,,,,,,
12858,722.9132171562628,2,12768,16,4.88,63,0,1.95,722.9132171562628,1683058772,0,7008.0,0.0,366.32,0.0,4928.0,0.0,0.0,361.96,,,,,,,
13734,732.4023344449533,2,13632,17,3.62,64,0,1.45,732.4023344449533,1683058773,0,7424.0,0.0,365.95,0.0,5344.0,0.0,0.0,356.96,,,,,,,
14609,731.9163746396621,2,14496,18,2.43,65,0,0.97,731.9163746396621,1683058774,0,7872.0,0.0,366.45,0.0,5760.0,0.0,0.0,365.96,,,,,,,
15478,732.686839528868,2,15392,19,1.24,66,0,0.5,732.686839528868,1683058775,0,8288.0,0.0,364.36,0.0,6208.0,0.0,0.0,367.56,,,,,,,
16346,731.5966683788101,2,16224,20,0.05,67,0,0.5,731.5966683788101,1683058776,0,8736.0,0.0,364.8,0.0,6656.0,0.0,0.0,367.88,,,,,,,
17216,731.3491012747193,2,16416,21,0.0,69,0,0.5,731.3491012747193,1683058778,0,9152.0,0.0,364.32,0.0,7072.0,0.0,0.0,367.28,,,,,,,
18089,731.3491012747193,2,16416,22,0.0,70,0,0.5,731.3491012747193,1683058779,0,9248.0,0.0,363.75,0.0,7168.0,0.0,0.0,367.6,,,,,,,
18960,731.3491012747193,2,16416,23,0.0,71,0,0.5,731.3491012747193,1683058780,0,9248.0,0.0,363.75,0.0,7168.0,0.0,0.0,367.6,,,,,,,
19830,731.3491012747193,2,16416,24,0.0,72,0,0.5,731.3491012747193,1683058781,0,9248.0,0.0,363.75,0.0,7168.0,0.0,0.0,367.6,,,,,,,
20703,731.3491012747193,2,16416,25,0.0,73,0,0.5,731.3491012747193,1683058782,0,9248.0,0.0,363.75,0.0,7168.0,0.0,0.0,367.6,,,,,,,
165,713.9991655757387,2,64,26,22.72,75,1,9.09,713.9991655757387,1683058784,0,9248.0,0.0,363.75,0.0,7168.0,0.0,0.0,367.6,,,,,,,
877,637.1826323422458,2,736,27,24.34,76,1,9.73,637.1826323422458,1683058785,0,32.0,1.0,356.51,0.0,32.0,1.0,0.0,357.49,31.062412027269602,0.0,16416.0,16416.0,0.0,528.4843941155774,1.0
1718,696.8707129718573,2,1632,28,21.05,77,1,8.42,696.8707129718573,1683058786,0,352.0,1.0,328.38,0.0,384.0,1.0,0.0,308.8,,,,,,,
2596,725.3804540212649,2,2496,29,19.01,78,1,7.6,725.3804540212649,1683058787,0,800.0,1.0,344.34,0.0,832.0,1.0,0.0,352.53,,,,,,,
3472,732.8504875953181,2,3360,30,17.62,79,1,7.05,732.8504875953181,1683058788,0,1248.0,1.0,360.98,0.0,1248.0,1.0,0.0,364.4,,,,,,,
4344,734.5127302240198,2,4256,31,16.39,81,1,6.56,734.5127302240198,1683058790,0,1664.0,1.0,364.81,0.0,1696.0,1.0,0.0,368.04,,,,,,,
5214,734.1600090324669,2,5088,32,15.21,82,1,6.09,734.1600090324669,1683058791,0,2112.0,1.0,365.69,0.0,2144.0,1.0,0.0,368.82,,,,,,,
6088,732.950485542052,2,5984,33,14.05,83,1,5.62,732.950485542052,1683058792,0,2528.0,1.0,365.69,0.0,2560.0,1.0,0.0,368.47,,,,,,,
6965,734.2098938104779,2,6880,34,12.83,84,1,5.13,734.2098938104779,1683058793,0,2976.0,1.0,365.06,0.0,3008.0,1.0,0.0,367.89,,,,,,,
7841,734.2602980398995,2,7744,35,11.63,85,1,4.65,734.2602980398995,1683058794,0,3424.0,1.0,365.74,0.0,3456.0,1.0,0.0,368.47,,,,,,,
8712,734.1434389426777,2,8608,36,10.45,87,1,4.18,734.1434389426777,1683058796,0,3840.0,1.0,365.37,0.0,3904.0,1.0,0.0,368.89,,,,,,,
9583,732.7269405143483,2,9472,37,9.28,88,1,3.71,732.7269405143483,1683058797,0,4288.0,1.0,365.27,0.0,4320.0,1.0,0.0,368.88,,,,,,,
10454,732.2146265483975,2,10368,38,8.1,89,1,3.24,732.2146265483975,1683058798,0,4704.0,1.0,364.92,0.0,4768.0,1.0,0.0,367.81,,,,,,,
11323,731.4802989549356,2,11232,39,6.92,90,1,2.77,731.4802989549356,1683058799,0,5152.0,1.0,365.23,0.0,5216.0,1.0,0.0,366.98,,,,,,,
12189,731.1509698354167,2,12096,40,5.74,91,1,2.3,731.1509698354167,1683058800,0,5600.0,1.0,364.34,0.0,5632.0,1.0,0.0,367.14,,,,,,,
13062,730.8262599699665,2,12992,41,4.55,92,1,1.82,730.8262599699665,1683058801,0,6016.0,1.0,363.7,0.0,6080.0,1.0,0.0,367.45,,,,,,,
13935,732.249901246164,2,13824,42,3.34,94,1,1.34,732.249901246164,1683058803,0,6464.0,1.0,363.68,0.0,6528.0,1.0,0.0,367.14,,,,,,,
14808,731.3943368850594,2,14720,43,2.15,95,1,0.86,731.3943368850594,1683058804,0,6880.0,1.0,364.65,0.0,6944.0,1.0,0.0,367.6,,,,,,,
15676,731.2129351932607,2,15584,44,0.97,96,1,0.5,731.2129351932607,1683058805,0,7328.0,1.0,364.71,0.0,7392.0,1.0,0.0,366.68,,,,,,,
16551,731.2463400243112,2,16416,45,0.0,97,1,0.5,731.2463400243112,1683058806,0,7744.0,1.0,364.98,0.0,7840.0,1.0,0.0,366.23,,,,,,,
17422,731.2463400243112,2,16416,46,0.0,98,1,0.5,731.2463400243112,1683058807,0,8160.0,1.0,364.94,0.0,8256.0,1.0,0.0,366.31,,,,,,,
18292,731.2463400243112,2,16416,47,0.0,100,1,0.5,731.2463400243112,1683058809,0,8160.0,1.0,364.94,0.0,8256.0,1.0,0.0,366.31,,,,,,,
19171,731.2463400243112,2,16416,48,0.0,101,1,0.5,731.2463400243112,1683058810,0,8160.0,1.0,364.94,0.0,8256.0,1.0,0.0,366.31,,,,,,,
20036,731.2463400243112,2,16416,49,0.0,102,1,0.5,731.2463400243112,1683058811,0,8160.0,1.0,364.94,0.0,8256.0,1.0,0.0,366.31,,,,,,,
20906,731.2463400243112,2,16416,50,0.0,103,1,0.5,731.2463400243112,1683058812,0,8160.0,1.0,364.94,0.0,8256.0,1.0,0.0,366.31,,,,,,,
306,747.6787220499352,2,64,51,21.5,104,2,8.6,747.6787220499352,1683058813,0,8160.0,1.0,364.94,0.0,8256.0,1.0,0.0,366.31,,,,,,,
