03_hivemind/epoch_s,04_peers/peer_5_epoch_oos,04_peers/peer_3_samples_accumulated,04_peers/peer_4_samples_accumulated,04_peers/peer_6_samples_accumulated,03_hivemind/optimistic_total_samples_per_second,_step,04_peers/peer_6_epoch_oos,04_peers/peer_3_samples_per_second,_timestamp,04_peers/peer_5_epoch,03_hivemind/num_clients,04_peers/peer_4_samples_per_second,04_peers/peer_6_samples_per_second,03_hivemind/actual_total_samples_per_second,03_hivemind/num_peers,04_peers/peer_3_epoch,04_peers/peer_1_epoch_oos,03_hivemind/next_fetch_time_s,04_peers/peer_5_samples_per_second,04_peers/peer_5_samples_accumulated,03_hivemind/estimated_current_samples,03_hivemind/reached_TBS,04_peers/peer_2_epoch_oos,03_hivemind/total_training_samples,04_peers/peer_1_samples_per_second,04_peers/peer_2_samples_per_second,04_peers/peer_2_samples_accumulated,04_peers/peer_2_epoch,04_peers/peer_6_epoch,03_hivemind/undershot_TBS,03_hivemind/global_samples_accumulated,03_hivemind/per_epoch_training_samples,03_hivemind/epoch_based_sps,_runtime,04_peers/peer_1_epoch,04_peers/peer_4_epoch,03_hivemind/global_epoch,03_hivemind/overshot_TBS,04_peers/peer_3_epoch_oos,04_peers/peer_4_epoch_oos,03_hivemind/eta_next_epoch_s,04_peers/peer_1_samples_accumulated
,0.0,3232.0,3296.0,3296.0,713.6436152268764,79,0.0,119.09,1681315475.0,1.0,0,119.74,120.17,713.6436152268764,6,1.0,0.0,10.0,116.82,3200.0,20576,,0.0,,117.23,120.91,3296.0,1.0,1.0,,20416,,,162,1.0,1.0,1,,0.0,0.0,17.08,3104.0
,0.0,3424.0,3456.0,3456.0,713.6287308995367,80,0.0,119.05,1681315476.0,1.0,0,119.82,120.0,713.6287308995367,6,1.0,0.0,10.0,116.82,3360.0,21552,,0.0,,117.29,120.67,3456.0,1.0,1.0,,21408,,,163,1.0,1.0,1,,0.0,0.0,15.72,3264.0
,0.0,3584.0,3616.0,3616.0,712.9428650913726,81,0.0,119.02,1681315477.0,1.0,0,119.73,119.96,712.9428650913726,6,1.0,0.0,9.57,116.9,3520.0,22529,,0.0,,117.27,120.75,3648.0,1.0,1.0,,22368,,,164,1.0,1.0,1,,0.0,0.0,14.36,3424.0
,0.0,3744.0,3776.0,3776.0,712.6471124821486,82,0.0,118.81,1681315479.0,1.0,0,119.76,119.55,712.6471124821486,6,1.0,0.0,8.66,116.75,3680.0,23507,,0.0,,117.29,120.79,3808.0,1.0,1.0,,23328,,,166,1.0,1.0,1,,0.0,0.0,13.0,3584.0
,0.0,3904.0,3936.0,3936.0,712.5442576863193,83,0.0,118.55,1681315480.0,1.0,0,119.7,119.4,712.5442576863193,6,1.0,0.0,7.75,116.96,3840.0,24485,,0.0,,117.27,120.76,3968.0,1.0,1.0,,24288,,,167,1.0,1.0,1,,0.0,0.0,11.62,3744.0
,0.0,4064.0,4096.0,4096.0,712.2545821713401,84,0.0,118.66,1681315482.0,1.0,0,119.9,119.6,712.2545821713401,6,1.0,0.0,6.77,116.37,4000.0,25537,,0.0,,117.2,120.82,4128.0,1.0,1.0,,25376,,,169,1.0,1.0,1,,0.0,0.0,10.15,3904.0
,0.0,4224.0,4288.0,4288.0,712.320433896006,85,0.0,118.61,1681315483.0,1.0,0,119.92,119.55,712.320433896006,6,1.0,0.0,5.85,116.33,4192.0,26516,,0.0,,117.14,120.71,4320.0,1.0,1.0,,26336,,,170,1.0,1.0,1,,0.0,0.0,8.78,4064.0
,0.0,4384.0,4448.0,4448.0,711.899398460454,86,0.0,118.68,1681315484.0,1.0,0,119.99,119.45,711.899398460454,6,1.0,0.0,4.95,116.28,4352.0,27485,,0.0,,117.14,120.77,4480.0,1.0,1.0,,27328,,,171,1.0,1.0,1,,0.0,0.0,7.42,4224.0
,0.0,4576.0,4608.0,4608.0,711.670047519176,87,0.0,118.52,1681315486.0,1.0,0,119.94,119.27,711.670047519176,6,1.0,0.0,4.04,116.29,4512.0,28460,,0.0,,117.15,120.74,4640.0,1.0,1.0,,28288,,,173,1.0,1.0,1,,0.0,0.0,6.05,4384.0
,0.0,4736.0,4768.0,4768.0,711.2767075872009,88,0.0,118.55,1681315487.0,1.0,0,119.97,119.14,711.2767075872009,6,1.0,0.0,3.13,116.19,4672.0,29430,,0.0,,117.14,120.68,4800.0,1.0,1.0,,29248,,,174,1.0,1.0,1,,0.0,0.0,4.69,4544.0
,0.0,4896.0,4928.0,4928.0,710.9645641705008,89,0.0,118.53,1681315488.0,1.0,0,119.81,119.0,710.9645641705008,6,1.0,0.0,2.22,116.31,4832.0,30398,,0.0,,117.02,120.6,4960.0,1.0,1.0,,30240,,,175,1.0,1.0,1,,0.0,0.0,3.33,4704.0
,0.0,5056.0,5088.0,5088.0,710.5643457897495,90,0.0,118.38,1681315490.0,1.0,0,119.82,118.93,710.5643457897495,6,1.0,0.0,1.32,116.2,4992.0,31366,,0.0,,116.94,120.7,5152.0,1.0,1.0,,31200,,,177,1.0,1.0,1,,0.0,0.0,1.97,4864.0
,0.0,5216.0,5280.0,5248.0,709.9225101096429,91,0.0,118.4,1681315491.0,1.0,0,119.63,118.81,709.9225101096429,6,1.0,0.0,0.5,116.2,5120.0,32336,,0.0,,116.98,120.56,5312.0,1.0,1.0,,32160,,,178,1.0,1.0,1,,0.0,0.0,0.61,5024.0
,0.0,5376.0,5440.0,5408.0,709.3204156476918,92,0.0,118.19,1681315493.0,1.0,0,119.62,118.56,709.3204156476918,6,1.0,0.0,0.5,116.13,5280.0,33305,,0.0,,116.93,120.49,5472.0,1.0,1.0,,32864,,,180,1.0,1.0,1,,0.0,0.0,0.0,5184.0
,0.0,5472.0,5536.0,5536.0,709.3204156476918,93,0.0,118.16,1681315494.0,1.0,0,119.5,118.33,709.3204156476918,6,1.0,0.0,0.5,116.04,5408.0,34275,,0.0,,116.94,120.35,5600.0,1.0,1.0,,32864,,,181,1.0,1.0,1,,0.0,0.0,0.0,5312.0
,0.0,5472.0,5536.0,5536.0,709.3204156476918,94,0.0,118.16,1681315495.0,1.0,0,119.5,118.33,709.3204156476918,6,1.0,0.0,0.5,116.04,5408.0,35243,,0.0,,116.94,120.35,5600.0,1.0,1.0,,32864,,,182,1.0,1.0,1,,0.0,0.0,0.0,5312.0
,0.0,5472.0,5536.0,5536.0,709.3204156476918,95,0.0,118.16,1681315497.0,1.0,0,119.5,118.33,709.3204156476918,6,1.0,0.0,0.5,116.04,5408.0,36209,,0.0,,116.94,120.35,5600.0,1.0,1.0,,32864,,,184,1.0,1.0,1,,0.0,0.0,0.0,5312.0
,0.0,5472.0,5536.0,5536.0,709.3204156476918,96,0.0,118.16,1681315498.0,1.0,0,119.5,118.33,709.3204156476918,6,1.0,0.0,0.5,116.04,5408.0,37176,,0.0,,116.94,120.35,5600.0,1.0,1.0,,32864,,,185,1.0,1.0,1,,0.0,0.0,0.0,5312.0
,0.0,5472.0,5536.0,5536.0,709.3204156476918,97,0.0,118.16,1681315499.0,1.0,0,119.5,118.33,709.3204156476918,6,1.0,0.0,0.5,116.04,5408.0,38147,,0.0,,116.94,120.35,5600.0,1.0,1.0,,32864,,,186,1.0,1.0,1,,0.0,0.0,0.0,5312.0
,0.0,5472.0,5536.0,5536.0,709.3204156476918,98,0.0,118.16,1681315501.0,1.0,0,119.5,118.33,709.3204156476918,6,1.0,0.0,0.5,116.04,5408.0,39110,,0.0,,116.94,120.35,5600.0,1.0,1.0,,32864,,,188,1.0,1.0,1,,0.0,0.0,0.0,5312.0
,0.0,5472.0,5536.0,5536.0,709.3204156476918,99,0.0,118.16,1681315502.0,1.0,0,119.5,118.33,709.3204156476918,6,1.0,0.0,0.5,116.04,5408.0,40079,,0.0,,116.94,120.35,5600.0,1.0,1.0,,32864,,,189,1.0,1.0,1,,0.0,0.0,0.0,5312.0
,0.0,5472.0,5536.0,5536.0,709.3204156476918,100,0.0,118.16,1681315503.0,1.0,0,119.5,118.33,709.3204156476918,6,1.0,0.0,0.5,116.04,5408.0,41049,,0.0,,116.94,120.35,5600.0,1.0,1.0,,32864,,,190,1.0,1.0,1,,0.0,0.0,0.0,5312.0
,0.0,5472.0,5536.0,5536.0,709.3204156476918,101,0.0,118.16,1681315505.0,1.0,0,119.5,118.33,709.3204156476918,6,1.0,0.0,0.5,116.04,5408.0,42019,,0.0,,116.94,120.35,5600.0,1.0,1.0,,32864,,,192,1.0,1.0,1,,0.0,0.0,0.0,5312.0
,0.0,5472.0,5536.0,5536.0,709.3204156476918,102,0.0,118.16,1681315506.0,1.0,0,119.5,118.33,709.3204156476918,6,1.0,0.0,0.5,116.04,5408.0,42989,,0.0,,116.94,120.35,5600.0,1.0,1.0,,32864,,,193,1.0,1.0,1,,0.0,0.0,0.0,5312.0
,0.0,5472.0,5536.0,5536.0,709.3204156476918,103,0.0,118.16,1681315508.0,1.0,0,119.5,118.33,709.3204156476918,6,1.0,0.0,0.5,116.04,5408.0,43963,,0.0,,116.94,120.35,5600.0,1.0,1.0,,32864,,,195,1.0,1.0,1,,0.0,0.0,0.0,5312.0
,0.0,5472.0,5536.0,5536.0,709.3204156476918,104,0.0,118.16,1681315509.0,1.0,0,119.5,118.33,709.3204156476918,6,1.0,0.0,0.5,116.04,5408.0,44933,,0.0,,116.94,120.35,5600.0,1.0,1.0,,32864,,,196,1.0,1.0,1,,0.0,0.0,0.0,5312.0
,0.0,5472.0,5536.0,5536.0,709.3204156476918,105,0.0,118.16,1681315510.0,1.0,0,119.5,118.33,709.3204156476918,6,1.0,0.0,0.5,116.04,5408.0,45908,,0.0,,116.94,120.35,5600.0,1.0,1.0,,32864,,,197,1.0,1.0,1,,0.0,0.0,0.0,5312.0
,0.0,5472.0,5536.0,5536.0,653.0694884272685,106,0.0,118.16,1681315512.0,1.0,0,119.5,118.33,653.0694884272685,6,1.0,0.0,10.0,116.04,5408.0,670,,0.0,,116.94,120.35,5600.0,1.0,1.0,,288,,,199,1.0,1.0,2,,0.0,0.0,49.15,5312.0
65.75082269031554,0.0,32.0,64.0,32.0,644.6950836875789,107,0.0,118.4,1681315513.0,2.0,0,99.41,119.36,644.6950836875789,6,2.0,0.0,10.0,97.69,64.0,1494,0.0,0.0,65696.0,118.72,99.48,64.0,2.0,2.0,0.0,1344,32864.0,499.8264455912359,200,2.0,2.0,2,2.0,0.0,0.0,48.51,32.0
,0.0,224.0,256.0,224.0,671.4702342257359,108,0.0,106.83,1681315514.0,2.0,0,109.32,107.65,671.4702342257359,6,2.0,0.0,10.0,106.59,224.0,2474,,0.0,,105.53,108.78,224.0,2.0,2.0,,2304,,,201,2.0,2.0,2,,0.0,0.0,45.12,192.0
,0.0,384.0,416.0,384.0,689.414900686515,109,0.0,111.57,1681315516.0,2.0,0,113.32,111.86,689.414900686515,6,2.0,0.0,10.0,110.99,384.0,3461,,0.0,,110.24,113.49,384.0,2.0,2.0,,3328,,,203,2.0,2.0,2,,0.0,0.0,42.51,352.0
,0.0,544.0,576.0,544.0,698.0271985714826,110,0.0,114.64,1681315517.0,2.0,0,115.89,114.64,698.0271985714826,6,2.0,0.0,10.0,113.69,544.0,4434,,0.0,,113.68,116.88,576.0,2.0,2.0,,4160,,,204,2.0,2.0,2,,0.0,0.0,40.59,544.0
,0.0,704.0,736.0,640.0,663.1105795994555,111,0.0,116.42,1681315519.0,2.0,0,117.35,115.67,663.1105795994555,6,2.0,0.0,10.0,115.32,704.0,5218,,0.0,,114.72,118.56,736.0,2.0,2.0,,5024,,,206,2.0,2.0,2,,0.0,0.0,41.55,640.0
,0.0,864.0,896.0,768.0,680.711786812614,112,0.0,117.4,1681315520.0,2.0,0,118.18,98.61,680.711786812614,6,2.0,0.0,10.0,116.66,864.0,6191,,0.0,,92.73,119.53,896.0,2.0,2.0,,5984,,,207,2.0,2.0,2,,0.0,0.0,39.04,736.0
,0.0,1024.0,1056.0,928.0,693.4625021618608,113,0.0,117.94,1681315521.0,2.0,0,118.69,105.95,693.4625021618608,6,2.0,0.0,10.0,116.58,1024.0,7172,,0.0,,101.39,120.17,1056.0,2.0,2.0,,6976,,,208,2.0,2.0,2,,0.0,0.0,36.91,896.0
,0.0,1184.0,1216.0,1120.0,700.6137081640142,114,0.0,118.26,1681315523.0,2.0,0,119.02,111.43,700.6137081640142,6,2.0,0.0,10.0,116.97,1184.0,8147,,0.0,,107.39,120.39,1216.0,2.0,2.0,,7936,,,210,2.0,2.0,2,,0.0,0.0,35.14,1056.0
,0.0,1344.0,1376.0,1280.0,705.4978660139275,115,0.0,118.56,1681315524.0,2.0,0,119.03,114.31,705.4978660139275,6,2.0,0.0,10.0,116.88,1344.0,9121,,0.0,,111.27,120.56,1376.0,2.0,2.0,,8928,,,211,2.0,2.0,2,,0.0,0.0,33.52,1216.0
,0.0,1504.0,1536.0,1440.0,708.3181793712929,116,0.0,118.67,1681315525.0,2.0,0,119.05,115.99,708.3181793712929,6,2.0,0.0,10.0,117.03,1504.0,10098,,0.0,,114.1,120.66,1536.0,2.0,2.0,,9920,,,212,2.0,2.0,2,,0.0,0.0,32.0,1408.0
,0.0,1664.0,1696.0,1600.0,709.227298078273,117,0.0,118.78,1681315527.0,2.0,0,119.11,117.15,709.227298078273,6,2.0,0.0,10.0,117.06,1664.0,11068,,0.0,,115.51,120.7,1728.0,2.0,2.0,,10944,,,214,2.0,2.0,2,,0.0,0.0,30.6,1568.0
,0.0,1856.0,1888.0,1760.0,710.2526126699611,118,0.0,118.7,1681315528.0,2.0,0,119.07,117.79,710.2526126699611,6,2.0,0.0,10.0,116.86,1824.0,12043,,0.0,,116.34,120.47,1888.0,2.0,2.0,,11904,,,215,2.0,2.0,2,,0.0,0.0,29.18,1728.0
,0.0,2016.0,2048.0,1920.0,710.6623740103303,119,0.0,118.69,1681315529.0,2.0,0,119.1,118.38,710.6623740103303,6,2.0,0.0,10.0,116.81,1984.0,13021,,0.0,,116.7,120.57,2048.0,2.0,2.0,,12864,,,216,2.0,2.0,2,,0.0,0.0,27.79,1888.0
,0.0,2176.0,2208.0,2080.0,710.6154499671734,120,0.0,118.6,1681315531.0,2.0,0,119.16,118.58,710.6154499671734,6,2.0,0.0,10.0,116.76,2144.0,13991,,0.0,,116.98,120.59,2208.0,2.0,2.0,,13824,,,218,2.0,2.0,2,,0.0,0.0,26.42,2048.0
,0.0,2336.0,2368.0,2240.0,710.4989103151111,121,0.0,118.55,1681315532.0,2.0,0,119.21,118.6,710.4989103151111,6,2.0,0.0,10.0,116.65,2304.0,14963,,0.0,,117.05,120.56,2368.0,2.0,2.0,,14784,,,219,2.0,2.0,2,,0.0,0.0,25.06,2208.0
,0.0,2496.0,2528.0,2400.0,711.0622024666515,122,0.0,118.4,1681315534.0,2.0,0,119.28,118.76,711.0622024666515,6,2.0,0.0,10.0,116.52,2464.0,15938,,0.0,,117.1,120.44,2528.0,2.0,2.0,,15776,,,221,2.0,2.0,2,,0.0,0.0,23.67,2368.0
,0.0,2656.0,2688.0,2560.0,710.6573528641882,123,0.0,118.33,1681315535.0,2.0,0,119.24,118.96,710.6573528641882,6,2.0,0.0,10.0,116.87,2624.0,16909,,0.0,,117.14,120.52,2720.0,2.0,2.0,,16736,,,222,2.0,2.0,2,,0.0,0.0,22.32,2528.0
,0.0,2816.0,2848.0,2720.0,710.8678988848967,124,0.0,118.3,1681315536.0,2.0,0,119.37,119.09,710.8678988848967,6,2.0,0.0,10.0,116.35,2784.0,17879,,0.0,,117.19,120.36,2880.0,2.0,2.0,,17664,,,223,2.0,2.0,2,,0.0,0.0,20.94,2688.0
,0.0,2976.0,3008.0,2880.0,707.5345966482535,125,0.0,118.42,1681315538.0,2.0,0,119.47,119.1,707.5345966482535,6,2.0,0.0,10.0,116.29,2944.0,18834,,0.0,,117.2,120.39,3040.0,2.0,2.0,,18624,,,225,2.0,2.0,2,,0.0,0.0,19.69,2816.0
,0.0,3136.0,3168.0,3040.0,708.2912716126183,126,0.0,118.31,1681315539.0,2.0,0,119.43,119.13,708.2912716126183,6,2.0,0.0,10.0,116.19,3104.0,19803,,0.0,,113.91,120.57,3200.0,2.0,2.0,,19616,,,226,2.0,2.0,2,,0.0,0.0,18.31,2976.0
,0.0,3296.0,3328.0,3232.0,709.1953219189905,127,0.0,118.28,1681315540.0,2.0,0,119.49,118.9,709.1953219189905,6,2.0,0.0,10.0,116.08,3264.0,20779,,0.0,,115.21,120.33,3360.0,2.0,2.0,,20608,,,227,2.0,2.0,2,,0.0,0.0,16.9,3136.0
,0.0,3456.0,3520.0,3392.0,709.7352330468619,128,0.0,118.28,1681315542.0,2.0,0,119.44,118.97,709.7352330468619,6,2.0,0.0,10.0,116.05,3424.0,21756,,0.0,,116.24,120.22,3520.0,2.0,2.0,,21568,,,229,2.0,2.0,2,,0.0,0.0,15.52,3296.0
,0.0,3616.0,3680.0,3552.0,707.8570334411377,129,0.0,118.22,1681315543.0,2.0,0,119.55,119.23,707.8570334411377,6,2.0,0.0,9.46,116.06,3584.0,22728,,0.0,,116.4,120.27,3680.0,2.0,2.0,,22560,,,230,2.0,2.0,2,,0.0,0.0,14.18,3456.0
,0.0,3776.0,3840.0,3712.0,708.4952922495538,130,0.0,118.23,1681315545.0,2.0,0,119.55,117.59,708.4952922495538,6,2.0,0.0,8.54,115.89,3744.0,23694,,0.0,,116.4,120.2,3872.0,2.0,2.0,,23520,,,232,2.0,2.0,2,,0.0,0.0,12.81,3616.0
,0.0,3936.0,4000.0,3872.0,709.1637635265987,131,0.0,118.1,1681315546.0,2.0,0,119.45,118.28,709.1637635265987,6,2.0,0.0,7.61,115.91,3904.0,24669,,0.0,,116.54,120.22,4032.0,2.0,2.0,,24480,,,233,2.0,2.0,2,,0.0,0.0,11.42,3776.0
,0.0,4096.0,4160.0,4032.0,705.025168273207,132,0.0,118.12,1681315547.0,2.0,0,119.52,118.71,705.025168273207,6,2.0,0.0,6.76,115.9,4064.0,25616,,0.0,,116.72,120.2,4192.0,2.0,2.0,,25440,,,234,2.0,2.0,2,,0.0,0.0,10.14,3936.0
,0.0,4256.0,4320.0,4192.0,706.9347594681294,133,0.0,113.63,1681315549.0,2.0,0,119.58,119.26,706.9347594681294,6,2.0,0.0,5.84,115.86,4224.0,26580,,0.0,,116.62,120.08,4352.0,2.0,2.0,,26400,,,236,2.0,2.0,2,,0.0,0.0,8.75,4096.0
,0.0,4416.0,4480.0,4352.0,707.9629953891736,134,0.0,115.35,1681315550.0,2.0,0,119.55,119.4,707.9629953891736,6,2.0,0.0,4.91,115.78,4384.0,27550,,0.0,,116.76,120.09,4512.0,2.0,2.0,,27360,,,237,2.0,2.0,2,,0.0,0.0,7.37,4256.0
,0.0,4576.0,4640.0,4512.0,709.0296884617215,135,0.0,116.4,1681315551.0,2.0,0,119.54,119.38,709.0296884617215,6,2.0,0.0,3.99,115.82,4544.0,28520,,0.0,,116.78,120.03,4672.0,2.0,2.0,,28288,,,238,2.0,2.0,2,,0.0,0.0,5.99,4416.0
,0.0,4736.0,4800.0,4672.0,706.4135653501028,136,0.0,117.05,1681315553.0,2.0,0,119.69,119.52,706.4135653501028,6,2.0,0.0,3.11,115.78,4672.0,29477,,0.0,,116.89,120.09,4832.0,2.0,2.0,,29280,,,240,2.0,2.0,2,,0.0,0.0,4.66,4576.0
,0.0,4896.0,4992.0,4832.0,704.6714529617774,137,0.0,117.35,1681315554.0,2.0,0,119.62,119.56,704.6714529617774,6,2.0,0.0,2.21,115.88,4832.0,30436,,0.0,,116.74,117.25,4992.0,2.0,2.0,,30272,,,241,2.0,2.0,2,,0.0,0.0,3.31,4736.0
,0.0,5056.0,5152.0,5024.0,707.0517466544867,138,0.0,117.66,1681315555.0,2.0,0,119.69,119.6,707.0517466544867,6,2.0,0.0,1.28,112.48,4992.0,31411,,0.0,,116.67,118.57,5152.0,2.0,2.0,,31232,,,242,2.0,2.0,2,,0.0,0.0,1.92,4896.0
,0.0,5216.0,5312.0,5184.0,708.2421405739428,139,0.0,117.66,1681315557.0,2.0,0,119.8,119.58,708.2421405739428,6,2.0,0.0,0.5,113.99,5152.0,32392,,0.0,,116.75,119.28,5312.0,2.0,2.0,,32224,,,244,2.0,2.0,2,,0.0,0.0,0.53,5056.0
,0.0,5376.0,5472.0,5344.0,704.4696145195776,140,0.0,117.72,1681315558.0,2.0,0,119.74,119.62,704.4696145195776,6,2.0,0.0,0.5,114.89,5312.0,33341,,0.0,,116.69,119.57,5504.0,2.0,2.0,,32864,,,245,2.0,2.0,2,,0.0,0.0,0.0,5216.0
,0.0,5504.0,5568.0,5440.0,704.4696145195776,141,0.0,117.83,1681315560.0,2.0,0,115.35,119.63,704.4696145195776,6,2.0,0.0,0.5,115.39,5408.0,34309,,0.0,,116.54,119.74,5600.0,2.0,2.0,,32864,,,247,2.0,2.0,2,,0.0,0.0,0.0,5344.0
,0.0,5504.0,5568.0,5440.0,704.4696145195776,142,0.0,117.83,1681315561.0,2.0,0,115.35,119.63,704.4696145195776,6,2.0,0.0,0.5,115.39,5408.0,35273,,0.0,,116.54,119.74,5600.0,2.0,2.0,,32864,,,248,2.0,2.0,2,,0.0,0.0,0.0,5344.0
,0.0,5504.0,5568.0,5440.0,704.4696145195776,143,0.0,117.83,1681315562.0,2.0,0,115.35,119.63,704.4696145195776,6,2.0,0.0,0.5,115.39,5408.0,36243,,0.0,,116.54,119.74,5600.0,2.0,2.0,,32864,,,249,2.0,2.0,2,,0.0,0.0,0.0,5344.0
,0.0,5504.0,5568.0,5440.0,704.4696145195776,144,0.0,117.83,1681315564.0,2.0,0,115.35,119.63,704.4696145195776,6,2.0,0.0,0.5,115.39,5408.0,37203,,0.0,,116.54,119.74,5600.0,2.0,2.0,,32864,,,251,2.0,2.0,2,,0.0,0.0,0.0,5344.0
,0.0,5504.0,5568.0,5440.0,704.4696145195776,145,0.0,117.83,1681315565.0,2.0,0,115.35,119.63,704.4696145195776,6,2.0,0.0,0.5,115.39,5408.0,38164,,0.0,,116.54,119.74,5600.0,2.0,2.0,,32864,,,252,2.0,2.0,2,,0.0,0.0,0.0,5344.0
,0.0,5504.0,5568.0,5440.0,704.4696145195776,146,0.0,117.83,1681315566.0,2.0,0,115.35,119.63,704.4696145195776,6,2.0,0.0,0.5,115.39,5408.0,39123,,0.0,,116.54,119.74,5600.0,2.0,2.0,,32864,,,253,2.0,2.0,2,,0.0,0.0,0.0,5344.0
,0.0,5504.0,5568.0,5440.0,704.4696145195776,147,0.0,117.83,1681315568.0,2.0,0,115.35,119.63,704.4696145195776,6,2.0,0.0,0.5,115.39,5408.0,40089,,0.0,,116.54,119.74,5600.0,2.0,2.0,,32864,,,255,2.0,2.0,2,,0.0,0.0,0.0,5344.0
,0.0,5504.0,5568.0,5440.0,704.4696145195776,148,0.0,117.83,1681315569.0,2.0,0,115.35,119.63,704.4696145195776,6,2.0,0.0,0.5,115.39,5408.0,41048,,0.0,,116.54,119.74,5600.0,2.0,2.0,,32864,,,256,2.0,2.0,2,,0.0,0.0,0.0,5344.0
,0.0,5504.0,5568.0,5440.0,704.4696145195776,149,0.0,117.83,1681315570.0,2.0,0,115.35,119.63,704.4696145195776,6,2.0,0.0,0.5,115.39,5408.0,42006,,0.0,,116.54,119.74,5600.0,2.0,2.0,,32864,,,257,2.0,2.0,2,,0.0,0.0,0.0,5344.0
,0.0,5504.0,5568.0,5440.0,704.4696145195776,150,0.0,117.83,1681315572.0,2.0,0,115.35,119.63,704.4696145195776,6,2.0,0.0,0.5,115.39,5408.0,42973,,0.0,,116.54,119.74,5600.0,2.0,2.0,,32864,,,259,2.0,2.0,2,,0.0,0.0,0.0,5344.0
,0.0,5504.0,5568.0,5440.0,704.4696145195776,151,0.0,117.83,1681315573.0,2.0,0,115.35,119.63,704.4696145195776,6,2.0,0.0,0.5,115.39,5408.0,43941,,0.0,,116.54,119.74,5600.0,2.0,2.0,,32864,,,260,2.0,2.0,2,,0.0,0.0,0.0,5344.0
,0.0,5504.0,5568.0,5440.0,704.4696145195776,152,0.0,117.83,1681315575.0,2.0,0,115.35,119.63,704.4696145195776,6,2.0,0.0,0.5,115.39,5408.0,44906,,0.0,,116.54,119.74,5600.0,2.0,2.0,,32864,,,262,2.0,2.0,2,,0.0,0.0,0.0,5344.0
,0.0,5504.0,5568.0,5440.0,704.4696145195776,153,0.0,117.83,1681315576.0,2.0,0,115.35,119.63,704.4696145195776,6,2.0,0.0,0.5,115.39,5408.0,45877,,0.0,,116.54,119.74,5600.0,2.0,2.0,,32864,,,263,2.0,2.0,2,,0.0,0.0,0.0,5344.0
,0.0,5504.0,5568.0,5440.0,704.4696145195776,154,0.0,117.83,1681315577.0,2.0,0,115.35,119.63,352.9160585664566,6,2.0,0.0,10.0,115.39,5408.0,282,,0.0,,116.54,119.74,5600.0,2.0,2.0,,0,,,264,2.0,2.0,3,,0.0,0.0,46.11,5344.0
65.65745416795835,1.0,0.0,0.0,5440.0,704.4696145195776,155,1.0,117.83,1681315579.0,2.0,0,115.35,119.63,704.4696145195776,6,3.0,1.0,10.0,115.39,5408.0,1459,0.0,0.0,98560.0,116.54,119.74,0.0,3.0,2.0,0.0,0,32864.0,500.5372263738797,266,2.0,3.0,3,3.0,0.0,0.0,44.44,5344.0
,0.0,0.0,0.0,0.0,704.4696145195776,156,0.0,117.83,1681315580.0,3.0,0,115.35,119.63,704.4696145195776,6,3.0,0.0,10.0,115.39,0.0,2423,,0.0,,116.54,119.74,0.0,3.0,3.0,,0,,,267,3.0,3.0,3,,0.0,0.0,43.08,0.0
,0.0,0.0,0.0,0.0,704.4696145195776,157,0.0,117.83,1681315581.0,3.0,0,115.35,119.63,704.4696145195776,6,3.0,0.0,10.0,115.39,0.0,3384,,0.0,,116.54,119.74,0.0,3.0,3.0,,0,,,268,3.0,3.0,3,,0.0,0.0,41.71,0.0
,0.0,0.0,0.0,0.0,704.4696145195776,158,0.0,117.83,1681315586.0,3.0,0,115.35,119.63,704.4696145195776,6,3.0,0.0,10.0,115.39,0.0,6324,,0.0,,116.54,119.74,0.0,3.0,3.0,,0,,,273,3.0,3.0,3,,0.0,0.0,37.54,0.0
,0.0,0.0,0.0,0.0,704.4696145195776,159,0.0,117.83,1681315587.0,3.0,0,115.35,119.63,704.4696145195776,6,3.0,0.0,10.0,115.39,0.0,7050,,0.0,,116.54,119.74,0.0,3.0,3.0,,0,,,274,3.0,3.0,3,,0.0,0.0,36.51,0.0
,0.0,0.0,0.0,0.0,704.4696145195776,160,0.0,117.83,1681315588.0,3.0,0,115.35,119.63,704.4696145195776,6,3.0,0.0,10.0,115.39,0.0,7776,,0.0,,116.54,119.74,0.0,3.0,3.0,,0,,,275,3.0,3.0,3,,0.0,0.0,35.48,0.0
,0.0,0.0,0.0,0.0,704.4696145195776,161,0.0,117.83,1681315589.0,3.0,0,115.35,119.63,704.4696145195776,6,3.0,0.0,10.0,115.39,0.0,8500,,0.0,,116.54,119.74,0.0,3.0,3.0,,0,,,276,3.0,3.0,3,,0.0,0.0,34.45,0.0
,0.0,0.0,0.0,0.0,704.4696145195776,162,0.0,117.83,1681315590.0,3.0,0,115.35,119.63,704.4696145195776,6,3.0,0.0,10.0,115.39,0.0,9229,,0.0,,116.54,119.74,0.0,3.0,3.0,,0,,,277,3.0,3.0,3,,0.0,0.0,33.41,0.0
,0.0,0.0,0.0,0.0,704.4696145195776,163,0.0,117.83,1681315591.0,3.0,0,115.35,119.63,704.4696145195776,6,3.0,0.0,10.0,115.39,0.0,9949,,0.0,,116.54,119.74,0.0,3.0,3.0,,0,,,278,3.0,3.0,3,,0.0,0.0,32.39,0.0
