03_hivemind/estimated_current_samples,03_hivemind/optimistic_total_samples_per_second,03_hivemind/num_peers,03_hivemind/global_samples_accumulated,_step,03_hivemind/eta_next_epoch_s,_runtime,03_hivemind/global_epoch,03_hivemind/next_fetch_time_s,03_hivemind/actual_total_samples_per_second,_timestamp,03_hivemind/num_clients,04_peers/peer_1_samples_accumulated,04_peers/peer_1_epoch,04_peers/peer_1_samples_per_second,04_peers/peer_1_epoch_oos,04_peers/peer_2_samples_accumulated,04_peers/peer_2_epoch,04_peers/peer_2_epoch_oos,04_peers/peer_2_samples_per_second,03_hivemind/epoch_s,03_hivemind/undershot_TBS,03_hivemind/total_training_samples,03_hivemind/per_epoch_training_samples,03_hivemind/reached_TBS,03_hivemind/epoch_based_sps,03_hivemind/overshot_TBS
225,6.491918186646729,1,224,0,5012.9,37,0,10.0,6.491918186646729,1682808408,0,,,,,,,,,,,,,,,
1798,729.1858345142259,1,1728,1,42.47,38,0,10.0,729.1858345142259,1682808409,0,224.0,0.0,6.49,0.0,,,,,,,,,,,
7005,1227.6586034140146,1,3200,2,20.99,42,0,5.25,1227.6586034140146,1682808413,0,1728.0,0.0,729.19,0.0,,,,,,,,,,,
8277,1908.4979033402087,2,8096,3,12.83,43,0,5.13,1908.4979033402087,1682808414,0,3200.0,0.0,1227.66,0.0,,,,,,,,,,,
11069,2285.992247313076,2,10336,4,9.49,44,0,3.8,2285.992247313076,1682808415,0,7136.0,0.0,1084.83,0.0,960.0,0.0,0.0,823.67,,,,,,,
13112,1900.7097805809994,2,12928,5,10.34,46,0,4.14,1900.7097805809994,1682808417,0,7936.0,0.0,1116.51,0.0,2400.0,0.0,0.0,1169.48,,,,,,,
15565,2057.1874138649478,2,15360,6,8.36,47,0,3.35,2057.1874138649478,1682808418,0,9184.0,0.0,896.43,0.0,3744.0,0.0,0.0,1004.28,,,,,,,
18378,1956.655805764868,2,18176,7,7.35,48,0,2.94,1956.655805764868,1682808419,0,10528.0,0.0,1154.82,0.0,4832.0,0.0,0.0,902.37,,,,,,,
20088,1688.1480662601261,2,19904,8,7.51,49,0,3.0,1688.1480662601261,1682808420,0,12000.0,0.0,971.38,0.0,6176.0,0.0,0.0,985.28,,,,,,,
22705,2153.1991338376465,2,22496,9,4.67,50,0,1.87,2153.1991338376465,1682808421,0,12704.0,0.0,762.49,0.0,7200.0,0.0,0.0,925.66,,,,,,,
25035,2001.7742239131198,2,24832,10,3.86,52,0,1.55,2001.7742239131198,1682808423,0,14048.0,0.0,1092.92,0.0,8448.0,0.0,0.0,1060.28,,,,,,,
27742,2272.1367451593433,2,27200,11,2.21,53,0,0.88,2272.1367451593433,1682808424,0,15232.0,0.0,1060.13,0.0,9600.0,0.0,0.0,941.65,,,,,,,
29839,1952.1963042718428,2,29632,12,1.5,54,0,0.6,1952.1963042718428,1682808425,0,16160.0,0.0,1079.04,0.0,11040.0,0.0,0.0,1193.1,,,,,,,
32330,2169.48736641467,2,32096,13,0.2,55,0,0.5,2169.48736641467,1682808426,0,17312.0,0.0,798.59,0.0,12320.0,0.0,0.0,1153.61,,,,,,,
34980,2232.3675581065563,2,32832,14,0.0,56,0,0.5,2232.3675581065563,1682808427,0,18528.0,0.0,998.66,0.0,13568.0,0.0,0.0,1170.83,,,,,,,
37633,2232.3675581065563,2,32832,15,0.0,58,0,0.5,2232.3675581065563,1682808429,0,18912.0,0.0,1088.8,0.0,13920.0,0.0,0.0,1143.56,,,,,,,
40278,2232.3675581065563,2,32832,16,0.0,59,0,0.5,2232.3675581065563,1682808430,0,18912.0,0.0,1088.8,0.0,13920.0,0.0,0.0,1143.56,,,,,,,
42933,2232.3675581065563,2,32832,17,0.0,60,0,0.5,2232.3675581065563,1682808431,0,18912.0,0.0,1088.8,0.0,13920.0,0.0,0.0,1143.56,,,,,,,
45584,2232.3675581065563,2,32832,18,0.0,61,0,0.5,2232.3675581065563,1682808432,0,18912.0,0.0,1088.8,0.0,13920.0,0.0,0.0,1143.56,,,,,,,
48234,2232.3675581065563,2,32832,19,0.0,62,0,0.5,2232.3675581065563,1682808433,0,18912.0,0.0,1088.8,0.0,13920.0,0.0,0.0,1143.56,,,,,,,
