_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,03_hivemind/num_peers,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,30.0,211076.599808,1680689902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1680689902,4.233333333333333,0.0,0.0,1189.842944,0.0,42.0,0.4431400758973237,177.680384,0.0,393.854976,0.0,0.0,0.0,1.6666666666666667,23.0,0.4968540178292271,208139.440128,2.719744,130.0,0.0,2481.0496,0.0,40.0,1.4,4.0,9963.4176,51.0,,,,,,,,,,,,,,
2,2,,,1680689903,4.233333333333333,0.0,0.008000000000009777,1334.31296,0.012258807795449344,2752.0,0.3468779708962024,180.400128,3.0,397.90592,0.0,0.0,0.0,1.6666666666666667,1068.0,1.0115591491575937,207994.957824,2.719744,160.0,0.0009999999999763531,2499.334144,0.0,2546.0,1.5,4.0,10115.661824,51.0,,,,,,,,,,,,,,
3,3,,,1680689904,4.2,0.0,0.02400000000000091,1368.457216,0.853998588990722,3590.0,0.07698979877233587,182.41536,79.0,421.453824,0.0,0.0,0.0,1.5333333333333334,1777.0,0.20860747899642534,207960.805376,2.719744,182.0,0.02100000000007185,2521.178112,0.0,3330.0,1.5,3.933333333333333,10138.263552,58.0,,,,,,,,,,,,,,
4,4,,,1680689905,4.2,0.0,0.027999999999991587,1401.004032,0.0040868165314991945,4153.0,0.11517319488316857,183.332864,80.0,462.573568,0.0,0.0,0.0,1.5333333333333334,2216.0,0.25050110021410826,207928.254464,2.719744,203.0,0.02100000000007185,2695.602176,0.0,3812.0,1.5,3.933333333333333,10312.68352,60.0,,,,,,,,,,,,,,
5,5,,,1680689906,4.2,0.0,0.03200000000001069,1864.974336,0.0040862041445895985,4591.0,0.0031763852564516224,184.840192,81.0,926.400512,0.0,0.0,0.0,1.5333333333333334,2367.0,0.0037669694463606106,207464.28416,2.719744,203.0,0.022000000000048203,3024.429056,0.0,4327.0,1.7,3.933333333333333,10641.5104,66.0,,,,,,,,,,,,,,
6,6,,,1680689907,4.2,0.0,0.036000000000001364,2293.346304,0.004086338278044888,5275.0,0.05934767852300254,334.012416,82.0,1426.153472,0.0,0.0,0.0,1.5333333333333334,2757.0,0.01051912862218188,207024.90624,2.719744,214.0,0.022000000000048203,3627.892736,0.0,6147.0,1.9,3.933333333333333,12052.29568,74.0,,,,,,,,,,,,,,
7,7,,,1680689908,4.2,0.0,0.03999999999999204,2660.851712,0.004085997141003312,7002.0,0.004245606407669325,880.467968,83.0,2394.370048,0.0,0.0,0.0,1.5333333333333334,3381.0,0.003878505079095298,206245.343232,2.719744,394.0,0.023000000000024556,4085.858304,0.0,8144.0,2.3,3.933333333333333,16045.133824,85.0,,,,,,,,,,,,,,
8,8,,,1680689909,4.7,0.0,0.060000000000002274,4375.773184,0.2818148321319776,10226.0,0.04613952075679845,1460.916224,113.0,4144.553984,0.0,0.0,0.0,9.4,4392.0,0.010314384575317817,203951.353856,2.719744,660.0,0.04000000000007731,5272.358912,0.0,256801.0,3.4,5.533333333333333,19489.03424,88.0,,,,,,,,,,,,,,
9,9,,,1680689910,4.7,0.0,0.06399999999999295,4377.321472,0.004085710487789544,10795.0,0.0026493278886425688,1460.916224,114.0,4144.631808,0.0,0.0,0.0,9.4,4506.0,0.0032398407286685586,203949.805568,2.719744,660.0,0.04000000000007731,5272.358912,0.0,257110.0,3.4,5.533333333333333,19489.03424,88.0,,,,,,,,,,,,,,
