_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/backward_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,0,8.0,31557.18144,1680794627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,,,1680794627,3.125,0.0,0.0,706.871296,0.0,9.0,0.0,176.287744,0.0,401.408,0.0,0.0,0.0,1.875,10.0,0.0,30363.881472,2.654208,100.0,0.0,1009.631232,0.0,12.0,3.8,1.0,8492.650496,29.0,,,,,,,,,,,,,,
2,1,,,1680794628,3.25,0.0,0.020000000000010232,1065.689088,0.016312752588020688,3190.0,0.46938193218121244,181.223424,4.0,605.589504,0.0,0.0,0.0,3.6249999999999996,1355.0,0.46367884092698153,30005.039104,2.654208,126.0,0.0029999999997016857,1232.932864,0.0,4691.0,4.9,1.375,8849.911808,30.0,,,,,,,,,,,,,,
3,2,,,1680794629,3.25,0.0,0.036000000000001364,1621.618688,0.18779132791645578,4557.0,0.2623592838882932,181.223424,7.0,1157.767168,0.0,0.0,0.0,3.6249999999999996,2192.0,0.23192452257464255,29449.101312,2.654208,126.0,0.006000000000312866,1775.927296,0.0,6292.0,6.7,1.375,9392.90624,32.0,,,,,,,,,,,,,,
4,3,,,1680794630,3.25,0.0,0.03999999999999204,1666.84672,0.004085517132525712,5193.0,0.047486157126829284,183.123968,8.0,1204.031488,0.0,0.0,0.0,3.6249999999999996,3379.0,0.8317298968319552,29403.881472,2.654208,131.0,0.006999999999607098,1845.706752,0.0,7965.0,6.8,1.375,9663.606784,36.0,,,,,,,,,,,,,,
5,4,,,1680794631,3.25,0.0,0.04400000000001114,1980.977152,0.0040848789105705175,5841.0,0.0636187977124229,313.97888,9.0,1564.864512,0.0,0.0,0.0,3.6249999999999996,4456.0,0.06619578192824248,29077.188608,2.654208,142.0,0.007999999999810825,2083.991552,0.0,9540.0,7.9,1.375,10273.038336,37.0,,,,,,,,,,,,,,
6,5,,,1680794632,3.25,0.0,0.0519999999999925,2715.009024,0.4126221190763854,6169.0,0.08876099266790181,436.924416,75.0,2417.389568,0.0,0.0,0.0,3.6249999999999996,4755.0,0.03200470526159303,28343.136256,2.654208,142.0,0.11799999999948341,2814.95552,0.0,10099.0,10.2,1.375,11305.992192,39.0,,,,,,,,,,,,,,
7,6,,,1680794633,3.6249999999999996,0.0,0.06399999999999295,2382.610432,0.012249533879394198,8470.0,0.26699358378087973,760.512512,78.0,2405.195776,0.0,0.0,0.0,8.375,5679.0,0.2822576513749339,28379.774976,2.654208,367.0,0.12100000000009459,2511.58528,0.0,12357.0,10.1,2.375,13014.2208,40.0,,,,,,,,,,,,,,
8,7,,,1680794634,3.6249999999999996,0.0,0.06800000000001205,4749.242368,0.0040715308447830485,11968.0,0.56706404876183,1280.180224,79.0,5209.604096,0.0,0.0,0.0,8.375,7282.0,0.5147464678491848,25492.819968,2.654208,596.0,0.12100000000009459,4804.755456,0.0,52360.0,19.2,2.375,18473.500672,42.0,,,,,,,,,,,,,,
9,8,,,1680794635,3.6249999999999996,0.0,0.07200000000000273,5409.652736,0.08147311524810653,13272.0,0.08855427468837604,1623.130112,82.0,5694.160896,0.0,0.0,0.0,8.375,8067.0,0.06181295240905192,24489.639936,2.654208,760.0,0.12399999999979627,4946.313216,0.0,241429.0,22.4,2.375,18958.17216,44.0,,,,,,,,,,,,,,
10,9,,,1680794636,3.6249999999999996,0.0,0.0800000000000125,5887.500288,0.004079118691481265,16894.0,0.6773567794981613,2047.762432,83.0,6270.107648,0.0,0.0,0.0,8.375,10049.0,9.727909342020887,23586.832384,2.654208,902.0,0.125,5123.125248,0.0,250153.0,25.3,2.375,19760.320512,45.0,,,,,,,,,,,,,,
11,10,,,1680794637,3.6249999999999996,0.0,0.08799999999999386,6463.20128,0.02041395391514766,19030.0,0.28743006596770926,2125.430784,87.0,6347.890688,0.0,0.0,0.0,8.375,12468.0,232.72001559710307,22912.659456,2.654208,906.0,0.1289999999999054,5123.39968,0.0,254600.0,27.4,2.375,19940.442112,46.0,0.006373021999024786,,,,,,,,,,,,,
12,11,,,1680794638,3.6249999999999996,0.0,0.09200000000001296,6971.285504,0.00408308188671224,19663.0,0.15224632087657114,2284.519424,88.0,6510.927872,0.0,0.0,0.0,8.75,12893.0,0.10001955676202902,22404.56704,2.654208,909.0,0.1289999999999054,5141.303296,0.0,255862.0,29.0,2.5,20403.748864,48.0,,,,,,,,,,,,,,
13,12,,,1680794639,3.6249999999999996,0.0,0.09999999999999432,7263.100928,0.008169849121235856,20367.0,0.17964094022991375,2373.705728,90.0,6674.28864,0.0,0.0,0.0,8.75,13292.0,0.14063469764581246,22112.74752,2.654208,916.0,0.13100000000031287,5223.776256,0.0,256984.0,29.9,2.5,28578.34496,49.0,,0.0003180759995302651,2.257455368000592,0.44968931100083864,,,,,,,,,,
14,13,,,1680794640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.10821484699954453,32.0,7.1793212890625,3.5659043889991153,0.0,0.0001,0.7438537649995851,0.0,0.0
15,13,,,1680794640,3.6249999999999996,0.0,0.11199999999999477,7267.663872,0.06951063864618322,22395.0,0.5046708753104145,2373.967872,94.0,6674.776064,0.0,0.0,0.0,8.75,14451.0,26.492585554971473,22108.192768,2.654208,940.0,0.13400000000001455,5224.0384,0.0,259229.0,29.9,2.5,28578.607104,50.0,0.006770175999918138,0.0006130269994173432,0.027423036000982393,0.36134969599879696,,0.10820830299962836,,,,,,,,
16,14,,,1680794641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,64.0,7.2237548828125,0.5089192779996665,0.0,0.0001,0.004555040000923327,0.0,1.0
17,14,,,1680794641,3.6249999999999996,0.0,0.12000000000000455,7279.910912,0.008171209151444083,24001.0,0.4566301488456678,2372.026368,96.0,6672.83456,0.0,0.0,0.0,8.75,15544.0,27.017225288864797,22095.937536,2.654208,954.0,0.13500000000021828,5224.0384,0.0,261178.0,30.0,2.5,28578.607104,51.0,0.006665270999292261,0.000645669000732596,0.029198427000665106,0.35147466699891083,,0.10837134499888634,,,,,,,,
18,15,,,1680794642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,96.0,7.1910400390625,0.5017724949975673,0.0,0.0001,0.005417115999080124,0.0,2.0
19,15,,,1680794642,3.6249999999999996,0.0,0.132000000000005,7280.001024,0.008170667027993007,25539.0,0.5011635012521257,2372.124672,98.0,6672.93696,0.0,0.0,0.0,8.75,16561.0,23.418448261530624,22095.843328,2.654208,970.0,0.13699999999971624,5224.0384,0.0,263100.0,30.0,2.5,28578.607104,54.0,0.0066751260001183255,0.0006821360002504662,0.0251356280004984,0.35770214699914504,,0.10828557400054706,,,,,,,,
20,15,,,1680794642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,128.0,7.15283203125,0.5028621920009755,0.0,0.0001,0.00438158100041619,0.0,3.0
21,16,,,1680794643,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006673878999208682,0.000697642999512027,0.02584875100001227,0.3551855510013411,1.0,0.10751334999986284,160.0,7.0352783203125,0.5002419909997116,0.0,0.0001,0.004322816999774659,0.0,4.0
22,16,,,1680794643,3.75,0.0,0.14000000000001478,7281.508352,0.008167660419930277,27820.0,0.6860994279444277,2372.132864,100.0,6673.2032,0.0,0.0,0.0,10.0,18026.0,33.144214445671764,22113.619968,2.654208,999.0,0.13799999999991996,5232.877568,0.0,265747.0,29.9,2.875,28654.370816,57.0,0.006743276999259251,0.0009749849996296689,0.031586383998728707,,,,,,,,,,,
23,17,,,1680794644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35072567499992147,6.0,0.10829957199894125,192.0,7.1495361328125,0.5023229009966599,0.0,0.0001,0.003993008000179543,0.0,5.0
24,17,,,1680794644,3.75,0.0,0.14400000000000546,7282.491392,0.012257711562293171,29480.0,0.6381351870026045,2372.13696,103.0,6673.211392,0.0,0.0,0.0,10.0,19514.0,52.49408867369534,22093.357056,2.654208,1009.0,0.14000000000032742,5232.877568,0.0,268025.0,30.0,2.875,28654.370816,59.0,0.006695612999465084,0.0007106320008460898,0.026733025999419624,,,,,,,,,,,
25,18,,,1680794645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3602919059994747,6.0,0.10867019199940842,224.0,7.28173828125,0.5075143929971091,0.0,0.0001,0.004413023998495191,0.0,6.0
26,18,,,1680794645,3.75,0.0,0.1599999999999966,7283.064832,0.10623246431213204,31109.0,0.8514876759388532,2372.132864,112.0,6673.211392,0.0,0.0,0.0,10.0,20700.0,34.2912042557012,22092.775424,2.654208,1019.0,0.1499999999996362,5232.881664,0.0,270054.0,30.0,2.875,28654.370816,60.0,0.006677887999103405,0.000744811999538797,0.025762192000911455,,,,,,,,,,,
27,19,,,1680794646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36177577400121663,6.0,0.108350825999878,256.0,7.125,0.5074981820016546,0.0,0.0001,0.004186690001006355,0.0,7.0
28,19,,,1680794646,3.75,0.0,0.17199999999999704,7284.318208,0.00816851672717278,32637.0,0.6913724071772533,2372.13696,114.0,6673.22368,0.0,0.0,0.0,10.0,21853.0,30.126989387616344,22091.53024,2.654208,1036.0,0.15200000000004366,5232.88576,0.0,271936.0,30.0,2.875,28654.374912,61.0,0.006796816998758004,0.0006869370008644182,0.02609131899953354,0.35942095000064,,,,,,,,,,
29,20,,,1680794647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.10850232299890195,288.0,7.3597412109375,0.505742534998717,0.0,0.0001,0.004244189000019105,0.0,8.0
30,20,,,1680794647,3.75,0.0,0.18000000000000682,7296.200704,0.008171162514340722,34527.0,0.8774424120600244,2372.132864,116.0,6673.24416,0.0,0.0,0.0,10.0,23149.0,32.18414240986827,22079.647744,2.654208,1051.0,0.15399999999954161,5232.88576,0.0,274220.0,30.0,2.875,28654.374912,63.0,0.0069223819991748314,0.0009360940002807183,0.02746970199950738,0.3583559239996248,,0.10797851600000286,,,,,,,,
31,21,,,1680794648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,320.0,6.980712890625,0.5062785419995635,0.0,0.0001,0.004615924000972882,0.0,9.0
32,21,,,1680794648,3.75,0.0,0.19200000000000728,7300.58752,0.008171922376801918,36138.0,0.75871989846138,2372.13696,118.0,6673.252352,0.0,0.0,0.0,10.25,24373.0,33.75149184293021,22075.260928,2.654208,1062.0,0.15599999999994907,5232.889856,0.0,276240.0,30.0,3.125,28654.374912,64.0,0.0066549330003908835,0.0006384909993357724,0.02700961600021401,0.35812580799938587,,0.10776748500029498,,,,,,,,
33,22,,,1680794649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,352.0,7.1771240234375,0.5045494499991037,0.0,0.0001,0.004353116999482154,0.0,10.0
34,22,,,1680794649,3.75,0.0,0.20000000000001705,7298.871296,0.008171102275536787,37692.0,0.8955575970366704,2372.132864,120.0,6673.252352,0.0,0.0,0.0,10.25,25524.0,27.334978352929724,22076.977152,2.654208,1077.0,0.1570000000001528,5232.889856,0.0,278182.0,30.0,3.125,28654.374912,66.0,0.006807420000768616,0.0007821039998816559,0.02605156900062866,0.3631506520014227,,0.10844801600069331,,,,,,,,
35,23,,,1680794650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,384.0,7.3497314453125,0.5096938970036717,0.0,0.0001,0.004454136000276776,0.0,11.0
36,23,,,1680794650,3.75,0.0,0.21600000000000819,7301.767168,0.04493820913996997,39557.0,0.9552401494907947,2372.13696,125.0,6673.256448,0.0,0.0,0.0,10.25,26880.0,31.014465693223464,22074.077184,2.654208,1088.0,0.1610000000000582,5232.893952,0.0,280399.0,30.1,3.125,28654.374912,69.0,0.006743036999978358,0.000707002000126522,0.027484031999847502,0.36437849100002495,,0.10867972300002293,,,,,,,,
37,23,,,1680794650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,416.0,7.1239013671875,0.5123506689997157,0.0,0.0001,0.004358383999715443,0.0,12.0
