_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,02_timing/backward_time_s,03_hivemind/num_peers,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,8.0,31557.189632,1681079698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1681079698,1.125,0.0,0.0,750.26432,0.0,19.0,0.24279617962572037,175.55456,0.0,396.558336,0.0,0.0,0.0,1.0,2.0,0.12833511639607453,30312.112128,2.654208,87.0,0.0,1009.60256,0.0,15.0,3.9,0.25,8492.621824,24.0,,,,,,,,,,,,,,
2,2,,,1681079699,1.125,0.0,0.008000000000009777,904.58112,0.012244935635006933,2659.0,0.3899166971083446,178.130944,3.0,399.224832,0.0,0.0,0.0,1.0,988.0,0.36686177924736074,30157.791232,2.654208,100.0,0.001999999999497959,1018.126336,0.0,2539.0,4.4,0.25,8568.127488,24.0,,,,,,,,,,,,,,
3,3,,,1681079700,1.125,0.0,0.015999999999991132,1409.335296,0.24906852781071606,3542.0,0.13309918445270325,180.228096,10.0,896.55296,0.0,0.0,0.0,1.0,1624.0,0.3435298722871408,29653.020672,2.654208,108.0,0.009000000000014552,1529.155584,0.0,3660.0,6.0,0.25,9146.134528,26.0,,,,,,,,,,,,,,
4,4,,,1681079701,1.125,0.0,0.020000000000010232,1712.889856,0.004089400299971309,4236.0,0.09055785272581887,180.948992,11.0,1195.696128,0.0,0.0,0.0,1.875,2566.0,0.6725625812683004,29349.482496,2.654208,108.0,0.010000000000218279,1845.518336,0.0,5028.0,7.0,0.375,9663.418368,30.0,,,,,,,,,,,,,,
5,5,,,1681079702,1.125,0.0,0.02400000000000091,1772.302336,0.00408576781303721,5005.0,0.09183401560865989,185.143296,12.0,1200.549888,0.0,0.0,0.0,1.875,3683.0,0.086168204787457,29290.070016,2.654208,108.0,0.010000000000218279,1856.49152,0.0,6877.0,7.2,0.375,9842.03264,32.0,,,,,,,,,,,,,,
6,6,,,1681079703,1.125,0.0,0.027999999999991587,2420.158464,0.004085836800528209,5569.0,0.10414893774065027,383.520768,13.0,2024.71424,0.0,0.0,0.0,1.875,4061.0,0.05618025602359315,28629.630976,2.654208,136.0,0.01099999999951251,2482.704384,0.0,7690.0,9.3,0.375,10839.523328,33.0,,,,,,,,,,,,,,
7,7,,,1681079704,1.125,0.0,0.03200000000001069,2134.71232,0.004085943696409067,6528.0,0.11763846878214837,461.807616,14.0,1810.849792,0.0,0.0,0.0,1.875,4567.0,0.10672931835161895,28915.07712,2.654208,140.0,0.011999999999716238,2190.176256,0.0,8694.0,8.4,0.375,12124.053504,34.0,,,,,,,,,,,,,,
8,8,,,1681079705,1.125,0.0,0.04800000000000182,4283.408384,0.11830154856595607,9067.0,0.1287071131195436,1254.649856,20.0,4724.740096,0.0,0.0,0.0,1.875,5417.0,0.09324373815661367,25974.513664,2.654208,514.0,0.016999999999825377,4351.807488,0.0,12233.0,17.7,0.375,15781.548032,37.0,,,,,,,,,,,,,,
9,9,,,1681079706,1.375,0.0,0.0519999999999925,4827.877376,0.00407886301573232,11695.0,0.23110901576301676,1526.755328,21.0,4997.144576,0.0,0.0,0.0,5.75,6619.0,0.23847805537775355,25158.017024,2.654208,728.0,0.018000000000029104,4351.807488,0.0,224882.0,20.3,1.25,18268.471296,42.0,,,,,,,,,,,,,,
