_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,03_hivemind/num_peers,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,8.0,31557.18144,1681385369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1681385369,8.375,0.0,0.0,722.874368,0.0,5.0,0.11760356717314535,177.02912,0.0,400.064512,0.0,0.0,0.0,2.25,9.0,0.0,30373.072896,2.654208,90.0,0.0,1009.627136,0.0,13.0,3.8,7.875,8492.6464,28.0,,,,,,,,,,,,,,
2,2,,,1681385370,8.375,0.0,0.012000000000000455,870.42048,0.012244569084566644,2584.0,0.3974462765839646,179.408896,3.0,402.530304,0.0,0.0,0.0,2.25,1173.0,0.37717418079854786,30225.522688,2.654208,100.0,0.0029999999997016857,1018.150912,0.0,3244.0,4.2,7.875,8568.152064,29.0,,,,,,,,,,,,,,
3,3,,,1681385371,8.375,0.0,0.031999999999982265,871.882752,0.23273483781396131,2803.0,0.004545602331213315,179.408896,16.0,402.5344,0.0,0.0,0.0,2.0,1316.0,0.00323774484850469,30224.044032,2.654208,100.0,0.018000000000029104,1018.150912,0.0,3411.0,4.2,7.75,8568.152064,29.0,,,,,,,,,,,,,,
4,4,,,1681385372,8.375,0.0,0.03999999999999204,872.624128,0.257377969870016,3107.0,0.0746935508737438,179.408896,59.0,402.5344,0.0,0.0,0.0,2.0,1539.0,0.06941130206560983,30223.302656,2.654208,100.0,0.08500000000003638,1018.1632,0.0,3683.0,4.2,7.75,8568.152064,29.0,,,,,,,,,,,,,,
5,5,,,1681385373,8.375,0.0,0.0479999999999734,882.176,0.004085384999612998,3460.0,0.042936438829216765,179.539968,60.0,403.881984,0.0,0.0,0.0,2.0,1838.0,0.1361342842285913,30213.746688,2.654208,121.0,0.0860000000002401,1027.772416,0.0,4041.0,4.3,7.75,8644.739072,29.0,,,,,,,,,,,,,,
6,6,,,1681385374,8.375,0.0,0.055999999999983174,1161.703424,0.0040860467069617126,4257.0,0.10436178274027083,181.420032,61.0,683.597824,0.0,0.0,0.0,2.0,2351.0,0.25256078150617883,29934.235648,2.654208,149.0,0.08700000000044383,1306.836992,0.0,4876.0,5.1,7.75,8923.803648,31.0,,,,,,,,,,,,,,
7,7,,,1681385375,8.375,0.0,0.06399999999999295,1545.367552,0.004086032129681222,5685.0,0.11767293706074969,182.140928,62.0,1067.282432,0.0,0.0,0.0,2.0,3161.0,0.2264715229320377,29550.57152,2.654208,168.0,0.08799999999973807,2580.066304,0.0,6298.0,6.4,7.75,10197.03296,33.0,,,,,,,,,,,,,,
8,8,,,1681385376,8.375,0.0,0.0719999999999743,2286.997504,0.004085910656388557,5911.0,0.05715486737144208,182.140928,63.0,1807.577088,0.0,0.0,0.0,2.875,3407.0,0.8010938579368564,28808.912896,2.654208,168.0,0.08899999999994179,2580.066304,0.0,6754.0,8.7,7.875,10197.03296,37.0,,,,,,,,,,,,,,
9,9,,,1681385377,8.375,0.0,0.08399999999997476,2679.021568,0.4290297001247081,6285.0,0.033007195704907656,183.607296,134.0,2196.1728,0.0,0.0,0.0,2.875,4074.0,0.03227299307679236,28416.9216,2.654208,169.0,0.22299999999995634,2819.70688,0.0,7527.0,10.0,7.875,10436.673536,41.0,,,,,,,,,,,,,,
10,10,,,1681385378,8.375,0.0,0.08799999999999386,3220.160512,0.004085934950469283,6640.0,0.054338146617544596,183.607296,135.0,2737.790976,0.0,0.0,0.0,2.875,4514.0,0.027835431863000446,27875.782656,2.654208,169.0,0.22400000000016007,3369.7792,0.0,8184.0,11.7,7.875,10986.745856,43.0,,,,,,,,,,,,,,
11,11,,,1681385379,8.375,0.0,0.09599999999997522,3583.361024,0.008170608739432103,6885.0,0.02682576816750381,183.607296,137.0,3100.438528,0.0,0.0,0.0,2.875,4729.0,0.025102280383865184,27512.578048,2.654208,169.0,0.22599999999965803,3722.682368,0.0,8653.0,12.8,7.875,11339.649024,47.0,,,,,,,,,,,,,,
12,12,,,1681385380,8.375,0.0,0.09999999999999432,3583.422464,0.004085578342370117,7630.0,0.1545976460491675,183.607296,138.0,3100.438528,0.0,0.0,0.0,2.875,5159.0,0.1120741167876582,27512.516608,2.654208,169.0,0.22699999999986176,3722.682368,0.0,9503.0,12.8,7.875,11339.649024,50.0,,,,,,,,,,,,,,
13,13,,,1681385381,8.375,0.0,0.10799999999997567,3583.025152,0.008169693714410429,8636.0,0.21430287400042494,183.607296,140.0,3100.438528,0.0,0.0,0.0,3.6249999999999996,5654.0,0.2092765975744202,27512.909824,2.654208,170.0,0.2290000000002692,3722.682368,0.0,10579.0,12.8,7.875,11339.649024,56.0,,,,,,,,,,,,,,
14,14,,,1681385382,8.375,0.0,0.11999999999997613,3646.201856,0.09397040250846216,9249.0,0.18717474191140343,183.607296,143.0,3162.76736,0.0,0.0,0.0,3.6249999999999996,6136.0,0.13022274099980893,27449.724928,2.654208,170.0,0.23099999999976717,4750.88896,0.0,11412.0,13.0,7.875,12367.855616,60.0,,,,,,,,,,,,,,
