03_hivemind/estimated_current_samples,03_hivemind/optimistic_total_samples_per_second,03_hivemind/num_peers,03_hivemind/global_samples_accumulated,_step,03_hivemind/eta_next_epoch_s,_runtime,03_hivemind/global_epoch,03_hivemind/next_fetch_time_s,03_hivemind/actual_total_samples_per_second,_timestamp,03_hivemind/num_clients,04_peers/peer_1_samples_accumulated,04_peers/peer_1_epoch,04_peers/peer_1_samples_per_second,04_peers/peer_1_epoch_oos,04_peers/peer_2_samples_accumulated,04_peers/peer_2_epoch,04_peers/peer_2_epoch_oos,04_peers/peer_2_samples_per_second,03_hivemind/epoch_s,03_hivemind/undershot_TBS,03_hivemind/total_training_samples,03_hivemind/per_epoch_training_samples,03_hivemind/reached_TBS,03_hivemind/epoch_based_sps,03_hivemind/overshot_TBS
676,46.00661572592389,1,672,0,163.36,39,0,10.0,46.00661572592389,1682818884,0,,,,,,,,,,,,,,,
3324,532.9287312778329,1,1664,1,9.13,43,0,2.28,532.9287312778329,1682818888,0,672.0,0.0,46.01,0.0,,,,,,,,,,,
5267,846.2263929693621,1,5184,2,3.46,44,0,0.86,846.2263929693621,1682818889,0,1664.0,0.0,532.93,0.0,,,,,,,,,,,
6248,831.0534590935921,1,6144,3,2.34,45,0,0.58,831.0534590935921,1682818890,0,5184.0,0.0,846.23,0.0,,,,,,,,,,,
7611,1002.8307984453784,2,7488,4,0.58,46,0,0.5,1002.8307984453784,1682818891,0,6144.0,0.0,831.05,0.0,,,,,,,,,,,
9345,1281.4005074095949,2,8288,5,0.0,48,0,0.5,1281.4005074095949,1682818893,0,7136.0,0.0,830.42,0.0,352.0,0.0,0.0,172.41,,,,,,,
11075,1281.4005074095949,2,8288,6,0.0,49,0,0.5,1281.4005074095949,1682818894,0,7552.0,0.0,817.86,0.0,736.0,0.0,0.0,463.54,,,,,,,
12601,1281.4005074095949,2,8288,7,0.0,50,0,0.5,1281.4005074095949,1682818895,0,7552.0,0.0,817.86,0.0,736.0,0.0,0.0,463.54,,,,,,,
14123,1281.4005074095949,2,8288,8,0.0,51,0,0.5,1281.4005074095949,1682818896,0,7552.0,0.0,817.86,0.0,736.0,0.0,0.0,463.54,,,,,,,
15645,1281.4005074095949,2,8288,9,0.0,53,0,0.5,1281.4005074095949,1682818898,0,7552.0,0.0,817.86,0.0,736.0,0.0,0.0,463.54,,,,,,,
17174,1281.4005074095949,2,8288,10,0.0,54,0,0.5,1281.4005074095949,1682818899,0,7552.0,0.0,817.86,0.0,736.0,0.0,0.0,463.54,,,,,,,
18697,1281.4005074095949,2,8288,11,0.0,55,0,0.5,1281.4005074095949,1682818900,0,7552.0,0.0,817.86,0.0,736.0,0.0,0.0,463.54,,,,,,,
20223,1281.4005074095949,2,8288,12,0.0,56,0,0.5,1281.4005074095949,1682818901,0,7552.0,0.0,817.86,0.0,736.0,0.0,0.0,463.54,,,,,,,
21754,1281.4005074095949,2,8288,13,0.0,57,0,0.5,1281.4005074095949,1682818902,0,7552.0,0.0,817.86,0.0,736.0,0.0,0.0,463.54,,,,,,,
23279,1281.4005074095949,2,8288,14,0.0,59,0,0.5,1281.4005074095949,1682818904,0,7552.0,0.0,817.86,0.0,736.0,0.0,0.0,463.54,,,,,,,
24803,1281.4005074095949,2,8288,15,0.0,60,0,0.5,1281.4005074095949,1682818905,0,7552.0,0.0,817.86,0.0,736.0,0.0,0.0,463.54,,,,,,,
26326,1281.4005074095949,2,8288,16,0.0,61,0,0.5,1281.4005074095949,1682818906,0,7552.0,0.0,817.86,0.0,736.0,0.0,0.0,463.54,,,,,,,
27849,1281.4005074095949,2,8288,17,0.0,62,0,0.5,1281.4005074095949,1682818907,0,7552.0,0.0,817.86,0.0,736.0,0.0,0.0,463.54,,,,,,,
29373,1281.4005074095949,2,8288,18,0.0,63,0,0.5,1281.4005074095949,1682818908,0,7552.0,0.0,817.86,0.0,736.0,0.0,0.0,463.54,,,,,,,
495,1232.8139472498247,2,320,19,6.24,64,1,2.5,1232.8139472498247,1682818909,0,7552.0,0.0,817.86,0.0,736.0,0.0,0.0,463.54,,,,,,,
2404,1631.9179158795089,2,2240,20,3.55,66,1,1.42,1631.9179158795089,1682818911,0,160.0,1.0,717.99,0.0,160.0,1.0,0.0,514.82,25.743029327131808,0.0,8288.0,8288.0,0.0,321.9512317171189,1.0
4385,1662.0944305306598,2,4192,21,2.29,67,1,0.92,1662.0944305306598,1682818912,0,1120.0,1.0,817.47,0.0,1120.0,1.0,0.0,814.45,,,,,,,
6392,1683.4043732914024,2,6176,22,1.07,68,1,0.5,1683.4043732914024,1682818913,0,2080.0,1.0,825.73,0.0,2112.0,1.0,0.0,836.36,,,,,,,
8373,1668.497701589644,2,8192,23,0.0,69,1,0.5,1668.497701589644,1682818914,0,3072.0,1.0,843.02,0.0,3104.0,1.0,0.0,840.39,,,,,,,
10366,1668.291731229116,2,8224,24,0.0,70,1,0.5,1668.291731229116,1682818915,0,4096.0,1.0,840.17,0.0,4096.0,1.0,0.0,828.33,,,,,,,
12357,1668.291731229116,2,8224,25,0.0,72,1,0.5,1668.291731229116,1682818917,0,4096.0,1.0,840.17,0.0,4128.0,1.0,0.0,828.12,,,,,,,
14336,1668.291731229116,2,8224,26,0.0,73,1,0.5,1668.291731229116,1682818918,0,4096.0,1.0,840.17,0.0,4128.0,1.0,0.0,828.12,,,,,,,
16315,1668.291731229116,2,8224,27,0.0,74,1,0.5,1668.291731229116,1682818919,0,4096.0,1.0,840.17,0.0,4128.0,1.0,0.0,828.12,,,,,,,
18296,1668.291731229116,2,8224,28,0.0,75,1,0.5,1668.291731229116,1682818920,0,4096.0,1.0,840.17,0.0,4128.0,1.0,0.0,828.12,,,,,,,
20285,1668.291731229116,2,8224,29,0.0,76,1,0.5,1668.291731229116,1682818921,0,4096.0,1.0,840.17,0.0,4128.0,1.0,0.0,828.12,,,,,,,
22273,1668.291731229116,2,8224,30,0.0,78,1,0.5,1668.291731229116,1682818923,0,4096.0,1.0,840.17,0.0,4128.0,1.0,0.0,828.12,,,,,,,
24254,1668.291731229116,2,8224,31,0.0,79,1,0.5,1668.291731229116,1682818924,0,4096.0,1.0,840.17,0.0,4128.0,1.0,0.0,828.12,,,,,,,
