03_hivemind/estimated_current_samples,03_hivemind/optimistic_total_samples_per_second,03_hivemind/num_peers,03_hivemind/global_samples_accumulated,_step,03_hivemind/eta_next_epoch_s,_runtime,03_hivemind/global_epoch,03_hivemind/next_fetch_time_s,03_hivemind/actual_total_samples_per_second,_timestamp,03_hivemind/num_clients,04_peers/peer_1_samples_accumulated,04_peers/peer_1_epoch,04_peers/peer_1_samples_per_second,04_peers/peer_1_epoch_oos,04_peers/peer_2_samples_accumulated,04_peers/peer_2_epoch,04_peers/peer_2_epoch_oos,04_peers/peer_2_samples_per_second,03_hivemind/epoch_s,03_hivemind/undershot_TBS,03_hivemind/total_training_samples,03_hivemind/per_epoch_training_samples,03_hivemind/reached_TBS,03_hivemind/epoch_based_sps,03_hivemind/overshot_TBS
3572,1660.8083882111864,2,3392,40,17.58,90,2,7.03,1660.8083882111864,1683042359,0,736.0,2.0,819.32,0.0,704.0,2.0,0.0,807.64,23.801480111666024,1.0,65504.0,32704.0,0.0,1374.0321965931232,1.0
5562,1670.4460974434064,2,5408,41,16.29,91,2,6.51,1670.4460974434064,1683042360,0,1728.0,2.0,834.48,0.0,1664.0,2.0,0.0,826.33,,,,,,,
7533,1657.5587193513898,2,7328,42,15.22,92,2,6.09,1657.5587193513898,1683042361,0,2720.0,2.0,833.19,0.0,2688.0,2.0,0.0,837.25,,,,,,,
9502,1654.739723055673,2,9312,43,14.06,93,2,5.62,1654.739723055673,1683042362,0,3680.0,2.0,830.25,0.0,3648.0,2.0,0.0,827.31,,,,,,,
11442,1642.4569721990506,2,11264,44,12.98,94,2,5.19,1642.4569721990506,1683042363,0,4672.0,2.0,826.84,0.0,4640.0,2.0,0.0,827.9,,,,,,,
13383,1650.8140963149517,2,13216,45,11.74,95,2,4.7,1650.8140963149517,1683042364,0,5664.0,2.0,833.23,0.0,5600.0,2.0,0.0,809.22,,,,,,,
14933,1276.0520762435447,2,14784,46,13.98,97,2,5.59,1276.0520762435447,1683042366,0,6656.0,2.0,833.89,0.0,6560.0,2.0,0.0,816.92,,,,,,,
16944,1635.0199147426729,2,16768,47,9.68,98,2,3.87,1635.0199147426729,1683042367,0,7264.0,2.0,447.41,0.0,7520.0,2.0,0.0,828.64,,,,,,,
18924,1656.0144740232683,2,18752,48,8.36,99,2,3.34,1656.0144740232683,1683042368,0,8256.0,2.0,805.7,0.0,8512.0,2.0,0.0,829.32,,,,,,,
20873,1627.1818554960314,2,20704,49,7.31,100,2,2.92,1627.1818554960314,1683042369,0,9248.0,2.0,840.68,0.0,9504.0,2.0,0.0,815.33,,,,,,,
22862,1665.206034625513,2,22656,50,5.95,101,2,2.38,1665.206034625513,1683042370,0,10240.0,2.0,827.35,0.0,10464.0,2.0,0.0,799.83,,,,,,,
24825,1653.134303005143,2,24640,51,4.8,103,2,1.92,1653.134303005143,1683042372,0,11232.0,2.0,840.03,0.0,11424.0,2.0,0.0,825.18,,,,,,,
26676,1636.933862989215,2,26496,52,3.72,104,2,1.49,1636.933862989215,1683042373,0,12224.0,2.0,829.03,0.0,12416.0,2.0,0.0,824.11,,,,,,,
28247,1476.215354136576,2,28064,53,3.06,105,2,1.23,1476.215354136576,1683042374,0,13216.0,2.0,836.1,0.0,13280.0,2.0,0.0,800.84,,,,,,,
30224,1639.7614658114571,2,30048,54,1.55,106,2,0.62,1639.7614658114571,1683042375,0,13824.0,2.0,650.8,0.0,14240.0,2.0,0.0,825.41,,,,,,,
32185,1653.9002198252974,2,32000,55,0.35,107,2,0.5,1653.9002198252974,1683042376,0,14816.0,2.0,814.62,0.0,15232.0,2.0,0.0,825.14,,,,,,,
33758,1332.4751163413873,2,32768,56,0.0,109,2,0.5,1332.4751163413873,1683042378,0,15776.0,2.0,826.36,0.0,16224.0,2.0,0.0,827.54,,,,,,,
35346,1332.4751163413873,2,32768,57,0.0,110,2,0.5,1332.4751163413873,1683042379,0,16160.0,2.0,508.87,0.0,16608.0,2.0,0.0,823.6,,,,,,,
36953,1332.4751163413873,2,32768,58,0.0,111,2,0.5,1332.4751163413873,1683042380,0,16160.0,2.0,508.87,0.0,16608.0,2.0,0.0,823.6,,,,,,,
1775,1605.1755208634133,2,1600,59,19.31,112,3,7.72,1605.1755208634133,1683042381,0,16160.0,2.0,508.87,0.0,16608.0,2.0,0.0,823.6,,,,,,,
3740,1648.0449450167391,2,3584,60,17.61,113,3,7.05,1648.0449450167391,1683042382,0,800.0,3.0,782.42,0.0,800.0,3.0,0.0,822.75,23.789097735658288,1.0,98272.0,32768.0,1.0,1377.4376970540975,1.0
5388,1491.9738988817899,2,5216,61,18.35,115,3,7.34,1491.9738988817899,1683042384,0,1792.0,3.0,820.7,0.0,1792.0,3.0,0.0,827.34,,,,,,,
7361,1646.2888040624923,2,7168,62,15.43,116,3,6.17,1646.2888040624923,1683042385,0,2528.0,3.0,696.89,0.0,2688.0,3.0,0.0,795.08,,,,,,,
9317,1644.0215041296478,2,9152,63,14.26,117,3,5.71,1644.0215041296478,1683042386,0,3488.0,3.0,813.72,0.0,3680.0,3.0,0.0,832.57,,,,,,,
11262,1637.3385578002367,2,11072,64,13.13,118,3,5.25,1637.3385578002367,1683042387,0,4480.0,3.0,814.76,0.0,4672.0,3.0,0.0,829.26,,,,,,,
13205,1637.2127978332014,2,13024,65,11.95,119,3,4.78,1637.2127978332014,1683042388,0,5440.0,3.0,826.22,0.0,5632.0,3.0,0.0,811.12,,,,,,,
15137,1633.0907250871328,2,14944,66,10.8,120,3,4.32,1633.0907250871328,1683042389,0,6432.0,3.0,819.93,0.0,6592.0,3.0,0.0,817.28,,,,,,,
17102,1653.7257916839364,2,16928,67,9.47,122,3,3.79,1653.7257916839364,1683042391,0,7392.0,3.0,823.77,0.0,7552.0,3.0,0.0,809.32,,,,,,,
19052,1625.6049565151566,2,18880,68,8.44,123,3,3.38,1625.6049565151566,1683042392,0,8384.0,3.0,827.49,0.0,8544.0,3.0,0.0,826.23,,,,,,,
20972,1625.4863929291128,2,20800,69,7.26,124,3,2.9,1625.4863929291128,1683042393,0,9376.0,3.0,823.01,0.0,9504.0,3.0,0.0,802.59,,,,,,,
22901,1628.4129790737986,2,22720,70,6.06,125,3,2.42,1628.4129790737986,1683042394,0,10336.0,3.0,823.58,0.0,10464.0,3.0,0.0,801.9,,,,,,,
24849,1637.3789203391814,2,24672,71,4.84,126,3,1.93,1637.3789203391814,1683042395,0,11296.0,3.0,815.39,0.0,11424.0,3.0,0.0,813.02,,,,,,,
26771,1641.7008166484297,2,26592,72,3.65,128,3,1.46,1641.7008166484297,1683042397,0,12288.0,3.0,822.9,0.0,12384.0,3.0,0.0,814.48,,,,,,,
28722,1641.0452849712483,2,28544,73,2.47,129,3,0.99,1641.0452849712483,1683042398,0,13248.0,3.0,825.31,0.0,13344.0,3.0,0.0,816.39,,,,,,,
30671,1642.5145856742668,2,30496,74,1.28,130,3,0.51,1642.5145856742668,1683042399,0,14240.0,3.0,818.07,0.0,14304.0,3.0,0.0,822.97,,,,,,,
32609,1638.355365409784,2,32448,75,0.1,131,3,0.5,1638.355365409784,1683042400,0,15200.0,3.0,820.81,0.0,15296.0,3.0,0.0,821.7,,,,,,,
34572,1645.41037132073,2,32800,76,0.0,132,3,0.5,1645.41037132073,1683042401,0,16192.0,3.0,823.24,0.0,16256.0,3.0,0.0,815.11,,,,,,,
36532,1645.41037132073,2,32800,77,0.0,134,3,0.5,1645.41037132073,1683042403,0,16384.0,3.0,828.71,0.0,16416.0,3.0,0.0,816.7,,,,,,,
570,1645.41037132073,2,0,78,19.57,135,4,7.83,1645.41037132073,1683042404,0,16384.0,3.0,828.71,0.0,16416.0,3.0,0.0,816.7,,,,,,,
2526,1645.41037132073,2,0,79,18.38,136,4,7.35,1645.41037132073,1683042405,0,0.0,4.0,828.71,0.0,0.0,4.0,0.0,816.7,22.575305168516934,1.0,131072.0,32800.0,1.0,1452.9150217531596,2.0
4491,1645.41037132073,2,0,80,17.19,137,4,6.87,1645.41037132073,1683042406,0,0.0,4.0,828.71,0.0,0.0,4.0,0.0,816.7,,,,,,,
6454,1645.41037132073,2,0,81,15.99,138,4,6.4,1645.41037132073,1683042407,0,0.0,4.0,828.71,0.0,0.0,4.0,0.0,816.7,,,,,,,
