03_hivemind/estimated_current_samples,03_hivemind/optimistic_total_samples_per_second,03_hivemind/num_peers,03_hivemind/global_samples_accumulated,_step,03_hivemind/eta_next_epoch_s,_runtime,03_hivemind/global_epoch,03_hivemind/next_fetch_time_s,03_hivemind/actual_total_samples_per_second,_timestamp,03_hivemind/num_clients,04_peers/peer_1_samples_accumulated,04_peers/peer_1_epoch,04_peers/peer_1_samples_per_second,04_peers/peer_1_epoch_oos,04_peers/peer_2_samples_accumulated,04_peers/peer_2_epoch,04_peers/peer_2_epoch_oos,04_peers/peer_2_samples_per_second,03_hivemind/epoch_s,03_hivemind/undershot_TBS,03_hivemind/total_training_samples,03_hivemind/per_epoch_training_samples,03_hivemind/reached_TBS,03_hivemind/epoch_based_sps,03_hivemind/overshot_TBS
764,39.876238405464406,1,640,0,802.57,42,0,10.0,39.876238405464406,1682808610,0,,,,,,,,,,,,,,,
3009,548.4779698101945,1,2944,1,54.26,43,0,10.0,548.4779698101945,1682808611,0,640.0,0.0,39.88,0.0,,,,,,,,,,,
4300,845.091812447911,2,4192,2,33.69,44,0,10.0,845.091812447911,1682808612,0,2944.0,0.0,548.48,0.0,,,,,,,,,,,
5626,1053.1269869064345,2,5504,3,25.77,45,0,10.0,1053.1269869064345,1682808613,0,3584.0,0.0,549.51,0.0,608.0,0.0,0.0,295.58,,,,,,,
6930,1088.5595903786261,2,6816,4,23.74,46,0,9.49,1088.5595903786261,1682808614,0,4256.0,0.0,546.8,0.0,1248.0,0.0,0.0,506.33,,,,,,,
8418,1098.8951820027764,2,8288,5,22.16,48,0,8.86,1098.8951820027764,1682808616,0,4896.0,0.0,542.84,0.0,1920.0,0.0,0.0,545.72,,,,,,,
9726,1101.0450366862747,2,9568,6,20.93,49,0,8.37,1101.0450366862747,1682808617,0,5632.0,0.0,549.43,0.0,2656.0,0.0,0.0,549.47,,,,,,,
11032,1100.3656164375898,2,10912,7,19.75,50,0,7.9,1100.3656164375898,1682808618,0,6272.0,0.0,551.03,0.0,3296.0,0.0,0.0,550.02,,,,,,,
12333,1099.6522323532251,2,12192,8,18.58,51,0,7.43,1099.6522323532251,1682808619,0,6944.0,0.0,548.34,0.0,3968.0,0.0,0.0,552.02,,,,,,,
13632,1090.9268339982857,2,13504,9,17.54,52,0,7.02,1090.9268339982857,1682808620,0,7584.0,0.0,550.44,0.0,4608.0,0.0,0.0,549.22,,,,,,,
14943,1098.7178846331894,2,14816,10,16.22,54,0,6.49,1098.7178846331894,1682808622,0,8224.0,0.0,544.19,0.0,5280.0,0.0,0.0,546.74,,,,,,,
16250,1101.5492383587236,2,16128,11,14.99,55,0,6.0,1101.5492383587236,1682808623,0,8896.0,0.0,547.0,0.0,5920.0,0.0,0.0,551.72,,,,,,,
17566,1101.8449604914058,2,17440,12,13.8,56,0,5.52,1101.8449604914058,1682808624,0,9536.0,0.0,551.1,0.0,6592.0,0.0,0.0,550.45,,,,,,,
18878,1100.693822127468,2,18752,13,12.62,57,0,5.05,1100.693822127468,1682808625,0,10208.0,0.0,551.0,0.0,7232.0,0.0,0.0,550.84,,,,,,,
20176,1096.29782663627,2,20064,14,11.49,58,0,4.59,1096.29782663627,1682808626,0,10848.0,0.0,551.48,0.0,7904.0,0.0,0.0,549.22,,,,,,,
21484,1098.9914221661538,2,21344,15,10.27,60,0,4.11,1098.9914221661538,1682808628,0,11520.0,0.0,548.86,0.0,8544.0,0.0,0.0,547.44,,,,,,,
22794,1095.9312207328935,2,22688,16,9.1,61,0,3.64,1095.9312207328935,1682808629,0,12160.0,0.0,547.4,0.0,9184.0,0.0,0.0,551.59,,,,,,,
24087,1090.3482675091677,2,23968,17,7.96,62,0,3.18,1090.3482675091677,1682808630,0,12832.0,0.0,549.53,0.0,9856.0,0.0,0.0,546.4,,,,,,,
25388,1088.826922195537,2,25248,18,6.78,63,0,2.71,1088.826922195537,1682808631,0,13472.0,0.0,548.16,0.0,10496.0,0.0,0.0,542.19,,,,,,,
26690,1090.117637208441,2,26560,19,5.58,64,0,2.23,1090.117637208441,1682808632,0,14112.0,0.0,548.46,0.0,11136.0,0.0,0.0,540.36,,,,,,,
27985,1090.6889158383742,2,27840,20,4.38,65,0,1.75,1090.6889158383742,1682808633,0,14784.0,0.0,549.19,0.0,11776.0,0.0,0.0,540.92,,,,,,,
29284,1089.7146821541648,2,29184,21,3.2,67,0,1.28,1089.7146821541648,1682808635,0,15424.0,0.0,547.55,0.0,12416.0,0.0,0.0,543.14,,,,,,,
30577,1087.8124371576448,2,30464,22,2.01,68,0,0.81,1087.8124371576448,1682808636,0,16096.0,0.0,547.8,0.0,13088.0,0.0,0.0,541.91,,,,,,,
31869,1086.4279123692058,2,31744,23,0.83,69,0,0.5,1086.4279123692058,1682808637,0,16736.0,0.0,547.22,0.0,13728.0,0.0,0.0,540.59,,,,,,,
33168,1089.9514907642274,2,32800,24,0.0,70,0,0.5,1089.9514907642274,1682808638,0,17376.0,0.0,545.06,0.0,14368.0,0.0,0.0,541.37,,,,,,,
34464,1089.9514907642274,2,32800,25,0.0,71,0,0.5,1089.9514907642274,1682808639,0,17920.0,0.0,544.38,0.0,14880.0,0.0,0.0,545.58,,,,,,,
1120,1081.538803758101,2,992,26,29.26,73,1,10.0,1081.538803758101,1682808641,0,17920.0,0.0,544.38,0.0,14880.0,0.0,0.0,545.58,,,,,,,
2413,1088.3436464325716,2,2304,27,27.89,74,1,10.0,1088.3436464325716,1682808642,0,480.0,1.0,540.98,0.0,512.0,1.0,0.0,540.56,31.08756569866091,0.0,32800.0,32800.0,0.0,1055.0842197789984,1.0
3710,1089.1901216051515,2,3584,28,26.68,75,1,10.0,1089.1901216051515,1682808643,0,1152.0,1.0,544.44,0.0,1152.0,1.0,0.0,543.9,,,,,,,
4995,1079.3783998859653,2,4864,29,25.73,76,1,10.0,1079.3783998859653,1682808644,0,1792.0,1.0,544.85,0.0,1792.0,1.0,0.0,544.34,,,,,,,
6289,1082.5422076302689,2,6144,30,24.46,77,1,9.78,1082.5422076302689,1682808645,0,2432.0,1.0,540.38,0.0,2432.0,1.0,0.0,539.0,,,,,,,
7568,1079.0083762895902,2,7456,31,23.35,79,1,9.34,1079.0083762895902,1682808647,0,3072.0,1.0,548.82,0.0,3072.0,1.0,0.0,533.72,,,,,,,
8841,1065.4352287389406,2,8704,32,22.46,80,1,8.98,1065.4352287389406,1682808648,0,3744.0,1.0,549.37,0.0,3712.0,1.0,0.0,529.64,,,,,,,
10141,1087.980566381366,2,9984,33,20.8,81,1,8.32,1087.980566381366,1682808649,0,4384.0,1.0,540.0,0.0,4320.0,1.0,0.0,525.43,,,,,,,
11427,1074.8167675165519,2,11296,34,19.86,82,1,7.94,1074.8167675165519,1682808650,0,5024.0,1.0,547.9,0.0,4960.0,1.0,0.0,540.08,,,,,,,
12690,1072.0215048283872,2,12576,35,18.73,83,1,7.49,1072.0215048283872,1682808651,0,5664.0,1.0,534.4,0.0,5632.0,1.0,0.0,540.42,,,,,,,
13965,1076.45952698072,2,13856,36,17.47,85,1,6.99,1076.45952698072,1682808653,0,6304.0,1.0,531.23,0.0,6272.0,1.0,0.0,540.79,,,,,,,
15254,1085.589416749311,2,15136,37,16.13,86,1,6.45,1085.589416749311,1682808654,0,6944.0,1.0,537.43,0.0,6912.0,1.0,0.0,539.03,,,,,,,
16546,1086.7653415496277,2,16416,38,14.93,87,1,5.97,1086.7653415496277,1682808655,0,7584.0,1.0,541.5,0.0,7552.0,1.0,0.0,544.09,,,,,,,
17833,1086.8939335366067,2,17696,39,13.74,88,1,5.5,1086.8939335366067,1682808656,0,8224.0,1.0,542.57,0.0,8192.0,1.0,0.0,544.2,,,,,,,
19120,1087.3731891810485,2,18976,40,12.55,89,1,5.02,1087.3731891810485,1682808657,0,8864.0,1.0,541.18,0.0,8832.0,1.0,0.0,545.71,,,,,,,
20413,1085.267948086188,2,20256,41,11.38,90,1,4.55,1085.267948086188,1682808658,0,9504.0,1.0,543.71,0.0,9472.0,1.0,0.0,543.66,,,,,,,
21706,1087.5619457574874,2,21600,42,10.17,92,1,4.07,1087.5619457574874,1682808660,0,10144.0,1.0,541.91,0.0,10112.0,1.0,0.0,543.36,,,,,,,
22996,1086.925785968161,2,22880,43,8.99,93,1,3.6,1086.925785968161,1682808661,0,10816.0,1.0,541.33,0.0,10784.0,1.0,0.0,546.23,,,,,,,
24291,1089.5140187993497,2,24160,44,7.78,94,1,3.11,1089.5140187993497,1682808662,0,11456.0,1.0,540.57,0.0,11424.0,1.0,0.0,546.36,,,,,,,
25582,1092.8266041943657,2,25472,45,6.58,95,1,2.63,1092.8266041943657,1682808663,0,12096.0,1.0,542.46,0.0,12064.0,1.0,0.0,547.05,,,,,,,
