03_hivemind/estimated_current_samples,03_hivemind/optimistic_total_samples_per_second,03_hivemind/num_peers,03_hivemind/global_samples_accumulated,_step,03_hivemind/eta_next_epoch_s,_runtime,03_hivemind/global_epoch,03_hivemind/next_fetch_time_s,03_hivemind/actual_total_samples_per_second,_timestamp,03_hivemind/num_clients,04_peers/peer_1_samples_accumulated,04_peers/peer_1_epoch,04_peers/peer_1_samples_per_second,04_peers/peer_1_epoch_oos,04_peers/peer_2_samples_accumulated,04_peers/peer_2_epoch,04_peers/peer_2_epoch_oos,04_peers/peer_2_samples_per_second,03_hivemind/epoch_s,03_hivemind/undershot_TBS,03_hivemind/total_training_samples,03_hivemind/per_epoch_training_samples,03_hivemind/reached_TBS,03_hivemind/epoch_based_sps,03_hivemind/overshot_TBS
515,24.074764120901488,1,512,0,1339.69,43,0,10.0,24.074764120901488,1683042525,0,,,,,,,,,,,,,,,
969,97.25615592538968,1,960,1,326.96,44,0,10.0,97.25615592538968,1683042526,0,512.0,0.0,24.07,0.0,,,,,,,,,,,
1407,218.06901688777668,1,1376,2,143.81,45,0,10.0,218.06901688777668,1683042527,0,960.0,0.0,97.26,0.0,,,,,,,,,,,
1858,317.4861294427163,1,1824,3,97.36,47,0,10.0,317.4861294427163,1683042529,0,1376.0,0.0,218.07,0.0,,,,,,,,,,,
2354,354.95660236328797,1,2304,4,85.68,48,0,10.0,354.95660236328797,1683042530,0,1824.0,0.0,317.49,0.0,,,,,,,,,,,
2888,389.03533947782614,2,2848,5,76.8,49,0,10.0,389.03533947782614,1683042531,0,2304.0,0.0,354.96,0.0,,,,,,,,,,,
3767,538.1358479658059,2,3680,6,53.89,50,0,10.0,538.1358479658059,1683042532,0,2752.0,0.0,363.64,0.0,96.0,0.0,0.0,25.4,,,,,,,
4662,667.8294649939967,2,4576,7,42.09,52,0,10.0,667.8294649939967,1683042534,0,3168.0,0.0,365.42,0.0,512.0,0.0,0.0,172.72,,,,,,,
5538,715.9269561274143,2,5440,8,38.04,53,0,10.0,715.9269561274143,1683042535,0,3616.0,0.0,365.88,0.0,960.0,0.0,0.0,301.95,,,,,,,
6405,727.5964138955278,2,6304,9,36.23,54,0,10.0,727.5964138955278,1683042536,0,4032.0,0.0,365.27,0.0,1408.0,0.0,0.0,350.66,,,,,,,
7278,731.7850861142001,2,7168,10,34.83,55,0,10.0,731.7850861142001,1683042537,0,4480.0,0.0,364.77,0.0,1824.0,0.0,0.0,362.82,,,,,,,
8156,733.8797784697474,2,8064,11,33.54,56,0,10.0,733.8797784697474,1683042538,0,4896.0,0.0,365.02,0.0,2272.0,0.0,0.0,366.76,,,,,,,
9031,733.9608823509782,2,8960,12,32.34,57,0,10.0,733.9608823509782,1683042539,0,5344.0,0.0,364.24,0.0,2720.0,0.0,0.0,369.64,,,,,,,
9903,732.3301961341331,2,9792,13,31.22,59,0,10.0,732.3301961341331,1683042541,0,5792.0,0.0,364.58,0.0,3168.0,0.0,0.0,369.38,,,,,,,
10772,732.3998447170902,2,10688,14,30.03,60,0,10.0,732.3998447170902,1683042542,0,6208.0,0.0,363.54,0.0,3584.0,0.0,0.0,368.79,,,,,,,
11645,732.1356740312735,2,11552,15,28.85,61,0,10.0,732.1356740312735,1683042543,0,6656.0,0.0,363.1,0.0,4032.0,0.0,0.0,369.3,,,,,,,
12518,731.8627029287744,2,12416,16,27.67,62,0,10.0,731.8627029287744,1683042544,0,7072.0,0.0,363.18,0.0,4480.0,0.0,0.0,368.95,,,,,,,
13395,732.7164646447546,2,13280,17,26.44,63,0,10.0,732.7164646447546,1683042545,0,7520.0,0.0,363.8,0.0,4896.0,0.0,0.0,368.07,,,,,,,
14264,732.2325727965265,2,14176,18,25.27,65,0,10.0,732.2325727965265,1683042547,0,7936.0,0.0,364.31,0.0,5344.0,0.0,0.0,368.41,,,,,,,
15131,730.2587554531603,2,15008,19,24.15,66,0,9.66,730.2587554531603,1683042548,0,8384.0,0.0,363.6,0.0,5792.0,0.0,0.0,368.63,,,,,,,
16002,731.1932746057861,2,15904,20,22.93,67,0,9.17,731.1932746057861,1683042549,0,8800.0,0.0,363.56,0.0,6208.0,0.0,0.0,366.7,,,,,,,
16875,731.8439769199308,2,16768,21,21.72,68,0,8.69,731.8439769199308,1683042550,0,9248.0,0.0,363.59,0.0,6656.0,0.0,0.0,367.61,,,,,,,
17748,731.856109499035,2,17664,22,20.52,69,0,8.21,731.856109499035,1683042551,0,9664.0,0.0,363.59,0.0,7104.0,0.0,0.0,368.26,,,,,,,
18616,731.7962122865595,2,18496,23,19.34,71,0,7.74,731.7962122865595,1683042553,0,10112.0,0.0,363.84,0.0,7552.0,0.0,0.0,368.02,,,,,,,
19490,730.732371798327,2,19392,24,18.17,72,0,7.27,730.732371798327,1683042554,0,10528.0,0.0,363.68,0.0,7968.0,0.0,0.0,368.11,,,,,,,
20359,730.5725374441818,2,20288,25,16.98,73,0,6.79,730.5725374441818,1683042555,0,10976.0,0.0,363.66,0.0,8416.0,0.0,0.0,367.07,,,,,,,
21227,730.6836587589637,2,21120,26,15.8,74,0,6.32,730.6836587589637,1683042556,0,11424.0,0.0,363.87,0.0,8864.0,0.0,0.0,366.7,,,,,,,
22096,730.7516542716246,2,22016,27,14.6,75,0,5.84,730.7516542716246,1683042557,0,11840.0,0.0,363.85,0.0,9280.0,0.0,0.0,366.84,,,,,,,
22968,730.2078715387236,2,22880,28,13.42,77,0,5.37,730.2078715387236,1683042559,0,12288.0,0.0,363.64,0.0,9728.0,0.0,0.0,367.11,,,,,,,
23837,729.8157422779575,2,23744,29,12.24,78,0,4.89,729.8157422779575,1683042560,0,12704.0,0.0,363.46,0.0,10176.0,0.0,0.0,366.75,,,,,,,
24702,729.3650337066103,2,24608,30,11.06,79,0,4.42,729.3650337066103,1683042561,0,13152.0,0.0,363.14,0.0,10592.0,0.0,0.0,366.68,,,,,,,
25570,728.5840387073405,2,25472,31,9.88,80,0,3.95,728.5840387073405,1683042562,0,13568.0,0.0,362.88,0.0,11040.0,0.0,0.0,366.49,,,,,,,
26443,729.7905272219984,2,26336,32,8.67,81,0,3.47,729.7905272219984,1683042563,0,14016.0,0.0,362.65,0.0,11456.0,0.0,0.0,365.94,,,,,,,
27311,729.2467064942207,2,27232,33,7.48,82,0,2.99,729.2467064942207,1683042564,0,14432.0,0.0,362.74,0.0,11904.0,0.0,0.0,367.05,,,,,,,
28182,729.4429938987931,2,28064,34,6.29,84,0,2.51,729.4429938987931,1683042566,0,14880.0,0.0,362.58,0.0,12352.0,0.0,0.0,366.67,,,,,,,
29055,727.9578577099087,2,28960,35,5.1,85,0,2.04,727.9578577099087,1683042567,0,15296.0,0.0,362.04,0.0,12768.0,0.0,0.0,367.4,,,,,,,
29922,727.6288722724848,2,29824,36,3.91,86,0,1.56,727.6288722724848,1683042568,0,15744.0,0.0,361.55,0.0,13216.0,0.0,0.0,366.4,,,,,,,
30795,728.6183189403796,2,30720,37,2.71,87,0,1.08,728.6183189403796,1683042569,0,16160.0,0.0,362.05,0.0,13664.0,0.0,0.0,365.58,,,,,,,
31660,728.6104853888014,2,31552,38,1.52,88,0,0.61,728.6104853888014,1683042570,0,16608.0,0.0,361.49,0.0,14112.0,0.0,0.0,367.13,,,,,,,
