_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/backward_time_s,02_timing/dataload_cuda_move_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
81,32,,,1680700850,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003742570002032153,0.009820201999900746,0.012796771000012086,0.0006270810004025407,8.0,0.0020535329999802343,1568.0,10.941458702087402,0.05060083400030635,1.0,0.0001,0.024928989999807527,0.0,48.0
82,32,,,1680700850,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00036112299994783825,0.009715922999930626,0.013159120000182156,0.000629263000064384,8.0,0.002018569000028947,1600.0,10.98036003112793,0.0270376540001962,1.0,0.0001,0.0011536560000422469,0.0,49.0
83,32,,,1680700850,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00041793499985942617,0.009841162000157055,0.012956086000031064,0.0006443759998546739,8.0,0.0021434270001918776,1632.0,11.192604064941406,0.05051750000029642,1.0,0.0001,0.024514514000202325,0.0,50.0
84,32,,,1680700850,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00039546900006826036,0.009889186999771482,0.013048595000327623,0.0006325670001388062,8.0,0.001978740000140533,1664.0,11.052678108215332,0.027084461000413285,1.0,0.0001,0.00113990299996658,0.0,51.0
85,32,,,1680700850,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000372243999663624,0.009851110999989032,0.01377804499998092,0.00029538300032072584,8.0,0.002039917999809404,1696.0,11.06566047668457,0.043485154999871156,1.0,0.0001,0.01714845400010745,0.0,52.0
86,33,,,1680700851,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003613160001805227,0.009729498000069725,0.013055137999799626,0.0006184400003803603,8.0,0.0020132039999225526,1728.0,11.100781440734863,0.0269745939999666,1.0,0.0001,0.0011969979996138136,0.0,53.0
87,33,,,1680700851,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00048479400038559106,0.014244583000163402,0.01293739100037783,0.0006531180001729808,8.0,0.0020576110000547487,1760.0,11.050443649291992,0.05802474800111668,1.0,0.0001,0.027647250999962125,0.0,54.0
88,33,,,1680700851,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004395549999571813,0.009936279999692488,0.012874586000179988,0.0006075969999983499,8.0,0.0019592769999690063,1792.0,11.029999732971191,0.02702817099998356,1.0,0.0001,0.0012108760001865448,0.0,55.0
89,33,,,1680700851,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00039025600017339457,0.009762162999777502,0.012828790999719786,0.0005906310002501414,8.0,0.001969992999875103,1824.0,11.058510780334473,0.050911740999708854,1.0,0.0001,0.025369906999912928,0.0,56.0
90,33,,,1680700851,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003728329998011759,0.010283764000178053,0.012889731000086613,0.0006385940000654955,8.0,0.0019921830003113428,1856.0,11.092133522033691,0.027103237000574154,1.0,0.0001,0.0009261320001314743,0.0,57.0
91,33,,,1680700851,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00037081299979035975,0.009913970999605226,0.01259933200026353,0.0006057379996491363,8.0,0.001964075000159937,1888.0,11.047496795654297,0.04591586599963193,1.0,0.0001,0.020461937000163744,0.0,58.0
92,33,,,1680700851,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00037994199965396547,0.009837468000114313,0.012799356999948941,0.0006222319998414605,8.0,0.0020675769997069438,1920.0,11.018136024475098,0.026619177999236854,1.0,0.0001,0.0009126019999712298,0.0,59.0
93,33,,,1680700851,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003711940003086056,0.00993394699980854,0.01312164799992388,0.0006356120002237731,8.0,0.0020370210004330147,1952.0,10.971184730529785,0.04994555800067246,1.0,0.0001,0.02384613599997465,0.0,60.0
94,33,,,1680700851,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003606079999372014,0.009866124999916792,0.012756562000049598,0.0005517590002455108,8.0,0.0019436529996710306,1984.0,11.0546875,0.02636103299983006,1.0,0.0001,0.0008823260000099253,0.0,61.0
95,33,,,1680700851,3.0000000000000004,0.0,0.43200000000000216,6845.530112,0.17574310273331142,922731.0,12.871968932631967,1652.34688,292.0,4641.562624,0.0,0.0,0.0,7.9,301307.0,191.44920858648612,201472.073728,2.719744,2403.0,0.12400000000002365,5874.757632,0.0,1530836.0,4.6,4.566666666666666,23845.384192,924.0,0.00041056600002775667,0.013437341000098968,0.014171064000038314,0.0005857820001438085,,0.001989749000131269,,,,,,,,
96,33,,,1680700851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,2016.0,10.96131420135498,0.048892560000695084,1.0,0.0001,0.01829805800025497,0.0,62.0
97,33,,,1680700851,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00039441800026907003,0.00976742499960892,0.012679858000410604,0.0006108379998295277,8.0,0.001961673000096198,2048.0,10.896995544433594,0.02627089799989335,1.0,0.0001,0.0008566859996790299,0.0,63.0
98,33,,,1680700851,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00041039299958356423,0.00994393900009527,0.012719909000225016,0.0005984210001770407,8.0,0.002035087999956886,2080.0,10.964062690734863,0.04177258100025938,1.0,0.0001,0.016064831000221602,0.0,64.0
99,33,,,1680700851,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00039064600014171447,0.009839211000326031,0.01327657799993176,0.0006111810002948914,8.0,0.002021965000039927,2112.0,11.042105674743652,0.0270451610008422,1.0,0.0001,0.0009055800001078751,0.0,65.0
100,33,,,1680700851,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003834240001197031,0.009984614000131842,0.012800725000033708,0.00031598599980497966,8.0,0.001975067999865132,2144.0,11.017372131347656,0.039599003000148514,1.0,0.0001,0.014139186000193149,0.0,66.0
101,33,,,1680700851,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00037111700021341676,0.010009414000251127,0.01271596500009764,0.0006088469999667723,8.0,0.00196232999996937,2176.0,11.152119636535645,0.026649973000530736,1.0,0.0001,0.00098230000003241,0.0,67.0
102,33,,,1680700851,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003710450000653509,0.009915997999996762,0.012733529999877646,0.0005971949999548087,8.0,0.001991758999793092,2208.0,11.147560119628906,0.04042246499966495,1.0,0.0001,0.014812937999977294,0.0,68.0
103,33,,,1680700851,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00036337700021249475,0.009711818999676325,0.013014208000186045,0.0006551750002472545,8.0,0.0019418609999775072,2240.0,11.072037696838379,0.02662150100013605,1.0,0.0001,0.0009350609998364234,0.0,69.0
104,33,,,1680700851,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00041853100037769764,0.009928539000156889,0.012766621000082523,0.000621592000243254,8.0,0.0020178750000923174,2272.0,11.049871444702148,0.04458706500099652,1.0,0.0001,0.018833907000043837,0.0,70.0
105,33,,,1680700851,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00017152600003100815,0.00997672599987709,0.013180907999867486,0.0006215830003384326,8.0,0.0020273569998607854,2304.0,11.046041488647461,0.026914053999917087,1.0,0.0001,0.000935953999942285,0.0,71.0
106,33,,,1680700851,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003930670000045211,0.009837287999744149,0.013045908000094641,0.0006030330000612594,8.0,0.001980046999960905,2336.0,11.050406455993652,0.046891182999843295,1.0,0.0001,0.02103183999997782,0.0,72.0
107,33,,,1680700851,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00035900400007449207,0.009990462000132538,0.013878471999760222,0.0005961830001979251,8.0,0.001952504000200861,2368.0,11.030510902404785,0.027713172000403574,1.0,0.0001,0.0009365470000375353,0.0,73.0
108,34,,,1680700852,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003764699999919685,0.009725830999741447,0.012675007000325422,0.0006006479998177383,8.0,0.001911579000079655,2400.0,10.970632553100586,0.046230439000282786,1.0,0.0001,0.020940904000326555,0.0,74.0
109,34,,,1680700852,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00034831000039048376,0.009750064999934693,0.012911560000247846,0.0006143020000308752,8.0,0.002029005000167672,2432.0,10.84094524383545,0.026838799000870495,1.0,0.0001,0.0011855570000989246,0.0,75.0
110,34,,,1680700852,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003708330000335991,0.00986788099999103,0.01264450400003625,0.0006214650002220878,8.0,0.0020293210000090767,2464.0,11.16417407989502,0.043191096000100515,1.0,0.0001,0.017657091999808472,0.0,76.0
111,34,,,1680700852,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003617560000748199,0.009928703000241512,0.012584769000113738,0.0006215880002855556,8.0,0.0019525190000422299,2496.0,11.029485702514648,0.02639737000072273,1.0,0.0001,0.0009480349999648752,0.0,77.0
112,34,,,1680700852,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00038861999973960337,0.009878239000045141,0.012555812999835325,0.0006383290001394926,8.0,0.001963008000075206,2528.0,10.98733139038086,0.04618706500014014,1.0,0.0001,0.02076305600030537,0.0,78.0
113,34,,,1680700852,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000354816000253777,0.010032306000084645,0.012638298999718245,0.0006080510001993389,8.0,0.0020282650002627634,2560.0,11.087630271911621,0.026579665000554087,1.0,0.0001,0.0009179280000353174,0.0,79.0
114,34,,,1680700852,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000375530999917828,0.009940148999703524,0.0126964239998415,0.0006129079997663212,8.0,0.0020282840000618307,2592.0,11.072291374206543,0.04820568899958744,1.0,0.0001,0.022552393000296433,0.0,80.0
115,34,,,1680700852,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00039027299999361276,0.009686977999990631,0.012744448999910674,0.0006073919998925703,8.0,0.0022813989999121986,2624.0,10.969104766845703,0.026612134000060905,1.0,0.0001,0.0009016430003612186,0.0,81.0
116,34,,,1680700852,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00036603800026568933,0.00991157300040868,0.012484153999594128,0.00041710000004968606,8.0,0.002037134000147489,2656.0,11.018455505371094,0.0418499730003532,1.0,0.0001,0.01663397399988753,0.0,82.0
117,34,,,1680700852,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003622069998527877,0.010045113999694877,0.012610928999947646,0.000601225000082195,8.0,0.0020176419998279016,2688.0,11.080810546875,0.026578611999411805,1.0,0.0001,0.0009414950000063982,0.0,83.0
118,34,,,1680700852,3.0000000000000004,0.0,0.5319999999999965,6851.661824,0.09397572157510957,950044.0,11.755536013158498,1652.355072,315.0,4641.570816,0.0,0.0,0.0,7.9,320920.0,173.05009061590277,201465.802752,2.719744,2859.0,0.132000000000005,5874.757632,0.0,1553333.0,4.6,4.566666666666666,23845.384192,1144.0,,,,0.0006223679997674481,,,,,,,,,,
119,34,,,1680700852,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004172149997430097,0.011986597000031907,0.012558893999994325,,8.0,0.002035225999861723,2720.0,11.160253524780273,0.05144497099945511,1.0,0.0001,0.023824671000056696,0.0,84.0
120,34,,,1680700852,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00038273600011962117,0.009991461000026902,0.012493725000240374,0.0006073280001146486,8.0,0.0020009639997624618,2752.0,11.054390907287598,0.02639021400045749,1.0,0.0001,0.0009140000001934823,0.0,85.0
121,34,,,1680700852,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003893119996973837,0.009938456999861955,0.012353480999991007,0.000593191999996634,8.0,0.001987856000141619,2784.0,11.04984188079834,0.047984092999740824,1.0,0.0001,0.022721795000052225,0.0,86.0
122,34,,,1680700852,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00035846099990521907,0.010012608000124601,0.012587403999987146,0.0006063239998184144,8.0,0.0019727280000552128,2816.0,10.9456787109375,0.026462172999799805,1.0,0.0001,0.0009246479999092116,0.0,87.0
123,34,,,1680700852,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004521370001384639,0.010499303999949916,0.01279265299990584,0.0005823450001116726,8.0,0.002002234999963548,2848.0,10.957559585571289,0.04907165599979635,1.0,0.0001,0.022742981999726908,0.0,88.0
124,34,,,1680700852,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00017814700004237238,0.010354968000228837,0.012777494999681949,0.0006359530002555402,8.0,0.001966577000075631,2880.0,11.088504791259766,0.026876407000145264,1.0,0.0001,0.0009632669998609344,0.0,89.0
125,34,,,1680700852,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003822310000032303,0.009895022999899084,0.012480958999731229,0.0006602070002372784,8.0,0.0020455030003176944,2912.0,10.908441543579102,0.04528728200011756,1.0,0.0001,0.01982335899992904,0.0,90.0
126,34,,,1680700852,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000361590000011347,0.010213020000264805,0.012621051000223815,0.0006187630001477373,8.0,0.0020113290001972928,2944.0,10.9351224899292,0.026759396000670677,1.0,0.0001,0.000933642999825679,0.0,91.0
127,34,,,1680700852,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004084079996573564,0.010070811999867146,0.012707052000223484,0.000582298000153969,8.0,0.0022177700002430356,2976.0,11.081620216369629,0.0460512459999336,1.0,0.0001,0.020064905999788607,0.0,92.0
128,34,,,1680700852,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00037483599999177386,0.009867861000202538,0.013155352000012499,0.0006236790000002657,8.0,0.0020128249998379033,3008.0,10.971318244934082,0.027012910999928863,1.0,0.0001,0.0009783579998838832,0.0,93.0
129,34,,,1680700852,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00036980300001232536,0.011802530999830196,0.012421934000030888,0.0007069319999573054,8.0,0.0020272089996069553,3040.0,11.070751190185547,0.04471870999987004,1.0,0.0001,0.017390301000432373,0.0,94.0
130,35,,,1680700853,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00036353500036057085,0.009792564999770548,0.013341126999875996,0.0006128169998191879,8.0,0.0019939029998568003,3072.0,11.101785659790039,0.027042398999583384,1.0,0.0001,0.0009384519999002805,0.0,95.0
131,35,,,1680700853,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00038836200019432,0.009907948000090983,0.012646493000374903,0.0006436399999074638,8.0,0.002014740000049642,3104.0,11.110729217529297,0.04229163200034236,1.0,0.0001,0.01669044899972505,0.0,96.0
132,35,,,1680700853,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001816300000427873,0.010230913999748736,0.012818702999993548,0.0005913099998906546,8.0,0.002009005000218167,3136.0,11.016782760620117,0.026761370000258466,1.0,0.0001,0.0009298080003645737,0.0,97.0
133,35,,,1680700853,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00036549000014929334,0.009905690999858052,0.012619775999610283,0.0006017059999976482,8.0,0.001907883999592741,3168.0,11.060369491577148,0.04171291299917357,1.0,0.0001,0.01631236599996555,0.0,98.0
134,35,,,1680700853,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000359593000212044,0.009698370000023715,0.012854865999997855,0.0006483619999926304,8.0,0.002136013999916031,3200.0,11.100558280944824,0.02664426799992725,1.0,0.0001,0.0009470629997849755,0.0,99.0
135,35,,,1680700853,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00040101500007949653,0.010258804999921267,0.012907254999845463,0.0006035269998392323,8.0,0.0019608510001489776,3232.0,11.13129997253418,0.0441023429998495,1.0,0.0001,0.01797089000001506,0.0,100.0
136,35,,,1680700853,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003814669998973841,0.00985305199992581,0.013482937999924616,0.0006207209999047336,8.0,0.0019462539999040018,3264.0,11.09121322631836,0.027196224999443075,1.0,0.0001,0.0009117929998865293,0.0,101.0
137,35,,,1680700853,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003796259998125606,0.010046270999737317,0.012868530999639916,0.0006141260000731563,8.0,0.002231472999937978,3296.0,11.06618881225586,0.05056443299918101,1.0,0.0001,0.02442440599998008,0.0,102.0
138,35,,,1680700853,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00035978200003228267,0.0099638909996429,0.012986853999791492,0.0006201050000527175,8.0,0.0021172260003368137,3328.0,11.154427528381348,0.026969250999627548,1.0,0.0001,0.0009213929997713421,0.0,103.0
139,35,,,1680700853,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003751119998014474,0.009896660999856977,0.012647367999761627,0.0005857759997525136,8.0,0.0051095899998472305,3360.0,11.050037384033203,0.05168908799896599,1.0,0.0001,0.023074580999946193,0.0,104.0
140,35,,,1680700853,3.0000000000000004,0.0,0.6240000000000094,6843.027456,0.1715869861844992,976775.0,13.2267761272415,1652.338688,341.0,4641.554432,0.0,0.0,0.0,7.9,342678.0,182.09621032762132,201474.465792,2.719744,3340.0,0.1400000000000432,5874.757632,0.0,1577684.0,4.5,4.566666666666666,23844.978688,1358.0,0.0004162469999755558,0.011169590999998036,,0.0006385930000760709,,,,,,,,,,
141,35,,,1680700853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013880333000088285,,8.0,0.001955992999683076,3392.0,11.064833641052246,0.028952409999874362,1.0,0.0001,0.0008916530000533385,0.0,105.0
142,35,,,1680700853,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00036245100000087405,0.009777308000138873,0.012764095999955316,0.0006238700002541009,8.0,0.0019627809997473378,3424.0,10.965109825134277,0.04693024599964701,1.0,0.0001,0.02143973999955051,0.0,106.0
143,35,,,1680700853,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003553350002221123,0.009861832000297,0.01300129899982494,0.0006136920001154067,8.0,0.001949557999978424,3456.0,11.087395668029785,0.026685993000683084,1.0,0.0001,0.0009042770002452016,0.0,107.0
144,35,,,1680700853,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003933579996555636,0.009854125999936514,0.012773158000072726,0.0006061049998606904,8.0,0.00197057000013956,3488.0,10.846643447875977,0.0462273339994681,1.0,0.0001,0.020630016999803047,0.0,108.0
145,35,,,1680700853,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00034747999961837195,0.00972783499992147,0.01305080000020098,0.0006274960001064755,8.0,0.0019762339998123934,3520.0,10.950342178344727,0.026652859000023454,1.0,0.0001,0.0009230140003637644,0.0,109.0
146,35,,,1680700853,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003802950000135752,0.009889670000120532,0.01283565899984751,0.0005796290001853777,8.0,0.001981285000056232,3552.0,11.043323516845703,0.04684144500060938,1.0,0.0001,0.021174907000386156,0.0,110.0
147,35,,,1680700853,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003550040000845911,0.009762256000158231,0.012997186999655241,0.000602569999955449,8.0,0.0020454870000321534,3584.0,10.99028491973877,0.02668041999959314,1.0,0.0001,0.0009179159997074748,0.0,111.0
148,35,,,1680700853,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003963909998674353,0.009875328999896738,0.012820469999951456,0.0006070249996810162,8.0,0.001999479000005522,3616.0,10.854166984558105,0.05418546999953833,1.0,0.0001,0.02848677600013616,0.0,112.0
149,35,,,1680700853,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003556050000952382,0.009855983999841555,0.01306942999963212,0.0005995850001454528,8.0,0.0019366669998817088,3648.0,11.100293159484863,0.026765464999243704,1.0,0.0001,0.0009481939996476285,0.0,113.0
150,35,,,1680700853,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00038727200035282294,0.009723309000037261,0.012755882999954338,0.0006062200000087614,8.0,0.001963197999884869,3680.0,11.04296875,0.04741353100007473,1.0,0.0001,0.021977648999836674,0.0,114.0
151,35,,,1680700853,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00034972799994648085,0.009720308999931149,0.013564970000061294,0.0006172619996505091,8.0,0.002054437999959191,3712.0,11.018172264099121,0.027247975999671326,1.0,0.0001,0.000941269000122702,0.0,115.0
152,36,,,1680700854,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00037021499974798644,0.00989366500016331,0.012690247999671556,0.000610533999861218,8.0,0.0019768659999499505,3744.0,11.095203399658203,0.054319363999184134,1.0,0.0001,0.028777835999790113,0.0,116.0
153,36,,,1680700854,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00017284800014749635,0.00952071999972759,0.012856873000146152,0.0006018979997861607,8.0,0.0017449219999434717,3776.0,11.0888671875,0.025663238000106503,1.0,0.0001,0.0007659770003556332,0.0,117.0
154,36,,,1680700854,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00020051299998158356,0.009823989999858895,0.012495383999976184,0.0006085269997129217,8.0,0.0018379580001237628,3808.0,11.03221321105957,0.046776091999618075,1.0,0.0001,0.021809719999964727,0.0,118.0
155,36,,,1680700854,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00018020600009549526,0.009412366999640653,0.012937182000314351,0.000538840999979584,8.0,0.001758886000061466,3840.0,10.999086380004883,0.025128402000063943,1.0,0.0001,0.00030091999997239327,0.0,119.0
156,36,,,1680700854,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00019532399983290816,0.009704413000235945,0.012529747000371572,0.0006169289999888861,8.0,0.0017946289999599685,3872.0,11.139378547668457,0.050129319000006944,1.0,0.0001,0.025288276999617665,0.0,120.0
157,36,,,1680700854,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00017724200006341562,0.009437729000183026,0.01257529499980592,0.000507113999901776,8.0,0.001845231000061176,3904.0,10.998918533325195,0.02482101900022826,1.0,0.0001,0.00027840800021294854,0.0,121.0
158,36,,,1680700854,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001942330000019865,0.009614370000235795,0.012397750999753043,0.0006022059997121687,8.0,0.0017571600001247134,3936.0,11.154090881347656,0.050066042999787896,1.0,0.0001,0.02550032299996019,0.0,122.0
159,36,,,1680700854,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00017705800019029994,0.009544835000269813,0.013316766000116331,0.00048079799989864114,8.0,0.0018209869999736839,3968.0,10.927734375,0.0255903930005843,1.0,0.0001,0.0002499490001355298,0.0,123.0
160,36,,,1680700854,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00019157999986418872,0.009751254999628145,0.01226856699986456,0.0006070119998184964,8.0,0.0017715829999360722,4000.0,10.98734188079834,0.05097971599934681,1.0,0.0001,0.026389719000235345,0.0,124.0
161,36,,,1680700854,3.0000000000000004,0.0,0.7079999999999984,6842.765312,0.08582921119424612,1002916.0,12.00473028806315,1652.334592,362.0,4641.550336,0.0,0.0,0.0,7.9,363499.0,207.81186220510045,201474.613248,2.719744,3677.0,0.14500000000003865,5874.757632,0.0,1600531.0,4.5,4.566666666666666,23844.978688,1502.0,0.00017383100021106657,0.009552972000165028,0.013679817000138428,0.000498353000239149,,0.0018271189996994508,,,,,,,,
162,36,,,1680700854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,4032.0,11.186491966247559,0.02597644300021784,1.0,0.0001,0.00024435099976471975,0.0,125.0
163,36,,,1680700854,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00020809400029975222,0.009796419000394962,0.012684055999670818,0.0005999499999234104,8.0,0.0018411400001241418,4064.0,11.004780769348145,0.051709864000713424,1.0,0.0001,0.02658020500030034,0.0,126.0
164,36,,,1680700854,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001822889998948085,0.009430541000256198,0.013234724000085407,0.0005522080000446294,8.0,0.0018293499997525942,4096.0,11.111739158630371,0.02552783199962505,1.0,0.0001,0.0002987199995914125,0.0,127.0
165,36,,,1680700854,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00019529300016074558,0.00964627500025017,0.01268014100014625,0.0005892230001336429,8.0,0.0017828959998951177,4128.0,11.04930305480957,0.049540102000719344,1.0,0.0001,0.024646274000133417,0.0,128.0
166,36,,,1680700854,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00018351400012761587,0.009626555000068038,0.012543753000045399,0.0004981590000170399,8.0,0.0018573219999780122,4160.0,11.137212753295898,0.024987083999803872,1.0,0.0001,0.00027778099956776714,0.0,129.0
167,36,,,1680700854,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00018624999984240276,0.009779812000033417,0.012768826999945304,0.0005893789998481225,8.0,0.0017967799999496492,4192.0,10.9532470703125,0.0485212259995933,1.0,0.0001,0.023400177999974403,0.0,130.0
168,36,,,1680700854,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002366690000599192,0.009448530999634386,0.012961162000010518,0.0005203450000408338,8.0,0.0018220629999632365,4224.0,10.986132621765137,0.02528489099950093,1.0,0.0001,0.00029612099979203776,0.0,131.0
169,36,,,1680700854,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0020390169997881458,0.011272393000126613,0.012968591999651835,0.0006152309997560224,8.0,0.0017879329998322646,4256.0,10.966263771057129,0.05009853099909378,1.0,0.0001,0.021415364999938902,0.0,132.0
170,36,,,1680700854,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002102329999615904,0.009566236999944522,0.012989005999770598,0.0005267209999146871,8.0,0.0017841710000539024,4288.0,11.008731842041016,0.02534613899933902,1.0,0.0001,0.0002697709996937192,0.0,133.0
171,36,,,1680700854,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002062870003101125,0.009583614999883139,0.012790812999810441,0.0006541190000461938,8.0,0.0018444299998918723,4320.0,10.97580623626709,0.04019627200023024,1.0,0.0001,0.015117008000288479,0.0,134.0
172,36,,,1680700854,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00017833099991548806,0.009489523000411282,0.013050665999799094,0.0005554130002565216,8.0,0.0017846309997366916,4352.0,10.974902153015137,0.025347962000068947,1.0,0.0001,0.0002893979999498697,0.0,135.0
173,37,,,1680700855,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00018888600015998236,0.009374634999858245,0.012586501000441785,0.0006477100000665814,8.0,0.0018005010001616029,4384.0,11.05036735534668,0.049308607000511984,1.0,0.0001,0.024710373999823787,0.0,136.0
174,37,,,1680700855,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001880469999377965,0.009848443000009866,0.013242207000075723,0.00045246599984238856,8.0,0.0017663109997556603,4416.0,10.966105461120605,0.025803453999742487,1.0,0.0001,0.0003059800001210533,0.0,137.0
175,37,,,1680700855,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001828539998314227,0.009559177000028285,0.012612583999725757,0.0006396440003300086,8.0,0.001744291999784764,4448.0,11.016639709472656,0.04430328299986286,1.0,0.0001,0.01956473200016262,0.0,138.0
