03_hivemind/estimated_current_samples,03_hivemind/optimistic_total_samples_per_second,03_hivemind/num_peers,03_hivemind/global_samples_accumulated,_step,03_hivemind/eta_next_epoch_s,_runtime,03_hivemind/global_epoch,03_hivemind/next_fetch_time_s,03_hivemind/actual_total_samples_per_second,_timestamp,03_hivemind/num_clients,04_peers/peer_1_samples_accumulated,04_peers/peer_1_epoch,04_peers/peer_1_samples_per_second,04_peers/peer_1_epoch_oos,04_peers/peer_2_samples_accumulated,04_peers/peer_2_epoch,04_peers/peer_2_epoch_oos,04_peers/peer_2_samples_per_second,03_hivemind/epoch_s,03_hivemind/undershot_TBS,03_hivemind/total_training_samples,03_hivemind/per_epoch_training_samples,03_hivemind/reached_TBS,03_hivemind/epoch_based_sps,03_hivemind/overshot_TBS
289,8.919231286984711,1,288,0,3641.47,44,0,10.0,8.919231286984711,1683060277,0,,,,,,,,,,,,,,,
711,46.26841890858816,1,704,1,692.84,45,0,10.0,46.26841890858816,1683060278,0,288.0,0.0,8.92,0.0,,,,,,,,,,,
1170,149.14260635066802,1,1152,2,211.86,46,0,10.0,149.14260635066802,1683060279,0,704.0,0.0,46.27,0.0,,,,,,,,,,,
1677,283.01425999843985,1,1632,3,109.86,47,0,10.0,283.01425999843985,1683060280,0,1152.0,0.0,149.14,0.0,,,,,,,,,,,
2223,368.45855241408947,2,2176,4,82.9,49,0,10.0,368.45855241408947,1683060282,0,1632.0,0.0,283.01,0.0,,,,,,,,,,,
3208,555.048838223619,2,3136,5,53.26,50,0,10.0,555.048838223619,1683060283,0,2080.0,0.0,343.65,0.0,96.0,0.0,0.0,24.81,,,,,,,
4102,677.9350196451534,2,4032,6,42.28,51,0,10.0,677.9350196451534,1683060284,0,2560.0,0.0,361.61,0.0,576.0,0.0,0.0,193.44,,,,,,,
4983,721.3492210029349,2,4896,7,38.52,52,0,10.0,721.3492210029349,1683060285,0,3008.0,0.0,365.93,0.0,1024.0,0.0,0.0,312.0,,,,,,,
5855,729.9726973762895,2,5760,8,36.87,53,0,10.0,729.9726973762895,1683060286,0,3424.0,0.0,365.79,0.0,1472.0,0.0,0.0,355.56,,,,,,,
6728,733.9638696478489,2,6624,9,35.48,55,0,10.0,733.9638696478489,1683060288,0,3872.0,0.0,363.76,0.0,1888.0,0.0,0.0,366.21,,,,,,,
7600,733.611719119959,2,7520,10,34.31,56,0,10.0,733.611719119959,1683060289,0,4288.0,0.0,365.29,0.0,2336.0,0.0,0.0,368.67,,,,,,,
8469,732.3166561050193,2,8352,11,33.18,57,0,10.0,732.3166561050193,1683060290,0,4736.0,0.0,365.56,0.0,2784.0,0.0,0.0,368.05,,,,,,,
9344,733.3471214613057,2,9248,12,31.94,58,0,10.0,733.3471214613057,1683060291,0,5152.0,0.0,364.09,0.0,3200.0,0.0,0.0,368.23,,,,,,,
10216,733.6995474406899,2,10112,13,30.74,59,0,10.0,733.6995474406899,1683060292,0,5600.0,0.0,365.01,0.0,3648.0,0.0,0.0,368.33,,,,,,,
11083,731.6913310964451,2,10976,14,29.64,61,0,10.0,731.6913310964451,1683060294,0,6016.0,0.0,365.67,0.0,4096.0,0.0,0.0,368.03,,,,,,,
11956,733.6727060162905,2,11872,15,28.37,62,0,10.0,733.6727060162905,1683060295,0,6464.0,0.0,364.52,0.0,4512.0,0.0,0.0,367.17,,,,,,,
12825,732.3898542513766,2,12736,16,27.23,63,0,10.0,732.3898542513766,1683060296,0,6912.0,0.0,366.46,0.0,4960.0,0.0,0.0,367.21,,,,,,,
13697,734.2659696645499,2,13600,17,25.97,64,0,10.0,734.2659696645499,1683060297,0,7328.0,0.0,365.22,0.0,5408.0,0.0,0.0,367.17,,,,,,,
14565,733.6155561317705,2,14464,18,24.81,65,0,9.92,733.6155561317705,1683060298,0,7776.0,0.0,366.6,0.0,5824.0,0.0,0.0,367.67,,,,,,,
15434,733.9755021655172,2,15360,19,23.62,66,0,9.45,733.9755021655172,1683060299,0,8192.0,0.0,366.07,0.0,6272.0,0.0,0.0,367.55,,,,,,,
16303,733.0362613064383,2,16192,20,22.46,68,0,8.98,733.0362613064383,1683060301,0,8640.0,0.0,365.71,0.0,6720.0,0.0,0.0,368.27,,,,,,,
17172,732.611925065031,2,17088,21,21.29,69,0,8.52,732.611925065031,1683060302,0,9056.0,0.0,365.44,0.0,7136.0,0.0,0.0,367.59,,,,,,,
18043,734.5002129437931,2,17920,22,20.05,70,0,8.02,734.5002129437931,1683060303,0,9504.0,0.0,364.96,0.0,7584.0,0.0,0.0,367.65,,,,,,,
18912,732.7198021508141,2,18816,23,18.91,71,0,7.56,732.7198021508141,1683060304,0,9920.0,0.0,365.49,0.0,8000.0,0.0,0.0,369.01,,,,,,,
19784,733.5562244122027,2,19712,24,17.7,72,0,7.08,733.5562244122027,1683060305,0,10368.0,0.0,365.14,0.0,8448.0,0.0,0.0,367.58,,,,,,,
20651,731.3089993616215,2,20544,25,16.57,74,0,6.63,731.3089993616215,1683060307,0,10816.0,0.0,365.17,0.0,8896.0,0.0,0.0,368.38,,,,,,,
21520,731.2737989377716,2,21440,26,15.38,75,0,6.15,731.2737989377716,1683060308,0,11232.0,0.0,365.19,0.0,9312.0,0.0,0.0,366.12,,,,,,,
22391,732.0818713118492,2,22304,27,14.17,76,0,5.67,732.0818713118492,1683060309,0,11680.0,0.0,364.83,0.0,9760.0,0.0,0.0,366.44,,,,,,,
23262,732.3909009931123,2,23168,28,12.98,77,0,5.19,732.3909009931123,1683060310,0,12096.0,0.0,365.06,0.0,10208.0,0.0,0.0,367.02,,,,,,,
24133,732.9601663053452,2,24032,29,11.78,78,0,4.71,732.9601663053452,1683060311,0,12544.0,0.0,364.56,0.0,10624.0,0.0,0.0,367.83,,,,,,,
25001,732.1076218138487,2,24896,30,10.61,80,0,4.24,732.1076218138487,1683060313,0,12960.0,0.0,364.7,0.0,11072.0,0.0,0.0,368.26,,,,,,,
25869,730.8665478368507,2,25760,31,9.44,81,0,3.78,730.8665478368507,1683060314,0,13408.0,0.0,364.67,0.0,11488.0,0.0,0.0,367.44,,,,,,,
26737,729.2168843416264,2,26656,32,8.27,82,0,3.31,729.2168843416264,1683060315,0,13824.0,0.0,363.16,0.0,11936.0,0.0,0.0,367.71,,,,,,,
27600,728.6973929704916,2,27488,33,7.09,83,0,2.84,728.6973929704916,1683060316,0,14272.0,0.0,363.01,0.0,12384.0,0.0,0.0,366.21,,,,,,,
28460,725.9541537180129,2,28384,34,5.93,84,0,2.37,725.9541537180129,1683060317,0,14688.0,0.0,363.31,0.0,12800.0,0.0,0.0,365.39,,,,,,,
29329,728.8688623520609,2,29216,35,4.72,85,0,1.89,728.8688623520609,1683060318,0,15136.0,0.0,363.97,0.0,13248.0,0.0,0.0,361.99,,,,,,,
30196,729.0227353449555,2,30112,36,3.53,87,0,1.41,729.0227353449555,1683060320,0,15552.0,0.0,364.85,0.0,13664.0,0.0,0.0,364.02,,,,,,,
31065,729.6337658825751,2,30944,37,2.33,88,0,0.93,729.6337658825751,1683060321,0,16000.0,0.0,364.31,0.0,14112.0,0.0,0.0,364.72,,,,,,,
31930,727.9217782168757,2,31840,38,1.15,89,0,0.5,727.9217782168757,1683060322,0,16416.0,0.0,364.65,0.0,14528.0,0.0,0.0,364.98,,,,,,,
32796,728.0568515138301,2,32672,39,0.0,90,0,0.5,728.0568515138301,1683060323,0,16864.0,0.0,363.56,0.0,14976.0,0.0,0.0,364.36,,,,,,,
33663,727.6362485648251,2,32800,40,0.0,91,0,0.5,727.6362485648251,1683060324,0,17280.0,0.0,363.36,0.0,15392.0,0.0,0.0,364.7,,,,,,,
34527,727.6362485648251,2,32800,41,0.0,93,0,0.5,727.6362485648251,1683060326,0,17344.0,0.0,362.84,0.0,15456.0,0.0,0.0,364.8,,,,,,,
35393,727.6362485648251,2,32800,42,0.0,94,0,0.5,727.6362485648251,1683060327,0,17344.0,0.0,362.84,0.0,15456.0,0.0,0.0,364.8,,,,,,,
36260,727.6362485648251,2,32800,43,0.0,95,0,0.5,727.6362485648251,1683060328,0,17344.0,0.0,362.84,0.0,15456.0,0.0,0.0,364.8,,,,,,,
37125,727.6362485648251,2,32800,44,0.0,96,0,0.5,727.6362485648251,1683060329,0,17344.0,0.0,362.84,0.0,15456.0,0.0,0.0,364.8,,,,,,,
37990,727.6362485648251,2,32800,45,0.0,97,0,0.5,727.6362485648251,1683060330,0,17344.0,0.0,362.84,0.0,15456.0,0.0,0.0,364.8,,,,,,,
730,659.3323212277193,2,608,46,48.59,99,1,10.0,659.3323212277193,1683060332,0,17344.0,0.0,362.84,0.0,15456.0,0.0,0.0,364.8,,,,,,,
1513,681.7819473296963,2,1408,47,45.84,100,1,10.0,681.7819473296963,1683060333,0,288.0,1.0,330.88,0.0,320.0,1.0,0.0,328.45,54.92415866162628,0.0,32800.0,32800.0,0.0,597.1871176411172,1.0
2389,718.3749085798506,2,2304,48,42.29,101,1,10.0,718.3749085798506,1683060334,0,704.0,1.0,341.07,0.0,704.0,1.0,0.0,340.71,,,,,,,
3257,728.1599283353653,2,3168,49,40.53,102,1,10.0,728.1599283353653,1683060335,0,1152.0,1.0,357.82,0.0,1152.0,1.0,0.0,360.55,,,,,,,
4125,730.7616321631037,2,4032,50,39.2,103,1,10.0,730.7616321631037,1683060336,0,1568.0,1.0,362.7,0.0,1600.0,1.0,0.0,365.46,,,,,,,
4994,731.0929780249066,2,4896,51,37.99,104,1,10.0,731.0929780249066,1683060337,0,2016.0,1.0,364.03,0.0,2016.0,1.0,0.0,366.73,,,,,,,
5863,730.5090639157656,2,5760,52,36.83,106,1,10.0,730.5090639157656,1683060339,0,2432.0,1.0,364.2,0.0,2464.0,1.0,0.0,366.9,,,,,,,
6734,730.495624693466,2,6624,53,35.64,107,1,10.0,730.495624693466,1683060340,0,2880.0,1.0,364.72,0.0,2880.0,1.0,0.0,365.79,,,,,,,
7600,725.030330508106,2,7520,54,34.71,108,1,10.0,725.030330508106,1683060341,0,3296.0,1.0,364.33,0.0,3328.0,1.0,0.0,366.17,,,,,,,
8448,718.2065581501511,2,8352,55,33.86,109,1,10.0,718.2065581501511,1683060342,0,3744.0,1.0,364.57,0.0,3776.0,1.0,0.0,360.46,,,,,,,
9312,725.7574600052004,2,9216,56,32.32,110,1,10.0,725.7574600052004,1683060343,0,4160.0,1.0,364.18,0.0,4192.0,1.0,0.0,354.03,,,,,,,
10179,728.7891521582405,2,10080,57,31.0,112,1,10.0,728.7891521582405,1683060345,0,4608.0,1.0,364.2,0.0,4608.0,1.0,0.0,361.56,,,,,,,
11024,717.2422790139319,2,10912,58,30.32,113,1,10.0,717.2422790139319,1683060346,0,5024.0,1.0,363.84,0.0,5056.0,1.0,0.0,364.95,,,,,,,
11886,719.8003906701085,2,11808,59,29.01,114,1,10.0,719.8003906701085,1683060347,0,5440.0,1.0,352.52,0.0,5472.0,1.0,0.0,364.72,,,,,,,
12759,728.7541203027231,2,12640,60,27.46,115,1,10.0,728.7541203027231,1683060348,0,5888.0,1.0,360.72,0.0,5920.0,1.0,0.0,359.08,,,,,,,
13625,728.2784726830962,2,13536,61,26.28,116,1,10.0,728.2784726830962,1683060349,0,6304.0,1.0,363.19,0.0,6336.0,1.0,0.0,365.56,,,,,,,
14491,728.4296294394503,2,14368,62,25.09,118,1,10.0,728.4296294394503,1683060351,0,6752.0,1.0,363.38,0.0,6784.0,1.0,0.0,364.9,,,,,,,
15357,728.3969836734487,2,15264,63,23.9,119,1,9.56,728.3969836734487,1683060352,0,7168.0,1.0,362.68,0.0,7200.0,1.0,0.0,365.75,,,,,,,
16200,720.8302462905286,2,16096,64,22.98,120,1,9.19,720.8302462905286,1683060353,0,7616.0,1.0,363.03,0.0,7648.0,1.0,0.0,365.37,,,,,,,
17066,725.829525849912,2,16992,65,21.63,121,1,8.65,725.829525849912,1683060354,0,8032.0,1.0,361.41,0.0,8064.0,1.0,0.0,359.42,,,,,,,
17929,724.8722354192421,2,17824,66,20.47,122,1,8.19,724.8722354192421,1683060355,0,8480.0,1.0,362.06,0.0,8512.0,1.0,0.0,363.77,,,,,,,
18788,725.1968887487587,2,18720,67,19.28,124,1,7.71,725.1968887487587,1683060357,0,8896.0,1.0,361.24,0.0,8928.0,1.0,0.0,363.63,,,,,,,
19649,723.6261212580292,2,19552,68,18.13,125,1,7.25,723.6261212580292,1683060358,0,9344.0,1.0,361.3,0.0,9376.0,1.0,0.0,363.9,,,,,,,
20515,725.3862039443791,2,20416,69,16.89,126,1,6.76,725.3862039443791,1683060359,0,9760.0,1.0,361.06,0.0,9792.0,1.0,0.0,362.56,,,,,,,
21374,725.707792233402,2,21280,70,15.7,127,1,6.28,725.707792233402,1683060360,0,10176.0,1.0,360.15,0.0,10240.0,1.0,0.0,365.24,,,,,,,
22239,727.1140311844026,2,22144,71,14.48,128,1,5.79,727.1140311844026,1683060361,0,10624.0,1.0,360.38,0.0,10656.0,1.0,0.0,365.33,,,,,,,
23091,722.1780870368611,2,23008,72,13.4,129,1,5.36,722.1780870368611,1683060362,0,11040.0,1.0,361.32,0.0,11104.0,1.0,0.0,365.8,,,,,,,
23951,723.4567461381896,2,23840,73,12.19,131,1,4.87,723.4567461381896,1683060364,0,11488.0,1.0,361.69,0.0,11520.0,1.0,0.0,360.49,,,,,,,
24813,724.308414726798,2,24704,74,10.98,132,1,4.39,724.308414726798,1683060365,0,11904.0,1.0,361.95,0.0,11936.0,1.0,0.0,361.5,,,,,,,
25675,723.8852218672184,2,25568,75,9.8,133,1,3.92,723.8852218672184,1683060366,0,12320.0,1.0,361.67,0.0,12384.0,1.0,0.0,362.64,,,,,,,
26537,724.7969330182807,2,26432,76,8.6,134,1,3.44,724.7969330182807,1683060367,0,12768.0,1.0,361.44,0.0,12800.0,1.0,0.0,362.45,,,,,,,
27403,724.9856964784778,2,27296,77,7.4,135,1,2.96,724.9856964784778,1683060368,0,13184.0,1.0,361.13,0.0,13248.0,1.0,0.0,363.67,,,,,,,
28265,724.73116165856,2,28160,78,6.21,137,1,2.49,724.73116165856,1683060370,0,13632.0,1.0,361.47,0.0,13664.0,1.0,0.0,363.51,,,,,,,
