04_peers/peer_4_epoch,03_hivemind/next_fetch_time_s,03_hivemind/estimated_current_samples,03_hivemind/epoch_s,03_hivemind/overshot_TBS,04_peers/peer_3_epoch_oos,04_peers/peer_6_epoch_oos,03_hivemind/epoch_based_sps,03_hivemind/total_training_samples,04_peers/peer_2_epoch,04_peers/peer_2_samples_per_second,04_peers/peer_3_epoch,04_peers/peer_9_epoch_oos,04_peers/peer_4_samples_per_second,04_peers/peer_3_samples_accumulated,04_peers/peer_5_samples_accumulated,_runtime,03_hivemind/global_samples_accumulated,03_hivemind/eta_next_epoch_s,04_peers/peer_8_epoch,04_peers/peer_8_samples_per_second,04_peers/peer_4_samples_accumulated,04_peers/peer_7_samples_accumulated,_timestamp,03_hivemind/num_clients,04_peers/peer_2_samples_accumulated,03_hivemind/optimistic_total_samples_per_second,04_peers/peer_5_epoch_oos,04_peers/peer_7_epoch,04_peers/peer_8_epoch_oos,04_peers/peer_3_samples_per_second,04_peers/peer_6_samples_accumulated,_step,04_peers/peer_9_epoch,03_hivemind/undershot_TBS,04_peers/peer_9_samples_accumulated,04_peers/peer_1_samples_per_second,04_peers/peer_7_samples_per_second,03_hivemind/global_epoch,03_hivemind/reached_TBS,04_peers/peer_6_epoch,04_peers/peer_7_epoch_oos,04_peers/peer_8_samples_accumulated,04_peers/peer_5_epoch,04_peers/peer_2_epoch_oos,04_peers/peer_6_samples_per_second,03_hivemind/actual_total_samples_per_second,04_peers/peer_1_epoch_oos,04_peers/peer_4_epoch_oos,03_hivemind/num_peers,04_peers/peer_5_samples_per_second,04_peers/peer_9_samples_per_second,04_peers/peer_1_samples_accumulated,03_hivemind/per_epoch_training_samples,04_peers/peer_1_epoch
,10.0,1465,,,,,,,,,,,,,,63,1440,313.42,,,,,1681381916.0,0,,99.87518214141512,,,,,,10,,,,92.17,,0,,,,,,,,99.87518214141512,0.0,,1,,,1312.0,,0.0
,10.0,1605,,,,,,,,,,,,,,64,1568,294.92,,,,,1681381917.0,0,,105.66529894192692,,,,,,11,,,,99.88,,0,,,,,,,,105.66529894192692,0.0,,1,,,1440.0,,0.0
,10.0,1746,,,,,,,,,,,,,,65,1728,280.88,,,,,1681381918.0,0,,110.44269906587749,,,,,,12,,,,105.67,,0,,,,,,,,110.44269906587749,0.0,,1,,,1568.0,,0.0
,10.0,1884,,,,,,,,,,,,,,66,1856,273.5,,,,,1681381919.0,0,,112.92065308996871,,,,,,13,,,,110.44,,0,,,,,,,,112.92065308996871,0.0,,1,,,1728.0,,0.0
,10.0,2711,,,,,,,,,,,,,,74,1984,262.24,,,,,1681381927.0,0,,114.61342552610641,,,,,,14,,,,112.92,,0,,,,,,,,114.61342552610641,0.0,,1,,,1856.0,,0.0
,10.0,3223,,,,,,,,,,,,,,78,2816,251.65,,,,,1681381931.0,0,,117.40357060152598,,,,,,15,,,,114.61,,0,,,,,,,,117.40357060152598,0.0,,1,,,1984.0,,0.0
,10.0,3381,,,,,,,,,,,,,,79,3328,250.23,,,,,1681381932.0,0,,117.43606732896133,,,,,,16,,,,117.4,,0,,,,,,,,117.43606732896133,0.0,,1,,,2816.0,,0.0
,10.0,3538,,,,,,,,,,,,,,80,3488,249.05,,,,,1681381933.0,0,,117.36413199336376,,,,,,17,,,,117.44,,0,,,,,,,,117.36413199336376,0.0,,1,,,3328.0,,0.0
,10.0,3694,,,,,,,,,,,,,,82,3648,247.84,,,,,1681381935.0,0,,117.3056597808983,,,,,,18,,,,117.36,,0,,,,,,,,117.3056597808983,0.0,,1,,,3488.0,,0.0
,10.0,3851,,,,,,,,,,,,,,83,3808,246.71,,,,,1681381936.0,0,,117.2124292609006,,,,,,19,,,,117.31,,0,,,,,,,,117.2124292609006,0.0,,1,,,3648.0,,0.0
,10.0,4008,,,,,,,,,,,,,,84,3936,245.57,,,,,1681381937.0,0,,117.11343992185112,,,,,,20,,,,117.21,,0,,,,,,,,117.11343992185112,0.0,,1,,,3808.0,,0.0
,10.0,4165,,,,,,,,,,,,,,86,4096,244.45,,,,,1681381939.0,0,,117.00980269397431,,,,,,21,,,,117.11,,0,,,,,,,,117.00980269397431,0.0,,1,,,3936.0,,0.0
,10.0,4321,,,,,,,,,,,,,,87,4256,243.51,,,,,1681381940.0,0,,116.81855397287617,,,,,,22,,,,117.01,,0,,,,,,,,116.81855397287617,0.0,,1,,,4096.0,,0.0
,10.0,4479,,,,,,,,,,,,,,88,4416,242.31,,,,,1681381941.0,0,,116.74662407713471,,,,,,23,,,,116.82,,0,,,,,,,,116.74662407713471,0.0,,1,,,4256.0,,0.0
,10.0,4636,,,,,,,,,,,,,,90,4576,241.12,,,,,1681381943.0,0,,116.67290816427881,,,,,,24,,,,116.75,,0,,,,,,,,116.67290816427881,0.0,,1,,,4416.0,,0.0
,10.0,4826,,,,,,,,,,,,,,91,4768,231.34,,,,,1681381944.0,0,,120.7870530481961,,,,,,25,,,,116.67,,0,,,,,,,,120.7870530481961,0.0,,2,,,4576.0,,0.0
,10.0,5596,,,,,,,0.0,4.25,,,,,,93,5504,135.68,,,,,1681381946.0,0,32.0,200.27207016744924,,,,,,26,,,,116.53,,0,,,,,,0.0,,200.27207016744924,0.0,,5,,,4736.0,,0.0
0.0,10.0,6770,,,0.0,,,,0.0,27.25,0.0,,17.39,160.0,128.0,94,6592,77.63,,,128.0,,1681381947.0,0,192.0,334.86996734883047,0.0,,,21.91,,27,,,,116.47,,0,,,,,0.0,0.0,,334.86996734883047,0.0,0.0,7,17.24,,4896.0,,0.0
0.0,10.0,8282,,,0.0,0.0,,,0.0,51.03,0.0,,40.91,320.0,256.0,95,8000,45.56,,,288.0,224.0,1681381948.0,0,352.0,537.3839334994059,0.0,0.0,,45.27,96.0,28,,,,116.39,33.31,0,,0.0,0.0,,0.0,0.0,12.17,537.3839334994059,0.0,0.0,7,35.79,,5056.0,,0.0
0.0,10.0,9752,,,0.0,0.0,,,0.0,76.31,0.0,,63.51,480.0,448.0,97,9376,32.11,,,448.0,576.0,1681381950.0,0,544.0,716.884292819172,0.0,0.0,,67.03,288.0,29,,,,116.34,112.31,0,,0.0,0.0,,0.0,0.0,39.26,716.884292819172,0.0,0.0,7,62.62,,5216.0,,0.0
0.0,10.0,11172,,,0.0,0.0,,,0.0,92.37,0.0,,85.59,640.0,608.0,98,10688,26.08,,,640.0,960.0,1681381951.0,0,704.0,828.1025320607978,0.0,0.0,,84.84,448.0,30,,,,116.25,194.97,0,,0.0,0.0,,0.0,0.0,61.62,828.1025320607978,0.0,0.0,7,81.25,,5376.0,,0.0
0.0,10.0,12602,,,0.0,0.0,,,0.0,104.03,0.0,,99.17,800.0,768.0,99,12160,22.31,,,800.0,1312.0,1681381952.0,0,864.0,903.8750056968682,0.0,0.0,,98.03,608.0,31,,,,116.27,234.6,0,,0.0,0.0,,0.0,0.0,80.78,903.8750056968682,0.0,0.0,7,95.23,,5536.0,,0.0
0.0,10.0,13973,,,0.0,0.0,,,0.0,112.86,0.0,,109.72,992.0,960.0,101,13472,20.01,,,992.0,1664.0,1681381954.0,0,1056.0,939.3270755449923,0.0,0.0,,108.31,800.0,32,,,,116.24,252.49,0,,0.0,0.0,,0.0,0.0,97.88,939.3270755449923,0.0,0.0,7,106.37,,5696.0,,0.0
0.0,10.0,15617,,,0.0,0.0,,,0.0,117.29,0.0,,115.12,1152.0,1120.0,102,15040,17.26,,,1152.0,2016.0,1681381955.0,0,1216.0,993.5564280340596,0.0,0.0,,113.39,960.0,33,,,,116.28,257.33,0,,0.0,0.0,,0.0,0.0,107.64,993.5564280340596,0.0,0.0,9,112.29,,5856.0,,0.0
0.0,10.0,17412,,,0.0,0.0,,,0.0,119.92,0.0,0.0,118.45,1312.0,1280.0,104,16768,14.55,0.0,22.25,1312.0,2368.0,1681381957.0,0,1376.0,1055.4510314958613,0.0,0.0,0.0,116.78,1120.0,34,0.0,,96.0,116.35,257.48,0,,0.0,0.0,160.0,0.0,0.0,113.77,1055.4510314958613,0.0,0.0,9,115.61,12.95,6016.0,,0.0
0.0,9.19,19160,,,0.0,0.0,,,0.0,121.69,0.0,0.0,120.36,1472.0,1440.0,105,18528,12.25,0.0,45.56,1472.0,2752.0,1681381958.0,0,1568.0,1110.7754013092165,0.0,0.0,0.0,118.68,1312.0,35,0.0,,256.0,116.37,260.6,0,,0.0,0.0,320.0,0.0,0.0,118.19,1110.7754013092165,0.0,0.0,9,117.79,36.21,6176.0,,0.0
0.0,7.64,21019,,,0.0,0.0,,,0.0,122.44,0.0,0.0,121.69,1664.0,1632.0,107,20416,10.18,0.0,66.95,1664.0,3104.0,1681381960.0,0,1728.0,1154.00665049288,0.0,0.0,0.0,119.56,1472.0,36,0.0,,448.0,116.45,261.21,0,,0.0,0.0,480.0,0.0,0.0,120.29,1154.00665049288,0.0,0.0,9,119.11,63.07,6336.0,,0.0
0.0,6.38,22735,,,0.0,0.0,,,0.0,123.06,0.0,0.0,122.45,1856.0,1824.0,108,22048,8.51,0.0,87.0,1856.0,3488.0,1681381961.0,0,1920.0,1179.5851446351337,0.0,0.0,0.0,120.31,1664.0,37,0.0,,608.0,116.61,261.62,0,,0.0,0.0,672.0,0.0,0.0,121.5,1179.5851446351337,0.0,0.0,9,119.91,81.55,6528.0,,0.0
0.0,5.18,24468,,,0.0,0.0,,,0.0,123.39,0.0,0.0,122.73,2016.0,1952.0,109,23904,6.9,0.0,98.71,2016.0,3872.0,1681381962.0,0,2080.0,1202.541960859052,0.0,0.0,0.0,120.7,1824.0,38,0.0,,768.0,116.74,260.04,0,,0.0,0.0,832.0,0.0,0.0,121.77,1202.541960859052,0.0,0.0,9,120.19,95.31,6688.0,,0.0
0.0,4.05,26192,,,0.0,0.0,,,0.0,123.44,0.0,0.0,122.97,2208.0,2144.0,111,25536,5.4,0.0,107.52,2208.0,4224.0,1681381964.0,0,2272.0,1217.5266458240703,0.0,0.0,0.0,120.62,2016.0,39,0.0,,960.0,116.76,261.71,0,,0.0,0.0,1024.0,0.0,0.0,122.5,1217.5266458240703,0.0,0.0,9,120.42,106.59,6848.0,,0.0
0.0,2.97,27915,,,0.0,0.0,,,0.0,123.62,0.0,0.0,123.03,2368.0,2304.0,112,27232,3.96,0.0,111.26,2368.0,4608.0,1681381965.0,0,2432.0,1224.0653251687288,0.0,0.0,0.0,120.75,2176.0,40,0.0,,1120.0,116.96,266.71,0,,0.0,0.0,1152.0,0.0,0.0,122.78,1224.0653251687288,0.0,0.0,9,120.49,111.93,7008.0,,0.0
0.0,1.91,29634,,,0.0,0.0,,,0.0,122.87,0.0,0.0,123.03,2528.0,2464.0,113,29024,2.55,0.0,114.24,2528.0,4992.0,1681381966.0,0,2624.0,1227.5987013395438,0.0,0.0,0.0,120.93,2336.0,41,0.0,,1280.0,117.06,267.32,0,,0.0,0.0,1312.0,0.0,0.0,122.91,1227.5987013395438,0.0,0.0,9,120.34,115.37,7168.0,,0.0
0.0,0.85,31370,,,0.0,0.0,,,0.0,122.91,0.0,0.0,123.12,2688.0,2656.0,115,30688,1.13,0.0,116.42,2720.0,5344.0,1681381968.0,0,2784.0,1233.1749789161533,0.0,0.0,0.0,120.85,2528.0,42,0.0,,1472.0,117.18,265.91,0,,0.0,0.0,1504.0,0.0,0.0,123.05,1233.1749789161533,0.0,0.0,9,120.42,117.73,7328.0,,0.0
0.0,0.5,33087,,,0.0,0.0,,,0.0,123.05,0.0,0.0,123.24,2848.0,2816.0,116,32416,0.0,0.0,117.21,2880.0,5728.0,1681381969.0,0,2944.0,1232.53278047944,0.0,0.0,0.0,120.84,2688.0,43,0.0,,1632.0,117.22,269.43,0,,0.0,0.0,1664.0,0.0,0.0,123.16,1232.53278047944,0.0,0.0,9,120.34,118.69,7488.0,,0.0
0.0,0.5,34816,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.08,3008.0,2976.0,118,32960,0.0,0.0,117.74,3040.0,6112.0,1681381971.0,0,3136.0,1233.2203444497168,0.0,0.0,0.0,120.8,2880.0,44,0.0,,1792.0,117.19,267.82,0,,0.0,0.0,1824.0,0.0,0.0,122.87,1233.2203444497168,0.0,0.0,9,120.5,119.3,7648.0,,0.0
0.0,0.5,36541,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,119,32960,0.0,0.0,117.77,3104.0,6208.0,1681381972.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,45,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,38258,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,120,32960,0.0,0.0,117.77,3104.0,6208.0,1681381973.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,46,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,39980,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,122,32960,0.0,0.0,117.77,3104.0,6208.0,1681381975.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,47,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,41706,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,123,32960,0.0,0.0,117.77,3104.0,6208.0,1681381976.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,48,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,43429,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,125,32960,0.0,0.0,117.77,3104.0,6208.0,1681381978.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,49,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,45149,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,126,32960,0.0,0.0,117.77,3104.0,6208.0,1681381979.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,50,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,46863,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,127,32960,0.0,0.0,117.77,3104.0,6208.0,1681381980.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,51,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,48587,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,129,32960,0.0,0.0,117.77,3104.0,6208.0,1681381982.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,52,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,50302,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,130,32960,0.0,0.0,117.77,3104.0,6208.0,1681381983.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,53,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,52006,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,132,32960,0.0,0.0,117.77,3104.0,6208.0,1681381985.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,54,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,53719,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,133,32960,0.0,0.0,117.77,3104.0,6208.0,1681381986.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,55,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,55430,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,134,32960,0.0,0.0,117.77,3104.0,6208.0,1681381987.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,56,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,57142,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,136,32960,0.0,0.0,117.77,3104.0,6208.0,1681381989.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,57,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,58853,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,137,32960,0.0,0.0,117.77,3104.0,6208.0,1681381990.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,58,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,60568,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,139,32960,0.0,0.0,117.77,3104.0,6208.0,1681381992.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,59,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,62282,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,140,32960,0.0,0.0,117.77,3104.0,6208.0,1681381993.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,60,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,63999,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,141,32960,0.0,0.0,117.77,3104.0,6208.0,1681381994.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,61,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,65719,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,143,32960,0.0,0.0,117.77,3104.0,6208.0,1681381996.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,62,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,67432,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,144,32960,0.0,0.0,117.77,3104.0,6208.0,1681381997.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,63,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,69140,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,146,32960,0.0,0.0,117.77,3104.0,6208.0,1681381999.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,64,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,70879,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,147,32960,0.0,0.0,117.77,3104.0,6208.0,1681382000.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,65,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,72819,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,148,32960,0.0,0.0,117.77,3104.0,6208.0,1681382001.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,66,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,74760,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,150,32960,0.0,0.0,117.77,3104.0,6208.0,1681382003.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,67,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,76568,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,152,32960,0.0,0.0,117.77,3104.0,6208.0,1681382005.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,68,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,78289,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,153,32960,0.0,0.0,117.77,3104.0,6208.0,1681382006.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,69,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,80008,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,154,32960,0.0,0.0,117.77,3104.0,6208.0,1681382007.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,70,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,81716,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,156,32960,0.0,0.0,117.77,3104.0,6208.0,1681382009.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,71,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,83434,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,157,32960,0.0,0.0,117.77,3104.0,6208.0,1681382010.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,72,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,85150,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,158,32960,0.0,0.0,117.77,3104.0,6208.0,1681382011.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,73,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,86865,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,160,32960,0.0,0.0,117.77,3104.0,6208.0,1681382013.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,74,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,88602,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,161,32960,0.0,0.0,117.77,3104.0,6208.0,1681382014.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,75,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,90313,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,163,32960,0.0,0.0,117.77,3104.0,6208.0,1681382016.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,76,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,92034,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,164,32960,0.0,0.0,117.77,3104.0,6208.0,1681382017.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,77,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,93759,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,165,32960,0.0,0.0,117.77,3104.0,6208.0,1681382018.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,78,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,95476,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,167,32960,0.0,0.0,117.77,3104.0,6208.0,1681382020.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,79,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,97201,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,168,32960,0.0,0.0,117.77,3104.0,6208.0,1681382021.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,80,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,98920,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,170,32960,0.0,0.0,117.77,3104.0,6208.0,1681382023.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,81,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
