_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,02_timing/backward_time_s,03_hivemind/num_peers,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,8.0,31557.189632,1681082326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1681082326,1.625,0.0,0.0,705.581056,0.0,13.0,0.0,175.583232,0.0,398.667776,0.0,0.0,0.0,1.375,13.0,0.0,30390.341632,2.654208,95.0,0.0,1009.60256,0.0,18.0,3.7,0.375,8492.621824,22.0,,,,,,,,,,,,,,
2,2,,,1681082327,1.625,0.0,0.012000000000000455,857.133056,0.012245654246809097,2311.0,0.2982008147222147,177.897472,3.0,401.068032,0.0,0.0,0.0,1.375,919.0,0.2743313558439713,30238.793728,2.654208,110.0,0.001999999999497959,1018.126336,0.0,2769.0,4.2,0.375,8568.127488,22.0,,,,,,,,,,,,,,
3,3,,,1681082328,1.7500000000000002,0.0,0.01999999999998181,1188.2496,0.08983119612393713,3396.0,0.11619677978491544,180.256768,20.0,724.815872,0.0,0.0,0.0,2.25,1474.0,0.15096808799446185,29907.673088,2.654208,126.0,0.023999999999432475,1347.567616,0.0,3874.0,5.2,0.5,8964.54656,22.0,,,,,,,,,,,,,,
4,4,,,1681082329,1.7500000000000002,0.0,0.02400000000000091,1664.69632,0.004085170311381606,3749.0,0.07663683756329327,181.174272,21.0,1200.029696,0.0,0.0,0.0,2.25,1867.0,0.04970822467279153,29431.230464,2.654208,126.0,0.024999999999636202,1845.448704,0.0,4579.0,6.7,0.5,9663.348736,24.0,,,,,,,,,,,,,,
5,5,,,1681082330,1.7500000000000002,0.0,0.036000000000001364,1665.499136,0.29404856660526785,4287.0,0.033812713604910234,181.174272,67.0,1200.029696,0.0,0.0,0.0,2.25,2817.0,0.024823110319920596,29430.423552,2.654208,126.0,0.08899999999994179,1845.448704,0.0,6091.0,6.7,0.5,9663.348736,29.0,,,,,,,,,,,,,,
6,6,,,1681082331,1.7500000000000002,0.0,0.04800000000000182,2093.989888,0.23692624416684405,5033.0,0.11839929511370378,331.538432,75.0,1696.653312,0.0,0.0,0.0,2.25,3338.0,0.08185827268983843,28989.349888,2.654208,137.0,0.09799999999995634,2202.181632,0.0,7293.0,8.1,0.5,10424.782848,33.0,,,,,,,,,,,,,,
7,7,,,1681082332,1.7500000000000002,0.0,0.0519999999999925,2849.939456,0.004083699162288907,5640.0,0.07740683668152763,459.005952,76.0,2575.855616,0.0,0.0,0.0,2.25,3782.0,0.07037202673725373,28233.404416,2.654208,148.0,0.09900000000016007,2953.805824,0.0,8086.0,10.5,0.5,11511.95136,35.0,,,,,,,,,,,,,,
8,8,,,1681082333,2.0,0.0,0.055999999999983174,2477.522944,0.004083490471204962,8078.0,0.12852626726397579,1254.117376,77.0,2990.592,0.0,0.0,0.0,6.125,4654.0,0.11161008915899823,27814.539264,2.654208,527.0,0.0999999999994543,2608.20992,0.0,10424.0,11.9,1.375,13601.857536,39.0,,,,,,,,,,,,,,
9,9,,,1681082334,2.0,0.0,0.06399999999999295,4545.478656,0.004076238379462857,10461.0,0.18533350267493318,1402.933248,78.0,4875.411456,0.0,0.0,0.0,6.125,6354.0,0.961705647784875,25597.988864,2.654208,668.0,0.0999999999994543,4351.909888,0.0,141528.0,18.9,1.375,18144.538624,48.0,,,,,,,,,,,,,,
10,10,,,1681082335,2.0,0.0,0.06799999999998363,5312.331776,0.004044577608313664,12544.0,0.1433139197347256,2044.669952,79.0,5753.339904,0.0,0.0,0.0,6.125,7366.0,0.07762903150137179,24187.326464,2.654208,893.0,0.10099999999965803,4596.604928,0.0,237628.0,23.4,1.375,19099.844608,59.0,,,,,,,,,,,,,,
11,11,,,1681082336,2.0,0.0,0.0759999999999934,5381.353472,0.11825945554581407,15267.0,0.5668696275511327,2046.779392,86.0,5755.47392,0.0,0.0,0.0,6.125,9403.0,32.003184618646095,24118.177792,2.654208,902.0,0.10799999999926513,4613.65248,0.0,240793.0,23.6,1.375,19250.847744,60.0,,,,,,,,,,,,,,
12,12,,,1681082337,2.0,0.0,0.08400000000000318,5970.886656,0.004084063205791183,17477.0,0.2882614770007159,2133.95456,87.0,5842.751488,0.0,0.0,0.0,6.125,11795.0,212.9042172254083,23430.311936,2.654208,904.0,0.10899999999946886,4613.926912,0.0,245174.0,25.8,1.375,19430.969344,64.0,0.007232365998788737,,,,,,,,,,,,,
13,13,,,1681082338,2.0,0.0,0.08799999999999386,6478.7456,0.004085051803369448,18271.0,0.11769257652880007,2293.182464,88.0,6005.907456,0.0,0.0,0.0,6.625,12318.0,0.09753061177778014,22922.305536,2.654208,904.0,0.10899999999946886,4631.830528,0.0,246498.0,27.4,1.625,19894.276096,67.0,,,,,,,,,,,,,,
14,14,,,1681082339,2.0,0.0,0.09600000000000364,6688.960512,0.01225625701885421,19215.0,0.17684597923853262,2369.691648,90.0,6156.73856,0.0,0.0,0.0,6.625,12800.0,0.1532590680907411,22712.09472,2.654208,920.0,0.11099999999987631,4714.565632,0.0,247655.0,28.0,1.625,28069.134336,69.0,,0.00035830799970426597,2.1793841130001965,0.10754852699938056,0.44185280700003204,,,,,,,,,
15,14,,,1681082339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,32.0,7.1793212890625,3.9423790559976624,0.0,0.0001,1.2060029349995602,0.0,0.0
16,15,,,1681082340,2.0,0.0,0.103999999999985,6692.757504,0.008170142460882466,20753.0,0.24906966528591853,2369.82272,92.0,6156.967936,0.0,0.0,0.0,6.625,13798.0,28.466810886690258,22708.293632,2.654208,930.0,0.11299999999937427,4714.565632,0.0,249440.0,28.0,1.625,28069.134336,70.0,0.0069039419995533535,0.0005494010001712013,0.027382255999327754,0.10654947599869047,0.35352251199947204,,,,,,,,,
17,15,,,1681082340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,64.0,7.2237548828125,0.49966881099680904,0.0,0.0001,0.004761223999594222,0.0,1.0
18,16,,,1681082341,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006723925000187592,0.0005849520002811914,0.025047185999937938,0.10708401199917716,0.34811015800005407,1.0,96.0,7.1910400390625,0.4921709099999134,0.0,0.0001,0.004620677000275464,0.0,2.0
19,16,,,1681082341,2.0,0.0,0.12000000000000455,6700.847104,0.05309941091336043,22577.0,0.3199207596956972,2367.819776,97.0,6154.97728,0.0,0.0,0.0,6.625,14872.0,26.127614603180003,22719.336448,2.654208,959.0,0.11599999999998545,4714.5984,0.0,251374.0,28.0,1.625,28069.134336,71.0,0.006575156001417781,,,,,,,,,,,,,
20,17,,,1681082342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006130659985501552,0.026892944999417523,0.10685500600084197,0.34614891999990505,1.0,128.0,7.15283203125,0.4911034529995959,0.0,0.0001,0.004018359999463428,0.0,3.0
21,17,,,1681082342,2.0,0.0,0.132000000000005,6699.900928,0.04494853428205866,24812.0,0.44337195897922965,2367.7952,103.0,6154.9568,0.0,0.0,0.0,6.625,16194.0,29.77944147955934,22712.516608,2.654208,989.0,0.12100000000009459,4714.5984,0.0,253909.0,28.0,1.625,28069.134336,72.0,0.006693990999337984,0.0006678699992335169,0.02551947299980384,,,,,,,,,,,
22,18,,,1681082343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10637041299924022,0.3495528799994645,1.0,160.0,7.0352783203125,0.49346523299573164,0.0,0.0001,0.00466060599865159,0.0,4.0
23,18,,,1681082343,2.125,0.0,0.14400000000000546,6703.28832,0.008171656113721006,26749.0,0.47199294215319426,2367.827968,105.0,6155.149312,0.0,0.0,0.0,7.124999999999999,17844.0,40.98693628409951,22697.906176,2.654208,1004.0,0.12199999999938882,4723.130368,0.0,256529.0,28.1,1.7500000000000002,28144.635904,73.0,0.006833324001490837,0.0006091169998398982,0.025112097999226535,,,,,,,,,,,
24,18,,,1681082343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10740544399959617,0.35444155000004685,4.0,192.0,7.1495361328125,0.49872219000098994,0.0,0.0001,0.004320657000789652,0.0,5.0
25,19,,,1681082344,2.125,0.0,0.1519999999999868,6705.31584,0.053114918402483106,28181.0,0.3508090335445655,2367.799296,111.0,6155.124736,0.0,0.0,0.0,7.124999999999999,19140.0,32.3274741928852,22695.7312,2.654208,1019.0,0.12699999999949796,4723.130368,0.0,258538.0,28.1,1.7500000000000002,28144.635904,74.0,0.0066831149997597095,0.0005753679997724248,0.025911907001500367,,0.3514364389993716,,,,,,,,,
26,19,,,1681082344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10769177300062438,,4.0,224.0,7.28173828125,0.49647217900019314,0.0,0.0001,0.004173576999164652,0.0,6.0
27,20,,,1681082345,2.125,0.0,0.16399999999998727,6704.697344,0.008171718307785675,29938.0,0.439636848990725,2367.827968,113.0,6155.165696,0.0,0.0,0.0,7.124999999999999,20506.0,33.57951374867961,22696.357888,2.654208,1039.0,0.12799999999970169,4723.134464,0.0,260776.0,28.1,1.7500000000000002,28144.64,76.0,0.0067141889994672965,0.0006698519991914509,0.027516431000549346,0.10748966000028304,0.34879195999928925,,,,,,,,,
28,20,,,1681082345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,256.0,7.125,0.4955554449988995,0.0,0.0001,0.004373353000119096,0.0,7.0
29,21,,,1681082346,2.125,0.0,0.17199999999999704,6705.942528,0.008171609475144356,31381.0,0.47323514146582335,2367.799296,115.0,6155.137024,0.0,0.0,0.0,7.124999999999999,21634.0,27.819230983107243,22695.104512,2.654208,1054.0,0.13000000000010914,4723.134464,0.0,262675.0,28.1,1.7500000000000002,28144.64,77.0,0.006798351998440921,0.0006920469986653188,0.025869778999549453,0.1076058219987317,0.34984394400089514,,,,,,,,,
30,21,,,1681082346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,288.0,7.3597412109375,0.4952489599963883,0.0,0.0001,0.004439016000105767,0.0,8.0
31,22,,,1681082347,2.125,0.0,0.1839999999999975,6718.144512,0.04494567996137026,33356.0,0.4630394608157044,2367.827968,122.0,6155.165696,0.0,0.0,0.0,7.124999999999999,23089.0,35.05515644294581,22682.898432,2.654208,1070.0,0.13699999999971624,4723.13856,0.0,265060.0,28.1,1.7500000000000002,28144.64,79.0,0.006855660998553503,0.0006106000000727363,0.024537068000427098,0.10765176200038695,0.35179372300081013,,,,,,,,,
32,22,,,1681082347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,320.0,6.980712890625,0.49565564000113227,0.0,0.0001,0.004206826000881847,0.0,9.0
33,23,,,1681082348,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00694725399989693,0.0006738830015819985,0.03018736599915428,0.10801387300125498,0.3503293890007626,4.0,352.0,7.1771240234375,0.50105436800186,0.0,0.0001,0.0049026029992091935,0.0,10.0
34,23,,,1681082348,2.125,0.0,0.19599999999999795,6721.78176,0.012249376667208735,35300.0,0.4470783238084188,2367.827968,125.0,6155.165696,0.0,0.0,0.0,7.5,24450.0,29.08284330242575,22698.541056,2.654208,1094.0,0.1390000000001237,4723.142656,0.0,267377.0,28.1,1.875,28144.64,79.0,0.0068850850002490915,0.0009517090002191253,0.025591851001081523,,,,,,,,,,,
35,24,,,1681082349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10911919700083672,0.35279020099915215,4.0,384.0,7.3497314453125,0.4999692800029152,0.0,0.0001,0.004631237001376576,0.0,11.0
36,24,,,1681082349,2.125,0.0,0.2079999999999984,6718.435328,0.049019654188696395,36884.0,0.4217812530855231,2367.799296,129.0,6155.137024,0.0,0.0,0.0,7.5,25746.0,37.74634645145399,22682.615808,2.654208,1107.0,0.14199999999982538,4723.142656,0.0,269465.0,28.1,1.875,28144.64,79.0,0.006702685999698588,0.0007402390001516324,0.026284886998837464,,,,,,,,,,,
37,25,,,1681082350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10823468799935654,0.3550006810000923,4.0,416.0,7.1239013671875,0.5012709379989246,0.0,0.0001,0.004307757000788115,0.0,12.0
38,25,,,1681082350,2.125,0.0,0.21600000000000819,6719.946752,0.008172264454575431,38701.0,0.39748808936640506,2367.827968,131.0,6155.165696,0.0,0.0,0.0,7.5,27153.0,44.50904923705257,22681.096192,2.654208,1121.0,0.14399999999932334,4723.408896,0.0,271805.0,28.1,1.875,28144.902144,82.0,0.006835010999566293,0.00075483799992071,0.0257063509998261,,,,,,,,,,,
39,25,,,1681082350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1070245379996777,0.3518094659993949,4.0,448.0,7.1131591796875,0.4966508759989665,0.0,0.0001,0.0045206720005808165,0.0,13.0
40,26,,,1681082351,2.125,0.0,0.22799999999998022,6720.339968,0.228836739536007,39886.0,0.3053604092774574,2367.799296,175.0,6155.137024,0.0,0.0,0.0,7.5,28259.0,28.78578944557598,22680.711168,2.654208,1142.0,0.2029999999995198,4723.408896,0.0,273534.0,28.1,1.875,28144.902144,82.0,0.006825955999374855,0.0007577050000691088,0.02796343599948159,,0.3527409609996539,,,,,,,,,
41,26,,,1681082351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10731660800047393,,4.0,480.0,7.4512939453125,0.5000933289975364,0.0,0.0001,0.004488662998483051,0.0,14.0
42,27,,,1681082352,2.125,0.0,0.24399999999999977,6720.077824,0.044947091039101376,41579.0,0.3745564318203859,2367.827968,181.0,6155.165696,0.0,0.0,0.0,7.5,29427.0,29.361431840723284,22680.969216,2.654208,1175.0,0.20899999999983265,4723.412992,0.0,275549.0,28.1,1.875,28144.902144,85.0,0.0067714580000028946,0.0007355710004048888,0.02540264000163006,0.1091779279995535,0.35591487100100494,,,,,,,,,
43,27,,,1681082352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,512.0,7.239013671875,0.5021914260014455,0.0,0.0001,0.004188957998849219,0.0,15.0
44,28,,,1681082353,2.25,0.0,0.2599999999999909,6719.7952,0.008172211974318687,42905.0,0.36799693969878117,2367.799296,183.0,6155.137024,0.0,0.0,0.0,8.875,30463.0,26.55040739871507,22681.25184,2.654208,1191.0,0.21000000000003638,4723.412992,0.0,277277.0,28.1,2.375,28144.902144,86.0,0.00677541600089171,0.0006881199988129083,0.02626282200071728,0.10961944500013487,0.35516516899951966,,,,,,,,,
