03_hivemind/num_clients,04_peers/peer_3_epoch_oos,03_hivemind/per_epoch_training_samples,04_peers/peer_8_samples_accumulated,04_peers/peer_7_epoch_oos,04_peers/peer_4_samples_accumulated,03_hivemind/num_peers,04_peers/peer_9_epoch,04_peers/peer_2_epoch_oos,04_peers/peer_8_epoch,04_peers/peer_1_samples_per_second,03_hivemind/total_training_samples,_step,04_peers/peer_5_epoch,03_hivemind/overshot_TBS,04_peers/peer_4_epoch_oos,03_hivemind/epoch_based_sps,04_peers/peer_2_samples_per_second,_runtime,03_hivemind/global_epoch,03_hivemind/next_fetch_time_s,04_peers/peer_6_samples_per_second,04_peers/peer_6_samples_accumulated,04_peers/peer_6_epoch_oos,03_hivemind/eta_next_epoch_s,04_peers/peer_3_samples_per_second,04_peers/peer_4_samples_per_second,04_peers/peer_2_samples_accumulated,04_peers/peer_8_samples_per_second,04_peers/peer_7_samples_accumulated,_timestamp,03_hivemind/epoch_s,04_peers/peer_1_epoch,04_peers/peer_7_epoch,04_peers/peer_5_samples_per_second,04_peers/peer_5_samples_accumulated,03_hivemind/actual_total_samples_per_second,04_peers/peer_3_epoch,04_peers/peer_6_epoch,04_peers/peer_8_epoch_oos,04_peers/peer_1_samples_accumulated,04_peers/peer_3_samples_accumulated,04_peers/peer_9_samples_per_second,04_peers/peer_9_samples_accumulated,03_hivemind/reached_TBS,04_peers/peer_9_epoch_oos,04_peers/peer_2_epoch,03_hivemind/undershot_TBS,04_peers/peer_4_epoch,04_peers/peer_1_epoch_oos,03_hivemind/estimated_current_samples,03_hivemind/global_samples_accumulated,04_peers/peer_5_epoch_oos,04_peers/peer_7_samples_per_second,03_hivemind/optimistic_total_samples_per_second
0,0.0,,960.0,0.0,960.0,9,1.0,0.0,1.0,240.87,,61,1.0,,0.0,,104.36,124,1,10.0,95.71,864.0,0.0,19.33,107.65,106.54,928.0,105.55,896.0,1681156976.0,,1.0,1.0,105.7,928.0,1121.3685207546002,1.0,1.0,0.0,1888.0,1056.0,106.78,1024.0,,0.0,1.0,,1.0,0.0,11094,10880,0.0,104.11,1121.3685207546002
0,0.0,,1088.0,0.0,1088.0,9,1.0,0.0,1.0,251.23,,62,1.0,,0.0,,109.38,125,1,10.0,101.29,992.0,0.0,17.71,109.85,109.96,1088.0,109.67,1056.0,1681156977.0,,1.0,1.0,109.09,1056.0,1148.0647727584026,1.0,1.0,0.0,2176.0,1184.0,110.55,1152.0,,0.0,1.0,,1.0,0.0,12439,12192,0.0,110.35,1148.0647727584026
0,0.0,,1216.0,0.0,1216.0,9,1.0,0.0,1.0,256.31,,63,1.0,,0.0,,112.03,126,1,10.0,105.17,1120.0,0.0,16.33,111.39,112.08,1216.0,112.33,1184.0,1681156978.0,,1.0,1.0,111.57,1184.0,1163.2695956969035,1.0,1.0,0.0,2464.0,1312.0,113.42,1280.0,,0.0,1.0,,1.0,0.0,13776,13536,0.0,113.77,1163.2695956969035
0,0.0,,1344.0,0.0,1344.0,9,1.0,0.0,1.0,257.1,,64,1.0,,0.0,,113.7,127,1,10.0,107.83,1248.0,0.0,15.0,112.24,113.42,1344.0,114.37,1312.0,1681156979.0,,1.0,1.0,113.74,1344.0,1176.3776180922778,1.0,1.0,0.0,2752.0,1440.0,115.02,1408.0,,0.0,1.0,,1.0,0.0,15122,14848,0.0,115.85,1176.3776180922778
0,0.0,,1472.0,0.0,1472.0,9,1.0,0.0,1.0,260.88,,65,1.0,,0.0,,114.72,128,1,10.0,109.67,1376.0,0.0,13.76,112.73,114.62,1472.0,115.69,1440.0,1681156980.0,,1.0,1.0,114.66,1472.0,1184.4698221240346,1.0,1.0,0.0,3040.0,1568.0,116.05,1536.0,,0.0,1.0,,1.0,0.0,16476,16256,0.0,117.36,1184.4698221240346
0,0.0,,1632.0,0.0,1600.0,9,1.0,0.0,1.0,262.33,,66,1.0,,0.0,,115.49,129,1,9.42,110.9,1504.0,0.0,12.56,113.16,115.25,1600.0,116.7,1568.0,1681156981.0,,1.0,1.0,115.36,1600.0,1190.3874902922341,1.0,1.0,0.0,3360.0,1696.0,116.76,1696.0,,0.0,1.0,,1.0,0.0,17816,17600,0.0,118.5,1190.3874902922341
0,0.0,,1760.0,0.0,1728.0,9,1.0,0.0,1.0,263.88,,67,1.0,,0.0,,115.97,130,1,8.55,111.71,1632.0,0.0,11.4,113.48,115.71,1728.0,117.16,1728.0,1681156982.0,,1.0,1.0,115.85,1728.0,1194.2537410389323,1.0,1.0,0.0,3648.0,1824.0,117.26,1824.0,,0.0,1.0,,1.0,0.0,19154,18912,0.0,119.36,1194.2537410389323
0,0.0,,1888.0,0.0,1856.0,9,1.0,0.0,1.0,266.07,,68,1.0,,0.0,,116.19,131,1,7.7,112.21,1760.0,0.0,10.27,113.58,115.78,1856.0,117.39,1856.0,1681156983.0,,1.0,1.0,116.08,1856.0,1195.6700457431543,1.0,1.0,0.0,3936.0,1952.0,117.42,1952.0,,0.0,1.0,,1.0,0.0,20492,20224,0.0,119.54,1195.6700457431543
0,0.0,,2016.0,0.0,1984.0,9,1.0,0.0,1.0,265.86,,69,1.0,,0.0,,116.36,133,1,6.85,112.48,1888.0,0.0,9.14,113.75,116.04,1984.0,117.47,1984.0,1681156985.0,,1.0,1.0,116.23,1984.0,1196.8291548849982,1.0,1.0,0.0,4224.0,2080.0,117.53,2080.0,,0.0,1.0,,1.0,0.0,21833,21568,0.0,119.94,1196.8291548849982
0,0.0,,2144.0,0.0,2112.0,9,1.0,0.0,1.0,266.38,,70,1.0,,0.0,,116.23,134,1,6.01,112.54,2016.0,0.0,8.01,113.77,116.07,2112.0,117.72,2112.0,1681156986.0,,1.0,1.0,116.31,2112.0,1196.8092415419449,1.0,1.0,0.0,4544.0,2208.0,117.66,2208.0,,0.0,1.0,,1.0,0.0,23180,22880,0.0,120.15,1196.8092415419449
0,0.0,,2272.0,0.0,2240.0,9,1.0,0.0,1.0,265.84,,71,1.0,,0.0,,116.24,135,1,5.17,112.7,2144.0,0.0,6.9,113.75,116.09,2240.0,117.88,2240.0,1681156987.0,,1.0,1.0,116.38,2240.0,1196.6292608055926,1.0,1.0,0.0,4832.0,2336.0,117.66,2336.0,,0.0,1.0,,1.0,0.0,24515,24256,0.0,120.27,1196.6292608055926
0,0.0,,2400.0,0.0,2400.0,9,1.0,0.0,1.0,265.81,,72,1.0,,0.0,,116.27,136,1,4.34,112.77,2272.0,0.0,5.79,113.84,116.05,2368.0,117.8,2400.0,1681156988.0,,1.0,1.0,116.25,2368.0,1196.8330932411575,1.0,1.0,0.0,5120.0,2464.0,117.62,2464.0,,0.0,1.0,,1.0,0.0,25844,25600,0.0,120.22,1196.8330932411575
0,0.0,,2528.0,0.0,2528.0,9,1.0,0.0,1.0,266.37,,73,1.0,,0.0,,116.21,137,1,3.5,112.84,2400.0,0.0,4.66,113.82,116.02,2496.0,117.95,2528.0,1681156989.0,,1.0,1.0,116.13,2496.0,1197.0940910383258,1.0,1.0,0.0,5440.0,2592.0,117.59,2592.0,,0.0,1.0,,1.0,0.0,27185,26944,0.0,119.9,1197.0940910383258
0,0.0,,2688.0,0.0,2656.0,9,1.0,0.0,1.0,266.46,,74,1.0,,0.0,,116.24,138,1,2.65,112.94,2528.0,0.0,3.54,113.78,115.89,2624.0,118.03,2656.0,1681156990.0,,1.0,1.0,116.06,2624.0,1196.7009696237142,1.0,1.0,0.0,5728.0,2720.0,117.6,2720.0,,0.0,1.0,,1.0,0.0,28532,28320,0.0,120.1,1196.7009696237142
0,0.0,,2816.0,0.0,2784.0,9,1.0,0.0,1.0,266.06,,75,1.0,,0.0,,116.18,139,1,1.81,113.0,2656.0,0.0,2.42,113.84,115.94,2784.0,118.04,2784.0,1681156991.0,,1.0,1.0,115.85,2752.0,1195.73222107982,1.0,1.0,0.0,6016.0,2848.0,117.57,2880.0,,0.0,1.0,,1.0,0.0,29879,29632,0.0,120.22,1195.73222107982
0,0.0,,2944.0,0.0,2912.0,9,1.0,0.0,1.0,264.15,,76,1.0,,0.0,,116.29,140,1,0.97,113.21,2784.0,0.0,1.29,114.05,115.93,2912.0,118.16,2912.0,1681156992.0,,1.0,1.0,116.0,2880.0,1193.934253317745,1.0,1.0,0.0,6304.0,2976.0,117.58,3008.0,,0.0,1.0,,1.0,0.0,31224,31008,0.0,120.37,1193.934253317745
0,0.0,,3072.0,0.0,3040.0,9,1.0,0.0,1.0,263.11,,77,1.0,,0.0,,116.19,142,1,0.5,113.19,2912.0,0.0,0.18,114.14,115.8,3040.0,117.76,3072.0,1681156994.0,,1.0,1.0,115.87,3008.0,1191.5512851214598,1.0,1.0,0.0,6624.0,3104.0,117.71,3136.0,,0.0,1.0,,1.0,0.0,32554,32320,0.0,120.16,1191.5512851214598
0,0.0,,3200.0,0.0,3168.0,9,1.0,0.0,1.0,260.15,,78,1.0,,0.0,,116.23,143,1,0.5,113.35,3040.0,0.0,0.0,114.26,115.72,3168.0,117.95,3200.0,1681156995.0,,1.0,1.0,115.99,3168.0,1189.0180812575427,1.0,1.0,0.0,6880.0,3232.0,117.68,3264.0,,0.0,1.0,,1.0,0.0,33887,32928,0.0,120.22,1189.0180812575427
0,0.0,,3264.0,0.0,3232.0,9,1.0,0.0,1.0,257.33,,79,1.0,,0.0,,116.26,144,1,0.5,113.48,3104.0,0.0,0.0,114.23,115.7,3232.0,118.06,3264.0,1681156996.0,,1.0,1.0,116.03,3200.0,1189.0180812575427,1.0,1.0,0.0,7008.0,3296.0,117.72,3328.0,,0.0,1.0,,1.0,0.0,35232,32928,0.0,120.22,1189.0180812575427
0,0.0,,3264.0,0.0,3232.0,9,1.0,0.0,1.0,257.33,,80,1.0,,0.0,,116.26,145,1,0.5,113.48,3104.0,0.0,0.0,114.23,115.7,3232.0,118.06,3264.0,1681156997.0,,1.0,1.0,116.03,3200.0,1189.0180812575427,1.0,1.0,0.0,7008.0,3296.0,117.72,3328.0,,0.0,1.0,,1.0,0.0,36567,32928,0.0,120.22,1189.0180812575427
0,0.0,,3264.0,0.0,3232.0,9,1.0,0.0,1.0,257.33,,81,1.0,,0.0,,116.26,146,1,0.5,113.48,3104.0,0.0,0.0,114.23,115.7,3232.0,118.06,3264.0,1681156998.0,,1.0,1.0,116.03,3200.0,1189.0180812575427,1.0,1.0,0.0,7008.0,3296.0,117.72,3328.0,,0.0,1.0,,1.0,0.0,37897,32928,0.0,120.22,1189.0180812575427
0,0.0,,3264.0,0.0,3232.0,9,1.0,0.0,1.0,257.33,,82,1.0,,0.0,,116.26,147,1,0.5,113.48,3104.0,0.0,0.0,114.23,115.7,3232.0,118.06,3264.0,1681156999.0,,1.0,1.0,116.03,3200.0,1189.0180812575427,1.0,1.0,0.0,7008.0,3296.0,117.72,3328.0,,0.0,1.0,,1.0,0.0,39223,32928,0.0,120.22,1189.0180812575427
0,0.0,,3264.0,0.0,3232.0,9,1.0,0.0,1.0,257.33,,83,1.0,,0.0,,116.26,148,1,0.5,113.48,3104.0,0.0,0.0,114.23,115.7,3232.0,118.06,3264.0,1681157000.0,,1.0,1.0,116.03,3200.0,1189.0180812575427,1.0,1.0,0.0,7008.0,3296.0,117.72,3328.0,,0.0,1.0,,1.0,0.0,40554,32928,0.0,120.22,1189.0180812575427
0,0.0,,3264.0,0.0,3232.0,9,1.0,0.0,1.0,257.33,,84,1.0,,0.0,,116.26,149,1,0.5,113.48,3104.0,0.0,0.0,114.23,115.7,3232.0,118.06,3264.0,1681157001.0,,1.0,1.0,116.03,3200.0,1189.0180812575427,1.0,1.0,0.0,7008.0,3296.0,117.72,3328.0,,0.0,1.0,,1.0,0.0,41882,32928,0.0,120.22,1189.0180812575427
0,0.0,,3264.0,0.0,3232.0,9,1.0,0.0,1.0,257.33,,85,1.0,,0.0,,116.26,151,1,0.5,113.48,3104.0,0.0,0.0,114.23,115.7,3232.0,118.06,3264.0,1681157003.0,,1.0,1.0,116.03,3200.0,1189.0180812575427,1.0,1.0,0.0,7008.0,3296.0,117.72,3328.0,,0.0,1.0,,1.0,0.0,43214,32928,0.0,120.22,1189.0180812575427
0,0.0,,3264.0,0.0,3232.0,9,1.0,0.0,1.0,257.33,,86,1.0,,0.0,,116.26,152,1,0.5,113.48,3104.0,0.0,0.0,114.23,115.7,3232.0,118.06,3264.0,1681157004.0,,1.0,1.0,116.03,3200.0,1189.0180812575427,1.0,1.0,0.0,7008.0,3296.0,117.72,3328.0,,0.0,1.0,,1.0,0.0,44555,32928,0.0,120.22,1189.0180812575427
0,0.0,,3264.0,0.0,3232.0,9,1.0,0.0,1.0,257.33,,87,1.0,,0.0,,116.26,153,1,0.5,113.48,3104.0,0.0,0.0,114.23,115.7,3232.0,118.06,3264.0,1681157005.0,,1.0,1.0,116.03,3200.0,1189.0180812575427,1.0,1.0,0.0,7008.0,3296.0,117.72,3328.0,,0.0,1.0,,1.0,0.0,45876,32928,0.0,120.22,1189.0180812575427
0,0.0,,3264.0,0.0,3232.0,9,1.0,0.0,1.0,257.33,,88,1.0,,0.0,,116.26,154,1,0.5,113.48,3104.0,0.0,0.0,114.23,115.7,3232.0,118.06,3264.0,1681157006.0,,1.0,1.0,116.03,3200.0,1189.0180812575427,1.0,1.0,0.0,7008.0,3296.0,117.72,3328.0,,0.0,1.0,,1.0,0.0,47202,32928,0.0,120.22,1189.0180812575427
0,0.0,,3264.0,0.0,3232.0,9,1.0,0.0,1.0,257.33,,89,1.0,,0.0,,116.26,155,1,0.5,113.48,3104.0,0.0,0.0,114.23,115.7,3232.0,118.06,3264.0,1681157007.0,,1.0,1.0,116.03,3200.0,1189.0180812575427,1.0,1.0,0.0,7008.0,3296.0,117.72,3328.0,,0.0,1.0,,1.0,0.0,48552,32928,0.0,120.22,1189.0180812575427
0,0.0,,3264.0,0.0,3232.0,9,1.0,0.0,1.0,257.33,,90,1.0,,0.0,,116.26,156,1,0.5,113.48,3104.0,0.0,0.0,114.23,115.7,3232.0,118.06,3264.0,1681157008.0,,1.0,1.0,116.03,3200.0,1189.0180812575427,1.0,1.0,0.0,7008.0,3296.0,117.72,3328.0,,0.0,1.0,,1.0,0.0,49882,32928,0.0,120.22,1189.0180812575427
0,0.0,,3264.0,0.0,3232.0,9,1.0,0.0,1.0,257.33,,91,1.0,,0.0,,116.26,157,1,0.5,113.48,3104.0,0.0,0.0,114.23,115.7,3232.0,118.06,3264.0,1681157009.0,,1.0,1.0,116.03,3200.0,1189.0180812575427,1.0,1.0,0.0,7008.0,3296.0,117.72,3328.0,,0.0,1.0,,1.0,0.0,51213,32928,0.0,120.22,1189.0180812575427
0,0.0,,3264.0,0.0,3232.0,9,1.0,0.0,1.0,257.33,,92,1.0,,0.0,,116.26,158,1,0.5,113.48,3104.0,0.0,0.0,114.23,115.7,3232.0,118.06,3264.0,1681157010.0,,1.0,1.0,116.03,3200.0,1189.0180812575427,1.0,1.0,0.0,7008.0,3296.0,117.72,3328.0,,0.0,1.0,,1.0,0.0,52540,32928,0.0,120.22,1189.0180812575427
0,0.0,,3264.0,0.0,3232.0,9,1.0,0.0,1.0,257.33,,93,1.0,,0.0,,116.26,159,1,0.5,113.48,3104.0,0.0,0.0,114.23,115.7,3232.0,118.06,3264.0,1681157011.0,,1.0,1.0,116.03,3200.0,1189.0180812575427,1.0,1.0,0.0,7008.0,3296.0,117.72,3328.0,,0.0,1.0,,1.0,0.0,53863,32928,0.0,120.22,1189.0180812575427
0,0.0,,3264.0,0.0,3232.0,9,1.0,0.0,1.0,257.33,,94,1.0,,0.0,,116.26,161,1,0.5,113.48,3104.0,0.0,0.0,114.23,115.7,3232.0,118.06,3264.0,1681157013.0,,1.0,1.0,116.03,3200.0,1189.0180812575427,1.0,1.0,0.0,7008.0,3296.0,117.72,3328.0,,0.0,1.0,,1.0,0.0,55197,32928,0.0,120.22,1189.0180812575427
0,0.0,,3264.0,0.0,3232.0,9,1.0,0.0,1.0,257.33,,95,1.0,,0.0,,116.26,162,1,0.5,113.48,3104.0,0.0,0.0,114.23,115.7,3232.0,118.06,3264.0,1681157014.0,,1.0,1.0,116.03,3200.0,1189.0180812575427,1.0,1.0,0.0,7008.0,3296.0,117.72,3328.0,,0.0,1.0,,1.0,0.0,56550,32928,0.0,120.22,1189.0180812575427
0,0.0,,3264.0,0.0,3232.0,9,1.0,0.0,1.0,257.33,,96,1.0,,0.0,,116.26,163,1,0.5,113.48,3104.0,0.0,0.0,114.23,115.7,3232.0,118.06,3264.0,1681157015.0,,1.0,1.0,116.03,3200.0,1189.0180812575427,1.0,1.0,0.0,7008.0,3296.0,117.72,3328.0,,0.0,1.0,,1.0,0.0,57882,32928,0.0,120.22,1189.0180812575427
0,0.0,,3264.0,0.0,3232.0,9,1.0,0.0,1.0,257.33,,97,1.0,,0.0,,116.26,164,1,0.5,113.48,3104.0,0.0,0.0,114.23,115.7,3232.0,118.06,3264.0,1681157016.0,,1.0,1.0,116.03,3200.0,1189.0180812575427,1.0,1.0,0.0,7008.0,3296.0,117.72,3328.0,,0.0,1.0,,1.0,0.0,59213,32928,0.0,120.22,1189.0180812575427
0,0.0,,3264.0,0.0,3232.0,9,1.0,0.0,1.0,257.33,,98,1.0,,0.0,,116.26,165,1,0.5,113.48,3104.0,0.0,0.0,114.23,115.7,3232.0,118.06,3264.0,1681157017.0,,1.0,1.0,116.03,3200.0,1189.0180812575427,1.0,1.0,0.0,7008.0,3296.0,117.72,3328.0,,0.0,1.0,,1.0,0.0,60551,32928,0.0,120.22,1189.0180812575427
0,0.0,,3264.0,0.0,3232.0,9,1.0,0.0,1.0,257.33,,99,1.0,,0.0,,116.26,166,1,0.5,113.48,3104.0,0.0,0.0,114.23,115.7,3232.0,118.06,3264.0,1681157018.0,,1.0,1.0,116.03,3200.0,1189.0180812575427,1.0,1.0,0.0,7008.0,3296.0,117.72,3328.0,,0.0,1.0,,1.0,0.0,61880,32928,0.0,120.22,1189.0180812575427
0,0.0,,3264.0,0.0,3232.0,9,1.0,0.0,1.0,257.33,,100,1.0,,0.0,,116.26,167,1,0.5,113.48,3104.0,0.0,0.0,114.23,115.7,3232.0,118.06,3264.0,1681157019.0,,1.0,1.0,116.03,3200.0,1189.0180812575427,1.0,1.0,0.0,7008.0,3296.0,117.72,3328.0,,0.0,1.0,,1.0,0.0,63245,32928,0.0,120.22,1189.0180812575427
0,0.0,,3264.0,0.0,3232.0,9,1.0,0.0,1.0,257.33,,101,1.0,,0.0,,116.26,169,1,0.5,113.48,3104.0,0.0,0.0,114.23,115.7,3232.0,118.06,3264.0,1681157021.0,,1.0,1.0,116.03,3200.0,1189.0180812575427,1.0,1.0,0.0,7008.0,3296.0,117.72,3328.0,,0.0,1.0,,1.0,0.0,64608,32928,0.0,120.22,1189.0180812575427
0,0.0,,3264.0,0.0,3232.0,9,1.0,0.0,1.0,257.33,,102,1.0,,0.0,,116.26,170,1,0.5,113.48,3104.0,0.0,0.0,114.23,115.7,3232.0,118.06,3264.0,1681157022.0,,1.0,1.0,116.03,3200.0,1189.0180812575427,1.0,1.0,0.0,7008.0,3296.0,117.72,3328.0,,0.0,1.0,,1.0,0.0,66021,32928,0.0,120.22,1189.0180812575427
0,0.0,,3264.0,0.0,3232.0,9,1.0,0.0,1.0,257.33,,103,1.0,,0.0,,116.26,171,2,10.0,113.48,3104.0,0.0,28.76,114.23,115.7,3232.0,118.06,3264.0,1681157023.0,,1.0,1.0,116.03,3200.0,198.9769321807788,1.0,1.0,0.0,7008.0,3296.0,117.72,3328.0,,0.0,1.0,,1.0,0.0,246,192,0.0,120.22,1130.6694474340018
0,1.0,32928.0,3264.0,1.0,3232.0,9,1.0,1.0,1.0,198.98,65888.0,104,1.0,2.0,1.0,562.9066100675111,116.26,172,2,10.0,113.48,3104.0,1.0,28.53,114.23,115.7,3232.0,118.06,3264.0,1681157024.0,58.49638183508068,2.0,1.0,116.03,3200.0,533.6981289601468,1.0,1.0,1.0,192.0,3296.0,117.72,3328.0,0.0,1.0,1.0,0.0,1.0,0.0,879,800,1.0,120.22,1117.7474192886623
0,0.0,,3264.0,1.0,64.0,9,2.0,1.0,1.0,235.03,,105,1.0,,0.0,,116.26,173,2,10.0,113.48,3104.0,1.0,28.72,101.3,96.25,3232.0,118.06,3264.0,1681157025.0,,2.0,1.0,116.03,3200.0,1060.2572861523931,2.0,1.0,1.0,512.0,128.0,101.11,96.0,,0.0,1.0,,2.0,0.0,2320,1856,1.0,120.22,1060.2572861523931
0,0.0,,192.0,0.0,192.0,9,2.0,0.0,2.0,235.03,,106,2.0,,0.0,,103.88,174,2,10.0,95.5,96.0,0.0,26.41,106.18,104.3,160.0,105.17,96.0,1681157026.0,,2.0,2.0,101.83,128.0,1101.3854424826472,2.0,2.0,0.0,512.0,256.0,106.6,224.0,,0.0,2.0,,2.0,0.0,3676,2912,0.0,101.76,1101.3854424826472
0,0.0,,320.0,0.0,320.0,9,2.0,0.0,2.0,235.03,,107,2.0,,0.0,,108.53,175,2,10.0,103.23,224.0,0.0,28.45,109.64,108.72,288.0,109.91,256.0,1681157027.0,,2.0,2.0,106.84,256.0,998.2248491056677,2.0,2.0,0.0,512.0,384.0,110.68,352.0,,0.0,2.0,,2.0,0.0,4364,4096,0.0,108.8,998.2248491056677
0,0.0,,448.0,0.0,448.0,9,2.0,0.0,2.0,105.7,,108,2.0,,0.0,,111.68,177,2,10.0,107.29,352.0,0.0,27.34,112.01,111.8,416.0,113.13,384.0,1681157029.0,,2.0,2.0,110.4,384.0,998.3170230867183,2.0,2.0,0.0,672.0,512.0,113.52,480.0,,0.0,2.0,,2.0,0.0,5478,5024,0.0,112.7,998.3170230867183
0,0.0,,544.0,0.0,512.0,9,2.0,0.0,2.0,89.9,,109,2.0,,0.0,,113.88,178,2,10.0,110.1,480.0,0.0,28.31,113.23,112.98,544.0,114.82,512.0,1681157030.0,,2.0,2.0,112.93,512.0,935.6329486521051,2.0,2.0,0.0,736.0,608.0,115.03,576.0,,0.0,2.0,,2.0,0.0,6279,5984,0.0,115.45,935.6329486521051
0,0.0,,608.0,0.0,640.0,9,2.0,0.0,2.0,157.32,,110,2.0,,0.0,,115.1,179,2,10.0,111.6,576.0,0.0,25.47,91.03,94.25,640.0,91.64,544.0,1681157031.0,,2.0,2.0,89.02,576.0,993.4471013540648,2.0,2.0,0.0,1056.0,672.0,96.57,672.0,,0.0,2.0,,2.0,0.0,7467,7264,0.0,89.1,993.4471013540648
0,0.0,,768.0,0.0,768.0,9,2.0,0.0,2.0,208.35,,111,2.0,,0.0,,90.56,180,2,10.0,93.59,672.0,0.0,22.34,98.32,101.07,704.0,101.38,704.0,1681157032.0,,2.0,2.0,97.12,704.0,1071.7178303274459,2.0,2.0,0.0,1344.0,800.0,103.29,800.0,,0.0,2.0,,2.0,0.0,8831,8608,0.0,99.78,1071.7178303274459
0,0.0,,896.0,0.0,896.0,9,2.0,0.0,2.0,236.88,,112,2.0,,0.0,,100.14,181,2,10.0,100.04,800.0,0.0,20.07,103.82,106.16,864.0,107.07,832.0,1681157033.0,,2.0,2.0,103.34,832.0,1124.055009520328,2.0,2.0,0.0,1632.0,928.0,108.26,928.0,,0.0,2.0,,2.0,0.0,10208,9984,0.0,106.0,1124.055009520328
0,0.0,,1024.0,0.0,1024.0,9,2.0,0.0,2.0,253.4,,113,2.0,,0.0,,105.67,182,2,10.0,104.84,928.0,0.0,18.36,108.6,109.84,992.0,111.01,960.0,1681157034.0,,2.0,2.0,107.67,960.0,1154.6116626692258,2.0,2.0,0.0,1920.0,1088.0,112.41,1088.0,,0.0,2.0,,2.0,0.0,11566,11328,0.0,110.61,1154.6116626692258
0,0.0,,1152.0,0.0,1152.0,9,2.0,0.0,2.0,260.87,,114,2.0,,0.0,,109.59,183,2,10.0,108.12,1056.0,0.0,16.95,110.89,112.31,1120.0,113.6,1088.0,1681157035.0,,2.0,2.0,110.85,1088.0,1171.2700595782683,2.0,2.0,0.0,2240.0,1216.0,114.62,1216.0,,0.0,2.0,,2.0,0.0,12913,12640,0.0,113.77,1171.2700595782683
0,0.0,,1280.0,0.0,1280.0,9,2.0,0.0,2.0,261.87,,115,2.0,,0.0,,112.28,184,2,10.0,110.39,1184.0,0.0,15.61,112.54,113.6,1248.0,115.65,1216.0,1681157036.0,,2.0,2.0,112.95,1216.0,1184.168034948095,2.0,2.0,0.0,2528.0,1344.0,116.11,1344.0,,0.0,2.0,,2.0,0.0,14284,14016,0.0,115.86,1184.168034948095
0,0.0,,1440.0,0.0,1408.0,9,2.0,0.0,2.0,263.65,,116,2.0,,0.0,,114.13,185,2,10.0,111.99,1312.0,0.0,14.35,113.62,114.75,1376.0,117.05,1376.0,1681157037.0,,2.0,2.0,114.29,1344.0,1193.2369793314135,2.0,2.0,0.0,2816.0,1472.0,116.95,1472.0,,0.0,2.0,,2.0,0.0,15644,15392,0.0,117.74,1193.2369793314135
0,0.0,,1568.0,0.0,1568.0,9,2.0,0.0,2.0,265.68,,117,2.0,,0.0,,115.32,187,2,9.86,112.92,1440.0,0.0,13.15,114.37,115.67,1504.0,117.7,1504.0,1681157039.0,,2.0,2.0,115.38,1472.0,1198.8333610229602,2.0,2.0,0.0,3136.0,1600.0,117.39,1600.0,,0.0,2.0,,2.0,0.0,17003,16736,0.0,118.81,1198.8333610229602
0,0.0,,1696.0,0.0,1696.0,9,2.0,0.0,2.0,266.96,,118,2.0,,0.0,,116.05,188,2,9.04,113.55,1568.0,0.0,12.05,114.75,116.09,1632.0,118.19,1632.0,1681157040.0,,2.0,2.0,116.16,1632.0,1196.3143700090793,2.0,2.0,0.0,3424.0,1728.0,117.78,1728.0,,0.0,2.0,,2.0,0.0,18349,18112,0.0,119.3,1196.3143700090793
0,0.0,,1824.0,0.0,1824.0,9,2.0,0.0,2.0,261.66,,119,2.0,,0.0,,116.49,189,2,8.22,113.89,1696.0,0.0,10.96,114.98,116.4,1792.0,118.41,1760.0,1681157041.0,,2.0,2.0,116.43,1760.0,1193.093677903733,2.0,2.0,0.0,3712.0,1856.0,118.26,1888.0,,0.0,2.0,,2.0,0.0,19687,19456,0.0,119.79,1193.093677903733
0,0.0,,1952.0,0.0,1952.0,9,2.0,0.0,2.0,257.11,,120,2.0,,0.0,,116.86,190,2,7.43,114.07,1824.0,0.0,9.9,115.08,116.5,1920.0,118.45,1920.0,1681157042.0,,2.0,2.0,116.67,1888.0,1187.347286753125,2.0,2.0,0.0,4000.0,1984.0,118.41,2016.0,,0.0,2.0,,2.0,0.0,21013,20768,0.0,119.95,1187.347286753125
0,0.0,,2080.0,0.0,2080.0,9,2.0,0.0,2.0,251.17,,121,2.0,,0.0,,116.99,191,2,6.56,114.06,1952.0,0.0,8.75,115.03,116.47,2048.0,118.56,2048.0,1681157043.0,,2.0,2.0,116.72,2016.0,1191.298473285356,2.0,2.0,0.0,4288.0,2112.0,118.46,2144.0,,0.0,2.0,,2.0,0.0,22345,22080,0.0,119.89,1191.298473285356
0,0.0,,2240.0,0.0,2208.0,9,2.0,0.0,2.0,255.25,,122,2.0,,0.0,,117.02,192,2,5.73,113.89,2080.0,0.0,7.64,115.0,116.46,2176.0,118.53,2176.0,1681157044.0,,2.0,2.0,116.73,2144.0,1190.8800712175168,2.0,2.0,0.0,4544.0,2240.0,118.39,2272.0,,0.0,2.0,,2.0,0.0,23674,23392,0.0,120.04,1190.8800712175168
0,0.0,,2368.0,0.0,2336.0,9,2.0,0.0,2.0,255.39,,123,2.0,,0.0,,116.99,193,2,4.88,113.89,2208.0,0.0,6.51,114.9,116.27,2304.0,118.52,2304.0,1681157045.0,,2.0,2.0,116.58,2272.0,1192.457612191841,2.0,2.0,0.0,4832.0,2368.0,118.29,2400.0,,0.0,2.0,,2.0,0.0,25004,24704,0.0,120.06,1192.457612191841
