03_hivemind/estimated_current_samples,03_hivemind/optimistic_total_samples_per_second,03_hivemind/num_peers,03_hivemind/global_samples_accumulated,_step,03_hivemind/eta_next_epoch_s,_runtime,03_hivemind/global_epoch,03_hivemind/next_fetch_time_s,03_hivemind/actual_total_samples_per_second,_timestamp,03_hivemind/num_clients,04_peers/peer_1_samples_accumulated,04_peers/peer_1_epoch,04_peers/peer_1_samples_per_second,04_peers/peer_1_epoch_oos,04_peers/peer_2_samples_accumulated,04_peers/peer_2_epoch,04_peers/peer_2_epoch_oos,04_peers/peer_2_samples_per_second,03_hivemind/epoch_s,03_hivemind/undershot_TBS,03_hivemind/total_training_samples,03_hivemind/per_epoch_training_samples,03_hivemind/reached_TBS,03_hivemind/epoch_based_sps,03_hivemind/overshot_TBS
579,32.891188635080724,1,576,0,480.53,37,0,10.0,32.891188635080724,1683041609,0,,,,,,,,,,,,,,,
3009,465.2886895785638,1,1568,1,28.75,41,0,7.19,465.2886895785638,1683041613,0,576.0,0.0,32.89,0.0,,,,,,,,,,,
5126,833.6974967723228,1,5056,2,13.5,43,0,3.38,833.6974967723228,1683041615,0,1568.0,0.0,465.29,0.0,,,,,,,,,,,
6101,825.7809142625034,1,6016,3,12.45,44,0,3.11,825.7809142625034,1683041616,0,5056.0,0.0,833.7,0.0,,,,,,,,,,,
7077,825.4298871865142,1,6976,4,11.28,45,0,2.82,825.4298871865142,1683041617,0,6016.0,0.0,825.78,0.0,,,,,,,,,,,
9011,1379.930094444966,2,8864,5,5.34,46,0,2.14,1379.930094444966,1683041618,0,6976.0,0.0,825.43,0.0,,,,,,,,,,,
11255,1643.5856432990208,2,11104,6,3.12,47,0,1.25,1643.5856432990208,1683041619,0,7968.0,0.0,829.73,0.0,896.0,0.0,0.0,550.2,,,,,,,
13203,1629.502089665038,2,13056,7,1.95,49,0,0.78,1629.502089665038,1683041621,0,9088.0,0.0,829.75,0.0,2016.0,0.0,0.0,813.84,,,,,,,
15140,1638.0177967086715,2,14944,8,0.76,50,0,0.5,1638.0177967086715,1683041622,0,10080.0,0.0,824.25,0.0,2976.0,0.0,0.0,805.25,,,,,,,
17081,1618.2778927333934,2,16416,9,0.0,51,0,0.5,1618.2778927333934,1683041623,0,11040.0,0.0,828.25,0.0,3904.0,0.0,0.0,809.77,,,,,,,
19007,1618.2778927333934,2,16416,10,0.0,52,0,0.5,1618.2778927333934,1683041624,0,11776.0,0.0,820.13,0.0,4640.0,0.0,0.0,798.15,,,,,,,
20922,1618.2778927333934,2,16416,11,0.0,53,0,0.5,1618.2778927333934,1683041625,0,11776.0,0.0,820.13,0.0,4640.0,0.0,0.0,798.15,,,,,,,
22846,1618.2778927333934,2,16416,12,0.0,55,0,0.5,1618.2778927333934,1683041627,0,11776.0,0.0,820.13,0.0,4640.0,0.0,0.0,798.15,,,,,,,
970,1411.1794021133378,2,832,13,10.92,56,1,4.37,1411.1794021133378,1683041628,0,11776.0,0.0,820.13,0.0,4640.0,0.0,0.0,798.15,,,,,,,
2968,1649.8303134341386,2,2784,14,8.13,57,1,3.25,1649.8303134341386,1683041629,0,416.0,1.0,714.78,0.0,416.0,1.0,0.0,696.4,18.587913119234145,0.0,16416.0,16416.0,0.0,883.1545475114835,1.0
4929,1648.38258915655,2,4768,15,6.95,58,1,2.78,1648.38258915655,1683041630,0,1408.0,1.0,828.61,0.0,1376.0,1.0,0.0,821.23,,,,,,,
6883,1632.5910919751223,2,6720,16,5.82,59,1,2.33,1632.5910919751223,1683041631,0,2400.0,1.0,824.29,0.0,2368.0,1.0,0.0,824.09,,,,,,,
8838,1632.1466527793445,2,8672,17,4.62,60,1,1.85,1632.1466527793445,1683041632,0,3360.0,1.0,810.84,0.0,3360.0,1.0,0.0,821.75,,,,,,,
10792,1644.738963116564,2,10624,18,3.4,62,1,1.36,1644.738963116564,1683041634,0,4352.0,1.0,821.17,0.0,4320.0,1.0,0.0,810.98,,,,,,,
12753,1658.121274625583,2,12576,19,2.19,63,1,0.88,1658.121274625583,1683041635,0,5312.0,1.0,815.89,0.0,5312.0,1.0,0.0,828.85,,,,,,,
14699,1654.4855467648194,2,14496,20,1.02,64,1,0.5,1654.4855467648194,1683041636,0,6304.0,1.0,829.5,0.0,6272.0,1.0,0.0,828.62,,,,,,,
16641,1620.1812421880472,2,16416,21,0.0,65,1,0.5,1620.1812421880472,1683041637,0,7264.0,1.0,830.03,0.0,7232.0,1.0,0.0,824.45,,,,,,,
18575,1620.1812421880472,2,16416,22,0.0,66,1,0.5,1620.1812421880472,1683041638,0,8224.0,1.0,814.46,0.0,8192.0,1.0,0.0,805.72,,,,,,,
20503,1620.1812421880472,2,16416,23,0.0,68,1,0.5,1620.1812421880472,1683041640,0,8224.0,1.0,814.46,0.0,8192.0,1.0,0.0,805.72,,,,,,,
1074,1594.181673046131,2,896,24,9.6,69,2,3.84,1594.181673046131,1683041641,0,8224.0,1.0,814.46,0.0,8192.0,1.0,0.0,805.72,,,,,,,
3045,1646.8399911704632,2,2880,25,8.1,70,2,3.24,1646.8399911704632,1683041642,0,448.0,2.0,798.43,0.0,448.0,2.0,0.0,795.76,13.08783467207104,0.0,32832.0,16416.0,0.0,1254.2945728853942,2.0
4991,1629.8405059686586,2,4800,26,6.99,71,2,2.8,1629.8405059686586,1683041643,0,1440.0,2.0,820.72,0.0,1440.0,2.0,0.0,826.12,,,,,,,
6933,1632.4392667987963,2,6752,27,5.79,72,2,2.32,1632.4392667987963,1683041644,0,2400.0,2.0,809.74,0.0,2400.0,2.0,0.0,820.1,,,,,,,
8885,1640.3463066630388,2,8704,28,4.57,74,2,1.83,1640.3463066630388,1683041646,0,3360.0,2.0,820.71,0.0,3392.0,2.0,0.0,811.73,,,,,,,
10758,1508.4894508258374,2,10592,29,3.73,75,2,1.49,1508.4894508258374,1683041647,0,4320.0,2.0,809.39,0.0,4384.0,2.0,0.0,830.96,,,,,,,
12700,1618.3380064264052,2,12512,30,2.28,76,2,0.91,1618.3380064264052,1683041648,0,5248.0,2.0,681.89,0.0,5344.0,2.0,0.0,826.6,,,,,,,
14664,1652.0063402199844,2,14496,31,1.04,77,2,0.5,1652.0063402199844,1683041649,0,6208.0,2.0,812.44,0.0,6304.0,2.0,0.0,805.9,,,,,,,
16631,1653.953027632911,2,16416,32,0.0,78,2,0.5,1653.953027632911,1683041650,0,7200.0,2.0,828.96,0.0,7296.0,2.0,0.0,823.04,,,,,,,
18603,1653.953027632911,2,16416,33,0.0,80,2,0.5,1653.953027632911,1683041652,0,8160.0,2.0,831.89,0.0,8256.0,2.0,0.0,822.06,,,,,,,
20573,1653.953027632911,2,16416,34,0.0,81,2,0.5,1653.953027632911,1683041653,0,8160.0,2.0,831.89,0.0,8256.0,2.0,0.0,822.06,,,,,,,
852,1584.4005688195418,2,704,35,9.8,82,3,3.92,1584.4005688195418,1683041654,0,8160.0,2.0,831.89,0.0,8256.0,2.0,0.0,822.06,,,,,,,
2775,1634.9460633330323,2,2624,36,8.32,83,3,3.33,1634.9460633330323,1683041655,0,352.0,3.0,789.9,0.0,352.0,3.0,0.0,794.5,13.089227349497378,0.0,49248.0,16416.0,0.0,1254.1611175109101,3.0
4734,1649.6529262698764,2,4544,37,7.06,84,3,2.82,1649.6529262698764,1683041656,0,1344.0,3.0,829.07,0.0,1280.0,3.0,0.0,805.88,,,,,,,
6643,1632.9321375582422,2,6464,38,5.97,85,3,2.39,1632.9321375582422,1683041657,0,2304.0,3.0,822.84,0.0,2240.0,3.0,0.0,826.81,,,,,,,
8585,1637.0653713208999,2,8416,39,4.76,87,3,1.91,1637.0653713208999,1683041659,0,3296.0,3.0,816.4,0.0,3168.0,3.0,0.0,816.53,,,,,,,
10523,1634.3957992022647,2,10368,40,3.59,88,3,1.43,1634.3957992022647,1683041660,0,4256.0,3.0,821.85,0.0,4160.0,3.0,0.0,815.22,,,,,,,
12493,1654.6560429014185,2,12320,41,2.35,89,3,0.94,1654.6560429014185,1683041661,0,5248.0,3.0,828.79,0.0,5120.0,3.0,0.0,805.61,,,,,,,
14277,1429.006551100992,2,14112,42,1.47,90,3,0.59,1429.006551100992,1683041662,0,6208.0,3.0,820.91,0.0,6112.0,3.0,0.0,833.74,,,,,,,
15988,1321.921021863656,2,15808,43,0.3,91,3,0.5,1321.921021863656,1683041663,0,7040.0,3.0,601.34,0.0,7072.0,3.0,0.0,827.66,,,,,,,
17809,1477.754690101891,2,16512,44,0.0,93,3,0.5,1477.754690101891,1683041665,0,7744.0,3.0,489.35,0.0,8064.0,3.0,0.0,832.57,,,,,,,
19563,1477.754690101891,2,16512,45,0.0,94,3,0.5,1477.754690101891,1683041666,0,8096.0,3.0,647.29,0.0,8416.0,3.0,0.0,830.46,,,,,,,
324,1477.754690101891,2,0,46,10.87,95,4,4.35,1477.754690101891,1683041667,0,8096.0,3.0,647.29,0.0,8416.0,3.0,0.0,830.46,,,,,,,
2087,1477.754690101891,2,0,47,9.67,96,4,3.87,1477.754690101891,1683041668,0,0.0,4.0,647.29,0.0,0.0,4.0,0.0,830.46,13.070748049765825,0.0,65760.0,16512.0,0.0,1263.278883284406,4.0
3839,1477.754690101891,2,0,48,8.49,97,4,3.4,1477.754690101891,1683041669,0,0.0,4.0,647.29,0.0,0.0,4.0,0.0,830.46,,,,,,,
5601,1477.754690101891,2,0,49,7.3,99,4,2.92,1477.754690101891,1683041671,0,0.0,4.0,647.29,0.0,0.0,4.0,0.0,830.46,,,,,,,
7362,1477.754690101891,2,0,50,6.1,100,4,2.44,1477.754690101891,1683041672,0,0.0,4.0,647.29,0.0,0.0,4.0,0.0,830.46,,,,,,,
13314,1477.754690101891,2,0,51,2.08,104,4,0.83,1477.754690101891,1683041676,0,0.0,4.0,647.29,0.0,0.0,4.0,0.0,830.46,,,,,,,
14828,1477.754690101891,2,0,52,1.05,105,4,0.5,1477.754690101891,1683041677,0,0.0,4.0,647.29,0.0,0.0,4.0,0.0,830.46,,,,,,,
16334,1477.754690101891,2,0,53,0.03,106,4,0.5,1477.754690101891,1683041678,0,0.0,4.0,647.29,0.0,0.0,4.0,0.0,830.46,,,,,,,
17840,1477.754690101891,2,0,54,0.0,107,4,0.5,1477.754690101891,1683041679,0,0.0,4.0,647.29,0.0,0.0,4.0,0.0,830.46,,,,,,,
19347,1477.754690101891,2,0,55,0.0,108,4,0.5,1477.754690101891,1683041680,0,0.0,4.0,647.29,0.0,0.0,4.0,0.0,830.46,,,,,,,
