_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,30.0,211076.595712,1683052181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1683052181,2.833333333333333,0.0,0.0,1247.043584,0.0,12.0,0.2188764859810486,178.630656,0.0,395.03872,0.0,0.0,0.0,2.033333333333333,22.0,0.24540693257066615,208077.295616,2.711552,128.0,0.0,2481.434624,0.0,24.0,1.4,3.0000000000000004,9975.287808,60.0,,,,,,,,,,,,,,
2,2,,,1683052182,2.833333333333333,0.0,0.012000000000000455,1779.458048,0.01225463090774192,2808.0,0.3166258346602696,183.345152,3.0,795.025408,0.0,0.0,0.0,2.033333333333333,1070.0,0.8985452804473366,207544.905728,2.711552,149.0,0.0009999999999763531,2895.982592,0.0,2730.0,1.7,3.0000000000000004,10523.795456,72.0,,,,,,,,,,,,,,
3,3,,,1683052183,3.3666666666666663,0.0,0.02400000000000091,2187.227136,0.2288020724491242,7548.0,0.021362414453745104,185.50784,6.0,1196.449792,0.0,0.0,0.0,9.866666666666667,4017.0,0.023804289380354712,207137.13664,2.711552,206.0,0.0029999999999290594,3538.98496,0.0,10995.0,1.9,4.633333333333333,13109.141504,80.0,,,,,,,,,,,,,,
4,4,,,1683052184,3.3666666666666663,0.0,0.02800000000002001,2740.973568,0.004085734779489968,10671.0,0.06776574157319705,353.595392,7.0,1839.39072,0.0,0.0,0.0,9.866666666666667,6050.0,0.06317726979991163,206572.904448,2.711552,273.0,0.0029999999999290594,4024.598528,0.0,17112.0,2.1,4.633333333333333,14270.30016,90.0,,,,,,,,,,,,,,
5,5,,,1683052185,3.3666666666666663,0.0,0.031999999999982265,2868.051968,0.004084688547530891,14366.0,0.0036857932711539974,791.298048,8.0,2493.591552,0.0,0.0,0.0,9.866666666666667,7505.0,0.004172445724703685,206123.732992,2.711552,501.0,0.0029999999999290594,4274.581504,0.0,20474.0,2.3,4.633333333333333,16728.182784,99.0,,,,,,,,,,,,,,
6,6,,,1683052186,3.3666666666666663,0.0,0.040000000000020464,5658.406912,0.6034367657351775,19931.0,0.05978942190367227,1516.814336,109.0,5475.508224,0.0,0.0,0.0,9.866666666666667,10478.0,0.011945143006541252,202610.302976,2.711552,646.0,0.057999999999992724,6539.440128,0.0,847349.0,4.0,4.633333333333333,22368.93184,291.0,,,,,,,,,,,,,,
7,7,,,1683052187,3.3666666666666663,0.0,0.04399999999998272,6196.809728,0.004078835896864633,23258.0,0.003815942138472132,2045.812736,110.0,6240.845824,0.0,0.0,0.0,9.866666666666667,12133.0,0.003218456382566144,201533.31712,2.711552,652.0,0.057999999999992724,6784.135168,0.0,940052.0,4.5,4.633333333333333,23209.754624,459.0,,,,,,,,,,,,,,
8,8,,,1683052188,3.3333333333333335,0.0,0.055999999999983174,6198.099968,0.077595467017123,23854.0,0.05392916872868854,2045.816832,113.0,6240.968704,0.0,0.0,0.0,9.066666666666666,12356.0,0.012283821623381702,201532.02688,2.711552,652.0,0.06099999999992178,6792.658944,0.0,940431.0,4.5,4.533333333333333,23285.256192,459.0,,,,,,,,,,,,,,
9,9,,,1683052189,3.3333333333333335,0.0,0.060000000000002274,6198.099968,0.00408594855165163,24315.0,0.0030245594953675382,2045.816832,114.0,6240.968704,0.0,0.0,0.0,9.066666666666666,12465.0,0.002904854337232931,201532.02688,2.711552,652.0,0.06099999999992178,6792.658944,0.0,940693.0,4.5,4.533333333333333,23285.256192,459.0,,,,,,,,,,,,,,
10,10,,,1683052190,3.3333333333333335,0.0,0.06400000000002137,6198.099968,0.004086104048903322,24876.0,0.04813941331480104,2045.816832,115.0,6240.968704,0.0,0.0,0.0,9.066666666666666,12660.0,0.011971007582985646,201532.02688,2.711552,652.0,0.06200000000001182,6792.658944,0.0,941039.0,4.5,4.533333333333333,23285.256192,459.0,,,,,,,,,,,,,,
11,11,,,1683052191,3.3333333333333335,0.0,0.06799999999998363,6198.095872,0.004087519544617014,25477.0,0.003855999855185491,2045.816832,116.0,6240.968704,0.0,0.0,0.0,9.066666666666666,12805.0,0.0037362484396584253,201532.02688,2.711552,652.0,0.06200000000001182,6792.658944,0.0,941384.0,4.5,4.533333333333333,23285.256192,459.0,,,,,,,,,,,,,,
12,12,,,1683052192,3.3333333333333335,0.0,0.07600000000002183,6198.349824,0.06946319051316885,26156.0,0.046343376369173885,2045.816832,131.0,6240.968704,0.0,0.0,0.0,9.066666666666666,12981.0,0.012569453722704522,201531.772928,2.711552,652.0,0.06599999999991724,6792.658944,0.0,941808.0,4.5,4.533333333333333,23285.256192,459.0,,,,,,,,,,,,,,
13,13,,,1683052193,3.3333333333333335,0.0,0.08400000000000318,6198.349824,0.03677532126024423,26667.0,0.0030247062481730527,2045.816832,134.0,6240.968704,0.0,0.0,0.0,8.333333333333332,13095.0,0.0029049952818975184,201531.772928,2.711552,652.0,0.06799999999998363,6792.658944,0.0,942090.0,4.5,4.466666666666667,23285.256192,459.0,,,,,,,,,,,,,,
14,14,,,1683052194,3.3333333333333335,0.0,0.08800000000002228,6198.857728,0.004087648901515738,27269.0,0.04778238026200322,2045.816832,135.0,6240.968704,0.0,0.0,0.0,8.333333333333332,13270.0,0.01255035933901643,201531.260928,2.711552,652.0,0.06799999999998363,6792.658944,0.0,942440.0,4.5,4.466666666666667,23285.256192,459.0,,,,,,,,,,,,,,
15,15,,,1683052195,3.3333333333333335,0.0,0.09199999999998454,6198.853632,0.004087193775414028,27881.0,0.0030254812527775524,2045.816832,136.0,6240.968704,0.0,0.0,0.0,8.333333333333332,13384.0,0.0029057391489293876,201531.26912,2.711552,652.0,0.06799999999998363,6792.658944,0.0,942770.0,4.5,4.466666666666667,23285.256192,459.0,,,,,,,,,,,,,,
16,16,,,1683052196,3.3333333333333335,0.0,0.09600000000000364,6198.853632,0.004085121738064322,28400.0,0.04774486037394753,2045.816832,137.0,6240.968704,0.0,0.0,0.0,8.333333333333332,13539.0,0.011688874031678481,201531.26912,2.711552,652.0,0.06899999999995998,6792.658944,0.0,943078.0,4.5,4.466666666666667,23285.256192,459.0,,,,,,,,,,,,,,
17,17,,,1683052197,3.3333333333333335,0.0,0.103999999999985,6198.849536,0.036786800680818785,29040.0,0.02181022998137419,2045.816832,142.0,6240.968704,0.0,0.0,0.0,8.333333333333332,13784.0,0.05823778417154481,201531.273216,2.711552,652.0,0.06999999999993634,6792.658944,0.0,943488.0,4.5,4.466666666666667,23285.256192,459.0,,,,,,,,,,,,,,
18,18,,,1683052198,3.3000000000000003,0.0,0.11599999999998545,6198.849536,0.036768980903230525,29915.0,0.11282044719276639,2045.816832,145.0,6240.968704,0.0,0.0,0.0,7.666666666666666,14099.0,0.045386710838371015,201531.273216,2.711552,652.0,0.07200000000000273,6792.658944,0.0,944058.0,4.5,4.4,23285.256192,459.0,,,,,,,,,,,,,,
19,19,,,1683052199,3.3000000000000003,0.0,0.12000000000000455,6198.849536,0.00408754288529967,30579.0,0.05160522900950147,2045.816832,146.0,6240.968704,0.0,0.0,0.0,7.666666666666666,14285.0,0.008230970092335633,201531.273216,2.711552,652.0,0.07200000000000273,6792.658944,0.0,944445.0,4.5,4.4,23285.256192,459.0,,,,,,,,,,,,,,
20,20,,,1683052200,3.3000000000000003,0.0,0.1279999999999859,6199.099392,0.004085426782116956,31261.0,0.05350951557267959,2045.816832,147.0,6240.968704,0.0,0.0,0.0,7.666666666666666,14473.0,0.016900261585679636,201531.015168,2.711552,652.0,0.07200000000000273,6792.658944,0.0,944838.0,4.5,4.4,23285.256192,459.0,,,,,,,,,,,,,,
21,21,,,1683052201,3.3000000000000003,0.0,0.13999999999998636,6199.087104,0.04900080247418355,31867.0,0.030338387411154768,2045.816832,152.0,6240.968704,0.0,0.0,0.0,7.666666666666666,14634.0,0.006101174170704542,201531.027456,2.711552,652.0,0.07399999999995543,6792.658944,0.0,945219.0,4.5,4.4,23285.256192,459.0,,,,,,,,,,,,,,
22,22,,,1683052202,3.3000000000000003,0.0,0.14400000000000546,6199.087104,0.00408555404890112,32545.0,0.047909505016041215,2045.816832,153.0,6240.968704,0.0,0.0,0.0,7.666666666666666,14826.0,0.014139847136570792,201531.027456,2.711552,652.0,0.07499999999993179,6792.658944,0.0,945612.0,4.5,4.4,23285.256192,459.0,,,,,,,,,,,,,,
23,23,,,1683052203,3.3000000000000003,0.0,0.1519999999999868,6199.087104,0.024511797074258424,33254.0,0.009160007465113881,2045.816832,159.0,6240.968704,0.0,0.0,0.0,7.066666666666667,15030.0,0.007460459214762834,201531.027456,2.711552,652.0,0.07600000000002183,6792.658944,0.0,946029.0,4.5,4.333333333333334,23285.256192,459.0,,,,,,,,,,,,,,
24,24,,,1683052204,3.3000000000000003,0.0,0.1560000000000059,6199.087104,0.0040874067350751605,33808.0,0.05237788206432475,2045.816832,160.0,6240.968704,0.0,0.0,0.0,7.066666666666667,15218.0,0.016940384767858273,201531.027456,2.711552,652.0,0.07600000000002183,6792.658944,0.0,946366.0,4.5,4.333333333333334,23285.256192,459.0,,,,,,,,,,,,,,
25,25,,,1683052205,3.3000000000000003,0.0,0.160000000000025,6199.304192,0.004087199616889959,34582.0,0.010217999005923272,2045.816832,161.0,6240.968704,0.0,0.0,0.0,7.066666666666667,15462.0,0.008996629034593959,201530.814464,2.711552,652.0,0.07699999999999818,6792.658944,0.0,946829.0,4.5,4.333333333333334,23285.256192,459.0,,,,,,,,,,,,,,
26,26,,,1683052206,3.3000000000000003,0.0,0.16399999999998727,6199.304192,0.004085026544824134,35211.0,0.05383937332859349,2045.816832,162.0,6240.968704,0.0,0.0,0.0,7.066666666666667,15677.0,0.01695445587977233,201530.814464,2.711552,652.0,0.07699999999999818,6792.658944,0.0,947222.0,4.5,4.333333333333334,23285.256192,459.0,,,,,,,,,,,,,,
27,27,,,1683052207,3.3000000000000003,0.0,0.17200000000002547,6199.300096,0.0531410540986805,35882.0,0.010123626232676501,2045.816832,165.0,6240.968704,0.0,0.0,0.0,7.066666666666667,15883.0,0.008375145199000891,201530.814464,2.711552,652.0,0.07799999999997453,6792.658944,0.0,947615.0,4.5,4.333333333333334,23285.256192,459.0,,,,,,,,,,,,,,
28,28,,,1683052208,3.266666666666666,0.0,0.18000000000000682,6199.300096,0.5148159269997397,36476.0,0.053315433023816555,2045.816832,256.0,6240.968704,0.0,0.0,0.0,6.5,16056.0,0.015704949896640286,201530.814464,2.711552,652.0,0.1309999999999718,6792.658944,0.0,948017.0,4.5,4.233333333333333,23285.256192,459.0,,,,,,,,,,,,,,
29,29,,,1683052209,3.266666666666666,0.0,0.18400000000002592,6199.291904,0.004084855596673451,37047.0,0.004986395884310207,2045.816832,257.0,6240.968704,0.0,0.0,0.0,6.5,16229.0,0.005034265650370791,201530.822656,2.711552,652.0,0.13199999999994816,6792.658944,0.0,948371.0,4.5,4.233333333333333,23285.256192,459.0,,,,,,,,,,,,,,
