03_hivemind/estimated_current_samples,03_hivemind/optimistic_total_samples_per_second,03_hivemind/num_peers,03_hivemind/global_samples_accumulated,_step,03_hivemind/eta_next_epoch_s,_runtime,03_hivemind/global_epoch,03_hivemind/next_fetch_time_s,03_hivemind/actual_total_samples_per_second,_timestamp,03_hivemind/num_clients,04_peers/peer_1_samples_accumulated,04_peers/peer_1_epoch,04_peers/peer_1_samples_per_second,04_peers/peer_1_epoch_oos,04_peers/peer_3_samples_per_second,04_peers/peer_2_samples_accumulated,04_peers/peer_2_epoch,04_peers/peer_3_epoch_oos,04_peers/peer_3_epoch,04_peers/peer_3_samples_accumulated,04_peers/peer_2_epoch_oos,04_peers/peer_2_samples_per_second,03_hivemind/epoch_s,03_hivemind/undershot_TBS,03_hivemind/total_training_samples,03_hivemind/per_epoch_training_samples,03_hivemind/reached_TBS,03_hivemind/epoch_based_sps,03_hivemind/overshot_TBS
19122,1621.6487879456542,3,18912,10,8.41,52,0,4.21,1621.6487879456542,1683044120,0,8160.0,0.0,547.19,0.0,506.19,4576.0,0.0,0.0,0.0,4256.0,0.0,550.33,,,,,,,
21084,1637.5329234686901,3,20864,11,7.14,53,0,3.57,1637.5329234686901,1683044121,0,8832.0,0.0,548.5,0.0,523.47,5216.0,0.0,0.0,0.0,4864.0,0.0,549.68,,,,,,,
23039,1634.0397723888664,3,22816,12,5.95,55,0,2.98,1634.0397723888664,1683044123,0,9472.0,0.0,549.53,0.0,536.4,5888.0,0.0,0.0,0.0,5504.0,0.0,551.6,,,,,,,
25000,1629.3985317969837,3,24768,13,4.77,56,0,2.38,1629.3985317969837,1683044124,0,10144.0,0.0,547.11,0.0,537.22,6528.0,0.0,0.0,0.0,6144.0,0.0,549.7,,,,,,,
26966,1632.2001127324763,3,26752,14,3.55,57,0,1.78,1632.2001127324763,1683044125,0,10784.0,0.0,546.31,0.0,535.02,7200.0,0.0,0.0,0.0,6784.0,0.0,548.07,,,,,,,
28879,1604.7969203796588,3,28672,15,2.42,58,0,1.21,1604.7969203796588,1683044126,0,11456.0,0.0,547.62,0.0,534.14,7872.0,0.0,0.0,0.0,7424.0,0.0,550.44,,,,,,,
30844,1633.7705188336154,3,30656,16,1.18,59,0,0.59,1633.7705188336154,1683044127,0,12096.0,0.0,544.61,0.0,518.21,8512.0,0.0,0.0,0.0,8064.0,0.0,541.97,,,,,,,
32792,1625.5039995405753,3,32608,17,0.0,61,0,0.5,1625.5039995405753,1683044129,0,12768.0,0.0,550.81,0.0,537.52,9184.0,0.0,0.0,0.0,8704.0,0.0,545.44,,,,,,,
34733,1621.244625181628,3,32800,18,0.0,62,0,0.5,1621.244625181628,1683044130,0,13440.0,0.0,545.84,0.0,536.99,9824.0,0.0,0.0,0.0,9344.0,0.0,542.68,,,,,,,
429,1590.300728117516,3,192,19,20.33,63,1,10.0,1590.300728117516,1683044131,0,13504.0,0.0,543.68,0.0,535.91,9888.0,0.0,0.0,0.0,9408.0,0.0,541.65,,,,,,,
2361,1623.9475571702612,3,2176,20,18.72,64,1,9.36,1623.9475571702612,1683044132,0,64.0,1.0,534.36,0.0,522.52,64.0,1.0,0.0,1.0,64.0,0.0,533.42,25.88743982091546,0.0,32800.0,32800.0,0.0,1267.0237082888211,1.0
4334,1641.9902832058578,3,4128,21,17.32,65,1,8.66,1641.9902832058578,1683044133,0,736.0,1.0,539.17,0.0,541.34,736.0,1.0,0.0,1.0,704.0,0.0,543.43,,,,,,,
6287,1638.1569154759736,3,6080,22,16.17,67,1,8.08,1638.1569154759736,1683044135,0,1376.0,1.0,544.68,0.0,546.37,1376.0,1.0,0.0,1.0,1376.0,0.0,550.95,,,,,,,
8257,1643.794479192044,3,8032,23,14.91,68,1,7.46,1643.794479192044,1683044136,0,2016.0,1.0,543.98,0.0,544.82,2048.0,1.0,0.0,1.0,2016.0,0.0,549.36,,,,,,,
10218,1642.4888178897513,3,10016,24,13.73,69,1,6.86,1642.4888178897513,1683044137,0,2688.0,1.0,545.24,0.0,547.4,2688.0,1.0,0.0,1.0,2656.0,0.0,551.16,,,,,,,
12177,1643.2472237690422,3,12000,25,12.53,70,1,6.27,1643.2472237690422,1683044138,0,3328.0,1.0,545.5,0.0,545.81,3360.0,1.0,0.0,1.0,3328.0,0.0,551.17,,,,,,,
14131,1641.4862458851337,3,13920,26,11.35,71,1,5.68,1641.4862458851337,1683044139,0,4000.0,1.0,548.24,0.0,547.25,4032.0,1.0,0.0,1.0,3968.0,0.0,547.75,,,,,,,
16099,1642.2766639315869,3,15872,27,10.15,72,1,5.07,1642.2766639315869,1683044140,0,4640.0,1.0,544.96,0.0,546.08,4672.0,1.0,0.0,1.0,4608.0,0.0,550.45,,,,,,,
18054,1635.9826761846812,3,17856,28,8.99,74,1,4.5,1635.9826761846812,1683044142,0,5280.0,1.0,546.54,0.0,546.23,5312.0,1.0,0.0,1.0,5280.0,0.0,549.5,,,,,,,
20021,1640.7099303633654,3,19840,29,7.77,75,1,3.88,1640.7099303633654,1683044143,0,5952.0,1.0,544.45,0.0,544.19,5984.0,1.0,0.0,1.0,5920.0,0.0,547.33,,,,,,,
21958,1628.5575833111752,3,21760,30,6.64,76,1,3.32,1628.5575833111752,1683044144,0,6592.0,1.0,545.4,0.0,545.57,6656.0,1.0,0.0,1.0,6592.0,0.0,549.74,,,,,,,
23898,1619.707282547091,3,23712,31,5.48,77,1,2.74,1619.707282547091,1683044145,0,7232.0,1.0,534.96,0.0,544.36,7296.0,1.0,0.0,1.0,7232.0,0.0,549.23,,,,,,,
25802,1598.227563754117,3,25600,32,4.36,78,1,2.18,1598.227563754117,1683044146,0,7872.0,1.0,530.14,0.0,542.43,7968.0,1.0,0.0,1.0,7872.0,0.0,547.14,,,,,,,
27738,1613.0470370197527,3,27520,33,3.12,80,1,1.56,1613.0470370197527,1683044148,0,8480.0,1.0,522.89,0.0,530.0,8608.0,1.0,0.0,1.0,8512.0,0.0,545.34,,,,,,,
29654,1618.745830561841,3,29472,34,1.92,81,1,0.96,1618.745830561841,1683044149,0,9120.0,1.0,528.74,0.0,535.74,9248.0,1.0,0.0,1.0,9152.0,0.0,548.56,,,,,,,
31613,1632.819604479594,3,31392,35,0.71,82,1,0.5,1632.819604479594,1683044150,0,9760.0,1.0,536.37,0.0,538.51,9920.0,1.0,0.0,1.0,9792.0,0.0,543.87,,,,,,,
33550,1618.3361468623875,3,32832,36,0.0,83,1,0.5,1618.3361468623875,1683044151,0,10400.0,1.0,541.39,0.0,542.09,10560.0,1.0,0.0,1.0,10432.0,0.0,549.34,,,,,,,
35487,1618.3361468623875,3,32832,37,0.0,84,1,0.5,1618.3361468623875,1683044152,0,10880.0,1.0,536.19,0.0,532.41,11040.0,1.0,0.0,1.0,10912.0,0.0,549.74,,,,,,,
1391,1635.8542304390685,3,1152,38,19.18,86,2,9.59,1635.8542304390685,1683044154,0,10880.0,1.0,536.19,0.0,532.41,11040.0,1.0,0.0,1.0,10912.0,0.0,549.74,,,,,,,
3339,1628.9223425543514,3,3168,39,18.07,87,2,9.03,1628.9223425543514,1683044155,0,384.0,2.0,541.58,0.0,542.02,384.0,2.0,0.0,2.0,384.0,0.0,552.26,22.720841445028782,0.0,65632.0,32832.0,0.0,1445.016905708987,2.0
5296,1634.1872953807351,3,5088,40,16.81,88,2,8.41,1634.1872953807351,1683044156,0,1056.0,2.0,541.35,0.0,539.56,1056.0,2.0,0.0,2.0,1056.0,0.0,548.01,,,,,,,
7251,1635.0413814814951,3,7040,41,15.61,89,2,7.8,1635.0413814814951,1683044157,0,1696.0,2.0,544.92,0.0,540.1,1696.0,2.0,0.0,2.0,1696.0,0.0,549.16,,,,,,,
9195,1629.8021401866415,3,8992,42,14.46,90,2,7.23,1629.8021401866415,1683044158,0,2336.0,2.0,545.82,0.0,541.08,2368.0,2.0,0.0,2.0,2336.0,0.0,548.14,,,,,,,
11146,1620.8489283515612,3,10944,43,13.34,92,2,6.67,1620.8489283515612,1683044160,0,3008.0,2.0,542.8,0.0,538.75,3008.0,2.0,0.0,2.0,2976.0,0.0,548.25,,,,,,,
13080,1622.813815329137,3,12896,44,12.13,93,2,6.07,1622.813815329137,1683044161,0,3648.0,2.0,535.85,0.0,543.68,3680.0,2.0,0.0,2.0,3616.0,0.0,541.32,,,,,,,
15022,1620.0131846075842,3,14816,45,10.95,94,2,5.48,1620.0131846075842,1683044162,0,4288.0,2.0,534.89,0.0,541.14,4320.0,2.0,0.0,2.0,4288.0,0.0,546.79,,,,,,,
16963,1618.5868039059537,3,16768,46,9.76,95,2,4.88,1618.5868039059537,1683044163,0,4928.0,2.0,534.1,0.0,542.19,4960.0,2.0,0.0,2.0,4928.0,0.0,543.73,,,,,,,
18892,1611.2238659737498,3,18688,47,8.61,96,2,4.31,1611.2238659737498,1683044164,0,5568.0,2.0,532.94,0.0,538.03,5632.0,2.0,0.0,2.0,5568.0,0.0,547.61,,,,,,,
20840,1621.7313659775084,3,20640,48,7.36,98,2,3.68,1621.7313659775084,1683044166,0,6208.0,2.0,534.43,0.0,534.37,6272.0,2.0,0.0,2.0,6208.0,0.0,542.43,,,,,,,
22775,1618.5200980230786,3,22528,49,6.17,99,2,3.09,1618.5200980230786,1683044167,0,6848.0,2.0,533.71,0.0,541.09,6944.0,2.0,0.0,2.0,6848.0,0.0,546.93,,,,,,,
24670,1616.154203964145,3,24480,50,5.01,100,2,2.51,1616.154203964145,1683044168,0,7424.0,2.0,530.33,0.0,541.24,7584.0,2.0,0.0,2.0,7520.0,0.0,546.95,,,,,,,
26614,1623.2875024066,3,26400,51,3.79,101,2,1.9,1623.2875024066,1683044169,0,8064.0,2.0,529.16,0.0,543.72,8256.0,2.0,0.0,2.0,8160.0,0.0,543.27,,,,,,,
28556,1616.5681168531887,3,28352,52,2.61,102,2,1.3,1616.5681168531887,1683044170,0,8704.0,2.0,541.03,0.0,541.02,8896.0,2.0,0.0,2.0,8800.0,0.0,541.24,,,,,,,
30503,1615.2017985229738,3,30304,53,1.4,104,2,0.7,1615.2017985229738,1683044172,0,9376.0,2.0,538.45,0.0,537.87,9536.0,2.0,0.0,2.0,9440.0,0.0,540.24,,,,,,,
32340,1556.2632022366483,3,32160,54,0.27,105,2,0.5,1556.2632022366483,1683044173,0,10016.0,2.0,538.49,0.0,541.41,10176.0,2.0,0.0,2.0,10112.0,0.0,535.3,,,,,,,
34254,1589.8979765324043,3,32832,55,0.0,106,2,0.5,1589.8979765324043,1683044174,0,10656.0,2.0,535.27,0.0,496.78,10784.0,2.0,0.0,2.0,10720.0,0.0,524.22,,,,,,,
36157,1589.8979765324043,3,32832,56,0.0,107,2,0.5,1589.8979765324043,1683044175,0,10880.0,2.0,535.54,0.0,520.18,11008.0,2.0,0.0,2.0,10944.0,0.0,534.18,,,,,,,
2056,1609.9216970735415,3,1856,57,19.08,108,3,9.54,1609.9216970735415,1683044176,0,10880.0,2.0,535.54,0.0,520.18,11008.0,2.0,0.0,2.0,10944.0,0.0,534.18,,,,,,,
4015,1626.8446802342423,3,3776,58,17.67,110,3,8.84,1626.8446802342423,1683044178,0,608.0,3.0,535.55,0.0,530.61,640.0,3.0,0.0,3.0,608.0,0.0,543.77,22.73616943322122,0.0,98464.0,32832.0,0.0,1444.042722167048,3.0
5942,1617.813910813556,3,5696,59,16.58,111,3,8.29,1617.813910813556,1683044179,0,1248.0,3.0,538.89,0.0,541.64,1280.0,3.0,0.0,3.0,1248.0,0.0,546.31,,,,,,,
7871,1623.6129420877974,3,7648,60,15.33,112,3,7.67,1623.6129420877974,1683044180,0,1888.0,3.0,537.68,0.0,537.35,1920.0,3.0,0.0,3.0,1888.0,0.0,542.78,,,,,,,
9802,1623.7843340744569,3,9568,61,14.14,113,3,7.07,1623.7843340744569,1683044181,0,2528.0,3.0,539.7,0.0,538.98,2592.0,3.0,0.0,3.0,2528.0,0.0,544.93,,,,,,,
11731,1618.2222810478363,3,11488,62,13.0,114,3,6.5,1618.2222810478363,1683044182,0,3168.0,3.0,537.49,0.0,539.82,3232.0,3.0,0.0,3.0,3168.0,0.0,546.48,,,,,,,
13664,1612.8081485758162,3,13472,63,11.85,116,3,5.92,1612.8081485758162,1683044184,0,3808.0,3.0,538.35,0.0,537.85,3872.0,3.0,0.0,3.0,3808.0,0.0,542.02,,,,,,,
15588,1615.4964354559506,3,15392,64,10.63,117,3,5.32,1615.4964354559506,1683044185,0,4480.0,3.0,538.41,0.0,536.67,4512.0,3.0,0.0,3.0,4480.0,0.0,537.73,,,,,,,
17525,1621.7305152908245,3,17344,65,9.4,118,3,4.7,1621.7305152908245,1683044186,0,5120.0,3.0,538.04,0.0,538.38,5152.0,3.0,0.0,3.0,5120.0,0.0,539.08,,,,,,,
19449,1609.2110828543914,3,19264,66,8.28,119,3,4.14,1609.2110828543914,1683044187,0,5760.0,3.0,539.95,0.0,539.01,5824.0,3.0,0.0,3.0,5760.0,0.0,542.78,,,,,,,
21374,1607.180244675224,3,21216,67,7.09,120,3,3.54,1607.180244675224,1683044188,0,6400.0,3.0,539.52,0.0,535.4,6464.0,3.0,0.0,3.0,6400.0,0.0,534.28,,,,,,,
23304,1612.450176126405,3,23136,68,5.87,122,3,2.93,1612.450176126405,1683044190,0,7072.0,3.0,549.68,0.0,529.86,7104.0,3.0,0.0,3.0,7040.0,0.0,527.64,,,,,,,
25293,1655.3312301637716,3,24896,69,4.52,123,3,2.26,1655.3312301637716,1683044191,0,7712.0,3.0,543.36,0.0,534.69,7744.0,3.0,0.0,3.0,7680.0,0.0,534.4,,,,,,,
26473,1292.7335349232949,3,26304,70,4.87,124,3,2.43,1292.7335349232949,1683044192,0,8192.0,3.0,577.23,0.0,538.73,8384.0,3.0,0.0,3.0,8320.0,0.0,539.37,,,,,,,
28424,1535.301742490426,3,28256,71,2.83,125,3,1.41,1535.301742490426,1683044193,0,8320.0,3.0,222.14,0.0,532.44,9024.0,3.0,0.0,3.0,8960.0,0.0,538.15,,,,,,,
30356,1613.241398014173,3,30144,72,1.49,126,3,0.75,1613.241398014173,1683044194,0,8992.0,3.0,460.19,0.0,537.68,9664.0,3.0,0.0,3.0,9600.0,0.0,537.43,,,,,,,
32297,1626.2514126762958,3,32064,73,0.29,128,3,0.5,1626.2514126762958,1683044196,0,9600.0,3.0,525.19,0.0,540.48,10304.0,3.0,0.0,3.0,10240.0,0.0,547.57,,,,,,,
34255,1633.7135228706982,3,32832,74,0.0,129,3,0.5,1633.7135228706982,1683044197,0,10240.0,3.0,534.98,0.0,552.88,10944.0,3.0,0.0,3.0,10880.0,0.0,538.4,,,,,,,
36213,1633.7135228706982,3,32832,75,0.0,130,3,0.5,1633.7135228706982,1683044198,0,10496.0,3.0,539.84,0.0,540.45,11200.0,3.0,0.0,3.0,11136.0,0.0,553.42,,,,,,,
2048,1633.7135228706982,3,0,76,18.8,131,4,9.4,1633.7135228706982,1683044199,0,10496.0,3.0,539.84,0.0,540.45,11200.0,3.0,0.0,3.0,11136.0,0.0,553.42,,,,,,,
3996,1633.7135228706982,3,0,77,17.61,132,4,8.81,1633.7135228706982,1683044200,0,0.0,4.0,539.84,0.0,540.45,0.0,4.0,0.0,4.0,0.0,0.0,553.42,22.71381708327681,0.0,131296.0,32832.0,0.0,1445.4637844280594,4.0
5950,1633.7135228706982,3,0,78,16.42,133,4,8.21,1633.7135228706982,1683044201,0,0.0,4.0,539.84,0.0,540.45,0.0,4.0,0.0,4.0,0.0,0.0,553.42,,,,,,,
7903,1633.7135228706982,3,0,79,15.22,135,4,7.61,1633.7135228706982,1683044203,0,0.0,4.0,539.84,0.0,540.45,0.0,4.0,0.0,4.0,0.0,0.0,553.42,,,,,,,
14493,1633.7135228706982,3,0,80,11.19,139,4,5.59,1633.7135228706982,1683044207,0,0.0,4.0,539.84,0.0,540.45,0.0,4.0,0.0,4.0,0.0,0.0,553.42,,,,,,,
16174,1633.7135228706982,3,0,81,10.16,140,4,5.08,1633.7135228706982,1683044208,0,0.0,4.0,539.84,0.0,540.45,0.0,4.0,0.0,4.0,0.0,0.0,553.42,,,,,,,
17852,1633.7135228706982,3,0,82,9.13,141,4,4.57,1633.7135228706982,1683044209,0,0.0,4.0,539.84,0.0,540.45,0.0,4.0,0.0,4.0,0.0,0.0,553.42,,,,,,,
19529,1633.7135228706982,3,0,83,8.1,142,4,4.05,1633.7135228706982,1683044210,0,0.0,4.0,539.84,0.0,540.45,0.0,4.0,0.0,4.0,0.0,0.0,553.42,,,,,,,
21205,1633.7135228706982,3,0,84,7.08,143,4,3.54,1633.7135228706982,1683044211,0,0.0,4.0,539.84,0.0,540.45,0.0,4.0,0.0,4.0,0.0,0.0,553.42,,,,,,,
22878,1633.7135228706982,3,0,85,6.05,144,4,3.03,1633.7135228706982,1683044212,0,0.0,4.0,539.84,0.0,540.45,0.0,4.0,0.0,4.0,0.0,0.0,553.42,,,,,,,
24562,1633.7135228706982,3,0,86,5.02,145,4,2.51,1633.7135228706982,1683044213,0,0.0,4.0,539.84,0.0,540.45,0.0,4.0,0.0,4.0,0.0,0.0,553.42,,,,,,,
26236,1633.7135228706982,3,0,87,4.0,146,4,2.0,1633.7135228706982,1683044214,0,0.0,4.0,539.84,0.0,540.45,0.0,4.0,0.0,4.0,0.0,0.0,553.42,,,,,,,
27917,1633.7135228706982,3,0,88,2.97,147,4,1.48,1633.7135228706982,1683044215,0,0.0,4.0,539.84,0.0,540.45,0.0,4.0,0.0,4.0,0.0,0.0,553.42,,,,,,,
29588,1633.7135228706982,3,0,89,1.95,148,4,0.97,1633.7135228706982,1683044216,0,0.0,4.0,539.84,0.0,540.45,0.0,4.0,0.0,4.0,0.0,0.0,553.42,,,,,,,
31257,1633.7135228706982,3,0,90,0.92,149,4,0.5,1633.7135228706982,1683044217,0,0.0,4.0,539.84,0.0,540.45,0.0,4.0,0.0,4.0,0.0,0.0,553.42,,,,,,,
32933,1633.7135228706982,3,0,91,0.0,150,4,0.5,1633.7135228706982,1683044218,0,0.0,4.0,539.84,0.0,540.45,0.0,4.0,0.0,4.0,0.0,0.0,553.42,,,,,,,
34604,1633.7135228706982,3,0,92,0.0,151,4,0.5,1633.7135228706982,1683044219,0,0.0,4.0,539.84,0.0,540.45,0.0,4.0,0.0,4.0,0.0,0.0,553.42,,,,,,,
36271,1633.7135228706982,3,0,93,0.0,152,4,0.5,1633.7135228706982,1683044220,0,0.0,4.0,539.84,0.0,540.45,0.0,4.0,0.0,4.0,0.0,0.0,553.42,,,,,,,
37941,1633.7135228706982,3,0,94,0.0,153,4,0.5,1633.7135228706982,1683044221,0,0.0,4.0,539.84,0.0,540.45,0.0,4.0,0.0,4.0,0.0,0.0,553.42,,,,,,,
39607,1633.7135228706982,3,0,95,0.0,154,4,0.5,1633.7135228706982,1683044222,0,0.0,4.0,539.84,0.0,540.45,0.0,4.0,0.0,4.0,0.0,0.0,553.42,,,,,,,
41291,1633.7135228706982,3,0,96,0.0,155,4,0.5,1633.7135228706982,1683044223,0,0.0,4.0,539.84,0.0,540.45,0.0,4.0,0.0,4.0,0.0,0.0,553.42,,,,,,,
42961,1633.7135228706982,3,0,97,0.0,156,4,0.5,1633.7135228706982,1683044224,0,0.0,4.0,539.84,0.0,540.45,0.0,4.0,0.0,4.0,0.0,0.0,553.42,,,,,,,
44631,1633.7135228706982,3,0,98,0.0,157,4,0.5,1633.7135228706982,1683044225,0,0.0,4.0,539.84,0.0,540.45,0.0,4.0,0.0,4.0,0.0,0.0,553.42,,,,,,,
46306,1633.7135228706982,3,0,99,0.0,158,4,0.5,1633.7135228706982,1683044226,0,0.0,4.0,539.84,0.0,540.45,0.0,4.0,0.0,4.0,0.0,0.0,553.42,,,,,,,
47976,1633.7135228706982,3,0,100,0.0,159,4,0.5,1633.7135228706982,1683044227,0,0.0,4.0,539.84,0.0,540.45,0.0,4.0,0.0,4.0,0.0,0.0,553.42,,,,,,,
49659,1633.7135228706982,3,0,101,0.0,160,4,0.5,1633.7135228706982,1683044228,0,0.0,4.0,539.84,0.0,540.45,0.0,4.0,0.0,4.0,0.0,0.0,553.42,,,,,,,
51331,1633.7135228706982,3,0,102,0.0,161,4,0.5,1633.7135228706982,1683044229,0,0.0,4.0,539.84,0.0,540.45,0.0,4.0,0.0,4.0,0.0,0.0,553.42,,,,,,,
53011,1633.7135228706982,3,0,103,0.0,162,4,0.5,1633.7135228706982,1683044230,0,0.0,4.0,539.84,0.0,540.45,0.0,4.0,0.0,4.0,0.0,0.0,553.42,,,,,,,
54679,1633.7135228706982,3,0,104,0.0,163,4,0.5,1633.7135228706982,1683044231,0,0.0,4.0,539.84,0.0,540.45,0.0,4.0,0.0,4.0,0.0,0.0,553.42,,,,,,,
56355,1633.7135228706982,3,0,105,0.0,164,4,0.5,1633.7135228706982,1683044232,0,0.0,4.0,539.84,0.0,540.45,0.0,4.0,0.0,4.0,0.0,0.0,553.42,,,,,,,
58026,1633.7135228706982,3,0,106,0.0,165,4,0.5,1633.7135228706982,1683044233,0,0.0,4.0,539.84,0.0,540.45,0.0,4.0,0.0,4.0,0.0,0.0,553.42,,,,,,,
59696,1633.7135228706982,3,0,107,0.0,166,4,0.5,1633.7135228706982,1683044234,0,0.0,4.0,539.84,0.0,540.45,0.0,4.0,0.0,4.0,0.0,0.0,553.42,,,,,,,
61368,1633.7135228706982,3,0,108,0.0,167,4,0.5,1633.7135228706982,1683044235,0,0.0,4.0,539.84,0.0,540.45,0.0,4.0,0.0,4.0,0.0,0.0,553.42,,,,,,,
63039,1633.7135228706982,3,0,109,0.0,168,4,0.5,1633.7135228706982,1683044236,0,0.0,4.0,539.84,0.0,540.45,0.0,4.0,0.0,4.0,0.0,0.0,553.42,,,,,,,
64709,1633.7135228706982,3,0,110,0.0,169,4,0.5,1633.7135228706982,1683044237,0,0.0,4.0,539.84,0.0,540.45,0.0,4.0,0.0,4.0,0.0,0.0,553.42,,,,,,,
66398,1633.7135228706982,3,0,111,0.0,170,4,0.5,1633.7135228706982,1683044238,0,0.0,4.0,539.84,0.0,540.45,0.0,4.0,0.0,4.0,0.0,0.0,553.42,,,,,,,
68069,1633.7135228706982,3,0,112,0.0,172,4,0.5,1633.7135228706982,1683044240,0,0.0,4.0,539.84,0.0,540.45,0.0,4.0,0.0,4.0,0.0,0.0,553.42,,,,,,,
69740,1633.7135228706982,3,0,113,0.0,173,4,0.5,1633.7135228706982,1683044241,0,0.0,4.0,539.84,0.0,540.45,0.0,4.0,0.0,4.0,0.0,0.0,553.42,,,,,,,
71420,1633.7135228706982,3,0,114,0.0,174,4,0.5,1633.7135228706982,1683044242,0,0.0,4.0,539.84,0.0,540.45,0.0,4.0,0.0,4.0,0.0,0.0,553.42,,,,,,,
73090,1633.7135228706982,3,0,115,0.0,175,4,0.5,1633.7135228706982,1683044243,0,0.0,4.0,539.84,0.0,540.45,0.0,4.0,0.0,4.0,0.0,0.0,553.42,,,,,,,
74757,1633.7135228706982,3,0,116,0.0,176,4,0.5,1633.7135228706982,1683044244,0,0.0,4.0,539.84,0.0,540.45,0.0,4.0,0.0,4.0,0.0,0.0,553.42,,,,,,,
76426,1633.7135228706982,3,0,117,0.0,177,4,0.5,1633.7135228706982,1683044245,0,0.0,4.0,539.84,0.0,540.45,0.0,4.0,0.0,4.0,0.0,0.0,553.42,,,,,,,
78094,1633.7135228706982,3,0,118,0.0,178,4,0.5,1633.7135228706982,1683044246,0,0.0,4.0,539.84,0.0,540.45,0.0,4.0,0.0,4.0,0.0,0.0,553.42,,,,,,,
79764,1633.7135228706982,3,0,119,0.0,179,4,0.5,1633.7135228706982,1683044247,0,0.0,4.0,539.84,0.0,540.45,0.0,4.0,0.0,4.0,0.0,0.0,553.42,,,,,,,
81440,1633.7135228706982,3,0,120,0.0,180,4,0.5,1633.7135228706982,1683044248,0,0.0,4.0,539.84,0.0,540.45,0.0,4.0,0.0,4.0,0.0,0.0,553.42,,,,,,,
83108,1633.7135228706982,3,0,121,0.0,181,4,0.5,1633.7135228706982,1683044249,0,0.0,4.0,539.84,0.0,540.45,0.0,4.0,0.0,4.0,0.0,0.0,553.42,,,,,,,
84771,1633.7135228706982,3,0,122,0.0,182,4,0.5,1633.7135228706982,1683044250,0,0.0,4.0,539.84,0.0,540.45,0.0,4.0,0.0,4.0,0.0,0.0,553.42,,,,,,,
86443,1633.7135228706982,3,0,123,0.0,183,4,0.5,1633.7135228706982,1683044251,0,0.0,4.0,539.84,0.0,540.45,0.0,4.0,0.0,4.0,0.0,0.0,553.42,,,,,,,
88118,1633.7135228706982,3,0,124,0.0,184,4,0.5,1633.7135228706982,1683044252,0,0.0,4.0,539.84,0.0,540.45,0.0,4.0,0.0,4.0,0.0,0.0,553.42,,,,,,,
89787,1633.7135228706982,3,0,125,0.0,185,4,0.5,1633.7135228706982,1683044253,0,0.0,4.0,539.84,0.0,540.45,0.0,4.0,0.0,4.0,0.0,0.0,553.42,,,,,,,
