_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,03_hivemind/num_peers,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,64.0,255469.289472,1683055094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1683055094,2.59375,0.0,0.0,1448.071168,0.0,20.0,0.18942706328586092,178.188288,0.0,418.844672,0.0,0.0,0.0,0.1875,23.0,0.21238793462920194,244828.069888,2.854912,171.0,0.0,4787.412992,0.0,23.0,4.2,1.390625,12271.398912,72.0,,,,,,,,,,,,,,
2,2,,,1683055095,2.59375,0.0,0.012000000000170985,1588.424704,0.012222897503767214,2914.0,0.28497812960081526,180.789248,3.0,421.535744,0.0,0.0,0.0,0.1875,1222.0,0.2798136366711299,244687.691776,2.854912,189.0,0.0020000000004074536,4795.936768,0.0,2737.0,4.2,1.390625,12346.904576,72.0,,,,,,,,,,,,,,
3,3,,,1683055096,2.59375,0.0,0.016000000000076398,1657.683968,0.003524140782214441,4510.0,0.05227704924937076,182.099968,4.0,424.7552,0.0,0.0,0.0,0.1875,1806.0,0.05476872746112236,244618.428416,2.854912,199.0,0.0030000000006111804,4806.602752,0.0,3839.0,4.2,1.390625,12424.536064,73.0,,,,,,,,,,,,,,
4,4,,,1683055097,2.59375,0.0,0.024000000000114596,2298.79808,0.30982065443383733,5606.0,0.15373193851667796,183.279616,7.0,1060.78208,0.0,0.0,0.0,0.1875,3253.0,0.9224155175371719,243977.302016,2.854912,214.0,0.005000000000109139,5478.002688,0.0,5172.0,4.5,1.390625,13095.936,73.0,,,,,,,,,,,,,,
5,5,,,1683055098,2.59375,0.0,0.02800000000002001,2458.370048,0.004063315629462763,9449.0,0.006594952078290613,185.442304,8.0,1220.304896,0.0,0.0,0.0,0.1875,13991.0,0.006102909898955592,243817.742336,2.854912,216.0,0.006000000000312866,6135.074816,0.0,22814.0,4.6,1.390625,17972.604928,74.0,,,,,,,,,,,,,,
6,6,,,1683055099,3.109375,0.0,0.032000000000152795,2615.525376,0.004077497038718954,13884.0,0.0491051698229337,293.019648,9.0,1403.301888,0.0,0.0,0.0,8.1875,22595.0,0.020658256226003285,243648.012288,2.854912,254.0,0.006000000000312866,6230.114304,0.0,39373.0,4.6,3.03125,18573.012992,75.0,,,,,,,,,,,,,,
7,7,,,1683055100,3.109375,0.0,0.04800000000000182,3580.055552,0.8361258257660259,14633.0,0.015215323173259248,449.978368,162.0,2519.195648,0.0,0.0,0.0,8.1875,23217.0,0.01575702096034242,242683.47392,2.854912,259.0,0.3000000000001819,7189.42208,0.0,40250.0,5.0,3.03125,19834.310656,77.0,,,,,,,,,,,,,,
8,8,,,1683055101,3.109375,0.0,0.052000000000134605,2881.662976,0.004073754280231138,15205.0,0.0637001497791904,465.522688,163.0,1833.009152,0.0,0.0,0.0,8.1875,23698.0,0.015101533667239084,243381.870592,2.854912,264.0,0.3010000000003856,6485.929984,0.0,40776.0,4.7,3.03125,20512.014336,78.0,,,,,,,,,,,,,,
9,9,,,1683055102,3.109375,0.0,0.06400000000007822,2881.65888,0.07335151051172624,15540.0,0.002172847346621023,465.522688,166.0,1833.009152,0.0,0.0,0.0,8.1875,23861.0,0.008962001561909962,243381.870592,2.854912,264.0,0.30600000000049477,6485.929984,0.0,40987.0,4.7,3.03125,20512.014336,78.0,,,,,,,,,,,,,,
