_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/backward_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,8.0,31557.169152,1696169856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1696169856,5.125,0.0,0.0,1082.896384,0.0,11.0,0.24686127657237067,243.798016,0.0,550.981632,0.0,0.0,0.0,2.75,2.0,0.0,30013.00992,2.654208,102.0,0.0,1110.433792,0.0,8.0,4.9,5.5,9347.145728,20.0,,,,,,,,,,,,,,
2,2,,,1696169857,5.125,0.0,0.01999999999999602,1294.016512,0.028580316572769826,3587.0,0.7402094657831934,248.541184,7.0,558.321664,0.0,0.0,0.0,2.75,2004.0,2.317629226259958,29801.885696,2.654208,155.0,0.005000000000109139,1138.634752,0.0,5050.0,5.6,5.5,10060.484608,21.0,,,,,,,,,,,,,,
3,3,,,1696169858,5.125,0.0,0.02400000000000091,1330.507776,0.004084625425679548,6314.0,0.733533308520469,248.737792,8.0,601.72288,0.0,0.0,0.0,2.5,3829.0,31.96327893010235,29765.390336,2.654208,388.0,0.006000000000312866,1181.585408,0.0,7741.0,5.7,5.375,10103.435264,22.0,,,,,,,,,,,,,,
4,4,,,1696169859,5.125,0.0,0.027999999999991587,1371.779072,0.00407885333167488,13397.0,2.379461229481485,248.754176,9.0,633.131008,0.0,0.0,0.0,2.5,10771.0,1367.283307372845,29723.815936,2.654208,3500.0,0.006000000000312866,1213.054976,0.0,16079.0,5.8,5.375,10134.892544,26.0,,,,,,,,,,,,,,
5,5,,,1696169860,5.125,0.0,0.03999999999999204,1724.878848,0.03268349194483305,18302.0,1.653620317468604,250.130432,15.0,987.848704,0.0,0.0,0.0,2.5,15564.0,957.3207281471616,29370.966016,2.654208,5554.0,0.010999999999967258,1646.747648,0.0,21184.0,6.9,5.375,10568.585216,30.0,,,,,,,,,,,,,,
6,6,,,1696169861,5.125,0.0,0.0519999999999925,1875.329024,0.40852120816754384,18956.0,0.08314842793570823,250.195968,46.0,1074.704384,0.0,0.0,0.0,2.5,16004.0,0.10284840572766407,29220.5568,2.654208,5557.0,0.04500000000007276,1687.220224,0.0,22444.0,7.4,5.375,10980.12672,32.0,,,,,,,,,,,,,,
7,7,,,1696169862,5.125,0.0,0.055999999999997385,2339.278848,0.004085199451935163,19912.0,0.1834190723235458,447.397888,47.0,1715.15904,0.0,0.0,0.0,2.5,16489.0,0.10580826161880857,28744.019968,2.654208,5581.0,0.046000000000276486,2130.530304,0.0,23863.0,8.9,5.375,11794.632704,34.0,,,,,,,,,,,,,,
8,8,,,1696169863,5.125,0.0,0.06399999999999295,2776.86272,0.008170443593025758,22825.0,0.4689786748049965,612.41344,49.0,2308.890624,0.0,0.0,0.0,3.25,17894.0,0.4024262626918501,28224.315392,2.654208,5696.0,0.047000000000025466,2639.601664,0.0,26524.0,10.6,5.5,13191.139328,41.0,,,,,,,,,,,,,,
9,9,,,1696169864,5.125,0.0,0.06799999999999784,3606.745088,0.004040121481774509,28471.0,0.7795461746630221,1112.952832,50.0,3433.484288,0.0,0.0,0.0,3.25,19915.0,0.6685611968148044,26894.770176,2.654208,6107.0,0.047000000000025466,3223.453696,0.0,141469.0,14.8,5.5,14911.975424,50.0,,,,,,,,,,,,,,
10,10,,,1696169865,5.125,0.0,0.07200000000000273,3828.363264,0.004073842197501603,32863.0,0.7594692142520667,1113.038848,51.0,3329.691648,0.0,0.0,0.0,3.25,21817.0,1.2532714028952547,26672.644096,2.654208,6158.0,0.04800000000022919,3143.0656,0.0,146191.0,15.5,5.5,15032.58624,50.0,,,,,,,,,,,,,,
11,11,,,1696169866,5.125,0.0,0.0799999999999983,3932.16,0.1059667101402194,35751.0,0.40755630952912814,1127.763968,54.0,3344.642048,0.0,0.0,0.0,3.25,23573.0,0.32691112169292663,26553.89696,2.654208,6162.0,0.0500000000001819,3151.835136,0.0,150126.0,15.9,5.5,15242.436608,50.0,0.0026054699999349396,,,,,,,,,,,,,
12,12,,,1696169867,5.125,0.0,0.32399999999999807,4326.838272,58.52412303102249,37141.0,0.12798612024081354,1232.314368,291.0,3490.01728,0.0,0.0,0.0,3.25,24627.0,0.1112194840478727,26133.83168,2.654208,6162.0,8.776000000000295,3193.491456,0.0,152875.0,17.2,5.5,15485.386752,53.0,,,,,,,,,,,,,,
13,13,,,1696169868,5.25,0.0010000000000012221,0.33199999999999363,4989.05088,0.004085408319553029,37664.0,0.10416195350788222,1475.362816,292.0,4388.384768,1.0,0.0,0.13073306620755407,4.0,24913.0,0.035643591718494606,25471.393792,2.654208,6163.0,8.777000000000044,3853.996032,0.0,153597.0,19.3,5.625,24196.890624,54.0,,,,,,,,,,,,,,
14,14,,,1696169869,5.25,0.0010000000000012221,0.3359999999999985,5216.260096,0.00408859544168147,48930.0,1.3028485054934495,1559.945216,293.0,4588.343296,1.0,0.0,0.0,4.0,28638.0,679.8445108768167,25244.188672,2.654208,6170.0,8.778000000000247,3976.536064,0.0,162881.0,20.0,5.625,27576.713216,54.0,,1.8060000002151355e-06,2.189316908999899,0.41902277300005153,,,,,,,,,,
15,15,,,1696169870,5.25,0.0010000000000012221,0.3400000000000034,5495.56224,0.004087703361524419,85537.0,3.6122603491820007,1559.945216,294.0,4588.343296,1.0,0.0,0.0,4.0,39163.0,2225.9532855223633,24964.886528,2.654208,6170.0,8.778999999999996,3976.536064,0.0,190512.0,20.9,5.625,27576.713216,54.0,,,,,,,,,,,,,,
16,16,,,1696169871,5.25,0.0010000000000012221,0.3439999999999941,5766.852608,0.11022717816460625,108651.0,2.6325748965352713,1559.945216,297.0,4588.343296,1.0,0.0,0.0,4.0,46408.0,1492.7184698023905,24693.592064,2.654208,6170.0,8.780999999999949,3976.536064,0.0,208690.0,21.7,5.625,27576.713216,54.0,,,,,,,,,,,,,,
17,17,,,1696169872,5.25,0.0010000000000012221,0.8799999999999955,5841.207296,106.15617135913477,118092.0,0.5903343254433328,2136.326144,706.0,5343.371264,1.0,0.0,0.0,4.0,48787.0,257.1217825463933,24037.064704,2.654208,6189.0,32.67800000000034,4155.16672,0.0,216653.0,23.8,5.625,28337.057792,54.0,,,,,,,,,,,,,,
18,18,,,1696169873,5.25,0.0010000000000012221,1.6839999999999975,5841.309696,129.17115008334713,118813.0,0.09809979841270919,2136.326144,1202.0,5343.371264,1.0,0.0,0.0,4.75,49579.0,0.06349276850098,24036.921344,2.654208,6189.0,70.48100000000022,4155.16672,0.0,217658.0,23.8,5.75,28337.057792,54.0,,,,,,,,,,,,,,
19,19,,,1696169874,5.25,0.0010000000000012221,1.695999999999998,5841.354752,0.07762700382878684,119410.0,0.137770376347175,2136.326144,1207.0,5343.465472,1.0,0.0,0.0,4.75,49812.0,0.05741429816602462,24036.864,2.654208,6189.0,70.48500000000013,4155.219968,0.0,218094.0,23.8,5.75,28337.057792,54.0,,,,,,,,,,,,,,
20,20,,,1696169875,5.25,0.0010000000000012221,1.7000000000000028,5860.786176,0.004085861097359669,122451.0,0.2724918222871645,2136.326144,1208.0,5343.465472,1.0,0.0,0.0,4.75,50849.0,78.56742204002134,24017.44896,2.654208,6189.0,70.48600000000033,4155.219968,0.0,220383.0,23.9,5.75,28337.057792,54.0,,,,,,,,,,,,,,
21,21,,,1696169876,5.25,0.0010000000000012221,1.7120000000000033,5877.030912,0.2451467683661998,125602.0,0.2979506800290223,2136.326144,1245.0,5343.465472,1.0,0.0,0.0,4.75,51853.0,88.46982980609508,24001.204224,2.654208,6189.0,70.54600000000028,4155.219968,0.0,222725.0,23.9,5.75,28337.057792,54.0,,,,,,,,,,,,,,
22,22,,,1696169877,5.25,0.0010000000000012221,1.7199999999999989,5944.881152,0.004085442321170046,137875.0,0.974944529842678,2136.326144,1246.0,5343.465472,1.0,0.0,0.0,4.75,55348.0,493.02321604805627,23933.353984,2.654208,6189.0,70.54700000000003,4155.219968,0.0,231554.0,24.2,5.75,28337.057792,54.0,,,,,,,,,,,,,,
23,23,,,1696169878,5.25,0.0010000000000012221,1.7240000000000038,6022.770688,0.004083399236222966,153500.0,1.2344068037043725,2136.326144,1247.0,5343.465472,1.0,0.0,0.0,4.375,59196.0,610.3183600697691,23855.464448,2.654208,6189.0,70.54700000000003,4155.219968,0.0,242512.0,24.4,5.625,28337.057792,54.0,,,,,,,,,,,,,,
24,24,,,1696169879,5.25,0.0010000000000012221,1.7279999999999944,6160.756736,0.004085738662559977,172819.0,1.9365044664910025,2136.326144,1248.0,5343.465472,1.0,0.0,0.0,4.375,64454.0,831.404901498871,23717.474304,2.654208,6189.0,70.54800000000023,4155.219968,0.0,256419.0,24.8,5.625,28337.057792,54.0,,,,,,,,,,,,,,
25,24,,,1696169879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10.846705004000114,8.0,2.373905897140503,15.36528300100008,2.0,0.0001,1.90763103900008,0.0,0.0
26,25,,,1696169880,5.25,0.0010000000000012221,1.7399999999999949,6104.088576,0.040859048253078185,186339.0,2.0091958161349597,1554.608128,1253.0,4762.038272,1.0,0.0,0.0,4.375,68749.0,226.45814667031945,24364.044288,2.654208,6239.0,70.55200000000013,4155.396096,0.0,267627.0,22.8,5.625,27754.852352,55.0,0.0022340929999700165,0.0005434850002075109,0.18130035200010752,0.031529296999906364,,,,,,,,,,
27,26,,,1696169881,5.25,0.0010000000000012221,1.7480000000000047,6063.304704,0.004085309225253009,189773.0,1.5065136311075367,1554.608128,1254.0,4762.038272,1.0,0.0,0.0,4.375,70145.0,0.5264702892038587,24397.35296,2.654208,6239.0,70.55300000000034,4155.396096,0.0,270432.0,22.7,5.625,27754.852352,55.0,,,,,,,,,,,,,,
28,27,,,1696169882,5.25,0.0010000000000012221,1.7600000000000051,6073.83552,0.4208204736983894,193536.0,1.1558598451648419,1554.608128,1323.0,4762.038272,1.0,0.0,0.0,4.375,72081.0,0.4337157612723563,24386.605056,2.654208,6239.0,70.66000000000031,4155.396096,0.0,273776.0,22.7,5.625,27754.852352,55.0,,,,,,,,,,,,,,
29,28,,,1696169883,5.25,0.0010000000000012221,1.7639999999999958,6084.214784,0.004088209183311262,195475.0,0.5471333391012118,1554.608128,1324.0,4762.038272,1.0,0.0,0.0,5.0,73528.0,0.13494284216890692,24376.225792,2.654208,6239.0,70.66100000000006,4155.396096,0.0,275677.0,22.8,5.75,27754.852352,55.0,,,,,,,,,,,,,,
30,29,,,1696169884,5.25,0.0010000000000012221,1.7920000000000016,6067.585024,0.2941761220390769,196718.0,0.12636390224861696,1554.608128,1344.0,4762.038272,1.0,0.0,0.0,5.0,74923.0,0.1620346722552661,24392.863744,2.654208,6239.0,70.67300000000023,4155.396096,0.0,277097.0,22.7,5.75,27754.852352,55.0,,,,,,,,,,,,,,
31,30,,,1696169885,5.25,0.0010000000000012221,1.7999999999999972,6067.351552,0.008170270680364102,197169.0,0.11525347655054625,1554.608128,1346.0,4762.038272,1.0,0.0,0.0,5.0,75096.0,0.012925623538379019,24393.097216,2.654208,6239.0,70.67399999999998,4155.396096,0.0,277395.0,22.7,5.75,27754.852352,55.0,,,,,,,,,,,,,,
32,31,,,1696169886,5.25,0.0010000000000012221,1.804000000000002,6067.314688,0.004085452038354404,197483.0,0.0005266403017765996,1554.608128,1347.0,4762.038272,1.0,0.0,0.0,5.0,75204.0,0.0023459431582122745,24393.129984,2.654208,6239.0,70.67399999999998,4155.396096,0.0,277587.0,22.7,5.75,27754.852352,55.0,,,,,,,,,,,,,,
33,32,,,1696169887,5.25,0.0010000000000012221,1.8160000000000025,6067.249152,0.29824005552105814,198464.0,0.20492832582087878,1554.608128,1398.0,4762.038272,1.0,0.0,0.0,5.0,75621.0,0.1472528356322845,24393.19552,2.654208,6239.0,70.74400000000014,4155.396096,0.0,278324.0,22.7,5.75,27754.852352,55.0,,,,,,,,,,,,,,
34,33,,,1696169888,5.25,0.0010000000000012221,1.8199999999999932,6067.208192,0.004085116884787262,198840.0,0.07218369619442101,1554.608128,1399.0,4762.038272,1.0,0.0,0.0,4.625,75763.0,0.00684576228129985,24393.240576,2.654208,6239.0,70.74500000000035,4155.396096,0.0,278570.0,22.7,5.75,27754.852352,55.0,,,,,,,,,,,,,,
35,34,,,1696169889,5.25,0.0010000000000012221,1.8319999999999936,6067.208192,0.04902455008320607,199270.0,0.06722523347230609,1554.608128,1402.0,4762.038272,1.0,0.0,0.0,4.625,75924.0,0.0048434085120564714,24393.240576,2.654208,6239.0,70.7470000000003,4155.396096,0.0,278850.0,22.7,5.75,27754.852352,55.0,,,,,,,,,,,,,,
36,35,,,1696169890,5.25,0.0010000000000012221,1.8359999999999985,6067.163136,0.00408592717633202,199655.0,0.05869530151913241,1554.608128,1403.0,4762.038272,1.0,0.0,0.0,4.625,76043.0,0.00930506071676992,24393.273344,2.654208,6239.0,70.7470000000003,4155.396096,0.0,279098.0,22.7,5.75,27754.852352,55.0,,,,,,,,,,,,,,
