03_hivemind/estimated_current_samples,03_hivemind/optimistic_total_samples_per_second,03_hivemind/num_peers,03_hivemind/global_samples_accumulated,_step,03_hivemind/eta_next_epoch_s,_runtime,03_hivemind/global_epoch,03_hivemind/next_fetch_time_s,03_hivemind/actual_total_samples_per_second,_timestamp,03_hivemind/num_clients,04_peers/peer_1_samples_accumulated,04_peers/peer_1_epoch,04_peers/peer_1_samples_per_second,04_peers/peer_1_epoch_oos,04_peers/peer_2_samples_accumulated,04_peers/peer_2_epoch,04_peers/peer_2_epoch_oos,04_peers/peer_2_samples_per_second,03_hivemind/epoch_s,03_hivemind/undershot_TBS,03_hivemind/total_training_samples,03_hivemind/per_epoch_training_samples,03_hivemind/reached_TBS,03_hivemind/epoch_based_sps,03_hivemind/overshot_TBS
244,6.240104298615349,1,224,0,5212.11,43,0,10.0,6.240104298615349,1683039462,0,,,,,,,,,,,,,,,
1165,117.42023845160716,1,1152,1,269.15,44,0,10.0,117.42023845160716,1683039463,0,224.0,0.0,6.24,0.0,,,,,,,,,,,
1425,159.43110554815894,1,1408,2,196.59,45,0,10.0,159.43110554815894,1683039464,0,1152.0,0.0,117.42,0.0,,,,,,,,,,,
1949,256.5933847278309,2,1920,3,120.11,46,0,10.0,256.5933847278309,1683039465,0,1408.0,0.0,159.43,0.0,,,,,,,,,,,
2475,335.7174214171405,2,2432,4,90.23,48,0,10.0,335.7174214171405,1683039467,0,1664.0,0.0,187.83,0.0,256.0,0.0,0.0,68.76,,,,,,,
3074,391.10767898170633,2,3008,5,75.92,49,0,10.0,391.10767898170633,1683039468,0,1920.0,0.0,203.16,0.0,512.0,0.0,0.0,132.56,,,,,,,
3601,417.94845252651976,2,3552,6,69.79,50,0,10.0,417.94845252651976,1683039469,0,2208.0,0.0,211.21,0.0,800.0,0.0,0.0,179.9,,,,,,,
4120,429.00887005976017,2,4064,7,66.78,51,0,10.0,429.00887005976017,1683039470,0,2464.0,0.0,213.99,0.0,1088.0,0.0,0.0,203.96,,,,,,,
4639,432.18880823244314,2,4576,8,65.08,52,0,10.0,432.18880823244314,1683039471,0,2720.0,0.0,215.42,0.0,1344.0,0.0,0.0,213.59,,,,,,,
5160,434.76940553647677,2,5088,9,63.5,54,0,10.0,434.76940553647677,1683039473,0,2976.0,0.0,215.82,0.0,1600.0,0.0,0.0,216.37,,,,,,,
5680,435.8550019505868,2,5600,10,62.15,55,0,10.0,435.8550019505868,1683039474,0,3232.0,0.0,215.93,0.0,1856.0,0.0,0.0,218.84,,,,,,,
6199,436.4032470224,2,6144,11,60.88,56,0,10.0,436.4032470224,1683039475,0,3488.0,0.0,215.88,0.0,2112.0,0.0,0.0,219.98,,,,,,,
6712,433.49455044866727,2,6656,12,60.11,57,0,10.0,433.49455044866727,1683039476,0,3744.0,0.0,215.89,0.0,2400.0,0.0,0.0,220.51,,,,,,,
7228,433.75084298694003,2,7168,13,58.88,58,0,10.0,433.75084298694003,1683039477,0,4000.0,0.0,215.75,0.0,2656.0,0.0,0.0,217.74,,,,,,,
7747,434.65026517032527,2,7680,14,57.56,60,0,10.0,434.65026517032527,1683039479,0,4256.0,0.0,215.57,0.0,2912.0,0.0,0.0,218.18,,,,,,,
8263,434.79844276570964,2,8192,15,56.36,61,0,10.0,434.79844276570964,1683039480,0,4512.0,0.0,215.53,0.0,3168.0,0.0,0.0,219.12,,,,,,,
8779,434.8255502579714,2,8704,16,55.17,62,0,10.0,434.8255502579714,1683039481,0,4768.0,0.0,215.41,0.0,3424.0,0.0,0.0,219.38,,,,,,,
