_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,02_timing/backward_time_s,03_hivemind/num_peers,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,8.0,31557.173248,1681082335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1681082335,1.625,0.0,0.0,727.945216,0.0,9.0,0.0,177.72544,0.0,404.840448,0.0,0.0,0.0,2.0,0.0,0.0,30363.656192,2.654208,279.0,0.0,1009.60256,0.0,5.0,3.8,0.375,8492.621824,34.0,,,,,,,,,,,,,,
2,2,,,1681082336,1.625,0.0,0.01999999999998181,874.450944,0.31010034447017354,2102.0,0.2848616574026226,179.945472,54.0,407.150592,0.0,0.0,0.0,2.0,920.0,0.46070366245222333,30217.117696,2.654208,290.0,0.07799999999951979,1018.126336,0.0,3155.0,4.2,0.375,8568.127488,34.0,,,,,,,,,,,,,,
3,3,,,1681082337,1.625,0.0,0.02400000000000091,881.369088,0.004082091336040024,3317.0,0.1520339837418788,179.945472,55.0,407.154688,0.0,0.0,0.0,2.0,1590.0,0.7314756868296642,30210.23232,2.654208,290.0,0.07899999999972351,1018.126336,0.0,4253.0,4.3,0.375,8568.127488,34.0,,,,,,,,,,,,,,
4,4,,,1681082338,1.625,0.0,0.036000000000001364,1091.612672,0.16751572336641782,4612.0,0.21317716435564757,182.43584,59.0,603.17696,0.0,0.0,0.0,2.0,2467.0,0.23370965081377754,29999.988736,2.654208,299.0,0.08299999999962893,1223.319552,0.0,5510.0,4.9,0.375,8840.286208,37.0,,,,,,,,,,,,,,
5,5,,,1681082339,1.625,0.0,0.04399999999998272,1640.235008,0.004084271959048887,5542.0,0.13955925373787353,182.43584,60.0,1158.73792,0.0,0.0,0.0,2.875,3124.0,0.14598081416775088,29451.362304,2.654208,299.0,0.08399999999983265,1775.931392,0.0,6677.0,6.7,0.625,9392.898048,39.0,,,,,,,,,,,,,,
6,6,,,1681082340,1.625,0.0,0.04800000000000182,1685.209088,0.004085167397167699,6877.0,0.28049621059692903,184.860672,61.0,1205.579776,0.0,0.0,0.0,2.875,4451.0,0.17458505431110383,29406.39232,2.654208,306.0,0.08500000000003638,1845.440512,0.0,8854.0,6.8,0.625,9663.340544,40.0,,,,,,,,,,,,,,
7,7,,,1681082341,1.625,0.0,0.055999999999983174,1998.999552,0.020427070739733842,7778.0,0.20822047303788152,315.45344,64.0,1567.145984,0.0,0.0,0.0,2.875,5075.0,0.14105051929765,29080.039424,2.654208,317.0,0.08799999999973807,2086.940672,0.0,10570.0,7.8,0.625,10275.987456,41.0,,,,,,,,,,,,,,
8,8,,,1681082342,1.625,0.0,0.060000000000002274,2728.001536,0.004085745464300793,8566.0,0.31888764546435455,436.768768,65.0,2413.858816,0.0,0.0,0.0,2.875,5577.0,0.1451636635592303,28351.012864,2.654208,321.0,0.08899999999994179,2812.575744,0.0,11505.0,10.2,0.625,11303.612416,43.0,,,,,,,,,,,,,,
9,9,,,1681082343,1.625,0.0,0.06799999999998363,2256.95744,0.1102209706514297,10671.0,0.431969889166612,621.826048,68.0,2121.818112,0.0,0.0,0.0,2.875,6377.0,0.39845869563440095,28664.758272,2.654208,485.0,0.09199999999964348,2378.73152,0.0,13516.0,9.2,0.625,12738.428928,44.0,,,,,,,,,,,,,,
10,10,,,1681082344,1.875,0.0,0.0759999999999934,4717.73184,0.004064574992311168,12954.0,0.35066485651332824,1259.49952,69.0,5185.888256,0.0,0.0,0.0,6.625,7553.0,0.13143978148336588,25568.186368,2.654208,730.0,0.0929999999998472,4803.764224,0.0,20369.0,19.0,1.5,18450.65728,46.0,,,,,,,,,,,,,,
11,11,,,1681082345,1.875,0.0,0.08400000000000318,5282.799616,0.00407560305296369,15361.0,0.3652440832472806,1548.771328,70.0,5494.099968,0.0,0.0,0.0,6.625,8691.0,0.3431944339008302,24712.986624,2.654208,930.0,0.09400000000005093,4822.900736,0.0,227093.0,21.7,1.5,18768.080896,50.0,,,,,,,,,,,,,,
