_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,03_hivemind/num_peers,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,02_timing/dataload_cuda_move_time_s,01_general/dataset_iteration_count,01_general/step
18,15,,,1682817371,1.3,0.0,0.10000000000000853,5826.06848,0.4700645243065818,148168.0,0.07514805311239772,1652.81792,153.0,4640.018432,0.0,0.0,0.0,0.5333333333333333,103042.0,0.008614124022065715,202490.908672,2.719744,913.0,0.06000000000005912,5668.196352,0.0,376674.0,4.1,1.6666666666666667,22032.478208,501.0,,,,,,,,,,,,,,
19,16,,,1682817372,1.3,0.0,0.10400000000001342,5826.043904,0.04496027606472509,148685.0,0.05058031057735353,1652.81792,158.0,4640.018432,0.0,0.0,0.0,0.5333333333333333,103187.0,0.010960663885813132,202490.96192,2.719744,913.0,0.06100000000003547,5668.196352,0.0,376984.0,4.1,1.6666666666666667,22032.478208,501.0,,,,,,,,,,,,,,
20,17,,,1682817373,1.3,0.0,0.10800000000000409,5826.043904,0.004087482596342117,149344.0,0.10517284310272092,1652.81792,159.0,4640.018432,0.0,0.0,0.0,0.5333333333333333,103431.0,0.0670283278136901,202490.96192,2.719744,913.0,0.06200000000001182,5668.196352,0.0,377407.0,4.1,1.6666666666666667,22032.478208,501.0,,,,,,,,,,,,,,
21,18,,,1682817374,1.3,0.0,0.11200000000000898,5826.043904,0.0040875069018585395,149899.0,0.12017429968760114,1652.81792,160.0,4640.018432,0.0,0.0,0.0,0.5,103606.0,0.016868949398406947,202490.96192,2.719744,913.0,0.06200000000001182,5668.196352,0.0,377746.0,4.1,1.633333333333333,22032.478208,501.0,,,,,,,,,,,,,,
22,19,,,1682817375,1.3,0.0,0.11600000000001387,5826.043904,0.004087702394360202,150344.0,0.07361856199170161,1652.81792,161.0,4640.018432,0.0,0.0,0.0,0.5,103738.0,0.006331148437028776,202490.96192,2.719744,913.0,0.06200000000001182,5668.196352,0.0,378009.0,4.1,1.633333333333333,22032.478208,501.0,,,,,,,,,,,,,,
23,20,,,1682817376,1.3,0.0,0.12000000000000455,5826.035712,0.004087538995167383,150855.0,0.05388845358998726,1652.81792,162.0,4640.018432,0.0,0.0,0.0,0.5,103909.0,0.01833005768519765,202490.96192,2.719744,913.0,0.06200000000001182,5668.196352,0.0,378332.0,4.1,1.633333333333333,22032.478208,501.0,,,,,,,,,,,,,,
24,21,,,1682817377,1.3,0.0,0.1280000000000001,5826.285568,0.0572358274876135,151329.0,0.07252692816108193,1652.81792,171.0,4640.018432,0.0,0.0,0.0,0.5,104065.0,0.007561708796860673,202490.703872,2.719744,913.0,0.06399999999996453,5668.196352,0.0,378624.0,4.1,1.633333333333333,22032.478208,501.0,,,,,,,,,,,,,,
25,22,,,1682817378,1.3,0.0,0.132000000000005,5826.801664,0.004090354468613571,152745.0,0.3474085049909616,1652.81792,172.0,4640.018432,0.0,0.0,0.0,0.5,104874.0,0.2152549040660984,202490.187776,2.719744,913.0,0.06399999999996453,5668.196352,0.0,379750.0,4.1,1.633333333333333,22032.478208,501.0,,,,,,,,,,,,,,
26,23,,,1682817379,1.3,0.0,0.1360000000000099,6163.132416,0.004090748932220716,257284.0,693.3709334314126,1652.81792,173.0,4640.018432,0.0,0.0,0.0,0.7333333333333333,127694.0,767.4971736071635,202153.865216,2.719744,913.0,0.06500000000005457,5668.196352,0.0,441220.0,4.2,1.6666666666666667,22032.478208,501.0,,,,,,,,,,,,,,
27,24,,,1682817380,1.3,0.0,0.14000000000000057,6435.500032,0.004086619186785747,498398.0,1644.1728589364889,1652.81792,174.0,4640.018432,0.0,0.0,0.0,0.7333333333333333,174793.0,1655.2238514485975,201881.4976,2.719744,913.0,0.06500000000005457,5668.196352,0.0,576946.0,4.4,1.6666666666666667,22032.478208,501.0,,,,,,,,,,,,,,
28,25,,,1682817381,1.3,0.0,0.14400000000000546,6568.525824,0.004086699879481912,691787.0,1210.4524788330998,1652.81792,175.0,4640.018432,0.0,0.0,0.0,0.7333333333333333,215038.0,954.7414976777806,201748.475904,2.719744,913.0,0.06500000000005457,5668.196352,0.0,686724.0,4.4,1.6666666666666667,22032.478208,501.0,,,,,,,,,,,,,,
29,26,,,1682817382,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,16.95704071199998,128.0,10.943490028381348,,16.98084025199978,1.0,0.0001,0.00028717899976982153,,0.0,3.0
30,26,,,1682817382,1.3,0.0,0.1560000000000059,6579.83488,0.04074444119533814,792718.0,114.49905778783699,1652.699136,179.0,4640.116736,0.0,0.0,0.0,0.7333333333333333,257320.0,287.17147692633506,201737.13408,2.719744,950.0,0.06700000000000728,5923.909632,0.0,755981.0,4.4,1.6666666666666667,24297.394176,501.0,,,,,,,,,,,,,,
31,26,,,1682817382,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0011805730000560288,0.02743296900007408,0.0029144230002202676,160.0,11.057218551635742,0.019291061999865633,0.058133041000473895,1.0,0.0001,0.007064493000143557,0.00024952100011432776,0.0,4.0
32,26,,,1682817382,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.00036027000032845535,0.013615428000321117,0.003910085999905277,192.0,11.034276962280273,0.020609467000213044,0.039803730001040094,1.0,0.0001,0.0011047739999412443,0.00020370500033095595,0.0,5.0
33,26,,,1682817382,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0003810430002886278,0.011867000999700394,0.0022862119999444985,224.0,10.949835777282715,0.02238434800028699,0.03823497000030329,1.0,0.0001,0.0007358180000665016,0.0005805480000162788,0.0,6.0
34,26,,,1682817382,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0004023209999104438,0.013752978999946208,0.0033577700000932964,256.0,11.075751304626465,0.0211950920001982,0.040654869000263716,1.0,0.0001,0.001431930000308057,0.0005147769998075091,0.0,7.0
35,26,,,1682817382,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.00044669699991573,0.01618437399974937,0.0022286570001597283,288.0,11.053897857666016,0.021798982999825967,0.04664768799966623,1.0,0.0001,0.005380891000186239,0.0006080859998291999,0.0,8.0
36,26,,,1682817382,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.00031261499998436193,0.011797744999967108,0.0024907900001380767,320.0,11.061348915100098,0.020437174000107916,0.03634910599976138,1.0,0.0001,0.0007970449996719253,0.0005137369998919894,0.0,9.0
37,26,,,1682817382,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.00042705800024123164,0.020247202000064135,0.007884424999701878,352.0,11.130000114440918,0.023418458999913128,0.06450089300005857,1.0,0.0001,0.012094961999991938,0.0004287870001462579,0.0,10.0
38,26,,,1682817382,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0004582480000863143,0.020245551000243722,0.0021574190000137605,384.0,11.025781631469727,0.02491397900030279,0.05321709700046995,1.0,0.0001,0.005133156999818311,0.0003087430000050517,0.0,11.0
39,27,,,1682817383,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.00041474199997537653,0.022929313000076945,0.05979916400019647,416.0,11.023337364196777,0.015024219000224548,0.09880618200077151,1.0,0.0001,0.0004631070000868931,0.0001756370002112817,0.0,12.0
40,27,,,1682817383,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0002839959997800179,0.010399995999705425,0.0017576790000930487,448.0,11.182628631591797,0.013413071999821113,0.02670536799951151,1.0,0.0001,0.00027789700016001007,0.0005727279999518942,0.0,13.0
41,27,,,1682817383,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0001951799999915238,0.009888446999866574,0.0018020429997704923,480.0,11.012683868408203,0.012820166999972571,0.025974558999678266,1.0,0.0001,0.0006690600002912106,0.0005996619997858943,0.0,14.0
42,27,,,1682817383,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.00020538499984468217,0.010001798999837774,0.0018042259998765076,512.0,11.031901359558105,0.012553202000162855,0.025495651999335678,1.0,0.0001,0.00032039100005931687,0.0006106489995545417,0.0,15.0
43,27,,,1682817383,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.00021297099965522648,0.009842498000125488,0.0019626980001703487,544.0,11.098371505737305,0.01278015600018989,0.026351040999998077,1.0,0.0001,0.0009129949999078235,0.0006397229999492993,0.0,16.0
44,27,,,1682817383,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0004229940000186616,0.010897280999870418,0.001832075999573135,576.0,10.997209548950195,0.01366026799996689,0.028157399999599875,1.0,0.0001,0.0006662979999418894,0.00067848300022888,0.0,17.0
45,27,,,1682817383,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0002788920000966755,0.01029567900013717,0.0020442899999579822,608.0,10.990513801574707,0.013397319999967294,0.02769834600030663,1.0,0.0001,0.0010442190000503615,0.0006379460000971449,0.0,18.0
46,27,,,1682817383,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0002507710000827501,0.011211209000066447,0.0020363680000627937,640.0,11.040447235107422,0.012940980999701424,0.02755652599989844,1.0,0.0001,0.0005338689998097834,0.0005833280001752428,0.0,19.0
47,27,,,1682817383,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.00023685099995418568,0.011178243999893311,0.002094968000164954,672.0,11.025338172912598,0.01348141000016767,0.02819753399990077,1.0,0.0001,0.0005464539999593399,0.0006596069997613085,0.0,20.0
48,27,,,1682817383,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.00022570499959329027,0.010721395000018674,0.0018754870002339885,704.0,11.094751358032227,0.012774399000136327,0.026740357000107906,1.0,0.0001,0.0005280479999782983,0.0006153230001473275,0.0,21.0
49,27,,,1682817383,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.00025040500031536794,0.010100980999595777,0.001824462000058702,736.0,10.59375,0.012442774000192003,0.025799144999837154,1.0,0.0001,0.0005944639997323975,0.0005860589999429067,0.0,22.0
50,27,,,1682817383,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0003630940000221017,0.01044806099980633,0.001762460000009014,768.0,11.06456184387207,0.012846791999891138,0.02668498599996383,1.0,0.0001,0.0006370400001287635,0.0006275390001064807,0.0,23.0
51,27,,,1682817383,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.00020405099985509878,0.010148884000045655,0.0017909079997480148,800.0,10.9350004196167,0.012783677999777865,0.026138062999507383,1.0,0.0001,0.0005613550001726253,0.0006491869999081246,0.0,24.0
52,27,,,1682817383,1.3,0.0,0.2560000000000002,7079.829504,0.18799181649710273,871256.0,20.796826177991555,1652.416512,209.0,4641.099776,0.0,0.0,0.0,0.7333333333333333,292210.0,161.7746926459565,201237.774336,2.719744,1627.0,0.07500000000004547,5924.560896,0.0,1431212.0,4.7,1.6666666666666667,24296.841216,1002.0,,0.00025225099989256705,0.016230448999976943,,,,,,,,,0.0006469210002251202,,
53,27,,,1682817383,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,0.0017582909999873664,832.0,10.95920181274414,0.014760048999960418,0.03421377200038478,1.0,0.0001,0.0005658110003423644,,0.0,25.0
54,27,,,1682817383,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0002068890003101842,0.010014507000050799,0.0019420199996602605,864.0,11.0881986618042,0.013448203000280046,0.02729916700081958,1.0,0.0001,0.0010928210003839922,0.0005947270001342986,0.0,26.0
55,27,,,1682817383,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0002174279998143902,0.010047614000086469,0.0018523310000091442,896.0,11.005691528320312,0.012990989000172704,0.026339904999531427,1.0,0.0001,0.0005565799997384602,0.0006749629997102602,0.0,27.0
56,27,,,1682817383,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.00022710700022798846,0.010083233999921504,0.001779039999746601,928.0,11.050480842590332,0.013211425000008603,0.026430875999722048,1.0,0.0001,0.0005258299997876748,0.0006042400000296766,0.0,28.0
57,27,,,1682817383,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.00020516199992925976,0.009945272000095429,0.0017742730001373275,960.0,11.04497241973877,0.013102347000312875,0.02620401200010747,1.0,0.0001,0.0005588659996647038,0.0006180919999678736,0.0,29.0
58,27,,,1682817383,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0002087509997181769,0.010238195000056294,0.0017496800001026713,992.0,11.071062088012695,0.012710466000044107,0.0260981189994709,1.0,0.0001,0.000531423999746039,0.0006596029998036101,0.0,30.0
59,27,,,1682817383,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.00020598799983417848,0.009721890000037092,0.0018158020002374542,1024.0,11.055220603942871,0.012725369000236242,0.02565596500016909,1.0,0.0001,0.0005680129997926997,0.0006189030000314233,0.0,31.0
60,27,,,1682817383,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.00022079500013205688,0.010156056999676366,0.001813917000163201,1056.0,10.95263671875,0.013354826000067987,0.026764999000079115,1.0,0.0001,0.0005317009999998845,0.0006877030000396189,0.0,32.0
61,27,,,1682817383,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.00021262800009935745,0.009907894000207307,0.0017754750001586217,1088.0,11.162360191345215,0.012861672000326507,0.02634792400067454,1.0,0.0001,0.0009345799999209703,0.000655674999961775,0.0,33.0
62,27,,,1682817383,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.00020561999963319977,0.00997164199998224,0.0017876499996418715,1120.0,11.013769149780273,0.01316253000004508,0.026329947999329306,1.0,0.0001,0.0005365440001696697,0.0006659619998572452,0.0,34.0
63,27,,,1682817383,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.00021903400011069607,0.010031195999999909,0.0018604960000629944,1152.0,11.103264808654785,0.012923924000006082,0.026223165000374138,1.0,0.0001,0.0005429520001598576,0.0006455630000345991,0.0,35.0
64,28,,,1682817384,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0002259459997731028,0.009829894000176864,0.0017940900002031412,1184.0,11.026874542236328,0.013319046999640705,0.02633992099936222,1.0,0.0001,0.0005318999997143692,0.0006390439998540387,0.0,36.0
65,28,,,1682817384,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.00020389600013004383,0.010037079000085214,0.0017897009997795976,1216.0,10.97804069519043,0.013064773999758472,0.026332097999329562,1.0,0.0001,0.0005847309998898709,0.0006519169996863639,0.0,37.0
66,28,,,1682817384,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.00021615500008920208,0.01000485899976411,0.0018486570002096414,1248.0,11.0625,0.015396602999771858,0.028639900000143825,1.0,0.0001,0.0005268859999887354,0.0006467400003202783,0.0,38.0
67,28,,,1682817384,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0002158140000574349,0.009874470999875484,0.0017503469998700893,1280.0,10.91037368774414,0.013113533999785432,0.026126927999484906,1.0,0.0001,0.0005312120001690346,0.000641549999727431,0.0,39.0
68,28,,,1682817384,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.00022194599978320184,0.010312349000287213,0.001848064000114391,1312.0,11.168902397155762,0.013508974999695056,0.027166012000179762,1.0,0.0001,0.0007494500000575499,0.0005252280002423504,0.0,40.0
69,28,,,1682817384,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.00020815800007767393,0.009852467000200704,0.0017689290002635971,1344.0,11.073772430419922,0.014135333000012906,0.027167590000317432,1.0,0.0001,0.000585620000038034,0.0006170829997245164,0.0,41.0
70,28,,,1682817384,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.00021380099997259094,0.010030569000264222,0.0017628939999667637,1376.0,10.935826301574707,0.013539921999836224,0.026751060000151483,1.0,0.0001,0.0005721800002902455,0.0006316939998214366,0.0,42.0
71,28,,,1682817384,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.00021807599978274084,0.009688609000022552,0.0018410100001347018,1408.0,11.04185962677002,0.0132132140001886,0.026141090000237455,1.0,0.0001,0.0005487729999913427,0.0006314080001175171,0.0,43.0
72,28,,,1682817384,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.00022060899982534465,0.010297911000179738,0.0018433750001349836,1440.0,10.986373901367188,0.014248919000237947,0.027735657999983232,1.0,0.0001,0.0005206050000197138,0.0006042389995855046,0.0,44.0
73,28,,,1682817384,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0002206829999522597,0.0100303519998306,0.001751458999933675,1472.0,11.00086784362793,0.012893538999833254,0.026103942999725405,1.0,0.0001,0.0005831860003127076,0.0006247239998629084,0.0,45.0
74,28,,,1682817384,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.00022797799965701415,0.010218961999726162,0.0017674300001999654,1504.0,10.995671272277832,0.013010822999603988,0.026422345999435493,1.0,0.0001,0.0005619080002361443,0.000635245000012219,0.0,46.0
75,28,,,1682817384,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.00020861399980276474,0.009622946000035881,0.0018256809999002144,1536.0,11.014079093933105,0.0133194850000109,0.026155101000313152,1.0,0.0001,0.0005476280002767453,0.0006307470002866467,0.0,47.0
76,28,,,1682817384,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0002183520000471617,0.010096679000071163,0.0018646710000211897,1568.0,10.92825698852539,0.012893321999854379,0.02653298600034759,1.0,0.0001,0.0008751550003580633,0.0005848069999956351,0.0,48.0
77,28,,,1682817384,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.000219542999730038,0.010080709000249044,0.001802410999971471,1600.0,11.152777671813965,0.013911935000123776,0.027189239999643178,1.0,0.0001,0.0004926469996462401,0.0006819949999226083,0.0,49.0
78,28,,,1682817384,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0002575359999354987,0.010430942999846593,0.0018815229996107519,1632.0,11.133020401000977,0.013258864999897924,0.02701080099950559,1.0,0.0001,0.0005331950001163932,0.0006487390000984306,0.0,50.0
79,28,,,1682817384,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.00021784599994134624,0.010023787000136508,0.0018148760000258335,1664.0,11.03530502319336,0.013200720999975601,0.026470014000096853,1.0,0.0001,0.0005557640001825348,0.000657019999835029,0.0,51.0
80,28,,,1682817384,1.3666666666666665,0.0,0.3720000000000141,7076.72064,0.11440549836436353,914668.0,18.684302828162593,1652.40832,237.0,4641.386496,0.0,0.0,0.0,2.0,325381.0,229.64590309046096,201241.12896,2.719744,1956.0,0.08199999999999363,5924.61824,0.0,1467034.0,4.7,1.9333333333333331,24296.841216,1396.0,,,,,,,,,,,,0.0006134400000519236,,
81,28,,,1682817384,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.00021385299987741746,0.01127178000024287,0.002073958999972092,1696.0,11.0407075881958,0.013104469000154495,0.027790738000476267,1.0,0.0001,0.0005132370001774689,,0.0,52.0
82,28,,,1682817384,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0002139459998033999,0.010250570999687625,0.0021068589999231335,1728.0,11.008142471313477,0.012961178999830736,0.026716931999089866,1.0,0.0001,0.0005790589998468931,0.0006053179999980784,0.0,53.0
