cpu/logical_core_count,bandwidth/disk_read_sys_bandwidth_MBs,bandwidth/disk_write_sys_bandwidth_MBs,_runtime,_timestamp,01_general/lr,01_general/step,memory/total_memory_sys_MB,process/memory/lib_memory_proc_MB,bandwidth/net_sent_sys_bandwidth_Mbits,disk/counter/disk_write_sys_count,cpu/load/avg_sys_load_five_min_percent,02_timing/forward_time_s,02_timing/backward_time_s,02_timing/dataload_time_s,cpu/interrupts/interrupts_count,disk/counter/disk_read_sys_count,cpu/interrupts/ctx_switches_count,process/memory/text_resident_set_proc_MB,memory/used_memory_sys_MB,02_timing/loss_calc_time_s,01_general/dataset_iteration_count,bandwidth/net_recv_sys_bandwidth_Mbits,process/memory/data_resident_set_proc_MB,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_percent,02_timing/dataload_cuda_move_time_s,cpu/load/avg_sys_load_one_min_percent,process/memory/resident_set_size_proc_MB,01_general/locally_processed_samples,cpu/interrupts/soft_interrupts_count,_step,02_timing/step_time_s,01_general/minibatch_loss,01_general/step_based_sps,disk/time/disk_read_time_sys_s,disk/time/disk_write_time_sys_s,process/memory/virtual_memory_size_proc_MB,process/memory/dirty_pages_proc_count,02_timing/opt_step_time_s,memory/available_memory_sys_MB,process/voluntary_proc_ctx_switches,process/memory/shared_memory_proc_MB,process/involuntary_proc_ctx_switches
,0.0,8.569324488019284,9,1680630081.0,,,,4042.625024,0.05920590524770027,126.0,4.166666666666666,,,,6699.0,0.0,6624.0,2.719744,2742.140928,,,0.012897916221539301,0.0,5.266666666666667,0.055999999999983174,2.1,,0.9000000000000001,1949.3888,,6111.0,10,,,,0.0,0.04699999999996862,11591.692288,0.0,,206585.884672,784.0,182.39488,64.0
,0.0,0.07356149017963981,10,1680630082.0,,,,4664.274944,0.0035918696378904064,129.0,4.166666666666666,,,,7181.0,0.0,6978.0,2.719744,3361.972224,,,0.003615815323800644,0.0,5.266666666666667,0.060000000000002274,2.4,,0.9000000000000001,2570.919936,,6253.0,11,,,,0.0,0.04899999999997817,12213.342208,0.0,,205966.053376,784.0,185.081856,65.0
,0.0,0.004087589574725693,11,1680630083.0,,,,5185.241088,0.04612110341603738,130.0,4.166666666666666,,,,7875.0,0.0,7538.0,2.719744,3886.579712,,,0.011280789345237756,0.0,5.266666666666667,0.06400000000002137,2.7,,0.9000000000000001,3094.560768,,6437.0,12,,,,0.0,0.04899999999997817,12734.308352,0.0,,205441.441792,784.0,185.081856,70.0
,0.0,0.004086679457533791,12,1680630084.0,,,,5185.241088,0.00437402411001091,131.0,4.166666666666666,,,,8405.0,0.0,7925.0,2.719744,3886.57152,,,0.004397969534619291,0.0,5.233333333333333,0.06799999999998363,2.7,,1.1,3094.560768,,6568.0,13,,,,0.0,0.04899999999997817,12734.308352,0.0,,205441.47456,784.0,185.081856,73.0
,0.0,0.004086288708642104,13,1680630085.0,,,,5185.241088,0.04846083010437568,132.0,4.166666666666666,,,,8933.0,0.0,8361.0,2.719744,3886.57152,,,0.012466372884755673,0.0,5.233333333333333,0.07200000000000273,2.7,,1.1,3094.560768,,6754.0,14,,,,0.0,0.05000000000001137,12734.308352,0.0,,205441.47456,784.0,185.081856,76.0
,0.0,5.77027884423532,14,1680630086.0,,,,6213.44768,0.0058665054973911,139.0,4.166666666666666,,,,9425.0,0.0,8750.0,2.719744,4461.756416,,,0.005172102698692801,0.0,5.233333333333333,0.07999999999998408,2.9,,1.1,3668.881408,,6913.0,15,,,,0.0,0.05699999999995953,13762.514944,0.0,,204866.289664,784.0,185.081856,79.0
,0.0,0.040862867611391095,15,1680630087.0,,,,6457.663488,0.045755238278164675,142.0,4.166666666666666,,,,9993.0,0.0,9227.0,2.719744,4917.71904,,,0.012442424150177296,0.0,5.233333333333333,0.08400000000000318,3.2,,1.1,4122.775552,,7140.0,16,,,,0.0,0.057999999999992724,14475.665408,0.0,,204410.331136,784.0,185.081856,82.0
,0.0,0.004086520035552181,16,1680630088.0,,,,5595.664384,0.0226354899013826,143.0,4.166666666666666,,,,10934.0,0.0,9767.0,2.719744,4120.367104,,,0.05994094818921243,0.0,5.233333333333333,0.08800000000002228,2.8,,1.1,3369.955328,,7475.0,17,,,,0.0,0.05899999999996908,15125.64736,0.0,,205197.275136,794.0,302.682112,84.0
,0.0,0.004079705701169155,17,1680630089.0,,,,5551.316992,0.045721389318087655,144.0,4.166666666666666,,,,11459.0,0.0,10186.0,2.719744,4084.891648,,,0.012023976336413597,0.0,5.233333333333333,0.09199999999998454,2.8,,1.2666666666666666,3483.7504,,7676.0,18,,,,0.0,0.05899999999996908,15551.062016,0.0,,205232.672768,797.0,461.279232,85.0
,0.0,0.004085360719328625,19,1680630091.0,,,,4796.424192,0.2449859961653827,145.0,4.166666666666666,,,,15937.0,0.0,12798.0,2.719744,3339.358208,,,15.069323771651105,0.0,5.233333333333333,0.09600000000000364,2.4,,1.2666666666666666,2712.338432,,10328.0,19,,,,0.0,0.05899999999996908,16440.131584,0.0,,205978.148864,825.0,461.484032,85.0
,0.0,0.0040846632971050685,20,1680630092.0,,,,4860.010496,0.34128478772971654,146.0,4.166666666666666,,,,20942.0,0.0,17203.0,2.719744,3853.307904,,,104.6687631036619,0.0,5.233333333333333,0.10000000000002274,2.7,0.0002623549989948515,1.2666666666666666,2882.363392,,14801.0,20,,,,0.0,0.05899999999996908,16538.488832,0.0,,205458.624512,839.0,567.242752,86.0
,,,20,1680630092.0,0.0001,0.0,,,,,,0.7876304479996179,0.03514228099993488,1.5215308490005555,,,,,,7.164099952206016e-05,0.0,,,,,,,,,32.0,,21,2.3446385779989214,12.57326889038086,13.648158953057507,,,,,1.0040002962341532e-06,,,,
,,,20,1680630092.0,0.0001,1.0,,,,,,0.01914432699959434,0.04777197799921851,0.0015013960000942461,,,,,,0.00042600499909895007,0.0,,,,,,0.00018789600107993465,,,64.0,,22,0.06903281999802857,12.765625,463.54762851805634,,,,,1.2179989425931126e-06,,,,
,,,20,1680630092.0,0.0001,2.0,,,,,,0.019809121999060153,0.04615939699942828,0.0013695239995286101,,,,,,0.0005963230014458532,0.0,,,,,,0.00022748199990019202,,,96.0,,23,0.06816340799923637,12.642057418823242,469.4600950756232,,,,,1.5599998732795939e-06,,,,
,,,20,1680630092.0,0.0001,3.0,,,,,,0.018885786999817356,0.04645015899950522,0.00033711600008246023,,,,,,0.0005224670003372012,0.0,,,,,,0.00017277700135309715,,,128.0,,24,0.06636972300111665,12.747149467468262,482.1475599568437,,,,,1.4170000213198364e-06,,,,
,,,20,1680630092.0,0.0001,4.0,,,,,,0.018705651000345824,0.04753643399999419,0.0009152620004897472,,,,,,0.0004828280016226927,0.0,,,,,,0.00015883400010352489,,,160.0,,25,0.06780028800130822,12.85737133026123,471.9743963238409,,,,,1.2789987522410229e-06,,,,
,0.0,0.1387412276066579,21,1680630093.0,,,,5240.569856,0.04354791289123362,158.0,4.166666666666666,0.02040714099894103,,,24231.0,0.0,20784.0,2.719744,4384.919552,0.000529871000253479,,30.44923627571579,0.0,5.233333333333333,0.1279999999999859,2.9,0.0001622889994905563,1.2666666666666666,3339.206656,,16649.0,26,,,,0.0,0.06399999999996453,26816.630784,0.0,,204927.401984,906.0,651.841536,128.0
,,,21,1680630093.0,0.0001,5.0,,,,,,,0.04533693799930916,0.0010072619988932274,,,,,,,0.0,,,,,,,,,192.0,,27,0.06744494199665496,12.740032196044922,474.46107969945456,,,,,1.4409997675102204e-06,,,,
,,,21,1680630093.0,0.0001,6.0,,,,,,0.018972208999912255,0.046158081999237766,0.0009365360001538647,,,,,,0.0005650139992212644,0.0,,,,,,0.00015845000052649993,,,224.0,,28,0.06679169000017282,12.82516860961914,479.10151696891035,,,,,1.3990011211717501e-06,,,,
,,,21,1680630093.0,0.0001,7.0,,,,,,0.019056450000789482,0.046549689999665134,0.0011756700005207676,,,,,,0.0006578270003956277,0.0,,,,,,0.00014638500033470336,,,256.0,,29,0.06758785600140982,12.537931442260742,473.4578353740428,,,,,1.8339997041039169e-06,,,,
,,,21,1680630093.0,0.0001,8.0,,,,,,0.019006738000825862,0.046821515999909025,0.0008918409985199105,,,,,,0.0005602779983746586,0.0,,,,,,0.00015981199976522475,,,288.0,,30,0.06744159899790247,12.707118034362793,474.4845981631492,,,,,1.4140005077933893e-06,,,,
,,,21,1680630093.0,0.0001,9.0,,,,,,0.018884168001022772,0.046830471999783185,0.0008890499993867707,,,,,,0.000499388999742223,0.0,,,,,,0.00015787300071679056,,,320.0,,31,0.06726233300105378,12.635382652282715,475.7491834173915,,,,,1.3810004020342603e-06,,,,
,,,21,1680630093.0,0.0001,10.0,,,,,,0.018725663001532666,0.04692967899973155,0.000759030999688548,,,,,,0.0005772370004706318,0.0,,,,,,0.00016174499978660606,,,352.0,,32,0.06715484100095637,12.712109565734863,476.5106956257149,,,,,1.4859997463645414e-06,,,,
,,,21,1680630093.0,0.0001,11.0,,,,,,0.019389907000004314,0.04677178900055878,0.001084430999981123,,,,,,0.0006485670000984101,0.0,,,,,,0.00016700900050636847,,,384.0,,33,0.06806320100076846,12.699824333190918,470.15126425862206,,,,,1.4979996194597334e-06,,,,
,,,21,1680630093.0,0.0001,12.0,,,,,,0.0189277570007107,0.046839237000313005,0.0008471329983876785,,,,,,0.0005382379986258456,0.0,,,,,,0.00017211300109920558,,,416.0,,34,0.06732623999960197,12.62670612335205,475.29759570992206,,,,,1.7620004655327648e-06,,,,
,,,21,1680630093.0,0.0001,13.0,,,,,,0.019006251999599044,0.046211414999561384,0.0009421960003237473,,,,,,0.0005417939992184984,0.0,,,,,,0.0001500470007158583,,,448.0,,35,0.06685312499939755,12.551562309265137,478.6612443365717,,,,,1.4209999790182337e-06,,,,
,0.0,0.04086653213280347,22,1680630094.0,,,,5240.832,0.2411444665709455,168.0,4.166666666666666,0.018765556000289507,0.047223539999322384,,31421.0,0.0,28100.0,2.719744,4393.43104,0.0005189919993426884,,80.17099695007506,0.0,5.233333333333333,0.17200000000002547,2.9,0.0001588120012456784,1.2666666666666666,3339.636736,,23117.0,36,,,,0.0,0.06799999999998363,26816.892928,0.0,1.5050009096739814e-06,204918.874112,1012.0,652.234752,242.0
,,,22,1680630094.0,0.0001,14.0,,,,,,,,0.0008820359998935601,,,,,,,0.0,,,,,,,,,480.0,,37,0.06755044100100349,12.550976753234863,473.72007533636423,,,,,,,,,
,,,22,1680630094.0,0.0001,15.0,,,,,,0.018954926999867894,0.046769705000770045,0.0007289749992196448,,,,,,0.0005499170001712628,0.0,,,,,,0.00015191999955277424,,,512.0,,38,0.06715700699896843,12.539165496826172,476.49532684640843,,,,,1.562999386806041e-06,,,,
,,,22,1680630094.0,0.0001,16.0,,,,,,0.0194735410004796,0.046201815999665996,0.0006930340005055768,,,,,,0.0006235919991013361,0.0,,,,,,0.00016625099851808045,,,544.0,,39,0.0671596119991591,12.830141067504883,476.47684445229777,,,,,1.3780008885078132e-06,,,,
,,,22,1680630094.0,0.0001,17.0,,,,,,0.018855106000046362,0.04670402999909129,0.0011008749988832278,,,,,,0.000541884999620379,0.0,,,,,,0.0001508839995949529,,,576.0,,40,0.06735420899713063,12.65114974975586,475.1002272384082,,,,,1.4289998944150284e-06,,,,
,,,22,1680630094.0,0.0001,18.0,,,,,,0.018980240000018966,0.047258982000130345,0.0009604979986761464,,,,,,0.0005017469993617851,0.0,,,,,,0.00015672200061089825,,,608.0,,41,0.06785954699989816,12.628279685974121,471.5622401671503,,,,,1.3580011000158265e-06,,,,
,,,22,1680630094.0,0.0001,19.0,,,,,,0.01944805799939786,0.04647841599944513,0.000900515999092022,,,,,,0.0006016959996486548,0.0,,,,,,0.00015038800120237283,,,640.0,,42,0.06758061300024565,12.593650817871094,473.50857856059525,,,,,1.5390014596050605e-06,,,,
,,,22,1680630094.0,0.0001,20.0,,,,,,0.019786965000093915,0.04585841400148638,0.0007235120010591345,,,,,,0.000730874999135267,0.0,,,,,,0.00017204999858222436,,,672.0,,43,0.06727322799997637,12.7512845993042,475.67213513243695,,,,,1.4119996194494888e-06,,,,
,,,22,1680630094.0,0.0001,21.0,,,,,,0.01910678199965332,0.046866819000570104,0.0011783690006268444,,,,,,0.0006263560007937485,0.0,,,,,,0.000172480000401265,,,704.0,,44,0.06795250800132635,12.6118745803833,470.9171293482707,,,,,1.7019992810674012e-06,,,,
,,,22,1680630094.0,0.0001,22.0,,,,,,0.01889407300041057,0.047037451000505826,0.0005634369990730193,,,,,,0.0005961930000921711,0.0,,,,,,0.00016861400035850238,,,736.0,,45,0.06726115800120169,12.75564193725586,475.7574943837316,,,,,1.3900007616030052e-06,,,,
,,,22,1680630094.0,0.0001,23.0,,,,,,0.01902242399955867,0.046206033999624196,0.0009439059995202115,,,,,,0.0006181310000101803,0.0,,,,,,0.00016506400061189197,,,768.0,,46,0.06695701999888115,12.706225395202637,477.91852147145613,,,,,1.460999556002207e-06,,,,
,0.0,0.04495719565750784,23,1680630095.0,,,,5240.832,0.12738404268049497,179.0,4.366666666666666,0.02089347400033148,,,38266.0,0.0,35680.0,2.719744,4396.249088,0.0005855400013388135,,67.35847541837944,0.0,5.300000000000001,0.21600000000000819,2.9,0.00015828600044187624,2.5,3339.251712,,28858.0,47,,,,0.0,0.07099999999996953,26816.892928,0.0,,204916.051968,1122.0,651.841536,421.0
,,,23,1680630095.0,0.0001,24.0,,,,,,,0.04591262100075255,0.0010105339988513151,,,,,,,0.0,,,,,,,,,800.0,,48,0.06856173600135662,12.54377269744873,466.73263931600013,,,,,1.2809996405849233e-06,,,,
,,,23,1680630095.0,0.0001,25.0,,,,,,0.01931082500050252,0.046603024000432924,0.001023745000566123,,,,,,0.0007453870002791518,0.0,,,,,,0.00016187699839065317,,,832.0,,49,0.06784611800139828,12.678740501403809,471.6555779851766,,,,,1.26000122691039e-06,,,,
,,,23,1680630095.0,0.0001,26.0,,,,,,0.018755316999886418,0.046790164000412915,0.0008622320001450134,,,,,,0.0006104449985286919,0.0,,,,,,0.00016170399976545013,,,864.0,,50,0.06718118799835793,12.730642318725586,476.32381851869246,,,,,1.3259996194392443e-06,,,,
,,,23,1680630095.0,0.0001,27.0,,,,,,0.018616339000800508,0.04703106499982823,0.0006871659988973988,,,,,,0.0006069959999877028,0.0,,,,,,0.0001526060004835017,,,896.0,,51,0.06709557400063204,12.539158821105957,476.931608032723,,,,,1.4020006346981972e-06,,,,
,,,23,1680630095.0,0.0001,28.0,,,,,,0.019178709999323473,0.04723353600093105,0.0007557959997939179,,,,,,0.0007347589998971671,0.0,,,,,,0.00015684800018789247,,,928.0,,52,0.06806168100047216,12.72413158416748,470.1617640001869,,,,,2.0320003386586905e-06,,,,
,,,23,1680630095.0,0.0001,29.0,,,,,,0.020632966999983182,0.0453110310008924,0.0009045060014614137,,,,,,0.0006953240008442663,0.0,,,,,,0.00018544200065662153,,,960.0,,53,0.06773080700440914,12.574511528015137,472.4585667186405,,,,,1.53700057126116e-06,,,,
,,,23,1680630095.0,0.0001,30.0,,,,,,0.018658552999113454,0.046881800999472034,0.0009923189991241088,,,,,,0.0005855519993929192,0.0,,,,,,0.00015632299982826225,,,992.0,,54,0.0672759219960426,12.605022430419922,475.6530873242042,,,,,1.3739991118200123e-06,,,,
,,,23,1680630095.0,0.0001,31.0,,,,,,0.018627061999723082,0.04746161499861046,0.0008827330002532108,,,,,,0.0006265699994401075,0.0,,,,,,0.0001593429988133721,,,1024.0,,55,0.06775879099586746,12.759588241577148,472.26344404450265,,,,,1.4679990272270516e-06,,,,
,,,23,1680630095.0,0.0001,32.0,,,,,,0.018859320000046864,0.04707025999960024,0.0011861919992952608,,,,,,0.0006679699999949662,0.0,,,,,,0.00015651099965907633,,,1056.0,,56,0.06794182399789861,12.698945999145508,470.9911821176561,,,,,1.5709993022028357e-06,,,,
,0.0,0.04084995465906165,24,1680630096.0,,,,5240.836096,0.3103000852299148,189.0,4.366666666666666,0.01870693700038828,0.046563646999857156,,44626.0,0.0,43041.0,2.719744,4397.518848,0.0006055520007066661,,69.33187544849952,0.0,5.300000000000001,0.2599999999999909,2.9,0.00016081500143627636,2.5,3339.50976,,35057.0,57,,,,0.0,0.07399999999995543,26816.892928,0.0,1.3970002328278497e-06,204914.81088,1172.0,651.841536,597.0
,,,24,1680630096.0,0.0001,33.0,,,,,,,,0.000923351999517763,,,,,,,0.0,,,,,,,,,1088.0,,58,0.06696170000213897,12.672676086425781,477.8851193888121,,,,,,,,,
,,,24,1680630096.0,0.0001,34.0,,,,,,0.019248311000410467,0.04680309200011834,0.0009273269988625543,,,,,,0.0007282709993887693,0.0,,,,,,0.00016785700063337572,,,1120.0,,59,0.06787619600072503,12.59738826751709,471.4465731058085,,,,,1.3380013115238398e-06,,,,
,,,24,1680630096.0,0.0001,35.0,,,,,,0.018718753999564797,0.0470643349999591,0.0009076120004465338,,,,,,0.0006001759993523592,0.0,,,,,,0.00015738299953227397,,,1152.0,,60,0.06744954399800918,12.656720161437988,474.4287077899964,,,,,1.2839991541113704e-06,,,,
,,,24,1680630096.0,0.0001,36.0,,,,,,0.01881844300078228,0.04694652699981816,0.0008664119995955843,,,,,,0.0006015839990141103,0.0,,,,,,0.00015635599993402138,,,1184.0,,61,0.06739089999973658,12.597284317016602,474.84155872862783,,,,,1.5780005924170837e-06,,,,
,,,24,1680630096.0,0.0001,37.0,,,,,,0.019081492000623257,0.046761569999944186,0.0010007510009018006,,,,,,0.000717488001100719,0.0,,,,,,0.00016421500004071277,,,1216.0,,62,0.06772715200168022,12.793695449829102,472.48406369141463,,,,,1.6359990695491433e-06,,,,
,,,24,1680630096.0,0.0001,38.0,,,,,,0.01934226400044281,0.04685465900001873,0.0010922579986072378,,,,,,0.0007248500005516689,0.0,,,,,,0.00016655500076012686,,,1248.0,,63,0.06818219600063458,12.659996032714844,469.3307326109322,,,,,1.6100002540042624e-06,,,,
,,,24,1680630096.0,0.0001,39.0,,,,,,0.018725580001046183,0.04632005500025116,0.0010843010004464304,,,,,,0.0006254140007513342,0.0,,,,,,0.00016415399841207545,,,1280.0,,64,0.06692112600103428,12.611257553100586,478.1748591544236,,,,,1.6220001270994544e-06,,,,
,,,24,1680630096.0,0.0001,40.0,,,,,,0.018750729999737814,0.04661862499960989,0.0009451890000491403,,,,,,0.0006370470000547357,0.0,,,,,,0.0001604230001248652,,,1312.0,,65,0.06711349699980929,12.6640625,476.8042410320376,,,,,1.4830002328380942e-06,,,,
,,,24,1680630096.0,0.0001,41.0,,,,,,0.018585829999210546,0.04733545699855313,0.0009802500007936032,,,,,,0.0006346080008370336,0.0,,,,,,0.00015865500063227955,,,1344.0,,66,0.0676966020000691,12.634632110595703,472.6972854555881,,,,,1.8020000425167382e-06,,,,
,,,24,1680630096.0,0.0001,42.0,,,,,,0.018533292999563855,0.04756992900001933,0.0010784989990497706,,,,,,0.0005749749998358311,0.0,,,,,,0.00016023500029405113,,,1376.0,,67,0.0679184599994187,12.682373046875,471.15320341883313,,,,,1.5290006558643654e-06,,,,
,0.0,0.2574274324907126,25,1680630097.0,,,,5240.856576,0.12497872001713665,221.0,4.366666666666666,0.020706115999928443,,,50983.0,0.0,49826.0,2.719744,4401.426432,0.0006907120005053002,,72.98501864632178,0.0,5.300000000000001,0.3120000000000118,2.9,0.0001613019994692877,2.5,3339.517952,,40886.0,68,,,,0.0,0.08799999999996544,26816.892928,0.0,,204910.751744,1244.0,651.841536,779.0
,,,25,1680630097.0,0.0001,43.0,,,,,,,0.04625363999912224,0.000989905000096769,,,,,,,0.0,,,,,,,,,1408.0,,69,0.06880302199897415,12.705957412719727,465.09585001189515,,,,,1.3469998521031812e-06,,,,
,,,25,1680630097.0,0.0001,44.0,,,,,,0.018703919999097707,0.047393746999659925,0.0009274779986299109,,,,,,0.0005935009994573193,0.0,,,,,,0.00016184800006158184,,,1440.0,,70,0.06778179699540487,12.696795463562012,472.1031518560857,,,,,1.302998498431407e-06,,,,
,,,25,1680630097.0,0.0001,45.0,,,,,,0.01922911300061969,0.046607438000137336,0.0009039429987751646,,,,,,0.0006205809986568056,0.0,,,,,,0.0001574889993207762,,,1472.0,,71,0.06751991999772144,12.75551986694336,473.93421083851825,,,,,1.356000211671926e-06,,,,
,,,25,1680630097.0,0.0001,46.0,,,,,,0.019905957000446506,0.0454762600002141,0.0010488700008863816,,,,,,0.0008074910001596436,0.0,,,,,,0.00016941000103543047,,,1504.0,,72,0.0674095890026365,12.893415451049805,474.7099110595145,,,,,1.6009998944355175e-06,,,,
,,,25,1680630097.0,0.0001,47.0,,,,,,0.01910456800032989,0.0466782109997439,0.0009969279999495484,,,,,,0.0006397979996108916,0.0,,,,,,0.0001569340001879027,,,1536.0,,73,0.06757798600119713,12.766160011291504,473.5269855398343,,,,,1.5470013750018552e-06,,,,
,,,25,1680630097.0,0.0001,48.0,,,,,,0.019340718999956152,0.04687957500027551,0.000874810000823345,,,,,,0.000592956999753369,0.0,,,,,,0.0001600619998498587,,,1568.0,,74,0.06784952000089106,12.62459945678711,471.63192900376816,,,,,1.3970002328278497e-06,,,,
,,,25,1680630097.0,0.0001,49.0,,,,,,0.01848729599987564,0.04737796200060984,0.0011982759988313774,,,,,,0.000589241999477963,0.0,,,,,,0.00015464499847439583,,,1600.0,,75,0.0678089499961061,12.454004287719727,471.91410576092966,,,,,1.5289988368749619e-06,,,,
,,,25,1680630097.0,0.0001,50.0,,,,,,0.018604464999953052,0.04703980900012539,0.0009177270003419835,,,,,,0.0006043209996278165,0.0,,,,,,0.0001561010012665065,,,1632.0,,76,0.06732404800095537,12.69288444519043,475.31307088881374,,,,,1.6249996406259015e-06,,,,
,,,25,1680630097.0,0.0001,51.0,,,,,,0.01850177199958125,0.04788544999973965,0.0011614439990808023,,,,,,0.0005921529991610441,0.0,,,,,,0.00015559300118184183,,,1664.0,,77,0.06829777799976,12.678013801574707,468.5364727401885,,,,,1.3660010154126212e-06,,,,
,0.0,0.04087219060039424,26,1680630098.0,,,,5241.1392,0.32406378466516816,231.0,4.366666666666666,0.019260658998973668,0.046750109000640805,,57848.0,0.0,56610.0,2.719744,4404.4288,0.0006690199988952372,,84.18623914110425,0.0,5.300000000000001,0.36000000000001364,2.9,0.0001593590004631551,2.5,3339.522048,,47682.0,78,,,,0.0,0.09100000000000819,26817.155072,0.0,1.288999555981718e-06,204907.880448,1292.0,651.841536,952.0
,,,26,1680630098.0,0.0001,52.0,,,,,,,,0.000992365999991307,,,,,,,0.0,,,,,,,,,1696.0,,79,0.06783280199852015,12.538476943969727,471.74816692222316,,,,,,,,,
,,,26,1680630098.0,0.0001,53.0,,,,,,0.01867047000087041,0.04666470600022876,0.0009214309993694769,,,,,,0.0005805519995192299,0.0,,,,,,0.0001580339994688984,,,1728.0,,80,0.06699699799901282,12.679095268249512,477.6333411307699,,,,,1.8049995560431853e-06,,,,
