_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,03_hivemind/num_peers,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,2,80.0,540929.032192,1681396886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,,,1681396886,1.0875,0.0,0.0,6931.791872,0.0,14.0,0.0,106.364928,0.0,321.404928,0.0,0.0,0.0,0.5875,8.0,0.0,530490.42944,2.854912,3505.0,0.0,4775.518208,0.0,44.0,1.9,1.4749999999999999,42402.033664,83.0,,,,,,,,,,,,,,
2,3,,,1681396887,1.0875,0.0,0.0,7007.387648,0.0,3239.0,0.05691556238754054,106.758144,0.0,321.847296,0.0,0.0,0.0,0.5875,1966.0,0.07215198427341857,530414.829568,2.854912,3506.0,0.0,4775.518208,0.0,2297.0,1.9,1.4749999999999999,42402.033664,83.0,,,,,,,,,,,,,,
3,4,,,1681396888,1.0875,0.0,0.0,7017.279488,0.0,5161.0,3.1071807028036047,106.778624,0.0,322.879488,0.0,0.0,0.0,0.5875,4806.0,0.37553047252141847,530404.937728,2.854912,3576.0,0.0,4789.071872,0.0,3493.0,1.9,1.4749999999999999,42482.556928,83.0,,,,,,,,,,,,,,
4,5,,,1681396889,1.0875,0.0,0.007999999999981355,7296.434176,0.15070664514727092,6862.0,70.10302890890577,107.548672,3.0,601.468928,0.0,0.0,0.0,0.65,7005.0,0.252758209868043,530125.78304,2.854912,3616.0,0.0009999999999976694,5064.175616,0.0,4853.0,2.0,1.4625,42757.660672,84.0,,,,,,,,,,,,,,
5,6,,,1681396890,1.0875,0.0,0.007999999999981355,7682.605056,0.0,8845.0,0.04574498945008685,107.741184,3.0,984.375296,0.0,0.0,0.0,0.65,9735.0,0.14613049164697614,529739.603968,2.854912,3653.0,0.0009999999999976694,6337.400832,0.0,6248.0,2.1,1.4625,44030.885888,87.0,,,,,,,,,,,,,,
6,7,,,1681396891,1.0875,0.0,0.012000000000000455,8384.475136,0.19185145492240016,9849.0,0.47049209443670265,107.741184,35.0,1686.454272,0.0,0.0,0.0,0.65,11480.0,0.025942679366488704,529037.733888,2.854912,3653.0,0.00999999999999801,6337.400832,0.0,7168.0,2.2,1.4625,44030.885888,93.0,,,,,,,,,,,,,,
7,8,,,1681396892,1.0875,0.0,0.012000000000000455,8715.710464,0.0,10826.0,0.005632528446875018,108.068864,35.0,2017.54624,0.0,0.0,0.0,0.65,13039.0,0.011711829724251485,528706.49856,2.854912,3654.0,0.00999999999999801,6484.492288,0.0,8010.0,2.3,1.4625,44177.977344,99.0,,,,,,,,,,,,,,
8,9,,,1681396893,1.0875,0.0,0.012000000000000455,9260.412928,0.0,12056.0,0.4880308588352909,108.068864,35.0,2560.77824,0.0,0.0,0.0,0.65,15221.0,0.046464320499517466,528161.796096,2.854912,3654.0,0.00999999999999801,7026.171904,0.0,9589.0,2.4,1.4625,44719.65696,106.0,,,,,,,,,,,,,,
9,10,,,1681396894,1.0875,0.0,0.012000000000000455,9717.374976,0.0,12929.0,0.0822105741083826,108.068864,35.0,3016.720384,0.0,0.0,0.0,0.7000000000000001,16557.0,0.019430430546985678,527704.834048,2.854912,3654.0,0.00999999999999801,7479.758848,0.0,10373.0,2.4,1.4625,45173.243904,114.0,,,,,,,,,,,,,,
10,11,,,1681396895,1.0875,0.0,0.015999999999991132,9716.342784,0.06939998852958847,13906.0,0.04697097110241623,108.068864,37.0,3016.720384,0.0,0.0,0.0,0.7000000000000001,18397.0,0.01936725323371603,527705.86624,2.854912,3654.0,0.00999999999999801,7479.758848,0.0,11294.0,2.4,1.4625,45173.243904,122.0,,,,,,,,,,,,,,
11,12,,,1681396896,1.0875,0.0,0.015999999999991132,9716.330496,0.0,14735.0,0.0048784439617872615,108.07296,37.0,3016.732672,0.0,0.0,0.0,0.7000000000000001,19661.0,0.014061397393738071,527705.874432,2.854912,3654.0,0.00999999999999801,7479.758848,0.0,12024.0,2.4,1.4625,45173.243904,131.0,,,,,,,,,,,,,,
12,13,,,1681396897,1.0875,0.0,0.015999999999991132,9724.125184,0.0,16676.0,0.05493563713854114,108.07296,37.0,3016.732672,0.0,0.0,0.0,0.7000000000000001,25444.0,0.028607992207475025,527698.079744,2.854912,3654.0,0.00999999999999801,7479.758848,0.0,14245.0,2.4,1.4625,45173.243904,139.0,,,,,,,,,,,,,,
13,14,,,1681396898,1.0875,0.0,0.015999999999991132,10171.318272,0.0,21228.0,1.83338293135759,108.07296,37.0,3493.523456,0.0,0.0,0.0,0.7000000000000001,33342.0,0.08491944597262172,527250.878464,2.854912,3654.0,0.00999999999999801,8507.969536,0.0,18001.0,2.5,1.4625,46201.450496,144.0,,,,,,,,,,,,,,
14,15,,,1681396899,1.0875,0.0,0.01999999999998181,10716.004352,0.016325483184308015,22821.0,0.5147788344911102,108.07296,38.0,4041.760768,0.0,0.0,0.0,0.7374999999999999,35663.0,0.1675036026532334,526706.192384,2.854912,3654.0,0.00999999999999801,8507.969536,0.0,19249.0,2.6,1.4625,46201.450496,152.0,,,,,,,,,,,,,,
15,16,,,1681396900,1.0875,0.0,0.01999999999998181,10723.26656,0.0,27019.0,0.7482009448895869,108.081152,38.0,4045.303808,0.0,0.0,0.0,0.7374999999999999,41445.0,0.18285707115086283,526698.930176,2.854912,3654.0,0.00999999999999801,8836.071424,0.0,22286.0,2.6,1.4625,46998.528,160.0,,,,,,,,,,,,,,
16,17,,,1681396901,1.0875,0.0,0.01999999999998181,10109.435904,0.0,31657.0,2.2469357215254795,262.79936,38.0,3479.621632,0.0,0.0,0.0,0.7374999999999999,49852.0,0.30395178474519835,527302.447104,2.854912,3718.0,0.00999999999999801,8124.280832,0.0,27287.0,2.5,1.4625,47930.904576,166.0,,,,,,,,,,,,,,
17,18,,,1681396902,1.0875,0.0,0.02400000000000091,10891.943936,0.004082935359021881,33490.0,0.7615232658709205,339.80416,39.0,4336.259072,0.0,0.0,0.0,0.7374999999999999,51865.0,0.19536686197336448,526519.78752,2.854912,3718.0,0.011000000000002785,8905.056256,0.0,28567.0,2.7,1.4625,49080.778752,172.0,,,,,,,,,,,,,,
18,19,,,1681396903,1.0875,0.0,0.027999999999991587,9509.863424,0.08982684079722475,36328.0,1.481600594659355,341.123072,41.0,2952.474624,0.0,0.0,0.0,0.7374999999999999,55369.0,0.30701736008814456,527901.863936,2.854912,3770.0,0.011000000000002785,8168.783872,0.0,30335.0,2.4,1.4625,50155.921408,176.0,,,,,,,,,,,,,,
19,20,,,1681396904,1.0875,0.0,0.027999999999991587,9579.84768,0.0,41583.0,0.44816028688227094,2087.251968,41.0,4774.178816,0.0,0.0,0.0,0.775,61439.0,0.2041781181327305,526083.088384,2.854912,3804.0,0.011000000000002785,7633.543168,0.0,35012.0,2.7,1.4625,53513.13408,391.0,,,,,,,,,,,,,,
20,21,,,1681396905,1.0875,0.0,0.027999999999991587,15046.7584,0.0,46687.0,0.5029586235073256,2583.564288,41.0,10690.56,0.0,0.0,0.0,0.775,70802.0,0.26202980502240264,520122.765312,2.854912,3876.0,0.011000000000002785,14041.255936,0.0,45799.0,3.8,1.4625,65614.557184,534.0,,,,,,,,,,,,,,
21,22,,,1681396906,1.0875,0.0,0.027999999999991587,15179.20256,0.0,51026.0,0.3136981341062882,3737.186304,41.0,11800.915968,0.0,0.0,0.0,0.775,77087.0,0.3380266222413415,518845.874176,2.854912,3924.0,0.011000000000002785,13017.243648,0.0,458499.0,4.1,1.4625,65751.216128,543.0,,,,,,,,,,,,,,
22,23,,,1681396907,1.0875,0.0,0.027999999999991587,16293.117952,0.0,57910.0,0.7635960181100887,4823.150592,41.0,12030.951424,0.0,0.0,0.0,0.775,88253.0,0.2976525326317842,516634.15296,2.854912,4316.0,0.011000000000002785,12169.78944,0.0,2214200.0,4.5,1.4625,66052.358144,558.0,,,,,,,,,,,,,,
23,24,,,1681396908,1.0875,0.0,0.031999999999982265,16491.88864,0.052931581935377316,71379.0,2.7010693611270433,4823.191552,43.0,12031.102976,0.0,0.0,0.0,0.775,109551.0,10.832572301532164,516435.308544,2.854912,4372.0,0.011000000000002785,12238.012416,0.0,2254914.0,4.5,1.4625,66656.407552,560.0,,,,,,,,,,,,,,
24,25,,,1681396909,1.1125,0.0,0.036000000000001364,16813.928448,0.020375419589682194,102473.0,3.9868010452200813,4823.191552,44.0,12031.102976,0.0,0.0,0.0,1.1125,143802.0,508.6448989563005,516113.268736,2.854912,4372.0,0.011000000000002785,12238.012416,0.0,2279749.0,4.6,1.5125,66656.407552,560.0,,,,,,,,,,,,,,
