02_timing/dataload_cuda_move_time_s,cpu/load/avg_sys_load_one_min_percent,01_general/lr,03_hivemind/global_epoch,01_general/minibatch_loss,disk/counter/disk_read_sys_count,cpu/interrupts/ctx_switches_count,disk/counter/disk_write_sys_count,bandwidth/net_recv_sys_bandwidth_Mbits,02_timing/loss_calc_time_s,cpu/interrupts/soft_interrupts_count,process/memory/resident_set_size_proc_MB,03_hivemind/num_peers,02_timing/dataload_time_s,02_timing/opt_step_time_s,memory/total_memory_sys_MB,disk/time/disk_write_time_sys_s,process/memory/shared_memory_proc_MB,_step,02_timing/forward_time_s,memory/available_memory_sys_MB,bandwidth/disk_read_sys_bandwidth_MBs,02_timing/backward_time_s,process/memory/text_resident_set_proc_MB,process/memory/data_resident_set_proc_MB,01_general/step,disk/time/disk_read_time_sys_s,memory/used_memory_sys_percent,process/memory/lib_memory_proc_MB,process/involuntary_proc_ctx_switches,bandwidth/net_sent_sys_bandwidth_Mbits,02_timing/step_time_s,process/memory/dirty_pages_proc_count,cpu/load/avg_sys_load_five_min_percent,cpu/load/avg_sys_load_fifteen_min_percent,process/memory/virtual_memory_size_proc_MB,01_general/dataset_iteration_count,process/voluntary_proc_ctx_switches,_runtime,_timestamp,cpu/logical_core_count,memory/used_memory_sys_MB,disk/time/disk_busy_time_sys_s,cpu/interrupts/interrupts_count,01_general/locally_processed_samples,bandwidth/disk_write_sys_bandwidth_MBs
0.0023619640001015796,,0.0001,1.0,6.869384765625,,,,,0.00011997199999314034,,,6.0,0.0024422959995717974,0.0009411360001649882,,,,10,0.006372993000240967,,,0.007539201999861689,,,3.0,,,,,,0.019777562999934162,,,,,0.0,,6,1682816822.0,,,,,128.0,
0.0024213290002990107,,0.0001,1.0,6.9693603515625,,,,,0.00012489599976106547,,,6.0,0.002677483999832475,0.0012278399999559042,,,,11,0.006508557999950426,,,0.008276515000034124,,,4.0,,,,,,0.021236621999833005,,,,,0.0,,6,1682816822.0,,,,,160.0,
0.0024396620001425617,,0.0001,1.0,7.052001953125,,,,,0.00013543400018534157,,,6.0,0.0025178930000038235,0.0007427799996548856,,,,12,0.00664828699973441,,,0.008113781999782077,,,5.0,,,,,,0.0205978379995031,,,,,0.0,,6,1682816822.0,,,,,192.0,
0.0024622770001769823,,0.0001,1.0,7.1318359375,,,,,0.00013837599999533268,,,6.0,0.0027031149998038018,0.0007538929999100219,,,,13,0.006944522000139841,,,0.008173098999577633,,,6.0,,,,,,0.021175281999603612,,,,,0.0,,6,1682816822.0,,,,,224.0,
0.002551112000219291,,0.0001,1.0,6.98779296875,,,,,0.00014119400020717876,,,6.0,0.00224264000007679,0.0013366419998419588,,,,14,0.007012305999978707,,,0.008971241999915947,,,7.0,,,,,,0.022255136000239872,,,,,0.0,,6,1682816822.0,,,,,256.0,
0.002495016000011674,,0.0001,1.0,7.12939453125,,,,,0.0001375499996356666,,,6.0,0.003356193999934476,0.0009075250000023516,,,,15,0.007021277999683662,,,0.008107266000024538,,,8.0,,,,,,0.022024828999292367,,,,,0.0,,6,1682816822.0,,,,,288.0,
0.0026560179999250977,,0.0001,1.0,7.0263671875,,,,,0.00014639200026067556,,,6.0,0.005206381999869336,0.0007815320000190695,,,,16,0.007507563000217488,,,0.00827672099967458,,,9.0,,,,,,0.024574607999966247,,,,,0.0,,6,1682816822.0,,,,,320.0,
0.002829763000136154,,0.0001,1.0,7.105712890625,,,,,0.00013194399980420712,,,6.0,0.0040373660003751866,0.0008088860004136222,,,,17,0.007157959999858576,,,0.008284363999791822,,,10.0,,,,,,0.023250283000379568,,,,,0.0,,6,1682816822.0,,,,,352.0,
0.0024495380002917955,,0.0001,1.0,6.8424072265625,,,,,0.00013342800002646982,,,6.0,0.0032729300000937656,0.0008375600000363193,,,,18,0.007384115999684582,,,0.008699881000211462,,,11.0,,,,,,0.022777453000344394,,,,,0.0,,6,1682816822.0,,,,,384.0,
0.0029263030000947765,,0.0001,1.0,7.1014404296875,,,,,0.00013639899998452165,,,6.0,0.003330763000121806,0.0008057559998633224,,,,19,0.007382820999737305,,,0.010331783999845356,,,12.0,,,,,,0.024913825999647088,,,,,0.0,,6,1682816822.0,,,,,416.0,
,0.7666666666666667,,,,0.0,143891.0,88.0,583.8036625428879,,102784.0,4059.926528,,,,,0.04400000000001114,936.599552,20,,203769.032704,0.0,,2.719744,0.0,,0.0,3.5,5821.853696,180.0,14.290787775052637,,0.0,0.33333333333333337,0.36666666666666664,19683.725312,,636.0,6,1682816822.0,,5268.291584,0.1039999999999992,321036.0,,0.053071954086008157
0.002873796999665501,,0.0001,1.0,7.107177734375,,,,,0.00014269600023908424,,,6.0,0.00495222300014575,0.001282521999655728,,,,21,0.007403985000109969,,,0.007718443000158004,,,13.0,,,,,,0.024373665999974037,,,,,0.0,,6,1682816822.0,,,,,448.0,
0.0026987309997821285,,0.0001,1.0,6.934814453125,,,,,0.00014506100023936597,,,6.0,0.0034318510001867253,0.0007519089999732387,,,,22,0.00693253100007496,,,0.00846590599985575,,,14.0,,,,,,0.022425989000112168,,,,,0.0,,6,1682816822.0,,,,,480.0,
0.002838282000084291,,0.0001,1.0,7.12646484375,,,,,0.0003354790001139918,,,6.0,0.0038837570000396227,0.000877564999882452,,,,23,0.0071614779999436,,,0.008266866000212758,,,15.0,,,,,,0.023363427000276715,,,,,0.0,,6,1682816822.0,,,,,512.0,
0.002682464999907097,,0.0001,1.0,7.0521240234375,,,,,0.00013776600007986417,,,6.0,0.0034678760002861964,0.0007514709996030433,,,,24,0.007320116000300914,,,0.008546746999854804,,,16.0,,,,,,0.02290644100003192,,,,,0.0,,6,1682816822.0,,,,,544.0,
0.0026449560000401107,,0.0001,1.0,7.0244140625,,,,,0.00015911500031506876,,,6.0,0.005242928000370739,0.0008182830001715047,,,,25,0.0074237569997421815,,,0.009279859999878681,,,17.0,,,,,,0.025568899000518286,,,,,0.0,,6,1682816822.0,,,,,576.0,
0.002663675999883708,,0.0001,1.0,7.129150390625,,,,,0.00014876700015520328,,,6.0,0.0037147460002415755,0.0009477799999331182,,,,26,0.007530487000167341,,,0.008463742999992974,,,18.0,,,,,,0.02346919900037392,,,,,0.0,,6,1682816822.0,,,,,608.0,
0.0026703439998527756,,0.0001,1.0,7.0838623046875,,,,,0.00016561200027354062,,,6.0,0.003752780000013445,0.0010382919999756268,,,,27,0.007907372999852669,,,0.008134642999721109,,,19.0,,,,,,0.023669043999689166,,,,,0.0,,6,1682816822.0,,,,,640.0,
0.002747910999914893,,0.0001,1.0,7.017333984375,,,,,0.000584434999836958,,,6.0,0.003366509999978007,0.0008270630000879464,,,,28,0.0073196780003854656,,,0.009161216999928001,,,20.0,,,,,,0.02400681400013127,,,,,0.0,,6,1682816822.0,,,,,672.0,
0.0026685279999583145,,0.0001,1.0,7.162841796875,,,,,0.00016384799982915865,,,6.0,0.003476322000096843,0.001079714999832504,,,,29,0.007444067000051291,,,0.008503841000219836,,,21.0,,,,,,0.023336320999987947,,,,,0.0,,7,1682816823.0,,,,,704.0,
0.0025853040001493355,,0.0001,1.0,7.033203125,,,,,0.00015401299970108084,,,6.0,0.0037284810000528523,0.0008296639998661703,,,,30,0.007522728999902029,,,0.008918854000057763,,,22.0,,,,,,0.02373904499972923,,,,,0.0,,7,1682816823.0,,,,,736.0,
0.002663080000274931,,0.0001,1.0,7.0634765625,,,,,0.00016416300013588625,,,6.0,0.0037428370001180156,0.0008781639999142499,,,,31,0.007557258999895566,,,0.008937256000081106,,,23.0,,,,,,0.023942759000419755,,,,,0.0,,7,1682816823.0,,,,,768.0,
0.002797922999889124,,0.0001,1.0,7.056396484375,,,,,0.00015591500005029957,,,6.0,0.0034772840003824967,0.0008205900003304123,,,,32,0.007744215999991866,,,0.008754865999890171,,,24.0,,,,,,0.02375079400053437,,,,,0.0,,7,1682816823.0,,,,,800.0,
0.002808674999869254,,0.0001,1.0,7.1165771484375,,,,,0.00014263399998526438,,,6.0,0.003257182000197645,0.0007861730000513489,,,,33,0.00721224600010828,,,0.008610531000158517,,,25.0,,,,,,0.02281744100037031,,,,,0.0,,7,1682816823.0,,,,,832.0,
0.0027375600002415013,,0.0001,1.0,7.037109375,,,,,0.00015605399994456093,,,6.0,0.0038184670002010535,0.0008817889997771999,,,,34,0.007471400999747857,,,0.008733365000352933,,,26.0,,,,,,0.023798636000265105,,,,,0.0,,7,1682816823.0,,,,,864.0,
0.002676899999642046,,0.0001,1.0,7.1029052734375,,,,,0.00033722899979693466,,,6.0,0.0037133450000510493,0.0007423499996548344,,,,35,0.007272652000210655,,,0.008760748999975476,,,27.0,,,,,,0.023503224999330996,,,,,0.0,,7,1682816823.0,,,,,896.0,
0.0026076399999510613,,0.0001,1.0,6.9693603515625,,,,,0.00015405299973281217,,,6.0,0.0033630819998506922,0.0014097909997872193,,,,36,0.007563332000245282,,,0.007738262999737344,,,28.0,,,,,,0.02283616099930441,,,,,0.0,,7,1682816823.0,,,,,928.0,
0.0028272389999983716,,0.0001,1.0,6.9940185546875,,,,,0.0001679599999988568,,,6.0,0.0036131669999122096,0.0008725080001568131,,,,37,0.007271292000041285,,,0.00949371400020027,,,29.0,,,,,,0.024245880000307807,,,,,0.0,,7,1682816823.0,,,,,960.0,
0.0026012240000454767,,0.0001,1.0,7.072998046875,,,,,0.0001389570002174878,,,6.0,0.003576872999929037,0.0015452359998562315,,,,38,0.007333764999657433,,,0.010333224999612867,,,30.0,,,,,,0.025529279999318533,,,,,0.0,,7,1682816823.0,,,,,992.0,
0.002949490999981208,,0.0001,1.0,7.1727294921875,,,,,0.00016516799996679765,,,6.0,0.0036994789998061606,0.000867951999680372,,,,39,0.0075964809998367855,,,0.008452732000023389,,,31.0,,,,,,0.023731302999294712,,,,,0.0,,7,1682816823.0,,,,,1024.0,
0.002478114000041387,,0.0001,1.0,7.1788330078125,,,,,0.00017086399975596578,,,8.0,0.003728428000158601,0.0008836470001369889,,,,40,0.007422652999593993,,,0.008158778000051825,,,32.0,,,,,,0.02284248399973876,,,,,0.0,,7,1682816823.0,,,,,1056.0,
0.002524176999941119,,0.0001,1.0,7.1114501953125,,,,,0.00015818700012459885,,,8.0,0.0037843089999114454,0.0008069079999586393,,,,41,0.007546276000084617,,,0.008718860000044515,,,33.0,,,,,,0.023538717000064935,,,,,0.0,,7,1682816823.0,,,,,1088.0,
0.0027629139999589825,,0.0001,1.0,7.0198974609375,,,,,0.00015704599991295254,,,8.0,0.0032877349999580474,0.0011995630002274993,,,,42,0.007092200999977649,,,0.007947241999772814,,,34.0,,,,,,0.022446700999807945,,,,,0.0,,7,1682816823.0,,,,,1120.0,
0.002683477000118728,,0.0001,1.0,6.9912109375,,,,,0.00014883899984852178,,,8.0,0.0034373729999970237,0.0007869560004110099,,,,43,0.0073323200003869715,,,0.00817331700000068,,,35.0,,,,,,0.022562282000762934,,,,,0.0,,7,1682816823.0,,,,,1152.0,
0.0028580939997482346,,0.0001,1.0,7.0546875,,,,,0.0001516970000920992,,,8.0,0.00376458900018406,0.0011183070000697626,,,,44,0.007319987000300898,,,0.008444136999969487,,,36.0,,,,,,0.02365681100036454,,,,,0.0,,7,1682816823.0,,,,,1184.0,
0.0024777399999038607,,0.0001,1.0,7.115966796875,,,,,0.00016644000015730853,,,8.0,0.0038454929999716114,0.0008777210000516789,,,,45,0.007577707000109513,,,0.008545594999759487,,,37.0,,,,,,0.02349069599995346,,,,,0.0,,7,1682816823.0,,,,,1216.0,
0.002851975999874412,,0.0001,1.0,7.04248046875,,,,,0.000254059999861056,,,8.0,0.003772165000100358,0.0008679990000928228,,,,46,0.007404488999782188,,,0.008316638999986026,,,38.0,,,,,,0.023467327999696863,,,,,0.0,,7,1682816823.0,,,,,1248.0,
0.002704761000131839,,0.0001,1.0,7.1114501953125,,,,,0.00016057299990279716,,,8.0,0.003792693000377767,0.0008535970000593807,,,,47,0.007101899999724992,,,0.008166300000084448,,,39.0,,,,,,0.022779824000281224,,,,,0.0,,7,1682816823.0,,,,,1280.0,
0.0026197340002909186,,0.0001,1.0,7.113037109375,,,,,0.0001465619998270995,,,8.0,0.0037017109998487285,0.0007980870000210416,,,,48,0.007514849000017421,,,0.008159939000051963,,,40.0,,,,,,0.022940882000057172,,,,,0.0,,7,1682816823.0,,,,,1312.0,
0.0025890769998113683,,0.0001,1.0,7.0177001953125,,,,,0.00015286899997590808,,,8.0,0.0037554810000983707,0.0013456389997372753,,,,49,0.00763655499986271,,,0.008293288000004395,,,41.0,,,,,,0.023772908999490028,,,,,0.0,,7,1682816823.0,,,,,1344.0,
0.0024632780000501953,,0.0001,1.0,7.3126220703125,,,,,0.00013177799974073423,,,8.0,0.003783266999562329,0.0012426669995875272,,,,50,0.007750538999971468,,,0.008852639999986422,,,42.0,,,,,,0.024224168998898676,,,,,0.0,,7,1682816823.0,,,,,1376.0,
0.0026601029999255843,,0.0001,1.0,7.0103759765625,,,,,0.00015727499976492254,,,8.0,0.00343858199994429,0.000925673999972787,,,,51,0.007766811999772472,,,0.009613492999960727,,,43.0,,,,,,0.024561938999340782,,,,,0.0,,7,1682816823.0,,,,,1408.0,
0.002964088999760861,2.3,,,,0.0,181017.0,125.0,1087.150749983722,0.00034990199992535054,146884.0,4063.449088,,,,,0.056000000000011596,939.569152,52,0.007641637000233459,203638.280192,0.0,0.008455323000362114,2.719744,0.0,,0.0,3.5,5822.529536,703.0,19.302083564943114,,0.0,0.6666666666666667,0.46666666666666673,19684.253696,,1235.0,7,1682816823.0,,5338.570752,0.23999999999999488,362496.0,,0.2681405902245051
,2.3,,,,0.0,182220.0,126.0,72.99992442177607,,148884.0,4063.5392,,,,,0.056000000000011596,939.569152,53,,203606.15936,0.0,,2.719744,0.0,,0.0,3.5,5822.54592,708.0,0.3791718297762484,,0.0,0.6666666666666667,0.46666666666666673,19684.253696,,1249.0,8,1682816824.0,,5350.055936,0.24399999999999977,364324.0,,0.004086901113639691
,2.3,,,,0.0,182737.0,127.0,0.012811541131392472,,149070.0,4063.5392,,,,,0.056000000000011596,939.569152,54,,203605.680128,0.0,,2.719744,0.0,,0.0,3.5,5822.54592,708.0,0.00849313381235227,,0.0,0.6666666666666667,0.46666666666666673,19684.253696,,1249.0,9,1682816825.0,,5350.531072,0.24800000000000466,364632.0,,0.004086921530542972
,2.3,,,,0.0,183286.0,203.0,0.010381188171331563,,149261.0,4063.5392,,,,,0.117999999999995,939.569152,55,,203605.680128,0.0,,2.719744,0.0,,0.0,3.5,5822.54592,708.0,0.013666172440618659,,0.0,0.6666666666666667,0.46666666666666673,19684.253696,,1249.0,10,1682816826.0,,5350.531072,0.2560000000000002,364995.0,,0.4653834031604875
,2.3,,,,0.0,184075.0,204.0,0.04092794753310183,,149532.0,4063.5392,,,,,0.117999999999995,939.569152,56,,203605.680128,0.0,,2.719744,0.0,,0.0,3.5,5822.54592,708.0,0.15764957222015494,,0.0,0.6666666666666667,0.46666666666666673,19684.253696,,1249.0,11,1682816827.0,,5350.531072,0.2599999999999909,365479.0,,0.004084020494821636
,2.1333333333333333,,,,0.0,184594.0,207.0,0.003088937348455236,,149641.0,4063.5392,,,,,0.12000000000000455,939.569152,57,,203605.684224,0.0,,2.719744,0.0,,0.0,3.5,5822.54592,708.0,0.0033044446047544303,,0.0,0.6666666666666667,0.46666666666666673,19684.253696,,1249.0,12,1682816828.0,,5350.526976,0.27199999999999136,365766.0,,0.0531265296835366
,2.1333333333333333,,,,0.0,185089.0,208.0,0.013235766369883804,,149803.0,4063.5392,,,,,0.12100000000000932,939.569152,58,,203604.668416,0.0,,2.719744,0.0,,0.0,3.5,5822.54592,708.0,0.05346994160875874,,0.0,0.6666666666666667,0.46666666666666673,19684.253696,,1249.0,13,1682816829.0,,5351.54688,0.27599999999999625,366069.0,,0.004087281297657493
,2.1333333333333333,,,,0.0,185669.0,213.0,0.007648023103616131,,149952.0,4063.5392,,,,,0.1220000000000141,939.569152,59,,203604.70528,0.0,,2.719744,0.0,,0.0,3.5,5822.54592,708.0,0.07267218608877231,,0.0,0.6666666666666667,0.46666666666666673,19684.253696,,1249.0,14,1682816830.0,,5351.534592,0.28000000000000114,366406.0,,0.049049534365222636
,2.1333333333333333,,,,0.0,186183.0,214.0,0.016701834208399928,,150108.0,4063.5392,,,,,0.12299999999999045,939.569152,60,,203604.713472,0.0,,2.719744,0.0,,0.0,3.5,5822.54592,708.0,0.12009832309807125,,0.0,0.6666666666666667,0.46666666666666673,19684.253696,,1249.0,15,1682816831.0,,5351.534592,0.2839999999999918,366717.0,,0.004087638195853747
,2.1333333333333333,,,,0.0,186909.0,225.0,0.05909698028700839,,150404.0,4063.5392,,,,,0.125,939.569152,61,,203604.455424,0.0,,2.719744,0.0,,0.0,3.5,5822.54592,708.0,0.022024661437060306,,0.0,0.6666666666666667,0.46666666666666673,19684.253696,,1249.0,16,1682816832.0,,5351.79264,0.2920000000000016,367246.0,,0.04495936688011456
,1.9333333333333331,,,,0.0,187592.0,226.0,0.056579531357299116,,150673.0,4063.5392,,,,,0.125,939.569152,62,,203604.455424,0.0,,2.719744,0.0,,0.0,3.5,5822.54592,708.0,0.13672322418899024,,0.0,0.6333333333333333,0.46666666666666673,19684.253696,,1249.0,17,1682816833.0,,5351.79264,0.29599999999999227,367678.0,,0.004087009033867617
,1.9333333333333331,,,,0.0,188173.0,227.0,0.0208826067115791,,150894.0,4063.5392,,,,,0.125,939.569152,63,,203604.455424,0.0,,2.719744,0.0,,0.0,3.5,5822.54592,708.0,0.10450856967937447,,0.0,0.6333333333333333,0.46666666666666673,19684.253696,,1249.0,18,1682816834.0,,5351.788544,0.29999999999999716,368051.0,,0.004076208404897314
,1.9333333333333331,,,,0.0,188637.0,230.0,0.012004244584414334,,151041.0,4063.5392,,,,,0.12700000000000955,939.569152,64,,203604.45952,0.0,,2.719744,0.0,,0.0,3.5,5822.54592,708.0,0.05109580790111603,,0.0,0.6333333333333333,0.46666666666666673,19684.253696,,1249.0,19,1682816835.0,,5351.784448,0.3119999999999976,368335.0,,0.03675452432393422
,1.9333333333333331,,,,0.0,189149.0,231.0,0.007120517307967638,,151194.0,4063.5392,,,,,0.12700000000000955,939.569152,65,,203604.45952,0.0,,2.719744,0.0,,0.0,3.5,5822.54592,708.0,0.07191562828011779,,0.0,0.6333333333333333,0.46666666666666673,19684.253696,,1249.0,20,1682816836.0,,5351.776256,0.3160000000000025,368637.0,,0.004087113070473637
,1.9333333333333331,,,,0.0,189733.0,234.0,0.016980971705748027,,151373.0,4063.5392,,,,,0.12800000000001432,939.569152,66,,203604.45952,0.0,,2.719744,0.0,,0.0,3.5,5822.54592,708.0,0.12060721174000433,,0.0,0.6333333333333333,0.46666666666666673,19684.253696,,1249.0,21,1682816837.0,,5351.776256,0.32800000000000296,368986.0,,0.024525409042562098
,1.8000000000000003,,,,0.0,190234.0,235.0,0.007584207039808727,,151510.0,4063.5392,,,,,0.12800000000001432,939.569152,67,,203604.205568,0.0,,2.719744,0.0,,0.0,3.5,5822.54592,708.0,0.07187433263659147,,0.0,0.6333333333333333,0.46666666666666673,19684.253696,,1249.0,22,1682816838.0,,5352.026112,0.33199999999999363,369272.0,,0.0040874884313822895
,1.8000000000000003,,,,0.0,270146.0,236.0,323.4461684217104,,173951.0,4063.5392,,,,,0.12899999999999068,939.569152,68,,203426.869248,0.0,,2.719744,0.0,,0.0,3.6,5822.54592,708.0,334.7398591323913,,0.0,0.6333333333333333,0.46666666666666673,19684.253696,,1249.0,23,1682816839.0,,5529.370624,0.3359999999999985,419137.0,,0.004086393673306412
,,0.0001,2.0,7.1363525390625,,,,,,,,8.0,0.003891113999998197,16.696187517,,,,69,,,,,,,44.0,,,,,,16.71948958200028,,,,,0.0,,24,1682816840.0,,,,,1440.0,
0.0027562129998841556,,0.0001,2.0,6.9588623046875,,,,,0.00014256199983719853,,,8.0,0.002289416000166966,0.009057761999883951,,,,70,0.006963423999877705,,,0.007966550999753963,,,45.0,,,,,,0.02917592799940394,,,,,0.0,,24,1682816840.0,,,,,1472.0,
0.0024841909998940537,,0.0001,2.0,6.98291015625,,,,,0.00012561999983518035,,,8.0,0.003809078999893245,0.0007086260002324707,,,,71,0.006582896000054461,,,0.007798848999755137,,,46.0,,,,,,0.021509260999664548,,,,,0.0,,24,1682816840.0,,,,,1504.0,
0.002485308999894187,,0.0001,2.0,7.0531005859375,,,,,0.00012613600028998917,,,8.0,0.003341007000017271,0.000723654000012175,,,,72,0.006598544000098627,,,0.007767212000089785,,,47.0,,,,,,0.021041862000402034,,,,,0.0,,24,1682816840.0,,,,,1536.0,
0.002490777000275557,,0.0001,2.0,6.991943359375,,,,,0.00012858100035373354,,,8.0,0.003364760000295064,0.0007319750002352521,,,,73,0.0066928910000569886,,,0.007840191000013874,,,48.0,,,,,,0.02124917500123047,,,,,0.0,,24,1682816840.0,,,,,1568.0,
0.0024877959999685118,,0.0001,2.0,6.8388671875,,,,,0.00013114100011080154,,,8.0,0.003481580999959988,0.0007471090002582059,,,,74,0.006914483000400651,,,0.008209562000047299,,,49.0,,,,,,0.021971672000745457,,,,,0.0,,24,1682816840.0,,,,,1600.0,
0.0025455689997215813,,0.0001,2.0,6.9903564453125,,,,,0.0001300640001318243,,,8.0,0.002334871999664756,0.0007490939997296664,,,,75,0.00700842800006285,,,0.008373357000436954,,,50.0,,,,,,0.02114138399974763,,,,,0.0,,24,1682816840.0,,,,,1632.0,
0.002574659999936557,,0.0001,2.0,7.115478515625,,,,,0.0001460910002606397,,,8.0,0.002700633000131347,0.0007321149996641907,,,,76,0.006842066999979579,,,0.008201804000236734,,,51.0,,,,,,0.021197370000209048,,,,,0.0,,24,1682816840.0,,,,,1664.0,
0.0026988149998032895,,0.0001,2.0,7.0294189453125,,,,,0.00013108500024827663,,,8.0,0.002535738999995374,0.0007448979999935545,,,,77,0.006670755000413919,,,0.008259341999746539,,,52.0,,,,,,0.021040634000200953,,,,,0.0,,24,1682816840.0,,,,,1696.0,
0.002451584000027651,,0.0001,2.0,7.093505859375,,,,,0.00013945799992143293,,,8.0,0.002542578999964462,0.0007214140000542102,,,,78,0.00690401900010329,,,0.008057448999807093,,,53.0,,,,,,0.02081650299987814,,,,,0.0,,24,1682816840.0,,,,,1728.0,
0.0025166020000142453,,0.0001,2.0,7.084228515625,,,,,0.00012870299997302936,,,8.0,0.0026475619997654576,0.0007044459998724051,,,,79,0.007162033999975392,,,0.008058795000124519,,,54.0,,,,,,0.02121814199972505,,,,,0.0,,24,1682816840.0,,,,,1760.0,
0.0024186609998650965,,0.0001,2.0,6.8995361328125,,,,,0.00011757899983422249,,,8.0,0.002470675000040501,0.004657220999888523,,,,80,0.006438054000227567,,,0.007873862999986159,,,55.0,,,,,,0.023976052999842068,,,,,0.0,,24,1682816840.0,,,,,1792.0,
0.002417853999759245,,0.0001,2.0,6.90869140625,,,,,0.00012903800006824895,,,8.0,0.002427063000141061,0.0008065699998951459,,,,81,0.006315268999969703,,,0.0075564950002444675,,,56.0,,,,,,0.01965228900007787,,,,,0.0,,24,1682816840.0,,,,,1824.0,
