03_hivemind/estimated_current_samples,03_hivemind/optimistic_total_samples_per_second,03_hivemind/num_peers,03_hivemind/global_samples_accumulated,_step,03_hivemind/eta_next_epoch_s,_runtime,03_hivemind/global_epoch,03_hivemind/next_fetch_time_s,03_hivemind/actual_total_samples_per_second,_timestamp,03_hivemind/num_clients,04_peers/peer_1_samples_accumulated,04_peers/peer_1_epoch,04_peers/peer_1_samples_per_second,04_peers/peer_1_epoch_oos,04_peers/peer_3_samples_per_second,04_peers/peer_2_samples_accumulated,04_peers/peer_2_epoch,04_peers/peer_3_epoch_oos,04_peers/peer_3_epoch,04_peers/peer_3_samples_accumulated,04_peers/peer_2_epoch_oos,04_peers/peer_2_samples_per_second,03_hivemind/epoch_s,03_hivemind/undershot_TBS,03_hivemind/total_training_samples,03_hivemind/per_epoch_training_samples,03_hivemind/reached_TBS,03_hivemind/epoch_based_sps,03_hivemind/overshot_TBS
10282,710.4263154718161,3,10144,13,31.65,56,0,10.0,710.4263154718161,1683044325,0,4288.0,0.0,235.18,0.0,238.49,2528.0,0.0,0.0,0.0,2496.0,0.0,235.76,,,,,,,
11129,710.0229723966038,3,11008,14,30.48,57,0,10.0,710.0229723966038,1683044326,0,4576.0,0.0,235.21,0.0,239.22,2784.0,0.0,0.0,0.0,2784.0,0.0,236.0,,,,,,,
11981,708.5755369791157,3,11872,15,29.34,59,0,10.0,708.5755369791157,1683044328,0,4864.0,0.0,234.91,0.0,239.62,3072.0,0.0,0.0,0.0,3072.0,0.0,235.49,,,,,,,
12833,709.2710591438603,3,12704,16,28.11,60,0,10.0,709.2710591438603,1683044329,0,5152.0,0.0,234.38,0.0,239.28,3360.0,0.0,0.0,0.0,3360.0,0.0,234.92,,,,,,,
13684,710.1379716462948,3,13568,17,26.87,61,0,10.0,710.1379716462948,1683044330,0,5408.0,0.0,234.55,0.0,240.03,3648.0,0.0,0.0,0.0,3648.0,0.0,234.69,,,,,,,
14534,710.8612594793244,3,14432,18,25.65,62,0,10.0,710.8612594793244,1683044331,0,5696.0,0.0,234.34,0.0,240.46,3936.0,0.0,0.0,0.0,3936.0,0.0,235.34,,,,,,,
15389,710.4777374996559,3,15264,19,24.46,63,0,10.0,710.4777374996559,1683044332,0,5984.0,0.0,234.87,0.0,240.32,4224.0,0.0,0.0,0.0,4224.0,0.0,235.66,,,,,,,
16240,708.9840461065342,3,16128,20,23.31,65,0,10.0,708.9840461065342,1683044334,0,6272.0,0.0,234.64,0.0,240.26,4480.0,0.0,0.0,0.0,4512.0,0.0,235.57,,,,,,,
17091,708.8588274887395,3,16960,21,22.12,66,0,10.0,708.8588274887395,1683044335,0,6560.0,0.0,234.05,0.0,240.19,4768.0,0.0,0.0,0.0,4800.0,0.0,234.75,,,,,,,
17946,709.6688862738743,3,17824,22,20.89,67,0,10.0,709.6688862738743,1683044336,0,6816.0,0.0,233.63,0.0,240.49,5056.0,0.0,0.0,0.0,5088.0,0.0,234.73,,,,,,,
18791,709.4716750205444,3,18656,23,19.7,68,0,9.85,709.4716750205444,1683044337,0,7104.0,0.0,234.49,0.0,240.64,5344.0,0.0,0.0,0.0,5376.0,0.0,234.54,,,,,,,
19639,709.5169688645589,3,19520,24,18.5,69,0,9.25,709.5169688645589,1683044338,0,7392.0,0.0,234.7,0.0,240.59,5600.0,0.0,0.0,0.0,5664.0,0.0,234.18,,,,,,,
20475,705.3621019129737,3,20352,25,17.43,71,0,8.71,705.3621019129737,1683044340,0,7680.0,0.0,234.49,0.0,240.55,5888.0,0.0,0.0,0.0,5952.0,0.0,234.47,,,,,,,
21318,702.8337415379208,3,21216,26,16.29,72,0,8.15,702.8337415379208,1683044341,0,7936.0,0.0,234.01,0.0,237.83,6176.0,0.0,0.0,0.0,6240.0,0.0,233.52,,,,,,,
22164,702.1571433358994,3,22048,27,15.1,73,0,7.55,702.1571433358994,1683044342,0,8224.0,0.0,233.29,0.0,236.31,6464.0,0.0,0.0,0.0,6528.0,0.0,233.23,,,,,,,
23006,704.6670335952432,3,22912,28,13.85,74,0,6.93,704.6670335952432,1683044343,0,8512.0,0.0,232.9,0.0,236.14,6720.0,0.0,0.0,0.0,6816.0,0.0,233.12,,,,,,,
23848,706.2170306328887,3,23712,29,12.63,75,0,6.32,706.2170306328887,1683044344,0,8800.0,0.0,231.96,0.0,238.62,7008.0,0.0,0.0,0.0,7104.0,0.0,234.09,,,,,,,
24692,707.0135021164725,3,24576,30,11.42,77,0,5.71,707.0135021164725,1683044346,0,9056.0,0.0,231.8,0.0,238.95,7296.0,0.0,0.0,0.0,7360.0,0.0,235.46,,,,,,,
25538,706.892213485838,3,25440,31,10.23,78,0,5.11,706.892213485838,1683044347,0,9344.0,0.0,232.48,0.0,239.75,7584.0,0.0,0.0,0.0,7648.0,0.0,234.78,,,,,,,
26380,706.0168121138663,3,26240,32,9.05,79,0,4.52,706.0168121138663,1683044348,0,9632.0,0.0,232.37,0.0,239.78,7872.0,0.0,0.0,0.0,7936.0,0.0,234.75,,,,,,,
27223,706.401917955328,3,27104,33,7.85,80,0,3.92,706.401917955328,1683044349,0,9888.0,0.0,232.74,0.0,239.53,8128.0,0.0,0.0,0.0,8224.0,0.0,233.74,,,,,,,
28075,706.8106034245736,3,27968,34,6.64,81,0,3.32,706.8106034245736,1683044350,0,10176.0,0.0,232.11,0.0,239.52,8416.0,0.0,0.0,0.0,8512.0,0.0,234.77,,,,,,,
28920,705.9285717820434,3,28800,35,5.45,82,0,2.73,705.9285717820434,1683044351,0,10464.0,0.0,232.82,0.0,239.39,8704.0,0.0,0.0,0.0,8800.0,0.0,234.6,,,,,,,
29764,703.4948426211304,3,29632,36,4.27,84,0,2.13,703.4948426211304,1683044353,0,10720.0,0.0,232.72,0.0,239.82,8992.0,0.0,0.0,0.0,9088.0,0.0,233.38,,,,,,,
30599,702.1701933961026,3,30496,37,3.09,85,0,1.54,702.1701933961026,1683044354,0,11008.0,0.0,232.04,0.0,239.48,9248.0,0.0,0.0,0.0,9376.0,0.0,231.97,,,,,,,
31444,703.8658317644857,3,31328,38,1.88,86,0,0.94,703.8658317644857,1683044355,0,11296.0,0.0,232.17,0.0,237.96,9536.0,0.0,0.0,0.0,9664.0,0.0,232.03,,,,,,,
32285,703.0145596315822,3,32160,39,0.69,87,0,0.5,703.0145596315822,1683044356,0,11552.0,0.0,232.06,0.0,238.68,9824.0,0.0,0.0,0.0,9952.0,0.0,233.12,,,,,,,
33127,702.9737263173074,3,32832,40,0.0,88,0,0.5,702.9737263173074,1683044357,0,11840.0,0.0,231.62,0.0,238.57,10080.0,0.0,0.0,0.0,10240.0,0.0,232.82,,,,,,,
33973,702.9737263173074,3,32832,41,0.0,90,0,0.5,702.9737263173074,1683044359,0,12064.0,0.0,231.39,0.0,238.99,10304.0,0.0,0.0,0.0,10464.0,0.0,232.59,,,,,,,
34815,702.9737263173074,3,32832,42,0.0,91,0,0.5,702.9737263173074,1683044360,0,12064.0,0.0,231.39,0.0,238.99,10304.0,0.0,0.0,0.0,10464.0,0.0,232.59,,,,,,,
35652,702.9737263173074,3,32832,43,0.0,92,0,0.5,702.9737263173074,1683044361,0,12064.0,0.0,231.39,0.0,238.99,10304.0,0.0,0.0,0.0,10464.0,0.0,232.59,,,,,,,
200,699.2396220855675,3,64,44,46.58,93,1,10.0,699.2396220855675,1683044362,0,12064.0,0.0,231.39,0.0,238.99,10304.0,0.0,0.0,0.0,10464.0,0.0,232.59,,,,,,,
1008,691.724573179913,3,896,45,45.91,94,1,10.0,691.724573179913,1683044363,0,32.0,1.0,230.2,0.0,236.45,0.0,1.0,0.0,1.0,32.0,0.0,232.59,55.77704378031194,0.0,32832.0,32832.0,0.0,588.6292599033183,1.0
1856,700.8523757895025,3,1760,46,44.11,96,1,10.0,700.8523757895025,1683044365,0,320.0,1.0,230.18,0.0,233.03,256.0,1.0,0.0,1.0,320.0,0.0,228.51,,,,,,,
2706,703.9366341269899,3,2624,47,42.71,97,1,10.0,703.9366341269899,1683044366,0,608.0,1.0,234.05,0.0,236.7,544.0,1.0,0.0,1.0,608.0,0.0,230.1,,,,,,,
3550,704.5758502089507,3,3424,48,41.47,98,1,10.0,704.5758502089507,1683044367,0,896.0,1.0,236.58,0.0,237.66,832.0,1.0,0.0,1.0,896.0,0.0,229.7,,,,,,,
4396,705.8895562052012,3,4288,49,40.19,99,1,10.0,705.8895562052012,1683044368,0,1152.0,1.0,237.06,0.0,239.11,1088.0,1.0,0.0,1.0,1184.0,0.0,228.41,,,,,,,
5247,708.1874408288419,3,5152,50,38.86,100,1,10.0,708.1874408288419,1683044369,0,1440.0,1.0,235.31,0.0,239.75,1376.0,1.0,0.0,1.0,1472.0,0.0,230.83,,,,,,,
6096,707.8279582098028,3,5984,51,37.68,102,1,10.0,707.8279582098028,1683044371,0,1728.0,1.0,236.18,0.0,239.29,1664.0,1.0,0.0,1.0,1760.0,0.0,232.72,,,,,,,
6940,706.6275404283152,3,6816,52,36.55,103,1,10.0,706.6275404283152,1683044372,0,2016.0,1.0,236.58,0.0,238.33,1920.0,1.0,0.0,1.0,2048.0,0.0,232.91,,,,,,,
7785,706.2842232986479,3,7680,53,35.37,104,1,10.0,706.2842232986479,1683044373,0,2304.0,1.0,236.69,0.0,237.36,2208.0,1.0,0.0,1.0,2304.0,0.0,232.58,,,,,,,
8633,706.9960825618105,3,8512,54,34.14,105,1,10.0,706.9960825618105,1683044374,0,2592.0,1.0,235.79,0.0,238.43,2496.0,1.0,0.0,1.0,2592.0,0.0,232.07,,,,,,,
9485,708.2012273319662,3,9344,55,32.88,106,1,10.0,708.2012273319662,1683044375,0,2880.0,1.0,235.94,0.0,238.99,2752.0,1.0,0.0,1.0,2880.0,0.0,232.06,,,,,,,
10334,706.2511294957849,3,10208,56,31.76,108,1,10.0,706.2511294957849,1683044377,0,3136.0,1.0,235.98,0.0,239.28,3040.0,1.0,0.0,1.0,3168.0,0.0,232.94,,,,,,,
11179,704.4416159024281,3,11040,57,30.65,109,1,10.0,704.4416159024281,1683044378,0,3424.0,1.0,235.73,0.0,238.17,3328.0,1.0,0.0,1.0,3456.0,0.0,232.36,,,,,,,
12022,702.563750134929,3,11904,58,29.53,110,1,10.0,702.563750134929,1683044379,0,3712.0,1.0,236.01,0.0,238.65,3584.0,1.0,0.0,1.0,3744.0,0.0,229.78,,,,,,,
12859,701.714065725289,3,12736,59,28.37,111,1,10.0,701.714065725289,1683044380,0,4000.0,1.0,236.87,0.0,239.04,3872.0,1.0,0.0,1.0,4032.0,0.0,226.65,,,,,,,
13711,706.2787469086396,3,13600,60,26.98,112,1,10.0,706.2787469086396,1683044381,0,4288.0,1.0,236.75,0.0,239.01,4128.0,1.0,0.0,1.0,4320.0,0.0,225.96,,,,,,,
14554,704.2214106484289,3,14464,61,25.86,114,1,10.0,704.2214106484289,1683044383,0,4576.0,1.0,236.77,0.0,239.1,4416.0,1.0,0.0,1.0,4608.0,0.0,230.41,,,,,,,
15394,702.4451443534865,3,15264,62,24.73,115,1,10.0,702.4451443534865,1683044384,0,4864.0,1.0,236.02,0.0,236.38,4704.0,1.0,0.0,1.0,4896.0,0.0,231.83,,,,,,,
16227,697.9658390909824,3,16128,63,23.7,116,1,10.0,697.9658390909824,1683044385,0,5120.0,1.0,236.09,0.0,236.31,4960.0,1.0,0.0,1.0,5184.0,0.0,230.05,,,,,,,
17068,700.9905034008425,3,16960,64,22.4,117,1,10.0,700.9905034008425,1683044386,0,5408.0,1.0,235.83,0.0,238.11,5248.0,1.0,0.0,1.0,5472.0,0.0,224.02,,,,,,,
17906,700.8706865851825,3,17792,65,21.2,118,1,10.0,700.8706865851825,1683044387,0,5696.0,1.0,235.74,0.0,238.24,5504.0,1.0,0.0,1.0,5760.0,0.0,227.01,,,,,,,
18731,696.886374432841,3,18656,66,20.14,120,1,10.0,696.886374432841,1683044389,0,5984.0,1.0,235.63,0.0,239.15,5760.0,1.0,0.0,1.0,6048.0,0.0,226.09,,,,,,,
19551,688.4599025683701,3,19424,67,19.2,121,1,9.6,688.4599025683701,1683044390,0,6272.0,1.0,235.66,0.0,239.1,6048.0,1.0,0.0,1.0,6336.0,0.0,222.12,,,,,,,
20381,689.0506060851741,3,20256,68,17.98,122,1,8.99,689.0506060851741,1683044391,0,6560.0,1.0,235.8,0.0,239.15,6272.0,1.0,0.0,1.0,6592.0,0.0,213.51,,,,,,,
21228,697.4761605777915,3,21120,69,16.55,123,1,8.27,697.4761605777915,1683044392,0,6816.0,1.0,226.74,0.0,239.42,6560.0,1.0,0.0,1.0,6880.0,0.0,222.9,,,,,,,
22068,702.4016805092014,3,21920,70,15.23,124,1,7.62,702.4016805092014,1683044393,0,7104.0,1.0,232.01,0.0,239.38,6848.0,1.0,0.0,1.0,7168.0,0.0,226.08,,,,,,,
22908,701.6360688372001,3,22784,71,14.05,126,1,7.03,701.6360688372001,1683044395,0,7360.0,1.0,233.53,0.0,239.63,7104.0,1.0,0.0,1.0,7456.0,0.0,229.24,,,,,,,
23736,698.830867518256,3,23616,72,12.92,127,1,6.46,698.830867518256,1683044396,0,7648.0,1.0,234.63,0.0,239.04,7392.0,1.0,0.0,1.0,7744.0,0.0,227.97,,,,,,,
24569,697.44044050604,3,24448,73,11.76,128,1,5.88,697.44044050604,1683044397,0,7936.0,1.0,235.45,0.0,239.19,7648.0,1.0,0.0,1.0,8032.0,0.0,224.2,,,,,,,
25417,702.7693140534495,3,25312,74,10.46,129,1,5.23,702.7693140534495,1683044398,0,8224.0,1.0,236.0,0.0,239.1,7904.0,1.0,0.0,1.0,8320.0,0.0,222.35,,,,,,,
26252,703.4341874463098,3,26144,75,9.26,130,1,4.63,703.4341874463098,1683044399,0,8512.0,1.0,235.95,0.0,238.97,8192.0,1.0,0.0,1.0,8608.0,0.0,227.85,,,,,,,
27097,702.6963847128145,3,26976,76,8.07,132,1,4.04,702.6963847128145,1683044401,0,8800.0,1.0,236.0,0.0,238.82,8448.0,1.0,0.0,1.0,8896.0,0.0,228.61,,,,,,,
27943,703.7354569027948,3,27840,77,6.86,133,1,3.43,703.7354569027948,1683044402,0,9056.0,1.0,235.84,0.0,238.57,8736.0,1.0,0.0,1.0,9184.0,0.0,228.28,,,,,,,
28766,695.5678960333589,3,28640,78,5.75,134,1,2.88,695.5678960333589,1683044403,0,9344.0,1.0,234.74,0.0,238.46,9024.0,1.0,0.0,1.0,9472.0,0.0,230.53,,,,,,,
29587,688.8619713292334,3,29472,79,4.62,135,1,2.31,688.8619713292334,1683044404,0,9632.0,1.0,235.14,0.0,228.78,9280.0,1.0,0.0,1.0,9728.0,0.0,231.64,,,,,,,
30427,695.783337666581,3,30304,80,3.36,136,1,1.68,695.783337666581,1683044405,0,9888.0,1.0,226.97,0.0,234.57,9568.0,1.0,0.0,1.0,10016.0,0.0,227.32,,,,,,,
31270,699.4898369553808,3,31168,81,2.14,138,1,1.07,699.4898369553808,1683044407,0,10176.0,1.0,230.23,0.0,236.48,9824.0,1.0,0.0,1.0,10304.0,0.0,229.07,,,,,,,
32109,699.1116662171898,3,32000,82,0.94,139,1,0.5,699.1116662171898,1683044408,0,10464.0,1.0,232.17,0.0,237.12,10112.0,1.0,0.0,1.0,10592.0,0.0,230.21,,,,,,,
32950,698.9239706069443,3,32800,83,0.0,140,1,0.5,698.9239706069443,1683044409,0,10720.0,1.0,233.22,0.0,236.26,10400.0,1.0,0.0,1.0,10880.0,0.0,229.64,,,,,,,
33783,698.9239706069443,3,32800,84,0.0,141,1,0.5,698.9239706069443,1683044410,0,11008.0,1.0,232.47,0.0,236.06,10656.0,1.0,0.0,1.0,11136.0,0.0,230.4,,,,,,,
34622,698.9239706069443,3,32800,85,0.0,142,1,0.5,698.9239706069443,1683044411,0,11008.0,1.0,232.47,0.0,236.06,10656.0,1.0,0.0,1.0,11136.0,0.0,230.4,,,,,,,
35455,698.9239706069443,3,32800,86,0.0,144,1,0.5,698.9239706069443,1683044413,0,11008.0,1.0,232.47,0.0,236.06,10656.0,1.0,0.0,1.0,11136.0,0.0,230.4,,,,,,,
36290,698.9239706069443,3,32800,87,0.0,145,1,0.5,698.9239706069443,1683044414,0,11008.0,1.0,232.47,0.0,236.06,10656.0,1.0,0.0,1.0,11136.0,0.0,230.4,,,,,,,
890,700.2722466498464,3,800,88,45.52,146,2,10.0,700.2722466498464,1683044415,0,11008.0,1.0,232.47,0.0,236.06,10656.0,1.0,0.0,1.0,11136.0,0.0,230.4,,,,,,,
1736,703.4163949212193,3,1632,89,44.12,147,2,10.0,703.4163949212193,1683044416,0,256.0,2.0,232.09,0.0,235.98,256.0,2.0,0.0,2.0,288.0,0.0,232.2,52.7042179601267,0.0,65632.0,32800.0,0.0,622.3410814067063,2.0
2580,704.4859437976503,3,2432,90,42.85,148,2,10.0,704.4859437976503,1683044417,0,512.0,2.0,233.52,0.0,236.79,544.0,2.0,0.0,2.0,576.0,0.0,233.1,,,,,,,
3424,704.6635373374763,3,3296,91,41.64,150,2,10.0,704.6635373374763,1683044419,0,800.0,2.0,233.87,0.0,237.15,800.0,2.0,0.0,2.0,832.0,0.0,233.47,,,,,,,
4265,704.0225237562031,3,4160,92,40.49,151,2,10.0,704.0225237562031,1683044420,0,1088.0,2.0,233.77,0.0,237.0,1088.0,2.0,0.0,2.0,1120.0,0.0,233.89,,,,,,,
5112,705.1760225978906,3,4992,93,39.22,152,2,10.0,705.1760225978906,1683044421,0,1376.0,2.0,233.53,0.0,236.42,1376.0,2.0,0.0,2.0,1408.0,0.0,234.07,,,,,,,
5961,705.9081089644109,3,5824,94,37.98,153,2,10.0,705.9081089644109,1683044422,0,1632.0,2.0,233.47,0.0,236.99,1664.0,2.0,0.0,2.0,1696.0,0.0,234.71,,,,,,,
6806,705.6921245453169,3,6688,95,36.79,154,2,10.0,705.6921245453169,1683044423,0,1920.0,2.0,233.7,0.0,237.31,1920.0,2.0,0.0,2.0,1984.0,0.0,234.89,,,,,,,
7645,702.6565804945856,3,7552,96,35.75,156,2,10.0,702.6565804945856,1683044425,0,2208.0,2.0,233.61,0.0,237.58,2208.0,2.0,0.0,2.0,2272.0,0.0,234.51,,,,,,,
8481,698.8596440067186,3,8384,97,34.75,157,2,10.0,698.8596440067186,1683044426,0,2496.0,2.0,231.26,0.0,237.43,2496.0,2.0,0.0,2.0,2560.0,0.0,233.97,,,,,,,
9296,689.2087806201628,3,9184,98,34.06,158,2,10.0,689.2087806201628,1683044427,0,2752.0,2.0,231.66,0.0,237.35,2784.0,2.0,0.0,2.0,2848.0,0.0,229.85,,,,,,,
10121,689.6870061956278,3,10016,99,32.84,159,2,10.0,689.6870061956278,1683044428,0,3040.0,2.0,231.77,0.0,237.03,3008.0,2.0,0.0,2.0,3136.0,0.0,220.41,,,,,,,
10964,696.1718727321286,3,10816,100,31.32,160,2,10.0,696.1718727321286,1683044429,0,3328.0,2.0,231.7,0.0,236.06,3296.0,2.0,0.0,2.0,3392.0,0.0,221.92,,,,,,,
11806,699.2759039159771,3,11680,101,29.98,162,2,10.0,699.2759039159771,1683044431,0,3584.0,2.0,233.05,0.0,235.74,3552.0,2.0,0.0,2.0,3680.0,0.0,227.38,,,,,,,
12647,700.1081615271414,3,12544,102,28.74,163,2,10.0,700.1081615271414,1683044432,0,3872.0,2.0,234.0,0.0,235.7,3840.0,2.0,0.0,2.0,3968.0,0.0,229.58,,,,,,,
13489,701.2747255363646,3,13408,103,27.49,164,2,10.0,701.2747255363646,1683044433,0,4160.0,2.0,234.15,0.0,235.13,4128.0,2.0,0.0,2.0,4256.0,0.0,230.83,,,,,,,
14331,700.2109775591482,3,14208,104,26.33,165,2,10.0,700.2109775591482,1683044434,0,4448.0,2.0,234.16,0.0,235.7,4416.0,2.0,0.0,2.0,4544.0,0.0,231.41,,,,,,,
15176,700.4254589648879,3,15040,105,25.12,166,2,10.0,700.4254589648879,1683044435,0,4704.0,2.0,233.73,0.0,235.21,4672.0,2.0,0.0,2.0,4832.0,0.0,231.27,,,,,,,
16016,700.5000008933375,3,15904,106,23.92,168,2,10.0,700.5000008933375,1683044437,0,4992.0,2.0,233.26,0.0,235.52,4960.0,2.0,0.0,2.0,5088.0,0.0,231.64,,,,,,,
16855,700.2182730851755,3,16736,107,22.73,169,2,10.0,700.2182730851755,1683044438,0,5280.0,2.0,233.98,0.0,235.47,5248.0,2.0,0.0,2.0,5376.0,0.0,231.05,,,,,,,
17694,700.0423745054577,3,17600,108,21.53,170,2,10.0,700.0423745054577,1683044439,0,5568.0,2.0,234.27,0.0,235.06,5504.0,2.0,0.0,2.0,5664.0,0.0,230.89,,,,,,,
18533,698.995690330648,3,18432,109,20.36,171,2,10.0,698.995690330648,1683044440,0,5856.0,2.0,233.94,0.0,235.48,5792.0,2.0,0.0,2.0,5952.0,0.0,230.62,,,,,,,
19373,699.2785350614686,3,19232,110,19.16,172,2,9.58,699.2785350614686,1683044441,0,6112.0,2.0,232.86,0.0,235.4,6080.0,2.0,0.0,2.0,6240.0,0.0,230.73,,,,,,,
20203,697.6665973412394,3,20096,111,18.01,174,2,9.01,697.6665973412394,1683044443,0,6400.0,2.0,231.84,0.0,235.23,6336.0,2.0,0.0,2.0,6496.0,0.0,232.22,,,,,,,
21042,696.8220207158997,3,20928,112,16.83,175,2,8.41,696.8220207158997,1683044444,0,6688.0,2.0,231.04,0.0,234.89,6624.0,2.0,0.0,2.0,6784.0,0.0,231.73,,,,,,,
21877,696.3944125474421,3,21760,113,15.64,176,2,7.82,696.3944125474421,1683044445,0,6944.0,2.0,230.91,0.0,234.99,6912.0,2.0,0.0,2.0,7072.0,0.0,230.91,,,,,,,
22712,697.5290008710242,3,22624,114,14.42,177,2,7.21,697.5290008710242,1683044446,0,7232.0,2.0,230.79,0.0,235.15,7168.0,2.0,0.0,2.0,7360.0,0.0,230.46,,,,,,,
23545,697.3737081781028,3,23424,115,13.23,178,2,6.61,697.3737081781028,1683044447,0,7520.0,2.0,231.28,0.0,235.43,7456.0,2.0,0.0,2.0,7648.0,0.0,230.82,,,,,,,
24378,698.4132066852902,3,24256,116,12.01,180,2,6.01,698.4132066852902,1683044449,0,7776.0,2.0,230.93,0.0,235.43,7712.0,2.0,0.0,2.0,7936.0,0.0,231.01,,,,,,,
25216,698.1222099415654,3,25088,117,10.82,181,2,5.41,698.1222099415654,1683044450,0,8064.0,2.0,230.67,0.0,235.36,8000.0,2.0,0.0,2.0,8192.0,0.0,232.38,,,,,,,
26052,699.6637669367325,3,25952,118,9.6,182,2,4.8,699.6637669367325,1683044451,0,8320.0,2.0,231.19,0.0,235.26,8288.0,2.0,0.0,2.0,8480.0,0.0,231.68,,,,,,,
26891,700.6830945901525,3,26784,119,8.39,183,2,4.19,700.6830945901525,1683044452,0,8608.0,2.0,230.84,0.0,235.42,8576.0,2.0,0.0,2.0,8768.0,0.0,233.4,,,,,,,
27723,699.2767419562682,3,27616,120,7.21,184,2,3.61,699.2767419562682,1683044453,0,8896.0,2.0,230.85,0.0,235.7,8832.0,2.0,0.0,2.0,9056.0,0.0,234.14,,,,,,,
28557,698.8642111783417,3,28448,121,6.03,186,2,3.01,698.8642111783417,1683044455,0,9152.0,2.0,229.56,0.0,234.98,9120.0,2.0,0.0,2.0,9344.0,0.0,234.74,,,,,,,
29394,699.834764850445,3,29248,122,4.82,187,2,2.41,699.834764850445,1683044456,0,9440.0,2.0,229.99,0.0,234.8,9408.0,2.0,0.0,2.0,9600.0,0.0,234.08,,,,,,,
30225,695.078066097765,3,30112,123,3.66,188,2,1.83,695.078066097765,1683044457,0,9696.0,2.0,230.58,0.0,235.21,9664.0,2.0,0.0,2.0,9888.0,0.0,234.05,,,,,,,
31048,692.3830968269162,3,30944,124,2.48,189,2,1.24,692.3830968269162,1683044458,0,9984.0,2.0,230.16,0.0,234.14,9952.0,2.0,0.0,2.0,10176.0,0.0,230.78,,,,,,,
31880,693.4529491569109,3,31744,125,1.28,190,2,0.64,693.4529491569109,1683044459,0,10272.0,2.0,229.95,0.0,233.37,10240.0,2.0,0.0,2.0,10432.0,0.0,229.07,,,,,,,
32715,695.079491090818,3,32608,126,0.08,192,2,0.5,695.079491090818,1683044461,0,10528.0,2.0,230.47,0.0,233.99,10496.0,2.0,0.0,2.0,10720.0,0.0,228.99,,,,,,,
33538,690.825920981197,3,32800,127,0.0,193,2,0.5,690.825920981197,1683044462,0,10816.0,2.0,230.6,0.0,234.09,10784.0,2.0,0.0,2.0,11008.0,0.0,230.39,,,,,,,
