_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,02_timing/backward_time_s,02_timing/dataload_cuda_move_time_s,03_hivemind/num_peers,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
343,63,,,1681400499,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009391638450324535,0.028360642958432436,0.005925538018345833,0.043316835071891546,0.00029430678114295006,3.0,8992.0,12.675666809082031,0.5527576957829297,0.0,0.0001,0.47392120910808444,0.0,280.0
344,64,,,1681400500,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009104330092668533,0.025500531774014235,0.008393617812544107,0.04534213477745652,0.0019752788357436657,3.0,9024.0,12.712374687194824,0.08280397346243262,0.0,0.0001,0.0006819772534072399,0.0,281.0
345,64,,,1681400500,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009924550540745258,0.028792683966457844,0.008623833768069744,0.04624475724995136,0.00035497872158885,3.0,9056.0,12.4453125,0.3731227070093155,0.0,0.0001,0.28811399824917316,0.0,282.0
346,64,,,1681400500,2.640625,0.0,1.5679999999999836,11987.70176,0.016315548918799522,607553.0,0.9249354778430214,5095.07584,624.0,12708.012032,0.0,0.0,0.0,6.859374999999999,269497.0,38.514900593394465,229788.176384,2.854912,6405.0,0.5100000000002183,12823.666688,0.0,1610126.0,10.1,4.25,46063.747072,1409.0,0.0010422859340906143,0.028688662219792604,,,0.00028274720534682274,,,,,,,,,
347,64,,,1681400500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008651645388454199,0.05188270704820752,,3.0,9088.0,12.706666946411133,0.09146623080596328,0.0,0.0001,0.000918183010071516,0.0,283.0
348,64,,,1681400500,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012245001271367073,0.028062625788152218,0.00800519809126854,0.04547318769618869,0.0020727021619677544,3.0,9120.0,12.5431489944458,0.08657960686832666,0.0,0.0001,0.0017413930036127567,0.0,284.0
349,64,,,1681400500,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012216409668326378,0.026712473016232252,0.008451458998024464,0.04670396912842989,0.0019288081675767899,3.0,9152.0,12.805717468261719,0.08580455044284463,0.0,0.0001,0.0007862001657485962,0.0,285.0
350,64,,,1681400500,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012305499985814095,0.027007669676095247,0.005128227174282074,0.04852844402194023,0.0016931919381022453,3.0,9184.0,12.700380325317383,0.08523693401366472,0.0,0.0001,0.001648851204663515,0.0,286.0
351,65,,,1681400501,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011950801126658916,0.02691289782524109,0.008452730253338814,0.05147881805896759,0.0022254162468016148,3.0,9216.0,12.812871932983398,0.09105911245569587,0.0,0.0001,0.0007941699586808681,0.0,287.0
352,65,,,1681400501,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010451357811689377,0.02561884606257081,0.006630983669310808,0.04248224385082722,0.0022146152332425117,3.0,9248.0,12.690043449401855,0.07917876355350018,0.0,0.0001,0.0011869389563798904,0.0,288.0
353,65,,,1681400501,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010560457594692707,0.025241856928914785,0.006838900037109852,0.042168396059423685,0.002187684178352356,3.0,9280.0,12.806513786315918,0.07872652402147651,0.0,0.0001,0.0012336410582065582,0.0,289.0
354,65,,,1681400501,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010779770091176033,0.025365009903907776,0.006536923348903656,0.04346670908853412,0.002251305151730776,3.0,9312.0,12.845004081726074,0.0798721038736403,0.0,0.0001,0.001174179371446371,0.0,290.0
355,65,,,1681400501,2.640625,0.0,1.6079999999999472,11991.359488,0.036712451725148296,629378.0,1.0004780470504449,5095.059456,633.0,12707.995648,0.0,0.0,0.0,6.5625,274032.0,95.73959692792057,229783.519232,2.854912,6527.0,0.5159999999996217,12823.67488,0.0,1617781.0,10.1,4.234375,46063.341568,1430.0,0.001012554857879877,0.02496973006054759,0.00812141178175807,0.04271869035437703,0.0022288551554083824,,,,,,,,,
356,65,,,1681400501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,9344.0,12.561298370361328,0.08031449420377612,0.0,0.0001,0.00126325199380517,0.0,291.0
357,65,,,1681400501,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001048046164214611,0.025609525851905346,0.008459290955215693,0.045426647178828716,0.0022098850458860397,3.0,9376.0,12.7734375,0.08384702214971185,0.0,0.0001,0.0010936269536614418,0.0,292.0
358,65,,,1681400501,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010120449587702751,0.025007861200720072,0.007611488923430443,0.04424366820603609,0.0022438960149884224,3.0,9408.0,12.629755020141602,0.08147763228043914,0.0,0.0001,0.0013586729764938354,0.0,293.0
359,65,,,1681400501,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010328851640224457,0.02511576283723116,0.0082450439222157,0.04243091167882085,0.0022154650650918484,3.0,9440.0,12.679362297058105,0.08029733039438725,0.0,0.0001,0.0012572617270052433,0.0,294.0
360,66,,,1681400502,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010284455493092537,0.025036601815372705,0.007538897916674614,0.042718640062958,0.0022211847826838493,3.0,9472.0,12.71961784362793,0.07986375223845243,0.0,0.0001,0.00131998211145401,0.0,295.0
361,66,,,1681400502,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010477961041033268,0.025106783024966717,0.008061579428613186,0.042414192110300064,0.0021923440508544445,3.0,9504.0,12.64579963684082,0.08002572460100055,0.0,0.0001,0.0012030298821628094,0.0,296.0
362,66,,,1681400502,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010585673153400421,0.02841621497645974,0.008283175993710756,0.043047637678682804,0.0022092037834227085,3.0,9536.0,12.585714340209961,0.08430044166743755,0.0,0.0001,0.0012856419198215008,0.0,297.0
363,66,,,1681400502,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00102134607732296,0.02509572310373187,0.008187603205442429,0.04241510294377804,0.002254334744066,3.0,9568.0,12.847222328186035,0.08013029769062996,0.0,0.0001,0.001156187616288662,0.0,298.0
364,66,,,1681400502,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010299361310899258,0.02493315888568759,0.008036930114030838,0.04244758281856775,0.0022612656466662884,3.0,9600.0,12.739315032958984,0.07991060288622975,0.0,0.0001,0.0012017292901873589,0.0,299.0
365,66,,,1681400502,2.640625,0.0,1.655999999999949,11991.707648,0.4110730267009873,649096.0,1.074734339053076,5095.059456,650.0,12707.995648,0.0,0.0,0.0,6.5625,278491.0,61.13926678484078,229783.339008,2.854912,6725.0,0.5270000000000437,12823.683072,0.0,1625229.0,10.1,4.234375,46063.341568,1442.0,,,,,0.0013257232494652271,,,,,,,,,
366,66,,,1681400502,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010210550390183926,0.03773723682388663,0.00643228879198432,0.04304841812700033,,3.0,9632.0,12.558259010314941,0.09127032523974776,0.0,0.0001,0.0017056032083928585,0.0,300.0
367,66,,,1681400502,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010419362224638462,0.026823106221854687,0.007911876309663057,0.04228314897045493,0.002235895022749901,3.0,9664.0,12.717387199401855,0.081459931563586,0.0,0.0001,0.0011639688163995743,0.0,301.0
368,66,,,1681400502,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010287449695169926,0.025534473825246096,0.008126941043883562,0.04610780393704772,0.002229885198175907,3.0,9696.0,12.684374809265137,0.08410704601556063,0.0,0.0001,0.0010791970416903496,0.0,302.0
369,67,,,1681400503,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010615969076752663,0.025493032298982143,0.006908621173352003,0.04271009983494878,0.0022382447496056557,3.0,9728.0,12.694901466369629,0.07961619459092617,0.0,0.0001,0.0012045996263623238,0.0,303.0
370,67,,,1681400503,2.640625,0.0,1.683999999999969,11994.853376,0.020346269604399572,661560.0,0.7469544750749786,5095.645184,655.0,12708.605952,0.0,0.0,0.0,6.5625,286266.0,46.69593652616511,229780.078592,2.854912,6844.0,0.5290000000004511,12823.724032,0.0,1640622.0,10.1,4.234375,46063.341568,1466.0,0.001038985326886177,0.028856735676527023,,0.04454544559121132,0.002265955787152052,,,,,,,,,
371,68,,,1681400504,2.640625,0.0,1.6879999999998745,11995.840512,0.004078353685840219,662231.0,0.005623667102764613,5095.645184,656.0,12708.683776,0.0,0.0,0.0,6.5625,288784.0,0.020965286184566615,229778.788352,2.854912,6846.0,0.5290000000004511,12823.724032,0.0,1644548.0,10.1,4.234375,46063.341568,1470.0,,,,,,,,,,,,,,
372,69,,,1681400505,2.640625,0.0,1.6920000000000073,12026.937344,0.004078465027993961,670625.0,0.7260066059010117,5095.645184,657.0,12708.683776,0.0,0.0,0.0,6.5625,289421.0,2.5682938721872204,229747.707904,2.854912,6846.0,0.5299999999997453,12823.724032,0.0,1649710.0,10.1,4.234375,46063.341568,1470.0,,,,,,,,,,,,,,
373,70,,,1681400506,2.625,0.0,1.6959999999999127,12054.982656,0.004079262085978017,681389.0,39.22324382308313,5095.645184,658.0,12708.683776,0.0,0.0,0.0,6.03125,291285.0,33.71420840748274,229719.707648,2.854912,6846.0,0.5309999999999491,12823.724032,0.0,1656193.0,10.1,4.15625,46063.341568,1470.0,,,,,,,,,,,,,,
374,71,,,1681400507,2.625,0.0,1.7039999999999509,12086.677504,0.03671661889886483,704834.0,111.31422301732725,5095.645184,661.0,12708.683776,0.0,0.0,0.0,6.03125,293827.0,104.03187049149696,229688.0128,2.854912,6846.0,0.5330000000003565,12823.724032,0.0,1669141.0,10.1,4.15625,46063.341568,1470.0,,,,,,,,,,,,,,
375,72,,,1681400508,2.625,0.0,1.711999999999989,12134.285312,0.004079490629833747,740978.0,128.4961706672498,5095.645184,662.0,12708.683776,0.0,0.0,0.0,6.03125,297029.0,114.94471627733908,229640.404992,2.854912,6846.0,0.5339999999996508,12823.724032,0.0,1688243.0,10.1,4.15625,46063.341568,1470.0,,,,,,,,,,,,,,
376,73,,,1681400509,2.625,0.0,1.7199999999998,12154.990592,0.004078260801957776,756984.0,71.34665484496037,5095.645184,663.0,12708.683776,0.0,0.0,0.0,6.03125,299555.0,116.10016611476148,229619.69152,2.854912,6846.0,0.5339999999996508,12823.724032,0.0,1697537.0,10.1,4.15625,46063.341568,1470.0,,,,,,,,,,,,,,
377,74,,,1681400510,2.625,0.0,1.7239999999999327,12187.05408,0.004077471877126419,786642.0,121.41014988724565,5095.645184,664.0,12708.683776,0.0,0.0,0.0,6.03125,303366.0,102.40540382691333,229587.636224,2.854912,6846.0,0.5349999999998545,12823.724032,0.0,1714609.0,10.1,4.15625,46063.341568,1470.0,,,,,,,,,,,,,,
378,75,,,1681400511,2.609375,0.0,1.731999999999971,12200.337408,0.004078848478795168,807471.0,82.22263875138712,5095.645184,665.0,12708.683776,0.0,0.0,0.0,5.546875,306481.0,101.46411257637808,229574.320128,2.854912,6846.0,0.5349999999998545,12823.724032,0.0,1726703.0,10.1,4.09375,46063.341568,1470.0,,,,,,,,,,,,,,
379,76,,,1681400512,2.609375,0.0,1.7359999999998763,12229.312512,0.004076869059513962,834556.0,116.27336490135171,5095.645184,666.0,12708.683776,0.0,0.0,0.0,5.546875,310543.0,61.83212140180342,229545.377792,2.854912,6846.0,0.5360000000000582,12823.724032,0.0,1742132.0,10.1,4.09375,46063.341568,1470.0,,,,,,,,,,,,,,
380,77,,,1681400513,2.609375,0.0,1.74799999999982,12249.038848,0.08562617804050542,856075.0,55.80725175106918,5095.645184,679.0,12708.683776,0.0,0.0,0.0,5.546875,314304.0,90.8073502060406,229525.651456,2.854912,6846.0,0.5450000000000728,12823.724032,0.0,1754529.0,10.2,4.09375,46063.341568,1470.0,,,,,,,,,,,,,,
381,78,,,1681400514,2.609375,0.0,1.7519999999999527,12263.75168,0.00407656239729915,873689.0,91.88452236163074,5095.645184,680.0,12708.683776,0.0,0.0,0.0,5.546875,318421.0,60.840679538415074,229510.938624,2.854912,6846.0,0.5450000000000728,12823.724032,0.0,1765635.0,10.2,4.09375,46063.341568,1470.0,,,,,,,,,,,,,,
382,79,,,1681400515,2.609375,0.0,1.7559999999998581,12268.859392,0.0040775473628356495,877964.0,24.012047327957134,5095.645184,681.0,12708.683776,0.0,0.0,0.0,5.546875,321119.0,81.82706590952783,229505.830912,2.854912,6846.0,0.5460000000002765,12823.724032,0.0,1770065.0,10.2,4.09375,46063.341568,1470.0,,,,,,,,,,,,,,
383,80,,,1681400516,2.59375,0.0,1.759999999999991,12303.900672,0.00407647727527536,912843.0,100.24135671520735,5095.645184,682.0,12708.683776,0.0,0.0,0.0,5.109375,325527.0,53.98834764823524,229470.789632,2.854912,6846.0,0.5460000000002765,12823.724032,0.0,1789188.0,10.2,4.03125,46063.341568,1470.0,,,,,,,,,,,,,,
384,81,,,1681400517,2.59375,0.0,1.7639999999998963,12313.829376,0.004076548912852456,925490.0,50.363500018767866,5095.645184,683.0,12708.683776,0.0,0.0,0.0,5.109375,328773.0,88.49248865441156,229460.860928,2.854912,6846.0,0.5470000000004802,12823.724032,0.0,1797554.0,10.2,4.03125,46063.341568,1470.0,,,,,,,,,,,,,,
385,82,,,1681400518,2.59375,0.0,1.7719999999999345,12334.26432,0.08562833220607892,946027.0,63.300848146253266,5095.645184,689.0,12708.683776,0.0,0.0,0.0,5.109375,331903.0,77.47770483224909,229440.425984,2.854912,6846.0,0.5510000000003856,12823.724032,0.0,1809146.0,10.2,4.03125,46063.341568,1470.0,,,,,,,,,,,,,,
386,83,,,1681400519,2.59375,0.0,1.77599999999984,12344.655872,0.004080254113090163,964624.0,88.98965707570927,5095.645184,690.0,12708.683776,0.0,0.0,0.0,5.109375,335151.0,47.84290815450666,229430.034432,2.854912,6846.0,0.5510000000003856,12823.724032,0.0,1819757.0,10.2,4.03125,46063.341568,1470.0,,,,,,,,,,,,,,
387,84,,,1681400520,2.59375,0.0,1.7799999999999727,12363.636736,0.004078819484931312,981659.0,48.408982538066795,5095.645184,691.0,12708.683776,0.0,0.0,0.0,5.109375,338079.0,74.16144553189885,229411.053568,2.854912,6846.0,0.5519999999996799,12823.724032,0.0,1829535.0,10.2,4.03125,46063.341568,1470.0,,,,,,,,,,,,,,
388,85,,,1681400521,2.578125,0.0,1.7839999999998781,12380.594176,0.004077165124220397,996557.0,48.935840072265364,5095.645184,692.0,12708.683776,0.0,0.0,0.0,4.703125,341153.0,68.89850059712502,229394.096128,2.854912,6846.0,0.5519999999996799,12823.724032,0.0,1838534.0,10.2,3.9531249999999996,46063.341568,1470.0,,,,,,,,,,,,,,
389,86,,,1681400522,2.578125,0.0,1.7879999999997835,12397.420544,0.004078491170076514,1016141.0,81.39178790853475,5095.645184,693.0,12708.683776,0.0,0.0,0.0,4.703125,344595.0,29.756846900067895,229377.26976,2.854912,6846.0,0.5529999999998836,12823.724032,0.0,1849677.0,10.2,3.9531249999999996,46063.341568,1470.0,,,,,,,,,,,,,,
390,87,,,1681400523,2.578125,0.0,1.7959999999998217,12404.666368,0.02856039508653814,1029849.0,62.900668284376785,5095.645184,696.0,12708.683776,0.0,0.0,0.0,4.703125,348334.0,66.83161938295534,229370.023936,2.854912,6846.0,0.555000000000291,12823.724032,0.0,1858736.0,10.2,3.9531249999999996,46063.341568,1470.0,,,,,,,,,,,,,,
391,88,,,1681400524,2.578125,0.0,1.7999999999999545,12413.493248,0.004080882166272511,1043474.0,47.12295077254013,5095.645184,697.0,12708.683776,0.0,0.0,0.0,4.703125,351393.0,57.62744437339483,229361.197056,2.854912,6846.0,0.555000000000291,12823.724032,0.0,1867104.0,10.2,3.9531249999999996,46063.341568,1470.0,,,,,,,,,,,,,,
392,89,,,1681400525,2.578125,0.0,1.80399999999986,12412.7232,0.004080720346385394,1045738.0,17.083529052431956,5095.645184,698.0,12708.683776,0.0,0.0,0.0,4.703125,353177.0,50.849018775850595,229361.967104,2.854912,6846.0,0.5560000000004948,12823.724032,0.0,1869701.0,10.2,3.9531249999999996,46063.341568,1470.0,,,,,,,,,,,,,,
393,90,,,1681400526,2.5625,0.0,1.8119999999998981,12435.10784,0.00407670266293409,1068014.0,34.47609325868744,5095.645184,699.0,12708.683776,0.0,0.0,0.0,4.328125,355738.0,44.76376392704812,229339.582464,2.854912,6846.0,0.5560000000004948,12823.724032,0.0,1881797.0,10.2,3.8906250000000004,46063.341568,1470.0,,,,,,,,,,,,,,
394,91,,,1681400527,2.5625,0.0,1.8199999999999363,12444.581888,0.004075452221037559,1082728.0,84.20515527421844,5095.645184,700.0,12708.683776,0.0,0.0,0.0,4.328125,359186.0,33.075144489655436,229330.108416,2.854912,6846.0,0.556999999999789,12823.724032,0.0,1891191.0,10.2,3.8906250000000004,46063.341568,1470.0,,,,,,,,,,,,,,
395,92,,,1681400528,2.5625,0.0,1.8279999999999745,12449.918976,0.02852886267717769,1089857.0,29.845313687346366,5095.645184,703.0,12708.683776,0.0,0.0,0.0,4.328125,361767.0,38.54340094296485,229324.771328,2.854912,6846.0,0.5590000000001965,12823.724032,0.0,1896680.0,10.2,3.8906250000000004,46063.341568,1470.0,,,,,,,,,,,,,,
396,93,,,1681400529,2.5625,0.0,1.83199999999988,12453.43744,0.0040751225726091325,1096533.0,30.32966492834042,5095.645184,704.0,12708.683776,0.0,0.0,0.0,4.328125,364881.0,27.32398345075937,229321.248768,2.854912,6846.0,0.5590000000001965,12823.724032,0.0,1902271.0,10.2,3.8906250000000004,46063.341568,1470.0,,,,,,,,,,,,,,
397,94,,,1681400530,2.5625,0.0,1.8359999999997854,12471.607296,0.004076274215463249,1120825.0,71.55163661483391,5095.645184,705.0,12708.683776,0.0,0.0,0.0,4.328125,369435.0,49.23238752130688,229303.083008,2.854912,6846.0,0.5590000000001965,12823.724032,0.0,1916896.0,10.2,3.8906250000000004,46063.341568,1470.0,,,,,,,,,,,,,,
398,95,,,1681400531,2.546875,0.0,1.8399999999999181,12474.728448,0.004078526026707901,1131477.0,24.467611409612125,5095.645184,706.0,12708.683776,0.0,0.0,0.0,3.96875,371833.0,54.44138432004008,229299.961856,2.854912,6846.0,0.5600000000004002,12823.724032,0.0,1923860.0,10.2,3.8281250000000004,46063.341568,1470.0,,,,,,,,,,,,,,
399,96,,,1681400532,2.546875,0.0,1.8439999999998236,12486.47168,0.004078169742557046,1143476.0,23.888827183191985,5095.645184,707.0,12708.683776,0.0,0.0,0.0,3.96875,374561.0,55.05400926989523,229288.218624,2.854912,6846.0,0.5609999999996944,12823.724032,0.0,1931404.0,10.2,3.8281250000000004,46063.341568,1470.0,,,,,,,,,,,,,,
400,97,,,1681400533,2.546875,0.0,1.8639999999998054,12511.367168,0.4120344250992602,1165601.0,72.27612245241089,5095.645184,773.0,12708.683776,0.0,0.0,0.0,3.96875,378933.0,55.76412492923662,229263.323136,2.854912,6846.0,0.7820000000001528,12823.724032,0.0,1944735.0,10.3,3.8281250000000004,46063.341568,1470.0,,,,,,,,,,,,,,
401,98,,,1681400534,2.546875,0.0,1.8679999999999382,12508.30336,0.004079512910195417,1167742.0,67.04171936043635,5095.645184,774.0,12708.683776,0.0,0.0,0.0,3.96875,382197.0,18.844792029966424,229266.386944,2.854912,6846.0,0.7830000000003565,12823.724032,0.0,1948441.0,10.3,3.8281250000000004,46063.341568,1470.0,,,,,,,,,,,,,,
402,99,,,1681400535,2.546875,0.0,1.8719999999998436,12512.370688,0.004078363367525297,1177415.0,26.790776994581616,5095.645184,775.0,12708.683776,0.0,0.0,0.0,3.96875,384143.0,41.10051146086255,229262.319616,2.854912,6846.0,0.7830000000003565,12823.724032,0.0,1954430.0,10.3,3.8281250000000004,46063.341568,1470.0,,,,,,,,,,,,,,
403,100,,,1681400536,2.5625,0.0,1.8759999999999764,12535.939072,0.004076664935366097,1200507.0,59.56586340164197,5095.645184,776.0,12708.683776,0.0,0.0,0.0,4.03125,387459.0,58.54426072118544,229238.751232,2.854912,6846.0,0.7839999999996508,12823.724032,0.0,1967379.0,10.3,3.84375,46063.341568,1470.0,,,,,,,,,,,,,,
404,101,,,1681400537,2.5625,0.0,1.8839999999997872,12542.52544,0.004076657254396885,1210868.0,72.71704647445738,5095.645184,777.0,12708.683776,0.0,0.0,0.0,4.03125,391387.0,70.43956459740775,229232.164864,2.854912,6846.0,0.7839999999996508,12823.724032,0.0,1975370.0,10.3,3.84375,46063.341568,1470.0,,,,,,,,,,,,,,
405,102,,,1681400538,2.5625,0.0,1.8919999999998254,12545.077248,0.048918563159500085,1215748.0,23.711553702296712,5095.645184,780.0,12708.683776,0.0,0.0,0.0,4.03125,394513.0,63.4981262523524,229229.613056,2.854912,6846.0,0.7860000000000582,12823.724032,0.0,1980476.0,10.3,3.84375,46063.341568,1470.0,,,,,,,,,,,,,,
406,103,,,1681400539,2.5625,0.0,1.8959999999999582,12573.966336,0.004078550233052462,1247228.0,46.27242705774576,5095.645184,781.0,12708.683776,0.0,0.0,0.0,4.03125,398549.0,48.956288368198614,229200.728064,2.854912,6846.0,0.7870000000002619,12823.724032,0.0,1997732.0,10.3,3.84375,46063.341568,1470.0,,,,,,,,,,,,,,
407,104,,,1681400540,2.5625,0.0,1.9039999999999964,12584.001536,0.04889509204324062,1260529.0,83.82100591662527,5095.645184,785.0,12708.683776,0.0,0.0,0.0,4.03125,402722.0,42.467305368944515,229190.692864,2.854912,6846.0,0.7899999999999636,12823.724032,0.0,2006740.0,10.3,3.84375,46063.341568,1470.0,,,,,,,,,,,,,,
408,105,,,1681400541,2.546875,0.0,1.9079999999999018,12606.857216,0.004074002553177639,1281621.0,64.589268469035,5095.645184,786.0,12708.683776,0.0,0.0,0.0,3.703125,406484.0,57.845354003439034,229167.833088,2.854912,6846.0,0.7910000000001673,12823.724032,0.0,2019025.0,10.3,3.78125,46063.341568,1470.0,,,,,,,,,,,,,,
409,106,,,1681400542,2.546875,0.0,1.9119999999998072,12614.750208,0.004075541167579084,1296431.0,62.31618677590316,5095.645184,787.0,12708.683776,0.0,0.0,0.0,3.703125,409722.0,66.46398920849624,229159.940096,2.854912,6846.0,0.7910000000001673,12823.724032,0.0,2028315.0,10.3,3.78125,46063.341568,1470.0,,,,,,,,,,,,,,
410,107,,,1681400543,2.546875,0.0,1.91599999999994,12615.225344,0.004075699792006212,1309663.0,61.97912621081661,5095.645184,788.0,12708.683776,0.0,0.0,0.0,3.703125,412712.0,41.22921342922006,229159.469056,2.854912,6846.0,0.7920000000003711,12823.724032,0.0,2036291.0,10.3,3.78125,46063.341568,1470.0,,,,,,,,,,,,,,
411,108,,,1681400544,2.546875,0.0,1.9199999999998454,12632.674304,0.004078742925802163,1323397.0,33.51317455926301,5095.645184,789.0,12708.683776,0.0,0.0,0.0,3.703125,415984.0,83.62028457416817,229142.020096,2.854912,6846.0,0.7920000000003711,12823.724032,0.0,2045213.0,10.3,3.78125,46063.341568,1470.0,,,,,,,,,,,,,,
412,109,,,1681400545,2.546875,0.0,1.931999999999789,12656.549888,0.02855273933128615,1350392.0,73.89095220067489,5095.645184,792.0,12708.683776,0.0,0.0,0.0,3.703125,420390.0,67.64447483143731,229118.140416,2.854912,6846.0,0.793999999999869,12823.724032,0.0,2060799.0,10.3,3.78125,46063.341568,1470.0,,,,,,,,,,,,,,
413,110,,,1681400546,2.53125,0.0,1.9359999999999218,12660.006912,0.0040787981225574215,1364058.0,80.18279020326972,5095.645184,793.0,12708.683776,0.0,0.0,0.0,3.4062500000000004,424234.0,47.88031023759863,229114.687488,2.854912,6846.0,0.7950000000000728,12823.724032,0.0,2069833.0,10.3,3.71875,46063.341568,1470.0,,,,,,,,,,,,,,
414,111,,,1681400547,2.53125,0.0,1.9399999999998272,12664.721408,0.0040806853942475674,1373178.0,34.19446997170606,5095.645184,794.0,12708.683776,0.0,0.0,0.0,3.4062500000000004,426913.0,44.236702008974966,229109.972992,2.854912,6846.0,0.7960000000002765,12823.724032,0.0,2075949.0,10.3,3.71875,46063.341568,1470.0,,,,,,,,,,,,,,
415,112,,,1681400548,2.53125,0.0,1.9479999999998654,12687.4624,0.024470987744208007,1398617.0,70.30596031314032,5095.645184,800.0,12708.683776,0.0,0.0,0.0,3.4062500000000004,431492.0,70.88529820229871,229087.232,2.854912,6846.0,0.7989999999999782,12823.724032,0.0,2090921.0,10.3,3.71875,46063.341568,1470.0,,,,,,,,,,,,,,
416,113,,,1681400549,2.53125,0.0,1.9519999999999982,12700.254208,0.004075598269343967,1412281.0,81.16213960018044,5095.645184,801.0,12708.683776,0.0,0.0,0.0,3.4062500000000004,435108.0,26.389020877072806,229074.440192,2.854912,6846.0,0.8000000000001819,12823.724032,0.0,2099779.0,10.3,3.71875,46063.341568,1470.0,,,,,,,,,,,,,,
417,114,,,1681400550,2.53125,0.0,1.9559999999999036,12697.071616,0.004075828336718416,1417170.0,24.825090322570432,5095.645184,802.0,12708.683776,0.0,0.0,0.0,3.4062500000000004,438007.0,53.6844228062363,229077.622784,2.854912,6846.0,0.8000000000001819,12823.724032,0.0,2104810.0,10.3,3.71875,46063.341568,1470.0,,,,,,,,,,,,,,
418,115,,,1681400551,2.515625,0.0,1.9639999999999418,12711.907328,0.02852993203829854,1430807.0,19.504196698336106,5095.645184,805.0,12708.683776,0.0,0.0,0.0,3.1406249999999996,440906.0,64.78373025963836,229062.77888,2.854912,6846.0,0.8019999999996799,12823.724032,0.0,2113336.0,10.3,3.65625,46063.341568,1470.0,,,,,,,,,,,,,,
419,116,,,1681400552,2.515625,0.0,1.9679999999998472,12734.287872,0.004076123283175044,1455505.0,64.71897400043986,5095.645184,806.0,12708.683776,0.0,0.0,0.0,3.1406249999999996,444977.0,56.43485049505078,229040.406528,2.854912,6846.0,0.8029999999998836,12823.724032,0.0,2127258.0,10.3,3.65625,46063.341568,1470.0,,,,,,,,,,,,,,
420,117,,,1681400553,2.515625,0.0,1.97199999999998,12751.454208,0.0040782442859932135,1473648.0,82.02550450260115,5095.645184,807.0,12708.683776,0.0,0.0,0.0,3.1406249999999996,449548.0,61.56844964391499,229023.236096,2.854912,6846.0,0.8029999999998836,12823.724032,0.0,2138723.0,10.4,3.65625,46063.341568,1470.0,,,,,,,,,,,,,,
421,118,,,1681400554,2.515625,0.0,1.9759999999998854,12759.90016,0.0040802512638699615,1491638.0,87.1093708757242,5095.645184,808.0,12708.683776,0.0,0.0,0.0,3.1406249999999996,453544.0,68.07513442921797,229014.786048,2.854912,6846.0,0.8040000000000873,12823.724032,0.0,2149896.0,10.4,3.65625,46063.341568,1470.0,,,,,,,,,,,,,,
