disk/time/disk_busy_time_sys_s,bandwidth/net_recv_sys_bandwidth_Mbits,process/memory/data_resident_set_proc_MB,process/memory/resident_set_size_proc_MB,process/memory/virtual_memory_size_proc_MB,02_timing/step_time_s,03_hivemind/num_peers,01_general/minibatch_loss,memory/used_memory_sys_percent,process/voluntary_proc_ctx_switches,cpu/interrupts/soft_interrupts_count,cpu/load/avg_sys_load_one_min_percent,process/involuntary_proc_ctx_switches,01_general/lr,02_timing/forward_time_s,03_hivemind/global_epoch,process/memory/dirty_pages_proc_count,memory/total_memory_sys_MB,disk/counter/disk_write_sys_count,02_timing/backward_time_s,02_timing/dataload_time_s,02_timing/loss_calc_time_s,disk/counter/disk_read_sys_count,01_general/locally_processed_samples,_runtime,memory/available_memory_sys_MB,cpu/interrupts/interrupts_count,bandwidth/net_sent_sys_bandwidth_Mbits,cpu/logical_core_count,02_timing/opt_step_time_s,disk/time/disk_write_time_sys_s,process/memory/shared_memory_proc_MB,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_five_min_percent,_timestamp,disk/time/disk_read_time_sys_s,cpu/interrupts/ctx_switches_count,process/memory/lib_memory_proc_MB,01_general/dataset_iteration_count,02_timing/dataload_cuda_move_time_s,bandwidth/disk_write_sys_bandwidth_MBs,process/memory/text_resident_set_proc_MB,_step,01_general/step,memory/used_memory_sys_MB,cpu/load/avg_sys_load_fifteen_min_percent
0.012000000000000455,0.033664267595007395,0.0,3016.720384,45173.235712,,,,2.5,3645.0,19841.0,1.5,135.0,,,,0.0,,56.0,,,,0.0,,11,527379.361792,11254.0,0.4783324027323352,,,0.007999999999995566,108.130304,0.0,3.65,1681407790.0,0.0,14058.0,7479.754752,,,0.0,2.854912,10,,10042.847232,3.675
0.020000000000010232,0.004976454576465879,0.0,3515.600896,46201.442304,,,,2.6,3645.0,23259.0,1.5,139.0,,,,0.0,,58.0,,,,0.0,,12,526879.428608,12779.0,0.07140893564285067,,,0.007999999999995566,108.130304,0.0,3.65,1681407791.0,0.0,15996.0,8507.961344,,,0.008166489843869206,2.854912,11,,10542.780416,3.675
0.02800000000002001,0.01156941615394381,0.0,4045.23008,46998.519808,,,,2.7,3645.0,24796.0,1.5,141.0,,,,0.0,,81.0,,,,0.0,,13,526348.693504,13607.0,0.044372019351912845,,,0.013999999999995794,108.138496,0.0,3.65,1681407792.0,0.0,16953.0,8836.067328,,,0.23677834443808624,2.854912,12,,11073.51552,3.675
0.02800000000002001,0.005118721592947732,0.0,4045.279232,46998.519808,,,,2.7,3645.0,26154.0,1.4749999999999999,146.0,,,,0.0,,81.0,,,,0.0,,14,526348.959744,14449.0,0.006657527306553736,,,0.013999999999995794,108.138496,0.0,3.6125000000000003,1681407793.0,0.0,18042.0,8836.067328,,,0.0,2.854912,13,,11073.24928,3.6625000000000005
0.02800000000002001,0.010388376423499181,0.0,3498.590208,48018.706432,,,,2.6,3662.0,28402.0,1.4749999999999999,149.0,,,,0.0,,81.0,,,,0.0,,15,526927.126528,17709.0,0.044256237715883835,,,0.013999999999995794,260.939776,0.0,3.6125000000000003,1681407794.0,0.0,19444.0,8144.97792,,,0.0,2.854912,14,,10484.596736,3.6625000000000005
0.02800000000002001,0.024774790084372337,0.0,4340.629504,49083.707392,,,,2.7,3664.0,30008.0,1.4749999999999999,151.0,,,,0.0,,81.0,,,,0.0,,16,526160.71168,18579.0,0.43309649064917277,,,0.013999999999995794,339.980288,0.0,3.6125000000000003,1681407795.0,0.0,20459.0,8907.988992,,,0.0,2.854912,15,,11251.011584,3.6625000000000005
0.02800000000002001,0.09290284253640496,0.0,3114.76224,50158.850048,,,,2.5,3719.0,32733.0,1.4749999999999999,155.0,,,,0.0,,81.0,,,,0.0,,17,527384.559616,19906.0,0.4357526862266613,,,0.013999999999995794,341.270528,0.0,3.6125000000000003,1681407796.0,0.0,22299.0,8171.716608,,,0.0,2.854912,16,,10027.163648,3.6625000000000005
0.02800000000002001,0.0029176770506218128,0.0,5054.038016,53801.65632,,,,2.9,3763.0,39592.0,1.4749999999999999,411.0,,,,0.0,,81.0,,,,0.0,,18,525448.257536,25370.0,0.07137945013934989,,,0.013999999999995794,2254.831616,0.0,3.6125000000000003,1681407797.0,0.0,27719.0,7753.916416,,,0.0,2.854912,17,,10047.709184,3.6625000000000005
0.03200000000001069,0.04842249647630811,0.0,10864.0256,65617.219584,,,,3.9,3857.0,51742.0,1.4625,445.0,,,,0.0,,82.0,,,,0.0,,19,519602.475008,36583.0,0.15886689802950157,,,0.014999999999993463,2583.769088,0.0,3.5749999999999997,1681407798.0,0.0,31540.0,14043.922432,,,0.004079025714093816,2.854912,18,,15567.044608,3.65
0.040000000000020464,0.05124176038302837,0.0,11943.047168,65963.933696,,,,4.2,3976.0,58480.0,1.4625,448.0,,,,0.0,,85.0,,,,0.0,,20,518247.153664,692439.0,1.0055290219113622,,,0.014999999999993463,3876.33152,0.0,3.5749999999999997,1681407799.0,0.0,35441.0,13028.43392,,,0.12630986463981225,2.854912,19,,15640.223744,3.65
0.040000000000020464,0.04470747014448574,0.0,12101.033984,66197.897216,,,,4.6,4337.0,69477.0,1.4625,455.0,,,,0.0,,85.0,,,,0.0,,21,516210.454528,2239938.0,0.3132802185110025,,,0.014999999999993463,4823.089152,0.0,3.5749999999999997,1681407800.0,0.0,42062.0,12248.387584,,,0.0,2.854912,20,,16716.873728,3.65
0.040000000000020464,4.782327827892736,0.0,12101.189632,66801.946624,,,,4.6,4384.0,84737.0,1.4625,458.0,,,,0.0,,85.0,,,,0.0,,22,516018.978816,2276083.0,0.3472897212290945,,,0.014999999999993463,4823.134208,0.0,3.5749999999999997,1681407801.0,0.0,51895.0,12316.577792,,,0.0,2.854912,21,,16908.214272,3.65
0.040000000000020464,440.86693024516705,0.0,12101.2224,66801.946624,,,,4.6,4384.0,115282.0,2.15,458.0,,,,0.0,,85.0,,,,0.0,,23,515788.251136,2351442.0,2.7333938987895348,,,0.014999999999993463,4823.134208,0.0,3.675,1681407802.0,0.0,78544.0,12316.577792,,,0.0,2.854912,22,,17138.941952,3.675
0.040000000000020464,365.14511006803673,0.0,12123.123712,66858.3936,,,,4.7,4417.0,137916.0,2.15,458.0,,,,0.0,,85.0,,,,0.0,,24,515306.16832,2377198.0,1.089688734073073,,,0.014999999999993463,4844.204032,0.0,3.675,1681407803.0,0.0,106400.0,12317.364224,,0.0019644249987322837,0.0,2.854912,23,,17590.66112,3.675
,,,,,4.255575408998993,0.0,12.652766227722168,,,,,,0.0001,0.9604136739944806,0.0,,,,0.06116247200407088,3.2242240909981774,5.030000465922058e-06,,256.0,25,,,,,0.007805717003066093,,,,,1681407804.0,,,,0.0,,,,24,0.0,,
,,,,,0.12123197900655214,0.0,12.779851913452148,,,,,,0.0001,0.055070233007427305,0.0,,,,0.05211879398848396,0.0013433069980237633,0.0008986280008684844,,512.0,25,,,,,0.005894897010875866,,,,,1681407804.0,,,,0.0,0.005906120000872761,,,25,1.0,,
0.04400000000001114,342.10866701618187,0.0,12162.06848,75378.09408,,,,4.8,4518.0,167491.0,2.15,466.0,,,,0.0,,87.0,,,,0.0,,25,514925.879296,2398742.0,2.5258526231700045,,,0.014999999999993463,4882.440192,0.0,3.675,1681407804.0,0.0,137097.0,12385.85344,,0.0019294389931019396,0.06847252453452941,2.854912,26,,17973.915648,3.675
,,,,,0.11513854701479431,0.0,12.647866249084473,,,,,,0.0001,0.05416447200695984,0.0,,,,0.0506126140098786,0.0020754770084749907,0.0009089649975067005,,768.0,25,,,,,0.005447579998872243,,,,,1681407804.0,,,,0.0,,,,27,2.0,,
,,,,,0.1064968100108672,0.0,12.688888549804688,,,,,,0.0001,0.050954966005519964,0.0,,,,0.04662262000783812,0.0009967509977286682,0.0007569930021418259,,1024.0,25,,,,,0.005411799997091293,,,,,1681407804.0,,,,0.0,0.0017536800005473197,,,28,3.0,,
,,,,,0.10465888699400239,0.0,12.721041679382324,,,,,,0.0001,0.04822294900077395,0.0,,,,0.04721978299494367,0.0010405579960206524,0.0008244700002251193,,1280.0,26,,,,,0.005403435003245249,,,,,1681407805.0,,,,0.0,0.0019476919987937436,,,29,4.0,,
,,,,,0.10208064198377542,1.0,12.790331840515137,,,,,,0.0001,0.04700561000208836,0.0,,,,0.046085948997642845,0.0010286789911333472,0.0007887459942139685,,1536.0,26,,,,,0.005260589998215437,,,,,1681407805.0,,,,0.0,0.001911068000481464,,,30,5.0,,
,,,,,0.10385390203737188,1.0,12.701171875,,,,,,0.0001,0.04767161500058137,0.0,,,,0.047012474009534344,0.0008242000039899722,0.0007078400085447356,,1792.0,26,,,,,0.005642975011141971,,,,,1681407805.0,,,,0.0,0.00199479800357949,,,31,6.0,,
,,,,,0.1303164170094533,1.0,12.50575065612793,,,,,,0.0001,0.06692107900744304,0.0,,,,0.05226595600834116,0.00128400199173484,0.00171432999195531,,2048.0,26,,,,,0.0067272840096848086,,,,,1681407805.0,,,,0.0,0.0014037660002941266,,,32,7.0,,
,,,,,0.12748496899439488,1.0,12.773605346679688,,,,,,0.0001,0.062428789999103174,0.0,,,,0.05074558198975865,0.004291724995709956,0.0015599680045852438,,2304.0,26,,,,,0.006877717998577282,,,,,1681407805.0,,,,0.0,0.0015811860066605732,,,33,8.0,,
0.04400000000001114,268.321027303905,0.0,12162.588672,75381.78048,,,,4.8,4726.0,193487.0,2.15,469.0,,0.06338042799325194,,0.0,,87.0,,,0.0015214579907478765,0.0,,26,514868.994048,2413109.0,1.0743180237910184,,,0.014999999999993463,4882.464768,0.0,3.675,1681407805.0,0.0,163816.0,12386.455552,,0.0014755320007679984,0.0,2.854912,34,,18030.77632,3.675
,,,,,0.1275269329926232,1.0,12.650065422058105,,,,,,0.0001,,0.0,,,,0.05322849900403526,0.0014302299969131127,,,2560.0,26,,,,,0.006490786006907001,,,,,1681407805.0,,,,0.0,,,,35,9.0,,
,,,,,0.12696652799786534,1.0,12.606142044067383,,,,,,0.0001,0.06144695699913427,0.0,,,,0.05466055999568198,0.0010887240059673786,0.001556453004013747,,2816.0,26,,,,,0.006447715000831522,,,,,1681407805.0,,,,0.0,0.0017661189922364429,,,36,10.0,,
,,,,,0.12736074201529846,1.0,12.675628662109375,,,,,,0.0001,0.06276142799470108,0.0,,,,0.05389395100064576,0.0010402090119896457,0.0016189210000447929,,3072.0,27,,,,,0.006612867000512779,,,,,1681407806.0,,,,0.0,0.001433366007404402,,,37,11.0,,
,,,,,0.13102825400710572,1.0,12.686067581176758,,,,,,0.0001,0.06098191600176506,0.0,,,,0.05485153199697379,0.0014886949938954785,0.0013977220078231767,,3328.0,27,,,,,0.010593721002805978,,,,,1681407806.0,,,,0.0,0.0017146680038422346,,,38,12.0,,
,,,,,0.16181845098617487,1.0,12.710402488708496,,,,,,0.0001,0.09458897299191449,0.0,,,,0.05548025599273387,0.0016175109922187403,0.0025446939980611205,,3584.0,27,,,,,0.006543338997289538,,,,,1681407806.0,,,,0.0,0.0010436780139571056,,,39,13.0,,
,,,,,0.12770783703308553,1.0,12.8245267868042,,,,,,0.0001,0.06252127300831489,0.0,,,,0.053362323000328615,0.0016671320045134053,0.0018192560091847554,,3840.0,27,,,,,0.00697289701201953,,,,,1681407806.0,,,,0.0,0.0013649559987243265,,,40,14.0,,
,,,,,0.13549414603039622,1.0,12.621562957763672,,,,,,0.0001,0.07026651001069695,0.0,,,,0.05386560999613721,0.0008948690083343536,0.0018447680049575865,,4096.0,27,,,,,0.006701493010041304,,,,,1681407806.0,,,,0.0,0.0019208960002288222,,,41,15.0,,
0.04400000000001114,321.8597202321097,0.0,12162.801664,75375.464448,,,,4.8,4912.0,225366.0,2.15,469.0,,,,0.0,,87.0,,,,0.0,,27,514813.517824,2431676.0,1.421266610050767,,,0.014999999999993463,4882.45248,0.0,3.675,1681407806.0,0.0,194426.0,12386.480128,,0.0016225900035351515,0.0,2.854912,42,,18083.094528,3.675
,,,,,0.13084235398855526,1.0,12.72220230102539,,,,,,0.0001,0.06329226000525523,0.0,,,,0.05421672700322233,0.003533187002176419,0.001611809988389723,,4352.0,27,,,,,0.0065657799859764054,,,,,1681407806.0,,,,0.0,,,,43,16.0,,
,,,,,0.1345703460101504,1.0,12.734675407409668,,,,,,0.0001,0.06452716400963254,0.0,,,,0.059044783003628254,0.0011209090007469058,0.0015127789956750348,,4608.0,27,,,,,0.006452339002862573,,,,,1681407806.0,,,,0.0,0.001912371997605078,,,44,17.0,,
,,,,,0.13180372399801854,1.0,12.638644218444824,,,,,,0.0001,0.061802279989933595,0.0,,,,0.05909686299855821,0.001509326000814326,0.0015392650093417615,,4864.0,28,,,,,0.006317031991784461,,,,,1681407807.0,,,,0.0,0.0015389580075861886,,,45,18.0,,
,,,,,0.13533666500006802,1.0,12.708847999572754,,,,,,0.0001,0.0643747970025288,0.0,,,,0.05992801299726125,0.0011498590029077604,0.0014274999994086102,,5120.0,28,,,,,0.006651948002399877,,,,,1681407807.0,,,,0.0,0.0018045479955617338,,,46,19.0,,
,,,,,0.13218298499123193,1.0,12.833984375,,,,,,0.0001,0.06082946399692446,0.0,,,,0.05976195199764334,0.001999423999222927,0.0015231439901981503,,5376.0,28,,,,,0.006366485002217814,,,,,1681407807.0,,,,0.0,0.0017025160050252452,,,47,20.0,,
,,,,,0.12899438301974442,1.0,12.691606521606445,,,,,,0.0001,0.05912049300968647,0.0,,,,0.05863985100586433,0.001622691997908987,0.0014714400022057816,,5632.0,28,,,,,0.006321418011793867,,,,,1681407807.0,,,,0.0,0.0018184889922849834,,,48,21.0,,
,,,,,0.1324119679920841,1.0,12.548494338989258,,,,,,0.0001,0.061320367007283494,0.0,,,,0.060057382986997254,0.001488458990934305,0.001323036995017901,,5888.0,28,,,,,0.006361079009366222,,,,,1681407807.0,,,,0.0,0.001861643002484925,,,49,22.0,,
0.04400000000001114,344.6560601608982,0.0,12166.074368,75362.832384,,,,4.8,5114.0,264316.0,2.9749999999999996,480.0,,,,0.0,,87.0,,,,0.0,,28,514712.30976,2453451.0,1.3233023770209094,,,0.014999999999993463,4885.577728,0.0,3.8249999999999997,1681407807.0,0.0,229012.0,12386.512896,,0.0017353989969706163,0.0,2.854912,50,,18190.737408,3.7249999999999996
,,,,,0.2800474479881814,1.0,12.745351791381836,,,,,,0.0001,0.20611993900092784,0.0,,,,0.06211083599191625,0.0019056409946642816,0.0017216830019606277,,6144.0,28,,,,,0.0064539500017417595,,,,,1681407807.0,,,,0.0,,,,51,23.0,,
,,,,,0.1340472460287856,1.0,12.66987133026123,,,,,,0.0001,0.060451519006164744,0.0,,,,0.060109012003522366,0.004031141012092121,0.001789782996638678,,6400.0,29,,,,,0.006161220007925294,,,,,1681407808.0,,,,0.0,0.0015045710024423897,,,52,24.0,,
,,,,,0.12992078099341597,1.0,12.541796684265137,,,,,,0.0001,0.061849737001466565,0.0,,,,0.05741056299302727,0.0013493869919329882,0.0013824350025970489,,6656.0,29,,,,,0.006460593998781405,,,,,1681407808.0,,,,0.0,0.001468065005610697,,,53,25.0,,
,,,,,0.1328858179767849,1.0,12.805752754211426,,,,,,0.0001,0.06323480799619574,0.0,,,,0.05805267499818001,0.001640732996747829,0.0015915729891275987,,6912.0,29,,,,,0.0066738619934767485,,,,,1681407808.0,,,,0.0,0.0016921670030569658,,,54,26.0,,
,,,,,0.1278967139951419,1.0,12.661728858947754,,,,,,0.0001,0.06061976600904018,0.0,,,,0.0558632540050894,0.001673206003033556,0.0016769689973443747,,7168.0,29,,,,,0.006292202990152873,,,,,1681407808.0,,,,0.0,0.0017713159904815257,,,55,27.0,,
,,,,,0.13703457999508828,1.0,12.487799644470215,,,,,,0.0001,0.06846263199986424,0.0,,,,0.05750605699722655,0.0014738570025656372,0.0014773239963687956,,7424.0,29,,,,,0.006509844999527559,,,,,1681407808.0,,,,0.0,0.0016048649995354936,,,56,28.0,,
,,,,,0.13145393499871716,1.0,12.761948585510254,,,,,,0.0001,0.060569508001208305,0.0,,,,0.05572555099206511,0.0012519360025180504,0.0014132170035736635,,7680.0,29,,,,,0.010765849001472816,,,,,1681407808.0,,,,0.0,0.0017278739978792146,,,57,29.0,,
0.04800000000000182,321.58149677190085,0.0,12162.957312,75365.9904,,,,4.9,5338.0,298339.0,2.9749999999999996,502.0,,,,0.0,,90.0,,,,0.0,,29,514676.92032,2471890.0,36.44685170968924,,,0.015999999999998238,4882.444288,0.0,3.8249999999999997,1681407808.0,0.0,259450.0,12386.537472,,0.0012525740021374077,0.016296891386052326,2.854912,58,,18238.574592,3.7249999999999996
,,,,,0.16017559100873768,1.0,12.3857421875,,,,,,0.0001,0.09476879199792165,0.0,,,,0.05409133300418034,0.002007403993047774,0.001563669997267425,,7936.0,29,,,,,0.006491818014183082,,,,,1681407808.0,,,,0.0,,,,59,30.0,,
,,,,,0.12595016100385692,1.0,12.720703125,,,,,,0.0001,0.060456569990492426,0.0,,,,0.05404431000351906,0.0015102219913387671,0.0016366800118703395,,8192.0,30,,,,,0.0064836810051929206,,,,,1681407809.0,,,,0.0,0.0018186980014434084,,,60,31.0,,
,,,,,0.437230552022811,1.0,12.717857360839844,,,,,,0.0001,0.06704273499781266,0.0,,,,0.05977173500286881,0.30135370799689554,0.0015509150107391179,,8448.0,30,,,,,0.0062004440114833415,,,,,1681407809.0,,,,0.0,0.001311015003011562,,,61,32.0,,
,,,,,0.13161782098177355,1.0,12.748205184936523,,,,,,0.0001,0.061518299000454135,0.0,,,,0.059726812003646046,0.0011551310017239302,0.0012711689923889935,,8704.0,30,,,,,0.0062208079907577485,,,,,1681407809.0,,,,0.0,0.0017256019928026944,,,62,33.0,,
0.05200000000002092,329.936659746944,0.0,12166.152192,75378.622464,,,,4.9,5462.0,330376.0,2.9749999999999996,504.0,,0.05786456599889789,,0.0,,91.0,,,0.001184933993499726,0.0,,30,514617.56928,2489088.0,2.734051180293573,,,0.015999999999998238,4885.639168,0.0,3.8249999999999997,1681407809.0,0.0,288517.0,12386.545664,,0.0019219650130253285,0.024399399313863,2.854912,63,,18285.416448,3.7249999999999996
,,,,,0.14881811001396272,1.0,12.605986595153809,,,,,,0.0001,,0.0,,,,0.08046506100799888,0.0010681470012059435,,,8960.0,30,,,,,0.006313436999334954,,,,,1681407809.0,,,,0.0,,,,64,34.0,,
,,,,,0.15180253802100196,1.0,12.721701622009277,,,,,,0.0001,0.0635480710043339,0.0,,,,0.07797142500930931,0.0012268889986444265,0.0011484670103527606,,9216.0,31,,,,,0.006182961005833931,,,,,1681407810.0,,,,0.0,0.0017247249925276265,,,65,35.0,,
,,,,,0.15371507999952883,1.0,12.781131744384766,,,,,,0.0001,0.05803019799350295,0.0,,,,0.0857300649950048,0.0011315739975543693,0.0011644320038612932,,9472.0,31,,,,,0.006051718009985052,,,,,1681407810.0,,,,0.0,0.0016070929996203631,,,66,36.0,,
,,,,,0.1465874229761539,1.0,12.76196575164795,,,,,,0.0001,0.05790393799543381,0.0,,,,0.07881628799077589,0.0009223550005117431,0.0010743989987531677,,9728.0,31,,,,,0.006215570989297703,,,,,1681407810.0,,,,0.0,0.001654872001381591,,,67,37.0,,
,,,,,0.15939692199754063,1.0,12.62795639038086,,,,,,0.0001,0.06860068299283739,0.0,,,,0.07784773300227243,0.001870476990006864,0.0014774380106246099,,9984.0,31,,,,,0.0076496230030898005,,,,,1681407810.0,,,,0.0,0.0019509679987095296,,,68,38.0,,
,,,,,0.1569775249954546,1.0,12.647812843322754,,,,,,0.0001,0.06638582100276835,0.0,,,,0.0796733140014112,0.0018988090014318004,0.0011390580039005727,,10240.0,31,,,,,0.006273652994423173,,,,,1681407810.0,,,,0.0,0.0016068699915194884,,,69,39.0,,
0.05200000000002092,324.89852022192645,0.0,12166.160384,75384.938496,,,,4.9,5607.0,363536.0,2.9749999999999996,505.0,,,,0.0,,91.0,,,,0.0,,31,514569.596928,2506328.0,1.489157847367553,,,0.015999999999998238,4885.581824,0.0,3.8249999999999997,1681407810.0,0.0,318044.0,12386.57024,,,0.0,2.854912,70,,18327.175168,3.7249999999999996
,,,,,0.36737554300634656,1.0,12.73873519897461,,,,,,0.0001,0.061066003996529616,0.0,,,,0.09214943400002085,0.2048149949987419,0.0012479709985200316,,10496.0,32,,,,,0.0066805520036723465,,,,,1681407811.0,,,,0.0,0.0014165870088618249,,,71,40.0,,
,,,,,0.15264096402097493,1.0,12.62879753112793,,,,,,0.0001,0.06076645701250527,0.0,,,,0.08118577000277583,0.0013207820011302829,0.001162562009994872,,10752.0,32,,,,,0.006343460001517087,,,,,1681407811.0,,,,0.0,0.001861932993051596,,,72,41.0,,
,,,,,0.1438763069891138,1.0,12.754706382751465,,,,,,0.0001,0.05907127099635545,0.0,,,,0.07427027900121175,0.0012022319860989228,0.0011055100039811805,,11008.0,32,,,,,0.006366845002048649,,,,,1681407811.0,,,,0.0,0.0018601699994178489,,,73,42.0,,
,,,,,0.1283583940094104,1.0,12.630986213684082,,,,,,0.0001,0.058047554004588164,0.0,,,,0.060198121005669236,0.0009845299937296659,0.0010836170113179833,,11264.0,32,,,,,0.006311752993497066,,,,,1681407811.0,,,,0.0,0.0017328190006082878,,,74,43.0,,
,,,,,0.12840883100579958,1.0,12.872023582458496,,,,,,0.0001,0.05924028799927328,0.0,,,,0.058796492012334056,0.0012345459981588647,0.00105197899392806,,11520.0,32,,,,,0.006342881009913981,,,,,1681407811.0,,,,0.0,0.0017426449921913445,,,75,44.0,,
,,,,,0.12840340902039316,1.0,12.734875679016113,,,,,,0.0001,0.05826662199979182,0.0,,,,0.059985484011122026,0.0010964480024995282,0.0010623740090522915,,11776.0,32,,,,,0.006300035995081998,,,,,1681407811.0,,,,0.0,0.0016924450028454885,,,76,45.0,,
0.05200000000002092,338.0841454165779,0.0,12166.30784,75365.9904,,,,4.9,5741.0,397705.0,2.9749999999999996,535.0,,,,0.0,,91.0,,,,0.0,,32,514557.861888,2526592.0,36.2976761468981,,,0.015999999999998238,4885.594112,0.0,3.8249999999999997,1681407811.0,0.0,348817.0,12386.586624,,0.0017626820044824854,0.0,2.854912,77,,18348.220416,3.7249999999999996
,,,,,0.12817633300437592,1.0,12.71044921875,,,,,,0.0001,0.059077537996927276,0.0,,,,0.05863563698949292,0.0011156219989061356,0.0011955890076933429,,12032.0,32,,,,,0.006389265006873757,,,,,1681407811.0,,,,0.0,,,,78,46.0,,
,,,,,0.12933185399742797,1.0,12.528371810913086,,,,,,0.0001,0.05913747199520003,0.0,,,,0.05965746501169633,0.0015842169959796593,0.001066009994246997,,12288.0,33,,,,,0.0060757030005333945,,,,,1681407812.0,,,,0.0,0.0018109869997715577,,,79,47.0,,
,,,,,0.37848733496502973,1.0,12.578125,,,,,,0.0001,0.058425730996532366,0.0,,,,0.05819004098884761,0.25282610599242616,0.0010794529953273013,,12544.0,33,,,,,0.006268835000810213,,,,,1681407812.0,,,,0.0,0.0016971689910860732,,,80,48.0,,
,,,,,0.12922266098030377,1.0,12.703886985778809,,,,,,0.0001,0.058512360003078356,0.0,,,,0.060235949989873916,0.0015253470046445727,0.0010656099912011996,,12800.0,33,,,,,0.0061877059924881905,,,,,1681407812.0,,,,0.0,0.0016956879990175366,,,81,49.0,,
