_timestamp,memory/total_memory_sys_MB,memory/available_memory_sys_MB,bandwidth/net_recv_sys_bandwidth_Mbits,cpu/load/avg_sys_load_fifteen_min_percent,01_general/step,03_hivemind/global_epoch,disk/counter/disk_read_sys_count,bandwidth/disk_write_sys_bandwidth_MBs,disk/time/disk_write_time_sys_s,process/memory/shared_memory_proc_MB,_step,01_general/minibatch_loss,disk/time/disk_busy_time_sys_s,disk/time/disk_read_time_sys_s,01_general/locally_processed_samples,cpu/load/avg_sys_load_five_min_percent,process/memory/data_resident_set_proc_MB,cpu/logical_core_count,02_timing/forward_time_s,memory/used_memory_sys_percent,process/memory/lib_memory_proc_MB,bandwidth/disk_read_sys_bandwidth_MBs,bandwidth/net_sent_sys_bandwidth_Mbits,_runtime,02_timing/opt_step_time_s,memory/used_memory_sys_MB,02_timing/loss_calc_time_s,cpu/interrupts/soft_interrupts_count,03_hivemind/num_peers,cpu/interrupts/interrupts_count,disk/counter/disk_write_sys_count,02_timing/dataload_cuda_move_time_s,process/memory/dirty_pages_proc_count,process/memory/resident_set_size_proc_MB,02_timing/step_time_s,01_general/dataset_iteration_count,cpu/load/avg_sys_load_one_min_percent,process/involuntary_proc_ctx_switches,process/voluntary_proc_ctx_switches,process/memory/text_resident_set_proc_MB,process/memory/virtual_memory_size_proc_MB,01_general/lr,02_timing/backward_time_s,02_timing/dataload_time_s,cpu/interrupts/ctx_switches_count
1681395951.0,,190888.579072,17.702090596529683,1.8333333333333333,,,0.0,0.028613052107403447,0.22500000000002274,5137.010688,188,,0.9040000000000106,0.0,,2.966666666666667,0.0,,,9.6,9561.542656,0.0,0.20524116728379502,107,,13934.718976,,638535.0,,1744053.0,441.0,,0.0,12074.983424,,,3.8666666666666663,5758.0,3034.0,2.719744,40550.42048,,,,2479816.0
1681395952.0,,190884.683776,16.110814417430237,1.8333333333333333,,,0.0,0.05719582527676683,0.2259999999999991,5137.010688,189,,0.9080000000000013,0.0,,2.9000000000000004,0.0,,,9.6,9561.542656,0.0,1.8974284151613334,108,,13938.622464,,639279.0,,1746705.0,445.0,,0.0,12074.983424,,,3.5666666666666664,5758.0,3034.0,2.719744,40550.42048,,,,2484915.0
1681395953.0,,190884.388864,1.7105049070635776,1.8333333333333333,,,0.0,0.00408703723744158,0.2259999999999991,5137.010688,190,,0.9120000000000061,0.0,,2.9000000000000004,0.0,,,9.6,9561.542656,0.0,24.63670035444681,109,,13938.917376,,641517.0,,1748365.0,446.0,,0.0,12074.983424,,,3.5666666666666664,5758.0,3034.0,2.719744,40550.42048,,,,2486533.0
1681395954.0,,190886.064128,2.971754085831276,1.8333333333333333,,,0.0,0.00408565315326419,0.2259999999999991,5137.010688,191,,0.916000000000011,0.0,,2.9000000000000004,0.0,,,9.6,9561.542656,0.0,33.37903618675767,110,,13937.242112,,644135.0,,1750156.0,447.0,,0.0,12074.983424,,,3.5666666666666664,5758.0,3034.0,2.719744,40550.42048,,,,2487931.0
1681395955.0,,190884.192256,32.379646540552486,1.8333333333333333,,,0.0,0.004087182107032785,0.2270000000000323,5137.010688,192,,0.9200000000000017,0.0,,2.9000000000000004,0.0,,,9.6,9561.542656,0.0,10.682241600836772,111,,13939.113984,,645936.0,,1751930.0,448.0,,0.0,12074.983424,,,3.5666666666666664,5758.0,3034.0,2.719744,40550.42048,,,,2489913.0
1681395956.0,,190884.192256,0.00870597512101352,1.8333333333333333,,,0.0,0.004085663848534431,0.2270000000000323,5137.010688,193,,0.9240000000000066,0.0,,2.9000000000000004,0.0,,,9.6,9561.542656,0.0,0.027969241737027348,112,,13939.113984,,646083.0,,1752266.0,449.0,,0.0,12074.983424,,,3.5666666666666664,5758.0,3034.0,2.719744,40550.42048,,,,2490491.0
1681395957.0,,190884.192256,0.23825625576856932,1.8333333333333333,,,0.0,0.02861150680713299,0.22800000000000864,5137.010688,194,,0.936000000000007,0.0,,2.8666666666666667,0.0,,,9.6,9561.542656,0.0,0.0290266291255561,113,,13939.113984,,646237.0,,1752579.0,452.0,,0.0,12074.983424,,,3.266666666666666,5758.0,3034.0,2.719744,40550.42048,,,,2491061.0
1681395958.0,,190881.349632,20.85713076148027,1.8333333333333333,,,0.0,0.004085899963455551,0.22800000000000864,5137.010688,195,,0.9399999999999977,0.0,,2.8666666666666667,0.0,,,9.6,9561.542656,0.0,0.17498345422818784,114,,13941.956608,,647047.0,,1753707.0,453.0,,0.0,12074.983424,,,3.266666666666666,5758.0,3034.0,2.719744,40550.42048,,,,2492599.0
1681395959.0,,190863.486976,9.62201095940321,1.8333333333333333,,,0.0,0.004086745570238598,0.22900000000004184,5137.010688,196,,0.9440000000000026,0.0,,2.8666666666666667,0.0,,,9.6,9561.542656,0.0,7.631047495503796,115,,13959.819264,,647873.0,,1756181.0,454.0,,0.0,12074.983424,,,3.266666666666666,5758.0,3034.0,2.719744,40550.42048,,,,2497246.0
1681395960.0,,190866.272256,1.1885737611672016,1.8333333333333333,,,0.0,0.0040868048652718085,0.22900000000004184,5137.010688,197,,0.9480000000000075,0.0,,2.8666666666666667,0.0,,,9.6,9561.542656,0.0,30.468064192169287,116,,13957.033984,,650177.0,,1758065.0,455.0,,0.0,12074.983424,,,3.266666666666666,5758.0,3034.0,2.719744,40550.42048,,,,2499344.0
1681395961.0,,190868.54144,3.603411745832282,1.8333333333333333,,,0.0,0.004085319909652053,0.22900000000004184,5137.010688,198,,0.9519999999999982,0.0,,2.8666666666666667,0.0,,,9.6,9561.542656,0.0,32.092908801231964,117,,13954.7648,,652334.0,,1759448.0,456.0,,0.0,12074.983424,,,3.266666666666666,5758.0,3034.0,2.719744,40550.42048,,,,2500202.0
1681395962.0,,190864.67072,30.659038073659232,1.8000000000000003,,,0.0,0.02858513991388044,0.2310000000000514,5137.010688,199,,0.960000000000008,0.0,,2.8000000000000003,0.0,,,9.6,9561.542656,0.0,0.0698357938230296,118,,13958.63552,,652890.0,,1760359.0,459.0,,0.0,12074.983424,,,3.0000000000000004,5758.0,3034.0,2.719744,40550.42048,,,,2501639.0
1681395963.0,,190863.982592,4.400540692103813,1.8000000000000003,,,0.0,0.004085731864470666,0.2310000000000514,5137.010688,200,,0.9639999999999986,0.0,,2.8000000000000003,0.0,,,9.6,9561.542656,0.0,0.18475966750239808,119,,13959.323648,,653105.0,,1760763.0,460.0,,0.0,12074.983424,,,3.0000000000000004,5758.0,3034.0,2.719744,40550.42048,,,,2502346.0
1681395964.0,,190863.982592,0.0071222730408972874,1.8000000000000003,,,0.0,0.004083542881007216,0.23200000000002774,5137.010688,201,,0.9680000000000035,0.0,,2.8000000000000003,0.0,,,9.6,9561.542656,0.0,0.02795472228718352,120,,13959.323648,,653240.0,,1761030.0,461.0,,0.0,12074.983424,,,3.0000000000000004,5758.0,3034.0,2.719744,40550.42048,,,,2502821.0
1681395965.0,,190858.838016,9.105691319281245,1.8000000000000003,,,0.0,0.004087081963427274,0.23200000000002774,5137.006592,202,,0.9720000000000084,0.0,,2.8000000000000003,0.0,,,9.6,9561.542656,0.0,0.3401378169616096,121,,13964.468224,,654356.0,,1762538.0,462.0,,0.0,12074.983424,,,3.0000000000000004,5758.0,3034.0,2.719744,40550.42048,,,,2504879.0
1681395966.0,,190846.164992,27.026135044677748,1.8000000000000003,,,0.0,0.004084203988082635,0.23200000000002774,5137.006592,203,,0.9759999999999991,0.0,,2.8000000000000003,0.0,,,9.6,9561.542656,0.0,0.9554644251007665,122,,13977.141248,,655189.0,,1765398.0,463.0,,0.0,12074.983424,,,3.0000000000000004,5758.0,3034.0,2.719744,40550.42048,,,,2510309.0
1681395967.0,,190847.91808,0.09339025020505888,1.8000000000000003,,,0.0,0.0040822853372034125,0.23200000000002774,5137.006592,204,,0.980000000000004,0.0,,2.7666666666666666,0.0,,,9.6,9561.542656,0.0,24.9098260395212,123,,13975.38816,,656626.0,,1766788.0,464.0,,0.0,12074.983424,,,2.7666666666666666,5758.0,3034.0,2.719744,40550.42048,,,,2512008.0
1681395968.0,,190845.456384,8.274364161156285,1.8000000000000003,,,0.0,0.04493793129961893,0.2340000000000373,5137.006592,205,,0.9879999999999995,0.0,,2.7666666666666666,0.0,,,9.6,9561.542656,0.0,41.03211334386745,124,,13977.84576,,658763.0,,1768290.0,467.0,,0.0,12074.983424,,,2.7666666666666666,5758.0,3034.0,2.719744,40550.42048,,,,2513438.0
1681395969.0,,190844.084224,26.94086519579945,1.8000000000000003,,,0.0,0.0040859067729914645,0.2340000000000373,5137.006592,206,,0.9920000000000044,0.0,,2.7666666666666666,0.0,,,9.6,9561.542656,0.0,3.452758805654353,125,,13979.226112,,659797.0,,1769432.0,468.0,,0.0,12074.983424,,,2.7666666666666666,5758.0,3034.0,2.719744,40550.42048,,,,2514884.0
1681395970.0,,190843.826176,0.0145281975477808,1.8000000000000003,,,0.0,0.02450885387611394,0.23500000000001364,5137.006592,207,,1.0,0.0,,2.7666666666666666,0.0,,,9.6,9561.542656,0.0,0.02386262432936189,126,,13979.48416,,659966.0,,1769724.0,470.0,,0.0,12074.983424,,,2.7666666666666666,5758.0,3034.0,2.719744,40550.42048,,,,2515401.0
1681395971.0,,190843.092992,3.6616143172179796,1.8000000000000003,,,0.0,0.0040862401123558465,0.23500000000001364,5137.006592,208,,1.0040000000000049,0.0,,2.7666666666666666,0.0,,,9.6,9561.542656,0.0,0.08493313913179328,127,,13980.217344,,660404.0,,1770351.0,471.0,,0.0,12074.983424,,,2.7666666666666666,5758.0,3034.0,2.719744,40550.42048,,,,2516354.0
1681395972.0,,190834.655232,31.443474972905058,1.8000000000000003,,,0.0,0.004084616681754482,0.23500000000001364,5137.006592,209,,1.0080000000000098,0.0,,2.7,0.0,,,9.6,9561.542656,0.0,1.0407076780206885,128,,13988.655104,,661717.0,,1773593.0,472.0,,0.0,12074.983424,,,2.533333333333333,5758.0,3034.0,2.719744,40550.42048,,,,2522149.0
1681395973.0,,190833.774592,0.2286969620335052,1.8000000000000003,,,0.0,0.03269722351274994,0.23600000000004684,5137.006592,210,,1.0120000000000005,0.0,,2.7,0.0,,,9.6,9561.542656,0.0,28.193093166259345,129,,13989.535744,,663761.0,,1775220.0,475.0,,0.0,12074.983424,,,2.533333333333333,5758.0,3034.0,2.719744,40550.42048,,,,2523951.0
1681395974.0,,190833.086464,14.968174554830236,1.8000000000000003,,,0.0,0.06947996354523389,0.23900000000003274,5137.006592,211,,1.0200000000000102,0.0,,2.7,0.0,,,9.6,9561.542656,0.0,41.50849088287173,130,,13990.223872,,665834.0,,1776962.0,480.0,,0.0,12074.983424,,,2.533333333333333,5758.0,3034.0,2.719744,40550.42048,,,,2525734.0
1681395975.0,,190833.451008,20.318609300050873,1.8000000000000003,,,0.0,0.004084150594015498,0.23900000000003274,5137.006592,212,,1.024000000000001,0.0,,2.7,0.0,,,9.6,9561.542656,0.0,0.0868280843142391,131,,13989.859328,,666461.0,,1777954.0,481.0,,0.0,12074.983424,,,2.533333333333333,5758.0,3034.0,2.719744,40550.42048,,,,2527198.0
1681395976.0,,190833.451008,0.0024094683697696256,1.8000000000000003,,,0.0,0.004084926499567627,0.23900000000003274,5137.006592,213,,1.0280000000000058,0.0,,2.7,0.0,,,9.6,9561.542656,0.0,0.0027844518536474104,132,,13989.859328,,666587.0,,1778217.0,482.0,,0.0,12074.983424,,,2.533333333333333,5758.0,3034.0,2.719744,40550.42048,,,,2527704.0
1681395977.0,,190833.451008,0.14016099484804576,1.8000000000000003,,,0.0,0.004087397017666863,0.2400000000000091,5137.006592,214,,1.0360000000000014,0.0,,2.666666666666667,0.0,,,9.6,9561.542656,0.0,0.02132311996825652,133,,13989.859328,,666735.0,,1778496.0,483.0,,0.0,12074.983424,,,2.333333333333333,5758.0,3034.0,2.719744,40550.42048,,,,2528214.0
1681395978.0,,190833.340416,21.77022386693912,1.8000000000000003,,,0.0,0.004085676472636598,0.2400000000000091,5137.006592,215,,1.0400000000000063,0.0,,2.666666666666667,0.0,,,9.6,9561.542656,0.0,0.0940343976379895,134,,13989.96992,,667375.0,,1779416.0,484.0,,0.0,12074.983424,,,2.333333333333333,5758.0,3034.0,2.719744,40550.42048,,,,2529555.0
1681395979.0,,190812.135424,13.162242325222635,1.8000000000000003,,,0.0,0.028596640972348073,0.2410000000000423,5137.006592,216,,1.0480000000000018,0.0,,2.666666666666667,0.0,,,9.6,9561.542656,0.0,7.646617323916406,135,,14011.179008,,668309.0,,1782106.0,487.0,,0.0,12074.983424,,,2.333333333333333,5758.0,3034.0,2.719744,40550.42048,,,,2534585.0
1681395980.0,,190811.242496,0.08771571975993024,1.8000000000000003,,,0.0,0.03269781471129598,0.24300000000005184,5137.006592,217,,1.0560000000000116,0.0,,2.666666666666667,0.0,,,9.6,9561.542656,0.0,36.31035645647663,136,,14012.071936,,669903.0,,1783597.0,494.0,,0.0,12074.983424,,,2.333333333333333,5758.0,3034.0,2.719744,40550.42048,,,,2536528.0
1681395981.0,,190816.088064,4.446851111520645,1.8000000000000003,,,0.0,0.004085389864413048,0.24300000000005184,5137.006592,218,,1.0600000000000023,0.0,,2.666666666666667,0.0,,,9.6,9561.542656,0.0,29.525583297110753,137,,14007.226368,,671950.0,,1785043.0,495.0,,0.0,12074.983424,,,2.333333333333333,5758.0,3034.0,2.719744,40550.42048,,,,2537701.0
1681395982.0,,190810.632192,28.02427454891837,1.7666666666666668,,,0.0,0.004085578338741394,0.2440000000000282,5137.006592,219,,1.0640000000000072,0.0,,2.6333333333333333,0.0,,,9.6,9561.542656,0.0,0.17871213386078347,138,,14012.68224,,672958.0,,1786394.0,496.0,,0.0,12074.983424,,,2.1333333333333333,5758.0,3034.0,2.719744,40550.42048,,,,2539506.0
1681395983.0,,190809.882624,3.063406479365676,1.7666666666666668,,,0.0,0.004084329251190338,0.2440000000000282,5137.006592,220,,1.0679999999999978,0.0,,2.6333333333333333,0.0,,,9.6,9561.542656,0.0,0.2040648954574515,139,,14013.431808,,673359.0,,1787003.0,497.0,,0.0,12074.983424,,,2.1333333333333333,5758.0,3034.0,2.719744,40550.42048,,,,2540415.0
1681395984.0,,190809.931776,0.017421682560264565,1.7666666666666668,,,0.0,0.028602524226363325,0.24500000000000455,5137.006592,221,,1.0760000000000076,0.0,,2.6333333333333333,0.0,,,9.6,9561.542656,0.0,0.036184108491045856,140,,14013.374464,,673568.0,,1787366.0,500.0,,0.0,12074.983424,,,2.1333333333333333,5758.0,3034.0,2.719744,40550.42048,,,,2540963.0
1681395985.0,,190808.899584,17.55036926983245,1.7666666666666668,,,0.0,0.0040873367184913615,0.24600000000003774,5137.006592,222,,1.0799999999999983,0.0,,2.6333333333333333,0.0,,,9.6,9561.542656,0.0,0.09036846032494593,141,,14014.406656,,674087.0,,1788205.0,501.0,,0.0,12074.983424,,,2.1333333333333333,5758.0,3034.0,2.719744,40550.42048,,,,2542262.0
1681395986.0,,190797.39392,17.535642317037176,1.7666666666666668,,,0.0,0.004084659419707694,0.24600000000003774,5137.006592,223,,1.0840000000000032,0.0,,2.6333333333333333,0.0,,,9.6,9561.542656,0.0,3.808155097768702,142,,14025.920512,,674718.0,,1790650.0,502.0,,0.0,12074.983424,,,2.1333333333333333,5758.0,3034.0,2.719744,40550.42048,,,,2546922.0
1681395987.0,,190797.893632,0.1460241091017774,1.7666666666666668,,,0.0,0.004084590461087341,0.24600000000003774,5137.006592,224,,1.088000000000008,0.0,,2.566666666666667,0.0,,,9.6,9561.542656,0.0,39.1493476545632,143,,14025.4208,,676758.0,,1792385.0,503.0,,0.0,12074.983424,,,1.9666666666666666,5758.0,3034.0,2.719744,40550.42048,,,,2548976.0
1681395988.0,,190797.561856,6.479399720959772,1.7666666666666668,,,0.0,0.004087360057086099,0.2470000000000141,5137.006592,225,,1.0919999999999987,0.0,,2.566666666666667,0.0,,,9.6,9561.542656,0.0,27.231788923830482,144,,14025.752576,,678544.0,,1793500.0,504.0,,0.0,12074.983424,,,1.9666666666666666,5758.0,3034.0,2.719744,40550.42048,,,,2549813.0
1681395989.0,,190796.12416,28.72671858785139,1.7666666666666668,,,0.0,0.03677096585576347,0.2480000000000473,5137.006592,226,,1.0960000000000036,0.0,,2.566666666666667,0.0,,,9.6,9561.542656,0.0,0.10858925853270891,145,,14027.18208,,679155.0,,1794489.0,507.0,,0.0,12074.983424,,,1.9666666666666666,5758.0,3034.0,2.719744,40550.42048,,,,2551284.0
1681395990.0,,190795.419648,0.007176824377260272,1.7666666666666668,,,0.0,0.004087357147007786,0.2480000000000473,5137.006592,227,,1.1039999999999992,0.0,,2.566666666666667,0.0,,,9.6,9561.542656,0.0,0.008941093756356804,146,,14027.882496,,679335.0,,1794811.0,508.0,,0.0,12074.983424,,,1.9666666666666666,5758.0,3034.0,2.719744,40550.42048,,,,2551853.0
1681395991.0,,190795.423744,0.43001664656128685,1.7666666666666668,,,0.0,0.004085289794103293,0.24900000000002365,5137.006592,228,,1.108000000000004,0.0,,2.566666666666667,0.0,,,9.6,9561.542656,0.0,0.029211417871193607,147,,14027.8784,,679506.0,,1795197.0,509.0,,0.0,12074.983424,,,1.9666666666666666,5758.0,3034.0,2.719744,40550.42048,,,,2552538.0
1681395992.0,,190793.35936,21.473561370716986,1.7666666666666668,,,0.0,0.004084434115208684,0.24900000000002365,5137.006592,229,,1.112000000000009,0.0,,2.533333333333333,0.0,,,9.6,9561.542656,0.0,0.1314358135311434,148,,14029.942784,,680499.0,,1796509.0,510.0,,0.0,12074.983424,,,1.8333333333333333,5758.0,3034.0,2.719744,40550.42048,,,,2554299.0
1681395993.0,,190781.046784,13.18226762977429,1.7666666666666668,,,0.0,0.004087064461838031,0.24900000000002365,5137.006592,230,,1.1159999999999997,0.0,,2.533333333333333,0.0,,,9.6,9561.542656,0.0,7.8385825198178205,149,,14042.263552,,681611.0,,1799215.0,511.0,,0.0,12074.983424,,,1.8333333333333333,5758.0,3034.0,2.719744,40550.42048,,,,2559189.0
1681395994.0,,190781.231104,0.5933582537336441,1.7666666666666668,,,0.0,0.036783055082307774,0.2510000000000332,5137.006592,231,,1.1200000000000045,0.0,,2.533333333333333,0.0,,,9.6,9561.542656,0.0,36.14744580478051,150,,14042.079232,,683609.0,,1800993.0,514.0,,0.0,12074.983424,,,1.8333333333333333,5758.0,3034.0,2.719744,40550.42048,,,,2561421.0
1681395995.0,,190778.540032,18.05075267241501,1.7666666666666668,,,0.0,0.07765525924279945,0.25300000000004275,5137.006592,232,,1.1240000000000094,0.0,,2.533333333333333,0.0,,,9.6,9561.542656,0.0,26.66869833382644,151,,14044.7744,,685813.0,,1802952.0,518.0,,0.0,12074.983424,,,1.8333333333333333,5758.0,3034.0,2.719744,40550.42048,,,,2563499.0
1681395996.0,,190774.583296,17.59214134788421,1.7666666666666668,,,0.0,0.004085698820618281,0.25300000000004275,5137.006592,233,,1.1280000000000001,0.0,,2.533333333333333,0.0,,,9.6,9561.542656,0.0,0.10108912637360058,152,,14048.731136,,686350.0,,1803736.0,519.0,,0.0,12074.983424,,,1.8333333333333333,5758.0,3034.0,2.719744,40550.42048,,,,2564616.0
1681395997.0,,190774.587392,0.0026488812498294675,1.7666666666666668,,,0.0,0.004085021688145114,0.25300000000004275,5137.006592,234,,1.132000000000005,0.0,,2.6,0.0,,,9.6,9561.542656,0.0,0.0032233374164479787,153,,14048.72704,,686471.0,,1804028.0,520.0,,0.0,12074.983424,,,2.2,5758.0,3034.0,2.719744,40550.42048,,,,2565137.0
1681395998.0,,190775.095296,1.5308428125136444,1.7666666666666668,,,0.0,0.004087761724425218,0.25300000000004275,5137.006592,235,,1.13600000000001,0.0,,2.6,0.0,,,9.6,9561.542656,0.0,0.029093366620941103,154,,14048.219136,,686669.0,,1804375.0,521.0,,0.0,12074.983424,,,2.2,5758.0,3034.0,2.719744,40550.42048,,,,2565703.0
1681395999.0,,190764.986368,25.786190465126367,1.7666666666666668,,,0.0,0.0040851508797390855,0.2540000000000191,5137.006592,236,,1.1400000000000006,0.0,,2.6,0.0,,,9.6,9561.542656,0.0,0.2272524754738931,155,,14058.328064,,687521.0,,1807391.0,522.0,,0.0,12074.983424,,,2.2,5758.0,3034.0,2.719744,40550.42048,,,,2571268.0
1681396000.0,,190765.498368,7.754152465131703,1.7666666666666668,,,0.0,0.12255076729895621,0.25900000000001455,5137.006592,237,,1.152000000000001,0.0,,2.6,0.0,,,9.6,9561.542656,0.0,13.217347588449556,156,,14057.816064,,688606.0,,1808223.0,535.0,,0.0,12074.983424,,,2.2,5758.0,3034.0,2.719744,40550.42048,,,,2572084.0
1681396001.0,,190765.73184,0.6390611788036841,1.7666666666666668,,,0.0,0.004087334773620497,0.25900000000001455,5137.006592,238,,1.156000000000006,0.0,,2.6,0.0,,,9.6,9561.542656,0.0,43.799735771537634,157,,14057.582592,,691112.0,,1810217.0,536.0,,0.0,12074.983424,,,2.2,5758.0,3034.0,2.719744,40550.42048,,,,2574187.0
1681396002.0,,190764.01152,17.251821673777506,1.7666666666666668,,,0.0,0.004085993261070832,0.25900000000001455,5137.006592,239,,1.1600000000000108,0.0,,2.566666666666667,0.0,,,9.6,9561.542656,0.0,13.31029860428069,158,,14059.302912,,693939.0,,1812519.0,537.0,,0.0,12074.983424,,,2.033333333333333,5758.0,3034.0,2.719744,40550.42048,,,,2576245.0
1681396003.0,,190760.57088,17.575574395406086,1.7666666666666668,,,0.0,0.004085409287443211,0.26000000000004775,5137.006592,240,,1.1640000000000015,0.0,,2.566666666666667,0.0,,,9.6,9561.542656,0.0,0.31343547331576815,159,,14062.743552,,694713.0,,1813571.0,538.0,,0.0,12074.983424,,,2.033333333333333,5758.0,3034.0,2.719744,40550.42048,,,,2577696.0
1681396004.0,,190759.28064,0.020843432207873196,1.7666666666666668,,,0.0,0.004084132146610562,0.26000000000004775,5137.006592,241,,1.1680000000000064,0.0,,2.566666666666667,0.0,,,9.6,9561.542656,0.0,0.02543808085648661,160,,14064.033792,,694941.0,,1814004.0,539.0,,0.0,12074.983424,,,2.033333333333333,5758.0,3034.0,2.719744,40550.42048,,,,2578238.0
1681396005.0,,190755.377152,2.987432658896498,1.7666666666666668,,,0.0,0.04905008285860683,0.2610000000000241,5137.006592,242,,1.176000000000002,0.0,,2.566666666666667,0.0,,,9.6,9561.542656,0.0,0.05922893307279541,161,,14067.929088,,695375.0,,1814666.0,542.0,,0.0,12074.983424,,,2.033333333333333,5758.0,3034.0,2.719744,40550.42048,,,,2579123.0
1681396006.0,,190746.292224,27.71031829668979,1.7666666666666668,,,0.0,0.004084862395474418,0.2610000000000241,5137.006592,243,,1.1800000000000068,0.0,,2.566666666666667,0.0,,,9.6,9561.542656,0.0,0.5222081707652536,162,,14077.022208,,696663.0,,1816378.0,543.0,,0.0,12074.983424,,,2.033333333333333,5758.0,3034.0,2.719744,40550.42048,,,,2581467.0
1681396007.0,,190746.107904,4.424356276270107,1.7666666666666668,,,0.0,0.004087423274379335,0.26200000000000045,5137.006592,244,,1.1840000000000117,0.0,,2.5,0.0,,,9.6,9561.542656,0.0,18.997161839001386,163,,14077.206528,,697968.0,,1817228.0,544.0,,0.0,12074.983424,,,1.866666666666667,5758.0,3034.0,2.719744,40550.42048,,,,2582252.0
1681396008.0,,190744.80128,24.60928335449,1.7666666666666668,,,0.0,0.004085741573960114,0.26200000000000045,5137.006592,245,,1.1880000000000024,0.0,,2.5,0.0,,,9.6,9561.542656,0.0,0.5217460073905016,164,,14078.509056,,698833.0,,1818612.0,545.0,,0.0,12074.983424,,,1.866666666666667,5758.0,3034.0,2.719744,40550.42048,,,,2583857.0
1681396009.0,,190741.127168,23.59992300342945,1.7666666666666668,,,0.0,0.004085587083154596,0.26200000000000045,5137.006592,246,,1.1920000000000073,0.0,,2.5,0.0,,,9.6,9561.542656,0.0,0.07843210053236606,165,,14082.183168,,699326.0,,1819451.0,546.0,,0.0,12074.983424,,,1.866666666666667,5758.0,3034.0,2.719744,40550.42048,,,,2585173.0
1681396010.0,,189716.832256,4.59438277756057,1.7666666666666668,,,0.0,0.004086080724649852,0.26200000000000045,5137.006592,247,,1.195999999999998,0.0,,2.5,0.0,,,10.1,9561.542656,0.0,0.3126649813711437,166,,15106.47808,,700138.0,,1858407.0,547.0,,0.0,12074.983424,,,1.866666666666667,5758.0,3034.0,2.719744,40550.42048,,,,2678218.0
1681396011.0,,190658.572288,24.897442876245673,1.7666666666666668,,,0.0,0.05311917570166685,0.26400000000001,5137.006592,248,,1.2079999999999984,0.0,,2.5,0.0,,,9.7,9561.542656,0.0,26.628843893257045,167,,14164.688896,,744555.0,,1937853.0,551.0,,0.0,12074.983424,,,1.866666666666667,5758.0,3034.0,2.719744,40550.42048,,,,2802785.0
1681396012.0,,190763.302912,27.59386217744065,1.8000000000000003,,,0.0,0.004085057635099842,0.2650000000000432,5137.006592,249,,1.2120000000000033,0.0,,2.6333333333333333,0.0,,,9.6,9561.542656,0.0,32.321702030839035,168,,14059.958272,,803661.0,,2024093.0,552.0,,0.0,12074.983424,,,2.533333333333333,5758.0,3034.0,2.719744,40550.42048,,,,2925888.0
1681396013.0,,,,,81.0,1.0,,,,,250,12.610894203186035,,,2624.0,,,,,,,,,169,138.19997102299976,,,,9.0,,,,,,138.27123978999953,0.0,,,,,,0.0001,,0.0005688070000360312,
1681396013.0,,,,,82.0,1.0,,,,,251,12.596094131469727,,,2656.0,,,,0.049525348999850394,,,,,169,0.0037546210000982683,,0.0013849460001438274,,9.0,,,0.0012325769998824398,,,0.17924744899983125,0.0,,,,,,0.0001,0.12084973299988633,0.002500222999969992,
1681396013.0,,,,,83.0,1.0,,,,,252,12.656501770019531,,,2688.0,,,,0.02585509299979094,,,,,169,0.008518306000041775,,0.0007450690000041504,,9.0,,,0.00603041900012613,,,0.08704502799992042,0.0,,,,,,0.0001,0.04429997400029606,0.0015961669996613637,
1681396013.0,,,,,84.0,1.0,,,,,253,12.678189277648926,,,2720.0,,,,0.031429173999640625,,,,,169,0.007549055999788834,,0.0009801420001167571,,9.0,,,0.0030628819999947154,,,0.08990864499946838,0.0,,,,,,0.0001,0.045003707999967446,0.0018836829999600013,
1681396013.0,,,,,85.0,1.0,,,,,254,12.697443008422852,,,2752.0,,,,0.031213256000228284,,,,,169,0.011382666999907087,,0.0008551149999220797,,9.0,,,0.0035981129999527184,,,0.09578721000025325,0.0,,,,,,0.0001,0.046473274000163656,0.002264785000079428,
1681396013.0,,,,,86.0,1.0,,,,,255,12.809724807739258,,,2784.0,,,,0.03081220600006418,,,,,169,0.0113003309998021,,0.0007914399998298904,,9.0,,,0.0024271760003102827,,,0.09397633900016444,0.0,,,,,,0.0001,0.04552297500003988,0.0031222110001181136,
1681396013.0,,,,,87.0,1.0,,,,,256,12.58203125,,,2816.0,,,,0.030595928999900934,,,,,169,0.008263803999852826,,0.000975233000190201,,9.0,,,0.00354459299978771,,,0.08915887899911468,0.0,,,,,,0.0001,0.04393439099976604,0.0018449289996169682,
1681396013.0,,189220.610048,57.85353661934496,1.8000000000000003,,,0.0,0.03269404229816636,0.2680000000000291,5136.625664,257,,1.2439999999999998,0.0,,2.6333333333333333,0.0,,,10.4,9817.255936,0.0,16.17852231426143,169,,15603.068928,,840632.0,,3771091.0,560.0,,0.0,12075.712512,,,2.533333333333333,5793.0,3362.0,2.719744,42815.873024,,,,2997469.0
1681396014.0,,,,,88.0,1.0,,,,,258,12.73046875,,,2848.0,,,,0.029958675000216317,,,,,170,0.0073596900001575705,,0.0010504279998713173,,9.0,,,0.003524886999912269,,,0.09632406299988361,0.0,,,,,,0.0001,0.046304368999699363,0.008126014000026771,
1681396014.0,,,,,89.0,1.0,,,,,259,12.875732421875,,,2880.0,,,,0.028065400999821577,,,,,170,0.00804522199996427,,0.0010037540000666922,,9.0,,,0.003370067999640014,,,0.08500295399971947,0.0,,,,,,0.0001,0.043813436000164074,0.0007050730000628391,
