_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,02_timing/backward_time_s,03_hivemind/num_peers,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,0,8.0,33177.530368,1681306548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,,,1681306548,9.75,0.0,0.0,727.875584,0.0,10.0,0.15404789435843594,176.873472,0.0,397.80352,0.0,0.0,0.0,3.0,2.0,0.1400435399398846,31965.188096,2.711552,823.0,0.0,1009.401856,0.0,14.0,3.7,9.125,8495.955968,42.0,,,,,,,,,,,,,,
2,1,,,1681306549,9.75,0.004000000000001336,0.02400000000000091,869.277696,0.012249335909152705,2792.0,0.38517622069921414,179.187712,3.0,400.195584,8.0,0.0,0.17965692664252728,3.75,1359.0,0.3732857520475355,31823.806464,2.711552,834.0,0.00200000000018008,1017.925632,0.0,2922.0,4.1,9.125,8571.461632,42.0,,,,,,,,,,,,,,
3,2,,,1681306550,9.75,0.004000000000001336,0.036000000000001364,870.404096,0.3960941507027933,3119.0,0.020353420436733643,179.187712,68.0,400.216064,8.0,0.0,0.0,3.75,1531.0,0.017131327244464287,31822.675968,2.711552,834.0,0.05700000000001637,1017.93792,0.0,3234.0,4.1,9.125,8571.461632,42.0,,,,,,,,,,,,,,
4,3,,,1681306551,9.75,0.004000000000001336,0.040000000000020464,871.17824,0.00408511397064958,3448.0,0.096446987633287,179.187712,69.0,400.224256,8.0,0.0,0.0,3.75,1809.0,0.08073685206597801,31821.901824,2.711552,834.0,0.057999999999992724,1017.93792,0.0,3550.0,4.1,9.125,8571.461632,42.0,,,,,,,,,,,,,,
5,4,,,1681306552,9.75,0.004000000000001336,0.04800000000000182,1042.255872,0.004085234425139499,3813.0,0.019261241997943598,181.809152,70.0,570.277888,8.0,0.0,0.0,3.75,1984.0,0.015574956247885324,31650.824192,2.711552,849.0,0.057999999999992724,1194.655744,0.0,3928.0,4.6,9.125,8815.157248,42.0,,,,,,,,,,,,,,
6,5,,,1681306553,9.75,0.004000000000001336,0.060000000000002274,1559.601152,0.15932505182778642,4289.0,0.09753552852295395,181.809152,73.0,1085.382656,8.0,0.0,0.0,3.75,2599.0,0.052517903201325516,31133.483008,2.711552,851.0,0.06100000000014916,1737.703424,0.0,4751.0,6.2,9.125,9358.204928,46.0,,,,,,,,,,,,,,
7,6,,,1681306554,10.0,0.004000000000001336,0.06400000000002137,1672.347648,0.004085248996728772,5536.0,0.09080104214050286,182.726656,74.0,1197.21984,8.0,0.0,0.0,7.5,3466.0,0.08171295892470852,31020.732416,2.711552,851.0,0.06100000000014916,1845.592064,0.0,6328.0,6.5,9.875,9667.026944,50.0,,,,,,,,,,,,,,
8,7,,,1681306555,10.0,0.004000000000001336,0.07200000000000273,1984.458752,0.2982289209692798,6195.0,0.10207733802296155,317.308928,104.0,1563.475968,8.0,0.0,0.0,7.5,4204.0,0.8388007568515023,30696.067072,2.711552,863.0,0.09000000000014552,2087.333888,0.0,7814.0,7.5,9.875,10279.91552,52.0,,,,,,,,,,,,,,
9,8,,,1681306556,10.0,0.004000000000001336,0.07600000000002183,2708.852736,0.004083208044219095,6588.0,0.0357519954267342,442.023936,105.0,2405.638144,8.0,0.0,0.0,7.5,4821.0,0.03560047012771534,29971.648512,2.711552,863.0,0.09100000000012187,2805.538816,0.0,8611.0,9.7,9.875,11300.110336,53.0,,,,,,,,,,,,,,
