03_hivemind/global_epoch,04_peers/peer_2_samples_per_second,03_hivemind/global_samples_accumulated,03_hivemind/overshot_TBS,03_hivemind/total_training_samples,03_hivemind/num_peers,04_peers/peer_2_epoch_oos,03_hivemind/epoch_based_sps,04_peers/peer_1_samples_accumulated,04_peers/peer_1_epoch,04_peers/peer_2_epoch,03_hivemind/undershot_TBS,03_hivemind/actual_total_samples_per_second,03_hivemind/epoch_s,04_peers/peer_2_samples_accumulated,_runtime,03_hivemind/reached_TBS,04_peers/peer_1_epoch_oos,03_hivemind/optimistic_total_samples_per_second,_step,_timestamp,03_hivemind/num_clients,03_hivemind/eta_next_epoch_s,03_hivemind/per_epoch_training_samples,03_hivemind/next_fetch_time_s,04_peers/peer_1_samples_per_second,03_hivemind/estimated_current_samples
1,340.55,736,,,2,0.0,,160.0,1.0,1.0,,262.9967539768271,,0.0,214,,0.0,262.9967539768271,138,1681390546.0,0,118.32,,10.0,37.57,1649
1,225.43,2432,,,2,0.0,,224.0,1.0,1.0,,310.5242796490959,,512.0,215,,0.0,310.5242796490959,139,1681390547.0,0,97.34,,10.0,37.57,2543
1,272.98,2720,,,2,0.0,,384.0,1.0,1.0,,315.87135185450387,,2048.0,216,,0.0,315.87135185450387,140,1681390548.0,0,94.36,,10.0,37.54,2961
1,278.34,3264,,,2,0.0,,416.0,1.0,1.0,,329.51684093187123,,2304.0,217,,0.0,329.51684093187123,141,1681390549.0,0,88.92,,10.0,37.53,3466
1,291.98,3584,,,2,0.0,,448.0,1.0,1.0,,335.2590396030561,,2816.0,218,,0.0,335.2590396030561,142,1681390550.0,0,86.08,,10.0,37.53,3909
1,297.75,4128,,,2,0.0,,512.0,1.0,1.0,,343.1049941197167,,3072.0,220,,0.0,343.1049941197167,143,1681390552.0,0,82.75,,10.0,37.51,4377
1,305.62,4672,,,2,0.0,,544.0,1.0,1.0,,350.53634058982885,,3584.0,221,,0.0,350.53634058982885,144,1681390553.0,0,79.65,,10.0,37.49,4848
1,313.07,4992,,,2,0.0,,576.0,1.0,1.0,,353.8142623685819,,4096.0,222,,0.0,353.8142623685819,145,1681390554.0,0,77.67,,10.0,37.47,5288
1,316.39,5536,,,2,0.0,,640.0,1.0,1.0,,359.95091222938873,,4352.0,223,,0.0,359.95091222938873,146,1681390555.0,0,75.03,,10.0,37.43,5760
1,322.54,5856,,,2,0.0,,672.0,1.0,1.0,,360.6115336483354,,4864.0,224,,0.0,360.6115336483354,147,1681390556.0,0,73.71,,10.0,37.42,6188
1,323.22,6400,,,2,0.0,,736.0,1.0,1.0,,367.95831883059117,,5120.0,225,,0.0,367.95831883059117,148,1681390557.0,0,70.9,,10.0,37.39,6678
1,330.58,6944,,,2,0.0,,768.0,1.0,1.0,,370.6277297999858,,5632.0,227,,0.0,370.6277297999858,149,1681390559.0,0,69.16,,10.0,37.38,7136
1,333.25,7264,,,2,0.0,,800.0,1.0,1.0,,374.099131960475,,6144.0,228,,0.0,374.099131960475,150,1681390560.0,0,67.27,,10.0,37.38,7602
1,336.76,7808,,,2,0.0,,864.0,1.0,1.0,,375.3462979390178,,6400.0,229,,0.0,375.3462979390178,151,1681390561.0,0,65.84,,10.0,37.34,8056
1,338.02,8352,,,2,0.0,,896.0,1.0,1.0,,381.14062736392214,,6912.0,230,,0.0,381.14062736392214,152,1681390562.0,0,63.56,,10.0,37.32,8544
1,343.84,8672,,,2,0.0,,928.0,1.0,1.0,,382.7516555229432,,7424.0,231,,0.0,382.7516555229432,153,1681390563.0,0,62.08,,10.0,37.3,9007
1,345.49,9216,,,2,0.0,,992.0,1.0,1.0,,381.25203668674357,,7680.0,232,,0.0,381.25203668674357,154,1681390564.0,0,61.17,,10.0,37.26,9446
1,344.0,9536,,,2,0.0,,1024.0,1.0,1.0,,381.6962428593981,,8192.0,234,,0.0,381.6962428593981,155,1681390566.0,0,59.92,,10.0,37.26,9898
1,344.48,10080,,,2,0.0,,1088.0,1.0,1.0,,377.2719224876162,,8448.0,235,,0.0,377.2719224876162,156,1681390567.0,0,59.52,,10.0,37.21,10311
1,340.07,10624,,,2,0.0,,1120.0,1.0,1.0,,381.5015592126825,,8960.0,236,,0.0,381.5015592126825,157,1681390568.0,0,57.61,,10.0,37.2,10790
1,344.31,10944,,,2,0.0,,1152.0,1.0,1.0,,383.53456524403555,,9472.0,237,,0.0,383.53456524403555,158,1681390569.0,0,56.09,,10.0,37.19,11255
1,346.39,11488,,,2,0.0,,1216.0,1.0,1.0,,381.8618487041502,,9728.0,238,,0.0,381.8618487041502,159,1681390570.0,0,55.2,,10.0,37.15,11690
1,344.71,11776,,,2,0.0,,1248.0,1.0,1.0,,383.2928590414423,,10240.0,240,,0.0,383.2928590414423,160,1681390572.0,0,53.79,,10.0,37.15,12150
1,346.16,12352,,,2,0.0,,1280.0,1.0,1.0,,379.393203830885,,10496.0,241,,0.0,379.393203830885,161,1681390573.0,0,53.24,,10.0,37.13,12570
1,342.38,12896,,,2,0.0,,1344.0,1.0,1.0,,382.8419784670488,,11008.0,242,,0.0,382.8419784670488,162,1681390574.0,0,51.52,,10.0,37.01,13044
1,345.84,13184,,,2,0.0,,1376.0,1.0,1.0,,384.76453381445134,,11520.0,243,,0.0,384.76453381445134,163,1681390575.0,0,50.05,,10.0,37.0,13510
1,347.78,13760,,,2,0.0,,1408.0,1.0,1.0,,383.86025649638503,,11776.0,244,,0.0,383.86025649638503,164,1681390576.0,0,49.01,,10.0,36.99,13954
1,346.9,14048,,,2,0.0,,1472.0,1.0,1.0,,384.64772858537094,,12288.0,245,,0.0,384.64772858537094,165,1681390577.0,0,47.72,,10.0,36.96,14413
1,347.69,14592,,,2,0.0,,1504.0,1.0,1.0,,382.5612078808304,,12544.0,247,,0.0,382.5612078808304,166,1681390579.0,0,46.84,,10.0,36.96,14848
1,345.61,15168,,,2,0.0,,1536.0,1.0,1.0,,386.9685172120443,,13056.0,248,,0.0,386.9685172120443,167,1681390580.0,0,45.05,,10.0,36.95,15334
1,350.05,15456,,,2,0.0,,1600.0,1.0,1.0,,387.60434777546396,,13568.0,249,,0.0,387.60434777546396,168,1681390581.0,0,43.78,,10.0,36.92,15798
1,350.72,16000,,,2,0.0,,1632.0,1.0,1.0,,386.2080206244636,,13824.0,250,,0.0,386.2080206244636,169,1681390582.0,0,42.79,,10.0,36.88,16241
1,349.35,16576,,,2,0.0,,1664.0,1.0,1.0,,389.8400701534256,,14336.0,251,,0.0,389.8400701534256,170,1681390583.0,0,41.15,,10.0,36.86,16725
1,353.0,16864,,,2,0.0,,1728.0,1.0,1.0,,385.68056027424115,,14848.0,252,,0.0,385.68056027424115,171,1681390584.0,0,40.49,,10.0,36.84,17151
1,348.86,17440,,,2,0.0,,1760.0,1.0,1.0,,388.8161937091796,,15104.0,254,,0.0,388.8161937091796,172,1681390586.0,0,38.93,,10.0,36.83,17630
1,352.01,17728,,,2,0.0,,1824.0,1.0,1.0,,385.2298643518723,,15616.0,255,,0.0,385.2298643518723,173,1681390587.0,0,38.18,,10.0,36.81,18058
1,348.42,18272,,,2,0.0,,1856.0,1.0,1.0,,388.0165778282926,,15872.0,256,,0.0,388.0165778282926,174,1681390588.0,0,36.68,,10.0,36.81,18535
1,351.21,18592,,,2,0.0,,1888.0,1.0,1.0,,388.6329919138858,,16384.0,257,,0.0,388.6329919138858,175,1681390589.0,0,35.44,,10.0,36.8,18996
1,351.86,19136,,,2,0.0,,1952.0,1.0,1.0,,383.98996777871,,16640.0,258,,0.0,383.98996777871,176,1681390590.0,0,34.79,,10.0,36.77,19410
1,347.25,19680,,,2,0.0,,1984.0,1.0,1.0,,384.1625407529902,,17152.0,260,,0.0,384.1625407529902,177,1681390592.0,0,33.58,,10.0,36.74,19867
1,347.42,20000,,,2,0.0,,2016.0,1.0,1.0,,389.48575260893637,,17664.0,261,,0.0,389.48575260893637,178,1681390593.0,0,31.85,,10.0,36.74,20365
1,352.76,20544,,,2,0.0,,2080.0,1.0,1.0,,390.9547661775695,,17920.0,262,,0.0,390.9547661775695,179,1681390594.0,0,30.52,,10.0,36.73,20836
1,354.23,21088,,,2,0.0,,2112.0,1.0,1.0,,388.286939077112,,18432.0,263,,0.0,388.286939077112,180,1681390595.0,0,29.6,,10.0,36.72,21274
1,351.57,21408,,,2,0.0,,2144.0,1.0,1.0,,388.58112639565536,,18944.0,264,,0.0,388.58112639565536,181,1681390596.0,0,28.39,,10.0,36.72,21735
1,351.88,21952,,,2,0.0,,2208.0,1.0,1.0,,385.6847309977668,,19200.0,265,,0.0,385.6847309977668,182,1681390597.0,0,27.48,,10.0,36.7,22170
1,348.99,22496,,,2,0.0,,2240.0,1.0,1.0,,387.8493831118724,,19712.0,267,,0.0,387.8493831118724,183,1681390599.0,0,26.1,,10.0,36.69,22643
1,351.16,22816,,,2,0.0,,2272.0,1.0,1.0,,384.77195730298456,,20224.0,268,,0.0,384.77195730298456,184,1681390600.0,0,25.2,,10.0,36.69,23073
1,348.09,23360,,,2,0.0,,2336.0,1.0,1.0,,391.6522665115999,,20480.0,269,,0.0,391.6522665115999,185,1681390601.0,0,23.45,,9.38,36.68,23584
1,354.99,23648,,,2,0.0,,2368.0,1.0,1.0,,392.8589110147239,,20992.0,270,,0.0,392.8589110147239,186,1681390602.0,0,22.18,,8.87,36.66,24054
1,356.21,24224,,,2,0.0,,2400.0,1.0,1.0,,390.4063983690373,,21248.0,271,,0.0,390.4063983690373,187,1681390603.0,0,21.2,,8.48,36.65,24492
1,353.79,24768,,,2,0.0,,2464.0,1.0,1.0,,392.44174398669946,,21760.0,273,,0.0,392.44174398669946,188,1681390605.0,0,19.88,,7.95,36.62,24968
1,355.83,25056,,,2,0.0,,2496.0,1.0,1.0,,384.04627851151645,,22272.0,274,,0.0,384.04627851151645,189,1681390606.0,0,19.25,,7.7,36.61,25377
1,347.44,25632,,,2,0.0,,2528.0,1.0,1.0,,387.3631753467808,,22528.0,275,,0.0,387.3631753467808,190,1681390607.0,0,17.84,,7.14,36.6,25856
1,350.78,26176,,,2,0.0,,2592.0,1.0,1.0,,388.71057547644375,,23040.0,276,,0.0,388.71057547644375,191,1681390608.0,0,16.58,,6.63,36.58,26323
1,352.13,26464,,,2,0.0,,2624.0,1.0,1.0,,386.93708918557365,,23552.0,277,,0.0,386.93708918557365,192,1681390609.0,0,15.52,,6.21,36.58,26765
1,350.38,27040,,,2,0.0,,2656.0,1.0,1.0,,389.977313134435,,23808.0,278,,0.0,389.977313134435,193,1681390610.0,0,14.17,,5.67,36.55,27243
1,353.43,27328,,,2,0.0,,2720.0,1.0,1.0,,390.88988047020655,,24320.0,280,,0.0,390.88988047020655,194,1681390612.0,0,12.94,,5.18,36.54,27709
1,354.35,27904,,,2,0.0,,2752.0,1.0,1.0,,391.5845298886894,,24576.0,281,,0.0,391.5845298886894,195,1681390613.0,0,11.74,,4.69,36.54,28172
1,355.06,28448,,,2,0.0,,2816.0,1.0,1.0,,393.19128302062916,,25088.0,282,,0.0,393.19128302062916,196,1681390614.0,0,10.48,,4.19,36.52,28645
1,356.68,28736,,,2,0.0,,2848.0,1.0,1.0,,389.7587743405857,,25600.0,283,,0.0,389.7587743405857,197,1681390615.0,0,9.46,,3.79,36.51,29079
1,353.25,29312,,,2,0.0,,2880.0,1.0,1.0,,392.5450534596774,,25856.0,284,,0.0,392.5450534596774,198,1681390616.0,0,8.17,,3.27,36.51,29559
1,356.04,29856,,,2,0.0,,2944.0,1.0,1.0,,391.24305365072865,,26368.0,285,,0.0,391.24305365072865,199,1681390617.0,0,7.04,,2.82,36.51,30012
1,354.75,30144,,,2,0.0,,2976.0,1.0,1.0,,392.3596436710987,,26880.0,287,,0.0,392.3596436710987,200,1681390619.0,0,5.83,,2.33,36.5,30480
1,355.88,30720,,,2,0.0,,3008.0,1.0,1.0,,390.14768984471357,,27136.0,288,,0.0,390.14768984471357,201,1681390620.0,0,4.73,,1.89,36.48,30924
1,353.67,31264,,,2,0.0,,3072.0,1.0,1.0,,395.68145710859886,,27648.0,289,,0.0,395.68145710859886,202,1681390621.0,0,3.39,,1.36,36.48,31427
1,359.22,31552,,,2,0.0,,3104.0,1.0,1.0,,395.43921498455154,,28160.0,290,,0.0,395.43921498455154,203,1681390622.0,0,2.22,,0.89,36.46,31892
1,358.99,32128,,,2,0.0,,3136.0,1.0,1.0,,392.8607270484797,,28416.0,291,,0.0,392.8607270484797,204,1681390623.0,0,1.1,,0.5,36.44,32335
1,356.44,32416,,,2,0.0,,3200.0,1.0,1.0,,392.82938409873105,,28928.0,293,,0.0,392.82938409873105,205,1681390625.0,0,0.0,,0.5,36.42,32797
1,356.51,32960,,,2,0.0,,3232.0,1.0,1.0,,389.6630463882111,,29184.0,294,,0.0,389.6630463882111,206,1681390626.0,0,0.0,,0.5,36.32,33233
1,353.34,32960,,,2,0.0,,3264.0,1.0,1.0,,389.6630463882111,,29696.0,295,,0.0,389.6630463882111,207,1681390627.0,0,0.0,,0.5,36.32,33692
1,353.34,32960,,,2,0.0,,3264.0,1.0,1.0,,389.6630463882111,,29696.0,296,,0.0,389.6630463882111,208,1681390628.0,0,0.0,,0.5,36.32,34151
1,353.34,32960,,,2,0.0,,3264.0,1.0,1.0,,389.6630463882111,,29696.0,297,,0.0,389.6630463882111,209,1681390629.0,0,0.0,,0.5,36.32,34609
1,353.34,32960,,,2,0.0,,3264.0,1.0,1.0,,389.6630463882111,,29696.0,298,,0.0,389.6630463882111,210,1681390630.0,0,0.0,,0.5,36.32,35067
1,353.34,32960,,,2,0.0,,3264.0,1.0,1.0,,389.6630463882111,,29696.0,300,,0.0,389.6630463882111,211,1681390632.0,0,0.0,,0.5,36.32,35525
1,353.34,32960,,,2,0.0,,3264.0,1.0,1.0,,389.6630463882111,,29696.0,301,,0.0,389.6630463882111,212,1681390633.0,0,0.0,,0.5,36.32,35984
1,353.34,32960,,,2,0.0,,3264.0,1.0,1.0,,389.6630463882111,,29696.0,302,,0.0,389.6630463882111,213,1681390634.0,0,0.0,,0.5,36.32,36441
1,353.34,32960,,,2,0.0,,3264.0,1.0,1.0,,389.6630463882111,,29696.0,303,,0.0,389.6630463882111,214,1681390635.0,0,0.0,,0.5,36.32,36900
1,353.34,32960,,,2,0.0,,3264.0,1.0,1.0,,389.6630463882111,,29696.0,304,,0.0,389.6630463882111,215,1681390636.0,0,0.0,,0.5,36.32,37360
1,353.34,32960,,,2,0.0,,3264.0,1.0,1.0,,389.6630463882111,,29696.0,305,,0.0,389.6630463882111,216,1681390637.0,0,0.0,,0.5,36.32,37819
1,353.34,32960,,,2,0.0,,3264.0,1.0,1.0,,389.6630463882111,,29696.0,307,,0.0,389.6630463882111,217,1681390639.0,0,0.0,,0.5,36.32,38278
1,353.34,32960,,,2,0.0,,3264.0,1.0,1.0,,389.6630463882111,,29696.0,308,,0.0,389.6630463882111,218,1681390640.0,0,0.0,,0.5,36.32,38737
1,353.34,32960,,,2,0.0,,3264.0,1.0,1.0,,389.6630463882111,,29696.0,309,,0.0,389.6630463882111,219,1681390641.0,0,0.0,,0.5,36.32,39195
1,353.34,32960,,,2,0.0,,3264.0,1.0,1.0,,389.6630463882111,,29696.0,310,,0.0,389.6630463882111,220,1681390642.0,0,0.0,,0.5,36.32,39654
1,353.34,32960,,,2,0.0,,3264.0,1.0,1.0,,389.6630463882111,,29696.0,311,,0.0,389.6630463882111,221,1681390643.0,0,0.0,,0.5,36.32,40114
1,353.34,32960,,,2,0.0,,3264.0,1.0,1.0,,389.6630463882111,,29696.0,313,,0.0,389.6630463882111,222,1681390645.0,0,0.0,,0.5,36.32,40573
1,353.34,32960,,,2,0.0,,3264.0,1.0,1.0,,389.6630463882111,,29696.0,314,,0.0,389.6630463882111,223,1681390646.0,0,0.0,,0.5,36.32,41032
1,353.34,32960,,,2,0.0,,3264.0,1.0,1.0,,389.6630463882111,,29696.0,315,,0.0,389.6630463882111,224,1681390647.0,0,0.0,,0.5,36.32,41492
1,353.34,32960,,,2,0.0,,3264.0,1.0,1.0,,389.6630463882111,,29696.0,316,,0.0,389.6630463882111,225,1681390648.0,0,0.0,,0.5,36.32,41951
1,353.34,32960,,,2,0.0,,3264.0,1.0,1.0,,389.6630463882111,,29696.0,317,,0.0,389.6630463882111,226,1681390649.0,0,0.0,,0.5,36.32,42411
1,353.34,32960,,,2,0.0,,3264.0,1.0,1.0,,389.6630463882111,,29696.0,318,,0.0,389.6630463882111,227,1681390650.0,0,0.0,,0.5,36.32,42870
1,353.34,32960,,,2,0.0,,3264.0,1.0,1.0,,389.6630463882111,,29696.0,320,,0.0,389.6630463882111,228,1681390652.0,0,0.0,,0.5,36.32,43330
1,353.34,32960,,,2,0.0,,3264.0,1.0,1.0,,389.6630463882111,,29696.0,321,,0.0,389.6630463882111,229,1681390653.0,0,0.0,,0.5,36.32,43788
1,353.34,32960,,,2,0.0,,3264.0,1.0,1.0,,389.6630463882111,,29696.0,322,,0.0,389.6630463882111,230,1681390654.0,0,0.0,,0.5,36.32,44247
2,353.34,0,,,2,0.0,,3264.0,1.0,1.0,,389.6630463882111,,29696.0,323,,0.0,389.6630463882111,231,1681390655.0,0,83.47,,10.0,36.32,241
2,353.34,544,1.0,65728.0,2,0.0,281.2606681119527,0.0,2.0,2.0,0.0,389.68064729856815,117.186666096095,0.0,324,1.0,0.0,389.68064729856815,232,1681390656.0,0,82.32,32960.0,10.0,36.32,690
2,354.29,832,,,2,0.0,,32.0,2.0,2.0,,389.62395184747265,,512.0,325,,0.0,389.62395184747265,233,1681390657.0,0,81.15,,10.0,35.4,1151
2,352.58,1408,,,2,0.0,,64.0,2.0,2.0,,394.08714410482526,,768.0,327,,0.0,394.08714410482526,234,1681390659.0,0,78.97,,10.0,37.04,1647
2,357.06,1952,,,2,0.0,,128.0,2.0,2.0,,394.9802612704649,,1280.0,328,,0.0,394.9802612704649,235,1681390660.0,0,77.59,,10.0,37.03,2122
2,357.96,2272,,,2,0.0,,160.0,2.0,2.0,,396.8670944226479,,1792.0,329,,0.0,396.8670944226479,236,1681390661.0,0,76.01,,10.0,37.02,2602
2,359.87,2816,,,2,0.0,,224.0,2.0,2.0,,400.7608678179119,,2048.0,330,,0.0,400.7608678179119,237,1681390662.0,0,74.03,,10.0,37.0,3101
2,363.61,3360,,,2,0.0,,256.0,2.0,2.0,,401.4849114116569,,2560.0,331,,0.0,401.4849114116569,238,1681390663.0,0,72.71,,10.0,37.15,3578
2,364.25,3680,,,2,0.0,,288.0,2.0,2.0,,402.7167332331078,,3072.0,333,,0.0,402.7167332331078,239,1681390665.0,0,71.29,,10.0,37.23,4060
2,365.58,4480,,,2,0.0,,352.0,2.0,2.0,,422.5492822436746,,3328.0,334,,0.0,422.5492822436746,240,1681390666.0,0,66.47,,10.0,37.14,4682
2,385.45,5024,,,2,0.0,,384.0,2.0,2.0,,435.507533076123,,4096.0,335,,0.0,435.507533076123,241,1681390667.0,0,63.13,,10.0,37.1,5275
2,398.44,5088,,,2,0.0,,416.0,2.0,2.0,,435.4540585413991,,4608.0,336,,0.0,435.4540585413991,242,1681390668.0,0,61.96,,10.0,37.06,5787
2,398.44,5120,,,2,0.0,,480.0,2.0,2.0,,435.43256063221395,,4608.0,337,,0.0,435.43256063221395,243,1681390669.0,0,60.79,,10.0,37.01,6299
2,398.44,5152,,,2,0.0,,512.0,2.0,2.0,,435.41507110464374,,4608.0,338,,0.0,435.41507110464374,244,1681390670.0,0,59.61,,10.0,36.99,6812
2,398.44,5472,,,2,0.0,,544.0,2.0,2.0,,284.78048166241064,,4608.0,340,,0.0,284.78048166241064,245,1681390672.0,0,95.18,,10.0,36.97,5664
2,247.86,6016,,,2,0.0,,608.0,2.0,2.0,,300.89744558933853,,4864.0,341,,0.0,300.89744558933853,246,1681390673.0,0,88.39,,10.0,36.92,6171
2,263.99,6336,,,2,0.0,,640.0,2.0,2.0,,305.54234726032723,,5376.0,342,,0.0,305.54234726032723,247,1681390674.0,0,85.73,,10.0,36.91,6572
2,268.67,6880,,,2,0.0,,704.0,2.0,2.0,,319.21313988424106,,5632.0,343,,0.0,319.21313988424106,248,1681390675.0,0,80.5,,10.0,36.88,7071
2,282.34,7168,,,2,0.0,,736.0,2.0,2.0,,320.3692545166749,,6144.0,344,,0.0,320.3692545166749,249,1681390676.0,0,79.0,,10.0,36.87,7459
2,283.51,7744,,,2,0.0,,768.0,2.0,2.0,,333.06779400671616,,6400.0,346,,0.0,333.06779400671616,250,1681390678.0,0,74.48,,10.0,36.85,7962
2,296.27,8288,,,2,0.0,,832.0,2.0,2.0,,342.08382976714614,,6912.0,347,,0.0,342.08382976714614,251,1681390679.0,0,71.12,,10.0,36.8,8441
2,305.31,8576,,,2,0.0,,864.0,2.0,2.0,,347.62873209648194,,7424.0,348,,0.0,347.62873209648194,252,1681390680.0,0,68.67,,10.0,36.77,8895
2,310.9,9152,,,2,0.0,,896.0,2.0,2.0,,357.5425979164713,,7680.0,349,,0.0,357.5425979164713,253,1681390681.0,0,65.37,,10.0,36.73,9397
2,320.84,9696,,,2,0.0,,960.0,2.0,2.0,,363.57556414400557,,8192.0,350,,0.0,363.57556414400557,254,1681390682.0,0,62.99,,10.0,36.7,9868
2,326.9,9984,,,2,0.0,,992.0,2.0,2.0,,367.6734245108396,,8704.0,351,,0.0,367.6734245108396,255,1681390683.0,0,61.02,,10.0,36.67,10334
2,331.02,10560,,,2,0.0,,1024.0,2.0,2.0,,371.18918018969583,,8960.0,353,,0.0,371.18918018969583,256,1681390685.0,0,59.19,,10.0,36.65,10797
2,334.56,11104,,,2,0.0,,1088.0,2.0,2.0,,377.51208096160127,,9472.0,354,,0.0,377.51208096160127,257,1681390686.0,0,56.9,,10.0,36.63,11288
2,340.91,11392,,,2,0.0,,1120.0,2.0,2.0,,377.2954304162448,,9984.0,355,,0.0,377.2954304162448,258,1681390687.0,0,55.75,,10.0,36.6,11733
2,340.72,11968,,,2,0.0,,1152.0,2.0,2.0,,382.3610278257118,,10240.0,356,,0.0,382.3610278257118,259,1681390688.0,0,53.74,,10.0,36.58,12220
2,345.81,12512,,,2,0.0,,1216.0,2.0,2.0,,382.91740640153114,,10752.0,357,,0.0,382.91740640153114,260,1681390689.0,0,52.47,,10.0,36.55,12675
2,346.39,12800,,,2,0.0,,1248.0,2.0,2.0,,385.13949709337896,,11264.0,359,,0.0,385.13949709337896,261,1681390691.0,0,50.95,,10.0,36.53,13144
2,348.62,13376,,,2,0.0,,1280.0,2.0,2.0,,385.9490939347132,,11520.0,360,,0.0,385.9490939347132,262,1681390692.0,0,49.66,,10.0,36.52,13604
2,349.47,13920,,,2,0.0,,1344.0,2.0,2.0,,389.99612509278046,,12032.0,361,,0.0,389.99612509278046,263,1681390693.0,0,47.89,,10.0,36.48,14089
2,353.5,14208,,,2,0.0,,1376.0,2.0,2.0,,391.5341764387766,,12544.0,362,,0.0,391.5341764387766,264,1681390694.0,0,46.5,,10.0,36.49,14560
2,355.06,14784,,,2,0.0,,1408.0,2.0,2.0,,390.0068945526831,,12800.0,363,,0.0,390.0068945526831,265,1681390695.0,0,45.54,,10.0,36.47,15006
2,353.55,15328,,,2,0.0,,1472.0,2.0,2.0,,394.08717689994273,,13312.0,364,,0.0,394.08717689994273,266,1681390696.0,0,43.83,,10.0,36.46,15496
2,357.67,15616,,,2,0.0,,1504.0,2.0,2.0,,390.9222287973151,,13824.0,366,,0.0,390.9222287973151,267,1681390698.0,0,43.06,,10.0,36.42,15935
2,354.53,16192,,,2,0.0,,1536.0,2.0,2.0,,394.96857564745557,,14080.0,367,,0.0,394.96857564745557,268,1681390699.0,0,41.37,,10.0,36.39,16428
2,358.6,16736,,,2,0.0,,1600.0,2.0,2.0,,394.3589749640092,,14592.0,368,,0.0,394.3589749640092,269,1681390700.0,0,40.27,,10.0,36.36,16887
2,358.0,17024,,,2,0.0,,1632.0,2.0,2.0,,395.46719268635036,,15104.0,369,,0.0,395.46719268635036,270,1681390701.0,0,38.96,,10.0,36.36,17359
2,359.13,17600,,,2,0.0,,1664.0,2.0,2.0,,391.2990059213826,,15360.0,370,,0.0,391.2990059213826,271,1681390702.0,0,38.27,,10.0,36.34,17793
2,354.97,17888,,,2,0.0,,1728.0,2.0,2.0,,393.34011290195593,,15872.0,371,,0.0,393.34011290195593,272,1681390703.0,0,36.86,,10.0,36.33,18269
2,357.02,18432,,,2,0.0,,1760.0,2.0,2.0,,395.8415998780147,,16128.0,373,,0.0,395.8415998780147,273,1681390705.0,0,35.4,,10.0,36.32,18756
2,359.53,19008,,,2,0.0,,1792.0,2.0,2.0,,394.8352632814557,,16640.0,377,,0.0,394.8352632814557,274,1681390709.0,0,31.33,,10.0,36.31,20396
2,358.54,20672,,,2,0.0,,1856.0,2.0,2.0,,394.18480554410917,,17152.0,378,,0.0,394.18480554410917,275,1681390710.0,0,30.21,,10.0,36.3,20860
2,357.94,20992,,,2,0.0,,1984.0,2.0,2.0,,395.95876588215333,,18688.0,379,,0.0,395.95876588215333,276,1681390711.0,0,28.86,,10.0,36.24,21341
2,359.73,21536,,,2,0.0,,2048.0,2.0,2.0,,398.06027376206157,,18944.0,380,,0.0,398.06027376206157,277,1681390712.0,0,27.49,,10.0,36.23,21824
2,361.85,22080,,,2,0.0,,2080.0,2.0,2.0,,397.00467926546065,,19456.0,382,,0.0,397.00467926546065,278,1681390714.0,0,26.41,,10.0,36.21,22283
2,360.8,22400,,,2,0.0,,2112.0,2.0,2.0,,398.32264779114576,,19968.0,383,,0.0,398.32264779114576,279,1681390715.0,0,25.12,,10.0,36.2,22762
2,362.13,22944,,,2,0.0,,2176.0,2.0,2.0,,397.30239463768646,,20224.0,384,,0.0,397.30239463768646,280,1681390716.0,0,24.02,,9.61,36.19,23224
2,361.11,23488,,,2,0.0,,2208.0,2.0,2.0,,399.7181341214954,,20736.0,385,,0.0,399.7181341214954,281,1681390717.0,0,22.67,,9.07,36.19,23708
2,363.51,23808,,,2,0.0,,2240.0,2.0,2.0,,397.30252933637314,,21248.0,386,,0.0,397.30252933637314,282,1681390718.0,0,21.67,,8.67,36.2,24160
2,361.1,24352,,,2,0.0,,2304.0,2.0,2.0,,399.2370299509113,,21504.0,387,,0.0,399.2370299509113,283,1681390719.0,0,20.36,,8.14,36.2,24641
2,363.05,24896,,,2,0.0,,2336.0,2.0,2.0,,397.467546350788,,22016.0,389,,0.0,397.467546350788,284,1681390721.0,0,19.3,,7.72,36.19,25097
2,361.29,25216,,,2,0.0,,2368.0,2.0,2.0,,397.59349973345775,,22528.0,390,,0.0,397.59349973345775,285,1681390722.0,0,18.12,,7.25,36.18,25564
2,361.41,25760,,,2,0.0,,2432.0,2.0,2.0,,396.01756780294,,22784.0,391,,0.0,396.01756780294,286,1681390723.0,0,17.04,,6.82,36.18,26021
2,359.85,26304,,,2,0.0,,2464.0,2.0,2.0,,397.65473666986736,,23296.0,392,,0.0,397.65473666986736,287,1681390724.0,0,15.76,,6.31,36.17,26499
2,361.49,26624,,,2,0.0,,2496.0,2.0,2.0,,398.2581293906009,,23808.0,393,,0.0,398.2581293906009,288,1681390725.0,0,14.55,,5.82,36.17,26972
2,362.11,27168,,,2,0.0,,2560.0,2.0,2.0,,396.59304911274086,,24064.0,394,,0.0,396.59304911274086,289,1681390726.0,0,13.47,,5.39,36.15,27427
2,360.46,27712,,,2,0.0,,2592.0,2.0,2.0,,398.26962787489884,,24576.0,396,,0.0,398.26962787489884,290,1681390728.0,0,12.2,,4.88,36.14,27908
2,362.14,28032,,,2,0.0,,2624.0,2.0,2.0,,395.8457107178426,,25088.0,397,,0.0,395.8457107178426,291,1681390729.0,0,11.14,,4.46,36.13,28358
2,359.72,28576,,,2,0.0,,2688.0,2.0,2.0,,397.80771998756126,,25344.0,398,,0.0,397.80771998756126,292,1681390730.0,0,9.87,,3.95,36.13,28841
