_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,03_hivemind/num_peers,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,0,64.0,255469.289472,1681159290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,,,1681159290.0,5.0625,0.0,0.0,1492.39808,0.0,3.0,0.0,176.898048,0.0,416.002048,0.0,0.0,0.0,7.296875,10.0,0.0,244783.767552,2.854912,145.0,0.0,4752.052224,0.0,10.0,4.2,5.546875,11969.069056,79.0,,,,,,,,,,,,,,
2,1,,,1681159291.0,5.0625,0.0,0.0039999999999054126,1642.364928,0.004071447851684651,2675.0,0.09814415898677646,180.281344,1.0,421.064704,0.0,0.0,0.0,7.296875,1264.0,0.1839467420926098,244633.800704,2.854912,171.0,0.0009999999997489795,4770.725888,0.0,2705.0,4.2,5.546875,12121.751552,81.0,,,,,,,,,,,,,,
3,2,,,1681159292.0,5.0625,0.0,0.0039999999999054126,1923.395584,0.0,4137.0,0.05761662488098939,182.083584,1.0,700.78464,0.0,0.0,0.0,7.296875,1877.0,0.16199267682464344,244352.770048,2.854912,194.0,0.0009999999997489795,5049.741312,0.0,3847.0,4.4,5.546875,12400.754688,82.0,,,,,,,,,,,,,,
4,4,,,1681159294.0,5.046875,0.0,0.0039999999999054126,2175.868928,0.0,5622.0,0.08139358063965296,182.607872,1.0,949.805056,0.0,0.0,0.0,6.828125,3336.0,0.8307203756440957,244100.292608,2.854912,219.0,0.0009999999997489795,6322.970624,0.0,5309.0,4.5,5.46875,13673.984,84.0,,,,,,,,,,,,,,
5,5,,,1681159295.0,5.046875,0.0,0.0039999999999054126,2946.338816,0.0,6065.0,0.01342221522474288,182.607872,1.0,1727.332352,0.0,0.0,0.0,6.828125,3779.0,0.014242196576885928,243329.826816,2.854912,219.0,0.0009999999997489795,6322.97472,0.0,5840.0,4.8,5.46875,13673.984,85.0,,,,,,,,,,,,,,
6,6,,,1681159296.0,5.046875,0.0,0.011999999999943611,3430.928384,0.21712456698061772,6873.0,0.011280299681130092,184.44288,3.0,2160.295936,0.0,0.0,0.0,6.828125,4372.0,0.01245356423733362,242845.237248,2.854912,225.0,0.0019999999999527063,6512.013312,0.0,6677.0,4.9,5.46875,13863.022592,92.0,,,,,,,,,,,,,,
7,7,,,1681159297.0,5.046875,0.0,0.011999999999943611,4108.517376,0.0,7316.0,0.010344265407155634,184.44288,3.0,2836.676608,0.0,0.0,0.0,6.828125,4880.0,0.010344265407155634,242167.64416,2.854912,225.0,0.0019999999999527063,7196.848128,0.0,7233.0,5.2,5.46875,14547.857408,95.0,,,,,,,,,,,,,,
8,8,,,1681159298.0,5.046875,0.0,0.011999999999943611,4390.305792,0.0,7629.0,0.008892722731792604,184.44288,3.0,3117.826048,0.0,0.0,0.0,6.828125,5297.0,0.010413322110552644,241885.855744,2.854912,225.0,0.0019999999999527063,7465.590784,0.0,7688.0,5.3,5.46875,14816.600064,98.0,,,,,,,,,,,,,,
9,9,,,1681159299.0,5.03125,0.0,0.011999999999943611,4390.305792,0.0,7939.0,0.0003504119995687482,184.44288,3.0,3117.826048,0.0,0.0,0.0,6.406249999999999,5692.0,0.0013379353770877854,241885.855744,2.854912,225.0,0.0019999999999527063,7465.590784,0.0,8117.0,5.3,5.40625,14816.600064,103.0,,,,,,,,,,,,,,
