_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/backward_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,8.0,31557.18144,1681387035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1681387035,10.125,0.0,0.0,734.8224,0.0,11.0,0.0,176.996352,0.0,400.084992,0.0,0.0,0.0,5.5,15.0,0.0,30361.100288,2.654208,94.0,0.0,1009.627136,0.0,15.0,3.8,9.25,8492.6464,23.0,,,,,,,,,,,,,,
2,2,,,1681387036,10.125,0.0,0.012000000000000455,885.633024,0.02449553967786015,2270.0,0.33507538039236295,179.376128,5.0,402.55488,0.0,0.0,0.0,5.5,962.0,0.3200128560469985,30210.310144,2.654208,107.0,0.0039999999999054126,1018.150912,0.0,2139.0,4.3,9.25,8568.152064,23.0,,,,,,,,,,,,,,
3,3,,,1681387037,10.0,0.0,0.02400000000000091,887.177216,0.3674254988304887,2431.0,0.0022166728695093684,179.376128,65.0,402.558976,0.0,0.0,0.0,5.0,1088.0,0.0,30208.761856,2.654208,107.0,0.05999999999949068,1018.150912,0.0,2274.0,4.3,9.125,8568.152064,23.0,,,,,,,,,,,,,,
4,4,,,1681387038,10.0,0.0,0.02800000000002001,887.918592,0.004085315052275447,2652.0,0.06818965334233423,179.376128,66.0,402.558976,0.0,0.0,0.0,5.0,1275.0,0.06269203204435222,30208.02048,2.654208,107.0,0.06099999999969441,1018.1632,0.0,2465.0,4.3,9.125,8568.152064,23.0,,,,,,,,,,,,,,
5,5,,,1681387039,10.0,0.0,0.03200000000001069,897.4336,0.0040855083884119466,3074.0,0.06800137194714125,179.5072,67.0,403.902464,0.0,0.0,0.0,5.0,1727.0,0.24675832300897205,30198.505472,2.654208,142.0,0.06199999999989814,1027.76832,0.0,2922.0,4.3,9.125,8644.734976,23.0,,,,,,,,,,,,,,
6,6,,,1681387040,10.0,0.0,0.04400000000001114,1178.09152,0.17568989617814512,3715.0,0.09947993485397542,181.37088,70.0,683.606016,0.0,0.0,0.0,5.0,2303.0,0.22020289766201598,29917.843456,2.654208,167.0,0.06499999999959982,1306.832896,0.0,3705.0,5.2,9.125,8923.799552,24.0,,,,,,,,,,,,,,
7,7,,,1681387041,10.0,0.0,0.05200000000002092,1627.516928,0.020430359868842285,4949.0,0.06240038435148722,182.091776,74.0,1132.27776,0.0,0.0,0.0,5.0,2763.0,0.8812508039897999,29468.401664,2.654208,175.0,0.06899999999950523,2580.058112,0.0,4865.0,6.6,9.125,10197.024768,26.0,,,,,,,,,,,,,,
8,8,,,1681387042,10.0,0.0,0.060000000000002274,2362.830848,0.004085489928739135,5718.0,0.12198219636725867,182.091776,75.0,1864.183808,0.0,0.0,0.0,5.625,3556.0,0.09455674933476145,28733.11232,2.654208,175.0,0.06999999999970896,2580.058112,0.0,5944.0,8.9,9.25,10197.024768,30.0,,,,,,,,,,,,,,
9,9,,,1681387043,10.0,0.0,0.06800000000001205,2731.941888,0.14706452255833927,5895.0,0.005537260143614482,183.558144,100.0,2233.606144,0.0,0.0,0.0,5.625,3808.0,0.00808248489013651,28364.00128,2.654208,175.0,0.10599999999976717,2865.84832,0.0,6399.0,10.1,9.25,10482.814976,31.0,,,,,,,,,,,,,,
