_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,03_hivemind/num_peers,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,80.0,540929.032192,1681390913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1681390913,2.2624999999999997,0.0,0.0,6936.797184,0.0,2.0,0.0,106.233856,0.0,321.265664,0.0,0.0,0.0,1.0125,8.0,0.0,530485.424128,2.854912,3518.0,0.0,4775.518208,0.0,51.0,1.9,2.6875,42402.033664,83.0,,,,,,,,,,,,,,
2,2,,,1681390914,2.2624999999999997,0.0,0.012000000000000455,7029.6576,0.19184744361402095,4433.0,0.052721374010381114,106.51648,4.0,321.593344,0.0,0.0,0.0,1.0374999999999999,4860.0,0.06077348164172676,530392.559616,2.854912,3519.0,0.0009999999999976694,4775.518208,0.0,3423.0,1.9,2.6625,42402.033664,83.0,,,,,,,,,,,,,,
3,3,,,1681390915,2.2624999999999997,0.0,0.012000000000000455,7042.945024,0.0,9533.0,1.6354981452855393,106.53696,4.0,322.613248,0.0,0.0,0.0,1.0374999999999999,13694.0,0.3447891366369838,530379.272192,2.854912,3586.0,0.0009999999999976694,4789.071872,0.0,7206.0,2.0,2.6625,42482.556928,83.0,,,,,,,,,,,,,,
4,4,,,1681390916,2.2624999999999997,0.0,0.015999999999991132,7320.576,0.1877650477657972,11495.0,70.33282303515165,107.270144,41.0,601.153536,0.0,0.0,0.0,1.0374999999999999,16066.0,0.353239373972959,530101.641216,2.854912,3624.0,0.01099999999999568,5064.179712,0.0,8666.0,2.0,2.6625,42757.660672,84.0,,,,,,,,,,,,,,
5,5,,,1681390917,2.2624999999999997,0.0,0.015999999999991132,7772.983296,0.0,13075.0,0.08594440056205531,107.49952,41.0,1052.663808,0.0,0.0,0.0,1.0374999999999999,18089.0,0.1264371288499589,529649.23392,2.854912,3646.0,0.01099999999999568,6337.400832,0.0,9724.0,2.1,2.6625,44030.881792,87.0,,,,,,,,,,,,,,
6,6,,,1681390918,2.2624999999999997,0.0,0.01999999999998181,8469.049344,0.004082345476105151,14696.0,2.334934172307982,107.49952,42.0,1749.848064,0.0,0.0,0.0,1.0374999999999999,20357.0,0.1353393205126442,528953.167872,2.854912,3646.0,0.01099999999999568,6337.400832,0.0,10988.0,2.2,2.6625,44030.881792,89.0,,,,,,,,,,,,,,
7,7,,,1681390919,2.2624999999999997,0.0,0.02400000000000091,8723.976192,0.016303104525728054,18830.0,0.10399597534430251,107.8272,43.0,1996.238848,0.0,0.0,0.0,1.0499999999999998,27631.0,0.32037829336373097,528698.241024,2.854912,3646.0,0.01099999999999568,6471.643136,0.0,13790.0,2.3,2.6374999999999997,44165.124096,94.0,,,,,,,,,,,,,,
8,8,,,1681390920,2.2624999999999997,0.0,0.027999999999991587,9265.287168,0.10606345733304294,21595.0,1.6682446484327047,107.8272,45.0,2540.130304,0.0,0.0,0.0,1.0499999999999998,33725.0,0.34588542740757905,528156.921856,2.854912,3646.0,0.01099999999999568,7009.390592,0.0,17057.0,2.4,2.6374999999999997,44702.871552,98.0,,,,,,,,,,,,,,
9,9,,,1681390921,2.2624999999999997,0.0,0.027999999999991587,9742.848,0.0,22848.0,0.5008177722461902,107.8272,45.0,3016.404992,0.0,0.0,0.0,1.0499999999999998,35301.0,0.07967229333988017,527679.361024,2.854912,3646.0,0.01099999999999568,7479.758848,0.0,17987.0,2.4,2.6374999999999997,45173.239808,101.0,,,,,,,,,,,,,,
10,10,,,1681390922,2.2624999999999997,0.0,0.027999999999991587,9738.846208,0.0,24140.0,0.12646852876147593,107.8272,45.0,3016.413184,0.0,0.0,0.0,1.0499999999999998,37510.0,0.07016284544307673,527683.362816,2.854912,3646.0,0.01099999999999568,7479.758848,0.0,18976.0,2.4,2.6374999999999997,45173.239808,104.0,,,,,,,,,,,,,,
11,11,,,1681390923,2.2624999999999997,0.0,0.027999999999991587,9738.805248,0.0,25661.0,0.8557066272077053,107.831296,45.0,3016.445952,0.0,0.0,0.0,1.0499999999999998,39275.0,0.6040099154780282,527683.403776,2.854912,3646.0,0.01099999999999568,7479.758848,0.0,20033.0,2.4,2.6374999999999997,45173.239808,106.0,,,,,,,,,,,,,,
12,12,,,1681390924,2.25,0.0,0.027999999999991587,9761.87392,0.0,27428.0,0.517411161622031,107.831296,45.0,3047.145472,0.0,0.0,0.0,1.0625,42290.0,0.5900637075212393,527660.335104,2.854912,3646.0,0.01099999999999568,8507.96544,0.0,21453.0,2.5,2.6125,46201.4464,109.0,,,,,,,,,,,,,,
13,13,,,1681390925,2.25,0.0,0.031999999999982265,10313.568256,0.02041186804008521,28701.0,0.2691655630161057,107.831296,47.0,3598.09024,0.0,0.0,0.0,1.0625,43844.0,0.5677848136776864,527108.640768,2.854912,3646.0,0.012000000000000455,8507.96544,0.0,22364.0,2.6,2.6125,46201.4464,111.0,,,,,,,,,,,,,,
14,14,,,1681390926,2.25,0.0,0.031999999999982265,10762.661888,0.0,30073.0,0.11882139530650453,107.839488,47.0,4044.98432,0.0,0.0,0.0,1.0625,46007.0,0.07737855842552985,526659.538944,2.854912,3648.0,0.012000000000000455,8836.067328,0.0,23336.0,2.6,2.6125,46998.523904,114.0,,,,,,,,,,,,,,
15,15,,,1681390927,2.25,0.0,0.031999999999982265,10761.109504,0.0,31226.0,0.06991504950054506,107.839488,47.0,4044.98432,0.0,0.0,0.0,1.0625,47423.0,0.05609787751901263,526661.091328,2.854912,3648.0,0.012000000000000455,8836.067328,0.0,24177.0,2.6,2.6125,46998.523904,115.0,,,,,,,,,,,,,,
16,16,,,1681390928,2.25,0.0,0.031999999999982265,10157.3632,0.0,33231.0,0.27814929756303947,253.530112,47.0,3474.911232,0.0,0.0,0.0,1.0625,50020.0,0.13111750269572395,527254.351872,2.854912,3726.0,0.012000000000000455,8135.409664,0.0,26080.0,2.5,2.6125,47975.58784,120.0,,,,,,,,,,,,,,
17,17,,,1681390929,2.25,0.0,0.036000000000001364,10936.213504,0.016329331460653438,34542.0,0.2813221689214699,339.521536,48.0,4335.570944,0.0,0.0,0.0,1.0875,51564.0,0.08601602919587499,526475.501568,2.854912,3727.0,0.012000000000000455,8904.146944,0.0,27068.0,2.7,2.6,49079.86944,127.0,,,,,,,,,,,,,,
18,18,,,1681390930,2.25,0.0,0.036000000000001364,9652.006912,0.0,36409.0,0.5565043629603663,340.873216,48.0,3048.5504,0.0,0.0,0.0,1.0875,54076.0,0.11157834345519918,527759.70816,2.854912,3773.0,0.012000000000000455,8167.87456,0.0,28261.0,2.4,2.6,50155.012096,132.0,,,,,,,,,,,,,,
19,19,,,1681390931,2.25,0.0,0.036000000000001364,11978.838016,0.0,41183.0,0.501558277215858,2583.089152,48.0,7622.938624,0.0,0.0,0.0,1.0875,61547.0,0.07747661131029292,523195.867136,2.854912,4059.0,0.012000000000000455,10381.377536,0.0,36352.0,3.3,2.6,56753.856512,260.0,,,,,,,,,,,,,,
20,20,,,1681390932,2.25,0.0,0.036000000000001364,15426.3552,0.0,43635.0,0.7349595073176346,2583.375872,48.0,10441.474048,0.0,0.0,0.0,1.0875,68347.0,0.1312041299317282,519743.156224,2.854912,4067.0,0.012000000000000455,12815.015936,0.0,43114.0,3.9,2.6,64388.317184,267.0,,,,,,,,,,,,,,
