_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/backward_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
10,10,,,1681306487,9.375,0.002000000000000668,0.06800000000001205,5343.424512,0.012250037567829478,9350.0,0.04472539756800721,2047.954944,61.0,5814.632448,2.0,0.0,0.0,12.25,6131.0,0.007951358983663996,24156.131328,2.654208,949.0,0.07999999999992724,4663.005184,0.0,233473.0,23.5,12.625,19233.165312,62.0,,,,,,,,,,,,,,
11,11,,,1681306488,9.375,0.002000000000000668,0.07200000000000273,5343.424512,0.004085803765865339,9611.0,0.0,2047.954944,62.0,5814.652928,2.0,0.0,0.0,12.25,6222.0,0.0,24156.131328,2.654208,949.0,0.07999999999992724,4663.005184,0.0,233634.0,23.5,12.625,19233.165312,62.0,,,,,,,,,,,,,,
12,12,,,1681306489,9.375,0.002000000000000668,0.08400000000000318,5343.424512,0.3513341706440346,9953.0,0.04335025774917881,2047.954944,102.0,5814.652928,2.0,0.0,0.0,12.25,6407.0,0.008561536325087823,24156.131328,2.654208,949.0,0.14799999999922875,4663.005184,0.0,233878.0,23.5,12.625,19233.165312,62.0,,,,,,,,,,,,,,
13,13,,,1681306490,9.375,0.002000000000000668,0.09199999999998454,5343.408128,0.004085657043436565,10215.0,0.0,2047.954944,103.0,5814.652928,2.0,0.0,0.0,12.25,6518.0,0.0,24156.13952,2.654208,949.0,0.14899999999943248,4663.005184,0.0,234043.0,23.5,12.625,19233.165312,62.0,,,,,,,,,,,,,,
14,14,,,1681306491,9.375,0.002000000000000668,0.09600000000000364,5343.37536,0.004084499180574128,10379.0,0.04196982458398748,2047.954944,104.0,5814.652928,2.0,0.0,0.0,11.375,6648.0,0.00989214643385052,24156.172288,2.654208,949.0,0.1499999999996362,4663.005184,0.0,234169.0,23.5,12.375,19233.165312,62.0,,,,,,,,,,,,,,
15,15,,,1681306492,9.375,0.002000000000000668,0.09999999999999432,5343.371264,0.0040861808228226035,10537.0,0.0,2047.954944,105.0,5814.652928,2.0,0.0,0.0,11.375,6732.0,0.0,24156.172288,2.654208,949.0,0.15099999999983993,4663.005184,0.0,234279.0,23.5,12.375,19233.165312,62.0,,,,,,,,,,,,,,
16,16,,,1681306493,9.375,0.002000000000000668,0.10800000000000409,5343.371264,0.004085448148572229,10795.0,0.040950234209191826,2047.954944,106.0,5814.652928,2.0,0.0,0.0,11.375,6879.0,0.008123019920895265,24156.172288,2.654208,949.0,0.15200000000004366,4663.005184,0.0,234466.0,23.5,12.375,19233.165312,62.0,,,,,,,,,,,,,,
17,17,,,1681306494,9.375,0.002000000000000668,0.11599999999998545,5343.338496,0.040862362207106415,11029.0,0.017925169045516675,2047.954944,109.0,5814.652928,2.0,0.0,0.0,11.375,7062.0,0.05340040343918234,24156.205056,2.654208,949.0,0.15499999999974534,4663.005184,0.0,234659.0,23.5,12.375,19233.165312,62.0,,,,,,,,,,,,,,
18,18,,,1681306495,9.375,0.002000000000000668,0.12000000000000455,5343.301632,0.004086404368823249,11246.0,0.04293917090487575,2047.954944,110.0,5814.652928,2.0,0.0,0.0,11.375,7191.0,0.009010840855050054,24156.237824,2.654208,949.0,0.15599999999994907,4663.005184,0.0,234819.0,23.5,12.375,19233.165312,62.0,,,,,,,,,,,,,,
19,19,,,1681306496,9.25,0.002000000000000668,0.12399999999999523,5343.297536,0.004085891217702978,11450.0,0.0,2047.954944,111.0,5814.669312,2.0,0.0,0.0,10.375,7290.0,0.0,24156.237824,2.654208,949.0,0.15799999999944703,4663.005184,0.0,234955.0,23.5,12.125,19233.165312,62.0,,,,,,,,,,,,,,
20,20,,,1681306497,9.25,0.002000000000000668,0.1279999999999859,5343.264768,0.004085057631471582,11629.0,0.04202343464139551,2047.954944,112.0,5814.669312,2.0,0.0,0.0,10.375,7417.0,0.009694033334111573,24156.270592,2.654208,949.0,0.15899999999965075,4663.005184,0.0,235087.0,23.5,12.125,19233.165312,62.0,,,,,,,,,,,,,,
21,21,,,1681306498,9.25,0.002000000000000668,0.13599999999999568,5343.260672,0.004086060312517345,11806.0,0.0,2047.954944,113.0,5814.669312,2.0,0.0,0.0,10.375,7508.0,0.0,24156.270592,2.654208,949.0,0.15999999999985448,4663.005184,0.0,235209.0,23.5,12.125,19233.165312,62.0,,,,,,,,,,,,,,
22,22,,,1681306499,9.25,0.002000000000000668,0.14799999999999613,5343.21152,0.10215763068581687,12128.0,0.040934881866750546,2047.954944,119.0,5814.669312,2.0,0.0,0.0,10.375,7694.0,0.007997026947067614,24156.336128,2.654208,949.0,0.1639999999997599,4663.005184,0.0,235436.0,23.5,12.125,19233.165312,62.0,,,,,,,,,,,,,,
23,23,,,1681306500,9.25,0.002000000000000668,0.1519999999999868,5343.277056,0.0040861652727063645,12355.0,0.017262452110078076,2047.954944,120.0,5814.669312,2.0,0.0,0.0,10.375,7809.0,0.009082140835742814,24156.270592,2.654208,949.0,0.16499999999996362,4663.005184,0.0,235596.0,23.5,12.125,19233.165312,62.0,,,,,,,,,,,,,,
24,24,,,1681306501,9.25,0.002000000000000668,0.1599999999999966,5343.305728,0.004086068087161245,12847.0,0.11769791434927057,2047.954944,121.0,5814.669312,2.0,0.0,0.0,9.625,8043.0,0.038993220022134324,24156.246016,2.654208,949.0,0.16599999999925785,4663.005184,0.0,235955.0,23.5,12.0,19233.165312,62.0,,,,,,,,,,,,,,
25,25,,,1681306502,9.25,0.002000000000000668,0.16399999999998727,5343.27296,0.004086141947753917,13137.0,0.026855210247697225,2047.954944,122.0,5814.669312,2.0,0.0,0.0,9.625,8167.0,0.002737395930465667,24156.278784,2.654208,949.0,0.16599999999925785,4663.005184,0.0,236154.0,23.5,12.0,19233.165312,62.0,,,,,,,,,,,,,,
26,26,,,1681306503,9.25,0.002000000000000668,0.16800000000000637,5343.27296,0.004085758096165249,13325.0,0.04299621995578662,2047.954944,123.0,5814.669312,2.0,0.0,0.0,9.625,8312.0,0.011882214477869494,24156.278784,2.654208,949.0,0.16699999999946158,4663.005184,0.0,236303.0,23.5,12.0,19233.165312,62.0,,,,,,,,,,,,,,
27,27,,,1681306504,9.25,0.002000000000000668,0.18000000000000682,5343.232,0.2982731804015886,13618.0,0.027380545865335327,2047.954944,168.0,5814.669312,2.0,0.0,0.0,9.625,8461.0,0.006136881236158139,24156.319744,2.654208,949.0,0.24799999999959255,4663.005184,0.0,236520.0,23.5,12.0,19233.165312,62.0,,,,,,,,,,,,,,
28,28,,,1681306505,9.25,0.002000000000000668,0.1839999999999975,5343.195136,0.0040855083884119466,13923.0,0.04865106374730701,2047.954944,169.0,5814.669312,2.0,0.0,0.0,9.625,8656.0,0.01625425894417757,24156.352512,2.654208,949.0,0.24899999999979627,4663.037952,0.0,236759.0,23.5,12.0,19233.165312,62.0,,,,,,,,,,,,,,
29,29,,,1681306506,9.125,0.002000000000000668,0.18799999999998818,5343.19104,0.004085618178333447,14178.0,0.00853032389000799,2047.954944,170.0,5814.669312,2.0,0.0,0.0,8.75,8805.0,0.008530323933553085,24156.352512,2.654208,949.0,0.25,4663.037952,0.0,236957.0,23.5,11.75,19233.165312,62.0,,,,,,,,,,,,,,
30,30,,,1681306507,9.125,0.002000000000000668,0.19200000000000728,5343.08864,0.004085910656388557,14444.0,0.0483685634474493,2047.954944,171.0,5814.669312,2.0,0.0,0.0,8.75,8978.0,0.014532115812777475,24156.450816,2.654208,949.0,0.25099999999929423,4663.037952,0.0,237166.0,23.5,11.75,19233.165312,62.0,,,,,,,,,,,,,,
31,31,,,1681306508,9.125,0.002000000000000668,0.20400000000000773,5343.092736,0.02042623040838458,14739.0,0.05301245111643263,2047.954944,175.0,5814.669312,2.0,0.0,0.0,8.75,9143.0,0.049908621568020874,24156.442624,2.654208,949.0,0.25500000000010914,4663.037952,0.0,237386.0,23.5,11.75,19233.165312,62.0,,,,,,,,,,,,,,
32,32,,,1681306509,9.125,0.002000000000000668,0.21600000000000819,5343.084544,0.13482450209749636,15163.0,0.07395558033884575,2047.954944,185.0,5814.669312,2.0,0.0,0.0,8.75,9426.0,0.08432117153797482,24156.450816,2.654208,949.0,0.26599999999962165,4663.037952,0.0,237728.0,23.5,11.75,19233.165312,62.0,,,,,,,,,,,,,,
33,33,,,1681306510,9.125,0.002000000000000668,0.21999999999999886,5343.084544,0.004086039904217874,15357.0,0.0005267160854433304,2047.954944,186.0,5814.669312,2.0,0.0,0.0,8.75,9540.0,0.0023462807072963956,24156.459008,2.654208,949.0,0.26599999999962165,4663.037952,0.0,237875.0,23.5,11.75,19233.165312,62.0,,,,,,,,,,,,,,
34,34,,,1681306511,9.125,0.002000000000000668,0.22800000000000864,5343.04768,0.004085575423945311,15661.0,0.006918347442282559,2047.954944,187.0,5814.669312,2.0,0.0,0.0,8.125,9760.0,0.006567243272252465,24156.504064,2.654208,949.0,0.2669999999998254,4663.037952,0.0,238118.0,23.5,11.5,19233.169408,62.0,,,,,,,,,,,,,,
35,35,,,1681306512,9.125,0.002000000000000668,0.23599999999999,5342.978048,0.004085112999271277,15893.0,0.0592740321718678,2047.954944,188.0,5814.669312,2.0,0.0,0.0,8.125,9879.0,0.013563851817215897,24156.5696,2.654208,949.0,0.2680000000000291,4663.037952,0.0,238290.0,23.5,11.5,19233.169408,62.0,,,,,,,,,,,,,,
36,36,,,1681306513,9.125,0.002000000000000668,0.24399999999999977,5342.998528,0.008171450118292567,16115.0,0.006136567506846109,2047.954944,190.0,5814.669312,2.0,0.0,0.0,8.125,10036.0,0.0061365674487844635,24156.545024,2.654208,949.0,0.26999999999952706,4663.037952,0.0,238466.0,23.5,11.5,19233.169408,62.0,,,,,,,,,,,,,,
37,37,,,1681306514,9.125,0.002000000000000668,0.2560000000000002,5342.928896,0.04086116678630092,16455.0,0.048634365315922266,2047.954944,193.0,5814.669312,2.0,0.0,0.0,8.125,10229.0,0.015857644304469207,24156.614656,2.654208,949.0,0.27299999999922875,4663.037952,0.0,238728.0,23.5,11.5,19233.169408,62.0,,,,,,,,,,,,,,
38,38,,,1681306515,9.125,0.002000000000000668,0.26400000000001,5342.892032,0.008171893223461298,16705.0,0.006567839965330245,2047.954944,195.0,5814.669312,2.0,0.0,0.0,8.125,10398.0,0.006567839921781651,24156.647424,2.654208,949.0,0.2739999999994325,4663.037952,0.0,238918.0,23.5,11.5,19233.169408,62.0,,,,,,,,,,,,,,
39,39,,,1681306516,9.0,0.002000000000000668,0.27199999999999136,5342.887936,0.012258265487226739,17010.0,0.05030198395613019,2047.954944,198.0,5814.669312,2.0,0.0,0.0,7.5,10571.0,0.013303729566726237,24156.65152,2.654208,949.0,0.27700000000004366,4663.037952,0.0,239148.0,23.5,11.375,19233.169408,62.0,,,,,,,,,,,,,,
40,40,,,1681306517,9.0,0.002000000000000668,0.27600000000001046,5342.887936,0.004085390828665912,17280.0,0.0005266324160150621,2047.954944,199.0,5814.669312,2.0,0.0,0.0,7.5,10733.0,0.0033991728300610128,24156.65152,2.654208,949.0,0.2779999999993379,4663.037952,0.0,239351.0,23.5,11.375,19233.169408,62.0,,,,,,,,,,,,,,
41,41,,,1681306518,9.0,0.002000000000000668,0.2839999999999918,5342.887936,0.012257831089227202,17547.0,0.04753899725321856,2047.954944,202.0,5814.669312,2.0,0.0,0.0,7.5,10861.0,0.014643958385012512,24156.65152,2.654208,949.0,0.28099999999994907,4663.037952,0.0,239549.0,23.5,11.375,19233.169408,62.0,,,,,,,,,,,,,,
42,42,,,1681306519,9.0,0.002000000000000668,0.30000000000001137,5342.814208,0.032686126953644076,17832.0,0.007469290732341726,2047.954944,205.0,5814.669312,2.0,0.0,0.0,7.5,11038.0,0.007373530533335632,24156.717056,2.654208,949.0,0.28399999999965075,4663.037952,0.0,239761.0,23.5,11.375,19233.169408,62.0,,,,,,,,,,,,,,
43,43,,,1681306520,9.0,0.002000000000000668,0.3120000000000118,5342.744576,0.11848368793556754,18152.0,0.048086119571919286,2047.954944,222.0,5814.669312,2.0,0.0,0.0,7.5,11195.0,0.015680256409284568,24156.803072,2.654208,949.0,0.30599999999958527,4663.037952,0.0,239990.0,23.5,11.375,19233.169408,62.0,,,,,,,,,,,,,,
44,44,,,1681306521,9.0,0.002000000000000668,0.3160000000000025,5342.732288,0.06129298932383184,18387.0,0.006137279791980911,2047.954944,227.0,5814.669312,2.0,0.0,0.0,6.875000000000001,11347.0,0.00613727971939543,24156.811264,2.654208,949.0,0.3109999999996944,4663.037952,0.0,240158.0,23.5,11.125,19233.169408,62.0,,,,,,,,,,,,,,
45,45,,,1681306522,9.0,0.002000000000000668,0.3199999999999932,5342.666752,0.0040857231158088645,18606.0,0.04957929241661096,2047.954944,228.0,5814.669312,2.0,0.0,0.0,6.875000000000001,11480.0,0.015217722719051304,24156.8768,2.654208,949.0,0.31199999999989814,4663.037952,0.0,240336.0,23.5,11.125,19233.169408,62.0,,,,,,,,,,,,,,
46,46,,,1681306523,9.0,0.002000000000000668,0.3240000000000123,5342.633984,0.004086127366164653,18853.0,0.004556989706704336,2047.954944,229.0,5814.669312,2.0,0.0,0.0,6.875000000000001,11626.0,0.005083716979906113,24156.909568,2.654208,949.0,0.31300000000010186,4663.037952,0.0,240511.0,23.5,11.125,19233.169408,62.0,,,,,,,,,,,,,,
47,47,,,1681306524,9.0,0.002000000000000668,0.32800000000000296,5342.53568,0.004086489905936604,19187.0,0.06420258749880975,2047.954944,230.0,5814.669312,2.0,0.0,0.0,6.875000000000001,11845.0,0.06504063719429885,24157.007872,2.654208,949.0,0.3139999999993961,4663.037952,0.0,240786.0,23.5,11.125,19233.169408,62.0,,,,,,,,,,,,,,
48,48,,,1681306525,9.0,0.002000000000000668,0.33199999999999363,5342.789632,0.004086100157880065,19389.0,0.0010534476905173199,2047.954944,231.0,5814.669312,2.0,0.0,0.0,6.875000000000001,11974.0,0.0018195915116286467,24156.75392,2.654208,949.0,0.3149999999995998,4663.037952,0.0,240937.0,23.5,11.125,19233.169408,62.0,,,,,,,,,,,,,,
49,49,,,1681306526,9.0,0.002000000000000668,0.3400000000000034,5342.785536,0.03268453346205712,19701.0,0.04893902435114585,2047.954944,234.0,5814.669312,2.0,0.0,0.0,6.25,12131.0,0.012895069795009649,24156.75392,2.654208,949.0,0.3170000000000073,4663.037952,0.0,241156.0,23.5,11.0,19233.169408,62.0,,,,,,,,,,,,,,
50,50,,,1681306527,9.0,0.002000000000000668,0.3439999999999941,5342.683136,0.00408591357166299,19915.0,0.006535865645422106,2047.954944,235.0,5814.669312,2.0,0.0,0.0,6.25,12296.0,0.006535865718002511,24156.852224,2.654208,949.0,0.3179999999993015,4663.037952,0.0,241326.0,23.5,11.0,19233.169408,62.0,,,,,,,,,,,,,,
51,51,,,1681306528,9.0,0.002000000000000668,0.34799999999998477,5342.711808,0.00408606516803716,20171.0,0.04853000449912082,2047.954944,236.0,5814.669312,2.0,0.0,0.0,6.25,12422.0,0.015562162198958104,24156.819456,2.654208,949.0,0.31899999999950523,4663.037952,0.0,241510.0,23.5,11.0,19233.169408,62.0,,,,,,,,,,,,,,
52,52,,,1681306529,9.0,0.002000000000000668,0.35599999999999454,5342.646272,0.004086181794708798,20508.0,0.005083784779254938,2047.954944,237.0,5814.669312,2.0,0.0,0.0,6.25,12614.0,0.005083784808289007,24156.884992,2.654208,949.0,0.31999999999970896,4663.037952,0.0,241764.0,23.5,11.0,19233.169408,62.0,,,,,,,,,,,,,,
53,53,,,1681306530,9.0,0.002000000000000668,0.3640000000000043,5342.609408,0.004086009778053149,20796.0,0.04751582464053082,2047.954944,238.0,5814.669312,2.0,0.0,0.0,6.25,12765.0,0.01303213671048795,24156.942336,2.654208,949.0,0.3209999999999127,4663.037952,0.0,241972.0,23.5,11.0,19233.169408,62.0,,,,,,,,,,,,,,
54,54,,,1681306531,8.875,0.010999999999999233,0.38399999999998613,5379.50208,0.004081735398514258,21191.0,0.012444509673110355,2048.159744,239.0,5814.984704,11.0,0.0,0.432663952182014,5.75,13197.0,0.010260143406126618,24119.99232,2.654208,955.0,0.3219999999992069,4680.085504,0.0,242647.0,23.6,10.75,19384.229888,66.0,,,,,,,,,,,,,,
55,55,,,1681306532,8.875,0.010999999999999233,0.3919999999999959,5422.501888,0.032661953685441926,22667.0,0.31536806794450367,2048.16384,242.0,5815.07072,11.0,0.0,0.0,5.75,14147.0,14.883301132846865,24076.992512,2.654208,955.0,0.3239999999996144,4680.085504,0.0,244057.0,23.7,10.75,19384.229888,66.0,,,,,,,,,,,,,,
56,56,,,1681306533,8.875,0.33399999999999963,0.76400000000001,5841.87904,0.0040836913966571875,25147.0,0.23722897107480476,2116.993024,243.0,5883.98592,198.0,0.0,21.67623393042652,5.75,16731.0,228.82002039635574,23559.139328,2.654208,1120.0,0.3249999999998181,4680.359936,0.0,248015.0,25.3,10.75,19564.351488,71.0,0.006601062999834539,,,,,,,,,,,,,
57,57,,,1681306534,8.875,0.5999999999999996,1.0080000000000098,6249.951232,0.0040845448185068325,25870.0,0.05186255055536629,2235.486208,244.0,6005.768192,447.0,0.0,27.799412055562566,5.75,17239.0,0.01731144967198573,23151.02208,2.654208,1332.0,0.32600000000002183,4698.263552,0.0,249064.0,26.6,10.75,20027.65824,72.0,,,,,,,,,,,,,,
58,58,,,1681306535,8.875,1.3979999999999997,1.8799999999999955,6413.33248,0.008167969139485712,27171.0,0.006133953387862636,2287.796224,246.0,6058.717184,1091.0,0.0,68.23929816629504,5.75,18176.0,0.0061339534313903194,22987.640832,2.654208,1842.0,0.3279999999995198,4698.263552,0.0,250104.0,27.2,10.75,20027.65824,74.0,,,,,,,,,,,,,,
59,59,,,1681306536,8.875,2.051,2.6920000000000073,6638.112768,0.004084376827380598,28388.0,0.050480344839740704,2335.162368,247.0,6106.083328,1695.0,0.0,61.539305649541625,6.375,19041.0,0.015124957949379968,22762.860544,2.654208,2318.0,0.3279999999995198,4698.263552,0.0,251322.0,27.9,10.875,20027.65824,76.0,,,,,,,,,,,,,,
60,60,,,1681306537,8.875,2.5820000000000007,3.343999999999994,6759.563264,0.032668700269749905,29662.0,0.006133357059046328,2386.976768,250.0,6238.920704,2258.0,0.0,58.374883792830765,6.375,19911.0,0.006133356986507242,22641.401856,2.654208,2405.0,0.32999999999992724,4787.458048,0.0,252746.0,28.3,10.875,28202.254336,76.0,,0.00029794100009894464,4.036323106000054,0.776108937000572,,,,,,,,,,
61,60,,,1681306537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.1026019160008218,32.0,7.1793212890625,6.3275430660014536,0.0,0.0001,1.4056101030000718,0.0,0.0
62,61,,,1681306538,8.875,2.5820000000000007,3.352000000000004,6763.290624,0.008171774665056704,30772.0,0.026757773887472396,2385.076224,252.0,6237.274112,2258.0,0.0,0.0,6.375,20597.0,28.009499836217852,22637.715456,2.654208,2469.0,0.3319999999994252,4787.720192,0.0,254100.0,28.3,10.875,28202.51648,79.0,0.006793902000026719,0.0005945049997535534,0.024496812000506907,0.3419966259998546,,0.10442685900034121,,,,,,,,
63,61,,,1681306538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,64.0,7.2237548828125,0.4822574900008476,0.0,0.0001,0.003948786000364635,0.0,1.0
64,62,,,1681306539,8.875,2.6020000000000003,3.3880000000000052,6771.654656,0.02860222490413943,31883.0,0.03690197767447243,2385.166336,259.0,6237.376512,2286.0,0.0,1.4914017271251983,6.375,21534.0,26.382591696452394,22629.502976,2.654208,2481.0,0.3389999999999418,4787.720192,0.0,255530.0,28.3,10.875,28202.51648,81.0,0.006788018999941414,0.0005555279994950979,0.02549222000016016,0.34115217499947903,,0.10519776900036959,,,,,,,,
65,62,,,1681306539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,96.0,7.1910400390625,0.48332609299995966,0.0,0.0001,0.004140382000514364,0.0,2.0
66,63,,,1681306540,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00664274300015677,0.000661551999655785,0.026958477000334824,0.34227394299978187,1.0,0.1039288719994147,128.0,7.15283203125,0.484650929000054,0.0,0.0001,0.0041853420007100794,0.0,3.0
67,63,,,1681306540,8.875,2.6020000000000003,3.4039999999999964,6772.400128,0.06943891289168595,32586.0,0.03267713546734337,2367.971328,264.0,6220.1856,2286.0,0.0,0.0,6.375,22140.0,23.564730123228983,22628.61824,2.654208,2502.0,0.34400000000005093,4787.986432,0.0,256586.0,28.3,10.875,28202.778624,84.0,,,,,,,,,,,,,,
68,64,,,1681306541,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006687521999992896,0.0006062000002202694,0.026941976000671275,0.34075850899989746,1.0,0.10646750799969595,160.0,7.0352783203125,0.48577341500094917,0.0,0.0001,0.004311700000471319,0.0,4.0
69,64,,,1681306541,9.0,2.6020000000000003,3.415999999999997,6770.93376,0.06946723843457692,33616.0,0.04573153450024932,2385.207296,270.0,6237.421568,2286.0,0.0,0.0,6.875000000000001,23104.0,36.43396236433582,22649.348096,2.654208,2518.0,0.34799999999995634,4787.990528,0.0,258108.0,28.2,10.875,28202.778624,88.0,0.006952882999939902,0.000651475999802642,0.026201367000794562,,,,,,,,,,,
70,65,,,1681306542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3448693730006198,1.0,0.10515309799939132,192.0,7.1495361328125,0.4879882010009169,0.0,0.0001,0.0041600040003686445,0.0,5.0
71,65,,,1681306542,9.0,2.6020000000000003,3.4240000000000066,6773.993472,0.008170243483385279,34322.0,0.030446922979749023,2385.166336,272.0,6237.380608,2286.0,0.0,0.0,6.875000000000001,24034.0,43.21435661460153,22627.151872,2.654208,2530.0,0.3499999999994543,4787.990528,0.0,259468.0,28.3,10.875,28202.778624,88.0,0.006660496999757015,0.0007228329995996319,0.026547571999799402,,,,,,,,,,,
