_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,02_timing/backward_time_s,03_hivemind/num_peers,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,8.0,31557.18144,1680794633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1680794633,2.0,0.0,0.004000000000019099,712.757248,0.0,11.0,0.11750371405418883,176.103424,0.0,401.207296,0.0,0.0,0.0,1.625,11.0,0.0,30383.136768,2.654208,99.0,0.0,1009.62304,0.0,15.0,3.7,0.625,8492.642304,26.0,,,,,,,,,,,,,,
2,2,,,1680794634,2.0,0.002000000000000668,0.020000000000010232,1050.349568,0.012242120184128522,3424.0,0.6792782677253026,180.973568,3.0,582.41024,3.0,0.0,0.04488777401553127,2.5,1839.0,0.780594564463985,30045.544448,2.654208,126.0,0.001999999999497959,1204.24448,0.0,6426.0,4.8,0.8750000000000001,8821.223424,27.0,,,,,,,,,,,,,,
3,3,,,1680794635,2.0,0.002000000000000668,0.02400000000000091,1577.967616,0.004082088426217321,4617.0,0.3341412615595948,180.973568,4.0,1108.246528,3.0,0.0,0.0,2.5,2531.0,0.28764372306583375,29517.9264,2.654208,126.0,0.0029999999997016857,1737.805824,0.0,7990.0,6.5,0.8750000000000001,9354.784768,28.0,,,,,,,,,,,,,,
4,4,,,1680794636,2.0,0.002000000000000668,0.03999999999999204,1670.16448,0.19200597229868485,6371.0,0.38260764559414395,181.366784,7.0,1200.04608,3.0,0.0,0.0,2.5,3905.0,0.36796623277320417,29425.72544,2.654208,126.0,0.0059999999994033715,1845.702656,0.0,10484.0,6.8,0.8750000000000001,9663.602688,32.0,,,,,,,,,,,,,,
5,5,,,1680794637,2.0,0.002000000000000668,0.04800000000000182,1840.037888,0.004085021688145114,6712.0,0.016044880115836,283.787264,8.0,1390.702592,3.0,0.0,0.0,2.5,4311.0,0.0063190179198811,29243.26912,2.654208,137.0,0.006999999999607098,1944.272896,0.0,11579.0,7.3,0.8750000000000001,10066.210816,34.0,,,,,,,,,,,,,,
6,6,,,1680794638,2.0,0.002000000000000668,0.060000000000002274,2602.889216,0.012256227873215349,7527.0,0.23485517900350356,422.592512,10.0,2289.21344,3.0,0.0,0.0,2.5,4730.0,0.16946469241496107,28480.413696,2.654208,141.0,0.009000000000014552,2703.949824,0.0,12563.0,9.7,0.8750000000000001,11161.432064,37.0,,,,,,,,,,,,,,
7,7,,,1680794639,2.375,0.002000000000000668,0.06399999999999295,2109.804544,0.004082881991549313,9726.0,0.17432789687845993,935.706624,11.0,2302.472192,3.0,0.0,0.0,6.25,5504.0,0.20243758247603622,28501.639168,2.654208,452.0,0.009999999999308784,2235.920384,0.0,14647.0,9.7,1.625,12919.652352,41.0,,,,,,,,,,,,,,
8,8,,,1680794640,2.375,0.002000000000000668,0.06800000000001205,4393.10336,0.0040704658412106685,12161.0,0.37274177918195356,1327.616,12.0,4802.33472,3.0,0.0,0.0,6.25,6719.0,0.3281892585142731,25827.282944,2.654208,612.0,0.01099999999951251,4351.991808,0.0,87159.0,18.2,1.625,18068.33664,44.0,,,,,,,,,,,,,,
9,9,,,1680794641,2.375,0.002000000000000668,0.0759999999999934,5323.30496,0.06108351598879585,13976.0,0.18789544033095168,1813.921792,15.0,5802.541056,3.0,0.0,0.0,6.25,7596.0,0.12195228521238846,24409.935872,2.654208,843.0,0.013999999999214197,4871.049216,0.0,239374.0,22.6,1.625,19073.773568,46.0,,,,,,,,,,,,,,
10,10,,,1680794642,2.375,0.002000000000000668,0.08400000000000318,5474.066432,0.01628283942126421,17801.0,0.7266932645236852,2071.683072,19.0,5763.833856,3.0,0.0,0.0,6.25,10507.0,145.81065648184568,23987.15904,2.654208,896.0,0.01799999999911961,4595.134464,0.0,244970.0,24.0,1.625,19431.452672,48.0,0.006071341000279062,,,,,,,,,,,,,
11,11,,,1680794643,2.375,0.002000000000000668,0.09200000000001296,6037.46304,0.01632481612594974,19274.0,0.2471519769680781,2149.00736,22.0,5841.16224,3.0,0.0,0.0,6.25,11798.0,99.14543882865541,23363.559424,2.654208,896.0,0.02099999999973079,4595.134464,0.0,248023.0,26.0,1.625,19431.452672,50.0,,,,,,,,,,,,,,
12,12,,,1680794644,2.375,0.002000000000000668,0.09999999999999432,6539.096064,0.20426633565233226,19978.0,0.19247314643606686,2316.603392,55.0,6012.706816,3.0,0.0,0.0,6.75,12203.0,0.059325008026681066,22861.9264,2.654208,912.0,0.07299999999941065,4613.03808,0.0,249256.0,27.6,1.875,19894.759424,51.0,,,,,,,,,,,,,,
13,13,,,1680794645,2.375,0.002000000000000668,0.10800000000000409,6681.464832,0.004084706032405748,21005.0,0.25040364886949024,2374.69696,56.0,6144.561152,3.0,0.0,0.0,6.75,12679.0,0.49167255472718197,22719.553536,2.654208,926.0,0.07399999999961437,4695.175168,0.0,250624.0,28.0,1.875,28069.617664,52.0,,0.0003067030002057436,2.229463169000155,0.10800783900049282,0.4646992810003212,,,,,,,,,
14,13,,,1680794645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,32.0,7.1793212890625,3.5439540730012595,0.0,0.0001,0.7354057399998055,0.0,0.0
15,14,,,1680794646,2.375,0.002000000000000668,0.12000000000000455,6686.015488,0.008170779721568986,22421.0,0.42227930113596873,2374.81984,58.0,6144.749568,3.0,0.0,0.0,6.75,13628.0,27.056028960858487,22715.006976,2.654208,938.0,0.07599999999911233,4695.175168,0.0,252319.0,28.0,1.875,28050.341888,56.0,0.006894997999552288,0.0005754730000262498,0.026010798000243085,0.10639599400019506,0.36581852099971,,,,,,,,,
16,14,,,1680794646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,64.0,7.2237548828125,0.509598468999684,0.0,0.0001,0.0039026849999572732,0.0,1.0
17,15,,,1680794647,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006839691999630304,0.0005463439993036445,0.025763599000129034,0.10786826399998972,0.3647149469998112,1.0,96.0,7.1910400390625,0.5101072639990889,0.0,0.0001,0.004374418000224978,0.0,2.0
