03_hivemind/estimated_current_samples,03_hivemind/optimistic_total_samples_per_second,03_hivemind/num_peers,03_hivemind/global_samples_accumulated,_step,03_hivemind/eta_next_epoch_s,_runtime,03_hivemind/global_epoch,03_hivemind/next_fetch_time_s,03_hivemind/actual_total_samples_per_second,_timestamp,03_hivemind/num_clients,04_peers/peer_1_samples_accumulated,04_peers/peer_1_epoch,04_peers/peer_1_samples_per_second,04_peers/peer_1_epoch_oos,04_peers/peer_2_samples_accumulated,04_peers/peer_2_epoch,04_peers/peer_2_epoch_oos,04_peers/peer_2_samples_per_second,03_hivemind/epoch_s,03_hivemind/undershot_TBS,03_hivemind/total_training_samples,03_hivemind/per_epoch_training_samples,03_hivemind/reached_TBS,03_hivemind/epoch_based_sps,03_hivemind/overshot_TBS
128,3.131789485286336,1,128,0,2574.74,36,0,10.0,3.131789485286336,1682818685,0,,,,,,,,,,,,,,,
807,67.9549597958362,1,800,1,108.68,38,0,10.0,67.9549597958362,1682818687,0,128.0,0.0,3.13,0.0,,,,,,,,,,,
2307,285.61214930521805,1,1408,2,20.6,42,0,5.15,285.61214930521805,1682818691,0,800.0,0.0,67.95,0.0,,,,,,,,,,,
3942,609.5566881741638,2,3872,3,6.97,43,0,2.79,609.5566881741638,1682818692,0,1408.0,0.0,285.61,0.0,,,,,,,,,,,
5253,901.9416169065896,2,5152,4,3.26,44,0,1.3,901.9416169065896,1682818693,0,3680.0,0.0,538.65,0.0,192.0,0.0,0.0,70.91,,,,,,,
6570,1064.9209798735892,2,6432,5,1.52,45,0,0.61,1064.9209798735892,1682818694,0,4320.0,0.0,513.95,0.0,832.0,0.0,0.0,387.99,,,,,,,
7862,1081.9260981962457,2,7712,6,0.3,47,0,0.5,1081.9260981962457,1682818696,0,4960.0,0.0,544.61,0.0,1472.0,0.0,0.0,520.31,,,,,,,
9265,1054.7659131523153,2,8224,7,0.0,48,0,0.5,1054.7659131523153,1682818697,0,5600.0,0.0,550.95,0.0,2112.0,0.0,0.0,530.98,,,,,,,
10522,1054.7659131523153,2,8224,8,0.0,49,0,0.5,1054.7659131523153,1682818698,0,5888.0,0.0,550.28,0.0,2336.0,0.0,0.0,504.49,,,,,,,
11777,1054.7659131523153,2,8224,9,0.0,50,0,0.5,1054.7659131523153,1682818699,0,5888.0,0.0,550.28,0.0,2336.0,0.0,0.0,504.49,,,,,,,
13032,1054.7659131523153,2,8224,10,0.0,52,0,0.5,1054.7659131523153,1682818701,0,5888.0,0.0,550.28,0.0,2336.0,0.0,0.0,504.49,,,,,,,
14283,1054.7659131523153,2,8224,11,0.0,53,0,0.5,1054.7659131523153,1682818702,0,5888.0,0.0,550.28,0.0,2336.0,0.0,0.0,504.49,,,,,,,
15540,1054.7659131523153,2,8224,12,0.0,54,0,0.5,1054.7659131523153,1682818703,0,5888.0,0.0,550.28,0.0,2336.0,0.0,0.0,504.49,,,,,,,
