_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,03_hivemind/num_peers,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,02_timing/dataload_cuda_move_time_s,01_general/dataset_iteration_count,01_general/step
0,0,30.0,211076.599808,1682818180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,,,1682818180,3.266666666666666,0.0,0.0,1211.588608,0.0,19.0,0.22020408961886,178.020352,0.0,394.354688,0.0,0.0,0.0,4.333333333333334,4.0,0.24689547897297903,208122.540032,2.719744,130.0,0.0,2481.332224,0.0,19.0,1.4,4.133333333333333,9963.70432,48.0,,,,,,,,,,,,,,
2,1,,,1682818181,3.266666666666666,0.0,0.016000000000019554,1387.692032,0.6405253555975242,3038.0,0.34718762774395656,182.820864,87.0,422.244352,0.0,0.0,0.0,4.266666666666667,1204.0,1.0033308886339811,207946.46528,2.719744,172.0,0.049000000000035016,2521.903104,0.0,2812.0,1.5,4.133333333333333,10139.004928,50.0,,,,,,,,,,,,,,
3,2,,,1682818182,3.266666666666666,0.0,0.020000000000010232,1889.181696,0.004086297448837662,3814.0,0.028388593821086702,185.245696,88.0,929.325056,0.0,0.0,0.0,4.266666666666667,1749.0,0.03877992054907647,207444.975616,2.719744,173.0,0.049000000000035016,3027.791872,0.0,3781.0,1.7,4.133333333333333,10644.881408,56.0,,,,,,,,,,,,,,
4,3,,,1682818183,3.266666666666666,0.0,0.02400000000000091,2055.163904,0.004086486986210161,4519.0,0.056755876914570916,288.89088,89.0,1122.054144,0.0,0.0,0.0,4.266666666666667,2135.0,0.06134519333602894,207268.507648,2.719744,183.0,0.05000000000001137,3368.09984,0.0,5627.0,1.8,4.133333333333333,11691.843584,63.0,,,,,,,,,,,,,,
5,4,,,1682818184,3.266666666666666,0.0,0.02800000000002001,2731.76576,0.004086816538758839,5084.0,0.0027378477932368203,462.7456,90.0,1964.601344,0.0,0.0,0.0,4.266666666666667,2383.0,0.002322780464584985,206591.909888,2.719744,184.0,0.05000000000001137,4036.440064,0.0,6232.0,2.1,4.133333333333333,13433.925632,69.0,,,,,,,,,,,,,,
6,5,,,1682818185,3.266666666666666,0.0,0.036000000000001364,4466.597888,0.17155218768681305,11094.0,0.05891522070457381,1461.039104,93.0,4265.816064,0.0,0.0,0.0,4.266666666666667,4150.0,0.010993253105173578,203858.239488,2.719744,627.0,0.05200000000002092,5393.473536,0.0,313261.0,3.4,4.133333333333333,19610.15296,77.0,,,,,,,,,,,,,,
7,6,,,1682818186,3.2333333333333334,0.0,0.04400000000001114,4468.396032,0.3227877094977309,11727.0,0.005522376758896261,1461.10464,143.0,4265.955328,0.0,0.0,0.0,3.933333333333333,4347.0,0.004923853303590922,203856.437248,2.719744,627.0,0.08400000000000318,5393.473536,0.0,313660.0,3.4,4.066666666666666,19610.15296,77.0,,,,,,,,,,,,,,
8,7,,,1682818187,3.2333333333333334,0.0,0.04800000000000182,4468.396032,0.004087593457693223,12183.0,0.05458374314604587,1461.10464,144.0,4265.955328,0.0,0.0,0.0,3.933333333333333,4560.0,0.011504340192065416,203856.437248,2.719744,627.0,0.08400000000000318,5393.473536,0.0,313958.0,3.4,4.066666666666666,19610.15296,77.0,,,,,,,,,,,,,,
9,8,,,1682818188,3.2333333333333334,0.0,0.05200000000002092,4468.908032,0.004087636257957069,12721.0,0.003943930290827987,1461.108736,145.0,4266.070016,0.0,0.0,0.0,3.933333333333333,4713.0,0.003393057424094271,203855.921152,2.719744,627.0,0.08400000000000318,5401.997312,0.0,314268.0,3.4,4.066666666666666,19685.654528,77.0,,,,,,,,,,,,,,
10,9,,,1682818189,3.2333333333333334,0.0,0.056000000000011596,4468.908032,0.004087740319237004,13294.0,0.04880538396091052,1461.108736,146.0,4266.070016,0.0,0.0,0.0,3.933333333333333,4875.0,0.012422898288233066,203855.921152,2.719744,627.0,0.08500000000003638,5401.997312,0.0,314597.0,3.4,4.066666666666666,19685.654528,77.0,,,,,,,,,,,,,,
11,10,,,1682818190,3.2333333333333334,0.0,0.06800000000001205,4468.908032,0.06540367397654993,13756.0,0.003464989567558377,1461.108736,149.0,4266.070016,0.0,0.0,0.0,3.933333333333333,4983.0,0.0029300718243119453,203855.921152,2.719744,627.0,0.08600000000001273,5401.997312,0.0,314854.0,3.4,4.066666666666666,19685.654528,77.0,,,,,,,,,,,,,,
12,11,,,1682818191,3.2333333333333334,0.0,0.07200000000000273,4468.908032,0.004087601238172533,14343.0,0.047007414271658804,1461.108736,150.0,4266.070016,0.0,0.0,0.0,3.6000000000000005,5161.0,0.010761887684739034,203855.921152,2.719744,627.0,0.08700000000004593,5401.997312,0.0,315202.0,3.4,4.0,19685.654528,77.0,,,,,,,,,,,,,,
13,12,,,1682818192,3.2333333333333334,0.0,0.0800000000000125,4469.149696,0.06540267802590913,14777.0,0.003464936803571733,1461.108736,163.0,4266.070016,0.0,0.0,0.0,3.6000000000000005,5271.0,0.002930027147828446,203855.6672,2.719744,627.0,0.08900000000005548,5401.997312,0.0,315482.0,3.4,4.0,19685.654528,77.0,,,,,,,,,,,,,,
14,13,,,1682818193,3.2333333333333334,0.0,0.08400000000000318,4469.149696,0.004087813267634975,15245.0,0.0485108465456527,1461.108736,164.0,4266.070016,0.0,0.0,0.0,3.6000000000000005,5422.0,0.01356483349302467,203855.6672,2.719744,627.0,0.08900000000005548,5401.997312,0.0,315758.0,3.4,4.0,19685.654528,77.0,,,,,,,,,,,,,,
15,14,,,1682818194,3.2333333333333334,0.0,0.08800000000002228,4469.1456,0.004085282029677768,15835.0,0.0048991468006935185,1461.108736,165.0,4266.070016,0.0,0.0,0.0,3.6000000000000005,5602.0,0.005082665369538628,203855.683584,2.719744,627.0,0.09000000000003183,5401.997312,0.0,316103.0,3.4,4.0,19685.654528,77.0,,,,,,,,,,,,,,
16,15,,,1682818195,3.2333333333333334,0.0,0.09200000000001296,4469.1456,0.004084282636208791,16248.0,0.04799829813077315,1461.108736,166.0,4266.070016,0.0,0.0,0.0,3.6000000000000005,5742.0,0.011678495678440053,203855.683584,2.719744,627.0,0.09000000000003183,5401.997312,0.0,316346.0,3.4,4.0,19685.654528,77.0,,,,,,,,,,,,,,
17,16,,,1682818196,3.2,0.0,0.10000000000002274,4469.395456,0.03677462152731516,16780.0,0.022720778531826583,1461.108736,169.0,4266.070016,0.0,0.0,0.0,3.3000000000000003,5945.0,0.06073239362679266,203855.433728,2.719744,627.0,0.09100000000000819,5401.997312,0.0,316679.0,3.4,3.933333333333333,19685.654528,77.0,,,,,,,,,,,,,,
18,17,,,1682818197,3.2,0.0,0.10400000000001342,4470.112256,0.004086997366541172,17666.0,0.11411662968157857,1461.108736,170.0,4266.070016,0.0,0.0,0.0,3.3000000000000003,6281.0,0.04474942822089678,203854.716928,2.719744,627.0,0.09100000000000819,5401.997312,0.0,317265.0,3.4,3.933333333333333,19685.654528,77.0,,,,,,,,,,,,,,
19,18,,,1682818198,3.2,0.0,0.11200000000002319,4470.853632,0.028637574586507227,18150.0,0.02962838352252639,1461.108736,174.0,4266.070016,0.0,0.0,0.0,3.3000000000000003,6443.0,0.008541731913526683,203853.971456,2.719744,627.0,0.09200000000004138,5401.997312,0.0,317554.0,3.4,3.933333333333333,19685.654528,77.0,,,,,,,,,,,,,,
20,19,,,1682818199,3.2,0.0,0.11600000000001387,4470.853632,0.004087504964086584,18666.0,0.07465284937961142,1461.108736,175.0,4266.070016,0.0,0.0,0.0,3.3000000000000003,6623.0,0.01880092610906759,203853.971456,2.719744,627.0,0.09200000000004138,5401.997312,0.0,317862.0,3.4,3.933333333333333,19685.654528,77.0,,,,,,,,,,,,,,
21,20,,,1682818200,3.2,0.0,0.12000000000000455,4470.849536,0.004087783115314807,19286.0,0.03061046968016298,1461.108736,176.0,4266.070016,0.0,0.0,0.0,3.3000000000000003,6784.0,0.008997913256653852,203853.971456,2.719744,627.0,0.09200000000004138,5401.997312,0.0,318243.0,3.4,3.933333333333333,19685.654528,77.0,,,,,,,,,,,,,,
22,21,,,1682818201,3.2,0.0,0.12400000000002365,4470.84544,0.08175630432457733,19894.0,0.05298990153649636,1461.108736,183.0,4266.070016,0.0,0.0,0.0,3.033333333333333,6950.0,0.014059848815435433,203853.983744,2.719744,627.0,0.09500000000002728,5401.997312,0.0,318590.0,3.4,3.8666666666666663,19685.654528,77.0,,,,,,,,,,,,,,
23,22,,,1682818202,3.2,0.0,0.12800000000001432,4470.833152,0.004087536077573027,20314.0,0.003744246921771216,1461.108736,184.0,4266.070016,0.0,0.0,0.0,3.033333333333333,7088.0,0.003624494891184137,203853.983744,2.719744,627.0,0.09500000000002728,5401.997312,0.0,318834.0,3.4,3.8666666666666663,19685.654528,77.0,,,,,,,,,,,,,,
24,23,,,1682818203,3.2,0.0,0.132000000000005,4470.833152,0.004087692668284345,20893.0,0.05213404901377985,1461.108736,185.0,4266.070016,0.0,0.0,0.0,3.033333333333333,7281.0,0.015017480247730666,203853.983744,2.719744,627.0,0.09600000000000364,5401.997312,0.0,319221.0,3.4,3.8666666666666663,19685.654528,77.0,,,,,,,,,,,,,,
25,24,,,1682818204,3.2,0.0,0.14000000000001478,4470.82496,0.02861476779045026,21463.0,0.008878242684237859,1461.108736,191.0,4266.070016,0.0,0.0,0.0,3.033333333333333,7428.0,0.0064271451355342275,203853.991936,2.719744,627.0,0.09700000000003683,5401.997312,0.0,319553.0,3.4,3.8666666666666663,19685.654528,77.0,,,,,,,,,,,,,,
26,25,,,1682818205,3.2,0.0,0.14400000000000546,4470.82496,0.004085085797238047,21999.0,0.05348111351454002,1461.108736,192.0,4266.070016,0.0,0.0,0.0,3.033333333333333,7597.0,0.014688755758163844,203853.991936,2.719744,627.0,0.09700000000003683,5401.997312,0.0,319875.0,3.4,3.8666666666666663,19685.654528,77.0,,,,,,,,,,,,,,
27,26,,,1682818206,3.166666666666666,0.0,0.14800000000002456,4470.812672,0.040800109014896925,22629.0,0.008861273676378494,1461.108736,195.0,4266.070016,0.0,0.0,0.0,2.8000000000000003,7757.0,0.006940799826061642,203854.012416,2.719744,627.0,0.09900000000004638,5401.997312,0.0,320252.0,3.4,3.8,19685.654528,77.0,,,,,,,,,,,,,,
28,27,,,1682818207,3.166666666666666,0.0,0.15200000000001523,4470.812672,0.00408342544522515,23117.0,0.05348330275005675,1461.108736,196.0,4266.070016,0.0,0.0,0.0,2.8000000000000003,7913.0,0.015942905189249075,203854.012416,2.719744,627.0,0.09900000000004638,5402.03008,0.0,320546.0,3.4,3.8,19685.654528,77.0,,,,,,,,,,,,,,
29,28,,,1682818208,3.166666666666666,0.0,0.1560000000000059,4470.808576,0.004085128537751245,23556.0,0.008824515947157,1461.108736,197.0,4266.070016,0.0,0.0,0.0,2.8000000000000003,8048.0,0.00741227425993041,203854.012416,2.719744,627.0,0.09900000000004638,5402.03008,0.0,320838.0,3.4,3.8,19685.654528,77.0,,,,,,,,,,,,,,
30,29,,,1682818209,3.166666666666666,0.0,0.1640000000000157,4470.812672,0.00408652392374521,24129.0,0.052023365147432755,1461.108736,198.0,4266.070016,0.0,0.0,0.0,2.8000000000000003,8215.0,0.014542278492025064,203854.00832,2.719744,627.0,0.10000000000002274,5402.03008,0.0,321159.0,3.4,3.8,19685.654528,77.0,,,,,,,,,,,,,,
31,30,,,1682818210,3.166666666666666,0.0,0.17200000000002547,4470.796288,0.03677980018162954,24645.0,0.006241710881836087,1461.108736,203.0,4266.070016,0.0,0.0,0.0,2.8000000000000003,8359.0,0.007271353689246084,203854.024704,2.719744,627.0,0.10099999999999909,5402.03008,0.0,321466.0,3.4,3.8,19685.654528,77.0,,,,,,,,,,,,,,
32,31,,,1682818211,3.166666666666666,0.0,0.1839999999999975,4471.046144,0.04493014259096503,25290.0,0.12941348953773157,1461.108736,207.0,4266.070016,0.0,0.0,0.0,2.566666666666667,8659.0,0.1381569974426031,203853.774848,2.719744,627.0,0.10300000000000864,5402.03008,0.0,321895.0,3.4,3.733333333333334,19685.654528,77.0,,,,,,,,,,,,,,
33,32,,,1682818212,3.166666666666666,0.0,0.1880000000000166,4471.042048,0.004087579841925702,25838.0,0.01109714059762475,1461.108736,208.0,4266.094592,0.0,0.0,0.0,2.566666666666667,8818.0,0.01035466999906048,203853.774848,2.719744,627.0,0.10300000000000864,5402.03008,0.0,322199.0,3.4,3.733333333333334,19685.658624,77.0,,,,,,,,,,,,,,
34,33,,,1682818213,3.166666666666666,0.0,0.19200000000000728,4471.042048,0.004087662517743316,26322.0,0.00941280098225668,1461.108736,209.0,4266.094592,0.0,0.0,0.0,2.566666666666667,8977.0,0.008446771379037014,203853.778944,2.719744,627.0,0.10300000000000864,5402.03008,0.0,322487.0,3.4,3.733333333333334,19685.658624,77.0,,,,,,,,,,,,,,
35,34,,,1682818214,3.166666666666666,0.0,0.19599999999999795,4471.296,0.004087780197371946,26796.0,0.06662602689386518,1461.108736,210.0,4266.094592,0.0,0.0,0.0,2.566666666666667,9131.0,0.015616597797469323,203853.524992,2.719744,627.0,0.10300000000000864,5402.03008,0.0,322767.0,3.4,3.733333333333334,19685.658624,77.0,,,,,,,,,,,,,,
36,35,,,1682818215,3.166666666666666,0.0,0.20400000000000773,4471.291904,0.028613991622634772,27404.0,0.008406956808877692,1461.108736,217.0,4266.094592,0.0,0.0,0.0,2.566666666666667,9315.0,0.006866080579821415,203853.53728,2.719744,627.0,0.10500000000001819,5402.03008,0.0,323128.0,3.4,3.733333333333334,19685.658624,77.0,,,,,,,,,,,,,,
37,36,,,1682818216,3.1333333333333333,0.0,0.2120000000000175,4471.476224,0.05314154723360592,27998.0,0.06291397117316815,1461.108736,220.0,4266.094592,0.0,0.0,0.0,2.3666666666666667,9511.0,0.02921347977899165,203853.328384,2.719744,627.0,0.10700000000002774,5402.03008,0.0,323480.0,3.4,3.6666666666666665,19685.658624,77.0,,,,,,,,,,,,,,
38,37,,,1682818217,3.1333333333333333,0.0,0.21600000000000819,4471.476224,0.004087880382460665,28393.0,0.003361323525253725,1461.108736,221.0,4266.094592,0.0,0.0,0.0,2.3666666666666667,9636.0,0.0040559437988755866,203853.328384,2.719744,627.0,0.10700000000002774,5402.03008,0.0,323745.0,3.4,3.6666666666666665,19685.658624,77.0,,,,,,,,,,,,,,
39,38,,,1682818218,3.1333333333333333,0.0,0.21999999999999886,4471.472128,0.004087720866770592,28963.0,0.054290042803322204,1461.108736,222.0,4266.094592,0.0,0.0,0.0,2.3666666666666667,9812.0,0.017213137118560748,203853.328384,2.719744,627.0,0.10700000000002774,5402.03008,0.0,324096.0,3.4,3.6666666666666665,19685.658624,77.0,,,,,,,,,,,,,,
40,39,,,1682818219,3.1333333333333333,0.0,0.22400000000001796,4471.472128,0.0040874388340718356,29400.0,0.00897320555169597,1461.108736,223.0,4266.094592,0.0,0.0,0.0,2.3666666666666667,9960.0,0.00679377037536039,203853.328384,2.719744,627.0,0.10800000000000409,5402.03008,0.0,324363.0,3.4,3.6666666666666665,19685.658624,77.0,,,,,,,,,,,,,,
41,40,,,1682818220,3.1333333333333333,0.0,0.22800000000000864,4471.472128,0.004085436490155896,29985.0,0.05378094133491679,1461.108736,224.0,4266.094592,0.0,0.0,0.0,2.3666666666666667,10122.0,0.015559767878375862,203853.328384,2.719744,627.0,0.10800000000000409,5402.03008,0.0,324701.0,3.4,3.6666666666666665,19685.658624,77.0,,,,,,,,,,,,,,
42,41,,,1682818221,3.1000000000000005,0.0,0.2400000000000091,4471.468032,0.1716493977350901,30624.0,0.00945093410654153,1461.108736,246.0,4266.094592,0.0,0.0,0.0,2.166666666666667,10307.0,0.007255826958068524,203853.328384,2.719744,627.0,0.11600000000004229,5402.03008,0.0,325069.0,3.4,3.6000000000000005,19685.658624,77.0,,,,,,,,,,,,,,
43,42,,,1682818222,3.1000000000000005,0.0,0.24800000000001887,4471.455744,0.0490173464632866,31130.0,0.05180169768588514,1461.108736,251.0,4266.094592,0.0,0.0,0.0,2.166666666666667,10468.0,0.016642282673133797,203853.348864,2.719744,627.0,0.11700000000001864,5402.03008,0.0,325365.0,3.4,3.6000000000000005,19685.658624,77.0,,,,,,,,,,,,,,
44,43,,,1682818223,3.1000000000000005,0.0,0.25200000000000955,4471.455744,0.0040873542224124275,31565.0,0.008973019818601997,1461.108736,252.0,4266.094592,0.0,0.0,0.0,2.166666666666667,10608.0,0.004973479847813296,203853.348864,2.719744,627.0,0.11800000000005184,5402.03008,0.0,325628.0,3.4,3.6000000000000005,19685.658624,77.0,,,,,,,,,,,,,,
45,44,,,1682818224,3.1000000000000005,0.0,0.2560000000000002,4471.455744,0.004086996401526939,32183.0,0.04819782079857097,1461.108736,253.0,4266.094592,0.0,0.0,0.0,2.166666666666667,10763.0,0.012524408881789687,203853.348864,2.719744,627.0,0.11800000000005184,5402.03008,0.0,325971.0,3.4,3.6000000000000005,19685.658624,77.0,,,,,,,,,,,,,,
46,45,,,1682818225,3.1000000000000005,0.0,0.2600000000000193,4471.713792,0.004087488424121452,32663.0,0.008973314440552249,1461.108736,254.0,4266.094592,0.0,0.0,0.0,2.166666666666667,10910.0,0.006793852869601405,203853.090816,2.719744,627.0,0.11800000000005184,5402.03008,0.0,326280.0,3.4,3.6000000000000005,19685.658624,77.0,,,,,,,,,,,,,,
47,46,,,1682818226,3.1000000000000005,0.0,0.2680000000000007,4471.713792,0.040876362536004095,33247.0,0.07251562518071428,1461.108736,264.0,4266.094592,0.0,0.0,0.0,2.0,11142.0,0.07048777437173528,203853.119488,2.719744,627.0,0.12100000000003774,5402.03008,0.0,326658.0,3.4,3.5333333333333337,19685.658624,77.0,,,,,,,,,,,,,,
48,47,,,1682818227,3.1000000000000005,0.0,0.2720000000000198,4471.701504,0.03678580294687252,33797.0,0.011032547667289248,1461.108736,267.0,4266.094592,0.0,0.0,0.0,2.0,11306.0,0.008853180416498393,203853.123584,2.719744,627.0,0.1220000000000141,5402.03008,0.0,326977.0,3.4,3.5333333333333337,19685.658624,77.0,,,,,,,,,,,,,,
49,48,,,1682818228,3.1000000000000005,0.0,0.27600000000001046,4471.701504,0.004087450503918952,34308.0,0.052019194253295986,1461.108736,268.0,4266.094592,0.0,0.0,0.0,2.0,11468.0,0.015351889306706135,203853.123584,2.719744,627.0,0.1230000000000473,5402.03008,0.0,327281.0,3.4,3.5333333333333337,19685.658624,77.0,,,,,,,,,,,,,,
50,49,,,1682818229,3.1000000000000005,0.0,0.28000000000000114,4471.697408,0.004085525873048231,34810.0,0.008442356203564653,1461.108736,269.0,4266.094592,0.0,0.0,0.0,2.0,11604.0,0.0067905908369858305,203853.123584,2.719744,627.0,0.1230000000000473,5402.03008,0.0,327558.0,3.4,3.5333333333333337,19685.658624,77.0,,,,,,,,,,,,,,
51,50,,,1682818230,3.1000000000000005,0.0,0.28400000000002024,4568.133632,0.004012037411516171,36738.0,0.0524934348472462,1461.252096,270.0,4266.491904,0.0,0.0,0.0,2.0,12377.0,0.014582815657051443,203756.68736,2.719744,647.0,0.1230000000000473,5436.125184,0.0,334108.0,3.5,3.5333333333333337,19987.795968,79.0,,,,,,,,,,,,,,
52,51,,,1682818231,3.1333333333333333,0.0,0.2920000000000016,4760.174592,0.028598300281003335,53949.0,1.9072768209443614,1461.407744,275.0,4266.872832,0.0,0.0,0.0,2.6333333333333333,31942.0,282.5105036672998,203559.58784,2.719744,702.0,0.12400000000002365,5470.482432,0.0,354736.0,3.6,3.6333333333333337,20294.930432,80.0,,,,,,,,,,,,,,
53,52,,,1682818232,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.073000127391424e-06,0.8237061929999072,0.002057694000086485,32.0,11.067397117614746,0.013905400000112422,2.0333914830007416,0.0,0.0001,1.1931469340001968,0.0005711890003112785,0.0,0.0
54,52,,,1682818232,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.00019747799979086267,0.009339442000054987,0.001797047999843926,64.0,11.1876220703125,0.012196769000183849,0.024591198000052827,0.0,0.0001,0.00027712600012819166,0.0007833350000510109,0.0,1.0
55,52,,,1682818232,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.00018684199994822848,0.009543237999878329,0.0017583089997970092,96.0,10.93127155303955,0.01708806100032234,0.029499891999876127,0.0,0.0001,0.0002550280000832572,0.0006684139998469618,0.0,2.0
56,52,,,1682818232,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.00020950100042682607,0.009809737000068708,0.0027561020001485304,128.0,10.943490028381348,0.01292850499976339,0.026666055000077904,0.0,0.0001,0.00029861599978175946,0.0006635939998886897,0.0,3.0
