_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,8.0,31557.169152,1696186648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1696186648,8.75,0.0,0.0,1059.577856,0.0,9.0,0.0,243.085312,0.0,552.91904,0.0,0.0,0.0,4.375,9.0,0.0,30036.328448,2.654208,97.0,0.0,1110.433792,0.0,12.0,4.8,11.375,9347.145728,29.0,,,,,,,,,,,,,,
2,2,,,1696186649,8.75,0.0,0.007999999999995566,1311.227904,0.012242620356771464,3692.0,0.9005499372673945,247.627776,3.0,594.67776,0.0,0.0,0.0,4.375,2010.0,1.2740933263640244,29784.674304,2.654208,130.0,0.0020000000004074536,1162.58816,0.0,5729.0,5.6,11.375,10017.456128,37.0,,,,,,,,,,,,,,
3,3,,,1696186650,8.75,0.0,0.012000000000000455,2482.888704,0.00407928334813443,4949.0,0.3233230420475165,249.20064,4.0,1770.156032,0.0,0.0,0.0,4.375,3336.0,0.2924176902733352,28613.001216,2.654208,133.0,0.003000000000156433,2336.50176,0.0,7709.0,9.3,11.375,11191.361536,41.0,,,,,,,,,,,,,,
4,4,,,1696186651,8.75,0.0,0.016000000000005343,2982.580224,0.0040853733433713416,6266.0,0.3587628053131259,249.20064,5.0,2269.949952,0.0,0.0,0.0,4.375,4004.0,0.3243084262129146,28113.317888,2.654208,137.0,0.00400000000036016,2837.860352,0.0,9144.0,10.9,11.375,11692.716032,44.0,,,,,,,,,,,,,,
5,5,,,1696186652,8.75,0.0,0.031999999999996476,3401.535488,0.22470435067995057,6941.0,0.11482583828600813,249.20064,15.0,2687.393792,0.0,0.0,0.0,5.0,4339.0,0.10284054230813604,27694.34624,2.654208,137.0,0.013000000000374712,3253.538816,0.0,9965.0,12.2,11.375,12108.394496,46.0,,,,,,,,,,,,,,
6,6,,,1696186653,8.75,0.0,0.04800000000000182,2803.396608,0.5024024770175214,7579.0,0.09838874729032127,414.191616,102.0,2172.002304,0.0,0.0,0.0,5.0,4787.0,0.05115289448297212,28279.922688,2.654208,149.0,0.12000000000034561,2607.80032,0.0,12126.0,10.4,11.375,12137.811968,48.0,,,,,,,,,,,,,,
7,7,,,1696186654,8.75,0.0,0.060000000000002274,3246.751744,0.04492472733718926,8776.0,0.2070350316083108,527.306752,106.0,2722.889728,0.0,0.0,0.0,5.0,5794.0,0.20630117598258638,27836.567552,2.654208,149.0,0.12200000000029831,3045.572608,0.0,13660.0,11.8,11.375,13447.999488,52.0,,,,,,,,,,,,,,
8,8,,,1696186655,8.75,0.0,0.06400000000000716,3230.130176,0.004081296138869978,11471.0,0.2975918529849786,1359.081472,107.0,3533.361152,0.0,0.0,0.0,5.0,6825.0,0.23171718249505963,27025.887232,2.654208,566.0,0.1230000000000473,3057.860608,0.0,16377.0,14.4,11.375,15565.692928,55.0,,,,,,,,,,,,,,
9,9,,,1696186656,8.75,0.0,0.06799999999999784,5867.13088,0.004072180344154474,14809.0,0.9469409998486972,1634.6112,108.0,6268.5184,0.0,0.0,0.0,5.0,8326.0,0.5346884142291938,24113.512448,2.654208,748.0,0.12400000000025102,5525.782528,0.0,73403.0,23.6,11.375,21560.983552,59.0,,,,,,,,,,,,,,
10,10,,,1696186657,9.0,0.0,0.07600000000000762,6423.175168,0.02446861193054484,17398.0,0.8783132507248648,2221.047808,113.0,6854.955008,0.0,0.0,0.0,8.625,9515.0,0.3676265571821575,22970.855424,2.654208,1000.0,0.12800000000015643,5525.782528,0.0,200476.0,27.2,12.0,22147.555328,62.0,,,,,,,,,,,,,,
11,11,,,1696186658,9.0,0.0,0.0799999999999983,6608.187392,0.004080761009860972,21237.0,1.2948127158699048,2467.442688,114.0,6942.408704,0.0,0.0,0.0,8.625,11108.0,0.5357034955440036,22533.251072,2.654208,1166.0,0.12800000000015643,5392.285696,0.0,214629.0,28.6,12.0,22461.136896,65.0,,,,,,,,,,,,,,
12,12,,,1696186659,9.0,0.0,0.08800000000000807,7040.643072,0.06936749975849121,26386.0,1.9049523626602511,2563.661824,117.0,7038.742528,0.0,0.0,0.0,8.625,13164.0,0.706617646881794,22089.822208,2.654208,1169.0,0.13100000000031287,5392.523264,0.0,219473.0,30.0,12.0,22590.681088,69.0,0.0016053839999585762,,,,,,,,,,,,,
13,13,,,1696186660,9.0,0.0,0.09199999999999875,7503.847424,0.00408163454285867,30855.0,1.7398206402524026,2724.78208,118.0,7204.446208,0.0,0.0,0.0,8.625,14879.0,0.6850051005298555,21626.630144,2.654208,1169.0,0.13100000000031287,5401.82528,0.0,223844.0,31.5,12.0,23235.42016,73.0,,,,,,,,,,,,,,
14,14,,,1696186661,9.0,0.0,0.10000000000000853,7827.156992,0.004082423083023138,35296.0,1.9027121487596628,2842.796032,119.0,7329.857536,0.0,0.0,0.0,8.625,16523.0,0.6738788804987736,21303.320576,2.654208,1172.0,0.13200000000006185,5415.346176,0.0,228086.0,32.5,12.0,35123.777536,75.0,,1.1700001323333709e-06,2.874261618999981,,,,,,,,,,,
15,15,,,1696186662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.007081256999981633,3.0,2.174150228500366,0.4652061239999057,4.111533488000077,0.0,0.0001,0.7633779340001183,0.0,0.0
16,15,,,1696186662,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002148304999991524,0.0009453469999698427,0.16871409299983497,1.0,0.12325354900008278,6.0,2.5438857078552246,0.05193464099988887,0.34838147699997535,0.0,0.0001,0.0013855420002073515,0.0,1.0
17,15,,,1696186662,9.125,0.0,0.11199999999999477,7942.496256,0.012252894525067086,37717.0,1.1887700832916082,2907.394048,122.0,7494.631424,0.0,0.0,0.0,10.0,17647.0,1.1127000297773577,21190.672384,2.654208,1211.0,0.13500000000021828,5517.602816,0.0,230994.0,32.8,12.25,35194.036224,76.0,0.0023549939999156777,,,,,,,,,,,,,
18,16,,,1696186663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009561980000398762,0.16469322500006456,1.0,0.12330767299999934,9.0,2.7422070503234863,0.06211168300001191,0.3554483140001139,0.0,0.0001,0.002024541000082536,0.0,2.0
19,16,,,1696186663,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002257309000015084,0.0011124669999844627,0.16851502000008622,1.0,0.12517005099994094,12.0,2.0890746116638184,0.06217881099996703,0.36027563599986934,0.0,0.0001,0.0010419779998755985,0.0,3.0
20,16,,,1696186663,9.125,0.0,0.1280000000000001,7943.90528,0.01225676708815967,39969.0,1.2341271751959673,2907.385856,125.0,7494.631424,0.0,0.0,0.0,10.0,18940.0,1.134564881600334,21189.459968,2.654208,1232.0,0.13700000000017099,5517.602816,0.0,234159.0,32.9,12.25,35191.148544,79.0,0.002523609000036231,,,,,,,,,,,,,
21,17,,,1696186664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011030190000838047,0.16752763399995274,1.0,0.12534788400012076,15.0,1.96396803855896,0.060270523999861325,0.3582386090001819,0.0,0.0001,0.0014659390001270367,0.0,4.0
