03_hivemind/estimated_current_samples,03_hivemind/optimistic_total_samples_per_second,03_hivemind/num_peers,03_hivemind/global_samples_accumulated,_step,03_hivemind/eta_next_epoch_s,_runtime,03_hivemind/global_epoch,03_hivemind/next_fetch_time_s,03_hivemind/actual_total_samples_per_second,_timestamp,03_hivemind/num_clients,04_peers/peer_1_samples_accumulated,04_peers/peer_1_epoch,04_peers/peer_1_samples_per_second,04_peers/peer_1_epoch_oos,04_peers/peer_2_samples_accumulated,04_peers/peer_2_epoch,04_peers/peer_2_epoch_oos,04_peers/peer_2_samples_per_second,03_hivemind/epoch_s,03_hivemind/undershot_TBS,03_hivemind/total_training_samples,03_hivemind/per_epoch_training_samples,03_hivemind/reached_TBS,03_hivemind/epoch_based_sps,03_hivemind/overshot_TBS
257,7.271751222295005,1,256,0,1091.21,50,0,10.0,7.271751222295005,1683058139,0,,,,,,,,,,,,,,,
549,25.437619682533075,1,544,1,300.47,51,0,10.0,25.437619682533075,1683058140,0,256.0,0.0,7.27,0.0,,,,,,,,,,,
871,67.30440479027223,1,864,2,108.77,52,0,10.0,67.30440479027223,1683058141,0,544.0,0.0,25.44,0.0,,,,,,,,,,,
1171,124.43181717087829,1,1152,3,56.43,53,0,10.0,124.43181717087829,1683058142,0,864.0,0.0,67.3,0.0,,,,,,,,,,,
1508,187.3975062164154,2,1472,4,35.67,55,0,10.0,187.3975062164154,1683058144,0,1152.0,0.0,124.43,0.0,,,,,,,,,,,
2122,297.6317996111926,2,2080,5,20.39,56,0,8.16,297.6317996111926,1683058145,0,1440.0,0.0,181.21,0.0,32.0,0.0,0.0,6.18,,,,,,,
2749,397.4701787043722,2,2688,6,13.69,57,0,5.48,397.4701787043722,1683058146,0,1760.0,0.0,222.44,0.0,320.0,0.0,0.0,75.19,,,,,,,
3356,456.455941023123,2,3264,7,10.6,58,0,4.24,456.455941023123,1683058147,0,2048.0,0.0,239.79,0.0,640.0,0.0,0.0,157.68,,,,,,,
3965,487.3884970249874,2,3904,8,8.67,59,0,3.47,487.3884970249874,1683058148,0,2336.0,0.0,247.46,0.0,928.0,0.0,0.0,209.0,,,,,,,
4569,499.171050044621,2,4480,9,7.26,61,0,2.9,499.171050044621,1683058150,0,2656.0,0.0,250.13,0.0,1248.0,0.0,0.0,237.26,,,,,,,
5169,503.61920743067344,2,5120,10,6.0,62,0,2.4,503.61920743067344,1683058151,0,2944.0,0.0,251.86,0.0,1536.0,0.0,0.0,247.31,,,,,,,
5766,504.37949727069656,2,5696,11,4.81,63,0,1.92,504.37949727069656,1683058152,0,3264.0,0.0,251.95,0.0,1856.0,0.0,0.0,251.67,,,,,,,
6368,504.96357983537064,2,6272,12,3.61,64,0,1.45,504.96357983537064,1683058153,0,3552.0,0.0,251.93,0.0,2144.0,0.0,0.0,252.45,,,,,,,
6971,505.7171385955646,2,6912,13,2.42,65,0,0.97,505.7171385955646,1683058154,0,3840.0,0.0,252.03,0.0,2432.0,0.0,0.0,252.93,,,,,,,
7574,505.9308488290104,2,7488,14,1.22,67,0,0.5,505.9308488290104,1683058156,0,4160.0,0.0,252.35,0.0,2752.0,0.0,0.0,253.36,,,,,,,
8172,504.6725783466315,2,8096,15,0.04,68,0,0.5,504.6725783466315,1683058157,0,4448.0,0.0,252.36,0.0,3040.0,0.0,0.0,253.57,,,,,,,
8769,504.62972212453957,2,8224,16,0.0,69,0,0.5,504.62972212453957,1683058158,0,4736.0,0.0,252.13,0.0,3360.0,0.0,0.0,252.54,,,,,,,
9366,504.62972212453957,2,8224,17,0.0,70,0,0.5,504.62972212453957,1683058159,0,4800.0,0.0,252.17,0.0,3424.0,0.0,0.0,252.45,,,,,,,
9966,504.62972212453957,2,8224,18,0.0,71,0,0.5,504.62972212453957,1683058160,0,4800.0,0.0,252.17,0.0,3424.0,0.0,0.0,252.45,,,,,,,
10566,504.62972212453957,2,8224,19,0.0,72,0,0.5,504.62972212453957,1683058161,0,4800.0,0.0,252.17,0.0,3424.0,0.0,0.0,252.45,,,,,,,
11166,504.62972212453957,2,8224,20,0.0,74,0,0.5,504.62972212453957,1683058163,0,4800.0,0.0,252.17,0.0,3424.0,0.0,0.0,252.45,,,,,,,
11767,504.62972212453957,2,8224,21,0.0,75,0,0.5,504.62972212453957,1683058164,0,4800.0,0.0,252.17,0.0,3424.0,0.0,0.0,252.45,,,,,,,
12370,504.62972212453957,2,8224,22,0.0,76,0,0.5,504.62972212453957,1683058165,0,4800.0,0.0,252.17,0.0,3424.0,0.0,0.0,252.45,,,,,,,
12988,504.62972212453957,2,8224,23,0.0,77,0,0.5,504.62972212453957,1683058166,0,4800.0,0.0,252.17,0.0,3424.0,0.0,0.0,252.45,,,,,,,
308,485.1984979842865,2,256,24,16.25,78,1,6.5,485.1984979842865,1683058167,0,4800.0,0.0,252.17,0.0,3424.0,0.0,0.0,252.45,,,,,,,
770,430.81064116550056,2,704,25,17.23,80,1,6.89,430.81064116550056,1683058169,0,128.0,1.0,243.06,0.0,128.0,1.0,0.0,242.14,28.5403245203197,0.0,8224.0,8224.0,0.0,288.1536961552348,1.0
1375,473.79110720236895,2,1280,26,14.39,81,1,5.76,473.79110720236895,1683058170,0,352.0,1.0,217.01,0.0,352.0,1.0,0.0,213.81,,,,,,,
1982,494.15364334647705,2,1920,27,12.57,82,1,5.03,494.15364334647705,1683058171,0,640.0,1.0,237.29,0.0,640.0,1.0,0.0,236.5,,,,,,,
2583,500.90554453120683,2,2496,28,11.2,83,1,4.48,500.90554453120683,1683058172,0,960.0,1.0,246.4,0.0,960.0,1.0,0.0,247.75,,,,,,,
3186,503.7847597593706,2,3136,29,9.94,84,1,3.97,503.7847597593706,1683058173,0,1248.0,1.0,249.68,0.0,1248.0,1.0,0.0,251.23,,,,,,,
3788,505.1833489499335,2,3712,30,8.72,86,1,3.49,505.1833489499335,1683058175,0,1568.0,1.0,250.7,0.0,1568.0,1.0,0.0,253.08,,,,,,,
4391,505.46839670534195,2,4320,31,7.52,87,1,3.01,505.46839670534195,1683058176,0,1856.0,1.0,251.06,0.0,1856.0,1.0,0.0,254.13,,,,,,,
4993,505.12905530535824,2,4928,32,6.33,88,1,2.53,505.12905530535824,1683058177,0,2144.0,1.0,251.9,0.0,2176.0,1.0,0.0,253.56,,,,,,,
5596,505.5621885890864,2,5504,33,5.13,89,1,2.05,505.5621885890864,1683058178,0,2464.0,1.0,251.3,0.0,2464.0,1.0,0.0,253.83,,,,,,,
6198,505.31790414281255,2,6112,34,3.95,90,1,1.58,505.31790414281255,1683058179,0,2752.0,1.0,251.59,0.0,2752.0,1.0,0.0,253.98,,,,,,,
6800,504.652015503279,2,6720,35,2.76,92,1,1.1,504.652015503279,1683058181,0,3040.0,1.0,251.74,0.0,3072.0,1.0,0.0,253.58,,,,,,,
7399,504.6866510873107,2,7328,36,1.57,93,1,0.63,504.6866510873107,1683058182,0,3360.0,1.0,251.65,0.0,3360.0,1.0,0.0,253.0,,,,,,,
7999,502.68236899253213,2,7904,37,0.38,94,1,0.5,502.68236899253213,1683058183,0,3648.0,1.0,251.8,0.0,3680.0,1.0,0.0,252.89,,,,,,,
8596,502.5661919376382,2,8224,38,0.0,95,1,0.5,502.5661919376382,1683058184,0,3936.0,1.0,251.06,0.0,3968.0,1.0,0.0,251.62,,,,,,,
9195,502.5661919376382,2,8224,39,0.0,96,1,0.5,502.5661919376382,1683058185,0,4096.0,1.0,251.01,0.0,4128.0,1.0,0.0,251.55,,,,,,,
9789,502.5661919376382,2,8224,40,0.0,97,1,0.5,502.5661919376382,1683058186,0,4096.0,1.0,251.01,0.0,4128.0,1.0,0.0,251.55,,,,,,,
10386,502.5661919376382,2,8224,41,0.0,99,1,0.5,502.5661919376382,1683058188,0,4096.0,1.0,251.01,0.0,4128.0,1.0,0.0,251.55,,,,,,,
10984,502.5661919376382,2,8224,42,0.0,100,1,0.5,502.5661919376382,1683058189,0,4096.0,1.0,251.01,0.0,4128.0,1.0,0.0,251.55,,,,,,,
11583,502.5661919376382,2,8224,43,0.0,101,1,0.5,502.5661919376382,1683058190,0,4096.0,1.0,251.01,0.0,4128.0,1.0,0.0,251.55,,,,,,,
12182,502.5661919376382,2,8224,44,0.0,102,1,0.5,502.5661919376382,1683058191,0,4096.0,1.0,251.01,0.0,4128.0,1.0,0.0,251.55,,,,,,,
12779,502.5661919376382,2,8224,45,0.0,103,1,0.5,502.5661919376382,1683058192,0,4096.0,1.0,251.01,0.0,4128.0,1.0,0.0,251.55,,,,,,,
80,502.5661919376382,2,0,46,16.14,105,2,6.46,502.5661919376382,1683058194,0,4096.0,1.0,251.01,0.0,4128.0,1.0,0.0,251.55,,,,,,,
573,465.6461176726642,2,512,47,16.36,106,2,6.55,465.6461176726642,1683058195,0,0.0,2.0,251.01,0.0,0.0,2.0,0.0,251.55,26.187510306946933,0.0,16448.0,8224.0,0.0,314.0428358253807,2.0
1177,489.74302703520397,2,1088,48,14.32,107,2,5.73,489.74302703520397,1683058196,0,256.0,2.0,233.01,0.0,256.0,2.0,0.0,232.64,,,,,,,
1781,499.80501679483285,2,1728,49,12.83,108,2,5.13,499.80501679483285,1683058197,0,544.0,2.0,244.62,0.0,544.0,2.0,0.0,245.12,,,,,,,
2378,503.1640480939986,2,2304,50,11.55,109,2,4.62,503.1640480939986,1683058198,0,864.0,2.0,249.34,0.0,864.0,2.0,0.0,250.47,,,,,,,
2977,503.73498977218674,2,2880,51,10.35,111,2,4.14,503.73498977218674,1683058200,0,1152.0,2.0,250.8,0.0,1152.0,2.0,0.0,252.37,,,,,,,
3579,504.4122438730045,2,3520,52,9.14,112,2,3.66,504.4122438730045,1683058201,0,1440.0,2.0,250.97,0.0,1440.0,2.0,0.0,252.76,,,,,,,
4177,503.7292172653706,2,4096,53,7.97,113,2,3.19,503.7292172653706,1683058202,0,1760.0,2.0,251.29,0.0,1760.0,2.0,0.0,253.12,,,,,,,
4774,504.086741222305,2,4704,54,6.78,114,2,2.71,504.086741222305,1683058203,0,2048.0,2.0,251.42,0.0,2048.0,2.0,0.0,252.31,,,,,,,
5373,504.30144325242253,2,5312,55,5.59,115,2,2.24,504.30144325242253,1683058204,0,2336.0,2.0,251.43,0.0,2368.0,2.0,0.0,252.66,,,,,,,
5963,499.75722259271276,2,5888,56,4.46,117,2,1.78,499.75722259271276,1683058206,0,2656.0,2.0,251.5,0.0,2656.0,2.0,0.0,252.8,,,,,,,
6561,501.3938942332031,2,6464,57,3.25,118,2,1.3,501.3938942332031,1683058207,0,2944.0,2.0,251.65,0.0,2944.0,2.0,0.0,248.11,,,,,,,
7158,503.05653824848986,2,7072,58,2.06,119,2,0.82,503.05653824848986,1683058208,0,3232.0,2.0,251.37,0.0,3232.0,2.0,0.0,250.02,,,,,,,
7754,501.9624605037851,2,7680,59,0.87,120,2,0.5,501.9624605037851,1683058209,0,3520.0,2.0,251.3,0.0,3552.0,2.0,0.0,251.75,,,,,,,
8353,502.86254635963337,2,8224,60,0.0,121,2,0.5,502.86254635963337,1683058210,0,3840.0,2.0,250.78,0.0,3840.0,2.0,0.0,251.18,,,,,,,
8952,502.86254635963337,2,8224,61,0.0,122,2,0.5,502.86254635963337,1683058211,0,4096.0,2.0,251.28,0.0,4128.0,2.0,0.0,251.58,,,,,,,
9549,502.86254635963337,2,8224,62,0.0,124,2,0.5,502.86254635963337,1683058213,0,4096.0,2.0,251.28,0.0,4128.0,2.0,0.0,251.58,,,,,,,
10144,502.86254635963337,2,8224,63,0.0,125,2,0.5,502.86254635963337,1683058214,0,4096.0,2.0,251.28,0.0,4128.0,2.0,0.0,251.58,,,,,,,
10743,502.86254635963337,2,8224,64,0.0,126,2,0.5,502.86254635963337,1683058215,0,4096.0,2.0,251.28,0.0,4128.0,2.0,0.0,251.58,,,,,,,
11340,502.86254635963337,2,8224,65,0.0,127,2,0.5,502.86254635963337,1683058216,0,4096.0,2.0,251.28,0.0,4128.0,2.0,0.0,251.58,,,,,,,
11939,502.86254635963337,2,8224,66,0.0,128,2,0.5,502.86254635963337,1683058217,0,4096.0,2.0,251.28,0.0,4128.0,2.0,0.0,251.58,,,,,,,
12536,502.86254635963337,2,8224,67,0.0,130,2,0.5,502.86254635963337,1683058219,0,4096.0,2.0,251.28,0.0,4128.0,2.0,0.0,251.58,,,,,,,
13133,502.86254635963337,2,8224,68,0.0,131,2,0.5,502.86254635963337,1683058220,0,4096.0,2.0,251.28,0.0,4128.0,2.0,0.0,251.58,,,,,,,
379,454.5159993574352,2,320,69,17.19,132,3,6.88,454.5159993574352,1683058221,0,4096.0,2.0,251.28,0.0,4128.0,2.0,0.0,251.58,,,,,,,
980,484.01124241200654,2,896,70,14.9,133,3,5.96,484.01124241200654,1683058222,0,160.0,3.0,227.29,0.0,160.0,3.0,0.0,227.23,27.33163980115205,0.0,24672.0,8224.0,0.0,300.8966918864982,3.0
