03_hivemind/estimated_current_samples,03_hivemind/optimistic_total_samples_per_second,03_hivemind/num_peers,03_hivemind/global_samples_accumulated,_step,03_hivemind/eta_next_epoch_s,_runtime,03_hivemind/global_epoch,03_hivemind/next_fetch_time_s,03_hivemind/actual_total_samples_per_second,_timestamp,03_hivemind/num_clients,04_peers/peer_1_samples_accumulated,04_peers/peer_1_epoch,04_peers/peer_1_samples_per_second,04_peers/peer_1_epoch_oos,04_peers/peer_2_samples_accumulated,04_peers/peer_2_epoch,04_peers/peer_2_epoch_oos,04_peers/peer_2_samples_per_second,03_hivemind/epoch_s,03_hivemind/undershot_TBS,03_hivemind/total_training_samples,03_hivemind/per_epoch_training_samples,03_hivemind/reached_TBS,03_hivemind/epoch_based_sps,03_hivemind/overshot_TBS
969,97.2074532705556,1,960,0,74.31,45,0,10.0,97.2074532705556,1683057951,0,,,,,,,,,,,,,,,
1405,217.17819060745293,1,1376,1,31.25,46,0,7.81,217.17819060745293,1683057952,0,960.0,0.0,97.21,0.0,,,,,,,,,,,
1853,316.489855358997,1,1824,2,20.03,47,0,5.01,316.489855358997,1683057953,0,1376.0,0.0,217.18,0.0,,,,,,,,,,,
2288,351.7176421726981,1,2240,3,16.79,48,0,4.2,351.7176421726981,1683057954,0,1824.0,0.0,316.49,0.0,,,,,,,,,,,
2785,364.5248633856445,1,2752,4,14.83,49,0,3.71,364.5248633856445,1683057955,0,2240.0,0.0,351.72,0.0,,,,,,,,,,,
3520,453.58965830419993,2,3456,5,10.3,51,0,4.12,453.58965830419993,1683057957,0,2752.0,0.0,364.52,0.0,,,,,,,,,,,
4420,613.0544770102398,2,4352,6,6.15,52,0,2.46,613.0544770102398,1683057958,0,3168.0,0.0,366.82,0.0,288.0,0.0,0.0,86.77,,,,,,,
5302,696.43369778911,2,5216,7,4.15,53,0,1.66,696.43369778911,1683057959,0,3616.0,0.0,367.6,0.0,736.0,0.0,0.0,245.45,,,,,,,
6181,725.3299471685616,2,6080,8,2.77,54,0,1.11,725.3299471685616,1683057960,0,4064.0,0.0,367.21,0.0,1152.0,0.0,0.0,329.22,,,,,,,
7060,731.7778949806382,2,6976,9,1.55,55,0,0.62,731.7778949806382,1683057961,0,4480.0,0.0,367.18,0.0,1600.0,0.0,0.0,358.15,,,,,,,
7931,734.3401337345753,2,7840,10,0.36,57,0,0.5,734.3401337345753,1683057963,0,4928.0,0.0,366.59,0.0,2048.0,0.0,0.0,365.19,,,,,,,
8811,734.8000912023169,2,8224,11,0.0,58,0,0.5,734.8000912023169,1683057964,0,5376.0,0.0,366.1,0.0,2464.0,0.0,0.0,368.24,,,,,,,
9687,734.8000912023169,2,8224,12,0.0,59,0,0.5,734.8000912023169,1683057965,0,5568.0,0.0,365.5,0.0,2656.0,0.0,0.0,369.3,,,,,,,
10557,734.8000912023169,2,8224,13,0.0,60,0,0.5,734.8000912023169,1683057966,0,5568.0,0.0,365.5,0.0,2656.0,0.0,0.0,369.3,,,,,,,
11432,734.8000912023169,2,8224,14,0.0,61,0,0.5,734.8000912023169,1683057967,0,5568.0,0.0,365.5,0.0,2656.0,0.0,0.0,369.3,,,,,,,
12306,734.8000912023169,2,8224,15,0.0,63,0,0.5,734.8000912023169,1683057969,0,5568.0,0.0,365.5,0.0,2656.0,0.0,0.0,369.3,,,,,,,
13178,734.8000912023169,2,8224,16,0.0,64,0,0.5,734.8000912023169,1683057970,0,5568.0,0.0,365.5,0.0,2656.0,0.0,0.0,369.3,,,,,,,
564,677.8035191551951,2,480,17,11.25,65,1,4.5,677.8035191551951,1683057971,0,5568.0,0.0,365.5,0.0,2656.0,0.0,0.0,369.3,,,,,,,
1301,658.0931297468012,2,1216,18,10.47,66,1,4.19,658.0931297468012,1683057972,0,224.0,1.0,333.2,0.0,256.0,1.0,0.0,344.61,20.367659002542496,0.0,8224.0,8224.0,0.0,403.77738055087224,1.0
2181,714.8042321958683,2,2080,19,8.41,67,1,3.36,714.8042321958683,1683057973,0,608.0,1.0,327.29,0.0,608.0,1.0,0.0,330.8,,,,,,,
3054,729.4545239147823,2,2976,20,7.04,69,1,2.82,729.4545239147823,1683057975,0,1024.0,1.0,355.5,0.0,1056.0,1.0,0.0,359.31,,,,,,,
3926,732.9794080188628,2,3808,21,5.82,70,1,2.33,732.9794080188628,1683057976,0,1472.0,1.0,363.56,0.0,1504.0,1.0,0.0,365.89,,,,,,,
4801,734.0093217330927,2,4704,22,4.62,71,1,1.85,734.0093217330927,1683057977,0,1888.0,1.0,365.61,0.0,1920.0,1.0,0.0,367.37,,,,,,,
5680,733.5978076329734,2,5600,23,3.42,72,1,1.37,733.5978076329734,1683057978,0,2336.0,1.0,366.38,0.0,2368.0,1.0,0.0,367.63,,,,,,,
6547,729.5152074954965,2,6432,24,2.25,73,1,0.9,729.5152074954965,1683057979,0,2784.0,1.0,366.0,0.0,2816.0,1.0,0.0,367.6,,,,,,,
7421,731.9006017657565,2,7328,25,1.05,74,1,0.5,731.9006017657565,1683057980,0,3200.0,1.0,365.62,0.0,3232.0,1.0,0.0,363.9,,,,,,,
8291,731.1431241575513,2,8192,26,0.0,76,1,0.5,731.1431241575513,1683057982,0,3648.0,1.0,365.31,0.0,3680.0,1.0,0.0,366.59,,,,,,,
9158,731.1957010131496,2,8224,27,0.0,77,1,0.5,731.1957010131496,1683057983,0,4064.0,1.0,365.58,0.0,4128.0,1.0,0.0,365.56,,,,,,,
10026,731.1957010131496,2,8224,28,0.0,78,1,0.5,731.1957010131496,1683057984,0,4096.0,1.0,365.64,0.0,4128.0,1.0,0.0,365.56,,,,,,,
10901,731.1957010131496,2,8224,29,0.0,79,1,0.5,731.1957010131496,1683057985,0,4096.0,1.0,365.64,0.0,4128.0,1.0,0.0,365.56,,,,,,,
11769,731.1957010131496,2,8224,30,0.0,80,1,0.5,731.1957010131496,1683057986,0,4096.0,1.0,365.64,0.0,4128.0,1.0,0.0,365.56,,,,,,,
12639,731.1957010131496,2,8224,31,0.0,82,1,0.5,731.1957010131496,1683057988,0,4096.0,1.0,365.64,0.0,4128.0,1.0,0.0,365.56,,,,,,,
100,731.1957010131496,2,0,32,11.07,83,2,4.43,731.1957010131496,1683057989,0,4096.0,1.0,365.64,0.0,4128.0,1.0,0.0,365.56,,,,,,,
875,700.3218130595949,2,768,33,10.45,84,2,4.18,700.3218130595949,1683057990,0,0.0,2.0,365.64,0.0,0.0,2.0,0.0,365.56,17.83695413917303,0.0,16448.0,8224.0,0.0,461.06526573046887,2.0
1755,723.9109039636041,2,1664,34,8.89,85,2,3.56,723.9109039636041,1683057991,0,384.0,2.0,350.92,0.0,384.0,2.0,0.0,349.4,,,,,,,
2627,730.1441476132242,2,2528,35,7.62,86,2,3.05,730.1441476132242,1683057992,0,832.0,2.0,361.13,0.0,832.0,2.0,0.0,362.78,,,,,,,
3501,732.1191679839592,2,3392,36,6.41,88,2,2.56,732.1191679839592,1683057994,0,1248.0,2.0,363.15,0.0,1280.0,2.0,0.0,366.99,,,,,,,
4375,733.2864556190029,2,4288,37,5.2,89,2,2.08,733.2864556190029,1683057995,0,1696.0,2.0,364.46,0.0,1696.0,2.0,0.0,367.66,,,,,,,
5249,733.366966444191,2,5152,38,4.01,90,2,1.61,733.366966444191,1683057996,0,2144.0,2.0,364.77,0.0,2144.0,2.0,0.0,368.52,,,,,,,
6120,731.6867330162493,2,6048,39,2.83,91,2,1.13,731.6867330162493,1683057997,0,2560.0,2.0,364.69,0.0,2592.0,2.0,0.0,368.68,,,,,,,
6994,731.3156552961094,2,6880,40,1.64,92,2,0.66,731.3156552961094,1683057998,0,3008.0,2.0,364.23,0.0,3040.0,2.0,0.0,367.46,,,,,,,
7865,732.0092792342671,2,7776,41,0.45,94,2,0.5,732.0092792342671,1683058000,0,3424.0,2.0,364.85,0.0,3456.0,2.0,0.0,366.46,,,,,,,
8735,731.9322786937043,2,8224,42,0.0,95,2,0.5,731.9322786937043,1683058001,0,3872.0,2.0,365.08,0.0,3904.0,2.0,0.0,366.93,,,,,,,
9606,731.9322786937043,2,8224,43,0.0,96,2,0.5,731.9322786937043,1683058002,0,4096.0,2.0,364.05,0.0,4128.0,2.0,0.0,367.88,,,,,,,
10478,731.9322786937043,2,8224,44,0.0,97,2,0.5,731.9322786937043,1683058003,0,4096.0,2.0,364.05,0.0,4128.0,2.0,0.0,367.88,,,,,,,
11347,731.9322786937043,2,8224,45,0.0,98,2,0.5,731.9322786937043,1683058004,0,4096.0,2.0,364.05,0.0,4128.0,2.0,0.0,367.88,,,,,,,
12216,731.9322786937043,2,8224,46,0.0,99,2,0.5,731.9322786937043,1683058005,0,4096.0,2.0,364.05,0.0,4128.0,2.0,0.0,367.88,,,,,,,
13132,731.9322786937043,2,8224,47,0.0,101,2,0.5,731.9322786937043,1683058007,0,4096.0,2.0,364.05,0.0,4128.0,2.0,0.0,367.88,,,,,,,
699,691.0432633261229,2,608,48,10.84,102,3,4.34,691.0432633261229,1683058008,0,4096.0,2.0,364.05,0.0,4128.0,2.0,0.0,367.88,,,,,,,
1570,720.6365021847428,2,1472,49,9.19,103,3,3.68,720.6365021847428,1683058009,0,288.0,3.0,342.84,0.0,320.0,3.0,0.0,348.2,19.111791644245386,0.0,24672.0,8224.0,0.0,430.31025835174745,3.0
2443,729.740752168354,2,2336,50,7.88,104,3,3.15,729.740752168354,1683058010,0,736.0,3.0,359.88,0.0,736.0,3.0,0.0,360.76,,,,,,,
3314,730.8588717506639,2,3232,51,6.67,105,3,2.67,730.8588717506639,1683058011,0,1152.0,3.0,364.03,0.0,1184.0,3.0,0.0,365.71,,,,,,,
4179,730.5745615294796,2,4064,52,5.49,107,3,2.2,730.5745615294796,1683058013,0,1600.0,3.0,364.34,0.0,1632.0,3.0,0.0,366.52,,,,,,,
5049,731.9930597106184,2,4960,53,4.29,108,3,1.72,731.9930597106184,1683058014,0,2016.0,3.0,362.81,0.0,2048.0,3.0,0.0,367.77,,,,,,,
5916,730.1581115290542,2,5792,54,3.12,109,3,1.25,730.1581115290542,1683058015,0,2464.0,3.0,364.36,0.0,2496.0,3.0,0.0,367.63,,,,,,,
6787,731.5317084396925,2,6688,55,1.92,110,3,0.77,731.5317084396925,1683058016,0,2880.0,3.0,363.87,0.0,2912.0,3.0,0.0,366.29,,,,,,,
7652,729.264833840781,2,7552,56,0.74,111,3,0.5,729.264833840781,1683058017,0,3328.0,3.0,364.16,0.0,3360.0,3.0,0.0,367.37,,,,,,,
8484,705.2269402068894,2,8192,57,0.0,113,3,0.5,705.2269402068894,1683058019,0,3744.0,3.0,361.39,0.0,3808.0,3.0,0.0,367.87,,,,,,,
9320,705.2269402068894,2,8192,58,0.0,114,3,0.5,705.2269402068894,1683058020,0,4064.0,3.0,339.4,0.0,4128.0,3.0,0.0,365.83,,,,,,,
