_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,02_timing/backward_time_s,03_hivemind/num_peers,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,0,8.0,31557.18144,1681383996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,,,1681383996,8.875,0.0,0.0,692.051968,0.0,9.0,0.0,176.04608,0.0,401.166336,0.0,0.0,0.0,4.375,10.0,0.0,30403.895296,2.654208,84.0,0.0,1009.627136,0.0,15.0,3.7,8.0,8492.6464,27.0,,,,,,,,,,,,,,
2,1,,,1681383997,8.875,0.0,0.008000000000009777,858.062848,0.012251342109615428,3064.0,0.505527384573447,178.36032,3.0,404.811776,0.0,0.0,0.0,4.375,1350.0,0.6729942979705337,30237.88032,2.654208,131.0,0.0029999999997016857,1027.756032,0.0,3710.0,4.2,8.0,8644.734976,28.0,,,,,,,,,,,,,,
3,2,,,1681383998,8.875,0.0,0.020000000000010232,1139.613696,0.3595252511170916,3684.0,0.07658743256687643,180.191232,62.0,684.89216,0.0,0.0,0.0,4.375,1871.0,0.286975455672006,29956.32128,2.654208,162.0,0.08699999999953434,1306.824704,0.0,4450.0,5.1,8.0,8923.803648,29.0,,,,,,,,,,,,,,
4,3,,,1681383999,9.0,0.0,0.02400000000000091,1654.751232,0.004085943696409067,4304.0,0.0658379599343399,180.846592,63.0,1198.723072,0.0,0.0,0.0,5.125,2171.0,0.03617496634882832,29441.183744,2.654208,171.0,0.08799999999973807,2580.062208,0.0,5137.0,6.7,8.0,10197.028864,30.0,,,,,,,,,,,,,,
5,4,,,1681384000,9.0,0.0,0.031999999999982265,2394.226688,0.21242769436476938,4506.0,0.005170265406488694,180.846592,71.0,1936.920576,0.0,0.0,0.0,5.125,2377.0,0.004093126794650243,28701.696,2.654208,171.0,0.09499999999934516,2580.062208,0.0,5569.0,9.0,8.0,10197.028864,33.0,,,,,,,,,,,,,,
6,5,,,1681384001,9.0,0.0,0.036000000000001364,2751.553536,0.004085573484378951,4915.0,0.07887071935639005,182.550528,72.0,2294.898688,0.0,0.0,0.0,5.125,2997.0,0.04270701032396594,28344.389632,2.654208,171.0,0.09599999999954889,2916.18816,0.0,6369.0,10.2,8.0,10533.154816,34.0,,,,,,,,,,,,,,
7,6,,,1681384002,9.0,0.0,0.03999999999999204,3324.964864,0.00408456521550201,5330.0,0.055006010061171465,182.550528,73.0,2866.921472,0.0,0.0,0.0,5.125,3342.0,0.5545036609274594,27770.945536,2.654208,178.0,0.09699999999975262,3504.275456,0.0,6988.0,12.0,8.0,11121.242112,37.0,,,,,,,,,,,,,,
8,7,,,1681384003,9.0,0.0,0.04800000000000182,3571.085312,0.3962310873866493,5794.0,0.07036803704551613,182.550528,144.0,3102.072832,0.0,0.0,0.0,5.125,3922.0,0.31494882419631604,27524.857856,2.654208,178.0,0.22599999999965803,3722.678272,0.0,7722.0,12.8,8.0,11339.644928,39.0,,,,,,,,,,,,,,
9,8,,,1681384004,9.0,0.0,0.0519999999999925,3562.237952,0.0040848041243999635,6029.0,0.010834304640503887,182.550528,145.0,3102.072832,0.0,0.0,0.0,5.625,4359.0,0.009541847141568267,27533.705216,2.654208,178.0,0.22699999999986176,3722.678272,0.0,8306.0,12.7,8.125,11339.644928,44.0,,,,,,,,,,,,,,
