03_hivemind/num_peers,03_hivemind/global_epoch,disk/time/disk_write_time_sys_s,02_timing/dataload_cuda_move_time_s,bandwidth/disk_write_sys_bandwidth_MBs,bandwidth/net_sent_sys_bandwidth_Mbits,_step,memory/used_memory_sys_MB,disk/time/disk_read_time_sys_s,cpu/interrupts/ctx_switches_count,disk/counter/disk_write_sys_count,cpu/load/avg_sys_load_one_min_percent,process/involuntary_proc_ctx_switches,process/memory/resident_set_size_proc_MB,01_general/lr,memory/total_memory_sys_MB,disk/time/disk_busy_time_sys_s,process/memory/lib_memory_proc_MB,01_general/dataset_iteration_count,02_timing/dataload_time_s,02_timing/forward_time_s,02_timing/loss_calc_time_s,process/memory/data_resident_set_proc_MB,cpu/logical_core_count,memory/available_memory_sys_MB,memory/used_memory_sys_percent,process/voluntary_proc_ctx_switches,process/memory/text_resident_set_proc_MB,02_timing/backward_time_s,01_general/minibatch_loss,02_timing/opt_step_time_s,disk/counter/disk_read_sys_count,01_general/locally_processed_samples,02_timing/step_time_s,bandwidth/disk_read_sys_bandwidth_MBs,process/memory/dirty_pages_proc_count,cpu/load/avg_sys_load_fifteen_min_percent,_runtime,01_general/step,cpu/interrupts/interrupts_count,cpu/interrupts/soft_interrupts_count,process/memory/shared_memory_proc_MB,bandwidth/net_recv_sys_bandwidth_Mbits,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,_timestamp
,,1.5639999999999645,,0.004081556002121132,1.5232016225539247,10,5742.383104,0.0070000000000014495,34416.0,279.0,0.46666666666666673,728.0,5785.317376,,,0.132000000000005,6344.761344,,,,,0.0,,201990.94272,4.3,712.0,2.719744,,,,59.0,,,0.8326374235769489,0.0,0.6,9,,987175.0,21603.0,2046.54592,5.189993407557935,0.7666666666666667,22890.479616,1681394182.0
,,1.5639999999999645,0.0026461950000111756,0.004084924556989787,1.8547073392586642,11,6769.061888,0.0070000000000014495,40005.0,280.0,0.46666666666666673,787.0,5932.78976,,,0.14000000000000057,6345.035776,,,,,0.0,,200862.113792,4.8,718.0,2.719744,,,,60.0,,,0.0367643210403459,0.0,0.6,10,,994652.0,29353.0,2193.928192,236.6933422685797,0.7666666666666667,23070.601216,1681394183.0
,,1.5639999999999645,,0.0040871023821375035,1.4098667200858295,12,7582.674944,0.0070000000000014495,42762.0,281.0,0.46666666666666673,851.0,6300.839936,,,0.15200000000000102,6476.619776,,,1.448517243000083,0.00019765699994422903,0.0,,200048.49664,5.2,734.0,2.719744,0.18692078899994158,,0.038646599000003334,61.0,,,0.06539363804704365,0.0,0.6,11,,997356.0,30945.0,2452.93056,0.8998091155140558,0.7666666666666667,31775.875072,1681394184.0
6.0,0.0,,,,,13,,,,,,,,0.0001,,,,0.0,0.9927904150000586,,,,,,,,,,7.1795654296875,,,32.0,2.669718898000042,,,,11,0.0,,,,,,,1681394184.0
6.0,0.0,,0.003023614999960955,,,14,,,,,,,,0.0001,,,,0.0,0.002606974999935119,0.017170080000028065,0.0003472030000466475,,,,,,,0.13853253000002042,7.2235107421875,0.0392852339999763,,64.0,0.2009656369999675,,,,12,1.0,,,,,,,1681394185.0
6.0,0.0,,0.003096555999945849,,,15,,,,,,,,0.0001,,,,0.0,0.0027252930000258857,0.017692949000092995,0.0003619139999955223,,,,,,,0.13925863199995092,7.1915283203125,0.039203923999934887,,96.0,0.20233926799994606,,,,12,2.0,,,,,,,1681394185.0
,,1.5670000000000073,0.002897824000001492,0.14716488446533385,1.5740303178379336,16,7596.761088,0.0070000000000014495,47001.0,287.0,0.46666666666666673,992.0,6299.041792,,,0.17600000000000193,6476.623872,,,0.018196398999975827,0.00038250799991601525,0.0,,200034.34496,5.2,760.0,2.719744,0.14141099999994822,,0.03925259599998299,61.0,,,0.0,0.0,0.6,12,,1001385.0,34499.0,2451.058688,78.64063632136452,0.7666666666666667,31775.875072,1681394185.0
6.0,0.0,,,,,17,,,,,,,,0.0001,,,,0.0,0.0028427749999764274,,,,,,,,,,7.15283203125,,,128.0,0.20498310199980097,,,,12,3.0,,,,,,,1681394185.0
6.0,0.0,,0.003089265999960844,,,18,,,,,,,,0.0001,,,,0.0,0.0026314709999724073,0.017006224999931874,0.00040668899998763663,,,,,,,0.14046778600004473,7.035400390625,0.039436098000010134,,160.0,0.20303753499990762,,,,13,4.0,,,,,,,1681394186.0
6.0,0.0,,0.003015815000026123,,,19,,,,,,,,0.0001,,,,0.0,0.0026365740000073856,0.01801074399998015,0.0003924849999066282,,,,,,,0.13898668000001635,7.1494140625,0.03939692099993408,,192.0,0.20243921899987072,,,,13,5.0,,,,,,,1681394186.0
,,1.5779999999999745,0.0030458500000349886,0.14304752826542522,1.99125831321866,20,7598.235648,0.0070000000000014495,51270.0,313.0,0.9666666666666666,1097.0,6299.029504,,,0.20000000000000284,6476.627968,,,0.017107365999891044,0.0003890380000939331,0.0,,200032.894976,5.2,785.0,2.719744,0.13975605500002075,,0.03942597699995076,61.0,,,0.0,0.0,0.6333333333333333,13,,1005933.0,39164.0,2451.038208,91.59052248500952,0.8666666666666666,31775.875072,1681394186.0
6.0,0.0,,,,,21,,,,,,,,0.0001,,,,0.0,0.0025896289999991495,,,,,,,,,,7.2816162109375,,,224.0,0.20231391499999063,,,,13,6.0,,,,,,,1681394186.0
6.0,0.0,,0.0030290060000197627,,,22,,,,,,,,0.0001,,,,0.0,0.002517108000006374,0.017475766000075055,0.0003858950000221739,,,,,,,0.14072446399995897,7.1248779296875,0.03958697400003075,,256.0,0.2037192130001131,,,,14,7.0,,,,,,,1681394187.0
6.0,0.0,,0.00302919099999599,,,23,,,,,,,,0.0001,,,,0.0,0.0028161080000472793,0.01747535100003006,0.00040651400001934235,,,,,,,0.1418831539999701,7.3597412109375,0.039655221000089114,,288.0,0.20526553900015188,,,,14,8.0,,,,,,,1681394187.0
,,1.5790000000000077,0.0030033719999664754,0.01634849118242645,1.8817448628491038,24,7600.828416,0.0070000000000014495,55441.0,317.0,0.9666666666666666,1236.0,6299.07456,,,0.21600000000000819,6476.63616,,,0.01723737199995412,0.00038113799996608577,0.0,,200030.22848,5.2,818.0,2.719744,0.14248810000003687,,,61.0,,,0.0,0.0,0.6333333333333333,14,,1010484.0,43826.0,2451.058688,90.94189880913459,0.8666666666666666,31775.879168,1681394187.0
6.0,0.0,,,,,25,,,,,,,,0.0001,,,,0.0,0.002732570000034684,,,,,,,,,,6.9808349609375,0.03958849600007852,,320.0,0.20543104800003675,,,,14,9.0,,,,,,,1681394187.0
6.0,0.0,,0.0030327340000440017,,,26,,,,,,,,0.0001,,,,0.0,0.002508973000090009,0.017166481999993266,0.00040239800000563264,,,,,,,0.14111753700001373,7.1771240234375,0.0397243410000101,,352.0,0.20395246500015674,,,,15,10.0,,,,,,,1681394188.0
6.0,0.0,,0.003045319999955609,,,27,,,,,,,,0.0001,,,,0.0,0.002485966999984157,0.01809587200000351,0.00041478799994365545,,,,,,,0.1394762150000588,7.3497314453125,0.03953823500000908,,384.0,0.2030563969999548,,,,15,11.0,,,,,,,1681394188.0
,,1.5840000000000032,0.003063963000045078,0.07356784280587354,2.032726753764004,28,7611.768832,0.0070000000000014495,59789.0,325.0,0.9666666666666666,1315.0,6299.119616,,,0.23199999999999932,6476.640256,,,0.016844715000047472,0.00038797900003828545,0.0,,200019.341312,5.2,845.0,2.719744,0.14224667500002397,,,61.0,,,0.0,0.0,0.6333333333333333,15,,1015265.0,48998.0,2451.103744,92.59228259654537,0.8666666666666666,31775.879168,1681394188.0
6.0,0.0,,,,,29,,,,,,,,0.0001,,,,0.0,0.002756057999931727,,,,,,,,,,7.1239013671875,0.039527396999915254,,416.0,0.2048267870000018,,,,15,12.0,,,,,,,1681394188.0
6.0,0.0,,0.003012404000060087,,,30,,,,,,,,0.0001,,,,0.0,0.002698490999932801,0.01684947100000045,0.0003886719999854904,,,,,,,0.14176182500000323,7.11328125,0.039405117000001155,,448.0,0.2041159799999832,,,,16,13.0,,,,,,,1681394189.0
6.0,0.0,,0.003091180999945209,,,31,,,,,,,,0.0001,,,,0.0,0.00253446699991855,0.016899778000038168,0.0003796930000135035,,,,,,,0.14115985199998704,7.450927734375,0.039658757999973204,,480.0,0.20372372899987568,,,,16,14.0,,,,,,,1681394189.0
,,1.5849999999999795,0.003085345000044981,0.016348786784599636,2.0789462129612235,32,7614.447616,0.0070000000000014495,64363.0,329.0,0.9666666666666666,1397.0,6299.160576,,,0.24800000000000466,6476.648448,,,0.016876201000059154,0.00038530799997715803,0.0,,200016.6912,5.2,873.0,2.719744,0.1430127779999566,,,61.0,,,0.0,0.0,0.6333333333333333,16,,1019894.0,53674.0,2451.124224,80.98481695343249,0.8666666666666666,31775.879168,1681394189.0
6.0,0.0,,,,,33,,,,,,,,0.0001,,,,0.0,0.0026366939999888928,,,,,,,,,,7.2388916015625,0.039544199000033586,,512.0,0.20554052500006037,,,,16,15.0,,,,,,,1681394189.0
6.0,0.0,,0.0030669610000586545,,,34,,,,,,,,0.0001,,,,0.0,0.0026628970000501795,0.016961211000079857,0.00040861500008304574,,,,,,,0.14182098900005258,7.1322021484375,0.039736140000059095,,544.0,0.2046568130003834,,,,17,16.0,,,,,,,1681394190.0
6.0,0.0,,0.0030676869999979317,,,35,,,,,,,,0.0001,,,,0.0,0.002851812000017162,0.016868435999981557,0.00040517800005090976,,,,,,,0.13926665600001797,7.00604248046875,0.039552252000021326,,576.0,0.20201202100008686,,,,17,17.0,,,,,,,1681394190.0
,,1.585999999999956,0.0031220340000572833,0.016357503851395012,2.1489431079436887,36,7616.647168,0.0070000000000014495,68971.0,333.0,0.9666666666666666,1447.0,6299.172864,,,0.26400000000001,6485.180416,,,0.017317798000021867,0.0003959850000683218,0.0,,200014.41792,5.2,898.0,2.719744,,,,61.0,,,0.0,0.0,0.6333333333333333,17,,1024707.0,58548.0,2451.103744,83.13135052275061,0.8666666666666666,31851.380736,1681394190.0
8.0,0.0,,,,,37,,,,,,,,0.0001,,,,0.0,0.0027617140000302243,,,,,,,,,0.14144686800000272,7.29638671875,0.03952975799995784,,608.0,0.20457415700013826,,,,17,18.0,,,,,,,1681394190.0
8.0,0.0,,0.003006167999956233,,,38,,,,,,,,0.0001,,,,0.0,0.0026848859999972774,0.017220607000012933,0.0003896559999247984,,,,,,,0.14081211299992447,7.40576171875,0.03951007600005596,,640.0,0.20362350599987167,,,,18,19.0,,,,,,,1681394191.0
8.0,0.0,,0.003060431999983848,,,39,,,,,,,,0.0001,,,,0.0,0.0027257000000417975,0.01737707600000249,0.0004036149999819827,,,,,,,0.14078802400001678,7.2027587890625,0.03944165499990504,,672.0,0.20379650199993193,,,,18,20.0,,,,,,,1681394191.0
,,1.5879999999999654,0.003037344000063058,0.05724765238783261,2.0416838527116052,40,7618.94912,0.0070000000000014495,73411.0,342.0,1.1666666666666665,1544.0,6299.557888,,,0.284000000000006,6485.516288,,,0.017063815000028626,0.00038640299999315175,0.0,,200012.161024,5.2,923.0,2.719744,,,,61.0,,,0.0,0.0,0.6333333333333333,18,,1029592.0,63658.0,2451.132416,87.27437351302775,0.9333333333333335,31851.64288,1681394191.0
8.0,0.0,,,,,41,,,,,,,,0.0001,,,,0.0,0.002464890999931413,,,,,,,,,0.14139118000002782,7.096435546875,0.03961665600002107,,704.0,0.20396028900006513,,,,18,21.0,,,,,,,1681394191.0
8.0,0.0,,0.002997671999992235,,,42,,,,,,,,0.0001,,,,0.0,0.002747317000057592,0.017308545999981106,0.0003988409999919895,,,,,,,0.14107564599999023,7.066650390625,0.039603864000014255,,736.0,0.2041318860000274,,,,19,22.0,,,,,,,1681394192.0
8.0,0.0,,0.003011013999980605,,,43,,,,,,,,0.0001,,,,0.0,0.0026956799999879877,0.017534924999949908,0.0003922019999436088,,,,,,,0.13970849599991197,7.116943359375,0.03977497500000027,,768.0,0.20311729199977435,,,,19,23.0,,,,,,,1681394192.0
,,1.5889999999999986,0.003115819000072406,0.016347900031926575,2.0338447970470797,44,7622.791168,0.0070000000000014495,77672.0,346.0,1.1666666666666665,1623.0,6299.619328,,,0.30400000000000205,6485.520384,,,0.016985941000029925,0.00038351900002453476,0.0,,200008.339456,5.2,945.0,2.719744,,,,61.0,,,0.0,0.0,0.6333333333333333,19,,1034431.0,68936.0,2451.165184,95.2418118994481,0.9333333333333335,31851.64288,1681394192.0
8.0,0.0,,,,,45,,,,,,,,0.0001,,,,0.0,0.0024220649999051602,,,,,,,,,0.14135079700008646,7.2431640625,0.03982645400003548,,800.0,0.20408459500015397,,,,19,24.0,,,,,,,1681394192.0
8.0,0.0,,0.0030502040000328634,,,46,,,,,,,,0.0001,,,,0.0,0.0025072160000263466,0.016989969999940513,0.00038829900006476237,,,,,,,0.14103794800007563,7.0892333984375,0.03979295600004207,,832.0,0.20376659300018218,,,,20,25.0,,,,,,,1681394193.0
8.0,0.0,,0.0030491210000036517,,,47,,,,,,,,0.0001,,,,0.0,0.0025906269999040887,0.01693872599992119,0.00038443699997969816,,,,,,,0.1406098350000775,7.0948486328125,0.0395360070000379,,864.0,0.20310875299992404,,,,20,26.0,,,,,,,1681394193.0
,,1.5919999999999845,0.0030736699999351913,0.06132955922827553,2.037227410733877,48,7642.259456,0.0070000000000014495,81882.0,352.0,1.1666666666666665,1641.0,6299.58656,,,0.32399999999999807,6485.528576,,,0.016979437000031794,0.0003928599999198923,0.0,,200008.093696,5.2,973.0,2.719744,,,,61.0,,,0.0,0.0,0.6333333333333333,20,,1039214.0,74137.0,2451.12832,95.29295078623888,0.9333333333333335,31851.64288,1681394193.0
8.0,0.0,,,,,49,,,,,,,,0.0001,,,,0.0,0.0026621750000686006,,,,,,,,,0.1422299229999453,7.3531494140625,0.039547142999936113,,896.0,0.2048852079998369,,,,20,27.0,,,,,,,1681394193.0
8.0,0.0,,0.003106430000002547,,,50,,,,,,,,0.0001,,,,0.0,0.002517613000009078,0.01693722900006378,0.0004132609999487613,,,,,,,0.14280358600001364,7.4713134765625,0.03957607600000301,,928.0,0.20535419500004082,,,,21,28.0,,,,,,,1681394194.0
8.0,0.0,,0.0030636899999763045,,,51,,,,,,,,0.0001,,,,0.0,0.0026686740000059217,0.016916387000037503,0.0004310809999878984,,,,,,,0.142613525999991,7.1494140625,0.039477199999964796,,960.0,0.20517055799996342,,,,21,29.0,,,,,,,1681394194.0
,,1.592999999999961,0.00305324099997506,0.016348327839188864,2.348507540492385,52,7645.691904,0.0070000000000014495,86412.0,356.0,1.1666666666666665,1657.0,6299.62752,,,0.3400000000000034,6485.532672,,,0.016917148999937126,0.00039318599999660364,0.0,,200004.702208,5.2,999.0,2.719744,,,,61.0,,,0.0,0.0,0.6333333333333333,21,,1044359.0,79884.0,2451.165184,97.74937419729166,0.9333333333333335,31851.64288,1681394194.0
8.0,0.0,,,,,53,,,,,,,,0.0001,,,,0.0,0.0026003660000242235,,,,,,,,,0.14176280100002714,7.177978515625,0.03952668099998391,,992.0,0.20425342399994406,,,,21,30.0,,,,,,,1681394194.0
8.0,0.0,,0.0030634419999842066,,,54,,,,,,,,0.0001,,,,0.0,0.0025273570000763357,0.017048889999955463,0.0004071009999506714,,,,,,,0.14236421500004326,7.30322265625,0.039483034999989286,,1024.0,0.20489403999999922,,,,22,31.0,,,,,,,1681394195.0
8.0,0.0,,0.0030851680000978376,,,55,,,,,,,,0.0001,,,,0.0,0.002632815999959348,0.016782669000008354,0.00038496100000884326,,,,,,,0.14294192199997724,7.3575439453125,0.03966876599997704,,1056.0,0.20549630200002866,,,,22,32.0,,,,,,,1681394195.0
,,1.593999999999994,0.003072946999964188,0.016354089854196632,1.9041494840231148,56,7646.359552,0.0070000000000014495,90831.0,360.0,1.1666666666666665,1703.0,6299.803648,,,0.35600000000000875,6485.803008,,,0.016948841000044013,0.0003875490000382342,0.0,,200004.07552,5.2,1022.0,2.719744,,,,61.0,,,0.0,0.0,0.6333333333333333,22,,1049041.0,84695.0,2451.12832,94.36428032595681,0.9333333333333335,31851.905024,1681394195.0
8.0,0.0,,,,,57,,,,,,,,0.0001,,,,0.0,0.0027080050000449774,,,,,,,,,0.14260031599997092,7.06396484375,0.03956603000005998,,1088.0,0.2052836880001223,,,,22,33.0,,,,,,,1681394195.0
8.0,0.0,,0.0030521060000410216,,,58,,,,,,,,0.0001,,,,0.0,0.002767770999980712,0.016803395000010823,0.0003874450000012075,,,,,,,0.1421802329999764,7.3204345703125,0.03947269299999334,,1120.0,0.2046636430000035,,,,23,34.0,,,,,,,1681394196.0
8.0,0.0,,0.0030600829999229973,,,59,,,,,,,,0.0001,,,,0.0,0.0026290940000990304,0.016794879999906698,0.0004084070000089923,,,,,,,0.14300060999994457,7.063232421875,0.03970193100008146,,1152.0,0.20559500499996375,,,,23,35.0,,,,,,,1681394196.0
,,1.5989999999999895,0.0030032829999981914,0.1267020425578853,2.005543577388916,60,7642.005504,0.0070000000000014495,95309.0,374.0,1.3333333333333335,1734.0,6299.840512,,,0.38400000000000034,6485.8112,,,0.01673172699997849,0.000395131000004767,0.0,,200008.372224,5.2,1041.0,2.719744,,,,61.0,,,0.0,0.0,0.6333333333333333,23,,1054421.0,89623.0,2451.165184,92.65461252032571,0.9666666666666666,31851.905024,1681394196.0
8.0,0.0,,,,,61,,,,,,,,0.0001,,,,0.0,0.0027738840000210985,,,,,,,,,0.14232768799990936,7.091552734375,0.03947660599999381,,1184.0,0.20470831899990571,,,,23,36.0,,,,,,,1681394196.0
8.0,0.0,,0.0031486639999229737,,,62,,,,,,,,0.0001,,,,0.0,0.0025633230000039475,0.01698192599997128,0.0004228170000715181,,,,,,,0.14323875900004168,7.349609375,0.03981544800001302,,1216.0,0.20617093700002442,,,,24,37.0,,,,,,,1681394197.0
8.0,0.0,,0.003004053000040585,,,63,,,,,,,,0.0001,,,,0.0,0.0027188139999907435,0.017092319999960637,0.000398382999946989,,,,,,,0.1422572129999935,7.1668701171875,0.03978583200000685,,1248.0,0.2052566149999393,,,,24,38.0,,,,,,,1681394197.0
,,1.600999999999999,0.003041437999968366,0.016354389543746156,1.9331399521263932,64,7671.246848,0.0070000000000014495,99705.0,378.0,1.3333333333333335,1755.0,6299.807744,,,0.4000000000000057,6485.815296,,,0.01691995599992424,0.0003850150000062058,0.0,,199979.167744,5.3,1066.0,2.719744,,,,61.0,,,0.0,0.0,0.6333333333333333,24,,1059255.0,94832.0,2451.12832,108.47538381901325,0.9666666666666666,31851.905024,1681394197.0
8.0,0.0,,,,,65,,,,,,,,0.0001,,,,0.0,0.0026965370000198163,,,,,,,,,0.14156220600000324,7.2569580078125,0.03980502100000649,,1280.0,0.20441017299992836,,,,24,39.0,,,,,,,1681394197.0
8.0,0.0,,0.003118518000064796,,,66,,,,,,,,0.0001,,,,0.0,0.002644224000050599,0.016813047000027836,0.00042101099995761615,,,,,,,0.13995728299994425,7.382568359375,0.03961134399992261,,1312.0,0.2025654269999677,,,,25,40.0,,,,,,,1681394198.0
8.0,0.0,,0.0031040659999916898,,,67,,,,,,,,0.0001,,,,0.0,0.002663150999978825,0.016973521000068104,0.0003936580000072354,,,,,,,0.1443845539999984,7.0662841796875,0.03991439999992963,,1344.0,0.20743334999997387,,,,25,41.0,,,,,,,1681394198.0
,,1.6019999999999754,0.0030716190001385257,0.016348401735438278,1.9605070412388723,68,7674.580992,0.0070000000000014495,104370.0,382.0,1.3333333333333335,1768.0,6299.848704,,,0.416000000000011,6485.827584,,,0.017225976999952763,0.00038867500006745104,0.0,,199975.829504,5.3,1095.0,2.719744,,,,61.0,,,0.0,0.0,0.6333333333333333,25,,1063811.0,100007.0,2451.161088,94.7616347309841,0.9666666666666666,31851.905024,1681394198.0
8.0,0.0,,,,,69,,,,,,,,0.0001,,,,0.0,0.002807241999789767,,,,,,,,,0.14268579599979603,7.3431396484375,0.03979787399998713,,1376.0,0.20597718299973167,,,,26,42.0,,,,,,,1681394199.0
8.0,0.0,,0.0031444919998193654,,,70,,,,,,,,0.0001,,,,0.0,0.002846496999836745,0.016886048000060327,0.0003933019997930387,,,,,,,0.14183022499992148,7.4068603515625,0.03954306900004667,,1408.0,0.20464363299947763,,,,26,43.0,,,,,,,1681394199.0
8.0,0.0,,0.003104623000126594,,,71,,,,,,,,0.0001,,,,0.0,0.0025081259998387395,0.016929957000002105,0.0003885489998083358,,,,,,,0.1414777210000011,7.2760009765625,0.03986893799992686,,1440.0,0.20427791399970374,,,,26,44.0,,,,,,,1681394199.0
,,1.6030000000000086,,0.016347931144427046,1.9952218910018722,72,7675.736064,0.0070000000000014495,110711.0,386.0,1.3333333333333335,1773.0,6295.49056,,,0.43200000000000216,6485.83168,,,,,0.0,,199974.674432,5.3,1122.0,2.719744,,,,61.0,,,0.0,0.0,0.6333333333333333,26,,1068728.0,105652.0,2446.798848,91.50748070903252,0.9666666666666666,31851.905024,1681394199.0
8.0,0.0,,0.0032980009998482274,,,73,,,,,,,,0.0001,,,,0.0,0.0028490649999639572,0.016935512999907587,0.000387869000178398,,,,,,,0.1417723859999569,7.0556640625,0.03949199600015163,,1472.0,0.2047348300000067,,,,27,45.0,,,,,,,1681394200.0
8.0,0.0,,0.003144105000046693,,,74,,,,,,,,0.0001,,,,0.0,0.0024469630000112375,0.01690078399997219,0.00039713299997856666,,,,,,,0.14170216699994853,7.2882080078125,0.03968703000009555,,1504.0,0.20427818200005277,,,,27,46.0,,,,,,,1681394200.0
,,1.603999999999985,0.003105462999883457,0.012270844295738959,2.373090214494275,75,7674.765312,0.0070000000000014495,117394.0,389.0,1.3333333333333335,1777.0,6299.885568,,,0.4480000000000075,6485.835776,,,0.016882112999837773,0.00039851199994700437,0.0,,199956.815872,5.3,1149.0,2.719744,0.14122686900009285,,0.03938603799997509,61.0,,,0.0,0.0,0.6333333333333333,27,,1074106.0,111606.0,2451.124224,87.27646794422573,0.9666666666666666,31851.905024,1681394200.0
8.0,0.0,,,,,76,,,,,,,,0.0001,,,,0.0,0.002588306999996348,,,,,,,,,,7.2786865234375,,,1536.0,0.20358730199973252,,,,27,47.0,,,,,,,1681394200.0
8.0,0.0,,0.003081489000123838,,,77,,,,,,,,0.0001,,,,0.0,0.002891726999905586,0.0174623390000761,0.00039231300002029457,,,,,,,0.14018001900012678,7.6488037109375,0.04458790700005011,,1568.0,0.2085957940003027,,,,28,48.0,,,,,,,1681394201.0
8.0,0.0,,0.0030839519999972254,,,78,,,,,,,,0.0001,,,,0.0,0.0025618580000354996,0.016873890000169922,0.00039490300014222157,,,,,,,0.14176957100016807,7.4776611328125,0.039579411999966396,,1600.0,0.20426358600047934,,,,28,49.0,,,,,,,1681394201.0
