_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,02_timing/backward_time_s,02_timing/dataload_cuda_move_time_s,03_hivemind/num_peers,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
35,13,,,1683052862,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004556680005407543,0.018284171000232163,0.008535670000128448,0.02732206499968015,0.002079578999655496,4.0,704.0,10.757582664489746,0.0575234329999148,0.0,0.0001,0.0008462799996777903,0.0,21.0
36,13,,,1683052862,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004231199991409085,0.018117518000508426,0.008420313999522477,0.027340243000253395,0.0020653129995480413,4.0,736.0,10.65625,0.05721483799879934,0.0,0.0001,0.0008483299998260918,0.0,22.0
37,13,,,1683052862,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005124640001668013,0.022714307000569534,0.008465893999527907,0.02490738100004819,0.002036294000390626,4.0,768.0,10.794642448425293,0.05916469900057564,0.0,0.0001,0.0005283589998725802,0.0,23.0
38,13,,,1683052862,2.466666666666667,0.0,0.16799999999997794,10099.376128,0.11437916591268586,85187.0,3.455725229440542,3498.397696,152.0,9733.419008,0.0,0.0,0.0,1.2666666666666666,56631.0,93.2314187405049,196365.606912,2.711552,1496.0,0.0619999999999834,8908.45184,0.0,870812.0,7.0,2.6,32133.246976,179.0,,,,,0.002115601000696188,,,,,,,,,
39,13,,,1683052862,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000425911999627715,0.019594696999774897,0.00846401099988725,0.026727342999947723,,4.0,800.0,10.831307411193848,0.05792964899956132,0.0,0.0001,0.0006020849996275501,0.0,24.0
40,14,,,1683052863,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004179900006420212,0.018564369999694463,0.00852718299938715,0.02674865300014062,0.0020879929998045554,4.0,832.0,10.906140327453613,0.057295048000014503,0.0,0.0001,0.000948859000345692,0.0,25.0
41,14,,,1683052863,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004105630005142302,0.018375759999798902,0.008538790999409684,0.027203986000131408,0.002023586999712279,4.0,864.0,11.00770378112793,0.057142111999382905,0.0,0.0001,0.0005894249998164014,0.0,26.0
42,14,,,1683052863,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004170140000496758,0.01841023100041639,0.00850046100003965,0.027289480000035837,0.0020796379994862946,4.0,896.0,10.879951477050781,0.05792266600019502,0.0,0.0001,0.0012258420001671766,0.0,27.0
43,14,,,1683052863,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004148939997321577,0.018320608999601973,0.008691852999618277,0.02716903399959847,0.0020632830000977265,4.0,928.0,10.841796875,0.057276087998616276,0.0,0.0001,0.0006164149999676738,0.0,28.0
44,14,,,1683052863,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00042488200051593594,0.018437943999742856,0.008587153999542352,0.027279441000246152,0.00205329099935625,4.0,960.0,10.966049194335938,0.057610418999502144,0.0,0.0001,0.0008277070000985987,0.0,29.0
45,14,,,1683052863,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00040757499937171815,0.01821810900037235,0.008522559000084584,0.027461387999210274,0.002063111000097706,4.0,992.0,10.909955024719238,0.0572172469992438,0.0,0.0001,0.000544505000107165,0.0,30.0
46,14,,,1683052863,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00039933700008987216,0.017559287000040058,0.008533684000212816,0.027959525999904145,0.00207362900073349,4.0,1024.0,10.851758003234863,0.05743112200161704,0.0,0.0001,0.0009056590006366605,0.0,31.0
47,14,,,1683052863,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00041450399930909043,0.018119585000022198,0.00855750699975033,0.027512296000168135,0.00202628100032598,4.0,1056.0,11.0181245803833,0.057665384999381786,0.0,0.0001,0.0010352119998060516,0.0,32.0
48,14,,,1683052863,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00040882500070438255,0.018091638999976567,0.00849252899934072,0.027696904999174876,0.0020755719997396227,4.0,1088.0,10.933159828186035,0.05731578999893827,0.0,0.0001,0.0005503200000021025,0.0,33.0
49,14,,,1683052863,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00044192199948156485,0.018102446999364474,0.007276366999576567,0.028677904000687704,0.0020908899996356922,4.0,1120.0,10.8811616897583,0.057417943998189,0.0,0.0001,0.0008284139994430006,0.0,34.0
50,14,,,1683052863,2.466666666666667,0.0,0.21999999999999886,10109.923328,0.31869330004002633,104090.0,3.5782531965553854,3498.397696,207.0,9733.746688,0.0,0.0,0.0,1.2666666666666666,68746.0,89.90466792928117,196355.055616,2.711552,1692.0,0.08500000000000796,8908.476416,0.0,884587.0,7.0,2.6,32133.246976,184.0,0.00044018100015819073,0.01839637600005517,,0.027346837000550295,0.002048327999546018,,,,,,,,,
51,14,,,1683052863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008573228999921412,,,4.0,1152.0,10.922327995300293,0.05757832899962523,0.0,0.0001,0.0007733779993941425,0.0,35.0
52,14,,,1683052863,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004168109999227454,0.01815824099958263,0.008611587999439507,0.02765488800014282,0.0021150860002308036,4.0,1184.0,10.982271194458008,0.057545469999240595,0.0,0.0001,0.0005888559999220888,0.0,36.0
53,15,,,1683052864,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004534049994617817,0.01812110999981087,0.008506340999701933,0.027126319000672083,0.0020585470001606154,4.0,1216.0,10.979447364807129,0.05707342099958623,0.0,0.0001,0.0008076989997789497,0.0,37.0
54,15,,,1683052864,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00040942299983726116,0.018221434999759367,0.008690512999237399,0.027227065000261064,0.002074469000035606,4.0,1248.0,10.965208053588867,0.05717744599951402,0.0,0.0001,0.000554541000383324,0.0,38.0
55,15,,,1683052864,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00044568199973582523,0.017946313000720693,0.008371023999643512,0.027737442000216106,0.0021178269998927135,4.0,1280.0,10.93761157989502,0.057367522999811627,0.0,0.0001,0.000749234999602777,0.0,39.0
56,15,,,1683052864,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00040496299970982363,0.018103205000443268,0.0084592059993156,0.0275505619993055,0.002071729000817868,4.0,1312.0,10.905083656311035,0.057384972998988815,0.0,0.0001,0.0007953079993967549,0.0,40.0
57,15,,,1683052864,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004195239998807665,0.017978466999920784,0.008562134000385413,0.0276949480003168,0.0020884079995084903,4.0,1344.0,10.989520072937012,0.057636989000457106,0.0,0.0001,0.0008935080004448537,0.0,41.0
58,15,,,1683052864,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00042377600038889796,0.01816529799998534,0.008623538999927405,0.027393528999709815,0.0020600910002031014,4.0,1376.0,11.004557609558105,0.05725679199986189,0.0,0.0001,0.0005905589996473282,0.0,42.0
59,15,,,1683052864,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004252959997756989,0.01843287099927693,0.008530209000127797,0.02722719000030338,0.0020879749999949127,4.0,1408.0,10.862119674682617,0.0575357219995567,0.0,0.0001,0.0008321810000779806,0.0,43.0
60,15,,,1683052864,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00041755599977477686,0.01812935100042523,0.008729526000024634,0.02759778300060134,0.0020466329997361754,4.0,1440.0,10.856145858764648,0.057733786000426335,0.0,0.0001,0.0008129369998641778,0.0,44.0
61,15,,,1683052864,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00041526400036673294,0.01820980699994834,0.008633569000267016,0.027276994000203558,0.002084306000142533,4.0,1472.0,10.926630020141602,0.05724558600104501,0.0,0.0001,0.0006256460001168307,0.0,45.0
62,15,,,1683052864,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00042853900049522053,0.018612823000694334,0.008546967999791377,0.026997953999853053,0.0020793290004803566,4.0,1504.0,10.968032836914062,0.05727604600178893,0.0,0.0001,0.0006104330004745862,0.0,46.0
63,15,,,1683052864,2.5,0.0,0.27599999999998204,10120.372224,0.053116118459654464,122023.0,3.6652196587838204,3498.3936,220.0,9733.75488,0.0,0.0,0.0,1.9666666666666666,82685.0,103.63550034026694,196344.999936,2.711552,1936.0,0.08899999999999864,8908.763136,0.0,899249.0,7.0,2.733333333333333,32133.50912,188.0,,,,,0.0020584829999279464,,,,,,,,,
64,15,,,1683052864,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00044791900018026354,0.019488632000502548,0.008602699999755714,0.02624057399953017,,4.0,1536.0,10.98583984375,0.05739172299945494,0.0,0.0001,0.0005534149995582993,0.0,47.0
65,16,,,1683052865,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004364080004961579,0.02023025000016787,0.008683387999553815,0.02542984100000467,0.0020524619994830573,4.0,1568.0,11.091471672058105,0.05743863599946053,0.0,0.0001,0.0006062869997549569,0.0,48.0
66,16,,,1683052865,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00044662700020126067,0.01991902699955972,0.0081575909998719,0.025940079000065452,0.0020322899999882793,4.0,1600.0,10.598437309265137,0.05706033699971158,0.0,0.0001,0.0005647230000249692,0.0,49.0
67,16,,,1683052865,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005309620000844006,0.02051831399967341,0.008698337000168976,0.024911401999816007,0.0019436789998508175,4.0,1632.0,10.857271194458008,0.0572313539996685,0.0,0.0001,0.0006286600000748876,0.0,50.0
68,16,,,1683052865,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00045540399969468126,0.01982391599995026,0.008564435000153026,0.02576195299934625,0.0018393020000075921,4.0,1664.0,10.922669410705566,0.05700955899919791,0.0,0.0001,0.0005645490000460995,0.0,51.0
69,16,,,1683052865,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004430109993336373,0.020628166999813402,0.008602699999755714,0.025542678000419983,0.0019764219996432075,4.0,1696.0,10.827435493469238,0.057826632999422145,0.0,0.0001,0.0006336550004562014,0.0,52.0
70,16,,,1683052865,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00047989600079745287,0.020392676000483334,0.0085998139993535,0.025196219999997993,0.002056159999483498,4.0,1728.0,10.856093406677246,0.057304851000480994,0.0,0.0001,0.0005800850003652158,0.0,53.0
71,16,,,1683052865,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000485861000015575,0.019660830999782775,0.008619275000455673,0.025776478999432584,0.002036650000263762,4.0,1760.0,10.870522499084473,0.05720453599951725,0.0,0.0001,0.0006254399995668791,0.0,54.0
72,16,,,1683052865,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005100569997011917,0.020646250999561744,0.008726075000595301,0.02526738300002762,0.0019741589994737296,4.0,1792.0,10.955231666564941,0.05792757599920151,0.0,0.0001,0.0008036509998419206,0.0,55.0
73,16,,,1683052865,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004706660001829732,0.020026391000101285,0.00870320299964078,0.025461098999585374,0.002047478000349656,4.0,1824.0,10.831991195678711,0.057677300999785075,0.0,0.0001,0.0009684639999250066,0.0,56.0
74,16,,,1683052865,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005125380002937163,0.020592724999914935,0.005432572000245273,0.02849805200003175,0.002067056000669254,4.0,1856.0,10.93845272064209,0.05818665200149553,0.0,0.0001,0.0010837090003406047,0.0,57.0
75,16,,,1683052865,2.5,0.0,0.33199999999999363,10130.403328,0.12668772626939614,143103.0,4.37123739394236,3498.389504,236.0,9733.758976,0.0,0.0,0.0,1.9666666666666666,96674.0,91.70858415062892,196334.563328,2.711552,2154.0,0.09399999999999409,8908.787712,0.0,913845.0,7.0,2.733333333333333,32133.50912,359.0,0.0004662139999709325,0.019063582999478967,0.008666220999657526,0.026296082999579085,0.001908540999465913,,,,,,,,,
76,16,,,1683052865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1888.0,10.949498176574707,0.05779427999823383,0.0,0.0001,0.0013936380000814097,0.0,58.0
77,16,,,1683052865,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005019760001232498,0.01938939899991965,0.008510893999300606,0.02641453099931823,0.00209830600033456,4.0,1920.0,10.839479446411133,0.05776545299886493,0.0,0.0001,0.0008503469998686342,0.0,59.0
78,17,,,1683052866,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000467157999992196,0.01893803199982358,0.008610457000031602,0.026548230999651423,0.0020287639999878593,4.0,1952.0,10.755728721618652,0.05729176000022562,0.0,0.0001,0.000699118000738963,0.0,60.0
79,17,,,1683052866,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005019320005885675,0.01954334999936691,0.008637633999569516,0.025656671000433562,0.002010932999837678,4.0,1984.0,11.036357879638672,0.056977612000082445,0.0,0.0001,0.0006270920002862113,0.0,61.0
80,17,,,1683052866,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004501650000747759,0.02008545300031983,0.008685630000400124,0.025595271999918623,0.001979319000383839,4.0,2016.0,10.958573341369629,0.057685245001266594,0.0,0.0001,0.0008894060001694015,0.0,62.0
81,17,,,1683052866,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004544489993349998,0.020685940000475966,0.008652245000121184,0.02500792699993326,0.002034152999840444,4.0,2048.0,10.84986400604248,0.05744106499969348,0.0,0.0001,0.000606350999987626,0.0,63.0
82,17,,,1683052866,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004780689996550791,0.01886299899979349,0.008560506999856443,0.026732737000202178,0.0020705660008388804,4.0,2080.0,10.918021202087402,0.057487584999762475,0.0,0.0001,0.0007827069994164049,0.0,64.0
83,17,,,1683052866,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00048619300014252076,0.019139678000101412,0.008693345000210684,0.026396297999781382,0.002059741000266513,4.0,2112.0,11.004605293273926,0.057360740000149235,0.0,0.0001,0.0005854849996467237,0.0,65.0
84,17,,,1683052866,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00044198900013725506,0.018606033000651223,0.008665074999953504,0.026936037999803375,0.0021093590003147256,4.0,2144.0,10.868589401245117,0.057885820001502,0.0,0.0001,0.001127326000641915,0.0,66.0
85,17,,,1683052866,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004431810002643033,0.018300929999895743,0.008572589000323205,0.027377493000130926,0.0020947840002918383,4.0,2176.0,10.919642448425293,0.058049639001183095,0.0,0.0001,0.0012606620002770796,0.0,67.0
