_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,02_timing/backward_time_s,02_timing/dataload_cuda_move_time_s,03_hivemind/num_peers,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
10,11,,,1681397843.0,1.3125,0.0,0.06399999999985084,4401.758208,0.4201953187032311,9280.0,0.0551617909347395,184.516608,94.0,3119.013888,0.0,0.0,0.0,1.140625,6494.0,0.019760398053108377,241874.366464,2.854912,279.0,0.12799999999970169,7500.767232,0.0,9322.0,5.3,1.7500000000000002,15118.692352,90.0,,,,,,,,,,,,,,
11,12,,,1681397844.0,1.3125,0.0,0.06799999999998363,4401.815552,0.004078083585357099,9948.0,0.012744010914475669,184.516608,95.0,3119.013888,0.0,0.0,0.0,1.140625,6953.0,0.014822878740952129,241874.30912,2.854912,285.0,0.12799999999970169,7500.767232,0.0,9974.0,5.3,1.7500000000000002,15118.692352,92.0,,,,,,,,,,,,,,
12,13,,,1681397845.0,1.3125,0.0,0.07199999999988904,4855.943168,0.00407918938448766,10296.0,0.050695082440974176,184.516608,96.0,3572.334592,0.0,0.0,0.0,1.1875,7375.0,0.01571922011650472,241420.177408,2.854912,285.0,0.1289999999999054,8528.973824,0.0,10459.0,5.5,1.7500000000000002,16146.898944,94.0,,,,,,,,,,,,,,
13,14,,,1681397846.0,1.3125,0.0,0.07600000000002183,5434.068992,0.004081801333230298,11331.0,0.12216703847480478,184.516608,97.0,4147.605504,0.0,0.0,0.0,1.1875,8422.0,0.1052738019625821,240842.067968,2.854912,285.0,0.12999999999919964,9058.402304,0.0,11890.0,5.7,1.7500000000000002,17145.401344,98.0,,,,,,,,,,,,,,
14,15,,,1681397847.0,1.3125,0.0,0.07999999999992724,5434.765312,0.004080712534088342,12390.0,0.2230444155569918,184.516608,98.0,4147.605504,0.0,0.0,0.0,1.1875,9074.0,0.16093310070808503,240841.367552,2.854912,285.0,0.12999999999919964,9058.402304,0.0,12893.0,5.7,1.7500000000000002,17145.401344,101.0,,,,,,,,,,,,,,
15,16,,,1681397848.0,1.3125,0.0,0.09199999999987085,5096.951808,0.4160232852733818,13968.0,0.1370891677642887,380.60032,162.0,3923.709952,0.0,0.0,0.0,1.1875,10388.0,0.13504187197867068,241166.598144,2.854912,335.0,0.2139999999999418,8655.405056,0.0,17213.0,5.6,1.7500000000000002,18355.068928,104.0,,,,,,,,,,,,,,
16,17,,,1681397849.0,1.328125,0.0,0.09600000000000364,3786.93632,0.0040788882415930166,15012.0,0.2063981159593948,464.461824,163.0,2697.351168,0.0,0.0,0.0,1.21875,11101.0,0.200080619791543,242476.609536,2.854912,337.0,0.21499999999923602,7344.689152,0.0,18237.0,5.1,1.7500000000000002,18828.201984,107.0,,,,,,,,,,,,,,
17,18,,,1681397850.0,1.328125,0.0,0.09999999999990905,3789.5168,0.004077421554872947,16230.0,0.18342026069930803,465.555456,164.0,2698.50624,0.0,0.0,0.0,1.21875,11697.0,0.17497872402047981,242474.029056,2.854912,340.0,0.21499999999923602,7344.951296,0.0,19168.0,5.1,1.7500000000000002,18828.464128,108.0,,,,,,,,,,,,,,
18,19,,,1681397851.0,1.328125,0.0,0.10400000000004184,4103.008256,0.004077289948697666,17785.0,0.358976712408815,465.620992,165.0,3010.68288,0.0,0.0,0.0,1.21875,12330.0,0.32940839641551745,242160.545792,2.854912,344.0,0.21599999999943975,8403.058688,0.0,20410.0,5.2,1.7500000000000002,20154.482688,108.0,,,,,,,,,,,,,,
19,20,,,1681397852.0,1.328125,0.0,0.10799999999994725,3781.976064,0.004079646597476394,21398.0,0.24630069618776324,2227.28192,166.0,4476.665856,0.0,0.0,0.0,1.21875,20862.0,0.20504208247330816,240729.030656,2.854912,589.0,0.21599999999943975,7401.291776,0.0,31472.0,5.8,1.7500000000000002,24669.319168,110.0,,,,,,,,,,,,,,
20,21,,,1681397853.0,1.328125,0.0,0.12400000000002365,9454.620672,0.3864215103321403,23702.0,0.2441669137964906,2708.762624,226.0,10596.876288,0.0,0.0,0.0,1.21875,33500.0,0.14633013543234744,234566.754304,2.854912,754.0,0.26299999999991996,13057.368064,0.0,48801.0,8.2,1.7500000000000002,30868.496384,111.0,,,,,,,,,,,,,,
21,22,,,1681397854.0,1.59375,0.0,0.12799999999992906,11522.154496,0.004078870752143086,26847.0,0.5736310338788944,3726.016512,227.0,12647.34208,0.0,0.0,0.0,5.25,38062.0,0.4543798302667573,231479.914496,2.854912,756.0,0.26299999999991996,14081.380352,0.0,59039.0,9.4,2.578125,38050.349056,113.0,,,,,,,,,,,,,,
22,23,,,1681397855.0,1.59375,0.0,0.13200000000006185,10692.964352,0.11422259165449804,30283.0,0.2402769738142228,3886.596096,231.0,11783.909376,0.0,0.0,0.0,5.25,48879.0,0.17767604551634208,232159.68256,2.854912,819.0,0.2649999999994179,13057.368064,0.0,373707.0,9.1,2.578125,37184.028672,129.0,,,,,,,,,,,,,,
23,24,,,1681397856.0,1.59375,0.0,0.13999999999987267,10828.75904,0.004073170909614985,35353.0,0.37075401844531597,4947.058688,232.0,11854.270464,0.0,0.0,0.0,5.25,62127.0,0.32108042629685724,230950.33856,2.854912,1177.0,0.2649999999994179,12092.74368,0.0,435085.0,9.6,2.578125,37480.886272,141.0,,,,,,,,,,,,,,
24,25,,,1681397857.0,1.59375,0.0,0.14400000000000546,10832.44544,0.004074309854513216,38409.0,0.5462360316757766,4947.058688,233.0,11854.27456,0.0,0.0,0.0,5.25,64388.0,5.680821304136499,230946.65216,2.854912,1177.0,0.26599999999962165,12092.74368,0.0,439637.0,9.6,2.578125,37480.886272,141.0,,,,,,,,,,,,,,
25,26,,,1681397858.0,1.59375,0.0,0.14799999999991087,11431.272448,0.004047609757646931,45015.0,1.522170058888547,5094.998016,234.0,12002.627584,0.0,0.0,0.0,5.25,68776.0,119.78303453159575,230343.909376,2.854912,1200.0,0.26599999999962165,12101.292032,0.0,447060.0,9.8,2.578125,45207.20384,142.0,1.1730007827281952e-05,0.6940624532289803,0.010239101946353912,0.04774758405983448,0.0004558307118713856,,,,,,,,,
26,26,,,1681397858.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,32.0,12.662267684936523,2.17657420784235,0.0,0.0001,1.4240575078874826,0.0,0.0
27,26,,,1681397858.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00182827515527606,0.0274882260710001,0.007381371222436428,0.046519664116203785,0.0021789129823446274,1.0,64.0,12.813651084899902,0.08702495973557234,0.0,0.0001,0.0016285101883113384,0.0,1.0
28,26,,,1681397858.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015241880901157856,0.02700944524258375,0.006752096116542816,0.043072789907455444,0.0023140371777117252,1.0,96.0,12.604296684265137,0.08217942342162132,0.0,0.0001,0.0015068668872117996,0.0,2.0
29,26,,,1681397858.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001462915912270546,0.026422089897096157,0.006611392833292484,0.04328297404572368,0.0022517452016472816,1.0,128.0,12.770692825317383,0.08154697483405471,0.0,0.0001,0.0015158569440245628,0.0,3.0
30,26,,,1681397858.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013553430326282978,0.025906656868755817,0.00888662924990058,0.043803447391837835,0.002278875559568405,1.0,160.0,12.771735191345215,0.08362993597984314,0.0,0.0001,0.0013989838771522045,0.0,4.0
31,27,,,1681397859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001383594237267971,0.026024281047284603,0.008118669036775827,0.043800367042422295,0.0022823461331427097,1.0,192.0,12.655172348022461,0.08297187043353915,0.0,0.0001,0.0013626129366457462,0.0,5.0
32,27,,,1681397859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012983819469809532,0.02584494510665536,0.008061017841100693,0.04370140517130494,0.0023109870962798595,1.0,224.0,12.71875,0.08252638997510076,0.0,0.0001,0.0013096528127789497,0.0,6.0
33,27,,,1681397859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001283062156289816,0.025832545943558216,0.008328195195645094,0.044156706891953945,0.002341577783226967,1.0,256.0,12.504523277282715,0.08325457107275724,0.0,0.0001,0.0013124831020832062,0.0,7.0
34,27,,,1681397859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013020718470215797,0.025897587183862925,0.006687983870506287,0.046169635839760303,0.00235756766051054,1.0,288.0,12.611979484558105,0.08362023625522852,0.0,0.0001,0.001205389853566885,0.0,8.0
35,27,,,1681397859.0,1.609375,0.0,0.19200000000000728,11435.986944,0.04074390974574972,55198.0,2.11427468773931,5096.177664,244.0,12003.90144,0.0,0.0,0.0,5.203125,72892.0,57.89291788790875,230339.121152,2.854912,1338.0,0.2709999999997308,12101.554176,0.0,454961.0,9.8,2.609375,45207.47008,143.0,,,,,,,,,,,,,,
36,27,,,1681397859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010769972577691078,0.026379047892987728,0.006665084045380354,0.04634361993521452,0.00020192516967654228,1.0,320.0,12.574424743652344,0.08234796533361077,0.0,0.0001,0.0016812910325825214,0.0,9.0
37,27,,,1681397859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009995950385928154,0.026080511044710875,0.008452178444713354,0.04947144677862525,0.002249094657599926,1.0,352.0,12.776269912719727,0.08868810068815947,0.0,0.0001,0.0014352747239172459,0.0,10.0
38,27,,,1681397859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010448959656059742,0.02601251984015107,0.008334285113960505,0.045172730926424265,0.002255094703286886,1.0,384.0,12.689040184020996,0.08429430378600955,0.0,0.0001,0.0014747772365808487,0.0,11.0
39,27,,,1681397859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0018848669715225697,0.02733881212770939,0.005226777866482735,0.04339732835069299,0.0022242646664381027,1.0,416.0,12.519486427307129,0.08142239274457097,0.0,0.0001,0.0013503427617251873,0.0,12.0
40,28,,,1681397860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013798736035823822,0.033982555847615004,0.005917785689234734,0.04147446993738413,0.00029548676684498787,1.0,448.0,12.507291793823242,0.08485894557088614,0.0,0.0001,0.0018087737262248993,0.0,13.0
41,28,,,1681397860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00143102603033185,0.02687640069052577,0.0068466681987047195,0.04043992515653372,0.0022655059583485126,1.0,480.0,12.619043350219727,0.07926084101200104,0.0,0.0001,0.001401314977556467,0.0,14.0
42,28,,,1681397860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001397515181452036,0.0270581659860909,0.0065483106300234795,0.040943277068436146,0.0018104137852787971,1.0,512.0,12.602898597717285,0.07936679292470217,0.0,0.0001,0.0016091102734208107,0.0,15.0
43,28,,,1681397860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0016883620992302895,0.02819463424384594,0.00686133885756135,0.040313121397048235,0.002292616292834282,1.0,544.0,12.767724990844727,0.0808008685708046,0.0,0.0001,0.0014507956802845001,0.0,16.0
44,28,,,1681397860.0,1.609375,0.0,0.2400000000000091,11441.004544,0.09764067813605162,66339.0,2.2720289737396864,5096.18176,255.0,12003.926016,0.0,0.0,0.0,5.203125,77915.0,59.78968285012834,230334.500864,2.854912,1539.0,0.27599999999983993,12101.554176,0.0,464047.0,9.8,2.609375,45207.47008,145.0,,,,,0.00175830302760005,,,,,,,,,
45,28,,,1681397860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013361331075429916,0.03791197296231985,0.006955181714147329,0.04058986762538552,,1.0,576.0,12.726019859313965,0.0901990095153451,0.0,0.0001,0.0016475510783493519,0.0,17.0
46,28,,,1681397860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009969938546419144,0.02615644270554185,0.00693722115829587,0.041136201936751604,0.002214644104242325,1.0,608.0,12.679301261901855,0.07892167055979371,0.0,0.0001,0.0014801668003201485,0.0,18.0
47,28,,,1681397860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001204988919198513,0.026717437896877527,0.007880114018917084,0.04111646069213748,0.0021972241811454296,1.0,640.0,12.707377433776855,0.08072456438094378,0.0,0.0001,0.0016083386726677418,0.0,19.0
48,28,,,1681397860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012927618809044361,0.027792833745479584,0.007426823023706675,0.04081418411806226,0.002332306932657957,1.0,672.0,12.711793899536133,0.08112632669508457,0.0,0.0001,0.0014674169942736626,0.0,20.0
49,28,,,1681397860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013821739703416824,0.029102865606546402,0.006964470725506544,0.040616140235215425,0.0020942920818924904,1.0,704.0,12.632187843322754,0.08191375667229295,0.0,0.0001,0.0017538140527904034,0.0,21.0
50,29,,,1681397861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010802559554576874,0.026522903237491846,0.007827153429389,0.04060225887224078,0.0017337119206786156,1.0,736.0,12.68956184387207,0.07931601162999868,0.0,0.0001,0.0015497282147407532,0.0,22.0
51,29,,,1681397861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007495991885662079,0.02442117128521204,0.00784938270226121,0.040886344853788614,0.0020332802087068558,1.0,768.0,12.675843238830566,0.07745354529470205,0.0,0.0001,0.0015137670561671257,0.0,23.0
52,29,,,1681397861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006826869212090969,0.02397825988009572,0.007775392383337021,0.04109913110733032,0.0020935218781232834,1.0,800.0,12.603171348571777,0.07701223623007536,0.0,0.0001,0.0013832440599799156,0.0,24.0
53,29,,,1681397861.0,1.609375,0.0,0.2799999999999727,11443.89632,0.03667932238095394,77714.0,2.3322413430486617,5096.189952,264.0,12004.22912,0.0,0.0,0.0,5.203125,83212.0,55.01189929242256,230331.322368,2.854912,1710.0,0.2789999999995416,12110.385152,0.0,473594.0,9.8,2.609375,45283.237888,147.0,0.000733508262783289,0.027453945018351078,,,0.0020240689627826214,,,,,,,,,
54,29,,,1681397861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006451127585023642,0.0422434788197279,,5.0,832.0,12.715356826782227,0.08040396543219686,0.0,0.0001,0.001497836783528328,0.0,25.0
55,29,,,1681397861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000721856951713562,0.024337368085980415,0.007846943102777004,0.04110340075567365,0.0020248303189873695,5.0,864.0,12.747395515441895,0.07747158501297235,0.0,0.0001,0.0014371857978403568,0.0,26.0
56,29,,,1681397861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013135923072695732,0.03227050369605422,0.008694532793015242,0.04143181908875704,0.0016295402310788631,5.0,896.0,12.564525604248047,0.08732121717184782,0.0,0.0001,0.001981229055672884,0.0,27.0
57,29,,,1681397861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013579041697084904,0.030261693987995386,0.007999717257916927,0.04447067389264703,0.002431129105389118,5.0,928.0,12.737326622009277,0.08821555925533175,0.0,0.0001,0.0016944408416748047,0.0,28.0
58,29,,,1681397861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001253729686141014,0.030610923189669847,0.007191337179392576,0.04154006205499172,0.0018151546828448772,5.0,960.0,12.545214653015137,0.08445139694958925,0.0,0.0001,0.0020401901565492153,0.0,29.0
59,30,,,1681397862.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011075879447162151,0.029930396005511284,0.009545454755425453,0.04204245377331972,0.0017736339941620827,5.0,992.0,12.631696701049805,0.08611394977197051,0.0,0.0001,0.0017144232988357544,0.0,30.0
60,30,,,1681397862.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012063789181411266,0.03153165569528937,0.007653198204934597,0.04096580808982253,0.0021068607456982136,5.0,1024.0,12.75935173034668,0.08524224581196904,0.0,0.0001,0.0017783441580832005,0.0,31.0
61,30,,,1681397862.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001438444945961237,0.030024087987840176,0.0082526421174407,0.04322749376296997,0.0015282169915735722,5.0,1056.0,12.723382949829102,0.08597245253622532,0.0,0.0001,0.001501566730439663,0.0,32.0
62,30,,,1681397862.0,1.609375,0.0,0.3240000000000691,11446.607872,0.1019044363375547,88113.0,2.2544286597228367,5096.185856,277.0,12004.265984,0.0,0.0,0.0,5.203125,88593.0,57.69418381302434,230328.877056,2.854912,1825.0,0.28699999999935244,12110.401536,0.0,482711.0,9.8,2.609375,45283.233792,385.0,0.0013235830701887608,0.02944736508652568,,,0.0018406147137284279,,,,,,,,,
63,30,,,1681397862.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009587265085428953,0.04559538187459111,,5.0,1088.0,12.739583015441895,0.08944540051743388,0.0,0.0001,0.0016511906869709492,0.0,33.0
64,30,,,1681397862.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013912040740251541,0.028635255061089993,0.007493753917515278,0.041289465967565775,0.001635619904845953,5.0,1120.0,12.59696102142334,0.08201155671849847,0.0,0.0001,0.001566257793456316,0.0,34.0
65,30,,,1681397862.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0016140597872436047,0.030074559152126312,0.009381371084600687,0.04254501732066274,0.001954779028892517,5.0,1152.0,12.565135955810547,0.08719691634178162,0.0,0.0001,0.0016271299682557583,0.0,35.0
66,30,,,1681397862.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007083672098815441,0.02587197721004486,0.008581070695072412,0.04131559608504176,0.0009555439464747906,5.0,1184.0,12.622581481933594,0.07964151911437511,0.0,0.0001,0.002208963967859745,0.0,36.0
67,30,,,1681397862.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006086654029786587,0.025091627147048712,0.008310585282742977,0.04124782467260957,0.001702682115137577,5.0,1216.0,12.68831729888916,0.07865710696205497,0.0,0.0001,0.0016957223415374756,0.0,37.0
68,31,,,1681397863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005851946771144867,0.02524820202961564,0.00868307426571846,0.04110607085749507,0.0016523809172213078,5.0,1248.0,12.666202545166016,0.07870392734184861,0.0,0.0001,0.0014290045946836472,0.0,38.0
69,31,,,1681397863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006071953102946281,0.02531214291229844,0.0087454947642982,0.04134116601198912,0.0023212768137454987,5.0,1280.0,12.646649360656738,0.08002137765288353,0.0,0.0001,0.0016941018402576447,0.0,39.0
70,31,,,1681397863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000590865034610033,0.025629491079598665,0.00840954715386033,0.04128378489986062,0.002033430151641369,5.0,1312.0,12.70886516571045,0.07939922297373414,0.0,0.0001,0.0014521046541631222,0.0,40.0
71,31,,,1681397863.0,1.609375,0.0,0.35999999999989996,11449.11872,0.036708372647131525,99397.0,2.7591663510631963,5096.185856,285.0,12004.274176,0.0,0.0,0.0,5.203125,94554.0,61.488818515338956,230325.968896,2.854912,1944.0,0.29099999999925785,12110.41792,0.0,492793.0,9.8,2.609375,45283.237888,528.0,0.0005370937287807465,0.0242620469070971,0.00775566091760993,0.041280525736510754,0.002058081328868866,,,,,,,,,
72,31,,,1681397863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1344.0,12.573202133178711,0.07792373839765787,0.0,0.0001,0.002030329778790474,0.0,41.0
73,31,,,1681397863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005130032077431679,0.023963690269738436,0.007696269080042839,0.04145776992663741,0.0020344099029898643,5.0,1376.0,12.6912841796875,0.07713390840217471,0.0,0.0001,0.001468766015022993,0.0,42.0
74,31,,,1681397863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006773672066628933,0.0348200062289834,0.007983355782926083,0.04110017092898488,0.002011070027947426,5.0,1408.0,12.634570121765137,0.08804952539503574,0.0,0.0001,0.0014575552195310593,0.0,43.0
75,31,,,1681397863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005391729064285755,0.024103892967104912,0.007763511035591364,0.04133667564019561,0.0020848913118243217,5.0,1440.0,12.697982788085938,0.07732002064585686,0.0,0.0001,0.0014918767847120762,0.0,44.0
76,31,,,1681397863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005485531874001026,0.02460921509191394,0.009342209435999393,0.04141800897195935,0.002041161060333252,5.0,1472.0,12.774796485900879,0.07950925687327981,0.0,0.0001,0.001550109125673771,0.0,45.0
77,32,,,1681397864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005667540244758129,0.02487482177093625,0.009308668784797192,0.04480330226942897,0.0021589030511677265,5.0,1504.0,12.91015625,0.08313946472480893,0.0,0.0001,0.0014270148240029812,0.0,46.0
78,32,,,1681397864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005312631838023663,0.02396566979587078,0.007978545967489481,0.0412132041528821,0.0020041889511048794,5.0,1536.0,12.842573165893555,0.07717134803533554,0.0,0.0001,0.001478475984185934,0.0,47.0
79,32,,,1681397864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006051952950656414,0.0257865940220654,0.0078033218160271645,0.04114103224128485,0.001912066712975502,5.0,1568.0,12.74368953704834,0.07866473495960236,0.0,0.0001,0.0014165248721837997,0.0,48.0
80,32,,,1681397864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000609974842518568,0.024724657647311687,0.007863512728363276,0.04079198371618986,0.0021335831843316555,5.0,1600.0,12.50048828125,0.07764985878020525,0.0,0.0001,0.001526146661490202,0.0,49.0
