_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,2,80.0,540929.032192,1681401312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,,,1681401312,0.8,0.0,0.0,7158.431744,0.0,16.0,0.0,106.389504,0.0,321.449984,0.0,0.0,0.0,6.5375000000000005,6.0,0.0,530263.744512,2.854912,3500.0,0.0,4775.514112,0.0,45.0,2.0,1.4124999999999999,42402.029568,102.0,,,,,,,,,,,,,,
2,3,,,1681401313,0.8125,0.0,0.0,7233.626112,0.0,3243.0,0.050989856795478586,106.688512,0.0,321.80224,0.0,0.0,0.0,6.2125,1828.0,0.05920143786104829,530188.57472,2.854912,3501.0,0.0,4775.514112,0.0,2187.0,2.0,1.4375,42402.029568,102.0,,,,,,,,,,,,,,
3,4,,,1681401314,0.8125,0.0,0.004000000000019099,7510.806528,0.15913459736664062,4997.0,3.04976100363764,107.13088,2.0,593.371136,0.0,0.0,0.0,6.2125,4298.0,0.1277826589648768,529911.394304,2.854912,3534.0,0.0,5056.917504,0.0,3848.0,2.0,1.4375,42750.40256,103.0,,,,,,,,,,,,,,
4,5,,,1681401315,0.8125,0.0,0.004000000000019099,8038.268928,0.0,7446.0,35.125667536829184,107.470848,2.0,1116.540928,0.0,0.0,0.0,6.2125,6756.0,0.09065663890573342,529383.944192,2.854912,3537.0,0.0,5649.637376,0.0,7019.0,2.1,1.4375,45955.129344,105.0,,,,,,,,,,,,,,
5,6,,,1681401316,0.8125,0.0,0.004000000000019099,8043.54048,0.0,19182.0,35.0660638233201,107.515904,2.0,1117.138944,0.0,0.0,0.0,6.2125,29240.0,0.017121423507845516,529378.67264,2.854912,3580.0,0.0,5909.684224,0.0,33717.0,2.1,1.4375,46215.303168,106.0,,,,,,,,,,,,,,
6,7,,,1681401317,0.8125,0.0,0.004000000000019099,8523.42784,0.0,21347.0,0.47279685095813506,263.684096,2.0,1647.243264,0.0,0.0,0.0,6.2125,32764.0,0.022353442631977402,528888.365056,2.854912,3599.0,0.0,6294.048768,0.0,38737.0,2.2,1.4375,47404.97408,111.0,,,,,,,,,,,,,,
7,8,,,1681401318,0.8125,0.0,0.004000000000019099,8639.504384,0.0,22334.0,0.007728504710484085,339.18976,2.0,1834.561536,0.0,0.0,0.0,5.8125,34239.0,0.006332747907978384,528772.222976,2.854912,3609.0,0.0,6405.820416,0.0,39591.0,2.2,1.4249999999999998,48858.923008,113.0,,,,,,,,,,,,,,
8,9,,,1681401319,0.8125,0.0,0.008000000000009777,8998.080512,0.012252635276060752,29896.0,0.48787983475758573,1047.822336,3.0,2919.81312,0.0,0.0,0.0,5.8125,42180.0,0.0505500974814331,527705.075712,2.854912,3742.0,0.0,6848.47104,0.0,44114.0,2.4,1.4249999999999998,50480.959488,379.0,,,,,,,,,,,,,,
9,10,,,1681401320,0.8125,0.0,0.008000000000009777,11828.486144,0.0,37192.0,0.08166308898935998,1516.699648,3.0,5618.823168,0.0,0.0,0.0,5.8125,52878.0,0.0756962902804154,524405.460992,2.854912,3963.0,0.0,9056.70656,0.0,1332615.0,3.1,1.4249999999999998,55808.34816,451.0,,,,,,,,,,,,,,
