_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/backward_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,0,8.0,31557.189632,1681082329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,,,1681082329,1.25,0.0,0.0,733.92128,0.0,5.0,0.0,175.624192,0.0,396.61568,0.0,0.0,0.0,1.0,0.0,0.0,30328.446976,2.654208,86.0,0.0,1009.631232,0.0,5.0,3.9,0.25,8492.650496,25.0,,,,,,,,,,,,,,
2,1,,,1681082330,1.25,0.0,0.016000000000019554,888.819712,0.012240550149517797,2760.0,0.390821002821134,178.200576,3.0,399.282176,0.0,0.0,0.0,1.0,1048.0,0.3734961617105895,30173.55264,2.654208,100.0,0.001999999999497959,1018.155008,0.0,3197.0,4.4,0.25,8568.15616,25.0,,,,,,,,,,,,,,
3,2,,,1681082331,1.25,0.0,0.02400000000000091,1374.978048,0.016329785458525828,3582.0,0.14757405727925793,180.297728,7.0,878.411776,0.0,0.0,0.0,1.0,1566.0,0.14416138721801824,29687.394304,2.654208,108.0,0.0039999999999054126,1509.756928,0.0,4197.0,5.9,0.25,9126.735872,26.0,,,,,,,,,,,,,,
4,3,,,1681082332,1.625,0.0,0.03200000000001069,1692.585984,0.004085745464300793,4234.0,0.0697449518412757,181.346304,8.0,1195.876352,0.0,0.0,0.0,5.875,2358.0,0.06607416499393792,29369.786368,2.654208,109.0,0.004999999999199645,1845.444608,0.0,5444.0,6.9,1.25,9663.34464,28.0,,,,,,,,,,,,,,
5,4,,,1681082333,1.625,0.0,0.036000000000001364,1754.980352,0.00408594952705639,5186.0,0.10464659403206689,185.212928,9.0,1200.451584,0.0,0.0,0.0,5.875,3376.0,0.10058458551837966,29307.387904,2.654208,109.0,0.0059999999994033715,1856.200704,0.0,7334.0,7.1,1.25,9841.741824,31.0,,,,,,,,,,,,,,
6,5,,,1681082334,1.625,0.0,0.04800000000000182,2452.586496,0.43301044596771476,5810.0,0.08722920117884396,392.241152,48.0,2082.512896,0.0,0.0,0.0,5.875,4035.0,0.169846815583044,28597.198848,2.654208,133.0,0.05399999999917782,2531.729408,0.0,8318.0,9.4,1.25,10922.102784,34.0,,,,,,,,,,,,,,
7,6,,,1681082335,1.625,0.0,0.060000000000002274,2114.994176,0.024513662428780565,6865.0,0.16124595593990748,461.877248,53.0,1808.171008,0.0,0.0,0.0,5.875,4905.0,0.8104271061284697,28934.795264,2.654208,137.0,0.057999999999992724,2187.743232,0.0,9625.0,8.3,1.25,12121.62048,38.0,,,,,,,,,,,,,,
8,7,,,1681082336,1.625,0.0,0.06399999999999295,4258.791424,0.004035519699593759,9150.0,0.12186954218478473,1254.588416,54.0,4724.801536,0.0,0.0,0.0,5.875,6141.0,0.09868106767076186,25999.273984,2.654208,508.0,0.058999999999286956,4351.83616,0.0,13353.0,17.6,1.25,15412.477952,41.0,,,,,,,,,,,,,,
9,8,,,1681082337,1.875,0.0,0.06800000000001205,4782.104576,0.0040808889627268925,11786.0,0.22765302838889842,1507.852288,55.0,4978.29888,0.0,0.0,0.0,9.5,7721.0,0.21022157496504465,25222.610944,2.654208,690.0,0.058999999999286956,4351.83616,0.0,216527.0,20.1,2.0,18249.433088,44.0,,,,,,,,,,,,,,
10,9,,,1681082338,1.875,0.0,0.07200000000000273,5417.586688,0.004081661697138721,14577.0,0.31962918762112513,2046.500864,56.0,5800.357888,0.0,0.0,0.0,9.5,9257.0,2.8453885502375704,24048.390144,2.654208,871.0,0.05999999999949068,4660.768768,0.0,237289.0,23.8,2.0,19297.964032,46.0,,,,,,,,,,,,,,
11,10,,,1681082339,1.875,0.0,0.08400000000000318,5951.680512,0.0979351470220305,17383.0,0.4706912363906546,2124.099584,59.0,5878.04672,0.0,0.0,0.0,9.5,11996.0,243.52008671284696,23415.816192,2.654208,878.0,0.06299999999919237,4661.0432,0.0,241862.0,25.8,2.0,19497.361408,50.0,0.00650076099918806,,,,,,,,,,,,,
12,11,,,1681082340,1.875,0.0,0.08799999999999386,6472.331264,0.004082914012273401,18680.0,0.31271772064796677,2283.573248,60.0,6041.468928,0.0,0.0,0.0,9.5,12725.0,0.16273442615657055,22895.161344,2.654208,881.0,0.06299999999919237,4678.946816,0.0,243644.0,27.4,2.0,19960.66816,52.0,,,,,,,,,,,,,,
13,12,,,1681082341,1.875,0.0,0.09600000000000364,6790.619136,0.004084382653556927,19264.0,0.19531645481746743,2370.863104,61.0,6203.027456,0.0,0.0,0.0,9.5,13177.0,0.08648999362742747,22576.873472,2.654208,886.0,0.0639999999993961,4761.575424,0.0,244780.0,28.5,2.0,28135.264256,53.0,,0.0003975239997089375,2.180723528999806,0.4226150099984807,,,,,,,,,,
14,13,,,1681082342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.10381884999878821,32.0,7.1793212890625,3.440178582995941,0.0,0.0001,0.7261229089999688,0.0,0.0
15,13,,,1681082342,2.0,0.0,0.10400000000001342,6795.440128,0.008171825196179748,20772.0,0.30429674478497765,2369.118208,63.0,6201.479168,0.0,0.0,0.0,9.75,14186.0,26.79111344582748,22572.060672,2.654208,909.0,0.06499999999959982,4761.837568,0.0,246578.0,28.5,2.25,28116.250624,55.0,0.006840935000582249,0.0005692929989891127,0.029734834000919363,0.33050027299941576,,0.10367921800025215,,,,,,,,
16,14,,,1681082343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,64.0,7.2237548828125,0.47596936899935827,0.0,0.0001,0.004644815999199636,0.0,1.0
17,14,,,1681082343,2.0,0.0,0.11199999999999477,6799.208448,0.00817179216015758,22410.0,0.4381644729421761,2369.204224,65.0,6201.581568,0.0,0.0,0.0,9.75,15249.0,26.37496194991451,22568.292352,2.654208,924.0,0.06700000000000728,4761.837568,0.0,248507.0,28.5,2.25,28116.250624,57.0,0.006601621998925111,0.0006416070009436226,0.026910886999758077,0.3377605149998999,,0.10384559100020851,,,,,,,,
18,14,,,1681082343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,96.0,7.1910400390625,0.48051346200008993,0.0,0.0001,0.004753240000354708,0.0,2.0
19,15,,,1681082344,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005840653000632301,0.000632117000350263,0.025495137000689283,0.33712933199967665,1.0,0.10343612399992708,128.0,7.15283203125,0.47820687500279746,0.0,0.0001,0.005673512001521885,0.0,3.0
20,15,,,1681082344,2.0,0.0,0.12399999999999523,6799.630336,0.01224944362383448,24316.0,0.37659861739014566,2369.204224,68.0,6201.602048,0.0,0.0,0.0,9.75,16504.0,29.274694909405284,22587.138048,2.654208,944.0,0.06799999999930151,4761.870336,0.0,250723.0,28.4,2.25,28116.250624,60.0,0.00672716400003992,0.0007276530013768934,0.024581612000474706,,,,,,,,,,,
21,16,,,1681082345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34194701299929875,1.0,0.10363500499988731,160.0,7.0352783203125,0.4817461189995811,0.0,0.0001,0.0041276719985035015,0.0,4.0
22,16,,,1681082345,2.0,0.0,0.132000000000005,6802.358272,0.049022871384264054,25945.0,0.2695539817696054,2369.183744,72.0,6201.581568,0.0,0.0,0.0,9.75,17944.0,51.42934062442651,22565.138432,2.654208,964.0,0.07099999999991269,4761.870336,0.0,252940.0,28.5,2.25,28116.250624,63.0,0.006787553000322077,0.0006171790009830147,0.02527420000114944,,,,,,,,,,,
23,17,,,1681082346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33560646799924143,1.0,0.10509224299858033,192.0,7.1495361328125,0.477425236000272,0.0,0.0001,0.004047592999995686,0.0,5.0
24,17,,,1681082346,2.0,0.0,0.14400000000000546,6802.325504,0.008171790213028003,28065.0,0.5590095046788356,2369.216512,74.0,6201.729024,0.0,0.0,0.0,9.75,19301.0,30.07487734196887,22565.02784,2.654208,978.0,0.07299999999941065,4770.4064,0.0,255410.0,28.5,2.25,28191.752192,65.0,0.006790306000766577,0.0006117100001574727,0.02723602799960645,0.33398453700101527,,,,,,,,,,
25,18,,,1681082347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.10349479300020903,224.0,7.28173828125,0.4763386940012424,0.0,0.0001,0.004221319999487605,0.0,6.0
26,18,,,1681082347,2.0,0.0,0.1560000000000059,6804.303872,0.07763115774709764,29708.0,0.391499482728494,2369.18784,79.0,6201.708544,0.0,0.0,0.0,9.875,20437.0,31.86353632553593,22563.188736,2.654208,994.0,0.07600000000002183,4770.410496,0.0,257380.0,28.5,2.375,28191.756288,66.0,0.006779973000448081,0.0007678809997742064,0.02703810999992129,0.3379167660004896,,0.10388693200002308,,,,,,,,
27,19,,,1681082348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,256.0,7.125,0.48073683500115294,0.0,0.0001,0.004347173000496696,0.0,7.0
28,19,,,1681082348,2.0,0.0,0.1640000000000157,6804.328448,0.008173086736901846,31208.0,0.39806284645702295,2369.216512,81.0,6201.737216,0.0,0.0,0.0,9.875,21488.0,27.048327715611293,22563.160064,2.654208,1003.0,0.07699999999931606,4770.410496,0.0,259223.0,28.5,2.375,28191.756288,69.0,0.0067916099997091806,0.000767537998399348,0.026439760000357637,0.33743270299964934,,0.10408357200140017,,,,,,,,
29,20,,,1681082349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,288.0,7.3597412109375,0.4801420780004264,0.0,0.0001,0.004626895000910736,0.0,8.0
30,20,,,1681082349,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006690256999718258,0.0007274010004039155,0.02497238199975982,0.34005359900038457,4.0,0.10338816300100007,320.0,6.980712890625,0.48057551300189516,0.0,0.0001,0.004743711000628537,0.0,9.0
31,20,,,1681082349,2.0,0.0,0.17600000000001614,6814.37184,0.012256554308659988,33365.0,0.515884435377801,2369.216512,84.0,6201.737216,0.0,0.0,0.0,9.875,22777.0,36.12732692331023,22572.253184,2.654208,1033.0,0.07999999999992724,4770.414592,0.0,261620.0,28.5,2.375,28191.756288,72.0,0.006306111999947461,0.0006949810012883972,0.027739379000195186,,,,,,,,,,,
32,21,,,1681082350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33760950100077025,4.0,0.10386957700029598,352.0,7.1771240234375,0.4814981240015186,0.0,0.0001,0.005278573999021319,0.0,10.0
33,21,,,1681082350,2.0,0.0,0.1839999999999975,6818.402304,0.008171545342981047,35041.0,0.44027392539304533,2369.18784,86.0,6201.708544,0.0,0.0,0.0,9.875,24186.0,51.51299091358665,22549.086208,2.654208,1054.0,0.08099999999922147,4770.418688,0.0,263892.0,28.5,2.375,28191.756288,74.0,0.006644367000262719,0.000671200999931898,0.025669132999610156,,,,,,,,,,,
34,22,,,1681082351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.339727264999965,4.0,0.10469060500145133,384.0,7.3497314453125,0.48143128100127797,0.0,0.0001,0.00402871000005689,0.0,11.0
35,22,,,1681082351,2.0,0.0,0.19200000000000728,6819.831808,0.008171525909190904,36347.0,0.3026576788035074,2369.216512,88.0,6201.786368,0.0,0.0,0.0,9.875,25185.0,33.45154578570884,22547.791872,2.654208,1067.0,0.0819999999994252,4770.680832,0.0,265622.0,28.5,2.375,28192.018432,75.0,0.006837971999630099,0.0006574309991265181,0.027159318999110837,,,,,,,,,,,
36,23,,,1681082352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33735953100040206,4.0,0.10361781400024483,416.0,7.1239013671875,0.4799910009969608,0.0,0.0001,0.004358933998446446,0.0,12.0
37,23,,,1681082352,2.125,0.0,0.20400000000000773,6819.815424,0.036774708988845904,37690.0,0.3621686347038848,2369.18784,92.0,6201.757696,0.0,0.0,0.0,10.125,26228.0,28.846112058839715,22547.677184,2.654208,1079.0,0.08499999999912689,4770.684928,0.0,267385.0,28.5,2.625,28192.018432,78.0,0.006627168999330024,0.0006296369992924156,0.024499197999830358,0.3391724199991586,,0.10476525000012771,,,,,,,,
38,24,,,1681082353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,448.0,7.1131591796875,0.4796948289967986,0.0,0.0001,0.0040011549990595086,0.0,13.0
39,24,,,1681082353,2.125,0.0,0.2120000000000175,6820.753408,0.008173601960347911,39264.0,0.5422035487188637,2369.216512,94.0,6201.786368,0.0,0.0,0.0,10.125,27268.0,24.198132186997473,22546.735104,2.654208,1095.0,0.08599999999933061,4770.684928,0.0,269271.0,28.6,2.625,28192.018432,81.0,0.006787406999137602,0.0006256819997361163,0.025592702000722056,0.3396160140000575,,0.10439457900065463,,,,,,,,
40,25,,,1681082354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,480.0,7.4512939453125,0.4811410809998051,0.0,0.0001,0.004124696999497246,0.0,14.0
41,25,,,1681082354,2.125,0.0,0.22400000000001796,6819.311616,0.19205963480991498,40643.0,0.48881667194543393,2369.18784,131.0,6201.757696,0.0,0.0,0.0,10.125,28386.0,27.83927711660922,22548.180992,2.654208,1107.0,0.1289999999999054,4770.689024,0.0,271091.0,28.5,2.625,28192.018432,82.0,0.00660057200002484,0.0007643879998795455,0.025637398000981193,0.33966055100063386,,0.10466845399969316,,,,,,,,
42,25,,,1681082354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,512.0,7.239013671875,0.48139248700135795,0.0,0.0001,0.004061124000145355,0.0,15.0
43,26,,,1681082355,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006854950001070392,0.0007054340003378456,0.025918793999153422,0.3396580740009085,4.0,0.10486544400009734,544.0,7.1322021484375,0.48205507100283285,0.0,0.0001,0.004052375001265318,0.0,16.0
44,26,,,1681082355,2.125,0.0,0.2400000000000091,6817.128448,0.012258571621486797,42506.0,0.4583237312432645,2369.18784,134.0,6201.757696,0.0,0.0,0.0,10.125,29675.0,39.35517851508046,22569.504768,2.654208,1129.0,0.13099999999940337,4770.697216,0.0,273345.0,28.5,2.625,28192.018432,84.0,0.006775703999664984,0.0008113119984045625,0.025877736999973422,,,,,,,,,,,
45,27,,,1681082356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3394725220005057,4.0,0.1054107149993797,576.0,7.00604248046875,0.48277703099847713,0.0,0.0001,0.00442904100054875,0.0,17.0
46,27,,,1681082356,2.125,0.0,0.25200000000000955,6823.936,0.012258656180180332,44621.0,0.868249651234514,2369.216512,137.0,6202.212352,0.0,0.0,0.0,10.125,31103.0,40.68789247492816,22543.556608,2.654208,1140.0,0.13299999999981083,4770.766848,0.0,275848.0,28.6,2.625,28192.018432,85.0,0.006820782000431791,0.0007065500012686243,0.02462062899940065,,,,,,,,,,,
47,28,,,1681082357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3422757370008185,8.0,0.1059611139990011,608.0,7.2960205078125,0.4846930670009897,0.0,0.0001,0.004308255000069039,0.0,18.0
48,28,,,1681082357,2.125,0.0,0.26400000000001,6823.686144,0.0490371090259316,46221.0,0.9921873651577386,2369.18784,141.0,6202.18368,0.0,0.0,0.0,10.375,32231.0,32.70447140613564,22543.798272,2.654208,1184.0,0.13499999999930878,4771.028992,0.0,277776.0,28.6,2.75,28192.280576,86.0,0.006738198999300948,0.0006273159997363109,0.02439604899882397,0.3422033380011271,,,,,,,,,,
49,29,,,1681082358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.10456940999938524,640.0,7.40576171875,0.4826674859978084,0.0,0.0001,0.004133173999434803,0.0,19.0
50,29,,,1681082358,2.125,0.0,0.2720000000000198,6824.136704,0.00817270181989158,47581.0,0.6903059821534014,2369.216512,143.0,6202.212352,0.0,0.0,0.0,10.375,33296.0,24.815826448418985,22543.343616,2.654208,1198.0,0.1359999999995125,4771.028992,0.0,279526.0,28.6,2.75,28192.280576,87.0,0.006984788000409026,0.0006881119988975115,0.026922643000943935,0.338433986000382,,0.10508221200143453,,,,,,,,
51,30,,,1681082359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,672.0,7.202880859375,0.4825797000012244,0.0,0.0001,0.0044679589991574176,0.0,20.0
52,30,,,1681082359,2.125,0.0,0.2920000000000016,6824.472576,0.4288810810179255,49241.0,0.7721375220989973,2369.18784,217.0,6202.18368,0.0,0.0,0.0,10.375,34476.0,31.198976576359385,22543.020032,2.654208,1213.0,0.27999999999974534,4771.033088,0.0,281528.0,28.6,2.75,28192.280576,89.0,0.0068988369985163445,0.0007168720003392082,0.026511533998927916,0.34108032200128946,,0.10495887300021423,,,,,,,,
53,31,,,1681082360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,704.0,7.0963134765625,0.48425954800040927,0.0,0.0001,0.004093110001122113,0.0,21.0
54,31,,,1681082360,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006738517999110627,0.0007663939995836699,0.026507577998927445,0.3418629679999867,8.0,0.10466827700111025,736.0,7.0667724609375,0.4847834949978278,0.0,0.0001,0.004239759999109083,0.0,22.0
55,31,,,1681082360,2.125,0.0,0.3079999999999927,6825.156608,0.016344898229006963,51204.0,0.9184907020334842,2369.122304,221.0,6202.12224,0.0,0.0,0.0,10.375,35813.0,32.699381530392316,22561.615872,2.654208,1238.0,0.282999999999447,4771.037184,0.0,283768.0,28.5,2.75,28192.284672,92.0,0.00682705100007297,0.0006587079988094047,0.02902344200083462,,,,,,,,,,,
56,32,,,1681082361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.339062389000901,8.0,0.10490866699910839,768.0,7.1168212890625,0.4855758400008199,0.0,0.0001,0.005095583001093473,0.0,23.0
57,32,,,1681082361,2.125,0.0,0.3199999999999932,6825.394176,0.016343949706678445,52826.0,0.6250443499549921,2369.212416,225.0,6202.228736,0.0,0.0,0.0,10.375,37195.0,53.591172645174474,22541.963264,2.654208,1249.0,0.2849999999998545,4771.037184,0.0,285995.0,28.6,2.75,28192.280576,94.0,0.006803819000197109,0.0006523249994643265,0.02527012099926651,,,,,,,,,,,
58,33,,,1681082362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34265133700137085,8.0,0.10458244100118463,800.0,7.2431640625,0.4845327280017955,0.0,0.0001,0.004572685000312049,0.0,24.0
59,33,,,1681082362,2.25,0.0,0.33600000000001273,6822.629376,0.12666579096254854,54189.0,0.8453936009289715,2369.183744,233.0,6202.200064,0.0,0.0,0.0,10.5,38056.0,11.097533744312706,22544.867328,2.654208,1264.0,0.29499999999916326,4771.04128,0.0,287535.0,28.6,2.875,28192.280576,95.0,0.0068202649999875575,0.0006179400006658398,0.025650845000200206,,,,,,,,,,,
60,34,,,1681082363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3442691439995542,8.0,0.10511365399906936,832.0,7.089111328125,0.48697784499927366,0.0,0.0001,0.00450599699979648,0.0,25.0
61,34,,,1681082363,2.25,0.0,0.3439999999999941,6861.88544,0.008172559915191857,55927.0,0.8275435204630374,2369.212416,235.0,6202.228736,0.0,0.0,0.0,10.5,39518.0,57.37717279495052,22505.607168,2.654208,1287.0,0.295999999999367,4771.04128,0.0,289888.0,28.7,2.875,28192.280576,99.0,0.006710406001730007,0.0007268359986483119,0.024641986999995424,0.34211398700063,,0.10506020600041666,,,,,,,,
62,35,,,1681082364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,864.0,7.0948486328125,0.4837098340030934,0.0,0.0001,0.004456412001673016,0.0,26.0
63,35,,,1681082364,2.25,0.0,0.35200000000000387,6861.365248,0.008172697928396522,57526.0,0.8224415784755229,2369.183744,237.0,6202.200064,0.0,0.0,0.0,10.5,40744.0,26.603169314536427,22506.123264,2.654208,1308.0,0.29799999999977445,4771.045376,0.0,291937.0,28.7,2.875,28192.280576,101.0,0.006603957999686827,0.0007261329992616083,0.02516234700124187,0.34222798199880344,,0.10520801300117455,,,,,,,,
64,36,,,1681082365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,896.0,7.3531494140625,0.48492773399993894,0.0,0.0001,0.0049993009997706395,0.0,27.0
65,36,,,1681082365,2.25,0.0,0.3640000000000043,6861.4144,0.05721144384570337,59437.0,1.0347305791973864,2369.212416,241.0,6202.228736,0.0,0.0,0.0,10.5,41998.0,34.35682888514818,22506.061824,2.654208,1320.0,0.2999999999992724,4771.045376,0.0,294167.0,28.7,2.875,28192.280576,103.0,0.0069894329990347615,0.0006877120013086824,0.025334989000839414,0.34193579699967813,,0.10442356600105995,,,,,,,,
66,36,,,1681082365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,928.0,7.4713134765625,0.4832761590023438,0.0,0.0001,0.0039046620004228316,0.0,28.0
67,37,,,1681082366,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0067042919999948936,0.0007056359991111094,0.03048324300107197,0.34029102500062436,8.0,0.10453593600141176,960.0,7.149169921875,0.48770257600153855,0.0,0.0001,0.00498244399932446,0.0,29.0
68,37,,,1681082366,2.25,0.0,0.37999999999999545,6861.68064,0.028603143299021853,61944.0,0.9077507603265658,2369.212416,248.0,6202.499072,0.0,0.0,0.0,10.5,43662.0,41.070091459762196,22524.94848,2.654208,1361.0,0.30499999999938154,4771.385344,0.0,297015.0,28.6,2.875,28192.54272,105.0,0.00788028100032534,0.0007322149995161453,0.027029684999433812,,,,,,,,,,,
69,38,,,1681082367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34236767099901044,8.0,0.10549762200025725,992.0,7.177978515625,0.48776769699725264,0.0,0.0001,0.004260222998709651,0.0,30.0
70,38,,,1681082367,2.375,0.0,0.3919999999999959,6861.312,0.008171057582804581,64242.0,0.9924403755798974,2369.183744,250.0,6202.4704,0.0,0.0,0.0,11.625,45417.0,55.7265807887719,22506.319872,2.654208,1374.0,0.30599999999958527,4771.385344,0.0,299945.0,28.7,3.25,28192.54272,106.0,0.006572332000359893,0.0009225449994119117,0.025925828000254114,,,,,,,,,,,
71,39,,,1681082368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3418134009989444,8.0,0.10493988400048693,1024.0,7.3031005859375,0.48448344899952644,0.0,0.0001,0.004309459000069182,0.0,31.0
72,39,,,1681082368,2.375,0.0,0.4000000000000057,6861.172736,0.008170169655374565,66087.0,0.7328817714281165,2369.212416,252.0,6202.499072,0.0,0.0,0.0,11.625,46712.0,30.483182247376753,22506.45504,2.654208,1388.0,0.3079999999999927,4771.385344,0.0,302146.0,28.7,3.25,28192.54272,108.0,0.006644570999924326,0.0008977380002761493,0.03601590399921406,0.3313428040000872,,,,,,,,,,
73,40,,,1681082369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.10556997899948328,1056.0,7.357421875,0.4855058889988868,0.0,0.0001,0.0050348929999017855,0.0,32.0
