_timestamp,03_hivemind/overshot_TBS,03_hivemind/per_epoch_training_samples,03_hivemind/actual_total_samples_per_second,03_hivemind/optimistic_total_samples_per_second,03_hivemind/num_peers,03_hivemind/reached_TBS,04_peers/peer_1_epoch_oos,03_hivemind/epoch_s,03_hivemind/global_epoch,03_hivemind/epoch_based_sps,03_hivemind/eta_next_epoch_s,03_hivemind/num_clients,04_peers/peer_2_epoch_oos,03_hivemind/estimated_current_samples,_runtime,04_peers/peer_2_epoch,03_hivemind/total_training_samples,04_peers/peer_1_samples_per_second,03_hivemind/global_samples_accumulated,03_hivemind/next_fetch_time_s,_step,04_peers/peer_1_epoch,03_hivemind/undershot_TBS,04_peers/peer_2_samples_per_second,04_peers/peer_1_samples_accumulated,04_peers/peer_2_samples_accumulated
1681402029.0,,,1729.6379166452734,1729.6379166452734,2,,0.0,,0,,0.0,0,0.0,236588,207,0.0,,244.58,32672,0.5,123,0.0,,1485.05,10144.0,22528.0
1681402031.0,,,1729.6379166452734,1729.6379166452734,2,,0.0,,0,,0.0,0,0.0,238635,209,0.0,,244.58,32672,0.5,124,0.0,,1485.05,10144.0,22528.0
1681402032.0,,,1729.6379166452734,1729.6379166452734,2,,0.0,,0,,0.0,0,0.0,240686,210,0.0,,244.58,32672,0.5,125,0.0,,1485.05,10144.0,22528.0
1681402033.0,,,1729.6379166452734,1729.6379166452734,2,,0.0,,0,,0.0,0,0.0,242731,211,0.0,,244.58,32672,0.5,126,0.0,,1485.05,10144.0,22528.0
1681402034.0,,,1729.6379166452734,1729.6379166452734,2,,0.0,,0,,0.0,0,0.0,244783,212,0.0,,244.58,32672,0.5,127,0.0,,1485.05,10144.0,22528.0
1681402035.0,,,1729.6379166452734,1729.6379166452734,2,,0.0,,0,,0.0,0,0.0,246845,213,0.0,,244.58,32672,0.5,128,0.0,,1485.05,10144.0,22528.0
1681402037.0,,,1729.6379166452734,1729.6379166452734,2,,0.0,,0,,0.0,0,0.0,248902,215,0.0,,244.58,32672,0.5,129,0.0,,1485.05,10144.0,22528.0
1681402038.0,,,1729.6379166452734,1729.6379166452734,2,,0.0,,0,,0.0,0,0.0,250959,216,0.0,,244.58,32672,0.5,130,0.0,,1485.05,10144.0,22528.0
1681402039.0,,,1729.6379166452734,1729.6379166452734,2,,0.0,,0,,0.0,0,0.0,253005,217,0.0,,244.58,32672,0.5,131,0.0,,1485.05,10144.0,22528.0
1681402040.0,,,1729.6379166452734,1729.6379166452734,2,,0.0,,0,,0.0,0,0.0,255057,218,0.0,,244.58,32672,0.5,132,0.0,,1485.05,10144.0,22528.0
1681402041.0,,,1729.6379166452734,1729.6379166452734,2,,0.0,,0,,0.0,0,0.0,257104,219,0.0,,244.58,32672,0.5,133,0.0,,1485.05,10144.0,22528.0
1681402042.0,,,1729.6379166452734,1729.6379166452734,2,,0.0,,0,,0.0,0,0.0,259152,220,0.0,,244.58,32672,0.5,134,0.0,,1485.05,10144.0,22528.0
1681402047.0,,,1729.6379166452734,1729.6379166452734,2,,0.0,,0,,0.0,0,0.0,266396,225,0.0,,244.58,32672,0.5,135,0.0,,1485.05,10144.0,22528.0
1681402048.0,,,1729.6379166452734,1729.6379166452734,2,,0.0,,0,,0.0,0,0.0,268454,226,0.0,,244.58,32672,0.5,136,0.0,,1485.05,10144.0,22528.0
1681402049.0,,,1729.6379166452734,1729.6379166452734,2,,0.0,,0,,0.0,0,0.0,270495,227,0.0,,244.58,32672,0.5,137,0.0,,1485.05,10144.0,22528.0
1681402050.0,,,1729.6379166452734,1729.6379166452734,2,,0.0,,0,,0.0,0,0.0,272540,228,0.0,,244.58,32672,0.5,138,0.0,,1485.05,10144.0,22528.0
1681402051.0,,,1729.6379166452734,1729.6379166452734,2,,0.0,,0,,0.0,0,0.0,274587,229,0.0,,244.58,32672,0.5,139,0.0,,1485.05,10144.0,22528.0
1681402053.0,,,1729.6379166452734,1729.6379166452734,2,,0.0,,0,,0.0,0,0.0,276634,231,0.0,,244.58,32672,0.5,140,0.0,,1485.05,10144.0,22528.0
1681402054.0,,,1729.6379166452734,1729.6379166452734,2,,0.0,,0,,0.0,0,0.0,278685,232,0.0,,244.58,32672,0.5,141,0.0,,1485.05,10144.0,22528.0
1681402055.0,,,1729.6379166452734,1729.6379166452734,2,,0.0,,0,,0.0,0,0.0,280729,233,0.0,,244.58,32672,0.5,142,0.0,,1485.05,10144.0,22528.0
1681402056.0,,,1729.6379166452734,1729.6379166452734,2,,0.0,,0,,0.0,0,0.0,282776,234,0.0,,244.58,32672,0.5,143,0.0,,1485.05,10144.0,22528.0
1681402057.0,,,1729.6379166452734,1729.6379166452734,2,,0.0,,0,,0.0,0,0.0,284949,235,0.0,,244.58,32672,0.5,144,0.0,,1485.05,10144.0,22528.0
1681402059.0,,,1729.6379166452734,1729.6379166452734,2,,0.0,,0,,0.0,0,0.0,286996,237,0.0,,244.58,32672,0.5,145,0.0,,1485.05,10144.0,22528.0
1681402060.0,,,1729.6379166452734,1729.6379166452734,2,,0.0,,0,,0.0,0,0.0,289051,238,0.0,,244.58,32672,0.5,146,0.0,,1485.05,10144.0,22528.0
1681402061.0,,,1729.6379166452734,1729.6379166452734,2,,0.0,,0,,0.0,0,0.0,291098,239,0.0,,244.58,32672,0.5,147,0.0,,1485.05,10144.0,22528.0
1681402062.0,,,1729.6379166452734,1729.6379166452734,2,,0.0,,0,,0.0,0,0.0,293149,240,0.0,,244.58,32672,0.5,148,0.0,,1485.05,10144.0,22528.0
1681402063.0,,,1729.6379166452734,1729.6379166452734,2,,0.0,,0,,0.0,0,0.0,295206,241,0.0,,244.58,32672,0.5,149,0.0,,1485.05,10144.0,22528.0
1681402065.0,,,1729.6379166452734,1729.6379166452734,2,,0.0,,0,,0.0,0,0.0,297256,243,0.0,,244.58,32672,0.5,150,0.0,,1485.05,10144.0,22528.0
1681402066.0,,,1729.6379166452734,1729.6379166452734,2,,0.0,,0,,0.0,0,0.0,299319,244,0.0,,244.58,32672,0.5,151,0.0,,1485.05,10144.0,22528.0
1681402067.0,,,1729.6379166452734,1729.6379166452734,2,,0.0,,0,,0.0,0,0.0,301366,245,0.0,,244.58,32672,0.5,152,0.0,,1485.05,10144.0,22528.0
1681402068.0,,,1485.320194563296,1485.320194563296,2,,0.0,,1,,21.05,0,0.0,1503,246,0.0,,244.58,864,8.42,153,0.0,,1485.05,10144.0,22528.0
1681402069.0,0.0,32672.0,1306.8852021652397,1306.8852021652397,2,0.0,0.0,196.7689597159624,1,166.04244921131004,22.98,0,0.0,2730,247,1.0,32672.0,214.35,2176,9.19,154,1.0,1.0,1270.97,352.0,512.0
1681402070.0,,,1478.5512557117322,1478.5512557117322,2,,0.0,,1,,18.89,0,0.0,4835,248,1.0,,236.25,4256,7.56,155,1.0,,1070.64,640.0,1536.0
1681402072.0,,,1599.6808845430185,1599.6808845430185,2,,0.0,,1,,16.15,0,0.0,6929,250,1.0,,152.7,5280,6.46,156,1.0,,1325.86,672.0,3584.0
1681402073.0,,,1278.5566751009335,1278.5566751009335,2,,0.0,,1,,19.86,0,0.0,7380,251,1.0,,169.43,6848,7.94,157,1.0,,1430.25,928.0,4352.0
1681402074.0,,,1441.9412440374122,1441.9412440374122,2,,0.0,,1,,16.17,0,0.0,9458,252,1.0,,212.07,8672,6.47,158,1.0,,1066.49,1216.0,5632.0
1681402075.0,,,1674.9494822870172,1674.9494822870172,2,,0.0,,1,,12.5,0,0.0,11831,253,1.0,,234.67,11040,5.0,159,1.0,,1207.27,1504.0,7168.0
1681402076.0,,,1762.7499665553846,1762.7499665553846,2,,0.0,,1,,10.66,0,0.0,13975,254,1.0,,245.93,13120,4.26,160,1.0,,1429.02,1824.0,9216.0
1681402078.0,,,1808.5558595153063,1808.5558595153063,2,,0.0,,1,,9.21,0,0.0,16104,256,1.0,,249.54,15456,3.69,161,1.0,,1513.21,2112.0,11008.0
1681402079.0,,,1757.7550398927704,1757.7550398927704,2,,0.0,,1,,8.37,0,0.0,18051,257,1.0,,251.09,17312,3.35,162,1.0,,1557.47,2400.0,13056.0
1681402080.0,,,1742.3888407989573,1742.3888407989573,2,,0.0,,1,,7.28,0,0.0,20084,258,1.0,,251.78,19392,2.91,163,1.0,,1505.97,2720.0,14592.0
1681402081.0,,,1732.890316658094,1732.890316658094,2,,0.0,,1,,6.12,0,0.0,22156,259,1.0,,251.95,21472,2.45,164,1.0,,1490.43,3008.0,16384.0
1681402082.0,,,1681.8933345045564,1681.8933345045564,2,,0.0,,1,,5.13,0,0.0,24145,260,1.0,,252.07,23584,2.05,165,1.0,,1480.82,3296.0,18176.0
1681402084.0,,,1828.953946406588,1828.953946406588,2,,0.0,,1,,3.4,0,0.0,26553,262,1.0,,251.51,25408,1.36,166,1.0,,1430.38,3616.0,19968.0
1681402085.0,,,1760.0984658458851,1760.0984658458851,2,,0.0,,1,,2.48,0,0.0,28409,263,1.0,,251.59,27744,0.99,167,1.0,,1577.37,3904.0,21504.0
1681402086.0,,,1781.1546898016427,1781.1546898016427,2,,0.0,,1,,1.3,0,0.0,30456,264,1.0,,251.4,29856,0.52,168,1.0,,1508.7,4192.0,23552.0
1681402087.0,,,1728.630619418764,1728.630619418764,2,,0.0,,1,,0.23,0,0.0,32367,265,1.0,,251.74,31680,0.5,169,1.0,,1529.41,4512.0,25344.0
1681402088.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,34172,266,1.0,,251.5,32832,0.5,170,1.0,,1477.13,4800.0,26880.0
1681402089.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,36093,267,1.0,,251.54,32832,0.5,171,1.0,,1371.31,4928.0,27904.0
1681402091.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,38015,269,1.0,,251.54,32832,0.5,172,1.0,,1371.31,4928.0,27904.0
1681402092.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,39957,270,1.0,,251.54,32832,0.5,173,1.0,,1371.31,4928.0,27904.0
1681402093.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,41883,271,1.0,,251.54,32832,0.5,174,1.0,,1371.31,4928.0,27904.0
1681402094.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,43810,272,1.0,,251.54,32832,0.5,175,1.0,,1371.31,4928.0,27904.0
1681402095.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,45736,273,1.0,,251.54,32832,0.5,176,1.0,,1371.31,4928.0,27904.0
1681402097.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,47664,275,1.0,,251.54,32832,0.5,177,1.0,,1371.31,4928.0,27904.0
1681402098.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,49590,276,1.0,,251.54,32832,0.5,178,1.0,,1371.31,4928.0,27904.0
1681402099.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,51517,277,1.0,,251.54,32832,0.5,179,1.0,,1371.31,4928.0,27904.0
1681402100.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,53434,278,1.0,,251.54,32832,0.5,180,1.0,,1371.31,4928.0,27904.0
1681402101.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,55368,279,1.0,,251.54,32832,0.5,181,1.0,,1371.31,4928.0,27904.0
1681402103.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,57291,281,1.0,,251.54,32832,0.5,182,1.0,,1371.31,4928.0,27904.0
1681402104.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,59221,282,1.0,,251.54,32832,0.5,183,1.0,,1371.31,4928.0,27904.0
1681402105.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,61148,283,1.0,,251.54,32832,0.5,184,1.0,,1371.31,4928.0,27904.0
1681402106.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,63077,284,1.0,,251.54,32832,0.5,185,1.0,,1371.31,4928.0,27904.0
1681402107.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,65007,285,1.0,,251.54,32832,0.5,186,1.0,,1371.31,4928.0,27904.0
1681402108.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,66937,286,1.0,,251.54,32832,0.5,187,1.0,,1371.31,4928.0,27904.0
1681402110.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,68870,288,1.0,,251.54,32832,0.5,188,1.0,,1371.31,4928.0,27904.0
1681402111.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,70796,289,1.0,,251.54,32832,0.5,189,1.0,,1371.31,4928.0,27904.0
1681402112.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,72718,290,1.0,,251.54,32832,0.5,190,1.0,,1371.31,4928.0,27904.0
1681402113.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,74641,291,1.0,,251.54,32832,0.5,191,1.0,,1371.31,4928.0,27904.0
1681402114.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,76560,292,1.0,,251.54,32832,0.5,192,1.0,,1371.31,4928.0,27904.0
1681402116.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,78483,294,1.0,,251.54,32832,0.5,193,1.0,,1371.31,4928.0,27904.0
1681402117.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,80407,295,1.0,,251.54,32832,0.5,194,1.0,,1371.31,4928.0,27904.0
1681402118.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,82328,296,1.0,,251.54,32832,0.5,195,1.0,,1371.31,4928.0,27904.0
1681402119.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,84248,297,1.0,,251.54,32832,0.5,196,1.0,,1371.31,4928.0,27904.0
1681402120.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,86168,298,1.0,,251.54,32832,0.5,197,1.0,,1371.31,4928.0,27904.0
1681402121.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,88090,299,1.0,,251.54,32832,0.5,198,1.0,,1371.31,4928.0,27904.0
1681402123.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,90021,301,1.0,,251.54,32832,0.5,199,1.0,,1371.31,4928.0,27904.0
1681402124.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,91949,302,1.0,,251.54,32832,0.5,200,1.0,,1371.31,4928.0,27904.0
1681402125.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,93874,303,1.0,,251.54,32832,0.5,201,1.0,,1371.31,4928.0,27904.0
1681402126.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,95811,304,1.0,,251.54,32832,0.5,202,1.0,,1371.31,4928.0,27904.0
1681402127.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,97748,305,1.0,,251.54,32832,0.5,203,1.0,,1371.31,4928.0,27904.0
1681402129.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,99669,307,1.0,,251.54,32832,0.5,204,1.0,,1371.31,4928.0,27904.0
1681402130.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,101601,308,1.0,,251.54,32832,0.5,205,1.0,,1371.31,4928.0,27904.0
1681402131.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,103526,309,1.0,,251.54,32832,0.5,206,1.0,,1371.31,4928.0,27904.0
1681402132.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,105447,310,1.0,,251.54,32832,0.5,207,1.0,,1371.31,4928.0,27904.0
1681402133.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,107374,311,1.0,,251.54,32832,0.5,208,1.0,,1371.31,4928.0,27904.0
1681402135.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,109302,313,1.0,,251.54,32832,0.5,209,1.0,,1371.31,4928.0,27904.0
1681402136.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,111222,314,1.0,,251.54,32832,0.5,210,1.0,,1371.31,4928.0,27904.0
1681402137.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,113145,315,1.0,,251.54,32832,0.5,211,1.0,,1371.31,4928.0,27904.0
1681402138.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,115069,316,1.0,,251.54,32832,0.5,212,1.0,,1371.31,4928.0,27904.0
1681402139.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,116993,317,1.0,,251.54,32832,0.5,213,1.0,,1371.31,4928.0,27904.0
1681402140.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,118924,318,1.0,,251.54,32832,0.5,214,1.0,,1371.31,4928.0,27904.0
1681402142.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,120853,320,1.0,,251.54,32832,0.5,215,1.0,,1371.31,4928.0,27904.0
1681402143.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,122781,321,1.0,,251.54,32832,0.5,216,1.0,,1371.31,4928.0,27904.0
1681402144.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,124713,322,1.0,,251.54,32832,0.5,217,1.0,,1371.31,4928.0,27904.0
1681402145.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,126643,323,1.0,,251.54,32832,0.5,218,1.0,,1371.31,4928.0,27904.0
1681402146.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,128574,324,1.0,,251.54,32832,0.5,219,1.0,,1371.31,4928.0,27904.0
1681402148.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,130496,326,1.0,,251.54,32832,0.5,220,1.0,,1371.31,4928.0,27904.0
1681402149.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,132426,327,1.0,,251.54,32832,0.5,221,1.0,,1371.31,4928.0,27904.0
1681402150.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,134346,328,1.0,,251.54,32832,0.5,222,1.0,,1371.31,4928.0,27904.0
1681402151.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,136267,329,1.0,,251.54,32832,0.5,223,1.0,,1371.31,4928.0,27904.0
1681402152.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,138190,330,1.0,,251.54,32832,0.5,224,1.0,,1371.31,4928.0,27904.0
1681402154.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,140110,332,1.0,,251.54,32832,0.5,225,1.0,,1371.31,4928.0,27904.0
1681402155.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,142032,333,1.0,,251.54,32832,0.5,226,1.0,,1371.31,4928.0,27904.0
1681402156.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,143954,334,1.0,,251.54,32832,0.5,227,1.0,,1371.31,4928.0,27904.0
1681402157.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,145875,335,1.0,,251.54,32832,0.5,228,1.0,,1371.31,4928.0,27904.0
1681402158.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,147795,336,1.0,,251.54,32832,0.5,229,1.0,,1371.31,4928.0,27904.0
1681402159.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,149717,337,1.0,,251.54,32832,0.5,230,1.0,,1371.31,4928.0,27904.0
1681402161.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,151641,339,1.0,,251.54,32832,0.5,231,1.0,,1371.31,4928.0,27904.0
1681402162.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,153562,340,1.0,,251.54,32832,0.5,232,1.0,,1371.31,4928.0,27904.0
1681402163.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,155482,341,1.0,,251.54,32832,0.5,233,1.0,,1371.31,4928.0,27904.0
1681402164.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,157401,342,1.0,,251.54,32832,0.5,234,1.0,,1371.31,4928.0,27904.0
1681402165.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,159323,343,1.0,,251.54,32832,0.5,235,1.0,,1371.31,4928.0,27904.0
1681402167.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,161243,345,1.0,,251.54,32832,0.5,236,1.0,,1371.31,4928.0,27904.0
1681402168.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,163163,346,1.0,,251.54,32832,0.5,237,1.0,,1371.31,4928.0,27904.0
1681402169.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,165083,347,1.0,,251.54,32832,0.5,238,1.0,,1371.31,4928.0,27904.0
1681402170.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,167007,348,1.0,,251.54,32832,0.5,239,1.0,,1371.31,4928.0,27904.0
1681402171.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,168936,349,1.0,,251.54,32832,0.5,240,1.0,,1371.31,4928.0,27904.0
1681402172.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,170866,350,1.0,,251.54,32832,0.5,241,1.0,,1371.31,4928.0,27904.0
1681402174.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,172790,352,1.0,,251.54,32832,0.5,242,1.0,,1371.31,4928.0,27904.0
1681402175.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,174715,353,1.0,,251.54,32832,0.5,243,1.0,,1371.31,4928.0,27904.0
1681402176.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,176639,354,1.0,,251.54,32832,0.5,244,1.0,,1371.31,4928.0,27904.0
1681402177.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,178564,355,1.0,,251.54,32832,0.5,245,1.0,,1371.31,4928.0,27904.0
1681402178.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,180487,356,1.0,,251.54,32832,0.5,246,1.0,,1371.31,4928.0,27904.0
1681402180.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,182414,358,1.0,,251.54,32832,0.5,247,1.0,,1371.31,4928.0,27904.0
1681402181.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,184346,359,1.0,,251.54,32832,0.5,248,1.0,,1371.31,4928.0,27904.0
1681402182.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,186274,360,1.0,,251.54,32832,0.5,249,1.0,,1371.31,4928.0,27904.0
1681402183.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,188200,361,1.0,,251.54,32832,0.5,250,1.0,,1371.31,4928.0,27904.0
1681402184.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,190127,362,1.0,,251.54,32832,0.5,251,1.0,,1371.31,4928.0,27904.0
1681402186.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,192048,364,1.0,,251.54,32832,0.5,252,1.0,,1371.31,4928.0,27904.0
1681402187.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,193971,365,1.0,,251.54,32832,0.5,253,1.0,,1371.31,4928.0,27904.0
1681402188.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,195893,366,1.0,,251.54,32832,0.5,254,1.0,,1371.31,4928.0,27904.0
1681402189.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,197824,367,1.0,,251.54,32832,0.5,255,1.0,,1371.31,4928.0,27904.0
1681402190.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,199751,368,1.0,,251.54,32832,0.5,256,1.0,,1371.31,4928.0,27904.0
1681402191.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,201682,369,1.0,,251.54,32832,0.5,257,1.0,,1371.31,4928.0,27904.0
1681402193.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,203611,371,1.0,,251.54,32832,0.5,258,1.0,,1371.31,4928.0,27904.0
1681402194.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,205543,372,1.0,,251.54,32832,0.5,259,1.0,,1371.31,4928.0,27904.0
1681402195.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,207463,373,1.0,,251.54,32832,0.5,260,1.0,,1371.31,4928.0,27904.0
1681402196.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,209384,374,1.0,,251.54,32832,0.5,261,1.0,,1371.31,4928.0,27904.0
1681402197.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,211303,375,1.0,,251.54,32832,0.5,262,1.0,,1371.31,4928.0,27904.0
1681402199.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,213226,377,1.0,,251.54,32832,0.5,263,1.0,,1371.31,4928.0,27904.0
1681402200.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,215149,378,1.0,,251.54,32832,0.5,264,1.0,,1371.31,4928.0,27904.0
1681402201.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,217075,379,1.0,,251.54,32832,0.5,265,1.0,,1371.31,4928.0,27904.0
1681402202.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,218997,380,1.0,,251.54,32832,0.5,266,1.0,,1371.31,4928.0,27904.0
1681402203.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,220921,381,1.0,,251.54,32832,0.5,267,1.0,,1371.31,4928.0,27904.0
1681402205.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,222866,383,1.0,,251.54,32832,0.5,268,1.0,,1371.31,4928.0,27904.0
1681402206.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,224784,384,1.0,,251.54,32832,0.5,269,1.0,,1371.31,4928.0,27904.0
1681402210.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,231579,388,1.0,,251.54,32832,0.5,270,1.0,,1371.31,4928.0,27904.0
1681402211.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,233504,389,1.0,,251.54,32832,0.5,271,1.0,,1371.31,4928.0,27904.0
1681402212.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,235423,390,1.0,,251.54,32832,0.5,272,1.0,,1371.31,4928.0,27904.0
1681402213.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,237343,391,1.0,,251.54,32832,0.5,273,1.0,,1371.31,4928.0,27904.0
