_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,80.0,540929.032192,1681382617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1681382617,0.675,0.0,0.0,6688.833536,0.0,35.0,0.0,107.126784,0.0,322.195456,0.0,0.0,0.0,0.3375,21.0,0.0,530733.326336,2.854912,3522.0,0.0,4775.514112,0.0,50.0,1.9,0.125,42402.029568,85.0,,,,,,,,,,,,,,
2,2,,,1681382618,0.675,0.0,0.0,6767.931392,0.0,8481.0,4.933585582331282,107.126784,0.0,322.207744,0.0,0.0,0.0,0.3375,9341.0,79.87590588239092,530654.253056,2.854912,3522.0,0.0,4775.514112,0.0,6241.0,1.9,0.125,42402.029568,85.0,,,,,,,,,,,,,,
3,3,,,1681382619,0.675,0.0,0.0040000000000048885,7039.582208,0.01633244011319397,9997.0,0.027321747962690178,107.569152,1.0,589.324288,0.0,0.0,0.0,0.3375,11555.0,0.030830670636209773,530382.60224,2.854912,3580.0,0.0,5056.909312,0.0,7210.0,1.9,0.125,42750.394368,86.0,,,,,,,,,,,,,,
4,4,,,1681382620,0.675,0.0,0.008000000000009777,7572.135936,0.16338400701869166,12240.0,70.19069483238728,107.913216,3.0,1117.155328,0.0,0.0,0.0,0.3375,13976.0,0.10090238870868523,529850.068992,2.854912,3580.0,0.0,5649.629184,0.0,10079.0,2.0,0.125,45955.121152,87.0,,,,,,,,,,,,,,
5,5,,,1681382621,0.675,0.0,0.012000000000000455,7575.339008,0.004084044762122869,24140.0,0.2859868298050882,107.958272,4.0,1117.45024,0.0,0.0,0.0,0.3375,36790.0,0.013097659173014085,529846.874112,2.854912,3614.0,0.0009999999999976694,5909.676032,0.0,36040.0,2.0,0.125,46215.294976,89.0,,,,,,,,,,,,,,
6,6,,,1681382622,0.675,0.0,0.012000000000000455,8044.544,0.0,26334.0,0.05046326250650721,261.791744,4.0,1626.681344,0.0,0.0,0.0,0.4,41303.0,0.010721249576522202,529367.187456,2.854912,3637.0,0.0009999999999976694,6282.32192,0.0,60322.0,2.1,0.15,47393.247232,90.0,,,,,,,,,,,,,,
7,7,,,1681382623,0.675,0.0,0.012000000000000455,8211.29216,0.0,27434.0,0.5044032809842965,339.542016,4.0,1866.981376,0.0,0.0,0.0,0.4,42742.0,0.023738126448367095,529200.439296,2.854912,3638.0,0.0009999999999976694,6439.36256,0.0,61621.0,2.2,0.15,48825.356288,91.0,,,,,,,,,,,,,,
8,8,,,1681382624,0.675,0.0,0.012000000000000455,8435.707904,0.0,35969.0,0.508220174161229,772.571136,4.0,2532.356096,0.0,0.0,0.0,0.4,50548.0,59.89904013905884,528552.927232,2.854912,3953.0,0.0009999999999976694,6712.139776,0.0,67425.0,2.3,0.15,50068.840448,304.0,,,,,,,,,,,,,,
9,9,,,1681382625,0.675,0.0,0.016000000000005343,11082.481664,0.0,42259.0,0.030659544008882277,1373.667328,4.0,5284.511744,2.0,0.0,0.016296586070692606,0.4,60197.0,0.023879909576941766,525303.394304,2.854912,3995.0,0.0009999999999976694,8863.748096,0.0,1056374.0,2.9,0.15,55472.283648,529.0,,,,,,,,,,,,,,
10,10,,,1681382626,0.675,0.0,0.02400000000000091,11830.923264,0.18346555166105016,53544.0,0.07372862599073042,1922.863104,39.0,6079.438848,2.0,0.0,0.0,0.4,78845.0,0.035482747336813995,523997.06112,2.854912,4053.0,0.009000000000000341,9186.074624,0.0,1301175.0,3.1,0.15,56945.762304,688.0,,,,,,,,,,,,,,
