_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/backward_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,0,8.0,31557.169152,1696170110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,,,1696170110,4.375,0.0,0.0,1103.486976,0.0,25.0,0.24346309799269464,243.658752,0.0,549.6832,0.0,0.0,0.0,3.25,20.0,0.2817215855487983,29992.411136,2.654208,107.0,0.0,1110.441984,0.0,24.0,5.0,4.125,9347.15392,24.0,,,,,,,,,,,,,,
2,1,,,1696170111,4.375,0.0,0.012000000000000455,1313.73056,0.03264789496636195,3715.0,0.6528064564726759,248.40192,7.0,559.079424,0.0,0.0,0.0,3.0,1843.0,2.1738747524409585,29782.15936,2.654208,161.0,0.005999999999858119,1138.634752,0.0,4821.0,5.6,4.125,10060.484608,24.0,,,,,,,,,,,,,,
3,2,,,1696170112,4.375,0.0,0.016000000000005343,1359.372288,0.004087419380844362,5201.0,0.2670473939249395,248.602624,8.0,602.472448,0.0,0.0,0.0,3.0,2898.0,32.0782588941624,29736.505344,2.654208,369.0,0.006999999999607098,1181.585408,0.0,6256.0,5.8,4.125,10103.435264,25.0,,,,,,,,,,,,,,
4,3,,,1696170113,4.375,0.0,0.036000000000001364,1397.161984,6.660888577321457,12051.0,2.126203632812655,248.619008,40.0,633.909248,0.0,0.0,0.0,3.0,9779.0,1117.8543935754037,29698.674688,2.654208,3310.0,0.22499999999990905,1213.054976,0.0,15473.0,5.9,4.125,10134.892544,27.0,,,,,,,,,,,,,,
5,4,,,1696170114,4.375,0.0,0.26400000000001,1401.044992,51.996179484630915,20757.0,2.7429587616411886,248.619008,240.0,633.909248,0.0,0.0,0.0,3.0,18352.0,1595.179798704651,29694.746624,2.654208,7271.0,7.80600000000004,1213.054976,0.0,27775.0,5.9,4.125,10134.892544,30.0,,,,,,,,,,,,,,
6,5,,,1696170115,4.375,0.0,0.27600000000001046,1399.02976,0.25687572962046457,31641.0,3.2205587546114236,248.619008,243.0,633.909248,0.0,0.0,0.0,3.0,27537.0,1583.166094669601,29696.815104,2.654208,11329.0,7.809999999999945,1213.054976,0.0,42049.0,5.9,4.125,10134.892544,33.0,,,,,,,,,,,,,,
7,6,,,1696170116,4.25,0.0,0.284000000000006,1395.585024,0.0040720056454833144,45903.0,4.0441855750989815,248.619008,244.0,633.909248,0.0,0.0,0.0,2.75,37966.0,1579.6198818635437,29700.227072,2.654208,15371.0,7.810999999999694,1213.054976,0.0,58240.0,5.9,4.0,10134.892544,36.0,,,,,,,,,,,,,,
8,7,,,1696170117,4.25,0.0,0.2880000000000109,1396.072448,0.004082925654484413,59568.0,3.9364905701470154,248.619008,245.0,633.909248,0.0,0.0,0.0,2.75,48095.0,1534.6512837575074,29699.772416,2.654208,18978.0,7.810999999999694,1213.054976,0.0,71260.0,5.9,4.0,10134.892544,41.0,,,,,,,,,,,,,,
9,8,,,1696170118,4.25,0.0,0.2920000000000016,2474.295296,0.004085132426925119,66127.0,1.7510377588918213,249.995264,246.0,1710.292992,0.0,0.0,0.0,2.75,51583.0,330.8229441557847,28621.590528,2.654208,19844.0,7.811999999999898,2288.590848,0.0,77755.0,9.3,4.0,11210.428416,44.0,,,,,,,,,,,,,,
