_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/backward_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,30.0,211076.595712,1683050295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1683050295,0.9333333333333335,0.0,0.003999999999990678,1172.680704,0.0,17.0,0.7121117270523629,177.782784,0.0,394.305536,2.0,0.0,81.99165837208882,0.4333333333333333,5.0,1.0869073720601978,208161.763328,2.711552,191.0,0.0,2481.434624,0.0,12.0,1.4,1.3333333333333335,9975.283712,110.0,,,,,,,,,,,,,,
2,2,,,1683050296,0.9333333333333335,0.0039999999999995595,0.031999999999996476,1867.247616,0.008169212005695366,9313.0,2.0539903991722297,339.509248,2.0,1045.327872,48.0,0.0,4.419543694463551,0.4333333333333333,5482.0,1.6293110411272995,207456.710656,2.711552,277.0,0.0,2998.386688,0.0,9622.0,1.7,1.3333333333333335,11301.74464,139.0,,,,,,,,,,,,,,
3,3,,,1683050297,0.9333333333333335,0.0039999999999995595,0.055999999999997385,2550.53824,4.64144548107349,30177.0,9.558904517618453,460.824576,241.0,1832.185856,49.0,0.0,0.13074494312865503,0.4333333333333333,19743.0,3.8026716634873767,206773.41184,2.711552,283.0,0.1560000000000059,3663.50336,0.0,26733.0,2.0,1.3333333333333335,12302.393344,169.0,,,,,,,,,,,,,,
4,4,,,1683050298,0.9333333333333335,0.0039999999999995595,0.060000000000002274,2556.420096,0.00408579598859835,43745.0,11.71864544920149,460.824576,242.0,1832.185856,49.0,0.0,0.0,0.4333333333333333,28155.0,1.943921183941727,206767.529984,2.711552,283.0,0.1560000000000059,3663.507456,0.0,37590.0,2.0,1.3333333333333335,12302.393344,169.0,,,,,,,,,,,,,,
5,5,,,1683050299,0.9333333333333335,0.0039999999999995595,0.06399999999999295,2559.705088,0.004086570582638693,56398.0,10.773860233197956,460.824576,243.0,1832.185856,49.0,0.0,0.0,0.4,35905.0,2.281774998122461,206764.220416,2.711552,283.0,0.1560000000000059,3663.507456,0.0,47526.0,2.0,1.3,12302.393344,169.0,,,,,,,,,,,,,,
6,6,,,1683050300,0.9333333333333335,0.004999999999999005,0.07200000000000273,2708.066304,0.004087098492843635,72693.0,10.645813909991316,553.984,244.0,2092.208128,51.0,0.0,0.016348393954585455,0.4,45376.0,2.2652344242615383,206521.913344,2.711552,441.0,0.15699999999998226,4127.51872,0.0,237055.0,2.2,1.3,15338.811392,181.0,,,,,,,,,,,,,,
7,7,,,1683050301,0.9333333333333335,0.009000000000000341,0.08799999999999386,3027.800064,0.0040830139553494965,95110.0,11.875087239372919,554.172416,245.0,2092.711936,70.0,0.0,0.8329348475145926,0.4,66215.0,148.78461396318156,206183.124992,2.711552,470.0,0.15699999999998226,4195.708928,0.0,263177.0,2.3,1.3,15962.230784,204.0,,,,,,,,,,,,,,
8,8,,,1683050302,0.9333333333333335,0.009000000000000341,0.09599999999998943,4324.859904,0.33478733254429394,104682.0,8.3910540750347,824.578048,268.0,3318.779904,70.0,0.0,0.0,0.4,79326.0,403.8878717720387,204687.208448,2.711552,480.0,0.17099999999999227,5165.641728,0.0,275211.0,3.0,1.3,18065.727488,244.0,0.0029721759999574715,,,,,,,,,,,,,
9,9,,,1683050303,0.9333333333333335,0.009000000000000341,0.09999999999999432,4972.367872,0.0040849080451527435,123359.0,9.447307261809172,980.594688,269.0,4074.356736,70.0,0.0,0.0,0.4,91897.0,81.17128760933784,203981.877248,2.711552,507.0,0.17099999999999227,5774.204928,0.0,291211.0,3.4,1.3,19554.26304,263.0,,0.00024090700003398524,1.3346524600000294,0.10055161200000384,,,,,,,,,,
