bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/virtual_memory_size_proc_MB,02_timing/opt_step_time_s,bandwidth/net_recv_sys_bandwidth_Mbits,cpu/interrupts/ctx_switches_count,process/memory/text_resident_set_proc_MB,02_timing/forward_time_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_read_sys_bandwidth_MBs,01_general/lr,02_timing/backward_time_s,01_general/locally_processed_samples,process/memory/data_resident_set_proc_MB,01_general/step,process/voluntary_proc_ctx_switches,memory/available_memory_sys_MB,process/memory/lib_memory_proc_MB,cpu/interrupts/soft_interrupts_count,process/memory/resident_set_size_proc_MB,cpu/load/avg_sys_load_fifteen_min_percent,_runtime,02_timing/dataload_time_s,disk/time/disk_write_time_sys_s,disk/counter/disk_read_sys_count,01_general/dataset_iteration_count,02_timing/dataload_cuda_move_time_s,cpu/load/avg_sys_load_one_min_percent,process/memory/dirty_pages_proc_count,03_hivemind/num_peers,02_timing/loss_calc_time_s,bandwidth/disk_write_sys_bandwidth_MBs,disk/counter/disk_write_sys_count,cpu/load/avg_sys_load_five_min_percent,cpu/logical_core_count,disk/time/disk_read_time_sys_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/minibatch_loss,memory/total_memory_sys_MB,memory/used_memory_sys_percent,cpu/interrupts/interrupts_count,_step,_timestamp,process/memory/shared_memory_proc_MB,process/involuntary_proc_ctx_switches
,,0.0007257959999833474,,,,0.007395846000008532,,,,0.0001,0.007251177000057396,352.0,,10.0,,,,,,,5,0.0007908240000915612,,,0.0,0.002688975999944887,,,1.0,0.00013009700001020974,,,,,,0.018982716000095934,0.0,7.116455078125,,,,16,1680686989.0,,
,,0.0007617879999770594,,,,0.007571712000071784,,,,0.0001,0.007857178999984171,384.0,,11.0,,,,,,,6,0.0882277210000666,,,0.0,0.002442865999910282,,,1.0,0.0001322309999522986,,,,,,0.10699349699996219,0.0,7.037353515625,,,,17,1680686990.0,,
,,0.000732343999970908,,,,0.0072338319999971645,,,,0.0001,0.007394916000066587,416.0,,12.0,,,,,,,6,0.0007132189999765615,,,0.0,0.0027399780000223473,,,1.0,0.00012178300005416531,,,,,,0.018936072000087734,0.0,7.0731201171875,,,,18,1680686990.0,,
,,0.0008029090000718497,,,,0.006999906000032752,,,,0.0001,0.007764986999973189,448.0,,13.0,,,,,,,6,0.103056778999985,,,0.0,0.00242309199995816,,,1.0,0.00013497400004780502,,,,,,0.12118264700006876,0.0,7.1724853515625,,,,19,1680686990.0,,
,,0.0007496360000232016,,,,0.007349919000034788,,,,0.0001,0.007390485999962948,480.0,,14.0,,,,,,,6,0.0004760220000434856,,,0.0,0.002621512000018811,,,1.0,0.00013226300006863312,,,,,,0.018719838000151867,0.0,6.9913330078125,,,,20,1680686990.0,,
2.579657378883649,19020.525568,,296.9630152322205,52502.0,2.719744,,0.1599999999999966,4650.418176,0.0653908378724791,,,,0.0,,542.0,204533.407744,5713.57184,32069.0,4064.681984,0.5666666666666667,6,,0.10400000000004184,68.0,,,0.26666666666666666,0.0,,,0.06539083787452094,267.0,0.46666666666666673,,0.01499999999999968,,,,,3.1,205434.0,21,1680686990.0,980.209664,634.0
,,0.0007095989999470476,,,,0.006897501000025841,,,,0.0001,0.007625832999906379,512.0,,15.0,,,,,,,6,0.06990672500000983,,,0.0,0.002385474999982762,,,1.0,0.00013331000002381188,,,,,,0.08765844299989567,0.0,7.0548095703125,,,,22,1680686990.0,,
,,0.0007368429999132786,,,,0.007166142999949443,,,,0.0001,0.00735522500008301,544.0,,16.0,,,,,,,6,0.0005136229999607167,,,0.0,0.0027312540000821173,,,1.0,0.00011820400004580733,,,,,,0.018621292000034373,0.0,7.113525390625,,,,23,1680686990.0,,
,,0.0007807219999449444,,,,0.007053311000049689,,,,0.0001,0.007700743999976112,576.0,,17.0,,,,,,,6,0.0830073890000449,,,0.0,0.002402217000053497,,,1.0,0.00012886400008937926,,,,,,0.10107324700015852,0.0,7.017822265625,,,,24,1680686990.0,,
,,0.0007522210000843188,,,,0.006626659999938056,,,,0.0001,0.007398588000000927,608.0,,18.0,,,,,,,6,0.0004957410000088203,,,0.0,0.0025223349999805578,,,1.0,0.000122099000009257,,,,,,0.017917644000021937,0.0,6.958984375,,,,25,1680686990.0,,
,,0.0007264780000468818,,,,0.006903071000010641,,,,0.0001,0.007736824999938108,640.0,,19.0,,,,,,,6,0.07775175599999784,,,0.0,0.0025161319999824627,,,1.0,0.00013139899999714544,,,,,,0.09576566099997308,0.0,6.98291015625,,,,26,1680686990.0,,
,,0.0007943829999703667,,,,0.006873765000023013,,,,0.0001,0.007494675999964784,672.0,,20.0,,,,,,,6,0.0005160339999292773,,,0.0,0.002536496000061561,,,1.0,0.00012037199996939307,,,,,,0.018335725999918395,0.0,6.9903564453125,,,,27,1680686990.0,,
,,0.0007755699999734134,,,,0.007533953000006477,,,,0.0001,0.007637509000005593,704.0,,21.0,,,,,,,6,0.07697886100004325,,,0.0,0.002545277999956852,,,1.0,0.00013326500004495756,,,,,,0.09560443600003055,0.0,7.1156005859375,,,,28,1680686990.0,,
,,0.0007591700000375567,,,,0.0065719639999315405,,,,0.0001,0.007345834000034301,736.0,,22.0,,,,,,,6,0.00046743099994728254,,,0.0,0.0025184900000567723,,,1.0,0.0001204139999799736,,,,,,0.017783302999987427,0.0,6.8995361328125,,,,29,1680686990.0,,
,,0.0008143559999780337,,,,0.006908286999987467,,,,0.0001,0.007802680000054352,768.0,,23.0,,,,,,,6,0.0845309860000043,,,0.0,0.002419845000076748,,,1.0,0.00013148900006854092,,,,,,0.10260764300016945,0.0,6.908203125,,,,30,1680686990.0,,
,,0.0007439449999537828,,,,0.006753272999958426,,,,0.0001,0.007409072999962518,800.0,,24.0,,,,,,,6,0.0005283210000470717,,,0.0,0.0025435659999857307,,,1.0,0.00011688100005358137,,,,,,0.01809505899996111,0.0,7.1795654296875,,,,31,1680686990.0,,
,,0.0007275469999967754,,,,0.006901098999946953,,,,0.0001,0.0077436540000235254,832.0,,25.0,,,,,,,6,0.07641739000007419,,,0.0,0.002412766999896121,,,1.0,0.00013134099992839765,,,,,,0.09433379799986596,0.0,7.1114501953125,,,,32,1680686990.0,,
,,0.0007207410000091841,,,,0.006761558999983208,,,,0.0001,0.007508428000051026,864.0,,26.0,,,,,,,6,0.0005216780000409926,,,0.0,0.002506875999984004,,,1.0,0.00013673600005859043,,,,,,0.018156018000127006,0.0,6.8612060546875,,,,33,1680686990.0,,
,,0.0007554800000661999,,,,0.007021577000045909,,,,0.0001,0.007810497000036776,896.0,,27.0,,,,,,,7,0.08409257799996794,,,0.0,0.0024311020000595818,,,1.0,0.00012850099994921038,,,,,,0.10223973500012562,0.0,6.9085693359375,,,,34,1680686991.0,,
,,0.0007391549999056224,,,,0.006542970000054993,,,,0.0001,0.007338080000067748,928.0,,28.0,,,,,,,7,0.0005249920000096608,,,0.0,0.0024990400000888258,,,1.0,0.0001202670000566286,,,,,,0.01776450400018348,0.0,7.1651611328125,,,,35,1680686991.0,,
,,0.0007864990000143735,,,,0.006941011999970215,,,,0.0001,0.007613870000000134,960.0,,29.0,,,,,,,7,0.073468250000019,,,0.0,0.002376722000008158,,,1.0,0.00012890300001799915,,,,,,0.09131525600002988,0.0,7.0303955078125,,,,36,1680686991.0,,
,,0.0007032109999727254,,,,0.00678677299993069,,,,0.0001,0.007462024999995265,992.0,,30.0,,,,,,,7,0.00048324700003377075,,,0.0,0.002517571999987922,,,1.0,0.00012361099993540847,,,,,,0.01807643899985578,0.0,7.1024169921875,,,,37,1680686991.0,,
3.80675651862969,19020.787712,,481.502792773005,96237.0,2.719744,,0.24399999999999977,4664.397824,0.0,,,,0.0,,690.0,204518.87104,5713.862656,56983.0,4065.001472,0.5666666666666667,7,,0.11599999999998545,68.0,,,0.26666666666666666,0.0,,,0.3350640381384074,290.0,0.46666666666666673,,0.01499999999999968,,,,,3.1,238553.0,38,1680686991.0,980.217856,847.0
,,0.0007298059999811812,,,,0.006896535000009862,,,,0.0001,0.007801867000011953,1024.0,,31.0,,,,,,,7,0.07722764000004645,,,0.0,0.0025163159999692652,,,1.0,0.00013312099997619953,,,,,,0.09530528499999491,0.0,7.0968017578125,,,,39,1680686991.0,,
,,0.0007466310000836529,,,,0.006570635000002767,,,,0.0001,0.007343444999946769,1056.0,,32.0,,,,,,,7,0.0005175080000299204,,,0.0,0.002550213000063195,,,1.0,0.000140665000003537,,,,,,0.01786909700012984,0.0,7.0517578125,,,,40,1680686991.0,,
,,0.0007813299999952505,,,,0.0068637010000429655,,,,0.0001,0.007626749999985805,1088.0,,33.0,,,,,,,7,0.07992431200000283,,,0.0,0.0023717760000181443,,,1.0,0.00013301599994974822,,,,,,0.09770088499999474,0.0,6.9542236328125,,,,41,1680686991.0,,
,,0.0007471899999700327,,,,0.006606282000007013,,,,0.0001,0.007435829999963062,1120.0,,34.0,,,,,,,7,0.0005100840000977769,,,0.0,0.0025401679999959015,,,1.0,0.00011997700005395018,,,,,,0.017959531000087736,0.0,6.910888671875,,,,42,1680686991.0,,
,,0.0007817320000640393,,,,0.006986463000089316,,,,0.0001,0.007604001000004246,1152.0,,35.0,,,,,,,7,0.07276078799998231,,,0.0,0.002350795999973343,,,2.0,0.00012998400006836164,,,,,,0.09061376400018162,0.0,7.169921875,,,,43,1680686991.0,,
,,0.0007345459999896775,,,,0.00690287800000533,,,,0.0001,0.007392891999984386,1184.0,,36.0,,,,,,,7,0.0005031849999568294,,,0.0,0.002500918000009733,,,2.0,0.00011918899997453991,,,,,,0.018153607999920496,0.0,6.978515625,,,,44,1680686991.0,,
,,0.00078949700002795,,,,0.006884785000011107,,,,0.0001,0.007843033999961335,1216.0,,37.0,,,,,,,7,0.0932623669999657,,,0.0,0.002442355000084717,,,2.0,0.00013518599996587,,,,,,0.11135722400001669,0.0,7.0018310546875,,,,45,1680686991.0,,
,,0.0007122589998971307,,,,0.006626905000075567,,,,0.0001,0.007509270000014112,1248.0,,38.0,,,,,,,7,0.00047871300000679184,,,0.0,0.0025875720000385627,,,2.0,0.00012007099996935722,,,,,,0.01803479000000152,0.0,6.93505859375,,,,46,1680686991.0,,
,,0.0007533469999998488,,,,0.006909518999918873,,,,0.0001,0.007867732000022443,1280.0,,39.0,,,,,,,7,0.07618117899994559,,,0.0,0.002401722000058726,,,2.0,0.0001332989999127676,,,,,,0.09424679799985825,0.0,7.033935546875,,,,47,1680686991.0,,
,,0.000768614999969941,,,,0.00680148799995095,,,,0.0001,0.0077395050000177434,1312.0,,40.0,,,,,,,7,0.0005359550000321178,,,0.0,0.002548498000010113,,,2.0,0.0001284639999994397,,,,,,0.018522524999980305,0.0,7.2034912109375,,,,48,1680686991.0,,
,,0.0008157170000231417,,,,0.00683252999999695,,,,0.0001,0.00782261799997741,1344.0,,41.0,,,,,,,7,0.11469233599996187,,,0.0,0.0023902929999621847,,,2.0,0.0001313860000209388,,,,,,0.1326848799999425,0.0,7.0098876953125,,,,49,1680686991.0,,
,,0.000728724000055081,,,,0.00660103200004869,,,,0.0001,0.007527106999987154,1376.0,,42.0,,,,,,,7,0.0005360300000347706,,,0.0,0.0025710630000048695,,,2.0,0.00011606299995037261,,,,,,0.018080019000080938,0.0,7.173583984375,,,,50,1680686991.0,,
,,0.0008217839999815624,,,,0.006816284000024098,,,,0.0001,0.0078112600000395105,1408.0,,43.0,,,,,,,8,0.0791603610000493,,,0.0,0.002471723999974529,,,2.0,0.00013636299991048872,,,,,,0.0972177759999795,0.0,7.052001953125,,,,51,1680686992.0,,
,,0.0008034800000586984,,,,0.006577028000037899,,,,0.0001,0.007600664999927176,1440.0,,44.0,,,,,,,8,0.0005056410000179312,,,0.0,0.002506223999944268,,,2.0,0.00011962799999309937,,,,,,0.018112665999979072,0.0,7.041748046875,,,,52,1680686992.0,,
,,0.0007979519999707918,,,,0.006869188999985454,,,,0.0001,0.007805982000036238,1472.0,,45.0,,,,,,,8,0.074351288999992,,,0.0,0.0024215270000240707,,,2.0,0.00013034500000230764,,,,,,0.09237628400001086,0.0,7.02392578125,,,,53,1680686992.0,,
3.5440560385540385,19096.28928,,509.7951042244651,141599.0,2.719744,0.006646896999995988,0.3160000000000025,4670.246912,0.0,,,,0.0,,851.0,204513.406976,5722.447872,80147.0,4065.01376,0.6333333333333333,8,,0.14999999999997726,68.0,,0.0025211879999460507,1.0333333333333332,0.0,,0.00011623700004292914,0.2983500272409812,339.0,0.6333333333333333,,0.01499999999999968,,,,,3.1,271021.0,54,1680686992.0,980.217856,989.0
,,0.0008075729999745818,,,,,,,,0.0001,0.009211141999912797,1504.0,,46.0,,,,,,,8,0.0004703639999661391,,,0.0,,,,2.0,,,,,,,0.019773400999838486,0.0,7.24951171875,,,,55,1680686992.0,,
,,0.0007450949999565637,,,,0.00692056999992019,,,,0.0001,0.00784852200001751,1536.0,,47.0,,,,,,,8,0.09447737899995445,,,0.0,0.00243662899993069,,,2.0,0.00016698399997494562,,,,,,0.11259517899975435,0.0,7.117431640625,,,,56,1680686992.0,,
,,0.0007070400000657173,,,,0.006841831999963688,,,,0.0001,0.007651775999988786,1568.0,,48.0,,,,,,,8,0.0004889240000238715,,,0.0,0.0026352920000363156,,,2.0,0.0001183069999797226,,,,,,0.0184431710000581,0.0,6.947998046875,,,,57,1680686992.0,,
,,0.0008007149999684771,,,,0.006906874999913271,,,,0.0001,0.007763124999996762,1600.0,,49.0,,,,,,,8,0.07819324600006894,,,0.0,0.002448517999937394,,,2.0,0.00013398099997630197,,,,,,0.09624645999986114,0.0,6.837646484375,,,,58,1680686992.0,,
,,0.0007376449999583201,,,,0.006618312999989939,,,,0.0001,0.007508138000048348,1632.0,,50.0,,,,,,,8,0.0004734500000722619,,,0.0,0.002558768999961103,,,2.0,0.00012875400000211812,,,,,,0.01802506900003209,0.0,7.0355224609375,,,,59,1680686992.0,,
,,0.0007930630000601013,,,,0.006873492000067927,,,,0.0001,0.007806328000015128,1664.0,,51.0,,,,,,,8,0.07914710800002922,,,0.0,0.002418683999962923,,,2.0,0.00013407300002654665,,,,,,0.09717274800016185,0.0,7.0546875,,,,60,1680686992.0,,
,,0.0007336389999181847,,,,0.006632726000020739,,,,0.0001,0.007625038000014683,1696.0,,52.0,,,,,,,8,0.0004997170000251572,,,0.0,0.0024904929999820524,,,2.0,0.00011902899996130145,,,,,,0.018100641999922118,0.0,6.951904296875,,,,61,1680686992.0,,
,,0.0009041329999490699,,,,0.006942884999943999,,,,0.0001,0.008628952999970352,1728.0,,53.0,,,,,,,8,0.08315387199991164,,,0.0,0.0024928400000590045,,,2.0,0.00013438500002393994,,,,,,0.10225706799985801,0.0,6.919921875,,,,62,1680686992.0,,
,,0.0007214299999986906,,,,0.007005101000004288,,,,0.0001,0.007822752999913973,1760.0,,54.0,,,,,,,8,0.00049584999999297,,,0.0,0.0025860590000092998,,,2.0,0.00014873800000714255,,,,,,0.018779930999926364,0.0,7.0914306640625,,,,63,1680686992.0,,
,,0.0008180510000102004,,,,0.006825114999969628,,,,0.0001,0.00787690599997859,1792.0,,55.0,,,,,,,8,0.07631123100009063,,,0.0,0.00237910800001373,,,2.0,0.000133078999965619,,,,,,0.0943434900000284,0.0,6.98828125,,,,64,1680686992.0,,
,,0.0007509990000471589,,,,0.00693036799998481,,,,0.0001,0.0075767350000433,1824.0,,56.0,,,,,,,8,0.00048609899999974004,,,0.0,0.002646337999976822,,,2.0,0.00012138099998537655,,,,,,0.018511920000037208,0.0,7.022216796875,,,,65,1680686992.0,,
,,0.0007423969999535984,,,,0.007084909000013795,,,,0.0001,0.007752271000072142,1856.0,,57.0,,,,,,,8,0.08929109199993945,,,0.0,0.0024283469999772933,,,2.0,0.00013101299998652394,,,,,,0.1074300289999428,0.0,7.076171875,,,,66,1680686992.0,,
,,0.0008090549999906216,,,,0.006522967999899265,,,,0.0001,0.0076504319999912695,1888.0,,58.0,,,,,,,8,0.0005195109999931447,,,0.0,0.0025270909999335345,,,2.0,0.00011661700000331621,,,,,,0.01814567399981115,0.0,6.9674072265625,,,,67,1680686992.0,,
,,0.0007582399999819245,,,,0.006920648000004803,,,,0.0001,0.009303270000032171,1920.0,,59.0,,,,,,,9,0.10304984499998682,,,0.0,0.002466879999929006,,,2.0,0.00018348200001128134,,,,,,0.122682364999946,0.0,7.0364990234375,,,,68,1680686993.0,,
,,0.0006881699999894408,,,,0.006738234000067678,,,,0.0001,0.007551271000011184,1952.0,,60.0,,,,,,,9,0.000509937000060745,,,0.0,0.0025893289999885383,,,2.0,0.00012803100003111467,,,,,,0.0182049720001487,0.0,6.9764404296875,,,,69,1680686993.0,,
3.8250213524359067,19115.8272,,481.0688654824841,184866.0,2.719744,,0.3919999999999959,4685.615104,0.0,,,,0.0,,995.0,204486.71744,5722.771456,102453.0,4065.308672,0.6333333333333333,9,,0.15800000000001546,68.0,,,1.0333333333333332,0.0,,,0.0653397146575972,355.0,0.6333333333333333,,0.01499999999999968,,,,,3.1,302035.0,70,1680686993.0,980.221952,1154.0
,,0.0008125399999698857,,,,0.006815007000000151,,,,0.0001,0.007906864999995378,1984.0,,61.0,,,,,,,9,0.07452795799997602,,,0.0,0.002472170999908485,,,2.0,0.00013073600007373898,,,,,,0.09266527699992366,0.0,7.1121826171875,,,,71,1680686993.0,,
,,0.0007641209999746934,,,,0.006863429999953041,,,,0.0001,0.0075295309999319215,2016.0,,62.0,,,,,,,9,0.0005027879999488505,,,0.0,0.0025420919999987746,,,2.0,0.00012945800006036734,,,,,,0.01833141999986765,0.0,7.0611572265625,,,,72,1680686993.0,,
,,0.0007285839999440213,,,,0.00685012300004928,,,,0.0001,0.00781328499999745,2048.0,,63.0,,,,,,,9,0.07100992499999847,,,0.0,0.002393182999981036,,,2.0,0.00012857900003382383,,,,,,0.08892367900000409,0.0,7.0968017578125,,,,73,1680686993.0,,
,,0.000790213999948719,,,,0.0067093880001039,,,,0.0001,0.007628123000017695,2080.0,,64.0,,,,,,,9,0.0005058570000073814,,,0.0,0.002615185999957248,,,2.0,0.0001261350000731909,,,,,,0.018374903000108134,0.0,7.0450439453125,,,,74,1680686993.0,,
,,0.0007127780000928396,,,,0.007749218000071778,,,,0.0001,0.007812483999941833,2112.0,,65.0,,,,,,,9,0.1254013010000108,,,0.0,0.0022994040000412497,,,2.0,0.00013113199997860647,,,,,,0.1441063170001371,0.0,7.0869140625,,,,75,1680686993.0,,
,,0.0007687840000016877,,,,0.006376021000050969,,,,0.0001,0.007410951999986537,2144.0,,66.0,,,,,,,9,0.0004976500000566375,,,0.0,0.002533319000008305,,,2.0,0.00011692399993989966,,,,,,0.017703650000044036,0.0,6.90771484375,,,,76,1680686993.0,,
,,0.0008147300000018731,,,,0.006778159000077721,,,,0.0001,0.007936114000017369,2176.0,,67.0,,,,,,,9,0.07901922300004571,,,0.0,0.0023552569999765183,,,2.0,0.00014114099997186713,,,,,,0.09704462400009106,0.0,6.8780517578125,,,,77,1680686993.0,,
,,0.0007672210000464474,,,,0.006776267000077496,,,,0.0001,0.0074439840000195545,2208.0,,68.0,,,,,,,9,0.0005184890000009545,,,0.0,0.0025261549999413546,,,2.0,0.00012387100002797524,,,,,,0.018155987000113782,0.0,6.964599609375,,,,78,1680686993.0,,
,,0.0007117420000213315,,,,0.006946142000060718,,,,0.0001,0.007932678999964082,2240.0,,69.0,,,,,,,9,0.09009918399999606,,,0.0,0.0022716360000458735,,,2.0,0.00012791000006018294,,,,,,0.10808929300014825,0.0,7.1209716796875,,,,79,1680686993.0,,
,,0.0006833319999941523,,,,0.00640036099991903,,,,0.0001,0.007355227000061859,2272.0,,70.0,,,,,,,9,0.00046366200001557445,,,0.0,0.002475561999972342,,,2.0,0.0001109249999444728,,,,,,0.01748906899990743,0.0,7.1259765625,,,,80,1680686993.0,,
,,0.0007095109999681881,,,,0.006883657999992465,,,,0.0001,0.007843266999998377,2304.0,,71.0,,,,,,,9,0.07900566999990133,,,0.0,0.0022815549999677387,,,2.0,0.00012526900002285402,,,,,,0.09684892999985095,0.0,7.064453125,,,,81,1680686993.0,,
3.7841662305850243,19135.36512,,470.46124976148934,228045.0,2.719744,0.006807348000052116,0.4440000000000026,4738.260992,0.0,,,,0.0,,1107.0,204425.248768,5723.078656,124969.0,4065.54624,0.6333333333333333,10,,0.16600000000005366,68.0,,0.0022258170000668542,1.0333333333333332,0.0,,0.00012823899999148125,0.11833613836026546,371.0,0.6333333333333333,,0.01499999999999968,,,,,3.2,332851.0,82,1680686994.0,980.189184,1284.0
,,0.0008274819999769534,,,,,,,,0.0001,0.009949704999939968,2336.0,,72.0,,,,,,,10,0.2818583179999905,,,0.0,,,,2.0,,,,,,,0.3017969090000179,0.0,7.0643310546875,,,,83,1680686994.0,,
,,0.0007890219999353576,,,,0.006443278000006103,,,,0.0001,0.007354469999995672,2368.0,,73.0,,,,,,,10,0.0005012070000702806,,,0.0,0.0024982779999618288,,,2.0,0.00011711399997693661,,,,,,0.01770336899994618,0.0,7.0567626953125,,,,84,1680686994.0,,
,,0.000784001000056378,,,,0.006804609000027995,,,,0.0001,0.007802399999945919,2400.0,,74.0,,,,,,,10,0.06366685500006497,,,0.0,0.0023613540000724242,,,2.0,0.00012662699998600147,,,,,,0.08154584600015369,0.0,6.9622802734375,,,,85,1680686994.0,,
,,0.0007732870000154435,,,,0.006805147000022771,,,,0.0001,0.007658121999952527,2432.0,,75.0,,,,,,,10,0.0005224280000675208,,,0.0,0.002442437000013342,,,2.0,0.0001258709999092389,,,,,,0.018327291999980844,0.0,6.9056396484375,,,,86,1680686994.0,,
