_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,02_timing/backward_time_s,03_hivemind/num_peers,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,0,8.0,31557.173248,1681390313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,,,1681390313,5.625,0.0,0.0,726.67136,0.0,5.0,0.0,177.000448,0.0,400.072704,0.0,0.0,0.0,1.7500000000000002,0.0,0.0,30364.811264,2.654208,91.0,0.0,1009.594368,0.0,3.0,3.8,2.375,8492.613632,23.0,,,,,,,,,,,,,,
2,1,,,1681390314,5.625,0.0,0.016000000000019554,1115.189248,0.012243181645445807,2167.0,0.28576191739338225,181.936128,3.0,638.058496,0.0,0.0,0.0,1.7500000000000002,944.0,0.26212046111435894,29976.28928,2.654208,117.0,0.0030000000006111804,1261.69088,0.0,3058.0,5.0,2.375,8878.669824,29.0,,,,,,,,,,,,,,
3,2,,,1681390315,5.75,0.0,0.02800000000002001,1679.130624,0.016334214242808013,2387.0,0.007584881726405087,183.312384,7.0,1200.001024,0.0,0.0,0.0,2.625,1158.0,0.0034534740742141593,29412.343808,2.654208,121.0,0.006000000000312866,1845.69856,0.0,3972.0,6.8,2.5,9663.61088,30.0,,,,,,,,,,,,,,
4,3,,,1681390316,5.75,0.0,0.040000000000020464,1679.613952,0.3676779178177001,2920.0,0.056787407584163854,183.312384,72.0,1200.037888,0.0,0.0,0.0,2.625,2174.0,0.05892581205205855,29411.86048,2.654208,121.0,0.04800000000068394,1845.710848,0.0,5553.0,6.8,2.5,9663.61088,32.0,,,,,,,,,,,,,,
5,4,,,1681390317,5.75,0.0,0.04400000000001114,2092.642304,0.0040859679908826965,3186.0,0.0013407082361778832,331.272192,73.0,1678.802944,0.0,0.0,0.0,2.625,2446.0,0.0008140014788780841,28986.24512,2.654208,132.0,0.04899999999997817,2187.07968,0.0,6304.0,8.1,2.5,10409.680896,34.0,,,,,,,,,,,,,,
6,5,,,1681390318,5.75,0.0,0.056000000000011596,2850.045952,0.19203519751831014,3592.0,0.06548540685613459,457.822208,76.0,2557.861888,0.0,0.0,0.0,2.625,2909.0,0.025552555844150844,28228.849664,2.654208,135.0,0.05200000000058935,2940.153856,0.0,6995.0,10.5,2.5,11498.299392,35.0,,,,,,,,,,,,,,
7,6,,,1681390319,5.75,0.0,0.060000000000002274,2648.592384,0.00408218736251653,5588.0,0.021415537604337304,1255.538688,77.0,3147.89888,0.0,0.0,0.0,2.625,3657.0,0.7918805639913062,27638.9888,2.654208,510.0,0.05300000000079308,2765.459456,0.0,9190.0,12.4,2.5,13759.107072,36.0,,,,,,,,,,,,,,
8,7,,,1681390320,6.0,0.0,0.06400000000002137,4992.770048,0.0040733563446686445,7125.0,0.06139470880681818,1395.478528,78.0,5317.705728,0.0,0.0,0.0,7.5,4923.0,0.027391730212699934,25155.649536,2.654208,662.0,0.05400000000008731,4803.821568,0.0,133199.0,20.3,3.5000000000000004,18586.99264,37.0,,,,,,,,,,,,,,
9,8,,,1681390321,6.0,0.0,0.06800000000001205,5756.444672,0.004075553747284652,9126.0,0.006925257370813985,2048.380928,79.0,6188.007424,0.0,0.0,0.0,7.5,5812.0,0.009520238925634751,23738.69568,2.654208,889.0,0.05500000000029104,5029.64224,0.0,243513.0,24.8,3.5000000000000004,19532.824576,38.0,,,,,,,,,,,,,,
10,9,,,1681390322,6.0,0.0,0.07200000000000273,5758.472192,0.004083808854991916,9404.0,0.04645332571782535,2048.385024,80.0,6188.142592,0.0,0.0,0.0,7.5,6048.0,0.009005117544295579,23736.664064,2.654208,889.0,0.05500000000029104,5038.166016,0.0,243756.0,24.8,3.5000000000000004,19608.326144,38.0,,,,,,,,,,,,,,
11,10,,,1681390323,6.0,0.0,0.0800000000000125,5758.472192,0.08171213036441895,9616.0,0.0008618076264227496,2048.385024,83.0,6188.142592,0.0,0.0,0.0,7.5,6182.0,0.0008618075683627889,23736.664064,2.654208,889.0,0.057999999999992724,5038.166016,0.0,243902.0,24.8,3.5000000000000004,19608.326144,38.0,,,,,,,,,,,,,,
12,11,,,1681390324,6.0,0.0,0.08400000000000318,5758.685184,0.004086275097936098,9948.0,0.044063134392610004,2048.385024,84.0,6188.142592,0.0,0.0,0.0,7.5,6357.0,0.009657017337300258,23736.446976,2.654208,889.0,0.05900000000019645,5038.166016,0.0,244135.0,24.8,3.5000000000000004,19608.326144,38.0,,,,,,,,,,,,,,
13,12,,,1681390325,6.0,0.0,0.08800000000002228,5758.681088,0.0040861263979335575,10178.0,0.0013886445234206632,2048.385024,85.0,6188.142592,0.0,0.0,0.0,6.875000000000001,6477.0,0.0005267272930913018,23736.446976,2.654208,889.0,0.06000000000040018,5038.198784,0.0,244297.0,24.8,3.5000000000000004,19608.326144,38.0,,,,,,,,,,,,,,
14,13,,,1681390326,6.0,0.0,0.09200000000001296,5758.611456,0.004085873729939139,10374.0,0.04291763461583398,2048.385024,86.0,6188.142592,0.0,0.0,0.0,6.875000000000001,6593.0,0.00920119603463292,23736.512512,2.654208,889.0,0.06000000000040018,5038.198784,0.0,244441.0,24.8,3.5000000000000004,19608.326144,38.0,,,,,,,,,,,,,,
15,14,,,1681390327,6.0,0.0,0.09600000000000364,5758.611456,0.004085709512498696,10531.0,0.0,2048.385024,87.0,6188.142592,0.0,0.0,0.0,6.875000000000001,6683.0,0.0,23736.512512,2.654208,889.0,0.061000000000603904,5038.198784,0.0,244546.0,24.8,3.5000000000000004,19608.326144,38.0,,,,,,,,,,,,,,
16,15,,,1681390328,6.0,0.0,0.10400000000001342,5758.640128,0.0040858018224530475,10805.0,0.04268545691724173,2048.385024,88.0,6188.142592,0.0,0.0,0.0,6.875000000000001,6847.0,0.01004692293102089,23736.496128,2.654208,889.0,0.06200000000080763,5038.198784,0.0,244749.0,24.8,3.5000000000000004,19608.326144,38.0,,,,,,,,,,,,,,
17,16,,,1681390329,6.0,0.0,0.11200000000002319,5758.603264,0.03268625910019669,11064.0,0.017396495290277963,2048.385024,91.0,6188.163072,0.0,0.0,0.0,6.875000000000001,7008.0,0.053346592196430655,23736.532992,2.654208,889.0,0.06400000000030559,5038.198784,0.0,244929.0,24.8,3.5000000000000004,19608.326144,38.0,,,,,,,,,,,,,,
