_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,02_timing/backward_time_s,03_hivemind/num_peers,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,30.0,211076.595712,1683048551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1683048551,3.2333333333333334,0.0,0.0,1279.250432,0.0,43.0,2.8170320354574567,178.348032,0.0,394.784768,0.0,0.0,0.0,1.6666666666666667,48.0,93.55653897756443,208045.699072,2.711552,141.0,0.0,2481.430528,0.0,40.0,1.4,3.5000000000000004,9975.287808,94.0,,,,,,,,,,,,,,
2,2,,,1683048552,3.2333333333333334,0.0,0.007999999999981355,1767.112704,0.012254164710624592,3674.0,0.4897597118986625,183.177216,3.0,746.655744,0.0,0.0,0.0,1.8000000000000003,1716.0,0.4970436000222753,207557.832704,2.711552,159.0,0.0009999999999763531,2847.956992,0.0,3843.0,1.7,3.5000000000000004,10475.773952,121.0,,,,,,,,,,,,,,
3,3,,,1683048553,3.2333333333333334,0.0,0.012000000000000455,2222.968832,0.004085913575292011,7620.0,0.07724132317351598,185.602048,4.0,1196.244992,0.0,0.0,0.0,1.8000000000000003,4190.0,0.06647589862131771,207101.97248,2.711552,201.0,0.0009999999999763531,3538.98496,0.0,10946.0,1.9,3.5000000000000004,13109.1456,163.0,,,,,,,,,,,,,,
4,4,,,1683048554,3.2333333333333334,0.0,0.01599999999996271,2585.468928,0.00408650351081435,11515.0,0.12037626169601058,324.190208,5.0,1618.190336,0.0,0.0,0.0,1.8000000000000003,6610.0,0.10657633080048863,206728.986624,2.711552,269.0,0.0020000000000095497,3832.500224,0.0,17789.0,2.1,3.5000000000000004,14078.205952,195.0,,,,,,,,,,,,,,
5,5,,,1683048555,3.2333333333333334,0.0,0.027999999999963165,2684.440576,0.4945043301429107,12512.0,0.08989391409577957,463.310848,88.0,1842.601984,0.0,0.0,0.0,1.8000000000000003,7098.0,0.06315402667477335,206630.01088,2.711552,273.0,0.027999999999963165,3917.860864,0.0,18709.0,2.1,3.5000000000000004,15774.179328,201.0,,,,,,,,,,,,,,
6,6,,,1683048556,3.2333333333333334,0.0,0.03999999999996362,5149.683712,0.17544996890128287,18546.0,0.30859940937153546,1441.21856,91.0,4959.092736,0.0,0.0,0.0,1.8000000000000003,9893.0,0.2706819425306667,203193.229312,2.711552,645.0,0.029999999999972715,6098.632704,0.0,695498.0,3.7,3.5000000000000004,21851.844608,351.0,,,,,,,,,,,,,,
7,7,,,1683048557,3.766666666666666,0.0,0.04399999999998272,5898.256384,0.004081969130683682,25027.0,0.33174769008701294,2046.451712,92.0,5763.006464,0.0,0.0,0.0,10.200000000000001,13335.0,0.2962457202519186,201832.292352,2.711552,685.0,0.029999999999972715,6373.773312,0.0,974325.0,4.4,5.233333333333333,23335.350272,554.0,,,,,,,,,,,,,,
8,8,,,1683048558,3.766666666666666,0.0,0.04800000000000182,6343.696384,0.004085443290890671,34322.0,1.7702816266649706,2046.492672,93.0,5763.047424,0.0,0.0,0.0,10.200000000000001,30949.0,428.14913495828625,201214.078976,2.711552,712.0,0.029999999999972715,6373.773312,0.0,988045.0,4.7,5.233333333333333,23508.832256,554.0,,,,,,,,,,,,,,
9,9,,,1683048559,3.766666666666666,0.0,0.055999999999983174,7364.173824,0.004085460785855579,36915.0,0.3097130366744982,2199.834624,94.0,5916.4672,0.0,0.0,0.0,10.200000000000001,36138.0,215.73682607730103,200092.053504,2.711552,722.0,0.03100000000000591,6374.047744,0.0,992279.0,5.2,5.233333333333333,23708.229632,571.0,0.002949350997369038,,,,,,,,,,,,,
