_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,03_hivemind/num_peers,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,30.0,211076.599808,1680696660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1680696660,3.6000000000000005,0.0,0.0,1205.518336,0.0,50.0,0.8863191576217462,177.74592,0.0,393.940992,0.0,0.0,0.0,2.1333333333333333,13.0,1.2666306408186052,208121.778176,2.719744,135.0,0.0,2481.045504,0.0,37.0,1.4,2.5,9963.413504,50.0,,,,,,,,,,,,,,
2,2,,,1680696661,3.6000000000000005,0.0,0.012000000000000455,1740.836864,0.012253608242919366,2938.0,0.31734930727158533,300.310528,3.0,843.452416,0.0,0.0,0.0,2.1333333333333333,1086.0,0.901613474387633,207576.047616,2.719744,164.0,0.0009999999999763531,2837.757952,0.0,3047.0,1.7,2.5,11127.205888,55.0,,,,,,,,,,,,,,
3,3,,,1680696662,3.6000000000000005,0.0,0.02400000000000091,2817.875968,0.2287084639788573,5460.0,0.028859766435121295,563.28192,6.0,2234.1632,0.0,0.0,0.0,2.1333333333333333,2160.0,0.0207235137955225,206398.263296,2.719744,356.0,0.0030000000000427463,4255.924224,0.0,12043.0,2.2,2.5,15328.067584,62.0,,,,,,,,,,,,,,
4,4,,,1680696663,3.6000000000000005,0.0,0.02800000000002001,2949.103616,0.004083515703505641,7860.0,0.06521661702440436,664.313856,7.0,2349.109248,0.0,0.0,0.0,2.1333333333333333,3061.0,0.06531232434011679,206164.840448,2.719744,364.0,0.0030000000000427463,4274.151424,0.0,280841.0,2.3,2.5,15784.50944,223.0,,,,,,,,,,,,,,
5,5,,,1680696664,3.6000000000000005,0.0,0.031999999999982265,2950.647808,0.004086036992392292,8339.0,0.05665386052375327,664.313856,8.0,2349.170688,0.0,0.0,0.0,2.1333333333333333,3177.0,0.005147449115014255,206163.29216,2.719744,364.0,0.0030000000000427463,4274.151424,0.0,281122.0,2.3,2.5,15784.50944,223.0,,,,,,,,,,,,,,
6,6,,,1680696665,3.5666666666666664,0.0,0.04399999999998272,2949.177344,0.6171298494608147,8990.0,0.00564350686959108,664.317952,103.0,2349.30176,0.0,0.0,0.0,1.9666666666666666,3373.0,0.009331343016497332,206162.014208,2.719744,364.0,0.06299999999998818,4282.6752,0.0,281545.0,2.3,2.466666666666667,15860.011008,223.0,,,,,,,,,,,,,,
7,7,,,1680696666,3.5666666666666664,0.0,0.04800000000000182,2949.173248,0.004086805844714506,9532.0,0.047868309817195524,664.317952,104.0,2349.30176,0.0,0.0,0.0,1.9666666666666666,3557.0,0.005020704730713008,206162.018304,2.719744,364.0,0.06399999999996453,4282.6752,0.0,281887.0,2.3,2.466666666666667,15860.011008,223.0,,,,,,,,,,,,,,
8,8,,,1680696667,3.5666666666666664,0.0,0.07200000000000273,2949.173248,0.12260755850201832,9937.0,0.0037436813008140417,664.317952,107.0,2349.30176,0.0,0.0,0.0,1.9666666666666666,3719.0,0.009203549304644636,206162.018304,2.719744,364.0,0.07799999999997453,4282.6752,0.0,282139.0,2.3,2.466666666666667,15860.011008,223.0,,,,,,,,,,,,,,
9,9,,,1680696668,3.5666666666666664,0.0,0.07600000000002183,2949.410816,0.004087010013407816,10480.0,0.004023150503955158,664.317952,108.0,2349.30176,0.0,0.0,0.0,1.9666666666666666,3877.0,0.003121134433812177,206161.772544,2.719744,364.0,0.07900000000006457,4282.6752,0.0,282459.0,2.3,2.466666666666667,15860.011008,223.0,,,,,,,,,,,,,,
