_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,8.0,31557.18144,1680794633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1680794633,2.125,0.0,0.0,710.38976,0.0,9.0,0.0,176.758784,0.0,403.881984,0.0,0.0,0.0,4.0,11.0,0.0,30385.508352,2.654208,155.0,0.0,1009.631232,0.0,14.0,3.7,1.375,8492.650496,31.0,,,,,,,,,,,,,,
2,2,,,1680794634,2.125,0.0,0.008000000000009777,1090.125824,0.012250372408914866,3582.0,0.8026705600096274,181.43232,3.0,619.27424,0.0,0.0,0.0,4.0,1821.0,1.3993737583398398,30005.768192,2.654208,181.0,0.001999999999497959,1242.394624,0.0,4959.0,4.9,1.375,8859.373568,34.0,,,,,,,,,,,,,,
3,3,,,1680794635,2.125,0.0,0.020000000000010232,1650.098176,0.2246070843916608,4755.0,0.27732913083764715,181.43232,6.0,1185.54624,0.0,0.0,0.0,4.0,2694.0,0.2956980979967366,29445.791744,2.654208,181.0,0.005000000000109139,1813.741568,0.0,6562.0,6.7,1.375,9430.720512,37.0,,,,,,,,,,,,,,
4,4,,,1680794636,2.125,0.0,0.02800000000002001,1669.349376,0.004086087523900433,5903.0,0.26782228748714876,183.3984,7.0,1206.239232,0.0,0.0,0.0,4.0,3919.0,0.2273125604191982,29426.54464,2.654208,181.0,0.006000000000312866,1845.776384,0.0,8615.0,6.8,1.375,9663.676416,38.0,,,,,,,,,,,,,,
5,5,,,1680794637,2.125,0.0,0.03200000000001069,1980.616704,0.004085555024117888,6747.0,0.16793067475044926,309.354496,8.0,1562.50112,0.0,0.0,0.0,4.625,4409.0,0.1658559788416638,29102.718976,2.654208,192.0,0.006999999999607098,2086.936576,0.0,9939.0,7.8,1.5,10275.98336,41.0,,,,,,,,,,,,,,
6,6,,,1680794638,2.125,0.0,0.040000000000020464,2760.257536,0.21650414190485867,7499.0,0.2244666689323822,446.324736,48.0,2474.582016,0.0,0.0,0.0,4.625,4855.0,0.1672768955768434,28323.053568,2.654208,192.0,0.052999999999883585,2861.678592,0.0,10856.0,10.2,1.5,11386.269696,47.0,,,,,,,,,,,,,,
7,7,,,1680794639,2.125,0.0,0.04800000000000182,2147.590144,0.0040795419827725585,9853.0,0.16091880834799915,1247.903744,49.0,2657.30048,0.0,0.0,0.0,4.625,5698.0,0.2126461258651543,28152.897536,2.654208,555.0,0.05400000000008731,2276.519936,0.0,13151.0,10.8,1.5,13263.990784,51.0,,,,,,,,,,,,,,
8,8,,,1680794640,2.125,0.0010000000000012221,0.06400000000002137,4517.650432,0.008136921647796952,12402.0,0.45322017895138744,1393.885184,51.0,4870.684672,2.0,0.0,0.01627384330056249,4.625,7058.0,0.39092981878001637,25640.054784,2.654208,695.0,0.05500000000029104,4352.028672,0.0,130090.0,18.8,1.5,18135.027712,53.0,,,,,,,,,,,,,,
9,9,,,1680794641,2.125,0.0010000000000012221,0.07200000000000273,5316.231168,0.06884586243979186,14214.0,0.3409648111251123,2047.729664,54.0,5789.073408,2.0,0.0,0.0,4.625,7934.0,0.2768476195424221,24183.525376,2.654208,943.0,0.057999999999992724,4625.035264,0.0,235387.0,23.4,1.5,19128.2176,55.0,,,,,,,,,,,,,,
10,10,,,1680794642,2.125,0.009999999999999787,0.09600000000000364,5708.824576,0.24488725100011902,19297.0,0.7924079524212192,2090.348544,94.0,5831.84384,15.0,0.0,0.7754762948286125,4.25,11548.0,225.0928917378086,23711.47776,2.654208,965.0,0.09199999999964348,4642.357248,0.0,242287.0,24.9,1.5,19459.39968,56.0,0.006780985000659712,,,,,,,,,,,,,
