_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/backward_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,0,8.0,31557.189632,1681074138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,,,1681074138,6.375,0.0,0.0,735.563776,0.0,28.0,1.2362660441654432,177.504256,0.0,402.665472,0.0,0.0,0.0,3.0,25.0,0.12572196984270775,30360.387584,2.654208,120.0,0.0,1009.610752,0.0,23.0,3.8,8.25,8492.630016,28.0,,,,,,,,,,,,,,
2,1,,,1681074139,6.375,0.0,0.008000000000009777,894.918656,0.008164429044679141,2850.0,0.4443315099290246,179.884032,2.0,407.240704,0.0,0.0,0.0,3.0,1183.0,0.4221902799936129,30201.032704,2.654208,136.0,0.0010000000002037268,1018.134528,0.0,4640.0,4.3,8.25,8568.13568,28.0,,,,,,,,,,,,,,
3,2,,,1681074140,6.375,0.0,0.012000000000000455,1414.746112,0.004080858912469273,3761.0,0.15916943841918574,182.505472,3.0,921.903104,0.0,0.0,0.0,3.75,1696.0,0.16703625042098608,29681.205248,2.654208,150.0,0.0020000000004074536,1548.214272,0.0,5708.0,5.9,8.25,9165.193216,32.0,,,,,,,,,,,,,,
4,3,,,1681074141,6.375,0.0,0.03200000000001069,1697.366016,0.9764903790629265,4285.0,0.039708225403919356,184.0128,163.0,1204.875264,0.0,0.0,0.0,3.75,2457.0,0.0525240232330529,29398.585344,2.654208,150.0,0.12200000000029831,1845.510144,0.0,6915.0,6.8,8.25,9663.410176,35.0,,,,,,,,,,,,,,
5,4,,,1681074142,6.375,0.0,0.036000000000001364,1766.449152,0.0040858513800439995,5071.0,0.08491707915814392,250.343424,164.0,1272.229888,0.0,0.0,0.0,3.75,3534.0,0.08651311485528809,29329.502208,2.654208,150.0,0.12299999999959255,1856.98304,0.0,8885.0,7.1,8.25,9842.556928,41.0,,,,,,,,,,,,,,
6,5,,,1681074143,6.375,0.0,0.056000000000011596,2447.310848,2.72931626611715,5788.0,0.12690726919222564,386.945024,325.0,2071.138304,0.0,0.0,0.0,3.75,4039.0,0.8654001639648626,28636.000256,2.654208,183.0,0.43699999999989814,2519.379968,0.0,9823.0,9.3,8.25,10909.753344,43.0,,,,,,,,,,,,,,
7,6,,,1681074144,6.375,0.0,0.06399999999999295,2124.046336,0.01634467274974733,7141.0,0.2101822761585777,464.269312,328.0,1816.465408,0.0,0.0,0.0,3.75,5129.0,0.21669460671238044,28959.260672,2.654208,187.0,0.4399999999995998,2187.800576,0.0,11376.0,8.2,8.25,12121.677824,47.0,,,,,,,,,,,,,,
8,7,,,1681074145,6.625,0.001000000000000334,0.07200000000000273,4290.850816,0.004071590671294135,10401.0,0.26481244010770566,1264.820224,329.0,4739.534848,2.0,0.0,0.016286362682916354,7.5,6249.0,0.18388162320104667,25993.46176,2.654208,584.0,0.44099999999980355,4352.045056,0.0,27090.0,17.6,9.0,18003.853312,66.0,,,,,,,,,,,,,,
9,8,,,1681074146,6.625,0.001000000000000334,0.0800000000000125,4880.863232,0.020387998169753344,12226.0,0.13951443435595332,1558.011904,333.0,5078.310912,2.0,0.0,0.0,7.5,7272.0,0.16305620099286766,25110.593536,2.654208,752.0,0.44400000000041473,4399.230976,0.0,236150.0,20.4,9.0,18344.42752,70.0,,,,,,,,,,,,,,
