process/memory/resident_set_size_proc_MB,_timestamp,03_hivemind/num_peers,cpu/interrupts/soft_interrupts_count,cpu/load/avg_sys_load_one_min_percent,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,process/memory/lib_memory_proc_MB,01_general/step,cpu/logical_core_count,02_timing/dataload_time_s,memory/available_memory_sys_MB,cpu/interrupts/ctx_switches_count,02_timing/dataload_cuda_move_time_s,_runtime,01_general/lr,02_timing/loss_calc_time_s,memory/used_memory_sys_percent,process/voluntary_proc_ctx_switches,02_timing/step_time_s,02_timing/backward_time_s,process/memory/shared_memory_proc_MB,process/involuntary_proc_ctx_switches,03_hivemind/global_epoch,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,disk/counter/disk_read_sys_count,bandwidth/disk_write_sys_bandwidth_MBs,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,01_general/minibatch_loss,02_timing/opt_step_time_s,01_general/dataset_iteration_count,bandwidth/net_recv_sys_bandwidth_Mbits,cpu/load/avg_sys_load_fifteen_min_percent,02_timing/forward_time_s,disk/counter/disk_write_sys_count,memory/total_memory_sys_MB,disk/time/disk_write_time_sys_s,01_general/locally_processed_samples,bandwidth/disk_read_sys_bandwidth_MBs,process/memory/dirty_pages_proc_count,bandwidth/net_sent_sys_bandwidth_Mbits,_step,memory/used_memory_sys_MB,process/memory/text_resident_set_proc_MB
6311.665664,1681395434.0,,22778.0,0.5333333333333333,0.0,1019846.0,6854.967296,,,,201447.657472,37372.0,,9,,,4.6,680.0,,,2045.775872,431.0,,0.0,0.05999999999998806,0.0,0.36040334825650344,0.7666666666666667,23266.729984,,,,0.4699507430401145,1.1,,150.0,,0.08799999999999386,,0.0,0.0,1.0166202448342931,10,6284.75904,2.719744
6342.9632,1681395435.0,,30535.0,0.5333333333333333,0.0,1029624.0,6872.28928,,,,201142.239232,42622.0,0.0028736540002682887,10,,,4.7,710.0,,,2076.921856,440.0,,0.0,0.06399999999999295,0.0,0.004083186690312548,0.7666666666666667,23597.85472,,,,127.62315021596315,1.1,,151.0,,0.08799999999999386,,0.0,0.0,1.4546113345943872,11,6547.88608,2.719744
6588.645376,1681395436.0,,32489.0,0.7666666666666667,0.0,1032181.0,6890.192896,,,,200014.585856,44368.0,,11,,,5.2,710.0,,,2318.659584,484.0,,0.0,0.06799999999999784,0.0,0.004085170315009966,0.8,24061.161472,,,,113.00413273576488,1.1333333333333333,,152.0,,0.08899999999999864,,0.0,0.0,0.8021056370564473,12,7615.664128,2.719744
,1681395437.0,5.0,,,,,,0.0,,0.9816566220001732,,,,12,0.0001,0.00019962300029874314,,,2.769680390001213,0.19741710900007092,,,0.0,,,,,,,7.1795654296875,0.039117346000239195,0.0,,,1.5484160360001624,,,,32.0,,,,13,,
6822.047744,1681395437.0,,33889.0,0.7666666666666667,0.0,1034545.0,6996.156416,,,,199445.721088,46583.0,0.0030544510000254377,12,,0.0004442989998096891,5.5,732.0,,,2454.482944,506.0,,0.0,0.08399999999998897,0.0,0.09395708510890785,0.8,32303.128576,,,,12.118317711353232,1.1333333333333333,0.01909660299997995,156.0,,0.09399999999999409,,0.0,0.0,1.3510958626861362,14,8184.311808,2.719744
,1681395437.0,5.0,,,,,,1.0,,0.0027666070000123,,,,12,0.0001,,,,0.20227455500025826,0.13752666200025487,,,0.0,,,,,,,7.2235107421875,0.03938593300017601,0.0,,,,,,,64.0,,,,15,,
,1681395438.0,5.0,,,,,,2.0,,0.002975179999793909,,,0.003053615000226273,13,0.0001,0.0004095029999007238,,,0.20317593699974168,0.13896917400006714,,,0.0,,,,,,,7.1915283203125,0.03984856999977637,0.0,,,0.01791989499997726,,,,96.0,,,,16,,
,1681395438.0,5.0,,,,,,3.0,,0.003199211999799445,,,0.003140677999908803,13,0.0001,0.00046629999997094274,,,0.2044120519990429,0.13977705499974036,,,0.0,,,,,,,7.15283203125,0.039591097999618796,0.0,,,0.018237709000004543,,,,128.0,,,,17,,
6820.102144,1681395438.0,,37479.0,0.7666666666666667,0.0,1038270.0,6996.156416,,,,199430.217728,50184.0,0.0031854900003054354,13,,0.0005875649999325105,5.5,766.0,,,2452.52096,550.0,,0.0,0.09999999999999432,0.0,0.016344334546151206,0.8,32303.128576,,,,80.00649122934442,1.1333333333333333,0.02256792599973778,160.0,,0.09499999999999886,,0.0,0.0,1.7592265985573556,18,8200.183808,2.719744
,1681395438.0,5.0,,,,,,4.0,,0.003084556999965571,,,,13,0.0001,,,,0.20529635699995197,0.13604648799991992,,,0.0,,,,,,,7.035400390625,0.03982433100009075,0.0,,,,,,,160.0,,,,19,,
,1681395439.0,5.0,,,,,,5.0,,0.003149473000121361,,,0.003134035999664775,14,0.0001,0.0005207119997976406,,,0.20433646999890698,0.1396704979997594,,,0.0,,,,,,,7.1494140625,0.03955269899961422,0.0,,,0.018309051999949588,,,,192.0,,,,20,,
,1681395439.0,5.0,,,,,,6.0,,0.003062113999931171,,,0.0030337570001393033,14,0.0001,0.0005131840002832178,,,0.20400042700066479,0.14002309500028787,,,0.0,,,,,,,7.2816162109375,0.03908918800016181,0.0,,,0.018279088999861415,,,,224.0,,,,21,,
6820.12672,1681395439.0,,42071.0,0.7666666666666667,0.0,1042498.0,6996.156416,,,,199444.80768,53806.0,0.0030815929999334912,14,,0.0004453450001165038,5.5,794.0,,,2452.545536,595.0,,0.0,0.11999999999999034,0.0,0.01634546584589987,0.8,32303.128576,,,,93.78600509577876,1.1333333333333333,0.017748018000020238,164.0,,0.09600000000000364,,0.0,0.0,1.6859853184283695,22,8204.095488,2.719744
,1681395440.0,5.0,,,,,,7.0,,0.002905749000092328,,,,15,0.0001,,,,0.20478862200025105,0.14099248200000147,,,0.0,,,,,,,7.1248779296875,0.03961543500008702,0.0,,,,,,,256.0,,,,23,,
,1681395440.0,5.0,,,,,,8.0,,0.003043785000045318,,,0.0030484839999189717,15,0.0001,0.000540603999979794,,,0.20484249299988733,0.14010795200010762,,,0.0,,,,,,,7.3597412109375,0.03959775699968304,0.0,,,0.018503911000152584,,,,288.0,,,,24,,
,1681395440.0,5.0,,,,,,9.0,,0.003203557000233559,,,0.003099403000305756,15,0.0001,0.0004944259999319911,,,0.20419496300064566,0.13945707499988202,,,0.0,,,,,,,6.9808349609375,0.03954585000019506,0.0,,,0.018394652000097267,,,,320.0,,,,25,,
6820.102144,1681395440.0,,46775.0,0.7666666666666667,0.0,1046872.0,6996.160512,,,,199421.575168,57608.0,0.003123735999906785,15,,0.0004830100001527171,5.5,829.0,,,2452.52096,643.0,,0.0,0.13999999999998636,0.0,0.16346154030480434,0.8,32303.132672,,,,94.80485993637566,1.1333333333333333,0.018048508000447328,187.0,,0.10499999999998977,,0.0,0.0,2.0979825769716896,26,8227.733504,2.719744
,1681395441.0,5.0,,,,,,10.0,,0.0028915640000377607,,,,16,0.0001,,,,0.20408688900033667,0.13993552100009765,,,0.0,,,,,,,7.1771240234375,0.03960454999969443,0.0,,,,,,,352.0,,,,27,,
,1681395441.0,5.0,,,,,,11.0,,0.0032199190000028466,,,0.0028333620002740645,16,0.0001,0.00045210199959910824,,,0.20501176100015073,0.14088113100024202,,,0.0,,,,,,,7.3497314453125,0.03967622099980872,0.0,,,0.017949026000223967,,,,384.0,,,,28,,
,1681395441.0,5.0,,,,,,12.0,,0.0032498420000592887,,,0.0030794389999755367,16,0.0001,0.00046879199999239063,,,0.20468976999973165,0.14048754499981442,,,0.0,,,,,,,7.1239013671875,0.0396152080002139,0.0,,,0.01778894399967612,,,,416.0,,,,29,,
6820.069376,1681395441.0,,51722.0,0.9666666666666666,0.0,1051303.0,6996.164608,,,,199419.244544,61292.0,0.0030186089998096577,16,,0.0004563590000543627,5.5,872.0,,,2452.48,656.0,,0.0,0.1599999999999966,0.0,0.01634467663363882,0.8333333333333334,32303.132672,,,,88.44431741919324,1.1333333333333333,0.01799539100011316,191.0,,0.10599999999999454,,0.0,0.0,1.7226155903669933,30,8229.634048,2.719744
,1681395442.0,5.0,,,,,,13.0,,0.003292373000022053,,,,17,0.0001,,,,0.20464347799997995,0.14011029699986466,,,0.0,,,,,,,7.11328125,0.03977044900011606,0.0,,,,,,,448.0,,,,31,,
,1681395442.0,5.0,,,,,,14.0,,0.0037110149996806285,,,0.0030416299996431917,17,0.0001,0.00047745900019435794,,,0.20547974599912777,0.13981918699982998,,,0.0,,,,,,,7.450927734375,0.03979477599978054,0.0,,,0.018635678999999072,,,,480.0,,,,32,,
,1681395442.0,5.0,,,,,,15.0,,0.0028570590002345853,,,0.0031546690001960087,17,0.0001,0.0005300279999573831,,,0.20426766800028417,0.13953760799995507,,,0.0,,,,,,,7.2388916015625,0.03991280199988978,0.0,,,0.018275502000051347,,,,512.0,,,,33,,
6820.110336,1681395442.0,,56054.0,0.9666666666666666,0.0,1055381.0,6996.1728,,,,199414.030336,64925.0,0.0030292090000330063,17,,0.000458402000276692,5.5,905.0,,,2452.52096,661.0,,0.0,0.17599999999998772,0.0,0.016344167391426637,0.8333333333333334,32303.132672,,,,83.60067955361491,1.1333333333333333,0.01826480999989144,195.0,,0.10699999999999932,,0.0,0.0,1.8331404264925149,34,8234.958848,2.719744
,1681395443.0,5.0,,,,,,16.0,,0.003220861000045261,,,,18,0.0001,,,,0.204028838999875,0.13945524699965972,,,0.0,,,,,,,7.1322021484375,0.039600309999968886,0.0,,,,,,,544.0,,,,35,,
,1681395443.0,8.0,,,,,,17.0,,0.0028264359998502186,,,0.0030731950000699726,18,0.0001,0.0004991649998373759,,,0.2038154720003149,0.13935887100024047,,,0.0,,,,,,,7.00604248046875,0.039851007999914145,0.0,,,0.01820679700040273,,,,576.0,,,,36,,
,1681395443.0,8.0,,,,,,18.0,,0.0028960049999113835,,,0.0031241009996847424,18,0.0001,0.0004590730000018084,,,0.20441524099942399,0.14030032899972866,,,0.0,,,,,,,7.29638671875,0.03946930100028112,0.0,,,0.018166431999816268,,,,608.0,,,,37,,
6820.47488,1681395443.0,,60493.0,0.9666666666666666,0.0,1059703.0,7005.028352,,,,199399.038976,68863.0,0.0031097599999156955,18,,0.0005110849997436162,5.5,986.0,,,2452.557824,665.0,,0.0,0.19199999999999307,0.0,0.016346072380351993,0.8333333333333334,32378.896384,,,,85.23972315584874,1.1333333333333333,0.018268341999828408,199.0,,0.10800000000000409,,0.0,0.0,1.819945200064681,38,8250.269696,2.719744
,1681395444.0,8.0,,,,,,19.0,,0.006603014000120311,,,,19,0.0001,,,,0.208941896999022,0.14067534399964643,,,0.0,,,,,,,7.40576171875,0.03977435199976753,0.0,,,,,,,640.0,,,,39,,
,1681395444.0,8.0,,,,,,20.0,,0.003285987999788631,,,0.003079608999996708,19,0.0001,0.0005128950001562771,,,0.2052676289995361,0.14106295500005217,,,0.0,,,,,,,7.2027587890625,0.03958543599992481,0.0,,,0.017740745999617502,,,,672.0,,,,40,,
,1681395444.0,8.0,,,,,,21.0,,0.0030325060001814563,,,0.0030451160000666277,19,0.0001,0.000492504999783705,,,0.2063096689998929,0.14195095900004162,,,0.0,,,,,,,7.096435546875,0.03994836599986229,0.0,,,0.017840216999957192,,,,704.0,,,,41,,
6820.450304,1681395444.0,,65223.0,0.9666666666666666,0.0,1063917.0,7005.032448,,,,199405.334528,72387.0,0.0030818569998700696,19,,0.0005160010000508919,5.5,1022.0,,,2452.529152,672.0,,0.0,0.2079999999999984,0.0,0.01633980313504239,0.8333333333333334,32378.896384,,,,88.52193666241375,1.1333333333333333,0.017577714000253764,203.0,,0.10800000000000409,,0.0,0.0,1.9093155710063314,42,8243.494912,2.719744
,1681395445.0,8.0,,,,,,22.0,,0.003067816000111634,,,,20,0.0001,,,,0.20745602400029384,0.1431722100001025,,,0.0,,,,,,,7.066650390625,0.04004042599990498,0.0,,,,,,,736.0,,,,43,,
,1681395445.0,8.0,,,,,,23.0,,0.0030110249999779626,,,0.0031079209998097213,20,0.0001,0.0005080920000182232,,,0.2060719250002876,0.14125735200013878,,,0.0,,,,,,,7.116943359375,0.039753054000357224,0.0,,,0.01843448099998568,,,,768.0,,,,44,,
,1681395445.0,8.0,,,,,,24.0,,0.0031498800003646465,,,0.003167399000176374,20,0.0001,0.0005361079997783236,,,0.2054797410005449,0.13985676400034208,,,0.0,,,,,,,7.2431640625,0.03975632999981826,0.0,,,0.019013260000065202,,,,800.0,,,,45,,
6822.547456,1681395445.0,,69906.0,0.9666666666666666,0.0,1067942.0,7005.04064,,,,199379.718144,75585.0,,20,,,5.5,1074.0,,,2454.626304,675.0,,0.0,0.22399999999998954,0.0,0.12244676721228968,0.8333333333333334,32398.17216,,,,85.49787326313873,1.1333333333333333,,215.0,,0.11299999999999955,,0.0,0.0,1.7138083204314793,46,8250.310656,2.719744
,1681395446.0,8.0,,,,,,25.0,,0.0037542810000559257,,,0.003076828999837744,21,0.0001,0.0004947740003444778,,,0.20589802299991788,0.1404350960001466,,,0.0,,,,,,,7.0892333984375,0.03992089999974269,0.0,,,0.018216142999790463,,,,832.0,,,,47,,
,1681395446.0,8.0,,,,,,26.0,,0.0032787310001367587,,,0.0030933650000406487,21,0.0001,0.0004942170003232604,,,0.20573605200070233,0.14109555200002433,,,0.0,,,,,,,7.0948486328125,0.039814883999952144,0.0,,,0.01795930300022519,,,,864.0,,,,48,,
6820.483072,1681395446.0,,75376.0,1.4333333333333333,0.0,1072602.0,7005.044736,,,,199330.988032,79294.0,0.0030576379999729397,21,,0.0005173580002519884,5.6,1111.0,,0.14047197699983371,2452.557824,680.0,,0.0,0.23599999999999,0.0,0.016346503980352995,0.9333333333333335,32378.90048,,0.039754462000018975,,105.52711524908526,1.1666666666666665,0.018363154999860853,219.0,,0.11400000000000432,,0.0,0.0,1.7370874251815267,49,8298.96704,2.719744
,1681395446.0,8.0,,,,,,27.0,,0.0034001660001194978,,,,21,0.0001,,,,0.20556475600005797,,,,0.0,,,,,,,7.3531494140625,,0.0,,,,,,,896.0,,,,50,,
,1681395447.0,8.0,,,,,,28.0,,0.0027271280000604747,,,0.0031764189998284564,22,0.0001,0.0005252669998299098,,,0.2058306929993705,0.1418991659998028,,,0.0,,,,,,,7.4713134765625,0.039910735999910685,0.0,,,0.017591976999938197,,,,928.0,,,,51,,
,1681395447.0,8.0,,,,,,29.0,,0.0030349889998433355,,,0.0030937339997763047,22,0.0001,0.0005255500000203028,,,0.20722619399884934,0.14261941799986744,,,0.0,,,,,,,7.1494140625,0.039924775999679696,0.0,,,0.018027726999662264,,,,960.0,,,,52,,
6820.4544,1681395447.0,,79797.0,1.4333333333333333,0.0,1076555.0,7005.052928,,,,199317.762048,82621.0,0.0029995469999448687,22,,0.00048032900031103054,5.6,1150.0,,0.1438714920000166,2452.529152,683.0,,0.0,0.25199999999999534,0.0,0.016344836023581243,0.9333333333333335,32378.90048,,0.0398202289998153,,100.7998966901638,1.1666666666666665,0.01796613199985586,223.0,,0.1150000000000091,,0.0,0.0,1.710094431240976,53,8312.254464,2.719744
,1681395447.0,8.0,,,,,,30.0,,0.0031032689998937713,,,,22,0.0001,,,,0.20824099799983742,,,,0.0,,,,,,,7.177978515625,,0.0,,,,,,,992.0,,,,54,,
,1681395448.0,8.0,,,,,,31.0,,0.003135270000257151,,,0.0030977979999988747,23,0.0001,0.0004987369998161739,,,0.20796901800031264,0.14326133099984872,,,0.0,,,,,,,7.30322265625,0.040001663000111876,0.0,,,0.017974219000279845,,,,1024.0,,,,55,,
,1681395448.0,8.0,,,,,,32.0,,0.0029160230001252785,,,0.003142676000152278,23,0.0001,0.000556014999801846,,,0.20543119099966134,0.14080161399988356,,,0.0,,,,,,,7.3575439453125,0.03982053699974131,0.0,,,0.018194325999957073,,,,1056.0,,,,56,,
6820.487168,1681395448.0,,85114.0,1.4333333333333333,0.0,1082015.0,7005.323264,,,,199321.407488,87155.0,0.0030661169998893456,23,,0.00048121800000444637,5.6,1186.0,,0.1408485560000372,2452.557824,687.0,,0.0,0.26799999999998647,0.0,0.01634461055329627,0.9333333333333335,32379.162624,,0.04004947900011757,,93.57214521244836,1.1666666666666665,0.01814164500001425,227.0,,0.11600000000001387,,0.0,0.0,2.2013987720521833,57,8308.535296,2.719744
,1681395448.0,8.0,,,,,,33.0,,0.002815678999922966,,,,23,0.0001,,,,0.20540269399998579,,,,0.0,,,,,,,7.06396484375,,0.0,,,,,,,1088.0,,,,58,,
,1681395449.0,8.0,,,,,,34.0,,0.0030272969997895416,,,0.003122317000361363,24,0.0001,0.0004826270001103694,,,0.20596950600020136,0.14165593999996418,,,0.0,,,,,,,7.3204345703125,0.039743787000134034,0.0,,,0.01793753799984188,,,,1120.0,,,,59,,
,1681395449.0,8.0,,,,,,35.0,,0.002761878000001161,,,0.0030784620003032614,24,0.0001,0.00046171099984348984,,,0.20734565500015378,0.14293479799971465,,,0.0,,,,,,,7.063232421875,0.03986777800037089,0.0,,,0.018241027999920334,,,,1152.0,,,,60,,
6820.458496,1681395449.0,,89634.0,1.4333333333333333,0.0,1086378.0,7005.32736,,,,199320.576,91045.0,0.0030658059999950638,24,,0.0005028400000810507,5.6,1222.0,,0.14119208900001468,2452.529152,690.0,,0.0,0.2879999999999967,0.0,0.08990463842574697,0.9333333333333335,32379.162624,,0.040028974000051676,,89.75431314715073,1.1666666666666665,0.018417972999941412,235.0,,0.12000000000000455,,0.0,0.0,2.021760886683849,61,8309.420032,2.719744
,1681395449.0,8.0,,,,,,36.0,,0.0032530779999433435,,,,24,0.0001,,,,0.20646076000002722,,,,0.0,,,,,,,7.091552734375,,0.0,,,,,,,1184.0,,,,62,,
,1681395450.0,8.0,,,,,,37.0,,0.003068627999709861,,,0.0031340549999185896,25,0.0001,0.000506093000240071,,,0.206478082999638,0.1413778389996878,,,0.0,,,,,,,7.349609375,0.040102734999891254,0.0,,,0.018288733000190405,,,,1216.0,,,,63,,
,1681395450.0,8.0,,,,,,38.0,,0.003115396999874065,,,0.0030528989996128075,25,0.0001,0.0004703519998656702,,,0.20697152200000346,0.14200088500001584,,,0.0,,,,,,,7.1668701171875,0.04004411900041305,0.0,,,0.01828787000022203,,,,1248.0,,,,64,,
6820.487168,1681395450.0,,94756.0,1.4333333333333333,0.0,1091007.0,7005.335552,,,,199265.685504,97359.0,0.003049078999993071,25,,0.0004837950000364799,5.6,1261.0,,0.14232202100038194,2452.557824,693.0,,0.0,0.3079999999999927,0.0,0.1389270749260101,0.9333333333333335,32379.162624,,,,106.12844994261538,1.1666666666666665,0.01767154399976789,257.0,,0.12600000000000477,,0.0,0.0,2.036014270851153,65,8364.261376,2.719744
,1681395450.0,8.0,,,,,,39.0,,0.0031934169996929995,,,,25,0.0001,,,,0.20710427299991352,,,,0.0,,,,,,,7.2569580078125,0.04038441700004114,0.0,,,,,,,1280.0,,,,66,,
,1681395451.0,8.0,,,,,,40.0,,0.0028472149997469387,,,0.0030561309999939112,26,0.0001,0.000439598999946611,,,0.2060358889998497,0.14240113400001064,,,0.0,,,,,,,7.382568359375,0.039728880999973626,0.0,,,0.017562929000177974,,,,1312.0,,,,67,,
,1681395451.0,8.0,,,,,,41.0,,0.0030112140002529486,,,0.0030950109999139386,26,0.0001,0.0005537560000448138,,,0.2076683590007633,0.14324759700002687,,,0.0,,,,,,,7.0662841796875,0.03999658900011127,0.0,,,0.01776419200041346,,,,1344.0,,,,68,,
6820.507648,1681395451.0,,99400.0,1.5666666666666667,0.0,1095597.0,7005.343744,,,,199261.446144,104202.0,0.0031056859997988795,26,,0.0005176370000299357,5.6,1331.0,,0.14252697500023714,2452.529152,697.0,,0.0,0.32799999999998875,0.0,0.016344307327425655,0.9666666666666666,32379.162624,,,,87.23314355024888,1.2,0.017636984000091616,261.0,,0.12700000000000955,,0.0,0.0,2.4288853749978494,69,8368.96768,2.719744
,1681395451.0,8.0,,,,,,42.0,,0.0028149589998065494,,,,26,0.0001,,,,0.20669175300008646,,,,0.0,,,,,,,7.3431396484375,0.04008951200012234,0.0,,,,,,,1376.0,,,,70,,
,1681395452.0,8.0,,,,,,43.0,,0.0026946289999614237,,,0.0031437070001629763,27,0.0001,0.00046064500020293053,,,0.20346834699967076,0.13921658199978992,,,0.0,,,,,,,7.4068603515625,0.04013777799991658,0.0,,,0.017815005999636924,,,,1408.0,,,,71,,
,1681395452.0,8.0,,,,,,44.0,,0.003260943999976007,,,0.0030915110000933055,27,0.0001,0.0005649629997606098,,,0.2068152110000483,0.14172344400003567,,,0.0,,,,,,,7.2760009765625,0.04014478399994914,0.0,,,0.01802956500023356,,,,1440.0,,,,72,,
6820.53632,1681395452.0,,104661.0,1.5666666666666667,0.0,1100680.0,7005.351936,,,,199240.224768,111383.0,0.00308317300005001,27,,0.0004664060002141923,5.6,1379.0,,,2452.553728,703.0,,0.0,0.347999999999999,0.0,0.01634421792621535,0.9666666666666666,32379.158528,,,,87.27371843629807,1.2,0.017784032999770716,265.0,,0.12800000000001432,,0.0,0.0,2.6058812452435083,73,8390.213632,2.719744
,1681395453.0,8.0,,,,,,45.0,,0.0032753549999142706,,,,28,0.0001,,,,0.20744238699990092,0.14274398799989285,,,0.0,,,,,,,7.0556640625,0.04008943200005888,0.0,,,,,,,1472.0,,,,74,,
,1681395453.0,9.0,,,,,,46.0,,0.0030741699997633987,,,0.003104491999692982,28,0.0001,0.00046226999984355643,,,0.21216930999980832,0.142292787000315,,,0.0,,,,,,,7.2882080078125,0.045456368000031944,0.0,,,0.017779223000161437,,,,1504.0,,,,75,,
,1681395453.0,9.0,,,,,,47.0,,0.003249586000038107,,,0.003095127000051434,28,0.0001,0.0004515210002864478,,,0.20801482200022292,0.14248273800012612,,,0.0,,,,,,,7.2786865234375,0.04087525800014191,0.0,,,0.0178605919995789,,,,1536.0,,,,76,,
6821.187584,1681395453.0,,110510.0,1.5666666666666667,0.0,1106308.0,7005.708288,,,,199255.392256,118998.0,0.004235679999965214,28,,0.0005596089999926335,5.6,1434.0,,,2452.594688,706.0,,0.0,0.3639999999999901,0.0,0.01634538808832796,0.9666666666666666,32379.428864,,,,84.84877387515621,1.2,0.01828968299969347,269.0,,0.12899999999999068,,0.0,0.0,2.4903252260396833,77,8393.89184,2.719744
,1681395454.0,9.0,,,,,,48.0,,0.0031844949999140226,,,,29,0.0001,,,,0.20551193099981901,0.13954386300019905,,,0.0,,,,,,,7.6488037109375,0.03969860100005462,0.0,,,,,,,1568.0,,,,78,,
,1681395454.0,9.0,,,,,,49.0,,0.002747557000020606,,,0.003087136999965878,29,0.0001,0.0005164200001672725,,,0.20448940600044807,0.1400308780002888,,,0.0,,,,,,,7.4776611328125,0.04000894099999641,0.0,,,0.018098473000009108,,,,1600.0,,,,79,,
,1681395454.0,9.0,,,,,,50.0,,0.0027768220002144517,,,0.0031062719999681576,29,0.0001,0.0004488350000428909,,,0.20560814100053904,0.1408684920002088,,,0.0,,,,,,,7.15478515625,0.040382466000210115,0.0,,,0.01802525399989463,,,,1632.0,,,,80,,
