_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,0,8.0,31557.189632,1681074752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,,,1681074752,9.75,0.0,0.0,725.487616,0.0,7.0,0.0,177.946624,0.0,405.024768,0.0,0.0,0.0,4.0,0.0,0.0,30370.46784,2.654208,90.0,0.0,1009.598464,0.0,7.0,3.8,10.75,8492.617728,30.0,,,,,,,,,,,,,,
2,1,,,1681074753,9.75,0.0,0.008000000000009777,877.846528,0.01224342304008013,2995.0,0.44631900155576776,180.588544,3.0,407.7568,0.0,0.0,0.0,4.0,1074.0,0.41732058161536867,30218.104832,2.654208,107.0,0.001999999999497959,1018.12224,0.0,3659.0,4.2,10.75,8568.123392,30.0,,,,,,,,,,,,,,
3,2,,,1681074754,9.75,0.0,0.012000000000000455,904.671232,0.00408311779228593,4607.0,0.39048801302957475,180.658176,4.0,424.620032,0.0,0.0,0.0,4.0,2271.0,41.243261795383084,30191.271936,2.654208,396.0,0.0029999999997016857,1051.967488,0.0,5092.0,4.3,10.75,8735.92832,31.0,,,,,,,,,,,,,,
4,4,,,1681074756,9.75,0.0,0.020000000000010232,1202.388992,0.011920859725756848,6331.0,0.22992474612707378,182.464512,6.0,713.764864,0.0,0.0,0.0,4.625,3523.0,53.401493477822605,29893.558272,2.654208,765.0,0.004999999999199645,1340.854272,0.0,7115.0,5.3,10.75,9024.802816,31.0,,,,,,,,,,,,,,
5,5,,,1681074757,9.75,0.0,0.02400000000000091,1521.012736,0.004085445237590512,7411.0,0.13467606388677825,183.185408,7.0,1030.955008,0.0,0.0,0.0,4.625,4304.0,0.29318655145729206,29574.934528,2.654208,799.0,0.0059999999994033715,2588.594176,0.0,8286.0,6.3,10.75,10272.54272,34.0,,,,,,,,,,,,,,
6,6,,,1681074758,9.75,0.0,0.036000000000001364,2237.681664,0.29009882862868297,7741.0,0.039310817282176704,183.185408,13.0,1746.08384,0.0,0.0,0.0,4.625,4654.0,0.8179937866404785,28858.220544,2.654208,799.0,0.012999999999919964,2588.594176,0.0,8879.0,8.6,10.75,10272.54272,37.0,,,,,,,,,,,,,,
7,7,,,1681074759,9.75,0.0,0.06399999999999295,2607.378432,14.361432875072582,8306.0,0.07639246805568543,184.6272,77.0,2113.507328,0.0,0.0,0.0,4.625,5600.0,0.07068677342439655,28488.564736,2.654208,799.0,0.875,2740.137984,0.0,9962.0,9.7,10.75,10424.086528,41.0,,,,,,,,,,,,,,
8,8,,,1681074760,9.75,0.0,0.07200000000000273,3158.593536,0.3023271174285295,8460.0,0.05293597173567444,184.6272,128.0,2663.71072,0.0,0.0,0.0,4.625,5823.0,0.010189815491015358,27937.349632,2.654208,799.0,0.9419999999990978,3290.210304,0.0,10401.0,11.5,10.75,10974.158848,42.0,,,,,,,,,,,,,,
9,9,,,1681074761,9.875,0.0,0.0759999999999934,3600.871424,0.004085372373683954,8850.0,0.03383996920849762,184.6272,129.0,3105.447936,0.0,0.0,0.0,5.25,6085.0,0.030249309888928464,27495.071744,2.654208,799.0,0.9429999999993015,3731.214336,0.0,10972.0,12.9,10.75,11415.16288,43.0,,,,,,,,,,,,,,
