_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,03_hivemind/num_peers,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,64.0,255469.289472,1681386102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1681386102.0,2.4375,0.0,0.0,1496.817664,0.0,12.0,0.0,178.311168,0.0,418.955264,0.0,0.0,0.0,0.25,16.0,0.0,244779.37664,2.854912,166.0,0.0,4787.412992,0.0,14.0,4.2,1.59375,12271.398912,74.0,,,,,,,,,,,,,,
2,2,,,1681386103.0,2.4375,0.0,0.012000000000170985,1630.629888,0.2973797617461568,2890.0,0.2849199827987022,180.740096,5.0,421.474304,0.0,0.0,0.0,0.25,1224.0,0.28273196283839136,244645.535744,2.854912,175.0,0.004000000000814907,4795.936768,0.0,2818.0,4.2,1.59375,12346.904576,74.0,,,,,,,,,,,,,,
3,3,,,1681386104.0,2.4375,0.0,0.016000000000076398,1700.08576,0.003874172140977868,4367.0,0.08402110833498516,182.050816,6.0,424.280064,0.0,0.0,0.0,0.25,1899.0,0.08614736374728209,244576.075776,2.854912,188.0,0.004000000000814907,4806.606848,0.0,3990.0,4.3,1.59375,12424.54016,75.0,,,,,,,,,,,,,,
4,4,,,1681386105.0,2.4375,0.0,0.01999999999998181,2347.7248,0.004077318011066514,5239.0,0.12240713916484239,183.123968,7.0,1064.853504,0.0,0.0,0.0,0.359375,3197.0,0.8914753231901364,243928.436736,2.854912,195.0,0.005000000000109139,5477.933056,0.0,5132.0,4.5,1.59375,13095.866368,76.0,,,,,,,,,,,,,,
5,5,,,1681386106.0,2.4375,0.0,0.024000000000114596,2503.954432,0.004078909546944528,9558.0,0.0008046287301947017,185.483264,8.0,1220.263936,0.0,0.0,0.0,0.359375,13351.0,0.002573218414980206,243772.207104,2.854912,195.0,0.005000000000109139,6135.136256,0.0,23634.0,4.6,1.59375,17972.666368,77.0,,,,,,,,,,,,,,
6,6,,,1681386107.0,2.4375,0.0,0.02800000000002001,2659.057664,0.004081007218455272,13566.0,0.07160892383355469,289.599488,9.0,1399.300096,0.0,0.0,0.0,0.359375,21921.0,0.0395427286996762,243604.52096,2.854912,237.0,0.006000000000312866,6229.62688,0.0,36694.0,4.6,1.59375,18572.525568,79.0,,,,,,,,,,,,,,
7,7,,,1681386108.0,2.4375,0.0,0.03600000000005821,3644.248064,0.14673528597378677,14313.0,0.03449457425864284,452.861952,12.0,2541.228032,0.0,0.0,0.0,0.359375,22441.0,0.024416076140802698,242619.322368,2.854912,238.0,0.00800000000072032,7207.559168,0.0,37437.0,5.0,1.59375,19852.447744,82.0,,,,,,,,,,,,,,
8,8,,,1681386109.0,2.4375,0.0,0.040000000000190994,3395.567616,0.004066955460728251,16465.0,0.09464409100811313,967.970816,13.0,2832.474112,0.0,0.0,0.0,0.359375,29070.0,0.05291013811626799,242376.76544,2.854912,555.0,0.009000000000014552,7015.5264,0.0,45834.0,5.1,1.59375,21820.14976,86.0,,,,,,,,,,,,,,
9,9,,,1681386110.0,2.953125,0.0,0.05600000000004002,5519.998976,0.28109449648444035,20416.0,0.1237474599683889,1269.82144,65.0,5211.594752,0.0,0.0,0.0,8.328125,41251.0,0.07247751738943595,239940.17792,2.854912,668.0,0.2780000000002474,9101.078528,0.0,274134.0,6.1,3.21875,26852.29056,97.0,,,,,,,,,,,,,,
10,10,,,1681386111.0,2.953125,0.0,0.06400000000007822,5645.824,0.004056198166061498,23048.0,0.020542425163400158,1345.630208,66.0,5287.407616,0.0,0.0,0.0,8.328125,53690.0,0.02903509020328602,239747.6864,2.854912,731.0,0.2820000000001528,9101.078528,0.0,568790.0,6.2,3.21875,26928.70144,99.0,,,,,,,,,,,,,,
11,11,,,1681386112.0,2.953125,0.0,0.06799999999998363,5765.910528,0.004081347515520166,25274.0,0.019729170525871854,1423.638528,67.0,5365.415936,0.0,0.0,0.0,8.328125,64681.0,0.018007352383508476,239538.8928,2.854912,772.0,0.2830000000003565,9101.078528,0.0,845080.0,6.2,3.21875,27004.985344,102.0,,,,,,,,,,,,,,
12,12,,,1681386113.0,2.953125,0.0,0.07200000000011642,5866.901504,0.004081128400362458,27275.0,0.08933048022232223,1492.099072,68.0,5433.892864,0.0,0.0,0.0,8.328125,77067.0,0.03611639165311427,239375.327232,2.854912,811.0,0.2830000000003565,9101.078528,0.0,1073856.0,6.3,3.21875,27081.252864,115.0,,,,,,,,,,,,,,
13,13,,,1681386114.0,2.953125,0.0,0.08000000000015461,5997.490176,0.07751832938165529,29311.0,0.048656139229425084,1583.890432,71.0,5525.684224,0.0,0.0,0.0,8.328125,88802.0,0.030272629272214614,239154.352128,2.854912,844.0,0.2860000000000582,9101.078528,0.0,1360573.0,6.4,3.21875,27167.002624,128.0,,,,,,,,,,,,,,
14,14,,,1681386115.0,3.34375,0.0,0.09200000000009823,6319.775744,0.3660404978983172,32418.0,0.140203519394062,2046.205952,140.0,5969.432576,0.0,0.0,0.0,13.546875,99686.0,0.09336892407829747,238359.994368,2.854912,865.0,0.34400000000005093,9108.013056,0.0,1502922.0,6.7,4.390625,27837.415424,263.0,,,,,,,,,,,,,,
15,15,,,1681386116.0,3.34375,0.0,0.09600000000000364,6336.946176,0.0040714836107948755,34230.0,0.08761641792553608,2046.205952,141.0,5969.465344,0.0,0.0,0.0,13.546875,104322.0,0.36015134816337485,238342.823936,2.854912,867.0,0.34400000000005093,9108.013056,0.0,1513593.0,6.7,4.390625,27837.415424,263.0,,,,,,,,,,,,,,
16,16,,,1681386117.0,3.34375,0.0,0.10000000000013642,6595.694592,0.004067323269107568,38213.0,0.8368041007388711,2085.535744,142.0,6008.897536,0.0,0.0,0.0,13.546875,108069.0,96.23607816297609,238043.820032,2.854912,870.0,0.34500000000025466,9108.287488,0.0,1519659.0,6.8,4.390625,28017.537024,269.0,0.00512888515368104,,,,,,,,,,,,,
17,17,,,1681386118.0,3.34375,0.0,0.10800000000017462,7516.38528,0.004060665850420523,39750.0,0.21221737732110302,2335.66208,143.0,6262.96832,0.0,0.0,0.0,13.546875,110231.0,148.33301494282642,237062.90176,2.854912,870.0,0.34500000000025466,9126.191104,0.0,1523721.0,7.2,4.390625,28480.843776,270.0,,,,,,,,,,,,,,
18,18,,,1681386119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0002707960084080696,1.3507491410709918,0.044772214721888304,32.0,7.1795654296875,0.1791322911158204,3.562999573070556,0.0,0.0001,1.9829462449997663,0.0,0.0
19,18,,,1681386119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004303195048123598,1.0,0.0010026637464761734,0.02685994701460004,0.04365773685276508,64.0,7.223876953125,0.1190690821968019,0.19823672669008374,0.0,0.0001,0.003344101831316948,0.0,1.0
20,18,,,1681386119.0,3.34375,0.0,0.12400000000002365,7700.156416,0.10182413084137422,41840.0,0.21449094029492477,2401.538048,148.0,6403.305472,0.0,0.0,0.0,13.546875,111553.0,21.902219403630845,236898.041856,2.854912,933.0,0.34900000000016007,9217.646592,0.0,1526367.0,7.3,4.390625,36730.94144,279.0,0.004038879182189703,,0.0009351628832519054,0.026615430135279894,,,,,,,,,,
21,18,,,1681386119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.04389155423268676,96.0,7.1910400390625,0.12178652780130506,0.19955969043076038,0.0,0.0001,0.0022921361960470676,0.0,2.0
22,19,,,1681386120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004035408608615398,1.0,0.0006163851357996464,0.025765620172023773,0.043983814772218466,128.0,7.1527099609375,0.1229959880001843,0.20086470199748874,0.0,0.0001,0.0034674853086471558,0.0,3.0
23,19,,,1681386120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00414844136685133,1.0,0.0009165219962596893,0.026514988858252764,0.043957995250821114,160.0,7.0352783203125,0.12254260666668415,0.20047158189117908,0.0,0.0001,0.0023910277523100376,0.0,4.0
